"SEQNO","ALCNO","NEWID","UCC","PUBFLAG"
63,0,2029694,"520110","2"
40,0,2196964,"520110","2"
36,0,2022184,"520110","2"
59,0,2189013,"520110","2"
41,0,2180633,"520110","2"
67,0,2213182,"520110","2"
35,0,2219192,"520110","2"
51,0,2015425,"520110","2"
63,0,2013455,"520110","2"
59,0,2195405,"520110","2"
84,0,2198075,"520110","2"
29,0,2007735,"520110","2"
60,0,2018814,"520110","2"
39,0,2034894,"520110","2"
58,0,2039494,"520110","2"
74,0,2026244,"520110","2"
44,0,2032204,"520110","2"
43,0,2039744,"520110","2"
35,0,2225144,"520110","2"
91,0,2188933,"520110","2"
92,0,2188933,"520110","2"
75,0,2177423,"520110","2"
76,0,2177423,"520110","2"
77,0,2177423,"520110","2"
60,0,2177683,"520110","2"
62,0,2188943,"520110","2"
43,0,2179063,"520110","2"
44,0,2179063,"520110","2"
67,0,2171513,"520110","2"
66,0,2182063,"520110","2"
36,0,2213102,"520110","2"
91,0,2203802,"520110","2"
38,0,2213042,"520110","2"
64,0,1996135,"520110","2"
74,0,2001745,"520110","2"
94,0,2018334,"520110","2"
64,0,2022154,"520110","2"
65,0,2022154,"520110","2"
39,0,2030554,"520110","2"
90,0,2040154,"520110","2"
78,0,2172783,"520110","2"
54,0,2173483,"520110","2"
60,0,2192683,"520110","2"
126,0,2217532,"520110","2"
104,0,2214202,"520110","2"
50,0,2219222,"520110","2"
37,0,2224754,"520110","2"
67,0,1997295,"520110","2"
58,0,2012995,"520110","2"
79,0,2006645,"520110","2"
60,0,2000825,"520110","2"
48,0,2013475,"520110","2"
57,0,2023074,"520110","2"
69,0,2033514,"520110","2"
45,0,2166464,"520110","2"
63,0,2040594,"520110","2"
65,0,2185193,"520110","2"
79,0,2191163,"520110","2"
63,0,2190333,"520110","2"
44,0,2197373,"520110","2"
43,0,2194393,"520110","2"
98,0,2169583,"520110","2"
99,0,2169583,"520110","2"
50,0,2196263,"520110","2"
75,0,2198522,"520110","2"
52,0,2205732,"520110","2"
51,0,2206272,"520110","2"
28,0,2223592,"520110","2"
61,0,2222632,"520110","2"
60,0,2222162,"520110","2"
61,0,2222162,"520110","2"
60,0,2216772,"520110","2"
52,0,2016075,"520110","2"
70,0,2007825,"520110","2"
41,0,1999655,"520110","2"
88,0,2003255,"520110","2"
89,0,2003255,"520110","2"
72,0,2037414,"520110","2"
57,0,2026934,"520110","2"
87,0,2030534,"520110","2"
47,0,2036544,"520110","2"
75,0,2185003,"520110","2"
76,0,2185003,"520110","2"
41,0,2207352,"520110","2"
79,0,2220162,"520110","2"
51,0,2216722,"520110","2"
52,0,2208342,"520110","2"
67,0,2227424,"520110","2"
41,0,2226133,"520110","2"
47,0,2016255,"520110","2"
44,0,2001075,"520110","2"
58,0,2041154,"520110","2"
59,0,2041154,"520110","2"
52,0,2029944,"520110","2"
43,0,2030644,"520110","2"
53,0,2179553,"520110","2"
49,0,2169483,"520110","2"
59,0,2217772,"520110","2"
62,0,2199912,"520110","2"
59,0,2203452,"520110","2"
68,0,2221652,"520110","2"
30,2,2226294,"520110","2"
39,0,1999765,"520110","2"
103,0,2003975,"520110","2"
61,0,2224394,"520110","2"
54,0,2168554,"520110","2"
51,0,2169273,"520110","2"
67,0,2188543,"520110","2"
53,0,2226803,"520110","2"
48,0,2183853,"520110","2"
76,0,2215262,"520110","2"
81,0,2224852,"520110","2"
60,0,2173833,"520110","2"
61,0,2173833,"520110","2"
62,0,2173573,"520110","2"
42,0,2174903,"520110","2"
37,0,2208292,"520110","2"
55,0,2217895,"520110","2"
64,0,2198412,"520110","2"
54,0,2009965,"520110","2"
62,0,2018274,"520110","2"
53,0,2179013,"520110","2"
62,0,2186043,"520110","2"
36,0,2192413,"520110","2"
45,0,2191993,"520110","2"
35,0,2222282,"520110","2"
38,0,2007745,"520110","2"
75,0,2010415,"520110","2"
49,0,2157805,"520110","2"
64,0,2022794,"520110","2"
95,0,2019344,"520110","2"
82,0,2022784,"520110","2"
67,0,2021754,"520110","2"
45,0,2029374,"520110","2"
45,0,2225883,"520110","2"
75,0,2169233,"520110","2"
67,0,2188373,"520110","2"
65,0,2177843,"520110","2"
49,0,2175723,"520110","2"
73,0,2211072,"520110","2"
50,0,2218282,"520110","2"
55,1,2217312,"520110","2"
55,2,2217312,"520110","2"
78,0,2226665,"520110","2"
45,0,2007555,"520110","2"
57,0,1996045,"520110","2"
54,0,2016885,"520110","2"
57,0,2032704,"520110","2"
44,0,2189323,"520110","2"
46,0,2174743,"520110","2"
46,0,2183843,"520110","2"
34,1,2192423,"520110","2"
34,0,2191263,"520110","2"
41,0,2185513,"520110","2"
47,0,2170923,"520110","2"
48,0,2170923,"520110","2"
41,0,2223432,"520110","2"
74,0,2209782,"520110","2"
38,0,2208352,"520110","2"
52,1,2212822,"520110","2"
53,1,2212822,"520110","2"
55,0,2000285,"520110","2"
55,0,2006845,"520110","2"
42,0,2006575,"520110","2"
51,0,2018175,"520110","2"
69,0,2000415,"520110","2"
70,0,2000415,"520110","2"
67,0,1999385,"520110","2"
39,0,2038374,"520110","2"
54,0,2028884,"520110","2"
49,0,2024154,"520110","2"
41,0,2027184,"520110","2"
63,0,2185133,"520110","2"
67,0,2180723,"520110","2"
48,0,2180683,"520110","2"
40,0,2215172,"520110","2"
35,0,2208002,"520110","2"
45,0,2200142,"520110","2"
47,0,2195955,"520110","2"
49,0,2218562,"520110","2"
48,0,2197175,"520110","2"
80,0,2004885,"520110","2"
39,0,2033805,"520110","2"
40,0,2033805,"520110","2"
44,0,2183663,"520110","2"
56,0,2187043,"520110","2"
55,0,2174323,"520110","2"
26,0,2194783,"520110","2"
46,0,2172983,"520110","2"
65,0,2191913,"520110","2"
39,0,2192613,"520110","2"
56,0,2195503,"520110","2"
64,0,2208922,"520110","2"
56,0,2201492,"520110","2"
49,0,2224595,"520110","2"
86,0,2019234,"520110","2"
74,0,2038434,"520110","2"
51,0,2162464,"520110","2"
61,0,2032024,"520110","2"
62,0,2032024,"520110","2"
100,0,2196133,"520110","2"
85,0,2222942,"520110","2"
86,0,2222942,"520110","2"
72,0,2212702,"520110","2"
61,0,2001605,"520110","2"
53,0,2017505,"520110","2"
54,0,1997035,"520110","2"
51,0,2195814,"520110","2"
71,0,2186873,"520110","2"
99,0,2182173,"520110","2"
60,0,2174823,"520110","2"
81,0,2185953,"520110","2"
67,0,2189413,"520110","2"
49,0,2209002,"520110","2"
50,0,2209002,"520110","2"
51,0,2209002,"520110","2"
32,0,2193963,"520110","2"
43,0,2216562,"520110","2"
55,0,2214062,"520110","2"
74,0,2199532,"520110","2"
55,0,2207432,"520110","2"
54,0,1997375,"520110","2"
45,0,2009905,"520110","2"
103,0,2197165,"520110","2"
57,0,1998375,"520110","2"
63,0,2023874,"520110","2"
39,0,2024834,"520110","2"
46,0,2028274,"520110","2"
50,0,2023414,"520110","2"
82,0,2019114,"520110","2"
92,0,2018784,"520110","2"
93,0,2018784,"520110","2"
49,0,2185743,"520110","2"
48,0,2182873,"520110","2"
61,0,2192764,"520110","2"
62,0,2192764,"520110","2"
64,0,2204312,"520110","2"
48,0,2215252,"520110","2"
41,0,2203252,"520110","2"
46,0,2217722,"520110","2"
28,0,2226412,"520110","2"
29,0,2226412,"520110","2"
40,0,2202872,"520110","2"
26,0,2200612,"520110","2"
49,0,2220272,"520110","2"
44,0,2226454,"520110","2"
69,0,1998625,"520110","2"
101,0,2017345,"520110","2"
80,0,2013615,"520110","2"
125,0,2030935,"520110","2"
58,0,2037625,"520110","2"
69,0,2016695,"520110","2"
75,0,2027884,"520110","2"
51,1,2174093,"520110","2"
37,0,2185233,"520110","2"
52,0,2183673,"520110","2"
43,0,2177713,"520110","2"
56,0,2030525,"520110","2"
87,0,2213762,"520110","2"
112,0,2221572,"520110","2"
69,0,2211822,"520110","2"
64,0,2194374,"520110","2"
63,0,2222962,"520110","2"
65,0,2014005,"520110","2"
51,0,2011895,"520110","2"
64,0,2167274,"520110","2"
36,0,2031294,"520110","2"
42,0,2184363,"520110","2"
56,0,2222022,"520110","2"
48,0,2224665,"520110","2"
92,0,2017745,"520110","2"
63,0,2004445,"520110","2"
50,0,2040034,"520110","2"
64,0,2020894,"520110","2"
55,0,2040744,"520110","2"
62,0,2179603,"520110","2"
63,0,2179603,"520110","2"
45,0,1995725,"520110","2"
45,0,2012715,"520110","2"
57,0,1997395,"520110","2"
58,0,1997395,"520110","2"
51,0,2161644,"520110","2"
40,0,2194864,"520110","2"
66,0,2189843,"520110","2"
43,0,2180743,"520110","2"
30,0,2226195,"520110","2"
60,0,1999225,"520110","2"
56,0,2004135,"520110","2"
52,0,2001895,"520110","2"
64,0,2029754,"520110","2"
55,0,2036234,"520110","2"
53,0,2019904,"520110","2"
46,0,2021644,"520110","2"
34,0,2168913,"520110","2"
53,0,2174603,"520110","2"
89,0,2220622,"520110","2"
92,0,2006715,"520110","2"
45,0,2009155,"520110","2"
78,0,2036214,"520110","2"
79,0,2036214,"520110","2"
63,0,2019944,"520110","2"
55,0,2027694,"520110","2"
49,0,2028674,"520110","2"
50,0,2185273,"520110","2"
57,2,2201462,"520110","2"
58,0,2201462,"520110","2"
31,0,2220422,"520110","2"
46,0,2012705,"520110","2"
61,0,2010225,"520110","2"
53,0,2014105,"520110","2"
90,0,2017335,"520110","2"
39,0,2161784,"520110","2"
48,0,2037374,"520110","2"
87,0,2184893,"520110","2"
72,0,2174963,"520110","2"
64,0,2176133,"520110","2"
107,0,2180383,"520110","2"
55,0,2186453,"520110","2"
74,0,2040835,"520110","2"
40,0,2223602,"520110","2"
34,0,2201252,"520110","2"
45,0,2197844,"520110","2"
64,0,2206832,"520110","2"
52,0,2224734,"520110","2"
64,0,2016645,"520110","2"
69,0,1999005,"520110","2"
41,0,2033784,"520110","2"
99,0,2041124,"520110","2"
61,0,2037914,"520110","2"
71,0,2031774,"520110","2"
59,0,2184763,"520110","2"
40,0,2195304,"520110","2"
48,0,2179803,"520110","2"
36,0,2181063,"520110","2"
50,0,2169913,"520110","2"
62,0,2211044,"520110","2"
57,0,2217962,"520110","2"
39,0,2223872,"520110","2"
52,0,2209902,"520110","2"
43,0,1999295,"520110","2"
45,0,2011475,"520110","2"
34,0,2227444,"520110","2"
45,0,2027054,"520110","2"
39,0,2177033,"520110","2"
61,0,1998135,"520110","2"
38,2,1997115,"520110","2"
54,1,2031104,"520110","2"
31,2,2035144,"520110","2"
60,0,2175943,"520110","2"
51,2,2184003,"520110","2"
32,0,2176203,"520110","2"
44,0,2186573,"520110","2"
61,0,2177163,"520110","2"
62,0,2177163,"520110","2"
56,2,2205572,"520110","2"
46,0,2205212,"520110","2"
68,0,2203552,"520110","2"
91,0,2200792,"520110","2"
78,0,2216492,"520110","2"
34,0,2199162,"520110","2"
48,2,2198462,"520110","2"
27,0,2190533,"520110","2"
38,0,2200562,"520110","2"
41,0,2201742,"520110","2"
77,0,2195655,"520110","2"
57,0,2000625,"520110","2"
107,0,2032114,"520110","2"
28,0,2039024,"520110","2"
50,0,2037884,"520110","2"
39,0,2035814,"520110","2"
84,0,2026404,"520110","2"
78,0,2184333,"520110","2"
80,0,2184333,"520110","2"
57,0,2193243,"520110","2"
41,0,2174043,"520110","2"
98,0,2222912,"520110","2"
31,0,2218432,"520110","2"
80,0,2199832,"520110","2"
83,0,2199832,"520110","2"
84,0,2199832,"520110","2"
65,0,2206662,"520110","2"
66,0,2206662,"520110","2"
51,0,2221162,"520110","2"
35,0,2208432,"520110","2"
73,0,2219062,"520110","2"
38,0,2218372,"520110","2"
75,0,2011705,"520110","2"
59,0,2001535,"520110","2"
77,0,2004305,"520110","2"
62,0,2039224,"520110","2"
63,0,2029304,"520110","2"
74,0,2031764,"520110","2"
75,0,2031764,"520110","2"
76,0,2031764,"520110","2"
62,0,2025494,"520110","2"
48,0,2030254,"520110","2"
63,0,2018674,"520110","2"
51,1,2196773,"520110","2"
67,0,2193713,"520110","2"
51,0,2170903,"520110","2"
63,2,2196253,"520110","2"
64,0,2196253,"520110","2"
65,0,2196253,"520110","2"
72,0,2178543,"520110","2"
66,0,2190643,"520110","2"
75,0,2193703,"520110","2"
97,0,2177283,"520110","2"
44,1,2184493,"520110","2"
43,1,2175563,"520110","2"
66,0,2183393,"520110","2"
67,0,2183393,"520110","2"
103,0,2207692,"520110","2"
104,0,2207692,"520110","2"
37,0,2205542,"520110","2"
71,0,2220802,"520110","2"
58,2,2217792,"520110","2"
71,0,2222482,"520110","2"
48,0,2196034,"520110","2"
29,0,2227622,"520110","2"
54,0,2017255,"520110","2"
55,0,2017255,"520110","2"
71,0,2029215,"520110","2"
73,0,2029215,"520110","2"
45,0,2010605,"520110","2"
41,0,2014385,"520110","2"
55,0,2002805,"520110","2"
38,0,2162084,"520110","2"
51,0,2173853,"520110","2"
38,0,2169403,"520110","2"
67,0,2221452,"520110","2"
48,0,2220362,"520110","2"
49,0,2220362,"520110","2"
60,0,2219692,"520110","2"
52,0,2194914,"520110","2"
84,0,2034054,"520110","2"
59,0,2006585,"520110","2"
59,0,2025084,"520110","2"
81,0,2177533,"520110","2"
82,0,2177533,"520110","2"
48,0,2182653,"520110","2"
53,0,2215922,"520110","2"
47,0,2012255,"520110","2"
48,0,2012255,"520110","2"
57,0,2005905,"520110","2"
63,0,2030824,"520110","2"
30,0,2040984,"520110","2"
32,0,2185433,"520110","2"
26,0,2184523,"520110","2"
31,0,2224865,"520110","2"
28,0,2227565,"520110","2"
64,0,2000035,"520110","2"
68,0,2005645,"520110","2"
82,0,1996305,"520110","2"
72,0,2001555,"520110","2"
65,0,2037254,"520110","2"
90,0,2039404,"520110","2"
76,0,2185343,"520110","2"
55,0,2218852,"520110","2"
58,0,2014065,"520110","2"
64,0,2000065,"520110","2"
65,0,2000065,"520110","2"
66,0,2027604,"520110","2"
56,0,2027684,"520110","2"
107,0,2175673,"520110","2"
39,0,2169263,"520110","2"
53,0,2210872,"520110","2"
59,0,1995585,"520110","2"
72,0,2030425,"520110","2"
36,0,2031434,"520110","2"
71,0,2028824,"520110","2"
51,0,2033574,"520110","2"
37,0,2168983,"520110","2"
45,0,2171203,"520110","2"
49,0,2025015,"520110","2"
42,0,2199932,"520110","2"
39,0,2218592,"520110","2"
38,0,2216222,"520110","2"
78,0,2028174,"520110","2"
31,0,2185033,"520110","2"
38,0,1996515,"520110","2"
43,0,2017065,"520110","2"
49,0,2005575,"520110","2"
51,0,1999435,"520110","2"
57,0,2037824,"520110","2"
58,2,2037824,"520110","2"
60,0,2018394,"520110","2"
65,0,2173763,"520110","2"
49,0,2171253,"520110","2"
59,0,2188693,"520110","2"
46,0,2191853,"520110","2"
42,0,2183823,"520110","2"
62,0,2191193,"520110","2"
45,1,2169243,"520110","2"
39,0,2176273,"520110","2"
44,0,2218582,"520110","2"
38,0,2219152,"520110","2"
64,2,2205612,"520110","2"
74,0,2220342,"520110","2"
47,0,2210792,"520110","2"
68,0,2001495,"520110","2"
85,0,1999125,"520110","2"
86,0,1999125,"520110","2"
55,0,2013735,"520110","2"
76,0,2028974,"520110","2"
98,0,2031364,"520110","2"
59,0,2173073,"520110","2"
66,0,2039664,"520110","2"
52,0,2214242,"520110","2"
33,0,2227104,"520110","2"
84,0,2004335,"520110","2"
85,0,2004335,"520110","2"
93,0,2173033,"520110","2"
36,0,2209382,"520110","2"
60,0,2211912,"520110","2"
41,2,2014325,"520110","2"
59,0,2033404,"520110","2"
87,0,2020194,"520110","2"
53,0,2033114,"520110","2"
54,0,2178883,"520110","2"
70,1,2173603,"520110","2"
43,0,2179133,"520110","2"
45,0,2199282,"520110","2"
48,0,2205702,"520110","2"
54,0,2218742,"520110","2"
44,0,2041215,"520110","2"
47,0,2004175,"520110","2"
120,1,2009635,"520110","2"
120,2,2009635,"520110","2"
114,1,1999715,"520110","2"
114,2,1999715,"520110","2"
50,0,2006465,"520110","2"
96,1,2017965,"520110","2"
96,2,2017965,"520110","2"
53,1,2224475,"520110","2"
53,2,2224475,"520110","2"
53,0,2030364,"520110","2"
62,1,2028054,"520110","2"
62,2,2028054,"520110","2"
62,0,2026134,"520110","2"
53,1,2018884,"520110","2"
53,2,2018884,"520110","2"
54,1,2018884,"520110","2"
54,2,2018884,"520110","2"
40,1,2029814,"520110","2"
40,2,2029814,"520110","2"
90,0,2173633,"520110","2"
40,1,2174583,"520110","2"
40,2,2174583,"520110","2"
95,0,2191523,"520110","2"
50,0,2212152,"520110","2"
77,1,2219442,"520110","2"
77,2,2219442,"520110","2"
94,0,2001975,"520110","2"
50,0,2006405,"520110","2"
66,0,2181294,"520110","2"
39,0,2189383,"520110","2"
77,0,2223642,"520110","2"
34,0,2223722,"520110","2"
55,0,2022374,"520110","2"
56,0,2022374,"520110","2"
47,0,2211392,"520110","2"
63,0,2201162,"520110","2"
64,0,2201162,"520110","2"
43,0,2031864,"520110","2"
42,0,2199232,"520110","2"
27,0,2225102,"520110","2"
61,0,2011425,"520110","2"
38,0,2010185,"520110","2"
59,0,2031904,"520110","2"
37,0,2024534,"520110","2"
42,0,2224002,"520110","2"
46,0,2212242,"520110","2"
58,0,2224012,"520110","2"
