"SEQNO","ALCNO","NEWID","UCC","PUBFLAG"
68,0,2251044,"520110","2"
69,0,2251044,"520110","2"
53,0,2242884,"520110","2"
54,0,2242884,"520110","2"
43,0,2245654,"520110","2"
82,0,2253404,"520110","2"
92,0,2267964,"520110","2"
93,0,2267964,"520110","2"
40,0,2274074,"520110","2"
43,2,2263664,"520110","2"
56,0,2286594,"520110","2"
44,0,2307734,"520110","2"
57,0,2305804,"520110","2"
47,0,2318403,"520110","2"
86,0,2314313,"520110","2"
47,0,2312873,"520110","2"
44,0,2322163,"520110","2"
66,0,2335013,"520110","2"
35,0,2343652,"520110","2"
46,0,2357102,"520110","2"
48,0,2363402,"520110","2"
52,0,2355292,"520110","2"
44,0,2354382,"520110","2"
61,0,2361202,"520110","2"
30,0,2369372,"520110","2"
47,0,2368292,"520110","2"
79,0,2366052,"520110","2"
62,0,2242275,"520110","2"
40,0,2244645,"520110","2"
85,0,2297535,"520110","2"
82,0,2301115,"520110","2"
83,0,2301115,"520110","2"
59,0,2292505,"520110","2"
60,0,2292505,"520110","2"
57,0,2306455,"520110","2"
95,0,2230844,"520110","2"
68,0,2234424,"520110","2"
39,0,2275014,"520110","2"
91,0,2274444,"520110","2"
35,0,2295084,"520110","2"
31,0,2304634,"520110","2"
35,0,2311673,"520110","2"
31,0,2311223,"520110","2"
35,2,2310883,"520110","2"
35,3,2310883,"520110","2"
50,0,2327783,"520110","2"
59,0,2337393,"520110","2"
86,0,2341143,"520110","2"
46,0,2336213,"520110","2"
59,0,2361792,"520110","2"
35,0,2360872,"520110","2"
48,0,2376642,"520110","2"
40,0,2373832,"520110","2"
71,0,2371182,"520110","2"
73,0,2371182,"520110","2"
35,0,2240815,"520110","2"
42,0,2246305,"520110","2"
40,0,2271385,"520110","2"
39,0,2287335,"520110","2"
40,0,2287335,"520110","2"
49,0,2303325,"520110","2"
61,0,2235484,"520110","2"
63,0,2250114,"520110","2"
30,0,2260684,"520110","2"
33,0,2273724,"520110","2"
34,0,2273724,"520110","2"
42,0,2313653,"520110","2"
38,0,2310543,"520110","2"
44,0,2329693,"520110","2"
35,0,2352472,"520110","2"
33,0,2355362,"520110","2"
33,0,2365612,"520110","2"
26,0,2358202,"520110","2"
56,0,2233315,"520110","2"
39,0,2232524,"520110","2"
56,0,2257434,"520110","2"
70,0,2271154,"520110","2"
59,0,2293094,"520110","2"
36,0,2301684,"520110","2"
41,0,2324063,"520110","2"
78,0,2325123,"520110","2"
35,0,2338623,"520110","2"
77,0,2349132,"520110","2"
78,0,2349132,"520110","2"
57,0,2345432,"520110","2"
43,0,2364923,"520110","2"
46,0,2365732,"520110","2"
46,0,2375212,"520110","2"
61,0,2367812,"520110","2"
42,0,2369542,"520110","2"
47,0,2247175,"520110","2"
98,0,2234885,"520110","2"
36,0,2240445,"520110","2"
50,0,2231555,"520110","2"
50,0,2260195,"520110","2"
63,0,2258605,"520110","2"
51,0,2276665,"520110","2"
51,0,2275045,"520110","2"
49,0,2275635,"520110","2"
34,0,2258685,"520110","2"
69,0,2272345,"520110","2"
42,0,2301895,"520110","2"
44,0,2285075,"520110","2"
46,0,2286465,"520110","2"
53,0,2286365,"520110","2"
44,0,2229374,"520110","2"
43,0,2253804,"520110","2"
37,0,2251484,"520110","2"
37,0,2274454,"520110","2"
54,0,2270354,"520110","2"
62,0,2275254,"520110","2"
44,0,2259324,"520110","2"
39,0,2269364,"520110","2"
65,0,2296464,"520110","2"
46,0,2281064,"520110","2"
68,0,2297844,"520110","2"
55,0,2285324,"520110","2"
44,0,2302644,"520110","2"
60,0,2314543,"520110","2"
72,0,2310583,"520110","2"
52,0,2318533,"520110","2"
71,0,2310013,"520110","2"
38,0,2313623,"520110","2"
38,0,2308663,"520110","2"
83,0,2317513,"520110","2"
45,0,2309933,"520110","2"
55,0,2316393,"520110","2"
49,0,2311773,"520110","2"
51,0,2325993,"520110","2"
87,0,2328803,"520110","2"
34,0,2326073,"520110","2"
48,0,2328873,"520110","2"
63,0,2324224,"520110","2"
64,0,2324224,"520110","2"
42,0,2334623,"520110","2"
33,0,2331663,"520110","2"
68,0,2335783,"520110","2"
69,0,2335783,"520110","2"
32,0,2335413,"520110","2"
42,0,2332673,"520110","2"
43,0,2332673,"520110","2"
52,0,2341513,"520110","2"
53,0,2330925,"520110","2"
48,0,2343732,"520110","2"
39,0,2353742,"520110","2"
34,0,2345062,"520110","2"
59,0,2352942,"520110","2"
52,0,2350602,"520110","2"
47,0,2344812,"520110","2"
34,0,2343204,"520110","2"
41,0,2348493,"520110","2"
57,0,2349312,"520110","2"
53,0,2343152,"520110","2"
48,0,2346115,"520110","2"
56,0,2356092,"520110","2"
72,0,2360332,"520110","2"
42,0,2359192,"520110","2"
33,0,2360362,"520110","2"
62,0,2354752,"520110","2"
44,0,2365232,"520110","2"
52,0,2357082,"520110","2"
95,0,2369022,"520110","2"
57,0,2373052,"520110","2"
44,2,2375132,"520110","2"
47,0,2371852,"520110","2"
40,0,2373622,"520110","2"
57,0,2374842,"520110","2"
22,0,2383214,"520110","2"
45,0,2397554,"520110","2"
78,0,2240865,"520110","2"
46,0,2252115,"520110","2"
65,0,2232035,"520110","2"
47,0,2233385,"520110","2"
74,0,2257245,"520110","2"
79,0,2260935,"520110","2"
60,0,2255035,"520110","2"
66,0,2280355,"520110","2"
55,0,2254365,"520110","2"
39,0,2285845,"520110","2"
89,0,2296835,"520110","2"
72,0,2242624,"520110","2"
56,0,2247014,"520110","2"
58,0,2228254,"520110","2"
48,0,2267134,"520110","2"
54,0,2269174,"520110","2"
33,0,2259464,"520110","2"
51,0,2261184,"520110","2"
81,0,2294234,"520110","2"
82,0,2294234,"520110","2"
83,0,2294234,"520110","2"
55,0,2299024,"520110","2"
49,0,2287654,"520110","2"
75,0,2312323,"520110","2"
27,0,2311053,"520110","2"
39,0,2319343,"520110","2"
66,0,2333373,"520110","2"
82,0,2333943,"520110","2"
51,0,2339023,"520110","2"
50,0,2332553,"520110","2"
46,0,2348612,"520110","2"
66,0,2357732,"520110","2"
33,0,2360162,"520110","2"
29,0,2356622,"520110","2"
63,0,2359482,"520110","2"
69,0,2370512,"520110","2"
44,0,2376932,"520110","2"
103,0,2231565,"520110","2"
51,0,2240215,"520110","2"
55,0,2244165,"520110","2"
46,0,2229405,"520110","2"
97,0,2287915,"520110","2"
45,0,2234074,"520110","2"
46,0,2234074,"520110","2"
34,0,2253494,"520110","2"
82,0,2234824,"520110","2"
46,1,2267074,"520110","2"
65,0,2256854,"520110","2"
109,0,2254974,"520110","2"
44,0,2307284,"520110","2"
68,0,2302184,"520110","2"
69,0,2302184,"520110","2"
67,0,2290674,"520110","2"
37,0,2310933,"520110","2"
54,0,2312303,"520110","2"
55,0,2312303,"520110","2"
56,0,2318523,"520110","2"
60,0,2330403,"520110","2"
54,0,2327073,"520110","2"
60,0,2329883,"520110","2"
41,0,2326563,"520110","2"
43,0,2335353,"520110","2"
53,0,2334313,"520110","2"
65,0,2346562,"520110","2"
49,0,2344562,"520110","2"
48,0,2351062,"520110","2"
42,0,2346542,"520110","2"
62,0,2350072,"520110","2"
43,0,2351432,"520110","2"
60,0,2353472,"520110","2"
35,0,2350254,"520110","2"
44,0,2358772,"520110","2"
50,0,2355652,"520110","2"
31,0,2366292,"520110","2"
74,0,2371342,"520110","2"
50,0,2367962,"520110","2"
43,1,2373412,"520110","2"
32,2,2366682,"520110","2"
79,0,2376302,"520110","2"
56,0,2403185,"520110","2"
79,0,2238755,"520110","2"
80,0,2238755,"520110","2"
116,0,2243725,"520110","2"
117,0,2243725,"520110","2"
71,0,2235155,"520110","2"
56,0,2243805,"520110","2"
73,0,2255885,"520110","2"
87,0,2264345,"520110","2"
89,0,2290785,"520110","2"
66,0,2297125,"520110","2"
83,0,2244794,"520110","2"
63,0,2262974,"520110","2"
53,0,2262754,"520110","2"
95,0,2260034,"520110","2"
30,0,2303764,"520110","2"
62,0,2310923,"520110","2"
79,0,2309313,"520110","2"
52,0,2318443,"520110","2"
53,0,2325893,"520110","2"
93,0,2325583,"520110","2"
77,0,2328033,"520110","2"
100,0,2339843,"520110","2"
101,0,2339843,"520110","2"
59,0,2348902,"520110","2"
78,0,2344862,"520110","2"
36,0,2361333,"520110","2"
81,0,2361832,"520110","2"
59,0,2354472,"520110","2"
51,2,2364842,"520110","2"
60,0,2358842,"520110","2"
34,0,2357872,"520110","2"
79,0,2366302,"520110","2"
80,0,2366302,"520110","2"
51,0,2370694,"520110","2"
69,0,2243215,"520110","2"
51,0,2235835,"520110","2"
41,0,2253355,"520110","2"
51,0,2270485,"520110","2"
61,0,2262175,"520110","2"
47,0,2279295,"520110","2"
53,0,2291505,"520110","2"
68,0,2299135,"520110","2"
36,0,2229694,"520110","2"
39,0,2280784,"520110","2"
62,0,2274844,"520110","2"
37,0,2259004,"520110","2"
56,2,2292424,"520110","2"
57,0,2289014,"520110","2"
54,0,2304084,"520110","2"
50,2,2312183,"520110","2"
55,0,2313373,"520110","2"
34,0,2325843,"520110","2"
43,0,2321533,"520110","2"
63,0,2356112,"520110","2"
74,0,2361862,"520110","2"
64,0,2360182,"520110","2"
42,0,2373953,"520110","2"
68,0,2374682,"520110","2"
57,0,2227845,"520110","2"
61,0,2259915,"520110","2"
80,2,2288315,"520110","2"
67,0,2302395,"520110","2"
76,0,2283815,"520110","2"
99,2,2266824,"520110","2"
54,0,2289274,"520110","2"
85,0,2313803,"520110","2"
62,0,2310453,"520110","2"
47,2,2322573,"520110","2"
37,0,2323473,"520110","2"
38,0,2326873,"520110","2"
34,0,2357032,"520110","2"
95,0,2355352,"520110","2"
83,0,2363812,"520110","2"
80,0,2375142,"520110","2"
87,0,2367862,"520110","2"
88,0,2367862,"520110","2"
62,0,2369632,"520110","2"
57,2,2232625,"520110","2"
44,2,2250335,"520110","2"
45,0,2250335,"520110","2"
62,0,2256285,"520110","2"
63,1,2260595,"520110","2"
64,0,2260595,"520110","2"
61,0,2299865,"520110","2"
41,0,2250544,"520110","2"
46,0,2263244,"520110","2"
42,0,2263594,"520110","2"
63,0,2287924,"520110","2"
61,0,2282694,"520110","2"
49,1,2294904,"520110","2"
42,0,2305544,"520110","2"
115,0,2324303,"520110","2"
52,0,2336183,"520110","2"
59,0,2333103,"520110","2"
53,0,2349502,"520110","2"
95,0,2361092,"520110","2"
96,0,2361092,"520110","2"
56,0,2384093,"520110","2"
62,0,2241845,"520110","2"
110,1,2271534,"520110","2"
84,0,2289924,"520110","2"
62,0,2306004,"520110","2"
75,0,2330783,"520110","2"
28,1,2322093,"520110","2"
28,1,2375792,"520110","2"
67,0,2370552,"520110","2"
38,0,2297195,"520110","2"
40,0,2244535,"520110","2"
46,0,2243384,"520110","2"
39,0,2245854,"520110","2"
47,0,2297814,"520110","2"
39,0,2311243,"520110","2"
51,0,2314113,"520110","2"
64,0,2325853,"520110","2"
65,0,2325853,"520110","2"
31,0,2320613,"520110","2"
38,0,2334843,"520110","2"
95,0,2337473,"520110","2"
50,0,2336335,"520110","2"
40,0,2354282,"520110","2"
62,0,2369642,"520110","2"
32,0,2409274,"520110","2"
48,0,2250315,"520110","2"
75,0,2247855,"520110","2"
48,0,2277345,"520110","2"
80,0,2275005,"520110","2"
65,0,2259385,"520110","2"
54,0,2273335,"520110","2"
55,0,2294285,"520110","2"
58,0,2288735,"520110","2"
77,0,2246624,"520110","2"
36,0,2231444,"520110","2"
63,0,2267374,"520110","2"
45,0,2303004,"520110","2"
75,0,2314723,"520110","2"
55,0,2349182,"520110","2"
48,0,2344804,"520110","2"
48,0,2361972,"520110","2"
111,0,2367142,"520110","2"
63,0,2241735,"520110","2"
64,0,2241735,"520110","2"
72,0,2276545,"520110","2"
68,0,2265765,"520110","2"
47,0,2254295,"520110","2"
49,0,2254295,"520110","2"
77,0,2296215,"520110","2"
55,0,2256024,"520110","2"
54,0,2293644,"520110","2"
56,0,2295514,"520110","2"
52,0,2316293,"520110","2"
70,0,2312513,"520110","2"
66,0,2319433,"520110","2"
35,0,2322413,"520110","2"
109,0,2332143,"520110","2"
52,0,2332933,"520110","2"
72,0,2353432,"520110","2"
73,0,2353432,"520110","2"
67,0,2351222,"520110","2"
68,0,2351222,"520110","2"
76,0,2347712,"520110","2"
73,0,2357632,"520110","2"
43,0,2361982,"520110","2"
51,0,2359982,"520110","2"
57,0,2248445,"520110","2"
45,0,2268795,"520110","2"
40,0,2276615,"520110","2"
63,0,2306205,"520110","2"
66,0,2288115,"520110","2"
72,0,2277244,"520110","2"
73,0,2277244,"520110","2"
68,0,2299924,"520110","2"
45,0,2314503,"520110","2"
56,0,2331803,"520110","2"
44,0,2364452,"520110","2"
59,0,2254045,"520110","2"
52,0,2240185,"520110","2"
53,0,2240185,"520110","2"
77,0,2239005,"520110","2"
44,0,2247505,"520110","2"
86,1,2264535,"520110","2"
68,0,2297375,"520110","2"
61,0,2307495,"520110","2"
37,0,2283425,"520110","2"
93,0,2304245,"520110","2"
70,0,2300615,"520110","2"
80,0,2232084,"520110","2"
95,0,2258484,"520110","2"
96,0,2258484,"520110","2"
40,0,2288694,"520110","2"
63,0,2288724,"520110","2"
69,0,2311813,"520110","2"
81,0,2309143,"520110","2"
80,0,2321873,"520110","2"
52,0,2322003,"520110","2"
53,0,2322003,"520110","2"
41,0,2359442,"520110","2"
51,0,2367312,"520110","2"
52,0,2367312,"520110","2"
78,0,2370642,"520110","2"
79,0,2370642,"520110","2"
53,0,2250785,"520110","2"
67,0,2252535,"520110","2"
55,0,2241685,"520110","2"
73,0,2253365,"520110","2"
39,0,2269075,"520110","2"
44,0,2233774,"520110","2"
45,0,2233774,"520110","2"
57,0,2273184,"520110","2"
75,0,2314643,"520110","2"
76,0,2314643,"520110","2"
43,0,2319423,"520110","2"
58,0,2347922,"520110","2"
59,0,2347922,"520110","2"
67,0,2348962,"520110","2"
63,0,2352352,"520110","2"
80,0,2373682,"520110","2"
30,0,2376312,"520110","2"
53,0,2372792,"520110","2"
54,0,2372792,"520110","2"
55,0,2372792,"520110","2"
43,0,2271175,"520110","2"
95,0,2231734,"520110","2"
49,0,2269744,"520110","2"
44,0,2303244,"520110","2"
45,0,2303244,"520110","2"
44,0,2295694,"520110","2"
67,0,2311923,"520110","2"
52,0,2322013,"520110","2"
67,0,2340683,"520110","2"
86,0,2358262,"520110","2"
62,0,2370042,"520110","2"
63,0,2370042,"520110","2"
75,0,2375992,"520110","2"
54,0,2376632,"520110","2"
75,0,2366355,"520110","2"
37,0,2400252,"520110","2"
37,0,2293855,"520110","2"
108,0,2244934,"520110","2"
31,1,2241664,"520110","2"
53,0,2291694,"520110","2"
67,1,2311433,"520110","2"
67,2,2311433,"520110","2"
39,0,2312943,"520110","2"
61,0,2318423,"520110","2"
43,0,2319753,"520110","2"
42,0,2327453,"520110","2"
51,0,2335653,"520110","2"
72,0,2364532,"520110","2"
27,0,2357502,"520110","2"
41,0,2374062,"520110","2"
40,1,2375692,"520110","2"
78,0,2367322,"520110","2"
41,0,2243035,"520110","2"
51,0,2261235,"520110","2"
70,0,2296805,"520110","2"
65,0,2291545,"520110","2"
59,0,2232504,"520110","2"
89,0,2255754,"520110","2"
54,0,2280154,"520110","2"
55,0,2280154,"520110","2"
47,0,2318433,"520110","2"
72,0,2347512,"520110","2"
87,0,2348682,"520110","2"
88,0,2348682,"520110","2"
54,0,2267205,"520110","2"
65,0,2255514,"520110","2"
68,0,2312683,"520110","2"
70,0,2355222,"520110","2"
58,0,2363412,"520110","2"
59,0,2363412,"520110","2"
62,0,2261525,"520110","2"
53,0,2291324,"520110","2"
71,0,2326573,"520110","2"
80,0,2337083,"520110","2"
70,0,2351622,"520110","2"
54,0,2372863,"520110","2"
58,0,2255475,"520110","2"
104,0,2274125,"520110","2"
52,0,2309273,"520110","2"
58,0,2340543,"520110","2"
105,0,2353062,"520110","2"
51,0,2356682,"520110","2"
64,0,2371362,"520110","2"
79,0,2370482,"520110","2"
74,0,2278364,"520110","2"
74,0,2336373,"520110","2"
75,0,2336373,"520110","2"
46,0,2339033,"520110","2"
50,0,2349802,"520110","2"
35,0,2376152,"520110","2"
71,0,2243905,"520110","2"
85,0,2278125,"520110","2"
109,2,2262965,"520110","2"
64,1,2250594,"520110","2"
64,2,2250594,"520110","2"
77,1,2308413,"520110","2"
77,2,2308413,"520110","2"
78,0,2308413,"520110","2"
78,1,2318023,"520110","2"
78,2,2318023,"520110","2"
66,0,2327393,"520110","2"
51,0,2339093,"520110","2"
78,1,2336233,"520110","2"
78,2,2336233,"520110","2"
90,0,2349922,"520110","2"
50,0,2361442,"520110","2"
70,1,2359732,"520110","2"
70,2,2359732,"520110","2"
55,0,2370522,"520110","2"
106,0,2237755,"520110","2"
82,0,2253105,"520110","2"
83,0,2253105,"520110","2"
34,0,2228735,"520110","2"
40,0,2298665,"520110","2"
53,0,2303745,"520110","2"
89,0,2245004,"520110","2"
90,0,2245004,"520110","2"
66,0,2232414,"520110","2"
