"SEQNO","ALCNO","NEWID","UCC","PUBFLAG"
40,0,2266543,"520110","2"
54,0,2289843,"520110","2"
105,0,2288403,"520110","2"
47,0,2319252,"520110","2"
45,0,2310202,"520110","2"
48,0,2312902,"520110","2"
68,0,2308982,"520110","2"
69,0,2308982,"520110","2"
57,0,2318012,"520110","2"
73,0,2312362,"520110","2"
30,0,2320132,"520110","2"
85,0,2330212,"520110","2"
86,0,2330212,"520110","2"
59,0,2328652,"520110","2"
71,0,2341712,"520110","2"
72,0,2337782,"520110","2"
49,0,2335742,"520110","2"
46,0,2211405,"520110","2"
70,0,2202515,"520110","2"
79,0,2210095,"520110","2"
32,0,2203815,"520110","2"
35,0,2218195,"520110","2"
27,1,2218065,"520110","2"
41,0,2208445,"520110","2"
30,0,2215275,"520110","2"
54,0,2213635,"520110","2"
57,0,2247474,"520110","2"
43,0,2244814,"520110","2"
50,0,2230624,"520110","2"
62,0,2274634,"520110","2"
76,0,2265874,"520110","2"
54,0,2269354,"520110","2"
39,2,2287364,"520110","2"
40,0,2287364,"520110","2"
49,0,2307164,"520110","2"
41,0,2288254,"520110","2"
84,0,2288414,"520110","2"
50,0,2241643,"520110","2"
43,0,2252093,"520110","2"
41,0,2248223,"520110","2"
58,0,2261863,"520110","2"
96,0,2269513,"520110","2"
79,0,2266673,"520110","2"
80,0,2266673,"520110","2"
55,0,2301393,"520110","2"
46,0,2313792,"520110","2"
68,0,2311642,"520110","2"
54,0,2315652,"520110","2"
47,0,2309412,"520110","2"
66,0,2310492,"520110","2"
75,0,2310732,"520110","2"
76,0,2310732,"520110","2"
51,0,2326842,"520110","2"
70,0,2323452,"520110","2"
45,0,2320992,"520110","2"
67,0,2327402,"520110","2"
41,0,2373584,"520110","2"
39,0,2214155,"520110","2"
64,0,2198455,"520110","2"
68,0,2204095,"520110","2"
54,0,2248684,"520110","2"
42,0,2247374,"520110","2"
77,0,2277784,"520110","2"
57,0,2270694,"520110","2"
78,0,2269783,"520110","2"
96,0,2259523,"520110","2"
97,0,2259523,"520110","2"
70,0,2266733,"520110","2"
56,2,2304183,"520110","2"
57,0,2315612,"520110","2"
54,0,2314172,"520110","2"
96,0,2208415,"520110","2"
33,0,2198485,"520110","2"
56,0,2199745,"520110","2"
51,0,2200845,"520110","2"
45,0,2233653,"520110","2"
47,0,2246583,"520110","2"
62,0,2276653,"520110","2"
50,0,2301833,"520110","2"
55,0,2306683,"520110","2"
34,0,2288913,"520110","2"
62,0,2292193,"520110","2"
29,0,2315462,"520110","2"
56,0,2315072,"520110","2"
32,0,2327442,"520110","2"
39,0,2320672,"520110","2"
69,0,2336462,"520110","2"
32,0,2344183,"520110","2"
75,0,2212365,"520110","2"
57,0,2213055,"520110","2"
70,0,2222605,"520110","2"
44,0,2205675,"520110","2"
56,0,2244014,"520110","2"
57,0,2244014,"520110","2"
45,0,2237574,"520110","2"
68,0,2235014,"520110","2"
58,0,2238314,"520110","2"
101,0,2267774,"520110","2"
31,0,2248913,"520110","2"
68,0,2238943,"520110","2"
54,0,2278463,"520110","2"
55,0,2278463,"520110","2"
38,0,2274803,"520110","2"
70,0,2278733,"520110","2"
52,0,2339692,"520110","2"
39,0,2333892,"520110","2"
88,0,2334922,"520110","2"
48,0,2340852,"520110","2"
49,2,2340852,"520110","2"
45,0,2338312,"520110","2"
44,0,2217955,"520110","2"
62,0,2205355,"520110","2"
110,0,2204465,"520110","2"
58,0,2202265,"520110","2"
56,0,2248324,"520110","2"
59,0,2305154,"520110","2"
82,0,2285704,"520110","2"
68,2,2291294,"520110","2"
54,0,2296295,"520110","2"
74,0,2252923,"520110","2"
71,0,2279033,"520110","2"
39,0,2271133,"520110","2"
52,0,2285234,"520110","2"
63,0,2308882,"520110","2"
35,0,2312932,"520110","2"
89,0,2323942,"520110","2"
61,0,2330792,"520110","2"
51,0,2323122,"520110","2"
43,0,2340642,"520110","2"
61,0,2200315,"520110","2"
49,0,2218995,"520110","2"
40,0,2214725,"520110","2"
47,0,2241994,"520110","2"
66,0,2302724,"520110","2"
46,0,2267993,"520110","2"
45,0,2303973,"520110","2"
45,0,2314902,"520110","2"
39,0,2206185,"520110","2"
71,0,2207445,"520110","2"
92,0,2201795,"520110","2"
65,0,2206595,"520110","2"
49,0,2202065,"520110","2"
43,0,2216375,"520110","2"
98,0,2216255,"520110","2"
53,0,2238234,"520110","2"
49,0,2238204,"520110","2"
58,0,2255314,"520110","2"
73,0,2268074,"520110","2"
54,0,2257004,"520110","2"
39,0,2267154,"520110","2"
51,2,2256864,"520110","2"
52,2,2256864,"520110","2"
40,0,2285974,"520110","2"
44,0,2290464,"520110","2"
46,0,2297994,"520110","2"
70,0,2247533,"520110","2"
79,0,2230323,"520110","2"
36,0,2229093,"520110","2"
42,0,2245013,"520110","2"
33,0,2239243,"520110","2"
56,0,2280283,"520110","2"
37,0,2260463,"520110","2"
55,0,2257493,"520110","2"
40,0,2263993,"520110","2"
76,0,2273773,"520110","2"
76,0,2294833,"520110","2"
77,0,2294833,"520110","2"
47,0,2286733,"520110","2"
64,0,2308063,"520110","2"
70,0,2311942,"520110","2"
47,0,2312282,"520110","2"
43,0,2325252,"520110","2"
44,0,2335792,"520110","2"
41,0,2336075,"520110","2"
30,0,2331993,"520110","2"
50,0,2336082,"520110","2"
29,2,2353894,"520110","2"
43,0,2214795,"520110","2"
58,0,2272065,"520110","2"
53,0,2209255,"520110","2"
69,0,2222425,"520110","2"
45,0,2222735,"520110","2"
65,0,2266274,"520110","2"
80,0,2260524,"520110","2"
42,0,2283444,"520110","2"
75,0,2250033,"520110","2"
44,1,2235055,"520110","2"
52,0,2242883,"520110","2"
45,0,2261223,"520110","2"
31,0,2299603,"520110","2"
54,0,2311532,"520110","2"
55,0,2311532,"520110","2"
28,0,2308542,"520110","2"
57,0,2312872,"520110","2"
59,0,2308742,"520110","2"
81,0,2329422,"520110","2"
85,0,2327332,"520110","2"
55,0,2324472,"520110","2"
89,0,2341452,"520110","2"
90,0,2341452,"520110","2"
91,0,2341452,"520110","2"
34,0,2338812,"520110","2"
33,0,2337232,"520110","2"
82,0,2217805,"520110","2"
38,1,2217225,"520110","2"
38,2,2217225,"520110","2"
61,2,2215765,"520110","2"
62,2,2215765,"520110","2"
57,0,2219495,"520110","2"
41,0,2224235,"520110","2"
83,0,2199135,"520110","2"
104,0,2210405,"520110","2"
105,0,2210405,"520110","2"
46,0,2248104,"520110","2"
44,0,2300774,"520110","2"
73,0,2297534,"520110","2"
73,0,2230843,"520110","2"
50,0,2242783,"520110","2"
42,0,2248143,"520110","2"
43,0,2248143,"520110","2"
88,0,2278253,"520110","2"
89,0,2278253,"520110","2"
41,0,2326662,"520110","2"
47,0,2322832,"520110","2"
35,2,2326692,"520110","2"
49,1,2332322,"520110","2"
49,2,2332322,"520110","2"
35,0,2212625,"520110","2"
45,0,2214545,"520110","2"
46,0,2214545,"520110","2"
51,0,2205625,"520110","2"
37,0,2204525,"520110","2"
30,0,2208655,"520110","2"
40,0,2276234,"520110","2"
41,0,2276234,"520110","2"
57,0,2306114,"520110","2"
39,0,2249783,"520110","2"
27,0,2248383,"520110","2"
42,0,2301523,"520110","2"
28,0,2313782,"520110","2"
42,0,2222035,"520110","2"
31,0,2222765,"520110","2"
30,0,2303515,"520110","2"
34,0,2230334,"520110","2"
63,0,2271364,"520110","2"
50,0,2274324,"520110","2"
44,0,2262604,"520110","2"
38,0,2238883,"520110","2"
56,0,2232103,"520110","2"
46,0,2233973,"520110","2"
47,0,2233973,"520110","2"
40,0,2280173,"520110","2"
59,0,2255903,"520110","2"
50,0,2257913,"520110","2"
50,0,2314532,"520110","2"
68,0,2320852,"520110","2"
51,0,2222155,"520110","2"
44,0,2198575,"520110","2"
44,0,2227585,"520110","2"
30,0,2204255,"520110","2"
34,0,2212585,"520110","2"
59,0,2213575,"520110","2"
25,0,2205635,"520110","2"
91,0,2201865,"520110","2"
38,0,2215905,"520110","2"
58,0,2206615,"520110","2"
48,0,2233804,"520110","2"
96,0,2234884,"520110","2"
36,0,2241434,"520110","2"
59,1,2258604,"520110","2"
46,0,2277114,"520110","2"
35,0,2261094,"520110","2"
30,0,2279144,"520110","2"
25,0,2266964,"520110","2"
67,2,2304014,"520110","2"
59,0,2291754,"520110","2"
33,0,2235514,"520110","2"
35,0,2238903,"520110","2"
87,0,2237333,"520110","2"
58,0,2231103,"520110","2"
44,0,2273473,"520110","2"
55,0,2276523,"520110","2"
32,0,2263943,"520110","2"
59,0,2262503,"520110","2"
49,0,2273483,"520110","2"
42,0,2254823,"520110","2"
40,0,2283513,"520110","2"
63,0,2297843,"520110","2"
64,0,2297843,"520110","2"
60,0,2282263,"520110","2"
45,0,2305013,"520110","2"
46,0,2305013,"520110","2"
83,0,2285323,"520110","2"
32,0,2301153,"520110","2"
65,0,2314542,"520110","2"
68,0,2310582,"520110","2"
52,0,2318532,"520110","2"
40,0,2309932,"520110","2"
34,0,2313015,"520110","2"
41,0,2311012,"520110","2"
62,0,2324142,"520110","2"
49,0,2327302,"520110","2"
54,0,2325632,"520110","2"
33,0,2342342,"520110","2"
28,0,2331662,"520110","2"
27,0,2331952,"520110","2"
43,0,2335222,"520110","2"
44,0,2335222,"520110","2"
43,0,2330924,"520110","2"
35,0,2342132,"520110","2"
36,0,2345112,"520110","2"
45,0,2356835,"520110","2"
54,0,2206375,"520110","2"
55,0,2206375,"520110","2"
34,0,2217295,"520110","2"
37,0,2221855,"520110","2"
42,0,2205485,"520110","2"
82,0,2240864,"520110","2"
44,0,2249214,"520110","2"
38,0,2253534,"520110","2"
49,0,2232034,"520110","2"
46,0,2233384,"520110","2"
58,0,2257554,"520110","2"
50,0,2280354,"520110","2"
51,0,2280354,"520110","2"
52,0,2280354,"520110","2"
27,0,2270604,"520110","2"
43,0,2258794,"520110","2"
44,0,2258794,"520110","2"
58,0,2247013,"520110","2"
38,0,2240283,"520110","2"
54,0,2241753,"520110","2"
55,0,2228253,"520110","2"
54,0,2274733,"520110","2"
38,0,2254443,"520110","2"
47,0,2261183,"520110","2"
70,0,2261103,"520110","2"
71,0,2261103,"520110","2"
72,0,2261103,"520110","2"
31,0,2289803,"520110","2"
44,0,2287653,"520110","2"
47,0,2311982,"520110","2"
41,0,2308852,"520110","2"
44,0,2329722,"520110","2"
49,0,2326054,"520110","2"
44,0,2330694,"520110","2"
73,0,2340012,"520110","2"
74,0,2340012,"520110","2"
40,0,2339272,"520110","2"
61,0,2339022,"520110","2"
32,0,2338172,"520110","2"
42,0,2201305,"520110","2"
62,0,2201105,"520110","2"
63,0,2201105,"520110","2"
49,0,2220915,"520110","2"
43,0,2202345,"520110","2"
70,0,2202705,"520110","2"
48,0,2222305,"520110","2"
40,0,2217915,"520110","2"
46,0,2212295,"520110","2"
44,0,2204855,"520110","2"
83,0,2223335,"520110","2"
59,0,2204615,"520110","2"
91,0,2201635,"520110","2"
92,0,2201635,"520110","2"
55,0,2222065,"520110","2"
102,0,2215945,"520110","2"
41,0,2221275,"520110","2"
46,0,2221415,"520110","2"
84,0,2251994,"520110","2"
59,0,2240214,"520110","2"
70,0,2230314,"520110","2"
58,0,2249794,"520110","2"
44,0,2229404,"520110","2"
43,0,2247024,"520110","2"
80,0,2239934,"520110","2"
35,0,2235444,"520110","2"
41,0,2270244,"520110","2"
50,0,2266354,"520110","2"
58,0,2280624,"520110","2"
39,0,2291764,"520110","2"
39,0,2297034,"520110","2"
44,0,2291204,"520110","2"
48,0,2254103,"520110","2"
40,0,2249983,"520110","2"
57,0,2278773,"520110","2"
47,0,2263813,"520110","2"
48,0,2263813,"520110","2"
49,0,2263813,"520110","2"
73,0,2271753,"520110","2"
39,0,2273203,"520110","2"
74,0,2269573,"520110","2"
67,0,2302183,"520110","2"
68,0,2302183,"520110","2"
54,0,2306373,"520110","2"
77,0,2293463,"520110","2"
66,0,2302953,"520110","2"
75,0,2300163,"520110","2"
44,0,2308182,"520110","2"
53,0,2314055,"520110","2"
125,0,2317622,"520110","2"
37,0,2317782,"520110","2"
50,0,2329172,"520110","2"
37,0,2321472,"520110","2"
59,0,2329882,"520110","2"
47,0,2326942,"520110","2"
83,0,2342262,"520110","2"
35,0,2350455,"520110","2"
34,0,2365492,"520110","2"
83,0,2204505,"520110","2"
51,0,2201395,"520110","2"
81,0,2214595,"520110","2"
52,0,2202805,"520110","2"
35,0,2230105,"520110","2"
63,0,2208495,"520110","2"
53,0,2224085,"520110","2"
54,0,2224085,"520110","2"
109,0,2217985,"520110","2"
110,0,2217985,"520110","2"
101,0,2204125,"520110","2"
65,0,2201995,"520110","2"
99,0,2205205,"520110","2"
55,0,2218815,"520110","2"
58,0,2199015,"520110","2"
103,0,2203215,"520110","2"
55,0,2233984,"520110","2"
56,0,2233984,"520110","2"
33,0,2242454,"520110","2"
58,0,2243804,"520110","2"
64,0,2263954,"520110","2"
40,0,2278654,"520110","2"
38,0,2306664,"520110","2"
32,0,2232953,"520110","2"
40,0,2239983,"520110","2"
78,0,2251633,"520110","2"
65,0,2281963,"520110","2"
57,0,2303493,"520110","2"
36,0,2310922,"520110","2"
46,0,2325892,"520110","2"
110,0,2325582,"520110","2"
111,0,2325582,"520110","2"
64,0,2328032,"520110","2"
62,0,2330472,"520110","2"
44,0,2325242,"520110","2"
45,0,2325242,"520110","2"
98,0,2332412,"520110","2"
99,0,2332412,"520110","2"
61,0,2335922,"520110","2"
55,0,2338242,"520110","2"
50,0,2223555,"520110","2"
38,0,2224435,"520110","2"
45,0,2207155,"520110","2"
72,0,2205315,"520110","2"
52,0,2226655,"520110","2"
38,0,2214925,"520110","2"
61,0,2224545,"520110","2"
46,0,2205525,"520110","2"
52,0,2212905,"520110","2"
46,0,2235834,"520110","2"
63,0,2253354,"520110","2"
40,0,2270484,"520110","2"
32,0,2263484,"520110","2"
36,0,2267304,"520110","2"
51,0,2299134,"520110","2"
35,0,2292564,"520110","2"
53,0,2298624,"520110","2"
32,0,2304444,"520110","2"
54,0,2274843,"520110","2"
50,0,2289013,"520110","2"
59,0,2304083,"520110","2"
33,0,2310412,"520110","2"
26,0,2317632,"520110","2"
44,0,2327902,"520110","2"
47,0,2324902,"520110","2"
57,0,2341932,"520110","2"
45,0,2332492,"520110","2"
50,0,2334162,"520110","2"
34,0,2337095,"520110","2"
35,0,2337095,"520110","2"
71,0,2223815,"520110","2"
70,0,2222235,"520110","2"
56,0,2238264,"520110","2"
42,0,2232724,"520110","2"
65,0,2236133,"520110","2"
93,0,2253043,"520110","2"
48,0,2255063,"520110","2"
66,0,2308322,"520110","2"
67,0,2308322,"520110","2"
68,0,2308322,"520110","2"
69,0,2308322,"520110","2"
74,0,2330492,"520110","2"
34,0,2326872,"520110","2"
54,0,2376555,"520110","2"
68,0,2222435,"520110","2"
44,0,2199215,"520110","2"
65,0,2222255,"520110","2"
94,0,2221215,"520110","2"
25,0,2232944,"520110","2"
96,0,2273654,"520110","2"
50,0,2256284,"520110","2"
35,0,2261054,"520110","2"
41,0,2300604,"520110","2"
44,0,2304914,"520110","2"
57,0,2254143,"520110","2"
39,0,2232343,"520110","2"
40,0,2232343,"520110","2"
76,0,2308432,"520110","2"
45,0,2308482,"520110","2"
96,0,2327592,"520110","2"
56,0,2328912,"520110","2"
55,0,2333102,"520110","2"
54,0,2351925,"520110","2"
46,0,2201055,"520110","2"
46,0,2208245,"520110","2"
61,0,2238874,"520110","2"
65,0,2241844,"520110","2"
73,0,2233014,"520110","2"
45,0,2284494,"520110","2"
60,0,2301533,"520110","2"
83,0,2304413,"520110","2"
70,0,2306003,"520110","2"
71,0,2306003,"520110","2"
57,0,2329132,"520110","2"
55,0,2208265,"520110","2"
44,0,2227365,"520110","2"
47,0,2219565,"520110","2"
69,0,2222245,"520110","2"
51,0,2248524,"520110","2"
62,0,2278144,"520110","2"
53,0,2307904,"520110","2"
38,0,2245853,"520110","2"
60,2,2280113,"520110","2"
60,3,2280113,"520110","2"
71,0,2337472,"520110","2"
52,0,2213805,"520110","2"
55,1,2216515,"520110","2"
50,1,2211085,"520110","2"
31,0,2220015,"520110","2"
66,0,2227535,"520110","2"
52,0,2250314,"520110","2"
80,0,2275004,"520110","2"
59,0,2273334,"520110","2"
37,0,2234653,"520110","2"
59,0,2272253,"520110","2"
46,0,2266313,"520110","2"
41,0,2264733,"520110","2"
80,0,2286333,"520110","2"
54,0,2311362,"520110","2"
31,0,2318932,"520110","2"
73,0,2309882,"520110","2"
74,0,2309882,"520110","2"
75,0,2309882,"520110","2"
59,0,2313832,"520110","2"
64,0,2339582,"520110","2"
49,0,2336302,"520110","2"
44,0,2343725,"520110","2"
53,0,2201035,"520110","2"
68,0,2201545,"520110","2"
66,0,2210895,"520110","2"
74,0,2250044,"520110","2"
59,0,2226285,"520110","2"
63,0,2276544,"520110","2"
38,0,2266914,"520110","2"
65,0,2275624,"520110","2"
63,0,2305734,"520110","2"
98,0,2256573,"520110","2"
47,0,2263023,"520110","2"
43,0,2274553,"520110","2"
61,0,2296943,"520110","2"
48,0,2293643,"520110","2"
81,0,2295703,"520110","2"
69,0,2312512,"520110","2"
70,0,2312512,"520110","2"
78,0,2317342,"520110","2"
79,0,2317342,"520110","2"
62,0,2221255,"520110","2"
55,0,2262694,"520110","2"
76,0,2231273,"520110","2"
78,0,2277243,"520110","2"
71,0,2279133,"520110","2"
91,0,2316082,"520110","2"
93,0,2316082,"520110","2"
39,0,2328633,"520110","2"
47,0,2336712,"520110","2"
41,0,2205375,"520110","2"
56,0,2223685,"520110","2"
47,0,2217685,"520110","2"
73,0,2238554,"520110","2"
56,0,2272674,"520110","2"
57,0,2272674,"520110","2"
58,0,2272674,"520110","2"
55,0,2264534,"520110","2"
51,0,2290254,"520110","2"
56,0,2281054,"520110","2"
63,0,2250343,"520110","2"
46,0,2303443,"520110","2"
70,0,2252555,"520110","2"
83,0,2218205,"520110","2"
84,0,2218205,"520110","2"
75,0,2210965,"520110","2"
76,0,2210965,"520110","2"
55,0,2205495,"520110","2"
66,0,2283135,"520110","2"
51,0,2221755,"520110","2"
45,0,2250784,"520110","2"
68,0,2231194,"520110","2"
55,1,2281224,"520110","2"
58,0,2300944,"520110","2"
66,0,2242813,"520110","2"
51,0,2273183,"520110","2"
42,0,2302203,"520110","2"
43,0,2281703,"520110","2"
73,0,2313542,"520110","2"
58,0,2317212,"520110","2"
64,0,2322182,"520110","2"
82,0,2328752,"520110","2"
81,0,2222505,"520110","2"
35,0,2227245,"520110","2"
48,0,2203885,"520110","2"
53,0,2198995,"520110","2"
62,0,2198565,"520110","2"
52,0,2206295,"520110","2"
58,0,2225685,"520110","2"
68,0,2279494,"520110","2"
81,0,2264864,"520110","2"
53,0,2288844,"520110","2"
42,0,2235643,"520110","2"
75,0,2236723,"520110","2"
68,0,2231733,"520110","2"
64,0,2264243,"520110","2"
65,0,2264243,"520110","2"
78,0,2284023,"520110","2"
57,0,2330092,"520110","2"
61,0,2322012,"520110","2"
41,0,2321142,"520110","2"
31,0,2338292,"520110","2"
55,1,2222015,"520110","2"
55,2,2222015,"520110","2"
35,2,2203715,"520110","2"
54,1,2202855,"520110","2"
45,0,2207205,"520110","2"
37,0,2198345,"520110","2"
79,0,2212195,"520110","2"
64,0,2213315,"520110","2"
66,0,2247264,"520110","2"
67,0,2240594,"520110","2"
56,0,2231744,"520110","2"
59,2,2298754,"520110","2"
59,3,2298754,"520110","2"
90,0,2244933,"520110","2"
62,1,2279543,"520110","2"
62,2,2279543,"520110","2"
68,0,2297403,"520110","2"
32,0,2290333,"520110","2"
41,0,2311582,"520110","2"
67,0,2328922,"520110","2"
54,0,2335652,"520110","2"
55,0,2335652,"520110","2"
58,0,2340722,"520110","2"
25,0,2349554,"520110","2"
49,0,2249965,"520110","2"
88,0,2218525,"520110","2"
78,0,2206755,"520110","2"
24,0,2274464,"520110","2"
68,0,2284234,"520110","2"
49,0,2291544,"520110","2"
38,0,2227943,"520110","2"
55,0,2233443,"520110","2"
50,0,2232503,"520110","2"
76,0,2255753,"520110","2"
44,0,2318432,"520110","2"
54,0,2326702,"520110","2"
46,0,2331632,"520110","2"
81,0,2332842,"520110","2"
36,0,2333422,"520110","2"
52,0,2331312,"520110","2"
68,0,2205595,"520110","2"
54,0,2211555,"520110","2"
25,0,2237174,"520110","2"
57,0,2270914,"520110","2"
58,0,2270914,"520110","2"
69,0,2281924,"520110","2"
42,0,2251583,"520110","2"
65,0,2238023,"520110","2"
48,0,2237563,"520110","2"
62,0,2255513,"520110","2"
50,0,2294223,"520110","2"
67,0,2330612,"520110","2"
41,0,2322862,"520110","2"
53,0,2218865,"520110","2"
69,0,2264764,"520110","2"
54,0,2281624,"520110","2"
33,0,2234043,"520110","2"
50,0,2256363,"520110","2"
31,0,2310052,"520110","2"
46,0,2314752,"520110","2"
48,0,2320112,"520110","2"
91,0,2328292,"520110","2"
54,0,2338702,"520110","2"
45,0,2346734,"520110","2"
103,0,2203765,"520110","2"
70,0,2209425,"520110","2"
101,0,2234414,"520110","2"
62,0,2232334,"520110","2"
71,0,2252964,"520110","2"
44,0,2235574,"520110","2"
56,0,2260424,"520110","2"
57,0,2260424,"520110","2"
63,0,2293874,"520110","2"
40,0,2253163,"520110","2"
44,0,2242053,"520110","2"
79,0,2268373,"520110","2"
80,0,2268373,"520110","2"
79,0,2289093,"520110","2"
89,0,2296723,"520110","2"
64,0,2311162,"520110","2"
28,0,2318742,"520110","2"
46,0,2318602,"520110","2"
51,0,2309272,"520110","2"
60,0,2318492,"520110","2"
63,0,2318492,"520110","2"
76,0,2322042,"520110","2"
35,0,2320195,"520110","2"
38,0,2335712,"520110","2"
51,0,2221965,"520110","2"
52,0,2221965,"520110","2"
61,0,2206985,"520110","2"
50,0,2201225,"520110","2"
45,0,2273233,"520110","2"
43,0,2317472,"520110","2"
