"SEQNO","ALCNO","NEWID","UCC","PUBFLAG"
39,0,2217974,"520110","2"
61,0,2210914,"520110","2"
34,0,2204804,"520110","2"
82,0,2241553,"520110","2"
69,0,2238553,"520110","2"
54,0,2270673,"520110","2"
45,0,2278323,"520110","2"
62,0,2307493,"520110","2"
63,1,2307493,"520110","2"
69,0,2304243,"520110","2"
51,0,2290253,"520110","2"
39,0,2288593,"520110","2"
66,0,2246815,"520110","2"
77,0,2232082,"520110","2"
44,0,2303442,"520110","2"
30,0,2337163,"520110","2"
58,0,2189835,"520110","2"
97,0,2169515,"520110","2"
60,0,2252554,"520110","2"
54,0,2215094,"520110","2"
50,0,2220784,"520110","2"
73,0,2222314,"520110","2"
59,0,2217364,"520110","2"
46,0,2296914,"520110","2"
58,0,2209764,"520110","2"
64,0,2231193,"520110","2"
45,0,2261293,"520110","2"
26,0,2278583,"520110","2"
41,0,2276903,"520110","2"
53,0,2270152,"520110","2"
49,0,2255862,"520110","2"
44,0,2272762,"520110","2"
56,0,2298232,"520110","2"
62,0,2299292,"520110","2"
58,0,2169225,"520110","2"
69,0,2186995,"520110","2"
46,0,2174945,"520110","2"
89,0,2222504,"520110","2"
90,0,2222504,"520110","2"
91,0,2222504,"520110","2"
50,0,2203884,"520110","2"
51,0,2198824,"520110","2"
52,0,2198824,"520110","2"
51,0,2220094,"520110","2"
87,0,2217424,"520110","2"
88,0,2217424,"520110","2"
69,0,2222824,"520110","2"
64,0,2198564,"520110","2"
65,0,2198564,"520110","2"
65,0,2279493,"520110","2"
59,0,2264863,"520110","2"
61,0,2264863,"520110","2"
55,0,2277973,"520110","2"
48,0,2281493,"520110","2"
63,0,2236722,"520110","2"
44,0,2247142,"520110","2"
74,0,2264362,"520110","2"
51,0,2298693,"520110","2"
70,0,2301412,"520110","2"
71,0,2301412,"520110","2"
38,0,2323225,"520110","2"
75,0,2179675,"520110","2"
67,0,2192965,"520110","2"
40,0,2170165,"520110","2"
64,1,2210124,"520110","2"
64,2,2210124,"520110","2"
56,0,2205774,"520110","2"
55,1,2201154,"520110","2"
79,0,2212194,"520110","2"
51,0,2210244,"520110","2"
69,1,2253203,"520110","2"
69,2,2253203,"520110","2"
44,0,2287463,"520110","2"
97,0,2244932,"520110","2"
51,1,2276792,"520110","2"
51,2,2276792,"520110","2"
35,0,2271412,"520110","2"
33,0,2288062,"520110","2"
53,0,2291692,"520110","2"
56,0,2183175,"520110","2"
53,0,2176265,"520110","2"
46,0,2184425,"520110","2"
74,0,2218524,"520110","2"
61,0,2201064,"520110","2"
65,0,2213374,"520110","2"
33,0,2226204,"520110","2"
85,0,2244583,"520110","2"
64,0,2270213,"520110","2"
68,0,2275723,"520110","2"
55,0,2291543,"520110","2"
43,0,2232502,"520110","2"
44,0,2232502,"520110","2"
45,0,2232502,"520110","2"
55,0,2273792,"520110","2"
65,0,2280152,"520110","2"
42,0,2256272,"520110","2"
66,0,2293262,"520110","2"
39,0,2174625,"520110","2"
72,0,2186205,"520110","2"
48,0,2220294,"520110","2"
58,0,2202654,"520110","2"
42,0,2263884,"520110","2"
73,0,2207674,"520110","2"
48,0,2306543,"520110","2"
44,0,2276644,"520110","2"
103,0,2307152,"520110","2"
61,0,2300572,"520110","2"
29,1,2333125,"520110","2"
51,0,2182575,"520110","2"
48,0,2173705,"520110","2"
72,0,2191225,"520110","2"
37,0,2199734,"520110","2"
71,0,2246613,"520110","2"
27,0,2269273,"520110","2"
61,0,2264763,"520110","2"
58,0,2281623,"520110","2"
29,0,2234042,"520110","2"
38,1,2298862,"520110","2"
54,0,2291332,"520110","2"
51,0,2291322,"520110","2"
29,0,2328012,"520110","2"
48,0,2333934,"520110","2"
50,0,2181985,"520110","2"
51,0,2181985,"520110","2"
63,0,2177585,"520110","2"
64,0,2177585,"520110","2"
65,0,2177585,"520110","2"
44,0,2172705,"520110","2"
122,0,2180715,"520110","2"
123,0,2180715,"520110","2"
53,0,2174135,"520110","2"
35,0,2210044,"520110","2"
59,0,2223024,"520110","2"
60,0,2223024,"520110","2"
59,0,2209424,"520110","2"
81,0,2207284,"520110","2"
70,0,2212144,"520110","2"
57,0,2203654,"520110","2"
44,0,2255473,"520110","2"
55,0,2264033,"520110","2"
35,0,2305753,"520110","2"
65,0,2293873,"520110","2"
67,0,2229792,"520110","2"
68,0,2229792,"520110","2"
45,0,2275612,"520110","2"
61,0,2267802,"520110","2"
39,0,2339925,"520110","2"
66,2,2188625,"520110","2"
44,0,2201224,"520110","2"
55,0,2256593,"520110","2"
48,0,2246372,"520110","2"
45,0,2251682,"520110","2"
73,1,2278362,"520110","2"
60,0,2187585,"520110","2"
69,2,2187885,"520110","2"
79,1,2191735,"520110","2"
79,2,2191735,"520110","2"
58,0,2193375,"520110","2"
59,0,2193375,"520110","2"
68,1,2201694,"520110","2"
68,2,2201694,"520110","2"
76,0,2215014,"520110","2"
54,0,2215834,"520110","2"
81,1,2240043,"520110","2"
81,2,2240043,"520110","2"
65,0,2267673,"520110","2"
39,1,2260663,"520110","2"
39,2,2260663,"520110","2"
36,0,2296933,"520110","2"
39,0,2275602,"520110","2"
37,1,2284922,"520110","2"
37,2,2284922,"520110","2"
47,0,2183275,"520110","2"
35,0,2173235,"520110","2"
40,0,2226325,"520110","2"
32,0,2175655,"520110","2"
38,0,2202784,"520110","2"
68,0,2213184,"520110","2"
70,0,2213184,"520110","2"
51,0,2223864,"520110","2"
52,0,2223864,"520110","2"
30,0,2219684,"520110","2"
30,0,2268324,"520110","2"
90,0,2237753,"520110","2"
78,0,2237663,"520110","2"
43,0,2256243,"520110","2"
40,0,2263173,"520110","2"
72,0,2303743,"520110","2"
48,0,2242092,"520110","2"
79,0,2245002,"520110","2"
33,0,2267462,"520110","2"
38,0,2265052,"520110","2"
40,0,2304522,"520110","2"
40,0,2329965,"520110","2"
33,0,2176795,"520110","2"
47,0,2190155,"520110","2"
98,0,2214824,"520110","2"
58,0,2216174,"520110","2"
47,0,2219094,"520110","2"
67,0,2244603,"520110","2"
68,0,2229563,"520110","2"
37,0,2276043,"520110","2"
39,0,2276043,"520110","2"
61,0,2304833,"520110","2"
63,0,2304833,"520110","2"
26,0,2304153,"520110","2"
59,0,2300953,"520110","2"
39,0,2235532,"520110","2"
35,0,2253482,"520110","2"
43,0,2256822,"520110","2"
69,0,2278502,"520110","2"
43,0,2262012,"520110","2"
35,0,2272172,"520110","2"
40,0,2324322,"520110","2"
37,0,2188395,"520110","2"
65,0,2178345,"520110","2"
52,0,2172935,"520110","2"
31,0,2259122,"520110","2"
49,1,2301162,"520110","2"
53,0,2291672,"520110","2"
47,0,2171195,"520110","2"
53,0,2173485,"520110","2"
32,0,2206504,"520110","2"
51,0,2201764,"520110","2"
64,0,2212174,"520110","2"
91,0,2217534,"520110","2"
45,0,2214864,"520110","2"
63,0,2223424,"520110","2"
48,0,2237083,"520110","2"
68,0,2236413,"520110","2"
62,0,2239133,"520110","2"
57,0,2292083,"520110","2"
41,0,2297463,"520110","2"
60,0,2282773,"520110","2"
53,0,2307583,"520110","2"
44,0,2274432,"520110","2"
53,0,2267162,"520110","2"
92,0,2170255,"520110","2"
93,0,2170255,"520110","2"
61,0,2192375,"520110","2"
54,0,2175855,"520110","2"
50,0,2207374,"520110","2"
61,0,2222164,"520110","2"
38,0,2214084,"520110","2"
94,0,2222754,"520110","2"
62,0,2252123,"520110","2"
55,0,2244333,"520110","2"
46,0,2300763,"520110","2"
69,0,2276622,"520110","2"
48,0,2264822,"520110","2"
27,0,2321604,"520110","2"
42,0,2322484,"520110","2"
68,0,2326883,"520110","2"
41,0,2331442,"520110","2"
63,0,2169355,"520110","2"
71,0,2185005,"520110","2"
72,0,2185005,"520110","2"
40,0,2207354,"520110","2"
74,0,2220164,"520110","2"
51,0,2218894,"520110","2"
56,0,2251123,"520110","2"
61,0,2224705,"520110","2"
64,0,2239873,"520110","2"
76,0,2289223,"520110","2"
77,0,2289223,"520110","2"
36,0,2291303,"520110","2"
42,0,2301363,"520110","2"
71,0,2300593,"520110","2"
91,0,2243642,"520110","2"
92,0,2243642,"520110","2"
52,0,2291125,"520110","2"
54,0,2169445,"520110","2"
46,0,2169485,"520110","2"
31,0,2171405,"520110","2"
43,0,2189915,"520110","2"
53,0,2209024,"520110","2"
52,0,2216464,"520110","2"
38,0,2219704,"520110","2"
58,0,2224784,"520110","2"
53,0,2249923,"520110","2"
72,0,2243863,"520110","2"
76,0,2280493,"520110","2"
69,0,2286383,"520110","2"
51,0,2307543,"520110","2"
44,0,2272162,"520110","2"
54,0,2306742,"520110","2"
41,0,2282292,"520110","2"
75,0,2188545,"520110","2"
41,0,2215564,"520110","2"
48,0,2249063,"520110","2"
32,0,2274503,"520110","2"
40,0,2269843,"520110","2"
70,0,2305403,"520110","2"
41,0,2268242,"520110","2"
86,0,2307882,"520110","2"
28,0,2315112,"520110","2"
58,0,2169295,"520110","2"
51,0,2195325,"520110","2"
52,0,2195325,"520110","2"
47,0,2173575,"520110","2"
70,0,2216504,"520110","2"
73,0,2207714,"520110","2"
71,0,2253052,"520110","2"
44,0,2191845,"520110","2"
39,0,2192415,"520110","2"
55,0,2197095,"520110","2"
52,0,2180955,"520110","2"
44,0,2173365,"520110","2"
75,0,2169235,"520110","2"
44,0,2175725,"520110","2"
56,0,2181445,"520110","2"
58,1,2176725,"520110","2"
58,2,2176725,"520110","2"
68,0,2173425,"520110","2"
35,0,2219904,"520110","2"
86,0,2214564,"520110","2"
65,1,2207884,"520110","2"
65,2,2207884,"520110","2"
66,1,2207884,"520110","2"
66,2,2207884,"520110","2"
49,0,2293164,"520110","2"
37,0,2286154,"520110","2"
53,0,2289143,"520110","2"
54,0,2289143,"520110","2"
43,0,2238422,"520110","2"
43,0,2251852,"520110","2"
47,0,2273582,"520110","2"
46,0,2284432,"520110","2"
30,0,2306532,"520110","2"
33,0,2284222,"520110","2"
53,0,2288642,"520110","2"
47,0,2183535,"520110","2"
57,0,2174745,"520110","2"
40,0,2173465,"520110","2"
67,0,2189755,"520110","2"
68,0,2189755,"520110","2"
44,0,2193175,"520110","2"
43,0,2215624,"520110","2"
49,0,2208194,"520110","2"
28,0,2209304,"520110","2"
30,0,2209134,"520110","2"
56,0,2212444,"520110","2"
43,0,2211364,"520110","2"
46,0,2210724,"520110","2"
47,0,2239343,"520110","2"
40,0,2241603,"520110","2"
41,0,2241603,"520110","2"
46,0,2293503,"520110","2"
52,0,2244682,"520110","2"
58,0,2275152,"520110","2"
59,0,2275152,"520110","2"
62,0,2275152,"520110","2"
33,2,2301252,"520110","2"
30,0,2307402,"520110","2"
49,0,2185135,"520110","2"
59,0,2187375,"520110","2"
48,0,2192885,"520110","2"
42,0,2211894,"520110","2"
52,0,2213324,"520110","2"
46,0,2214934,"520110","2"
41,0,2218564,"520110","2"
62,0,2200994,"520110","2"
43,0,2228223,"520110","2"
45,0,2239283,"520110","2"
40,0,2252713,"520110","2"
48,0,2276513,"520110","2"
46,0,2261703,"520110","2"
39,0,2280883,"520110","2"
67,0,2252452,"520110","2"
68,0,2252452,"520110","2"
52,0,2246842,"520110","2"
53,0,2246842,"520110","2"
46,0,2295792,"520110","2"
32,0,2287152,"520110","2"
23,0,2328103,"520110","2"
76,0,2187045,"520110","2"
57,0,2174325,"520110","2"
58,0,2172985,"520110","2"
68,0,2191915,"520110","2"
49,0,2216854,"520110","2"
77,0,2199554,"520110","2"
45,0,2289553,"520110","2"
92,0,2292303,"520110","2"
35,0,2238622,"520110","2"
52,0,2236112,"520110","2"
70,0,2178825,"520110","2"
58,0,2229903,"520110","2"
90,0,2174635,"520110","2"
66,0,2185695,"520110","2"
60,0,2184615,"520110","2"
61,0,2184615,"520110","2"
68,0,2174825,"520110","2"
42,0,2270564,"520110","2"
48,0,2214064,"520110","2"
46,0,2204024,"520110","2"
47,0,2213794,"520110","2"
36,0,2268223,"520110","2"
35,0,2259903,"520110","2"
51,0,2255693,"520110","2"
45,0,2261573,"520110","2"
58,0,2297793,"520110","2"
32,0,2228272,"520110","2"
43,0,2258992,"520110","2"
45,0,2274332,"520110","2"
115,0,2186375,"520110","2"
57,0,2174335,"520110","2"
58,0,2174335,"520110","2"
59,0,2174335,"520110","2"
41,0,2200734,"520110","2"
42,0,2214554,"520110","2"
57,0,2198424,"520110","2"
31,0,2231153,"520110","2"
40,0,2256073,"520110","2"
81,0,2273953,"520110","2"
61,0,2305263,"520110","2"
57,0,2305573,"520110","2"
31,0,2297893,"520110","2"
31,0,2296603,"520110","2"
60,0,2295632,"520110","2"
75,0,2303152,"520110","2"
91,0,2282302,"520110","2"
93,0,2282302,"520110","2"
28,0,2318723,"520110","2"
38,0,2330524,"520110","2"
54,0,2183575,"520110","2"
69,0,2175325,"520110","2"
76,0,2263285,"520110","2"
61,0,2172285,"520110","2"
67,0,2189345,"520110","2"
55,0,2183675,"520110","2"
56,0,2183675,"520110","2"
44,0,2171145,"520110","2"
45,0,2177715,"520110","2"
90,0,2221574,"520110","2"
52,0,2199294,"520110","2"
72,0,2210474,"520110","2"
74,0,2210474,"520110","2"
59,0,2204694,"520110","2"
61,0,2236783,"520110","2"
74,0,2232973,"520110","2"
75,0,2248973,"520110","2"
74,0,2306513,"520110","2"
61,0,2306313,"520110","2"
57,0,2238564,"520110","2"
53,0,2270712,"520110","2"
32,0,2274902,"520110","2"
30,0,2297265,"520110","2"
79,0,2293142,"520110","2"
80,0,2293142,"520110","2"
56,0,2189795,"520110","2"
41,0,2220334,"520110","2"
51,0,2215144,"520110","2"
52,0,2215144,"520110","2"
53,0,2222024,"520110","2"
84,0,2229433,"520110","2"
55,0,2261073,"520110","2"
56,0,2261073,"520110","2"
54,0,2304842,"520110","2"
74,0,2176905,"520110","2"
47,0,2173585,"520110","2"
44,0,2206964,"520110","2"
41,0,2213934,"520110","2"
29,0,2227234,"520110","2"
73,0,2218674,"520110","2"
45,0,2210824,"520110","2"
48,0,2269533,"520110","2"
64,0,2278103,"520110","2"
59,0,2283723,"520110","2"
60,0,2283723,"520110","2"
51,0,2303543,"520110","2"
34,0,2248082,"520110","2"
36,0,2276462,"520110","2"
69,0,2295712,"520110","2"
50,0,2281152,"520110","2"
41,0,2311654,"520110","2"
71,0,2184375,"520110","2"
50,0,2215614,"520110","2"
58,0,2201904,"520110","2"
44,0,2223324,"520110","2"
48,0,2233833,"520110","2"
80,0,2291893,"520110","2"
41,0,2298253,"520110","2"
54,0,2230922,"520110","2"
55,0,2230922,"520110","2"
56,0,2230922,"520110","2"
70,0,2248532,"520110","2"
34,0,2168915,"520110","2"
61,0,2174605,"520110","2"
83,0,2220624,"520110","2"
40,0,2244023,"520110","2"
44,0,2239093,"520110","2"
66,0,2242512,"520110","2"
43,0,2247212,"520110","2"
48,0,2268872,"520110","2"
44,0,2294652,"520110","2"
105,0,2172185,"520110","2"
60,0,2182705,"520110","2"
80,0,2191865,"520110","2"
81,0,2191865,"520110","2"
41,0,2206094,"520110","2"
58,1,2223354,"520110","2"
38,1,2223054,"520110","2"
63,0,2205884,"520110","2"
56,0,2253443,"520110","2"
47,0,2272913,"520110","2"
38,0,2260253,"520110","2"
46,0,2294663,"520110","2"
39,0,2255832,"520110","2"
73,0,2261272,"520110","2"
74,0,2261272,"520110","2"
30,0,2330254,"520110","2"
54,0,2174965,"520110","2"
83,0,2193405,"520110","2"
40,0,2179985,"520110","2"
55,0,2194575,"520110","2"
68,0,2208994,"520110","2"
47,0,2275393,"520110","2"
64,0,2294463,"520110","2"
65,0,2234272,"520110","2"
66,0,2234272,"520110","2"
52,0,2253702,"520110","2"
36,0,2263522,"520110","2"
61,0,2260312,"520110","2"
40,0,2272992,"520110","2"
42,0,2296582,"520110","2"
86,0,2293472,"520110","2"
32,0,2309794,"520110","2"
22,0,2340814,"520110","2"
24,0,2342412,"520110","2"
61,0,2184765,"520110","2"
74,0,2187365,"520110","2"
45,0,2256045,"520110","2"
61,0,2196315,"520110","2"
50,0,2179805,"520110","2"
47,0,2193785,"520110","2"
72,0,2213444,"520110","2"
33,0,2202824,"520110","2"
38,0,2243193,"520110","2"
49,0,2244402,"520110","2"
64,0,2239522,"520110","2"
60,0,2257522,"520110","2"
27,0,2307122,"520110","2"
32,0,2335875,"520110","2"
41,0,2201874,"520110","2"
61,0,2258903,"520110","2"
49,2,2173405,"520110","2"
53,0,2182215,"520110","2"
69,2,2180085,"520110","2"
68,0,2171365,"520110","2"
39,2,2174495,"520110","2"
61,0,2186255,"520110","2"
42,2,2186575,"520110","2"
34,2,2227224,"520110","2"
60,0,2203554,"520110","2"
61,0,2203554,"520110","2"
56,2,2242863,"520110","2"
78,0,2265383,"520110","2"
49,0,2297973,"520110","2"
35,1,2318685,"520110","2"
36,1,2318685,"520110","2"
30,0,2188775,"520110","2"
38,0,2179965,"520110","2"
39,0,2179965,"520110","2"
38,0,2216435,"520110","2"
25,0,2255603,"520110","2"
26,0,2255603,"520110","2"
31,0,2302982,"520110","2"
37,0,2282282,"520110","2"
38,0,2282282,"520110","2"
60,0,2169195,"520110","2"
100,0,2199834,"520110","2"
81,0,2278403,"520110","2"
38,0,2274973,"520110","2"
53,0,2299343,"520110","2"
54,0,2229722,"520110","2"
54,0,2260232,"520110","2"
45,0,2290742,"520110","2"
29,0,2312982,"520110","2"
64,0,2181955,"520110","2"
79,0,2177305,"520110","2"
80,0,2177305,"520110","2"
81,0,2177305,"520110","2"
37,0,2169365,"520110","2"
45,0,2170905,"520110","2"
83,0,2178545,"520110","2"
84,0,2178545,"520110","2"
113,0,2177285,"520110","2"
114,0,2177285,"520110","2"
50,0,2181185,"520110","2"
98,0,2176475,"520110","2"
55,0,2213834,"520110","2"
64,0,2222544,"520110","2"
66,1,2222544,"520110","2"
66,2,2222544,"520110","2"
40,0,2214164,"520110","2"
83,0,2207694,"520110","2"
85,0,2207694,"520110","2"
71,0,2221394,"520110","2"
65,0,2199944,"520110","2"
29,1,2204834,"520110","2"
60,0,2210284,"520110","2"
50,0,2213944,"520110","2"
51,0,2213944,"520110","2"
54,0,2202694,"520110","2"
53,0,2223004,"520110","2"
54,0,2223004,"520110","2"
79,0,2222484,"520110","2"
80,0,2222484,"520110","2"
81,0,2222484,"520110","2"
69,1,2231363,"520110","2"
70,0,2231363,"520110","2"
47,0,2240743,"520110","2"
31,0,2263323,"520110","2"
83,0,2278663,"520110","2"
71,0,2282523,"520110","2"
43,0,2296703,"520110","2"
61,0,2290053,"520110","2"
75,0,2230832,"520110","2"
37,0,2252432,"520110","2"
40,0,2253522,"520110","2"
55,0,2304042,"520110","2"
56,0,2304042,"520110","2"
45,0,2298582,"520110","2"
46,0,2298582,"520110","2"
34,0,2186905,"520110","2"
47,0,2178285,"520110","2"
59,0,2177755,"520110","2"
34,0,2171295,"520110","2"
36,0,2171295,"520110","2"
78,0,2219694,"520110","2"
80,0,2219694,"520110","2"
56,0,2240703,"520110","2"
49,0,2261113,"520110","2"
65,0,2272413,"520110","2"
30,0,2244882,"520110","2"
50,0,2299662,"520110","2"
36,0,2170365,"520110","2"
83,0,2218804,"520110","2"
30,0,2206474,"520110","2"
74,0,2191655,"520110","2"
74,0,2172775,"520110","2"
83,0,2177155,"520110","2"
84,0,2177155,"520110","2"
98,0,2217384,"520110","2"
68,0,2232242,"520110","2"
60,0,2234752,"520110","2"
31,0,2290535,"520110","2"
48,0,2180245,"520110","2"
46,0,2181915,"520110","2"
51,0,2184505,"520110","2"
36,0,2184635,"520110","2"
37,0,2184635,"520110","2"
53,0,2199564,"520110","2"
54,0,2199564,"520110","2"
55,0,2199564,"520110","2"
59,0,2229654,"520110","2"
60,0,2229654,"520110","2"
36,0,2223974,"520110","2"
54,0,2277902,"520110","2"
76,0,2260752,"520110","2"
51,0,2259132,"520110","2"
53,0,2306052,"520110","2"
60,0,2187115,"520110","2"
87,0,2176935,"520110","2"
61,0,2200934,"520110","2"
67,0,2204454,"520110","2"
62,0,2220034,"520110","2"
54,0,2237703,"520110","2"
55,0,2237703,"520110","2"
84,0,2247283,"520110","2"
72,0,2264203,"520110","2"
56,0,2270552,"520110","2"
43,0,2260152,"520110","2"
39,0,2190215,"520110","2"
49,0,2221734,"520110","2"
45,0,2207654,"520110","2"
46,0,2262523,"520110","2"
47,0,2262523,"520110","2"
45,0,2294592,"520110","2"
92,0,2175675,"520110","2"
40,0,2169265,"520110","2"
76,0,2232163,"520110","2"
40,0,2255592,"520110","2"
44,0,2172265,"520110","2"
63,0,2221784,"520110","2"
44,0,2210414,"520110","2"
63,0,2223954,"520110","2"
51,0,2231703,"520110","2"
52,0,2231703,"520110","2"
45,0,2273373,"520110","2"
60,0,2294373,"520110","2"
44,0,2305713,"520110","2"
41,0,2237012,"520110","2"
39,0,2246462,"520110","2"
38,0,2280222,"520110","2"
57,0,2283272,"520110","2"
78,0,2177475,"520110","2"
55,0,2186615,"520110","2"
48,0,2180115,"520110","2"
64,0,2222704,"520110","2"
65,0,2222704,"520110","2"
37,0,2257153,"520110","2"
69,0,2290923,"520110","2"
72,0,2286873,"520110","2"
69,0,2245352,"520110","2"
40,0,2326774,"520110","2"
44,0,2255334,"520110","2"
54,0,2260653,"520110","2"
48,0,2306433,"520110","2"
49,1,2287583,"520110","2"
30,0,2277852,"520110","2"
33,0,2287432,"520110","2"
34,0,2172905,"520110","2"
47,0,2183435,"520110","2"
72,0,2274954,"520110","2"
82,0,2209354,"520110","2"
61,0,2248713,"520110","2"
62,0,2229363,"520110","2"
65,0,2249973,"520110","2"
66,0,2249973,"520110","2"
67,0,2249973,"520110","2"
49,0,2270813,"520110","2"
35,0,2288103,"520110","2"
90,0,2295463,"520110","2"
65,0,2292053,"520110","2"
48,0,2235062,"520110","2"
38,0,2251132,"520110","2"
58,0,2230812,"520110","2"
59,0,2230812,"520110","2"
68,1,2190695,"520110","2"
69,2,2190695,"520110","2"
67,1,2187935,"520110","2"
55,1,2175215,"520110","2"
56,1,2175215,"520110","2"
53,1,2184705,"520110","2"
54,1,2209384,"520110","2"
56,0,2209384,"520110","2"
32,0,2245613,"520110","2"
51,0,2270623,"520110","2"
71,0,2308033,"520110","2"
35,1,2293223,"520110","2"
59,0,2242462,"520110","2"
64,1,2277302,"520110","2"
39,0,2256552,"520110","2"
39,1,2267752,"520110","2"
51,0,2179135,"520110","2"
47,0,2219484,"520110","2"
46,0,2231493,"520110","2"
47,0,2231493,"520110","2"
45,0,2248923,"520110","2"
51,0,2302243,"520110","2"
68,0,2283113,"520110","2"
48,0,2239263,"520110","2"
58,0,2242992,"520110","2"
38,0,2235292,"520110","2"
39,0,2293602,"520110","2"
53,0,2292232,"520110","2"
55,1,2188575,"520110","2"
55,2,2188575,"520110","2"
56,0,2188575,"520110","2"
82,1,2187215,"520110","2"
82,2,2187215,"520110","2"
59,0,2206264,"520110","2"
81,1,2214434,"520110","2"
81,2,2214434,"520110","2"
82,1,2214434,"520110","2"
82,2,2214434,"520110","2"
83,1,2214434,"520110","2"
83,2,2214434,"520110","2"
63,1,2241043,"520110","2"
63,2,2241043,"520110","2"
56,0,2263673,"520110","2"
54,0,2256353,"520110","2"
50,1,2279112,"520110","2"
50,2,2279112,"520110","2"
52,0,2291532,"520110","2"
79,0,2301292,"520110","2"
80,0,2301292,"520110","2"
37,1,2317953,"520110","2"
37,2,2317953,"520110","2"
48,0,2180055,"520110","2"
79,0,2223644,"520110","2"
43,0,2266993,"520110","2"
44,0,2266993,"520110","2"
51,0,2274383,"520110","2"
50,0,2170975,"520110","2"
60,0,2219784,"520110","2"
51,0,2214954,"520110","2"
52,0,2214954,"520110","2"
59,0,2211394,"520110","2"
57,2,2245713,"520110","2"
47,0,2229932,"520110","2"
51,0,2249362,"520110","2"
78,0,2169945,"520110","2"
30,0,2173375,"520110","2"
69,0,2187145,"520110","2"
35,0,2211544,"520110","2"
68,0,2211354,"520110","2"
41,0,2172565,"520110","2"
54,0,2270262,"520110","2"
55,0,2270262,"520110","2"
