"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR1","CRED_TR1","CREDITX1","CRED_TX1"
"20081",1819035,22,0,"4","120","D",60,"D"
"20081",1819065,21,0,"4","130","D",3200,"D"
"20081",1819215,22,0,"4","130","D",275,"D"
"20081",1819315,18,0,"4","130","D",470,"D"
"20081",1819335,24,0,"4","130","D",485,"D"
"20081",1819345,16,0,"4","130","D",1500,"F"
"20081",1819435,18,0,"4","120","D",11,"D"
"20081",1819445,30,0,"4","120","D",35,"D"
"20081",1819445,31,0,"4","120","D",200,"D"
"20081",1819445,32,0,"4","120","D",104,"D"
"20081",1819445,33,0,"4","130","D",600,"D"
"20081",1819465,23,0,"4","130","D",3000,"D"
"20081",1819475,20,0,"4","130","D",4200,"D"
"20081",1819475,21,0,"4","200","D",1200,"D"
"20081",1819515,25,0,"4","120","D",19000,"D"
"20081",1819515,26,0,"4","700","D",2000,"D"
"20081",1819555,32,0,"4","120","D",300,"D"
"20081",1819555,33,0,"4","130","D",12000,"D"
"20081",1819555,34,0,"4","800","D",16000,"D"
"20081",1819605,20,0,"4","130","D",11000,"D"
"20081",1819635,19,0,"4","130","D",1400,"D"
"20081",1819635,20,0,"4","130","D",100,"D"
"20081",1819645,17,0,"4","130","D",9000,"D"
"20081",1819645,18,0,"4","700","D",6000,"D"
"20081",1819645,19,0,"4","800","D",30000,"D"
"20081",1819725,18,0,"4","130","D",2600,"D"
"20081",1819735,24,0,"4","130","D",500,"D"
"20081",1819745,15,0,"4","130","D",71,"D"
"20081",1819755,19,0,"4","700","D",98,"D"
"20081",1819755,20,0,"4","700","D",5000,"D"
"20081",1819795,26,0,"4","130","D",3000,"D"
"20081",1819805,17,0,"4","130","D",100,"D"
"20081",1819805,18,0,"4","130","D",350,"D"
"20081",1819815,17,0,"4","110","D",2000,"D"
"20081",1819815,18,0,"4","130","D",1000,"D"
"20081",1819815,19,0,"4","700","D",65,"D"
"20081",1819825,25,0,"4","130","D",1521,"F"
"20081",1819855,34,0,"4","120","D",300,"D"
"20081",1819855,35,0,"4","130","D",2000,"D"
"20081",1819855,36,0,"4","800","D",20000,"D"
"20081",1819945,17,0,"4","130","D",100,"D"
"20081",1819975,14,0,"4","130","D",600,"F"
"20081",1820015,18,0,"4","120","D",150,"D"
"20081",1820015,19,0,"4","130","D",5000,"D"
"20081",1820105,21,0,"4","130","D",800,"D"
"20081",1820185,21,0,"4","130","D",4900,"D"
"20081",1820185,22,0,"4","200","D",3000,"D"
"20081",1820225,37,0,"4","120","D",1500,"D"
"20081",1820225,38,0,"4","130","D",4000,"D"
"20081",1820275,23,0,"4","120","D",300,"D"
"20081",1820275,24,0,"4","130","D",5500,"D"
"20081",1820345,41,0,"4","130","D",2314,"D"
"20081",1820345,42,0,"4","200","D",30,"D"
"20081",1820375,19,0,"4","130","D",110,"D"
"20081",1820455,21,0,"4","120","D",184,"D"
"20081",1820475,25,0,"4","130","D",29000,"F"
"20081",1820485,27,0,"4","120","D",800,"D"
"20081",1820485,28,0,"4","130","D",300,"F"
"20081",1820485,29,0,"4","700","D",4200,"D"
"20081",1820505,26,0,"4","130","D",6500,"D"
"20081",1820535,41,0,"4","200","D",300,"D"
"20081",1820535,42,0,"4","130","D",900,"D"
"20081",1820535,43,0,"4","130","D",270,"D"
"20081",1820605,25,0,"4","130","D",10000,"D"
"20081",1820605,26,0,"4","130","D",10000,"D"
"20081",1820615,20,0,"4","510","D",100000,"D"
"20081",1820625,22,0,"4","130","D",1000,"D"
"20081",1820665,19,0,"4","130","D",3000,"D"
"20081",1820705,30,0,"4","130","D",385,"D"
"20081",1820725,19,0,"4","120","D",164,"D"
"20081",1820765,25,0,"4","120","D",1000,"D"
"20081",1820765,26,0,"4","130","D",3000,"D"
"20081",1820775,20,0,"4","120","D",2000,"D"
"20081",1820855,18,0,"4","120","D",286,"D"
"20081",1820855,19,0,"4","120","D",185,"D"
"20081",1820855,20,0,"4","130","D",446,"D"
"20081",1820975,39,0,"4","130","D",4000,"D"
"20081",1820975,40,0,"4","120","D",100,"D"
"20081",1820975,41,0,"4","800","D",1500,"D"
"20081",1821105,61,0,"4","130","D",200,"D"
"20081",1821115,16,0,"4","130","D",3000,"D"
"20081",1821165,18,0,"4","130","D",13000,"D"
"20081",1821275,21,0,"4","700","D",1100,"D"
"20081",1821295,14,0,"4","120","D",325,"D"
"20081",1821415,35,0,"4","120","D",172,"D"
"20081",1821415,36,0,"4","120","D",138,"D"
"20081",1821415,37,0,"4","130","D",1900,"D"
"20081",1821415,38,0,"4","130","D",9387,"D"
"20081",1821415,39,0,"4","130","D",947,"D"
"20081",1821415,40,0,"4","130","D",55,"D"
"20081",1821415,41,0,"4","130","D",52,"D"
"20081",1821415,42,0,"4","700","D",381,"D"
"20081",1821465,23,0,"4","130","D",18000,"D"
"20081",1821485,33,0,"4","800","D",83000,"D"
"20081",1821555,24,0,"4","130","D",7000,"D"
"20081",1821555,25,0,"4","200","D",400,"D"
"20081",1821555,26,0,"4","200","D",800,"D"
"20081",1821565,34,0,"4","120","D",300,"F"
"20081",1821565,35,0,"4","130","D",7800,"D"
"20081",1821565,36,0,"4","130","D",1300,"D"
"20081",1821645,23,0,"4","800","D",8000,"D"
"20081",1821675,18,0,"4","120","D",40,"D"
"20081",1821675,19,0,"4","120","D",30,"D"
"20081",1821675,20,0,"4","120","D",150,"D"
"20081",1821675,21,0,"4","120","D",1000,"D"
"20081",1821675,22,0,"4","120","D",600,"D"
"20081",1821675,23,0,"4","130","D",500,"D"
"20081",1821675,24,0,"4","700","D",80,"D"
"20081",1821675,25,0,"4","800","D",5000,"D"
"20081",1821695,20,0,"4","130","D",4000,"D"
"20081",1821725,19,0,"4","130","D",1000,"D"
"20081",1821775,35,0,"4","200","D",480,"D"
"20081",1821825,23,0,"4","130","D",15,"D"
"20081",1821875,14,0,"4","130","D",1000,"F"
"20081",1821875,15,0,"4","130","D",953,"F"
"20081",1821875,16,0,"4","130","D",1253,"F"
"20081",1821955,20,0,"4","130","D",4900,"D"
"20081",1821955,21,0,"4","120","D",1000,"D"
"20081",1821955,22,0,"4","510","D",575,"D"
"20081",1821955,23,0,"4","510","D",11000,"D"
"20081",1821955,24,0,"4","800","D",12000,"D"
"20081",1821995,21,0,"4","120","D",75,"D"
"20081",1822005,25,0,"4","130","D",7000,"F"
"20081",1822005,26,0,"4","120","D",250,"F"
"20081",1822005,27,0,"4","800","D",11113,"F"
"20081",1822015,22,0,"4","120","D",1000,"D"
"20081",1822015,23,0,"4","120","D",400,"D"
"20081",1822015,24,0,"4","130","D",5000,"D"
"20081",1822015,25,0,"4","800","D",17000,"D"
"20081",1822085,22,0,"4","130","D",800,"D"
"20081",1822125,20,0,"4","130","D",1000,"D"
"20081",1822125,21,0,"4","130","D",25,"D"
"20081",1822195,14,0,"4","130","D",700,"D"
"20081",1822195,15,0,"4","700","D",42049,"D"
"20081",1822195,16,0,"4","700","D",71,"D"
"20081",1822275,18,0,"4","130","D",2300,"D"
"20081",1822295,16,0,"4","130","D",1200,"D"
"20081",1822345,25,0,"4","120","D",364,"D"
"20081",1822345,26,0,"4","120","D",180,"D"
"20081",1822345,27,0,"4","700","D",1000,"D"
"20081",1822345,28,0,"4","800","D",30691,"D"
"20081",1822365,16,0,"4","130","D",900,"D"
"20081",1822385,33,0,"4","130","D",159,"D"
"20081",1822435,22,0,"4","120","D",325,"D"
"20081",1822435,23,0,"4","130","D",13000,"D"
"20081",1822435,24,0,"4","800","D",200,"D"
"20081",1822445,16,0,"4","130","D",8000,"F"
"20081",1822445,17,0,"4","700","D",2000,"F"
"20081",1822455,33,0,"4","120","D",2800,"F"
"20081",1822455,34,0,"4","130","D",7200,"F"
"20081",1822535,15,0,"4","120","D",500,"D"
"20081",1822555,32,0,"4","130","D",5700,"D"
"20081",1822555,33,0,"4","130","D",1800,"D"
"20081",1822555,34,0,"4","800","D",5100,"D"
"20081",1822645,22,0,"4","130","D",7500,"D"
"20081",1822675,40,0,"4","120","D",2000,"D"
"20081",1822675,41,0,"4","130","D",18800,"D"
"20081",1822675,42,0,"4","800","D",12000,"D"
"20081",1822675,43,0,"4","800","D",6000,"D"
"20081",1822745,17,0,"4","120","D",800,"D"
"20081",1822765,15,0,"4","800","D",70000,"D"
"20081",1822785,23,0,"4","110","D",200,"D"
"20081",1822785,24,0,"4","700","D",95,"D"
"20081",1822805,25,0,"4","130","D",3500,"D"
"20081",1822885,14,0,"4","120","D",2000,"D"
"20081",1822885,15,0,"4","120","D",3500,"D"
"20081",1822885,16,0,"4","700","D",300,"D"
"20081",1822925,30,0,"4","130","D",4415,"D"
"20081",1822925,31,0,"4","800","D",18000,"F"
"20081",1822945,20,0,"4","800","D",49000,"D"
"20081",1822945,21,0,"4","700","D",600,"D"
"20081",1822985,25,0,"4","130","D",3000,"D"
"20081",1823025,18,0,"4","120","D",2800,"D"
"20081",1823025,19,0,"4","130","D",4000,"D"
"20081",1823055,19,0,"4","120","D",7000,"D"
"20081",1823085,23,0,"4","130","D",4000,"D"
"20081",1823095,15,0,"4","130","D",3500,"D"
"20081",1823125,20,0,"4","110","D",60,"F"
"20081",1823125,21,0,"4","110","D",1000,"F"
"20081",1823135,29,0,"4","130","D",8000,"D"
"20081",1823185,16,0,"4","120","D",53,"D"
"20081",1823215,15,0,"4","130","D",200,"D"
"20081",1823335,23,0,"4","130","D",10000,"D"
"20081",1823335,24,0,"4","130","D",7000,"D"
"20081",1823335,25,0,"4","130","D",300,"D"
"20081",1823335,26,0,"4","800","D",2000,"D"
"20081",1823385,22,0,"4","120","D",1200,"D"
"20081",1823385,23,0,"4","120","D",2000,"D"
"20081",1823385,24,0,"4","120","D",2000,"D"
"20081",1823395,21,0,"4","120","D",4000,"D"
"20081",1823395,22,0,"4","130","D",9000,"D"
"20081",1823395,23,0,"4","510","D",5000,"D"
"20081",1823395,24,0,"4","700","D",1200,"D"
"20081",1823455,17,0,"4","130","D",3000,"D"
"20081",1823455,18,0,"4","130","D",8000,"D"
"20081",1823455,19,0,"4","510","D",6500,"D"
"20081",1823455,20,0,"4","700","D",900,"D"
"20081",1823495,14,0,"4","130","D",35,"D"
"20081",1823495,15,0,"4","130","D",100,"D"
"20081",1823525,32,0,"4","120","D",1400,"F"
"20081",1823575,22,0,"4","130","D",250,"D"
"20081",1823585,20,0,"4","130","D",9000,"D"
"20081",1823585,21,0,"4","130","D",15000,"D"
"20081",1823585,22,0,"4","130","D",7000,"D"
"20081",1823625,15,0,"4","110","D",3000,"D"
"20081",1823625,16,0,"4","130","D",15000,"D"
"20081",1823645,15,0,"4","130","D",2000,"D"
"20081",1823725,32,0,"4","120","D",100,"D"
"20081",1823725,33,0,"4","120","D",119,"D"
"20081",1823755,26,0,"4","130","D",3000,"D"
"20081",1823765,15,0,"4","510","D",49000,"D"
"20081",1823815,76,0,"4","130","D",4400,"D"
"20081",1823855,23,0,"4","120","D",400,"D"
"20081",1823855,24,0,"4","130","D",3000,"D"
"20081",1823875,36,0,"4","130","D",4000,"D"
"20081",1823875,37,0,"4","130","D",1000,"D"
"20081",1823875,38,0,"4","700","D",100,"F"
"20081",1823885,25,0,"4","130","D",1200,"D"
"20081",1823885,26,0,"4","700","D",700,"D"
"20081",1823895,18,0,"4","130","D",2500,"D"
"20081",1823895,19,0,"4","800","D",10000,"D"
"20081",1823905,17,0,"4","120","D",200,"D"
"20081",1823905,18,0,"4","120","D",335,"D"
"20081",1823905,19,0,"4","130","D",8000,"D"
"20081",1823905,20,0,"4","130","D",15000,"D"
"20081",1823915,16,0,"4","130","D",300,"D"
"20081",1823925,21,0,"4","120","D",325,"D"
"20081",1823945,21,0,"4","130","D",35000,"D"
"20081",1823945,22,0,"4","510","D",50000,"D"
"20081",1823965,20,0,"4","130","D",75,"D"
"20081",1823975,15,0,"4","120","D",1500,"D"
"20081",1823975,16,0,"4","130","D",2000,"D"
"20081",1823985,32,0,"4","120","D",200,"D"
"20081",1823985,33,0,"4","120","D",100,"D"
"20081",1823985,34,0,"4","130","D",10000,"D"
"20081",1824005,28,0,"4","130","D",13800,"D"
"20081",1824015,22,0,"4","130","D",34000,"D"
"20081",1824025,15,0,"4","130","D",2000,"D"
"20081",1824035,30,0,"4","120","D",100,"D"
"20081",1824035,31,0,"4","120","D",150,"D"
"20081",1824035,32,0,"4","510","D",2000,"D"
"20081",1824055,20,0,"4","130","D",1000,"D"
"20081",1824055,21,0,"4","130","D",1000,"D"
"20081",1824055,22,0,"4","200","D",1500,"D"
"20081",1824055,23,0,"4","120","D",300,"D"
"20081",1824055,24,0,"4","120","D",3000,"D"
"20081",1824065,26,0,"4","130","D",2000,"D"
"20081",1824075,26,0,"4","130","D",1100,"D"
"20081",1824075,27,0,"4","130","D",1000,"D"
"20081",1824075,28,0,"4","800","D",25000,"D"
"20081",1824085,15,0,"4","130","D",10000,"D"
"20081",1824125,18,0,"4","130","D",500,"D"
"20081",1824195,16,0,"4","130","D",1000,"D"
"20081",1824325,47,0,"4","700","D",50,"F"
"20081",1824375,18,0,"4","130","D",2000,"D"
"20081",1824375,19,0,"4","130","D",3000,"D"
"20081",1824465,36,0,"4","130","D",1200,"D"
"20081",1824565,46,0,"4","120","D",602,"D"
"20081",1824565,47,0,"4","120","D",600,"D"
"20081",1824565,48,0,"4","120","D",600,"D"
"20081",1824565,49,0,"4","130","D",11000,"D"
"20081",1824565,50,0,"4","130","D",7000,"D"
"20081",1824565,51,0,"4","130","D",12000,"D"
"20081",1824565,52,0,"4","800","D",18000,"D"
"20081",1824675,22,0,"4","130","D",3500,"D"
"20081",1824695,27,0,"4","130","D",3500,"D"
"20081",1824695,28,0,"4","130","D",8000,"D"
"20081",1824695,29,0,"4","120","D",400,"D"
"20081",1824705,21,0,"4","120","D",15000,"D"
"20081",1824715,30,0,"4","130","D",5400,"D"
"20081",1824715,31,0,"4","130","D",15000,"D"
"20081",1824725,22,0,"4","130","D",339,"D"
"20081",1824725,23,0,"4","120","D",226,"D"
"20081",1824745,22,0,"4","110","D",125,"F"
"20081",1824745,23,0,"4","130","D",60,"F"
"20081",1824755,19,0,"4","200","D",500,"D"
"20081",1824755,20,0,"4","800","D",19000,"D"
"20081",1824785,53,0,"4","120","D",300,"D"
"20081",1824785,54,0,"4","130","D",4000,"D"
"20081",1824785,55,0,"4","800","D",23000,"D"
"20081",1824815,20,0,"4","510","D",2000,"D"
"20081",1824825,19,0,"4","130","D",20000,"D"
"20081",1824845,21,0,"4","130","D",1100,"D"
"20081",1824845,22,0,"4","800","D",22000,"D"
"20081",1824895,21,0,"4","120","D",125,"D"
"20081",1824895,22,0,"4","130","D",95,"D"
"20081",1824895,23,0,"4","130","D",250,"D"
"20081",1824905,16,0,"4","120","D",500,"D"
"20081",1824905,17,0,"4","130","D",3000,"D"
"20081",1824915,17,0,"4","130","D",2500,"D"
"20081",1824955,36,0,"4","130","D",12000,"D"
"20081",1824955,37,0,"4","130","D",13000,"D"
"20081",1824955,38,0,"4","130","D",2900,"D"
"20081",1824995,14,0,"4","130","D",5450,"D"
"20081",1824995,15,0,"4","130","D",20150,"D"
"20081",1824995,16,0,"4","130","D",12300,"D"
"20081",1825015,20,0,"4","120","D",11000,"D"
"20081",1825025,17,0,"4","130","D",2500,"D"
"20081",1825065,32,0,"4","130","D",1000,"D"
"20081",1825065,33,0,"4","130","D",2500,"D"
"20081",1825075,26,0,"4","130","D",6500,"D"
"20081",1825085,38,0,"4","120","D",200,"D"
"20081",1825165,26,0,"4","130","D",600,"D"
"20081",1825185,15,0,"4","120","D",500,"D"
"20081",1825185,16,0,"4","120","D",400,"D"
"20081",1825185,17,0,"4","700","D",1000,"D"
"20081",1825215,16,0,"4","130","D",200,"F"
"20081",1825305,17,0,"4","700","D",125,"D"
"20081",1825315,18,0,"4","130","D",2100,"D"
"20081",1825315,19,0,"4","120","D",422,"D"
"20081",1825315,20,0,"4","130","D",386,"D"
"20081",1825365,17,0,"4","130","D",300,"D"
"20081",1825555,16,0,"4","130","D",1300,"D"
"20081",1825555,17,0,"4","130","D",200,"D"
"20081",1825595,14,0,"4","120","D",2093,"D"
"20081",1825595,15,0,"4","120","D",1354,"D"
"20081",1825595,16,0,"4","130","D",3870,"D"
"20081",1825605,16,0,"4","120","D",800,"D"
"20081",1825605,17,0,"4","130","D",2000,"D"
"20081",1825615,18,0,"4","110","D",100,"D"
"20081",1825615,19,0,"4","130","D",380,"D"
"20081",1825615,20,0,"4","130","D",900,"D"
"20081",1825615,21,0,"4","700","D",800,"D"
"20081",1825755,17,0,"4","110","D",80,"D"
"20081",1825755,18,0,"4","120","D",150,"D"
"20081",1825755,19,0,"4","130","D",150,"D"
"20081",1825755,20,0,"4","700","D",1700,"D"
"20081",1825755,21,0,"4","800","D",6000,"D"
"20081",1825795,22,0,"4","130","D",600,"D"
"20081",1825795,23,0,"4","130","D",1000,"D"
"20081",1825815,18,0,"4","130","D",2500,"D"
"20081",1825845,18,0,"4","130","D",35,"D"
"20081",1825845,19,0,"4","130","D",40,"D"
"20081",1825855,46,0,"4","120","D",1,"D"
"20081",1825855,47,0,"4","120","D",1,"D"
"20081",1825855,48,0,"4","130","D",300,"D"
"20081",1825865,25,0,"4","130","D",600,"D"
"20081",1825885,46,0,"4","130","D",300,"D"
"20081",1825885,47,0,"4","130","D",300,"D"
"20081",1825885,48,0,"4","120","D",1000,"D"
"20081",1825885,49,0,"4","120","D",5000,"D"
"20081",1825885,50,0,"4","120","D",3000,"D"
"20081",1825885,51,0,"4","120","D",4000,"D"
"20081",1825925,23,0,"4","130","D",1,"D"
"20081",1825925,24,0,"4","800","D",53000,"D"
"20081",1825935,15,0,"4","130","D",5000,"D"
"20081",1825955,17,0,"4","130","D",8000,"D"
"20081",1826015,19,0,"4","130","D",300,"D"
"20081",1826015,20,0,"4","130","D",1,"D"
"20081",1826025,20,0,"4","130","D",13000,"D"
"20081",1826075,18,0,"4","130","D",1000,"F"
"20081",1826085,17,0,"4","130","D",10000,"D"
"20081",1826165,19,0,"4","110","D",500,"D"
"20081",1826165,20,0,"4","120","D",1200,"D"
"20081",1826165,21,0,"4","120","D",1200,"D"
"20081",1826165,22,0,"4","120","D",900,"D"
"20081",1826215,16,0,"4","130","D",3000,"F"
"20081",1826215,17,0,"4","130","D",4200,"F"
"20081",1826215,18,0,"4","130","D",3500,"F"
"20081",1826235,21,0,"4","130","D",4000,"D"
"20081",1826255,27,0,"4","120","D",106,"D"
"20081",1826255,28,0,"4","800","D",30000,"D"
"20081",1826265,18,0,"4","130","D",2500,"D"
"20081",1826285,17,0,"4","130","D",17000,"D"
"20081",1826315,19,0,"4","130","D",4000,"D"
"20081",1826315,20,0,"4","130","D",800,"D"
"20081",1826395,18,0,"4","130","D",7000,"F"
"20081",1826395,19,0,"4","130","D",500,"F"
"20081",1826405,29,0,"4","130","D",500,"D"
"20081",1826415,20,0,"4","130","D",1300,"D"
"20081",1826415,21,0,"4","130","D",5000,"D"
"20081",1826415,22,0,"4","700","D",1000,"D"
"20081",1826495,25,0,"4","130","D",9275,"D"
"20081",1826525,23,0,"4","120","D",1,"D"
"20081",1826525,24,0,"4","130","D",10000,"D"
"20081",1826535,38,0,"4","120","D",500,"D"
"20081",1826535,39,0,"4","130","D",10000,"D"
"20081",1826595,38,0,"4","120","D",818,"D"
"20081",1826595,39,0,"4","130","D",15839,"D"
"20081",1826595,40,0,"4","130","D",4408,"D"
"20081",1826595,41,0,"4","130","D",511,"D"
"20081",1826595,42,0,"4","130","D",2165,"D"
"20081",1826595,43,0,"4","130","D",6894,"D"
"20081",1826595,44,0,"4","130","D",1123,"D"
"20081",1826595,45,0,"4","510","D",3000,"D"
"20081",1826595,46,0,"4","130","D",8252,"D"
"20081",1826615,16,0,"4","130","D",285,"D"
"20081",1826625,19,0,"4","130","D",6700,"D"
"20081",1826625,20,0,"4","130","D",2000,"D"
"20081",1826625,21,0,"4","130","D",10800,"D"
"20081",1826625,22,0,"4","800","D",123000,"D"
"20081",1826645,19,0,"4","130","D",10000,"D"
"20081",1826685,16,0,"4","130","D",1000,"D"
"20081",1826685,17,0,"4","130","D",2000,"D"
"20081",1826845,51,0,"4","130","D",1400,"D"
"20081",1826845,52,0,"4","510","D",11500,"D"
"20081",1826845,53,0,"4","800","D",2800,"D"
"20081",1826845,54,0,"4","800","D",4500,"D"
"20081",1826885,19,0,"4","130","D",8000,"D"
"20081",1826895,16,0,"4","130","D",1000,"D"
"20081",1826905,15,0,"4","130","D",6000,"D"
"20081",1826935,21,0,"4","130","D",300,"F"
"20081",1827005,17,0,"4","110","D",17,"D"
"20081",1827005,18,0,"4","110","D",16,"D"
"20081",1827005,19,0,"4","130","D",175,"D"
"20081",1827005,20,0,"4","120","D",100,"D"
"20081",1827005,21,0,"4","120","D",44,"D"
"20081",1827015,21,0,"4","110","D",300,"D"
"20081",1827015,22,0,"4","120","D",99,"D"
"20081",1827015,23,0,"4","130","D",3200,"D"
"20081",1827015,24,0,"4","120","D",50,"D"
"20081",1827025,18,0,"4","130","D",350,"D"
"20081",1827025,19,0,"4","700","D",150,"D"
"20081",1827025,20,0,"4","700","D",250,"D"
"20081",1827045,18,0,"4","130","D",30000,"D"
"20081",1827045,19,0,"4","120","D",15000,"D"
"20081",1827085,14,0,"4","800","D",5000,"D"
"20081",1827175,15,0,"4","700","D",83,"D"
"20081",1827175,16,0,"4","700","D",40,"D"
"20081",1827195,15,0,"4","700","D",70,"D"
"20081",1827195,16,0,"4","800","D",16000,"D"
"20081",1827255,20,0,"4","110","D",60,"D"
"20081",1827255,21,0,"4","110","D",40,"D"
"20081",1827255,22,0,"4","130","D",160,"D"
"20081",1827255,23,0,"4","130","D",50,"D"
"20081",1827275,19,0,"4","120","D",1500,"D"
"20081",1827275,20,0,"4","130","D",15000,"D"
"20081",1827275,21,0,"4","130","D",3000,"D"
"20081",1827275,22,0,"4","130","D",3000,"D"
"20081",1827275,23,0,"4","130","D",3000,"D"
"20081",1827275,24,0,"4","130","D",3000,"D"
"20081",1827315,25,0,"4","130","D",5000,"D"
"20081",1827355,14,0,"4","130","D",4000,"D"
"20081",1827375,22,0,"4","130","D",10000,"D"
"20081",1827395,19,0,"4","130","D",1300,"D"
"20081",1827395,20,0,"4","200","D",800,"D"
"20081",1827445,15,0,"4","130","D",3000,"D"
"20081",1827535,14,0,"4","130","D",10000,"F"
"20081",1827545,31,0,"4","130","D",10000,"D"
"20081",1827615,27,0,"4","130","D",2920,"D"
"20081",1827675,19,0,"4","120","D",621,"D"
"20081",1827755,19,0,"4","120","D",1200,"D"
"20081",1827755,20,0,"4","120","D",150,"D"
"20081",1827755,21,0,"4","130","D",7200,"D"
"20081",1827755,22,0,"4","700","D",1100,"D"
"20081",1827845,14,0,"4","130","D",588,"D"
"20081",1827885,29,0,"4","130","D",3000,"D"
"20081",1827925,19,0,"4","130","D",1000,"D"
"20081",1827935,42,0,"4","130","D",400,"D"
"20081",1827975,23,0,"4","120","D",1200,"D"
"20081",1827975,24,0,"4","130","D",18583,"D"
"20081",1827985,14,0,"4","130","D",7000,"D"
"20081",1828055,19,0,"4","110","D",175,"D"
"20081",1828055,20,0,"4","130","D",1100,"D"
"20081",1828095,17,0,"4","110","D",150,"D"
"20081",1828095,18,0,"4","120","D",2700,"F"
"20081",1828095,19,0,"4","130","D",11000,"F"
"20081",1828105,24,0,"4","130","D",2200,"D"
"20081",1828105,25,0,"4","700","D",200,"D"
"20081",1828145,19,0,"4","130","D",350,"D"
"20081",1828155,27,0,"4","120","D",700,"D"
"20081",1828155,28,0,"4","120","D",1000,"D"
"20081",1828155,29,0,"4","120","D",126,"D"
"20081",1828155,30,0,"4","130","D",6000,"D"
"20081",1828155,31,0,"4","130","D",4900,"D"
"20081",1828225,23,0,"4","130","D",250,"D"
"20081",1828285,16,0,"4","120","D",400,"D"
"20081",1828285,17,0,"4","120","D",400,"D"
"20081",1828285,18,0,"4","120","D",700,"D"
"20081",1828315,21,0,"4","120","D",100,"D"
"20081",1828315,22,0,"4","130","D",1100,"D"
"20081",1828325,25,0,"4","130","D",400,"D"
"20081",1828355,19,0,"4","130","D",100,"D"
"20081",1828395,29,0,"4","130","D",350,"D"
"20081",1828405,17,0,"4","130","D",915,"D"
"20081",1828445,16,0,"4","130","D",700,"D"
"20081",1828465,20,0,"4","120","D",300,"D"
"20081",1828465,21,0,"4","130","D",1000,"D"
"20081",1828475,26,0,"4","130","D",800,"D"
"20081",1828485,15,0,"4","130","D",1500,"D"
"20081",1828505,15,0,"4","130","D",200,"D"
"20081",1828545,16,0,"4","120","D",60,"D"
"20081",1828545,17,0,"4","130","D",1200,"D"
