"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYD","CLOTHYD_","CLSVGFTC","CLSV_FTC","CLOTHMOD","CLOT_MOD","CLSRVCX","CLSRVCX_","CLOTHD1","CLOTHD1_","CLOTHD2","CLOTHD2_","CLOTHD3","CLOTHD3_","CLOTHD4","CLOTHD4_","CLOTHD5","CLOTHD5_","CLOTHD6","CLOTHD6_","CLOTHD7","CLOTHD7_","CLOTHD8","CLOTHD8_","CLOTHD9","CLOTHD9_"
"20081",1841614,16,0,"2","470","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841914,22,0,"1","470","D","1","D","12","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841954,14,0,"2","450","D","1","D","11","D",4,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841974,19,0,"1","470","D","1","D","11","D",7,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842784,18,0,"1","450","D","1","D","01","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842844,37,0,"1","470","D","1","D","12","D",28,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842874,17,0,"1","470","D","1","D","02","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843054,17,0,"1","470","D","1","D","02","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843324,20,0,"1","450","D","1","D","12","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843474,35,0,"1","470","D","1","D","02","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843684,18,0,"1","450","D","1","D","12","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844144,19,0,"1","470","D","1","D","11","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845034,15,0,"1","470","D","1","D","12","D",90,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845164,20,0,"1","470","D","1","D","11","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845194,23,0,"1","480","D","1","D","12","D",130,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845194,24,0,"2","450","D","2","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845414,14,0,"1","470","D","1","D","12","D",175,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845854,25,0,"1","480","D","1","D","01","D",48,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846024,18,0,"2","450","D","1","D","12","D",269,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846104,15,0,"1","470","D","1","D","11","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846124,18,0,"1","450","D","1","D","01","D",26,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846284,15,0,"1","450","D","1","D","12","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846624,18,0,"1","450","D","1","D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846754,19,0,"1","460","D","1","D","12","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846824,17,0,"1","460","D","1","D","01","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846864,16,0,"1","450","D","1","D","01","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847114,20,0,"1","450","D","1","D","01","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847334,19,0,"1","470","D","1","D","11","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847434,14,0,"1","470","D","1","D","02","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847464,23,0,"1","450","D","1","D","01","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847644,20,0,"1","470","D","1","D","12","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848605,20,0,"1","470","D","1","D","11","D",9,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848605,21,0,"1","450","D","1","D","11","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848605,22,0,"2","470","D","1","D","11","D",8,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848684,16,0,"1","480","D","1","D","12","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848684,17,0,"1","480","D","1","D","01","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848684,18,0,"1","480","D","1","D","02","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848684,19,0,"2","480","D","1","D","12","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848845,29,0,"1","450","D","1","D","01","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1849484,16,0,"1","450","D","1","D","01","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1849955,24,0,"1","450","D","1","D","01","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1849955,25,0,"2","450","D","1","D","12","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850014,21,0,"1","450","D","1","D","12","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850404,22,0,"1","470","D","1","D","01","D",8,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1851034,18,0,"1","460","D","1","D","11","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1851034,19,0,"2","460","D","1","D","11","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1851134,28,0,"1","450","D","1","D","02","D",7,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1851164,16,0,"1","460","D","1","D","11","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1851534,15,0,"1","450","D","1","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852054,22,0,"1","460","D","1","D","01","D",23,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852324,25,0,"1","450","D","1","D","11","D",18,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852394,18,0,"2","470","D","1","D","12","D",4,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852434,14,0,"1","460","D","1","D","02","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852744,17,0,"1","470","D","1","D","01","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853104,17,0,"1","470","D","1","D","02","D",14,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853204,15,0,"1","450","D","1","D","11","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853234,14,0,"1","450","D","1","D","01","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853964,15,0,"1","480","D","1","D","10","D",155,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853994,16,0,"1","450","D","1","D","02","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854764,19,0,"1","460","D","1","D","10","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854844,31,0,"1","450","D","1","D","12","D",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854884,26,0,"1","470","D","1","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854884,27,0,"1","470","D","1","D","01","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854904,15,0,"1","460","D","1","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854904,16,0,"1","480","D","1","D","12","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855194,19,0,"1","470","D","1","D","11","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855274,24,0,"2","460","D","1","D","12","D",18,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855445,14,0,"1","470","D","1","D","02","D",7,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855704,15,0,"1","450","D","1","D","12","D",135,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855724,24,0,"1","450","D","1","D","11","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855724,25,0,"1","470","D","1","D","12","D",8,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856344,27,0,"1","450","D","1","D","02","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856424,16,0,"1","450","D","1","D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856564,16,0,"1","470","D","1","D","02","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857054,19,0,"1","450","D","1","D","11","D",102,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857554,17,0,"1","470","D","1","D","11","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857554,18,0,"1","460","D","1","D","12","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857644,17,0,"1","450","D","1","D","12","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1858274,18,0,"1","450","D","1","D","12","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1858284,27,0,"1","450","D","1","D","12","D",48,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1858804,17,0,"1","450","D","1","D","12","D",120,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859524,14,0,"2","470","D","1","D","11","D",4,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859634,22,0,"2","450","D","1","D","11","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859764,15,0,"1","450","D","1","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859824,48,0,"1","450","D","1","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859824,49,0,"1","450","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859824,50,0,"1","460","D","1","D","01","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859824,51,0,"2","460","D","1","D","11","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860154,15,0,"2","470","D","1","D","11","D",6,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860414,25,0,"1","470","D","1","D","01","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860474,15,0,"1","450","D","1","D","01","D",9,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860484,20,0,"1","470","D","1","D","01","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860753,16,0,"1","450","D","1","D","01","D",4,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861103,13,0,"1","450","D","1","D","12","D",9,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861193,18,0,"1","450","D","1","D","10","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861253,24,0,"1","450","D","1","D","01","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861305,20,0,"1","460","D","1","D","10","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861353,21,0,"2","450","D","1","D","10","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861413,24,0,"1","500","D","1","D","01","D",.,"H","500","D","450","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1861413,24,1,"1","450","D","1","D","01","D",39,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861413,24,2,"1","460","D","1","D","01","D",39,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861413,24,3,"1","470","D","1","D","01","D",14,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861413,24,4,"1","490","D","1","D","01","D",78,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861443,30,0,"1","470","D","1","D","12","D",33,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861443,31,0,"2","470","D","1","D","11","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861463,21,0,"1","470","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861783,34,0,"2","450","D","1","D","12","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861783,35,0,"2","470","D","1","D","12","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861883,13,0,"1","450","D","1","D","12","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862033,14,0,"2","460","D","1","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862283,19,0,"1","480","D","1","D","10","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862383,15,0,"1","470","D","1","D","02","D",232,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862393,24,0,"2","490","D","1","D","10","D",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862423,16,0,"1","450","D","1","D","01","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863283,18,0,"1","470","D","1","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863363,17,0,"1","460","D","1","D","01","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863363,18,0,"2","450","D","1","D","11","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863383,36,0,"1","470","D","1","D","01","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863593,16,0,"2","480","D","1","D","11","D",159,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864053,22,0,"2","470","D","1","D","12","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864113,21,0,"1","470","D","1","D","01","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864113,22,0,"1","450","D","1","D","01","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864333,18,0,"2","470","D","1","D","10","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864373,20,0,"1","450","D","1","D","11","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
