"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYB","CLOTHYB_","CLOGFTB","CLOGFTB_","CLOTHQB","CLOTHQB_","CLOTHMOB","CLOT_MOB","CLOTHXB","CLOTHXB_","AGE_SEXB","AGE__EXB","CLOTHB1","CLOTHB1_","CLOTHB2","CLOTHB2_","CLOTHB3","CLOTHB3_","CLOTHB4","CLOTHB4_","CLOTHB5","CLOTHB5_","CLOTHB6","CLOTHB6_","CLOTHB7","CLOTHB7_","CLOTHB8","CLOTHB8_","CLOTHB9","CLOTHB9_"
"20081",1818365,16,1,"1","300","D","2","D",.,"B","12","D",9,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818365,16,2,"1","340","D","2","D",.,"B","12","D",2,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818385,21,0,"1","370","D","2","D",6,"D","12","D",99,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818385,22,0,"1","380","D","2","D",1,"D","12","D",29,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818405,19,0,"1","380","D","1","D",3,"D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818405,20,0,"1","380","D","1","D",1,"D","12","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818445,19,0,"2","300","D","2","D",3,"D","12","D",25,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818445,20,0,"2","380","D","1","D",3,"D","12","D",1175,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818465,24,0,"2","300","D","2","D",1,"D","12","D",12,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818495,19,0,"2","380","D","1","D",2,"D","10","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818625,17,0,"2","380","D","1","D",1,"D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818775,27,0,"1","300","D","2","D",3,"D","01","D",42,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818785,14,0,"1","380","D","2","D",4,"D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818845,16,0,"1","380","D","1","D",1,"D","10","D",600,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818855,35,0,"1","310","D","2","D",2,"D","01","D",30,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818955,13,0,"1","370","D","1","D",1,"D","12","D",250,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1818975,15,0,"1","300","D","2","D",.,"C","02","D",159,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819005,17,0,"1","360","D","2","D",2,"D","12","D",.,"H","5","D","310","D","290","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1819005,17,1,"1","310","D","2","D",.,"B","12","D",100,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819025,21,0,"1","380","D","2","D",1,"D","11","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,23,0,"1","380","D","1","D",6,"D","12","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819375,30,0,"1","320","D","2","D",1,"D","11","D",20,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819375,31,0,"1","320","D","2","D",2,"D","12","D",20,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819445,26,0,"1","380","D","1","D",1,"D","12","D",278,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819475,16,0,"1","380","D","1","D",2,"D","12","D",161,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819495,15,0,"1","380","D","1","D",.,"C","02","D",350,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819515,15,0,"1","310","D","1","D",.,"C","11","D",30,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819515,16,0,"1","310","D","1","D",.,"C","12","D",30,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819515,17,0,"2","310","D","1","D",.,"C","10","D",50,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,18,0,"1","300","D","1","D",.,"C","11","D",49,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,19,0,"1","300","D","1","D",.,"C","12","D",27,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,20,0,"1","300","D","1","D",.,"C","01","D",80,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,21,0,"1","310","D","1","D",.,"C","11","D",41,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,22,0,"1","310","D","1","D",.,"C","12","D",41,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,23,0,"1","310","D","1","D",.,"C","01","D",41,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,24,0,"1","370","D","1","D",1,"D","12","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,25,0,"1","370","D","1","D",1,"D","12","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,26,0,"1","380","D","1","D",1,"D","01","D",48,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,27,0,"1","390","D","1","D",1,"D","01","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819645,15,0,"1","380","D","1","D",1,"D","12","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819695,22,0,"1","300","D","2","D",4,"D","02","D",54,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,15,0,"1","290","D","1","D",1,"D","12","D",35,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,16,0,"1","300","D","1","D",4,"D","01","D",65,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,17,0,"1","310","D","1","D",2,"D","12","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,18,0,"1","310","D","1","D",2,"D","01","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,19,0,"1","310","D","1","D",2,"D","02","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,20,0,"2","310","D","1","D",1,"D","12","D",50,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819735,21,0,"2","370","D","1","D",2,"D","12","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819755,15,0,"1","310","D","1","D",2,"D","01","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819755,16,0,"1","310","D","1","D",2,"D","11","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819755,17,0,"1","310","D","1","D",2,"D","12","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,21,0,"1","310","D","1","D",4,"D","12","D",80,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,22,0,"1","310","D","1","D",4,"D","01","D",80,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,23,0,"1","300","D","1","D",6,"D","12","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,24,0,"1","300","D","1","D",6,"D","12","D",50,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,25,0,"1","380","D","1","D",2,"D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,26,0,"2","310","D","1","D",4,"D","11","D",40,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819825,19,0,"1","370","D","1","D",1,"D","01","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819825,20,0,"1","380","D","1","D",6,"D","12","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819905,20,0,"1","290","D","2","D",1,"D","12","D",35,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819905,21,0,"1","320","D","2","D",1,"D","12","D",15,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820015,14,0,"1","300","D","2","D",3,"D","12","D",50,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820045,17,0,"1","380","D","1","D",1,"D","12","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820075,15,0,"1","310","D","1","D",.,"C","01","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820075,16,0,"1","310","D","1","D",.,"C","02","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820105,17,0,"1","380","D","1","D",6,"D","12","D",450,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820225,29,0,"1","380","D","1","D",2,"D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820275,19,0,"1","380","D","2","D",1,"D","12","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,26,0,"1","370","D","2","D",1,"D","12","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,27,0,"1","380","D","2","D",8,"D","12","D",160,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,28,0,"1","380","D","2","D",1,"D","12","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,20,0,"1","380","D","1","D",2,"D","12","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,21,0,"1","370","D","1","D",1,"D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,22,0,"1","380","D","2","D",1,"D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820535,31,0,"1","380","D","2","D",1,"D","11","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,20,0,"1","330","D","2","D",6,"D","01","D",.,"H","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,20,1,"1","200","D","2","D",.,"B","01","D",35,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,20,2,"1","201","D","2","D",.,"B","01","D",10,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,20,3,"1","310","D","2","D",.,"B","01","D",16,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,20,4,"1","320","D","2","D",.,"B","01","D",5,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,20,5,"1","340","D","2","D",.,"B","01","D",34,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,21,0,"1","330","D","2","D",4,"D","02","D",.,"H","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,21,1,"1","200","D","2","D",.,"B","02","D",28,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,21,2,"1","201","D","2","D",.,"B","02","D",8,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,21,3,"1","310","D","2","D",.,"B","02","D",13,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,21,4,"1","320","D","2","D",.,"B","02","D",4,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,21,5,"1","340","D","2","D",.,"B","02","D",27,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,22,0,"1","310","D","2","D",2,"D","02","D",36,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820605,20,0,"1","300","D","2","D",3,"D","01","D",105,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820605,21,0,"1","370","D","1","D",1,"D","12","D",105,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820705,24,0,"1","370","D","1","D",1,"D","12","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820715,16,0,"1","380","D","1","D",1,"D","01","D",1014,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820725,15,0,"1","370","D","1","D",1,"D","02","D",7,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820765,19,0,"1","380","D","1","D",2,"D","11","D",1700,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820765,20,0,"1","370","D","1","D",1,"D","10","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820785,13,0,"1","360","D","1","D",24,"D","12","D",.,"H","5","D","320","D","310","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1820785,13,1,"1","320","D","1","D",.,"B","12","D",13,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820785,13,2,"1","310","D","1","D",.,"B","12","D",47,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820795,14,0,"2","300","D","2","D",6,"D","10","D",65,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820805,18,0,"1","380","D","2","D",2,"D","12","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820935,15,0,"1","360","D","1","D",8,"D","12","D",.,"H","5","D","290","D","300","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1820935,15,1,"1","290","D","1","D",.,"B","12","D",37,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820935,15,2,"1","300","D","1","D",.,"B","12","D",63,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820935,16,0,"1","310","D","1","D",2,"D","10","D",40,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820935,17,0,"1","310","D","1","D",2,"D","11","D",40,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820935,18,0,"1","310","D","1","D",2,"D","12","D",40,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820945,14,0,"2","320","D","1","D",2,"D","12","D",38,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,27,0,"1","300","D","2","D",1,"D","12","D",11,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,28,0,"1","320","D","2","D",2,"D","11","D",21,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,29,0,"1","320","D","2","D",1,"D","01","D",11,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,30,0,"1","300","D","2","D",2,"D","01","D",54,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,31,0,"1","310","D","2","D",96,"D","11","D",21,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,32,0,"1","310","D","2","D",72,"D","01","D",21,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,33,0,"1","310","D","2","D",96,"D","12","D",21,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821055,13,0,"1","310","D","1","D",4,"D","10","D",78,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,47,0,"1","290","D","2","D",1,"D","12","D",34,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,48,0,"1","310","D","2","D",1,"D","11","D",24,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,49,0,"1","310","D","2","D",1,"D","11","D",15,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,50,0,"1","330","D","2","D",2,"D","11","D",.,"H","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,50,1,"1","200","D","2","D",.,"B","11","D",3,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,50,2,"1","201","D","2","D",.,"B","11","D",3,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,50,3,"1","310","D","2","D",.,"B","11","D",1,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,50,4,"1","320","D","2","D",.,"B","11","D",3,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,50,5,"1","340","D","2","D",.,"B","11","D",9,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821125,13,0,"1","310","D","2","D",.,"C","12","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821125,14,0,"1","310","D","2","D",.,"C","01","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821125,15,0,"1","310","D","2","D",.,"C","02","D",60,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821345,27,0,"1","300","D","2","D",8,"D","12","D",49,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821415,30,0,"1","380","D","1","D",1,"D","12","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821475,20,0,"1","310","D","1","D",.,"C","11","D",100,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821475,21,0,"1","310","D","1","D",.,"C","12","D",100,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821475,22,0,"2","310","D","1","D",.,"C","10","D",80,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821475,23,0,"2","300","D","1","D",2,"D","10","D",20,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821485,26,0,"1","300","D","2","D",1,"D","11","D",21,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821485,27,0,"1","380","D","2","D",1,"D","11","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,36,0,"1","380","D","1","D",5,"D","12","D",3300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,37,0,"1","380","D","1","D",1,"D","12","D",202,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,38,0,"1","380","D","1","D",1,"D","11","D",351,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,39,0,"2","380","D","1","D",2,"D","10","D",305,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,19,0,"1","900","D","2","D",10,"D","11","D",.,"H","","A","320","D","340","D","330","D","300","D","","A","","A","","A","","A","","A"
"20081",1821635,19,1,"1","200","D","2","D",.,"B","11","D",71,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,19,2,"1","201","D","2","D",.,"B","11","D",28,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,19,3,"1","300","D","2","D",.,"B","11","D",37,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,19,4,"1","310","D","2","D",.,"B","11","D",35,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,19,5,"1","320","D","2","D",.,"B","11","D",17,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,19,6,"1","340","D","2","D",.,"B","11","D",42,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,16,0,"1","310","D","2","D",.,"C","01","D",50,"F","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,17,0,"1","320","D","2","D",5,"D","01","D",54,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,18,0,"1","300","D","2","D",2,"D","01","D",18,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,19,0,"1","330","D","2","D",1,"D","01","D",.,"H","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,19,1,"1","200","D","2","D",.,"B","01","D",14,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,19,2,"1","201","D","2","D",.,"B","01","D",9,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,19,3,"1","310","D","2","D",.,"B","01","D",17,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,19,4,"1","320","D","2","D",.,"B","01","D",11,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,19,5,"1","340","D","2","D",.,"B","01","D",20,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,20,0,"1","340","D","2","D",1,"D","02","D",97,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,21,0,"1","340","D","2","D",1,"D","01","D",162,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821655,14,0,"1","290","D","2","D",1,"D","11","D",70,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821655,15,0,"1","290","D","2","D",2,"D","12","D",40,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821655,16,0,"1","370","D","1","D",1,"D","12","D",13,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821665,19,0,"1","290","D","2","D",1,"D","12","D",11,"D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821665,20,0,"1","380","D","1","D",1,"D","12","D",107,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821695,15,0,"1","330","D","2","D",1,"D","01","D",.,"H","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821695,15,1,"1","200","D","2","D",.,"B","01","D",168,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821695,15,2,"1","310","D","2","D",.,"B","01","D",44,"E","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
