"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FURNPURY","FURN_URY","FURNMO","FURNMO_","FURNGFTC","FURN_FTC","FURNPURX","FURN_URX","FRNPRY1","FRNPRY1_","FRNPRY2","FRNPRY2_","FRNPRY3","FRNPRY3_","FRNPRY4","FRNPRY4_","FRNPRY5","FRNPRY5_","FRNPRY6","FRNPRY6_","FRNPRY7","FRNPRY7_","FRNPRY8","FRNPRY8_","FRNPRY9","FRNPRY9_"
"20081",1819125,33,2,"1","101","D","12","D","1","D",659,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,33,3,"1","102","D","12","D","1","D",325,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,33,4,"1","103","D","12","D","1","D",347,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,33,5,"1","105","D","12","D","1","D",407,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,34,0,"1","120","D","11","D","1","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,35,0,"1","173","D","12","D","1","D",213,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819125,36,0,"1","200","D","12","D","1","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819155,18,0,"2","191","D","12","D","1","D",96,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819165,17,0,"2","196","D","10","D","1","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819215,24,0,"2","200","D","11","D","1","D",73,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819385,25,0,"2","200","D","10","D","1","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819445,37,0,"1","196","D","11","D","1","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819505,22,0,"1","173","D","12","D","1","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819515,29,0,"1","173","D","12","D","1","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819515,30,0,"1","200","D","12","D","2","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,40,0,"1","171","D","12","D","1","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,41,0,"1","171","D","11","D","1","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,42,0,"1","201","D","01","D","1","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,43,0,"1","205","D","01","D","1","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819555,44,0,"2","181","D","11","D","1","D",454,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819615,23,0,"1","190","D","11","D","1","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819615,24,0,"1","190","D","12","D","1","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819615,25,0,"1","190","D","01","D","1","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819635,24,0,"1","196","D","12","D","2","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819635,25,0,"1","203","D","12","D","1","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819665,17,0,"1","200","D","12","D","1","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819725,21,0,"1","120","D","12","D","1","D",160,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819725,22,0,"1","200","D","12","D","1","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,30,0,"1","190","D","11","D","1","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,31,0,"1","190","D","12","D","1","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819785,32,0,"1","190","D","01","D","1","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819795,29,0,"1","105","D","01","D","1","D",212,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819795,30,0,"1","200","D","12","D","1","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819795,31,0,"2","200","D","12","D","2","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819825,27,0,"1","101","D","12","D","1","D",477,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819825,28,0,"1","171","D","12","D","1","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819865,20,0,"1","173","D","12","D","1","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819875,18,0,"1","202","D","02","D","1","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819905,24,0,"1","120","D","11","D","1","D",760,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819905,25,0,"1","200","D","11","D","1","D",644,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819955,22,0,"1","200","D","10","D","1","D",97,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1819985,23,0,"1","105","D","01","D","1","D",26,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820045,21,0,"1","140","D","12","D","1","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820045,22,0,"1","173","D","12","D","1","D",128,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820105,23,0,"1","201","D","02","D","1","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820185,27,0,"1","212","D","12","D","1","D",130,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820275,29,0,"1","192","D","11","D","1","D",95,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820275,30,0,"1","193","D","11","D","1","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820275,31,0,"1","202","D","11","D","1","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820275,32,0,"1","214","D","10","D","1","D",120,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,46,0,"1","191","D","11","D","1","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,47,0,"1","191","D","11","D","1","D",13,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,48,0,"1","200","D","11","D","1","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820345,49,0,"1","200","D","11","D","1","D",46,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820375,21,0,"1","215","D","01","D","1","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820455,24,0,"1","196","D","12","D","1","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820485,34,0,"1","200","D","12","D","1","D",48,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820505,29,0,"1","103","D","01","D","1","D",140,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,26,0,"1","173","D","12","D","2","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,27,0,"1","193","D","12","D","1","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,28,0,"1","201","D","10","D","1","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820515,29,0,"1","200","D","12","D","1","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820535,47,0,"1","193","D","11","D","2","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820535,48,0,"1","200","D","11","D","1","D",14,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,26,0,"1","141","D","01","D","1","D",94,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820555,27,0,"1","201","D","02","D","2","D",44,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820565,35,0,"1","191","D","11","D","1","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820575,31,0,"1","200","D","01","D","1","D",145,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820575,32,0,"1","200","D","01","D","1","D",34,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820605,28,0,"1","100","D","12","D","1","D",1500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820605,29,0,"1","200","D","12","D","1","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820665,22,0,"2","190","D","12","D","1","D",33,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820705,33,0,"1","110","D","12","D","1","D",809,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820705,34,0,"2","200","D","10","D","1","D",129,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820715,21,0,"1","200","D","12","D","1","D",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820725,22,0,"1","200","D","02","D","1","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820745,24,0,"1","110","D","01","D","1","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820745,25,0,"1","193","D","11","D","1","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820745,26,0,"1","200","D","12","D","1","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820745,27,0,"1","205","D","12","D","1","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820825,16,0,"1","100","D","01","D","1","D",1080,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820825,17,0,"1","173","D","12","D","1","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820855,22,0,"1","196","D","11","D","1","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820855,23,0,"1","200","D","01","D","1","D",55,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820975,46,0,"1","131","D","01","D","2","D",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,64,0,"1","173","D","12","D","1","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,65,0,"1","173","D","12","D","1","D",13,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,66,0,"1","200","D","12","D","2","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,67,0,"2","173","D","10","D","1","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,68,0,"2","173","D","10","D","1","D",23,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821105,69,0,"2","196","D","10","D","1","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821115,19,0,"1","173","D","12","D","1","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821165,21,0,"1","190","D","12","D","1","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821165,22,0,"1","190","D","01","D","1","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821165,23,0,"1","190","D","02","D","1","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821165,24,0,"2","190","D","12","D","1","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821175,15,0,"1","120","D","01","D","1","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821185,31,0,"1","193","D","01","D","1","D",46,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821205,22,0,"1","173","D","10","D","1","D",148,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821205,23,0,"1","196","D","12","D","2","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821205,24,0,"1","201","D","12","D","2","D",185,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821345,30,0,"1","173","D","12","D","1","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821345,31,0,"1","196","D","12","D","1","D",34,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821345,32,0,"1","200","D","12","D","1","D",52,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821445,23,0,"1","102","D","01","D","1","D",524,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821465,26,0,"1","105","D","12","D","1","D",127,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821465,27,0,"1","193","D","12","D","1","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821475,33,0,"1","173","D","12","D","1","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821475,34,0,"1","200","D","12","D","1","D",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821485,36,0,"1","173","D","11","D","2","D",19,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821485,37,0,"1","173","D","12","D","2","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,50,0,"1","103","D","12","D","1","D",910,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,51,0,"1","173","D","12","D","1","D",1400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,52,0,"1","193","D","11","D","1","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,53,0,"1","196","D","12","D","1","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,54,0,"1","196","D","12","D","1","D",44,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,55,0,"1","200","D","12","D","1","D",86,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821525,56,0,"1","201","D","12","D","1","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821555,29,0,"1","196","D","10","D","1","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821565,40,0,"1","173","D","12","D","1","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821565,41,0,"1","190","D","11","D","1","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,30,0,"1","150","D","11","D","1","D",106,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,31,0,"1","181","D","11","D","2","D",89,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821635,32,0,"1","201","D","12","D","2","D",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,25,0,"1","200","D","02","D","1","D",98,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821645,26,0,"1","212","D","12","D","1","D",141,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821675,30,0,"1","205","D","12","D","1","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821695,24,0,"1","100","D","01","D","1","D",2544,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821695,25,0,"1","130","D","12","D","1","D",275,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821725,21,0,"1","193","D","12","D","1","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821735,25,0,"1","190","D","10","D","1","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821735,26,0,"1","190","D","11","D","1","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821735,27,0,"1","190","D","12","D","1","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821755,20,0,"1","190","D","01","D","1","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821755,21,0,"1","200","D","01","D","1","D",13,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821765,18,0,"1","120","D","02","D","1","D",700,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821765,19,0,"1","191","D","01","D","1","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821775,39,0,"1","203","D","12","D","1","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821795,23,0,"1","173","D","12","D","1","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821795,24,0,"1","196","D","12","D","1","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821795,25,0,"2","200","D","11","D","1","D",108,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821835,27,0,"1","204","D","12","D","1","D",.,"H","201","D","200","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1821835,27,1,"1","201","D","12","D","1","D",31,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821835,27,2,"1","200","D","12","D","1","D",66,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821905,19,0,"2","200","D","10","D","1","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822005,31,0,"1","180","D","02","D","1","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822015,28,0,"1","200","D","12","D","1","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822085,25,0,"1","201","D","01","D","1","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822085,26,0,"1","212","D","01","D","1","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822125,23,0,"1","173","D","12","D","1","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,0,"1","160","D","12","D","1","D",.,"H","106","D","120","D","121","D","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,1,"1","100","D","12","D","1","D",1868,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,2,"1","101","D","12","D","1","D",613,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,3,"1","102","D","12","D","1","D",157,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,4,"1","103","D","12","D","1","D",366,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,5,"1","105","D","12","D","1","D",287,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,6,"1","120","D","12","D","1","D",718,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,21,7,"1","121","D","12","D","1","D",991,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,22,0,"1","141","D","12","D","1","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822235,23,0,"1","197","D","12","D","1","D",.,"H","193","D","195","D","191","D","","A","","A","","A","","A","","A","","A"
