"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20081",1818765,14,0,"1","150","D","13","D",6,"D"
"20081",1818775,28,0,"1","170","D","12","D",400,"D"
"20081",1818785,15,0,"1","110","D","13","D",900,"D"
"20081",1818795,21,0,"1","150","D","13","D",20,"D"
"20081",1818855,36,0,"1","160","D","12","D",614,"F"
"20081",1818855,37,0,"1","150","D","13","D",125,"D"
"20081",1818855,38,0,"1","150","D","13","D",150,"D"
"20081",1818855,39,0,"1","160","D","01","D",120,"D"
"20081",1818855,40,0,"1","160","D","13","D",10,"D"
"20081",1818855,41,0,"1","160","D","01","D",200,"D"
"20081",1818915,13,0,"1","170","D","12","D",250,"D"
"20081",1818955,14,0,"1","170","D","01","D",100,"D"
"20081",1818955,15,0,"1","150","D","13","D",200,"D"
"20081",1818975,16,0,"1","150","D","13","D",325,"D"
"20081",1819005,18,0,"1","170","D","13","D",150,"D"
"20081",1819025,24,0,"1","150","D","12","D",80,"D"
"20081",1819025,25,0,"1","150","D","11","D",40,"D"
"20081",1819025,26,0,"1","160","D","11","D",100,"D"
"20081",1819065,17,0,"1","170","D","12","D",200,"D"
"20081",1819065,18,0,"1","150","D","13","D",20,"D"
"20081",1819095,14,0,"1","160","D","13","D",50,"D"
"20081",1819105,13,0,"1","150","D","13","D",5,"D"
"20081",1819125,24,0,"1","160","D","12","D",100,"D"
"20081",1819165,14,0,"1","170","D","12","D",300,"D"
"20081",1819205,14,0,"1","150","D","13","D",50,"D"
"20081",1819205,15,0,"1","160","D","12","D",40,"D"
"20081",1819215,19,0,"1","130","D","12","D",200,"D"
"20081",1819215,20,0,"1","160","D","11","D",75,"D"
"20081",1819335,21,0,"1","110","D","13","D",375,"D"
"20081",1819345,14,0,"1","150","D","13","D",70,"D"
"20081",1819375,32,0,"1","170","D","12","D",100,"D"
"20081",1819375,33,0,"1","160","D","11","D",150,"D"
"20081",1819385,19,0,"1","150","D","13","D",200,"D"
"20081",1819415,13,0,"1","150","D","13","D",400,"D"
"20081",1819435,15,0,"1","170","D","12","D",110,"D"
"20081",1819465,17,0,"1","150","D","12","D",400,"D"
"20081",1819505,17,0,"1","170","D","12","D",100,"D"
"20081",1819505,18,0,"1","170","D","12","D",300,"D"
"20081",1819515,19,0,"1","170","D","12","D",200,"D"
"20081",1819515,20,0,"1","110","D","13","D",909,"D"
"20081",1819515,21,0,"1","150","D","12","D",2000,"D"
"20081",1819555,28,0,"1","160","D","01","D",35,"D"
"20081",1819675,17,0,"1","170","D","11","D",75,"D"
"20081",1819675,18,0,"1","170","D","12","D",750,"D"
"20081",1819675,19,0,"1","170","D","12","D",900,"D"
"20081",1819675,20,0,"1","170","D","12","D",900,"D"
"20081",1819675,21,0,"1","160","D","10","D",10,"D"
"20081",1819675,22,0,"1","150","D","10","D",25,"D"
"20081",1819675,23,0,"1","160","D","11","D",36,"D"
"20081",1819675,24,0,"1","160","D","11","D",10,"D"
"20081",1819695,24,0,"1","170","D","12","D",25,"D"
"20081",1819695,25,0,"1","160","D","12","D",25,"D"
"20081",1819695,26,0,"2","170","D","12","D",100,"D"
"20081",1819715,14,0,"1","170","D","12","D",400,"D"
"20081",1819735,22,0,"1","170","D","12","D",100,"D"
"20081",1819745,13,0,"1","160","D","13","D",20,"D"
"20081",1819775,15,0,"1","170","D","12","D",100,"D"
"20081",1819795,21,0,"1","170","D","12","D",200,"D"
"20081",1819795,22,0,"2","170","D","12","D",70,"D"
"20081",1819815,15,0,"1","150","D","13","D",50,"D"
"20081",1819825,22,0,"1","160","D","13","D",20,"D"
"20081",1819845,13,0,"1","150","D","13","D",100,"D"
"20081",1819855,26,0,"1","170","D","12","D",40,"D"
"20081",1819855,27,0,"1","150","D","13","D",20,"D"
"20081",1819875,15,0,"1","150","D","13","D",50,"D"
"20081",1819885,13,0,"1","150","D","13","D",150,"D"
"20081",1819955,16,0,"1","130","D","11","D",1879,"D"
"20081",1819955,17,0,"1","160","D","12","D",3000,"D"
"20081",1819985,15,0,"1","100","D","12","D",80,"D"
"20081",1819985,16,0,"1","170","D","11","D",34,"D"
"20081",1819985,17,0,"1","170","D","12","D",30,"D"
"20081",1819985,18,0,"1","170","D","12","D",200,"D"
"20081",1819985,19,0,"1","170","D","01","D",35,"D"
"20081",1820015,16,0,"1","150","D","13","D",80,"D"
"20081",1820035,17,0,"1","150","D","12","D",40,"D"
"20081",1820105,18,0,"1","170","D","12","D",900,"D"
"20081",1820125,14,0,"1","150","D","13","D",100,"D"
"20081",1820165,14,0,"1","160","D","12","D",300,"D"
"20081",1820165,15,0,"1","150","D","13","D",68,"D"
"20081",1820165,16,0,"1","160","D","12","D",345,"D"
"20081",1820165,17,0,"1","160","D","01","D",151,"D"
"20081",1820185,16,0,"1","170","D","12","D",100,"D"
"20081",1820275,20,0,"1","100","D","12","D",250,"D"
"20081",1820275,21,0,"1","150","D","13","D",80,"D"
"20081",1820295,14,0,"1","150","D","13","D",170,"D"
"20081",1820345,29,0,"1","170","D","12","D",550,"D"
"20081",1820345,30,0,"1","160","D","11","D",15,"D"
"20081",1820345,31,0,"1","160","D","12","D",10,"D"
"20081",1820345,32,0,"1","160","D","12","D",10,"D"
"20081",1820345,33,0,"1","160","D","12","D",10,"D"
"20081",1820345,34,0,"1","160","D","12","D",10,"D"
"20081",1820345,35,0,"1","160","D","01","D",10,"D"
"20081",1820345,36,0,"1","160","D","01","D",15,"D"
"20081",1820345,37,0,"1","160","D","01","D",10,"D"
"20081",1820345,38,0,"1","160","D","01","D",50,"D"
"20081",1820435,15,0,"1","170","D","12","D",375,"D"
"20081",1820455,16,0,"1","150","D","11","D",825,"D"
"20081",1820455,17,0,"1","150","D","12","D",825,"D"
"20081",1820455,18,0,"1","150","D","01","D",825,"D"
"20081",1820475,17,0,"1","160","D","13","D",12,"D"
"20081",1820475,18,0,"1","160","D","13","D",12,"D"
"20081",1820475,19,0,"1","160","D","13","D",12,"D"
"20081",1820485,22,0,"1","150","D","13","D",50,"D"
"20081",1820485,23,0,"2","160","D","12","D",10,"D"
"20081",1820515,23,0,"1","170","D","13","D",200,"D"
"20081",1820535,33,0,"1","170","D","12","D",100,"D"
"20081",1820535,34,0,"1","130","D","10","D",50,"D"
"20081",1820565,26,0,"1","150","D","13","D",200,"D"
"20081",1820565,27,0,"1","160","D","12","D",100,"D"
"20081",1820575,19,0,"1","170","D","01","D",375,"D"
"20081",1820575,20,0,"1","150","D","13","D",1735,"D"
"20081",1820575,21,0,"1","160","D","01","D",3860,"D"
"20081",1820575,22,0,"1","160","D","02","D",22,"D"
"20081",1820585,15,0,"1","150","D","13","D",5,"D"
"20081",1820595,21,0,"1","170","D","12","D",50,"D"
"20081",1820605,23,0,"1","150","D","13","D",60,"D"
"20081",1820615,16,0,"1","150","D","13","D",13,"D"
"20081",1820615,17,0,"1","160","D","13","D",40,"D"
"20081",1820625,17,0,"1","150","D","13","D",84,"D"
"20081",1820625,18,0,"2","170","D","12","D",200,"D"
"20081",1820645,16,0,"1","150","D","13","D",248,"F"
"20081",1820665,15,0,"1","110","D","13","D",320,"D"
"20081",1820665,16,0,"2","160","D","12","D",100,"D"
"20081",1820695,17,0,"1","130","D","02","D",150,"D"
"20081",1820695,18,0,"1","150","D","12","D",1025,"D"
"20081",1820695,19,0,"1","150","D","12","D",1025,"D"
"20081",1820695,20,0,"1","150","D","13","D",25,"D"
"20081",1820695,21,0,"1","160","D","13","D",10,"D"
"20081",1820705,27,0,"1","170","D","12","D",20,"D"
"20081",1820705,28,0,"1","160","D","13","D",25,"D"
"20081",1820715,17,0,"1","160","D","02","D",10,"D"
"20081",1820715,18,0,"1","160","D","02","D",10,"D"
"20081",1820725,16,0,"1","170","D","01","D",382,"F"
"20081",1820745,20,0,"1","150","D","13","D",200,"D"
"20081",1820745,21,0,"1","150","D","12","D",50,"D"
"20081",1820775,15,0,"1","100","D","13","D",100,"D"
"20081",1820775,16,0,"1","150","D","13","D",20,"D"
"20081",1820785,14,0,"1","150","D","13","D",50,"D"
"20081",1820805,19,0,"1","170","D","11","D",300,"D"
"20081",1820805,20,0,"1","170","D","12","D",200,"D"
"20081",1820815,16,0,"1","150","D","01","D",1600,"D"
"20081",1820855,16,0,"1","150","D","13","D",100,"D"
"20081",1820865,15,0,"1","150","D","13","D",300,"D"
"20081",1820945,15,0,"1","110","D","13","D",220,"D"
"20081",1820975,35,0,"1","170","D","12","D",50,"D"
"20081",1820975,36,0,"1","160","D","13","D",20,"D"
"20081",1820975,37,0,"2","170","D","11","D",30,"D"
"20081",1821105,51,0,"1","100","D","12","D",50,"D"
"20081",1821105,52,0,"1","170","D","12","D",20,"D"
"20081",1821105,53,0,"1","160","D","12","D",50,"D"
"20081",1821115,14,0,"1","170","D","12","D",1500,"D"
"20081",1821125,16,0,"1","150","D","13","D",20,"D"
"20081",1821185,21,0,"1","170","D","13","D",5,"D"
"20081",1821185,22,0,"1","170","D","01","D",100,"D"
"20081",1821185,23,0,"1","140","D","02","D",100,"D"
"20081",1821185,24,0,"1","160","D","01","D",100,"D"
"20081",1821185,25,0,"1","160","D","01","D",100,"D"
"20081",1821185,26,0,"1","160","D","01","D",100,"D"
"20081",1821185,27,0,"1","160","D","01","D",100,"D"
"20081",1821185,28,0,"1","160","D","13","D",11,"D"
"20081",1821205,17,0,"1","160","D","12","D",50,"D"
"20081",1821205,18,0,"1","160","D","12","D",75,"D"
"20081",1821265,15,0,"1","170","D","12","D",100,"D"
"20081",1821275,16,0,"1","170","D","13","D",40,"D"
"20081",1821275,17,0,"1","170","D","12","D",100,"D"
"20081",1821275,18,0,"1","150","D","12","D",20,"D"
"20081",1821275,19,0,"1","150","D","12","D",20,"D"
"20081",1821315,13,0,"1","160","D","13","D",90,"F"
"20081",1821375,13,0,"1","100","D","11","D",150,"D"
"20081",1821375,14,0,"1","100","D","12","D",100,"D"
"20081",1821375,15,0,"1","100","D","01","D",124,"D"
"20081",1821405,13,0,"1","160","D","13","D",5,"D"
"20081",1821445,18,0,"1","170","D","12","D",1050,"D"
"20081",1821445,19,0,"1","150","D","13","D",40,"D"
"20081",1821445,20,0,"1","160","D","12","D",500,"D"
"20081",1821465,19,0,"1","170","D","12","D",150,"D"
"20081",1821465,20,0,"1","160","D","12","D",150,"D"
"20081",1821475,24,0,"1","170","D","12","D",150,"D"
"20081",1821475,25,0,"1","170","D","11","D",50,"D"
"20081",1821475,26,0,"1","150","D","13","D",200,"D"
"20081",1821485,29,0,"1","170","D","12","D",8810,"D"
"20081",1821485,30,0,"1","160","D","13","D",56,"D"
"20081",1821485,31,0,"1","150","D","13","D",4177,"D"
"20081",1821525,41,0,"1","170","D","13","D",300,"D"
"20081",1821525,42,0,"1","170","D","12","D",1000,"D"
"20081",1821525,43,0,"1","150","D","10","D",395,"D"
"20081",1821525,44,0,"1","150","D","11","D",290,"D"
"20081",1821525,45,0,"1","150","D","12","D",370,"D"
"20081",1821525,46,0,"1","160","D","12","D",180,"D"
"20081",1821525,47,0,"2","150","D","10","D",160,"D"
"20081",1821545,14,0,"1","170","D","12","D",130,"D"
"20081",1821545,15,0,"1","160","D","02","D",25,"D"
"20081",1821545,16,0,"1","160","D","02","D",35,"D"
"20081",1821555,18,0,"1","100","D","12","D",25,"D"
"20081",1821555,19,0,"1","150","D","13","D",200,"D"
"20081",1821565,30,0,"1","150","D","13","D",35,"D"
"20081",1821635,23,0,"1","170","D","11","D",87,"D"
"20081",1821635,24,0,"1","100","D","11","D",200,"D"
"20081",1821635,25,0,"1","130","D","11","D",300,"D"
"20081",1821635,26,0,"1","160","D","11","D",25,"D"
"20081",1821685,19,0,"1","170","D","01","D",2500,"D"
"20081",1821685,20,0,"1","140","D","01","D",200,"D"
"20081",1821685,21,0,"1","140","D","12","D",200,"D"
"20081",1821685,22,0,"1","150","D","12","D",100,"D"
"20081",1821685,23,0,"1","160","D","01","D",100,"D"
"20081",1821685,24,0,"1","130","D","11","D",100,"D"
"20081",1821685,25,0,"1","160","D","01","D",100,"D"
"20081",1821695,16,0,"1","170","D","12","D",200,"D"
"20081",1821695,17,0,"1","160","D","13","D",80,"D"
"20081",1821695,18,0,"1","150","D","02","D",50,"D"
"20081",1821755,17,0,"1","150","D","11","D",50,"D"
"20081",1821775,32,0,"1","100","D","12","D",100,"D"
"20081",1821775,33,0,"1","170","D","12","D",250,"D"
"20081",1821805,13,0,"1","160","D","13","D",30,"D"
"20081",1821825,21,0,"1","110","D","13","D",50,"D"
"20081",1821835,23,0,"1","170","D","12","D",200,"D"
"20081",1821835,24,0,"1","160","D","13","D",4,"D"
"20081",1821905,16,0,"1","150","D","13","D",100,"D"
"20081",1821915,18,0,"1","170","D","12","D",1000,"D"
"20081",1821915,19,0,"1","160","D","12","D",400,"D"
"20081",1822005,15,0,"1","170","D","02","D",200,"D"
"20081",1822015,17,0,"1","170","D","12","D",600,"D"
"20081",1822015,18,0,"1","170","D","13","D",600,"D"
"20081",1822015,19,0,"1","150","D","13","D",150,"D"
"20081",1822085,18,0,"1","170","D","12","D",20,"D"
"20081",1822085,19,0,"1","150","D","13","D",160,"D"
"20081",1822165,14,0,"1","150","D","13","D",248,"F"
"20081",1822185,14,0,"1","150","D","13","D",40,"D"
"20081",1822205,16,0,"1","160","D","12","D",500,"D"
"20081",1822225,24,0,"1","150","D","01","D",150,"D"
"20081",1822225,25,0,"1","150","D","02","D",150,"D"
"20081",1822225,26,0,"1","160","D","12","D",20,"D"
"20081",1822225,27,0,"2","150","D","12","D",150,"D"
"20081",1822235,17,0,"1","160","D","13","D",10,"D"
"20081",1822235,18,0,"2","160","D","12","D",60,"D"
"20081",1822255,34,0,"1","100","D","13","D",250,"D"
"20081",1822255,35,0,"1","150","D","01","D",300,"D"
"20081",1822255,36,0,"1","150","D","02","D",800,"D"
"20081",1822255,37,0,"1","160","D","01","D",10,"D"
"20081",1822275,14,0,"1","150","D","13","D",80,"D"
"20081",1822275,15,0,"1","160","D","12","D",20,"D"
"20081",1822275,16,0,"2","160","D","12","D",25,"D"
"20081",1822335,19,0,"1","170","D","11","D",500,"D"
"20081",1822335,20,0,"1","170","D","01","D",2000,"D"
"20081",1822335,21,0,"1","170","D","12","D",275,"D"
"20081",1822335,22,0,"1","140","D","01","D",25,"D"
"20081",1822335,23,0,"1","140","D","11","D",20,"D"
"20081",1822335,24,0,"1","150","D","13","D",45,"D"
"20081",1822335,25,0,"1","150","D","01","D",150,"D"
"20081",1822335,26,0,"1","150","D","12","D",250,"D"
"20081",1822335,27,0,"1","180","D","12","D",500,"D"
"20081",1822355,22,0,"1","170","D","12","D",100,"D"
"20081",1822355,23,0,"1","170","D","01","D",300,"D"
"20081",1822355,24,0,"1","150","D","13","D",20,"D"
"20081",1822385,27,0,"1","170","D","10","D",200,"D"
"20081",1822385,28,0,"1","170","D","12","D",300,"D"
"20081",1822385,29,0,"1","170","D","12","D",300,"D"
"20081",1822385,30,0,"1","170","D","12","D",868,"D"
"20081",1822385,31,0,"1","170","D","12","D",50,"D"
"20081",1822415,21,0,"1","160","D","10","D",228,"D"
"20081",1822415,22,0,"1","160","D","11","D",380,"D"
"20081",1822415,23,0,"1","160","D","12","D",200,"D"
"20081",1822415,24,0,"1","150","D","10","D",120,"D"
"20081",1822415,25,0,"1","150","D","11","D",120,"D"
"20081",1822415,26,0,"1","150","D","12","D",120,"D"
"20081",1822445,14,0,"1","160","D","10","D",105,"D"
"20081",1822455,25,0,"1","170","D","13","D",100,"D"
"20081",1822455,26,0,"1","170","D","12","D",250,"D"
"20081",1822455,27,0,"1","110","D","13","D",500,"D"
"20081",1822455,28,0,"1","150","D","13","D",40,"D"
"20081",1822455,29,0,"1","160","D","12","D",20,"D"
"20081",1822455,30,0,"1","160","D","12","D",100,"D"
"20081",1822485,16,0,"1","150","D","13","D",100,"D"
"20081",1822505,17,0,"1","170","D","12","D",200,"D"
"20081",1822525,17,0,"1","170","D","12","D",35,"D"
"20081",1822525,18,0,"1","170","D","12","D",50,"D"
"20081",1822555,26,0,"1","170","D","01","D",460,"D"
"20081",1822575,18,0,"1","150","D","13","D",200,"D"
"20081",1822595,17,0,"1","130","D","13","D",50,"D"
"20081",1822615,29,0,"1","140","D","12","D",2000,"D"
"20081",1822615,30,0,"1","160","D","12","D",400,"D"
"20081",1822615,31,0,"1","130","D","12","D",1000,"D"
"20081",1822645,18,0,"1","150","D","13","D",500,"D"
"20081",1822645,19,0,"1","160","D","12","D",50,"D"
"20081",1822655,15,0,"1","160","D","01","D",200,"D"
"20081",1822675,32,0,"1","170","D","12","D",100,"D"
"20081",1822675,33,0,"1","130","D","12","D",18,"D"
"20081",1822675,34,0,"1","150","D","13","D",300,"D"
"20081",1822675,35,0,"1","150","D","13","D",10,"D"
"20081",1822675,36,0,"1","150","D","13","D",10,"D"
"20081",1822675,37,0,"1","160","D","01","D",10,"D"
"20081",1822675,38,0,"1","160","D","02","D",10,"D"
"20081",1822685,17,0,"1","170","D","12","D",200,"D"
"20081",1822685,18,0,"1","170","D","12","D",25,"D"
"20081",1822685,19,0,"1","150","D","10","D",232,"D"
"20081",1822685,20,0,"1","150","D","11","D",121,"D"
"20081",1822685,21,0,"1","160","D","11","D",10,"D"
"20081",1822725,15,0,"1","150","D","13","D",80,"D"
"20081",1822725,16,0,"2","170","D","11","D",10,"D"
"20081",1822785,18,0,"1","170","D","12","D",500,"D"
"20081",1822785,19,0,"1","160","D","12","D",150,"D"
"20081",1822805,17,0,"1","160","D","01","D",75,"D"
"20081",1822805,18,0,"1","160","D","01","D",50,"D"
"20081",1822805,19,0,"1","160","D","01","D",50,"D"
"20081",1822805,20,0,"2","160","D","12","D",75,"D"
"20081",1822805,21,0,"2","160","D","12","D",75,"D"
"20081",1822805,22,0,"2","160","D","12","D",300,"D"
"20081",1822805,23,0,"2","160","D","12","D",300,"D"
"20081",1822815,14,0,"1","150","D","13","D",140,"D"
"20081",1822855,13,0,"1","150","D","13","D",200,"D"
"20081",1822905,16,0,"1","110","D","13","D",500,"D"
"20081",1822925,22,0,"1","170","D","12","D",50,"D"
"20081",1822945,17,0,"1","150","D","13","D",248,"F"
"20081",1822955,16,0,"1","160","D","01","D",30,"D"
"20081",1822955,17,0,"1","160","D","02","D",30,"D"
"20081",1822955,18,0,"2","130","D","12","D",300,"D"
"20081",1822955,19,0,"2","160","D","12","D",100,"D"
"20081",1822985,23,0,"1","160","D","12","D",120,"D"
"20081",1823035,16,0,"1","170","D","12","D",60,"D"
"20081",1823035,17,0,"1","170","D","12","D",150,"D"
"20081",1823055,15,0,"1","100","D","01","D",2000,"D"
"20081",1823055,16,0,"1","150","D","13","D",100,"D"
"20081",1823055,17,0,"1","160","D","13","D",30,"D"
"20081",1823135,22,0,"1","170","D","01","D",250,"D"
"20081",1823135,23,0,"2","170","D","12","D",20,"D"
"20081",1823135,24,0,"2","170","D","12","D",250,"D"
"20081",1823155,24,0,"1","150","D","01","D",50,"D"
"20081",1823155,25,0,"1","150","D","02","D",60,"D"
"20081",1823155,26,0,"1","150","D","12","D",40,"D"
"20081",1823155,27,0,"2","150","D","12","D",20,"D"
"20081",1823185,13,0,"1","150","D","13","D",20,"D"
"20081",1823215,13,0,"1","150","D","13","D",33,"D"
"20081",1823225,16,0,"1","110","D","13","D",250,"D"
"20081",1823235,23,0,"1","100","D","13","D",200,"D"
"20081",1823235,24,0,"1","170","D","12","D",350,"D"
"20081",1823235,25,0,"1","150","D","13","D",200,"D"
"20081",1823285,13,0,"1","150","D","13","D",50,"D"
"20081",1823315,17,0,"1","170","D","12","D",436,"D"
"20081",1823315,18,0,"1","160","D","12","D",25,"D"
"20081",1823315,19,0,"2","170","D","11","D",300,"D"
"20081",1823315,20,0,"2","170","D","11","D",1000,"D"
"20081",1823335,20,0,"1","170","D","12","D",300,"D"
"20081",1823335,21,0,"1","160","D","13","D",10,"D"
"20081",1823375,19,0,"1","170","D","13","D",50,"D"
"20081",1823455,15,0,"1","150","D","13","D",240,"D"
"20081",1823475,14,0,"1","150","D","12","D",100,"D"
"20081",1823525,27,0,"1","170","D","12","D",50,"D"
"20081",1823525,28,0,"2","170","D","10","D",100,"D"
"20081",1823555,15,0,"1","170","D","12","D",150,"D"
"20081",1823575,16,0,"1","150","D","01","D",186,"F"
"20081",1823575,17,0,"1","150","D","02","D",186,"F"
"20081",1823575,18,0,"2","150","D","12","D",186,"F"
"20081",1823585,16,0,"1","160","D","01","D",50,"D"
"20081",1823585,17,0,"1","160","D","02","D",35,"D"
"20081",1823635,14,0,"1","160","D","01","D",100,"D"
"20081",1823635,15,0,"1","160","D","12","D",32,"D"
"20081",1823645,13,0,"1","170","D","13","D",200,"D"
"20081",1823715,36,0,"1","170","D","02","D",140,"D"
"20081",1823715,37,0,"1","170","D","12","D",75,"D"
"20081",1823715,38,0,"1","150","D","13","D",120,"D"
"20081",1823755,20,0,"1","110","D","13","D",200,"D"
"20081",1823755,21,0,"1","160","D","13","D",80,"D"
"20081",1823755,22,0,"2","160","D","12","D",100,"D"
"20081",1823765,13,0,"1","170","D","12","D",25,"D"
"20081",1823815,65,0,"1","100","D","10","D",383,"D"
"20081",1823815,66,0,"1","100","D","11","D",383,"D"
"20081",1823815,67,0,"1","100","D","12","D",383,"D"
"20081",1823815,68,0,"1","170","D","12","D",600,"D"
"20081",1823815,69,0,"1","160","D","13","D",10,"D"
"20081",1823825,21,0,"1","170","D","10","D",30,"D"
"20081",1823825,22,0,"1","170","D","11","D",40,"D"
"20081",1823825,23,0,"1","170","D","12","D",30,"D"
"20081",1823855,15,0,"1","170","D","01","D",100,"D"
"20081",1823855,16,0,"1","170","D","02","D",200,"D"
"20081",1823855,17,0,"1","170","D","12","D",300,"D"
"20081",1823855,18,0,"1","130","D","01","D",100,"D"
"20081",1823855,19,0,"1","150","D","13","D",85,"D"
"20081",1823855,20,0,"1","160","D","12","D",50,"D"
"20081",1823855,21,0,"2","160","D","12","D",10,"D"
"20081",1823875,31,0,"1","170","D","12","D",25,"D"
"20081",1823875,32,0,"1","150","D","13","D",25,"D"
"20081",1823885,22,0,"1","150","D","13","D",200,"D"
