"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_"
"20081",1827305,42,0,"1","620","D","1","D","01","D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827305,43,0,"1","620","D","1","D","02","D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827305,44,0,"1","620","D","1","D","02","D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827615,57,0,"1","410","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827645,65,0,"1","200","D","1","D","12","D",190,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827645,66,0,"2","620","D","1","D","10","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828905,26,0,"1","620","D","1","D","12","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828905,27,0,"1","620","D","1","D","01","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828905,28,0,"1","620","D","1","D","02","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829205,124,0,"1","120","D","1","D","02","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829615,24,0,"1","510","D","1","D","01","D",158,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829855,39,0,"1","620","D","1","D","11","D",90,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829855,40,0,"1","620","D","1","D","11","D",120,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830505,36,0,"2","330","D","1","D","11","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830585,41,0,"2","620","D","1","D","11","D",48,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830775,40,0,"2","620","D","1","D","12","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830855,39,0,"1","620","D","1","D","12","D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830855,40,0,"1","620","D","1","D","01","D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830855,41,0,"1","620","D","1","D","02","D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830855,42,0,"1","620","D","1","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830855,43,0,"1","420","D","1","D","01","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831065,76,0,"1","620","D","1","D","01","D",127,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831065,77,0,"1","620","D","1","D","02","D",38,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831105,59,0,"1","200","D","1","D","12","D",210,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831535,46,0,"1","640","D","1","D","11","D",117,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831845,34,0,"1","420","D","1","D","12","D",853,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1832125,28,0,"1","620","D","1","D","01","D",260,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1832165,25,0,"1","420","D","1","D","01","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1832395,46,0,"1","620","D","1","D","12","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833245,52,0,"1","510","D","1","D","02","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834455,27,0,"1","410","D","1","D","11","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834495,35,0,"2","200","D","1","D","11","D",209,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834595,34,0,"1","420","D","1","D","11","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834595,35,0,"1","200","D","1","D","12","D",208,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834595,36,0,"1","620","D","1","D","10","D",1050,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834595,37,0,"1","620","D","1","D","11","D",1050,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834595,38,0,"1","620","D","1","D","12","D",1050,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834605,36,0,"1","420","D","1","D","11","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834605,37,0,"1","420","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834605,38,0,"1","620","D","1","D","12","D",57,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834605,39,0,"1","610","D","1","D","10","D",600,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834605,40,0,"1","610","D","1","D","11","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834605,41,0,"1","610","D","1","D","12","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834735,37,0,"1","650","D","1","D","12","D",43,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837435,67,0,"2","200","D","1","D","10","D",2941,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837555,55,0,"1","330","D","1","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838604,35,0,"1","620","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838664,44,0,"1","200","D","1","D","12","D",320,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838694,44,0,"1","120","D","1","D","12","D",87,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838814,45,0,"2","120","D","1","D","11","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839304,35,0,"1","420","D","1","D","02","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839694,44,0,"1","510","D","1","D","11","D",576,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839694,45,0,"1","620","D","1","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839854,40,0,"1","420","D","1","D","01","D",74,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840834,25,0,"1","510","D","1","D","01","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841234,56,0,"1","110","D","1","D","11","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841234,57,0,"1","420","D","1","D","11","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841254,45,0,"1","420","D","1","D","02","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842424,48,0,"1","530","D","1","D","10","D",4898,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842424,49,0,"1","530","D","1","D","11","D",4898,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842424,50,0,"1","530","D","1","D","12","D",4898,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842494,58,0,"1","410","D","1","D","12","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842494,59,0,"1","410","D","1","D","01","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842494,60,0,"1","410","D","1","D","02","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842974,28,0,"1","420","D","1","D","02","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842974,29,0,"2","620","D","1","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843164,26,0,"1","420","D","1","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843164,27,0,"1","620","D","1","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843334,40,0,"1","200","D","1","D","10","D",168,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843354,26,0,"1","200","D","1","D","12","D",750,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843474,67,0,"1","330","D","1","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843474,68,0,"1","330","D","1","D","01","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843474,69,0,"1","330","D","1","D","02","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843624,27,0,"1","330","D","1","D","01","D",2683,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844654,71,0,"1","200","D","1","D","01","D",740,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844674,27,0,"1","420","D","1","D","12","D",114,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844674,28,0,"1","330","D","1","D","01","D",967,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844674,29,0,"1","510","D","1","D","01","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845544,34,0,"1","620","D","1","D","11","D",72,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848034,43,0,"1","620","D","1","D","12","D",599,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848344,31,0,"1","420","D","1","D","12","D",275,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850524,36,0,"2","420","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850704,24,0,"1","420","D","1","D","12","D",125,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852204,60,0,"1","420","D","1","D","01","D",125,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852954,45,0,"1","420","D","1","D","01","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853794,51,0,"1","660","D","1","D","12","D",415,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853864,42,0,"1","620","D","1","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853864,43,0,"1","620","D","1","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853864,44,0,"1","620","D","1","D","02","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853864,45,0,"2","120","D","1","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853964,49,0,"1","200","D","1","D","11","D",550,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854444,46,0,"1","200","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854704,37,0,"1","620","D","1","D","01","D",209,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854704,38,0,"1","620","D","1","D","12","D",1020,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854864,31,0,"1","420","D","1","D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854904,42,0,"1","530","D","1","D","12","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855074,26,0,"2","420","D","1","D","12","D",250,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855445,26,0,"1","620","D","1","D","01","D",128,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855445,27,0,"1","620","D","1","D","02","D",128,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855445,28,0,"1","620","D","1","D","12","D",128,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855904,30,0,"1","620","D","1","D","01","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855904,31,0,"1","620","D","1","D","11","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855904,32,0,"1","620","D","1","D","12","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855954,42,0,"1","200","D","1","D","02","D",34,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856084,32,0,"1","620","D","1","D","12","D",305,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856874,40,0,"1","410","D","1","D","01","D",128,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856874,41,0,"1","410","D","1","D","12","D",128,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857024,26,0,"1","420","D","2","D","11","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857024,27,0,"1","420","D","2","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1857054,40,0,"1","510","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1858164,29,0,"1","530","D","1","D","02","D",224,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1858284,58,0,"1","420","D","1","D","10","D",62,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1858284,59,0,"1","420","D","1","D","12","D",62,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859095,46,0,"2","120","D","1","D","12","D",62,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859095,47,0,"2","200","D","1","D","12","D",220,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859414,38,0,"1","660","D","2","D","01","D",415,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859414,39,0,"1","650","D","2","D","01","D",43,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859414,40,0,"1","650","D","2","D","02","D",43,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860364,56,0,"1","620","D","1","D","01","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860873,40,0,"1","110","D","1","D","02","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1861933,45,0,"1","420","D","1","D","01","D",172,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862863,49,0,"1","200","D","1","D","02","D",202,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863074,20,0,"1","520","D","1","D","11","D",7510,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863074,21,0,"1","520","D","1","D","11","D",7510,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863133,34,0,"1","610","D","1","D","12","D",5000,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863923,27,0,"1","620","D","1","D","12","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863923,28,0,"1","620","D","1","D","01","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1863923,29,0,"1","620","D","1","D","02","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864053,47,0,"1","120","D","1","D","01","D",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864323,55,0,"1","200","D","1","D","10","D",180,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864783,50,0,"1","200","D","1","D","12","D",123,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864783,51,0,"1","200","D","1","D","01","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864783,52,0,"1","510","D","1","D","01","D",250,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1865493,58,0,"1","420","D","1","D","12","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1865493,59,0,"1","420","D","1","D","11","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1865493,60,0,"1","330","D","1","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1865493,61,0,"1","410","D","1","D","11","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1865743,21,0,"2","620","D","1","D","11","D",84,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1866253,50,0,"1","200","D","1","D","12","D",176,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1866253,51,0,"1","200","D","1","D","01","D",176,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1866253,52,0,"1","200","D","1","D","02","D",250,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1867493,40,0,"2","530","D","1","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1868663,30,0,"1","620","D","1","D","02","D",112,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1868903,45,0,"1","200","D","1","D","10","D",1000,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1869663,73,0,"2","410","D","1","D","10","D",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1869663,74,0,"2","620","D","1","D","10","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1870663,35,0,"1","110","D","1","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1870663,36,0,"1","120","D","1","D","12","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1870995,27,0,"1","110","D","1","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1871183,28,0,"1","200","D","1","D","12","D",130,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1871423,21,0,"1","120","D","1","D","01","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1871593,37,0,"1","120","D","1","D","12","D",160,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1871885,45,0,"1","200","D","1","D","01","D",2941,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872233,53,0,"1","620","D","1","D","10","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872233,54,0,"1","620","D","1","D","11","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872443,52,0,"1","420","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872443,53,0,"1","420","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872443,54,0,"1","620","D","1","D","11","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872443,55,0,"1","620","D","1","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872443,56,0,"1","620","D","1","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872663,45,0,"1","420","D","1","D","11","D",110,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873613,43,0,"1","200","D","1","D","12","D",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873613,44,0,"1","200","D","1","D","01","D",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873613,45,0,"1","200","D","2","D","01","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873723,28,0,"1","420","D","1","D","11","D",94,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873913,37,0,"1","110","D","1","D","12","D",7,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1874193,30,0,"1","620","D","1","D","01","D",38,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1874193,31,0,"1","620","D","1","D","02","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1874293,32,0,"1","330","D","1","D","12","D",367,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1874293,33,0,"1","420","D","1","D","12","D",151,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1874643,51,0,"1","330","D","1","D","10","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1874983,42,0,"1","120","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1875703,33,0,"1","420","D","1","D","01","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1877833,47,0,"2","900","D","1","D","11","D",.,"H","620","D","420","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1877833,47,1,"2","620","D","1","D","11","D",27,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1877833,47,2,"2","420","D","1","D","11","D",23,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1878023,28,0,"1","620","D","1","D","02","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1878633,26,0,"1","620","D","1","D","01","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1878633,27,0,"1","410","D","1","D","01","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1879333,52,0,"2","410","D","1","D","12","D",134,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1879493,43,0,"1","200","D","1","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1879493,44,0,"1","420","D","1","D","01","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880633,45,0,"1","420","D","1","D","10","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1881063,49,0,"1","420","D","1","D","12","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1881063,50,0,"2","620","D","1","D","11","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1882303,63,0,"1","420","D","1","D","01","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1882693,46,0,"1","420","D","1","D","01","D",220,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883123,35,0,"1","120","D","1","D","01","D",260,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883332,22,0,"1","420","D","1","D","11","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883532,47,0,"1","200","D","1","D","01","D",1056,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883842,34,0,"1","620","D","1","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1884872,42,0,"1","630","D","1","D","12","D",590,"T","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1884872,43,0,"1","660","D","1","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1885182,43,0,"1","200","D","1","D","12","D",380,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1885652,47,0,"1","410","D","1","D","01","D",176,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1885883,43,0,"1","120","D","1","D","01","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1886482,37,0,"1","620","D","1","D","11","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1886503,35,0,"1","620","D","1","D","12","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1887312,57,0,"1","120","D","1","D","01","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1887312,58,0,"1","620","D","1","D","01","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1887362,64,0,"1","620","D","1","D","11","D",340,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888642,65,0,"1","200","D","1","D","11","D",172,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888642,66,0,"1","620","D","1","D","10","D",171,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888642,67,0,"1","620","D","1","D","11","D",96,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888642,68,0,"2","620","D","1","D","10","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888712,39,0,"2","620","D","1","D","10","D",1,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
