"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CRMCODEA","CRMC_DEA","ADVMATX","ADVMATX_","MATNSPCX","MATN_PCX","CRMCDA1","CRMCDA1_","CRMCDA2","CRMCDA2_","CRMCDA3","CRMCDA3_","CRMCDA4","CRMCDA4_","CRMCDA5","CRMCDA5_","CRMCDA6","CRMCDA6_","CRMCDA7","CRMCDA7_","CRMCDA8","CRMCDA8_","CRMCDA9","CRMCDA9_"
"20081",1833125,25,0,"1","","A",.,"A",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833175,23,0,"1","","A",.,"A",440,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834115,22,0,"1","260","D",72,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834415,25,0,"1","200","D",170,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834435,28,0,"1","130","D",3500,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1836055,31,0,"1","170","D",30,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837695,16,0,"1","","A",.,"A",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837985,17,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838974,15,0,"1","130","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840005,14,0,"1","170","D",20,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840184,15,0,"1","230","D",1000,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840664,25,0,"1","","A",.,"A",350,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840674,21,0,"1","130","D",70,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841084,17,0,"1","170","D",12,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841234,27,0,"1","210","D",1317,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842494,35,0,"1","170","D",75,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842634,13,0,"1","170","D",75,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842844,41,0,"1","","A",.,"A",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843054,27,0,"1","","A",.,"A",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843104,38,0,"1","300","D",10,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843124,17,0,"1","","A",.,"A",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843734,21,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843834,19,0,"1","","A",.,"A",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844734,18,0,"1","170","D",33,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845145,25,0,"1","120","D",500,"D",75,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845254,39,0,"1","","A",.,"A",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845624,15,0,"1","140","D",4000,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845734,15,0,"1","130","D",450,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846354,25,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847284,22,0,"1","180","D",70,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847904,48,0,"1","","A",.,"A",127,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848594,18,0,"1","","A",.,"A",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848754,24,0,"1","300","D",35,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848894,17,0,"1","","A",.,"A",110,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850114,24,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850464,27,0,"1","280","D",18,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1850864,20,0,"1","","A",.,"A",4000,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1851564,14,0,"1","130","D",180,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852464,17,0,"1","300","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852535,32,0,"1","170","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1852774,19,0,"1","","A",.,"A",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853474,14,0,"1","300","D",168,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853494,38,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853794,25,0,"1","","A",.,"A",240,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1853804,21,0,"1","300","D",4,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1854554,13,0,"1","200","D",175,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855724,33,0,"1","170","D",43,"D",88,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1855854,39,0,"1","170","D",68,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856234,25,0,"1","140","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1856644,17,0,"1","","A",.,"A",350,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859064,16,0,"1","170","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1859494,18,0,"1","170","D",200,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1860813,19,0,"1","","A",.,"A",700,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862023,45,0,"1","","A",.,"A",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862133,27,0,"1","300","D",75,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1862793,39,0,"1","","A",.,"A",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1864553,18,0,"1","240","D",10,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1866424,21,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1866493,18,0,"1","","A",.,"A",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1867003,16,0,"1","110","D",400,"F",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1867243,16,0,"1","170","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1868573,16,0,"1","170","D",300,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1869023,18,0,"1","","A",.,"A",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1870503,16,0,"1","","A",.,"A",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1871143,25,0,"1","","A",.,"A",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872453,43,0,"1","","A",.,"A",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872583,16,0,"1","","A",.,"A",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872793,25,0,"1","170","D",45,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1872933,25,0,"1","240","D",400,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873793,15,0,"1","170","D",9,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1873933,32,0,"1","170","D",15,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1876573,22,0,"1","130","D",200,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1877124,19,0,"1","","A",.,"A",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1879453,25,0,"1","","A",.,"A",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880313,31,0,"1","","A",.,"A",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880443,24,0,"1","170","D",250,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880523,20,0,"1","170","D",135,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880663,15,0,"1","310","D",.,"H",.,"A","190","D","200","D","210","D","240","D","310","D","130","D","","A","","A","","A"
"20081",1880663,15,10,"1","130","D",729,"W",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880663,15,20,"1","190","D",55,"G",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880663,15,30,"1","200","D",175,"W",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880663,15,40,"1","210","D",.,"W",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880663,15,50,"1","240","D",196,"W",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1880723,17,0,"1","130","D",525,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1881393,24,0,"1","140","D",75,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1881943,17,0,"1","","A",.,"A",250,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1882333,26,0,"1","","A",.,"A",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1882873,35,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883302,23,0,"1","300","D",15,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883332,14,0,"1","","A",.,"A",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883512,14,0,"1","100","D",500,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1883912,15,0,"1","","A",.,"A",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1884714,44,0,"1","","A",.,"A",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1885012,37,0,"1","160","D",200,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1885572,23,0,"1","130","D",45,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1885732,16,0,"1","200","D",750,"T",2000,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1886282,18,0,"1","","A",.,"A",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1887724,14,0,"1","280","D",269,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888414,14,0,"1","300","D",140,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888452,25,0,"1","","A",.,"A",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1888623,19,0,"1","110","D",400,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1889692,41,0,"1","280","D",6400,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1889922,26,0,"1","130","D",325,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1890062,34,0,"1","220","D",45,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1890072,26,0,"1","310","D",.,"H",.,"A","130","D","170","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1890072,26,1,"1","130","D",1272,"E",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1890072,26,2,"1","170","D",1063,"U",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1890302,47,0,"1","","A",.,"A",499,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1890602,17,0,"1","170","D",12,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1891072,13,0,"1","230","D",850,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1891314,20,0,"1","180","D",44,"D",180,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1891322,18,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1891462,23,0,"1","230","D",169,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1891612,15,0,"1","210","D",.,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1892514,17,0,"1","","A",.,"A",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1892522,27,0,"1","","A",.,"A",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1892982,17,0,"1","","A",.,"A",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1892992,35,0,"1","","A",.,"A",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1893292,24,0,"1","","A",.,"A",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1897103,29,0,"1","300","D",200,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1897462,48,0,"1","170","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1897502,23,0,"1","200","D",63,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1898032,20,0,"1","180","D",500,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1899122,24,0,"1","110","D",96,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1899452,35,0,"1","150","D",150,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1899722,16,0,"1","170","D",68,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1899912,23,0,"1","","A",.,"A",450,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900522,21,0,"1","170","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900612,22,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900832,13,0,"1","170","D",40,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901262,27,0,"1","","A",.,"A",90,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901593,17,0,"1","300","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901782,29,0,"1","300","D",225,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901982,48,0,"1","","A",.,"A",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902322,19,0,"1","","A",.,"A",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902642,16,0,"1","130","D",546,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1903542,16,0,"1","260","D",72,"F",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904432,31,0,"1","","A",.,"A",8,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904672,33,0,"1","170","D",25,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904722,35,0,"1","170","D",25,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1905252,28,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1838655,19,0,"1","300","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840255,17,0,"1","140","D",20,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840685,17,0,"1","300","D",15,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842035,13,0,"1","300","D",166,"F",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842255,19,0,"1","140","D",.,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842265,13,0,"1","200","D",400,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842495,33,0,"1","170","D",300,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842895,19,0,"1","110","D",340,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842925,26,0,"1","170","D",5,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843125,16,0,"1","","A",.,"A",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1845165,31,0,"1","300","D",80,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1845255,31,0,"1","","A",.,"A",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1845265,603,0,"1","","A",.,"A",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1846125,21,0,"1","130","D",100,"F",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1846355,39,0,"1","","A",.,"A",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1846515,22,0,"1","230","D",750,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1846875,17,0,"1","170","D",23,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847215,40,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847335,22,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847905,23,0,"1","","A",.,"A",180,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848195,16,0,"1","210","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848485,22,0,"1","","A",.,"A",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849475,15,0,"1","230","D",350,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1850115,19,0,"1","","A",.,"A",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1850245,17,0,"1","","A",.,"A",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851055,17,0,"1","170","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851385,41,0,"1","","A",.,"A",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851565,19,0,"1","130","D",745,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1852225,17,0,"1","","A",.,"A",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853605,14,0,"1","300","D",450,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853795,16,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854115,15,0,"1","260","D",84,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855265,19,0,"1","130","D",120,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855955,25,0,"1","280","D",98,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856015,30,0,"1","","A",.,"A",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856145,19,0,"1","170","D",35,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856235,19,0,"1","300","D",250,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856905,22,0,"1","160","D",93,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1857735,23,0,"1","300","D",200,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858495,19,0,"1","","A",.,"A",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858595,20,0,"1","150","D",11,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858715,23,0,"1","220","D",54,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858875,14,0,"1","170","D",23,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1859895,20,0,"1","","A",.,"A",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1860005,13,0,"1","170","D",300,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1860105,17,0,"1","200","D",60,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1860215,23,0,"1","130","D",654,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861645,16,0,"1","150","D",2000,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861764,19,0,"1","280","D",300,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,25,0,"1","300","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862455,22,0,"1","130","D",5500,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862794,36,0,"1","","A",.,"A",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1863294,19,0,"1","","A",.,"A",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1863694,17,0,"1","280","D",350,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1863724,26,0,"1","160","D",250,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1864774,15,0,"1","","A",.,"A",160,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865454,22,0,"1","170","D",120,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865724,24,0,"1","170","D",100,"D",118,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865774,25,0,"1","180","D",9,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1866375,14,0,"1","140","D",.,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1867044,22,0,"1","130","D",94,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1867154,14,0,"1","170","D",127,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1867384,19,0,"1","130","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1868274,16,0,"1","","A",.,"A",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1869884,17,0,"1","300","D",81,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1869974,19,0,"1","170","D",65,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1870774,19,0,"1","300","D",1000,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871224,31,0,"1","300","D",100,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871604,14,0,"1","140","D",50,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871874,24,0,"1","","A",.,"A",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872444,22,0,"1","130","D",500,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872984,15,0,"1","","A",.,"A",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1873174,23,0,"1","","A",.,"A",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1873394,23,0,"1","180","D",209,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1874485,16,0,"1","140","D",90,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876024,27,0,"1","180","D",38,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876614,19,0,"1","170","D",25,"D",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876634,19,0,"1","","A",.,"A",300,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1877254,16,0,"1","230","D",2751,"T",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1877994,24,0,"1","310","D",.,"H",.,"A","300","D","170","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1877994,24,1,"1","300","D",149,"E",.,"A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
