"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR5","CRED_TR5","CREDITX5","CRED_TX5","OWEMONEY","OWEM_NEY"
"20081",1823025,21,0,"1","120","D",200,"F",.,"C"
"20081",1823025,22,0,"1","120","D",65,"F",.,"C"
"20081",1823025,23,0,"1","130","D",8000,"F",.,"C"
"20081",1823045,17,0,"1","130","D",115,"D",56,"D"
"20081",1823055,20,0,"1","120","D",7000,"D",.,"C"
"20081",1823095,16,0,"1","130","D",5000,"D",0,"D"
"20081",1823095,17,0,"1","130","D",1100,"D",3000,"D"
"20081",1823115,15,0,"1","700","D",1000,"D",0,"D"
"20081",1823125,22,0,"1","130","D",8000,"F",.,"C"
"20081",1823135,30,0,"1","120","D",800,"D",600,"D"
"20081",1823135,31,0,"1","130","D",16000,"D",14000,"D"
"20081",1823155,29,0,"1","130","D",1050,"D",800,"D"
"20081",1823315,22,0,"1","130","D",130,"D",0,"D"
"20081",1823335,27,0,"1","130","D",5000,"D",5000,"D"
"20081",1823335,28,0,"1","130","D",5000,"D",5000,"D"
"20081",1823335,29,0,"1","130","D",5000,"D",5000,"D"
"20081",1823385,25,0,"1","120","D",5000,"D",2500,"D"
"20081",1823385,26,0,"1","120","D",4200,"D",0,"D"
"20081",1823385,27,0,"1","120","D",3000,"D",0,"D"
"20081",1823385,28,0,"1","700","D",600,"D",0,"D"
"20081",1823395,25,0,"1","120","D",1700,"D",1600,"D"
"20081",1823395,26,0,"1","130","D",12000,"D",4500,"D"
"20081",1823395,27,0,"1","800","D",46000,"D",48000,"D"
"20081",1823395,28,0,"1","700","D",600,"D",600,"D"
"20081",1823455,21,0,"1","130","D",2500,"D",.,"C"
"20081",1823525,33,0,"1","120","D",500,"D",0,"D"
"20081",1823525,34,0,"1","130","D",3000,"D",1000,"D"
"20081",1823575,23,0,"1","130","D",315,"D",200,"D"
"20081",1823585,23,0,"1","130","D",8000,"D",7000,"D"
"20081",1823585,24,0,"1","130","D",20000,"D",22000,"D"
"20081",1823585,25,0,"1","130","D",8800,"D",8800,"D"
"20081",1823625,17,0,"1","130","D",15000,"D",15000,"D"
"20081",1823675,17,0,"1","120","D",200,"D",.,"C"
"20081",1823675,18,0,"1","120","D",250,"D",.,"C"
"20081",1823675,19,0,"1","120","D",800,"D",.,"C"
"20081",1823675,20,0,"1","130","D",3000,"D",.,"C"
"20081",1823715,40,0,"1","130","D",950,"D",950,"D"
"20081",1823725,34,0,"1","120","D",500,"D",.,"C"
"20081",1823725,35,0,"1","120","D",150,"D",.,"C"
"20081",1823755,27,0,"1","130","D",1600,"D",0,"D"
"20081",1823815,77,0,"1","800","D",8050,"D",0,"D"
"20081",1823815,78,0,"1","130","D",7000,"D",4000,"D"
"20081",1823855,25,0,"1","120","D",20,"D",0,"D"
"20081",1823855,26,0,"1","130","D",300,"D",200,"D"
"20081",1823875,39,0,"1","120","D",180,"D",180,"D"
"20081",1823875,40,0,"1","120","D",88,"D",0,"D"
"20081",1823875,41,0,"1","130","D",3000,"D",3000,"D"
"20081",1823885,27,0,"1","130","D",1100,"D",0,"D"
"20081",1823885,28,0,"1","130","D",249,"D",.,"C"
"20081",1823895,20,0,"1","130","D",1500,"D",2000,"D"
"20081",1823895,21,0,"1","800","D",11000,"D",11000,"D"
"20081",1823915,17,0,"1","130","D",100,"D",.,"C"
"20081",1823925,22,0,"1","200","D",700,"D",200,"D"
"20081",1823925,23,0,"1","130","D",4500,"D",1200,"D"
"20081",1823925,24,0,"1","700","D",5,"D",0,"D"
"20081",1823945,23,0,"1","130","D",4000,"D",7000,"D"
"20081",1823945,24,0,"1","510","D",500000,"D",500000,"D"
"20081",1823975,17,0,"1","700","D",500,"D",0,"D"
"20081",1823985,35,0,"1","130","D",3000,"F",.,"C"
"20081",1823985,36,0,"1","130","D",8000,"F",.,"C"
"20081",1823985,37,0,"1","130","D",5000,"F",.,"C"
"20081",1823985,38,0,"1","700","D",1450,"F",0,"D"
"20081",1824005,29,0,"1","130","D",700,"D",1000,"D"
"20081",1824005,30,0,"1","130","D",400,"D",1000,"D"
"20081",1824015,23,0,"1","130","D",33000,"D",25000,"D"
"20081",1824025,16,0,"1","130","D",2700,"D",2000,"D"
"20081",1824035,33,0,"1","120","D",400,"D",.,"C"
"20081",1824035,34,0,"1","130","D",5000,"D",.,"C"
"20081",1824035,35,0,"1","130","D",5000,"D",.,"C"
"20081",1824055,25,0,"1","130","D",3000,"D",3000,"D"
"20081",1824055,26,0,"1","200","D",900,"D",0,"D"
"20081",1824055,27,0,"1","200","D",1500,"D",3200,"D"
"20081",1824065,27,0,"1","130","D",1000,"D",1000,"D"
"20081",1824075,29,0,"1","130","D",1200,"D",1000,"D"
"20081",1824075,30,0,"1","130","D",200,"D",0,"D"
"20081",1824075,31,0,"1","130","D",2000,"D",0,"D"
"20081",1824075,32,0,"1","800","D",25000,"D",28000,"D"
"20081",1824085,16,0,"1","130","D",4400,"D",3000,"D"
"20081",1824085,17,0,"1","130","D",2500,"D",1500,"D"
"20081",1824085,18,0,"1","120","D",1500,"D",1200,"D"
"20081",1824125,19,0,"1","130","D",550,"D",.,"C"
"20081",1824185,16,0,"1","130","D",4000,"F",.,"C"
"20081",1824195,17,0,"1","130","D",400,"D",400,"D"
"20081",1824225,20,0,"1","130","D",201,"D",0,"D"
"20081",1824255,14,0,"1","700","D",1700,"D",0,"D"
"20081",1824265,18,0,"1","130","D",99,"D",200,"D"
"20081",1824285,25,0,"1","130","D",5921,"D",2500,"D"
"20081",1824325,48,0,"1","700","D",2873,"D",915,"D"
"20081",1824375,20,0,"1","130","D",1000,"D",6000,"D"
"20081",1824465,37,0,"1","130","D",312,"D",7000,"D"
"20081",1824535,20,0,"1","130","D",400,"D",500,"D"
"20081",1824545,20,0,"1","130","D",900,"D",.,"C"
"20081",1824565,53,0,"1","800","D",17000,"D",18500,"D"
"20081",1824675,23,0,"1","130","D",3000,"D",4000,"D"
"20081",1824675,24,0,"1","700","D",70,"F",.,"C"
"20081",1824695,30,0,"1","130","D",21000,"D",5000,"D"
"20081",1824695,31,0,"1","130","D",3000,"D",0,"D"
"20081",1824715,32,0,"1","130","D",4000,"D",.,"C"
"20081",1824715,33,0,"1","130","D",16500,"D",2800,"D"
"20081",1824715,34,0,"1","130","D",10500,"D",14500,"D"
"20081",1824715,35,0,"1","130","D",3800,"D",0,"D"
"20081",1824725,24,0,"1","130","D",1500,"D",300,"D"
"20081",1824725,25,0,"1","700","D",3600,"D",0,"D"
"20081",1824725,26,0,"1","700","D",450,"D",0,"D"
"20081",1824755,21,0,"1","130","D",150,"D",.,"C"
"20081",1824755,22,0,"1","130","D",900,"D",0,"D"
"20081",1824755,23,0,"1","800","D",15000,"D",20000,"D"
"20081",1824765,19,0,"1","130","D",5000,"F",.,"C"
"20081",1824785,56,0,"1","120","D",300,"D",50,"D"
"20081",1824785,57,0,"1","120","D",300,"D",100,"D"
"20081",1824785,58,0,"1","130","D",4000,"D",2000,"D"
"20081",1824785,59,0,"1","130","D",700,"D",0,"D"
"20081",1824785,60,0,"1","800","D",21000,"D",21000,"D"
"20081",1824815,21,0,"1","130","D",1800,"D",180,"D"
"20081",1824815,22,0,"1","200","D",200,"D",0,"D"
"20081",1824815,23,0,"1","110","D",150,"D",200,"D"
"20081",1824825,20,0,"1","130","D",10000,"D",10000,"D"
"20081",1824845,23,0,"1","130","D",5000,"D",7000,"D"
"20081",1824845,24,0,"1","130","D",1600,"D",1700,"D"
"20081",1824845,25,0,"1","800","D",10000,"D",11000,"D"
"20081",1824895,24,0,"1","130","D",1200,"D",.,"C"
"20081",1824915,18,0,"1","130","D",2900,"D",800,"D"
"20081",1824955,39,0,"1","130","D",15000,"D",7000,"D"
"20081",1824955,40,0,"1","130","D",10000,"D",13100,"D"
"20081",1824955,41,0,"1","130","D",10000,"D",12800,"D"
"20081",1824995,17,0,"1","130","D",44000,"D",44000,"D"
"20081",1824995,18,0,"1","800","D",440,"D",440,"D"
"20081",1825015,21,0,"1","120","D",9000,"D",6000,"D"
"20081",1825015,22,0,"1","130","D",45000,"D",45000,"D"
"20081",1825015,23,0,"1","200","D",7000,"D",9000,"D"
"20081",1825015,24,0,"1","800","D",18000,"D",18000,"D"
"20081",1825065,34,0,"1","130","D",2300,"D",.,"C"
"20081",1825065,35,0,"1","130","D",4500,"D",.,"C"
"20081",1825075,27,0,"1","130","D",6549,"D",2909,"D"
"20081",1825085,39,0,"1","120","D",650,"D",0,"D"
"20081",1825085,40,0,"1","130","D",1700,"D",200,"D"
"20081",1825085,41,0,"1","130","D",300,"D",0,"D"
"20081",1825095,15,0,"1","130","D",1400,"D",1500,"D"
"20081",1825125,26,0,"1","510","D",4100,"D",.,"C"
"20081",1825165,27,0,"1","130","D",3000,"D",0,"D"
"20081",1825185,18,0,"1","120","D",1500,"D",.,"C"
"20081",1825185,19,0,"1","120","D",800,"D",.,"C"
"20081",1825245,27,0,"1","120","D",300,"D",0,"D"
"20081",1825305,18,0,"1","130","D",1000,"D",0,"D"
"20081",1825315,21,0,"1","130","D",4000,"D",1500,"D"
"20081",1825315,22,0,"1","130","D",486,"D",.,"C"
"20081",1825315,23,0,"1","120","D",375,"D",150,"D"
"20081",1825315,24,0,"1","700","D",190,"D",0,"D"
"20081",1825345,18,0,"1","130","D",6400,"D",7200,"D"
"20081",1825345,19,0,"1","800","D",13000,"D",20000,"D"
"20081",1825365,18,0,"1","130","D",11000,"D",.,"C"
"20081",1825405,26,0,"1","130","D",1600,"D",0,"D"
"20081",1825495,28,0,"1","120","D",175,"D",50,"D"
"20081",1825525,20,0,"1","110","D",1,"D",.,"C"
"20081",1825525,21,0,"1","130","D",540,"D",.,"C"
"20081",1825595,17,0,"1","110","D",1600,"D",1000,"D"
"20081",1825595,18,0,"1","120","D",1200,"D",500,"D"
"20081",1825595,19,0,"1","120","D",2000,"D",0,"D"
"20081",1825595,20,0,"1","130","D",3200,"D",1550,"D"
"20081",1825605,18,0,"1","130","D",35000,"D",35000,"D"
"20081",1825615,22,0,"1","130","D",1000,"D",200,"D"
"20081",1825615,23,0,"1","130","D",2000,"D",200,"D"
"20081",1825665,15,0,"1","200","D",350,"D",1200,"D"
"20081",1825755,22,0,"1","110","D",136,"D",0,"D"
"20081",1825755,23,0,"1","130","D",5500,"D",5500,"D"
"20081",1825755,24,0,"1","510","D",6000,"D",8000,"D"
"20081",1825815,19,0,"1","130","D",3000,"D",2000,"D"
"20081",1825825,20,0,"1","130","D",100,"F",.,"C"
"20081",1825845,20,0,"1","130","D",500,"D",0,"D"
"20081",1825865,26,0,"1","130","D",1000,"D",700,"D"
"20081",1825885,52,0,"1","130","D",300,"D",0,"D"
"20081",1825885,53,0,"1","130","D",475,"D",0,"D"
"20081",1825915,15,0,"1","130","D",4500,"D",4500,"D"
"20081",1825935,16,0,"1","130","D",10000,"D",5000,"D"
"20081",1826015,21,0,"1","130","D",343,"D",0,"D"
"20081",1826015,22,0,"1","130","D",1,"D",1200,"D"
"20081",1826085,18,0,"1","130","D",10000,"D",10000,"D"
"20081",1826105,25,0,"1","130","D",2000,"D",0,"D"
"20081",1826105,26,0,"1","200","D",4000,"D",5000,"D"
"20081",1826105,27,0,"1","700","D",100,"D",1800,"D"
"20081",1826195,18,0,"1","130","D",100,"D",0,"D"
"20081",1826235,22,0,"1","130","D",200,"D",0,"D"
"20081",1826255,29,0,"1","800","D",30000,"D",31000,"D"
"20081",1826285,18,0,"1","120","D",4000,"D",2000,"D"
"20081",1826285,19,0,"1","130","D",17000,"D",16000,"D"
"20081",1826315,21,0,"1","110","D",7,"D",.,"C"
"20081",1826315,22,0,"1","120","D",108,"F",.,"C"
"20081",1826315,23,0,"1","130","D",300,"D",.,"C"
"20081",1826345,15,0,"1","700","D",100,"D",100,"D"
"20081",1826395,20,0,"1","130","D",1356,"F",.,"C"
"20081",1826395,21,0,"1","700","D",1000,"F",.,"C"
"20081",1826415,23,0,"1","130","D",4000,"D",.,"C"
"20081",1826525,25,0,"1","130","D",8000,"D",5000,"D"
"20081",1826525,26,0,"1","130","D",1500,"F",.,"C"
"20081",1826535,40,0,"1","130","D",13000,"D",5000,"D"
"20081",1826535,41,0,"1","700","D",100,"D",0,"D"
"20081",1826595,47,0,"1","510","D",2500,"D",.,"C"
"20081",1826595,48,0,"1","130","D",7200,"D",.,"C"
"20081",1826595,49,0,"1","130","D",3000,"D",3000,"D"
"20081",1826615,17,0,"1","700","D",200,"D",0,"D"
"20081",1826615,18,0,"1","700","D",725,"D",0,"D"
"20081",1826615,19,0,"1","510","D",1900,"D",0,"D"
"20081",1826615,20,0,"1","510","D",328,"D",0,"D"
"20081",1826625,23,0,"1","800","D",120000,"D",120000,"D"
