"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RPAIRTYP","RPAI_TYP","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","APPRPB9_"
"20081",1820575,29,0,"1","1","D","120","D","02","D",199,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1820765,24,0,"1","1","D","110","D","12","D",220,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1821915,26,0,"1","1","D","150","D","11","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822185,17,0,"1","2","D","190","D","02","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822335,33,0,"1","1","D","100","D","12","D",250,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822335,34,0,"1","2","D","190","D","01","D",92,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822775,24,0,"1","2","D","100","D","12","D",350,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822785,22,0,"1","1","D","220","D","02","D",43,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1822925,29,0,"1","1","D","110","D","12","D",124,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1823185,15,0,"1","2","D","100","D","12","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1823395,20,0,"1","2","D","100","D","01","D",18,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1823555,17,0,"1","2","D","100","D","01","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824005,26,0,"1","1","D","170","D","11","D",175,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824005,27,0,"1","1","D","170","D","11","D",260,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824015,21,0,"1","2","D","100","D","11","D",243,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824065,25,0,"1","1","D","110","D","01","D",39,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824155,28,0,"1","2","D","100","D","11","D",215,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824355,14,0,"1","1","D","110","D","11","D",325,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824675,21,0,"1","1","D","110","D","11","D",203,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824715,28,0,"1","2","D","220","D","12","D",137,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824715,29,0,"1","2","D","110","D","10","D",116,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1824895,20,0,"2","2","D","110","D","11","D",454,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825075,25,0,"1","1","D","110","D","11","D",164,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825125,25,0,"1","1","D","190","D","11","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825245,25,0,"1","1","D","190","D","10","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825245,26,0,"2","1","D","190","D","10","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825355,29,0,"1","1","D","190","D","10","D",33,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825355,30,0,"1","1","D","190","D","11","D",33,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825355,31,0,"1","1","D","190","D","12","D",33,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825405,24,0,"1","1","D","190","D","12","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825405,25,0,"2","1","D","110","D","11","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825425,24,0,"1","2","D","100","D","01","D",860,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825845,17,0,"1","1","D","190","D","10","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825925,21,0,"1","1","D","190","D","12","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1825925,22,0,"2","2","D","190","D","12","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1826395,17,0,"1","2","D","110","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1826535,37,0,"1","1","D","110","D","11","D",263,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1826555,17,0,"1","1","D","100","D","12","D",86,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827115,47,0,"1","2","D","100","D","12","D",136,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827305,20,0,"1","2","D","100","D","12","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827385,20,0,"1","1","D","190","D","11","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827385,21,0,"1","1","D","190","D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827385,22,0,"2","1","D","110","D","10","D",86,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827385,23,0,"2","1","D","190","D","10","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827505,16,0,"1","2","D","110","D","11","D",131,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827565,17,0,"2","1","D","190","D","12","D",102,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827585,16,0,"1","1","D","190","D","11","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827975,22,0,"1","1","D","110","D","02","D",103,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827995,31,0,"1","1","D","190","D","01","D",170,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1827995,32,0,"1","1","D","190","D","12","D",424,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828195,26,0,"1","2","D","190","D","11","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828195,27,0,"1","2","D","190","D","12","D",89,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828225,22,0,"1","1","D","110","D","12","D",360,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828405,16,0,"2","2","D","100","D","10","D",159,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828415,30,0,"1","1","D","120","D","01","D",220,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828415,31,0,"1","1","D","190","D","11","D",39,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828415,32,0,"1","1","D","190","D","12","D",39,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828415,33,0,"1","1","D","190","D","01","D",39,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1828915,15,0,"1","2","D","160","D","12","D",146,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829075,16,0,"1","1","D","110","D","12","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829115,48,0,"1","1","D","110","D","02","D",135,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829595,20,0,"1","1","D","190","D","11","D",186,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829955,51,0,"1","1","D","110","D","11","D",390,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1829955,52,0,"2","2","D","110","D","11","D",304,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830765,21,0,"1","1","D","110","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830795,35,0,"1","2","D","110","D","11","D",24,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830795,36,0,"1","2","D","110","D","12","D",24,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1830795,37,0,"2","1","D","110","D","10","D",24,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831345,19,0,"1","1","D","220","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1831585,30,0,"1","2","D","120","D","12","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1832495,18,0,"1","1","D","110","D","01","D",65,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1832715,23,0,"1","1","D","110","D","02","D",96,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1832845,18,0,"1","1","D","110","D","11","D",106,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833095,31,0,"1","1","D","190","D","10","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833455,14,0,"1","2","D","190","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833455,15,0,"1","2","D","190","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833455,16,0,"2","1","D","190","D","11","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833755,23,0,"1","2","D","100","D","12","D",350,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833845,16,0,"1","1","D","190","D","02","D",55,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833885,28,0,"2","2","D","110","D","12","D",427,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1833885,29,0,"2","2","D","190","D","12","D",130,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834025,19,0,"1","1","D","100","D","01","D",98,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834125,20,0,"1","1","D","110","D","12","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834155,32,0,"1","2","D","130","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,19,0,"1","1","D","190","D","12","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,20,0,"1","1","D","190","D","01","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,21,0,"1","1","D","190","D","02","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,22,0,"1","1","D","220","D","12","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,23,0,"1","1","D","220","D","01","D",1200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,24,0,"1","1","D","220","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,25,0,"1","1","D","220","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834205,26,0,"1","1","D","220","D","02","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834225,21,0,"1","1","D","120","D","11","D",111,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834225,22,0,"1","2","D","120","D","12","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834745,21,0,"1","2","D","190","D","12","D",122,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1834985,25,0,"1","1","D","190","D","01","D",190,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1835645,21,0,"1","1","D","110","D","01","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1835925,28,0,"1","2","D","110","D","10","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1835925,29,0,"1","2","D","110","D","11","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1835925,30,0,"1","2","D","110","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1835925,31,0,"2","2","D","110","D","10","D",14,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1836115,36,0,"1","1","D","190","D","12","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1836695,18,0,"1","1","D","190","D","01","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837315,19,0,"1","2","D","190","D","12","D",69,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837555,24,0,"1","2","D","190","D","10","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837775,26,0,"1","2","D","100","D","11","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837775,27,0,"1","2","D","100","D","11","D",84,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837795,18,0,"1","2","D","190","D","01","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1837795,19,0,"1","2","D","110","D","02","D",170,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838045,26,0,"1","1","D","190","D","11","D",111,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838275,22,0,"1","1","D","190","D","11","D",126,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838444,15,0,"1","1","D","190","D","11","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838444,16,0,"1","1","D","190","D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838444,17,0,"1","1","D","190","D","01","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1838464,48,0,"1","1","D","220","D","12","D",171,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839174,22,0,"1","2","D","130","D","01","D",120,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839174,23,0,"1","2","D","130","D","02","D",120,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839204,20,0,"1","1","D","190","D","01","D",234,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839504,19,0,"1","1","D","110","D","10","D",19,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839534,34,0,"1","1","D","190","D","02","D",209,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839585,19,0,"1","1","D","110","D","12","D",370,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839604,26,0,"2","1","D","190","D","11","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839694,23,0,"1","1","D","110","D","12","D",78,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1839754,24,0,"1","2","D","220","D","01","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840164,32,0,"1","2","D","190","D","12","D",98,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840254,19,0,"1","1","D","190","D","12","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840304,24,0,"2","1","D","110","D","12","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840674,24,0,"1","1","D","220","D","12","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840744,20,0,"1","1","D","190","D","11","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1840904,15,0,"1","2","D","100","D","12","D",124,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841094,26,0,"1","2","D","220","D","12","D",126,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841364,17,0,"1","2","D","100","D","11","D",550,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841474,33,0,"1","2","D","110","D","10","D",377,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841614,18,0,"1","1","D","220","D","01","D",214,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841844,23,0,"1","1","D","190","D","12","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841844,24,0,"1","1","D","190","D","01","D",105,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1841844,25,0,"2","1","D","190","D","11","D",113,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842094,23,0,"2","1","D","110","D","12","D",137,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842144,22,0,"1","1","D","190","D","02","D",161,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842314,24,0,"1","1","D","110","D","11","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842424,28,0,"1","2","D","100","D","10","D",87,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842534,26,0,"1","2","D","170","D","12","D",95,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842534,27,0,"1","2","D","190","D","12","D",206,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842804,28,0,"1","2","D","120","D","12","D",279,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842804,29,0,"1","2","D","140","D","12","D",260,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842804,30,0,"1","2","D","220","D","01","D",160,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842844,44,0,"1","1","D","190","D","01","D",87,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842844,45,0,"1","1","D","190","D","11","D",87,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842844,46,0,"1","1","D","190","D","12","D",87,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842904,18,0,"1","2","D","110","D","12","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1842924,38,0,"1","1","D","220","D","11","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843054,31,0,"2","1","D","110","D","12","D",165,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843514,51,0,"1","1","D","190","D","02","D",81,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843514,52,0,"2","2","D","190","D","12","D",81,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843554,20,0,"1","1","D","190","D","12","D",59,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843584,16,0,"1","1","D","190","D","01","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843584,17,0,"1","1","D","190","D","02","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843584,18,0,"2","1","D","190","D","12","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843684,30,0,"2","2","D","190","D","10","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1843884,18,0,"2","1","D","110","D","11","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844055,16,0,"1","1","D","100","D","11","D",125,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844055,17,0,"1","1","D","130","D","10","D",55,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1844464,19,0,"2","2","D","100","D","12","D",199,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845034,18,0,"1","1","D","220","D","11","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845264,19,0,"1","2","D","100","D","11","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845264,20,0,"1","2","D","100","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845264,21,0,"1","2","D","100","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845304,47,0,"1","1","D","110","D","11","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845334,27,0,"1","1","D","130","D","10","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845334,28,0,"1","1","D","130","D","11","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845375,15,0,"2","2","D","100","D","10","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845384,27,0,"1","2","D","110","D","01","D",431,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845384,28,0,"1","2","D","120","D","12","D",216,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845384,29,0,"2","1","D","110","D","11","D",97,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845734,20,0,"1","1","D","140","D","02","D",110,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845754,27,0,"1","1","D","130","D","02","D",38,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845764,33,0,"2","2","D","100","D","11","D",103,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1845844,18,0,"1","1","D","220","D","12","D",400,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846424,14,0,"1","1","D","190","D","01","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846424,15,0,"1","1","D","190","D","02","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846424,16,0,"2","1","D","190","D","12","D",37,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846574,18,0,"1","1","D","160","D","12","D",107,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846754,25,0,"1","2","D","190","D","10","D",105,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1846914,15,0,"1","1","D","190","D","01","D",90,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847054,20,0,"1","1","D","190","D","12","D",79,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847334,22,0,"1","1","D","190","D","12","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847334,23,0,"1","1","D","190","D","01","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847334,24,0,"2","1","D","190","D","11","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847604,23,0,"1","1","D","110","D","01","D",26,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847784,22,0,"1","1","D","190","D","01","D",28,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847784,23,0,"1","1","D","190","D","11","D",28,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847784,24,0,"1","1","D","190","D","12","D",28,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1847904,61,0,"1","1","D","170","D","12","D",101,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848004,23,0,"1","1","D","110","D","12","D",108,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848034,15,0,"1","1","D","190","D","12","D",92,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848544,16,0,"1","1","D","190","D","12","D",722,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848584,21,0,"1","1","D","140","D","12","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1848605,28,0,"1","2","D","190","D","11","D",62,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1849094,44,0,"1","1","D","190","D","12","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1849424,30,0,"1","1","D","110","D","11","D",164,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1849524,25,0,"1","2","D","190","D","10","D",283,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
