"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR"
"20081",1824115,25,0,"5","01","D","100","D","2005","D",.,"A",60,"D","02","D",235,"D","3","D",.,"A",.,"A",500,"D",.,"A","","A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHEBL","D","","A"
"20081",1824265,30,0,"5","01","D","110","D","2004","D",.,"A",39,"D","12","D",350,"D","3","D",.,"A",2500,"D",.,"A",.,"A","02","D",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",250,"D","DODAD","D","","A"
"20081",1824495,26,0,"1","01","D","100","D","","C",.,"A",.,"C","05","F",700,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ZENAA","D","","A"
"20081",1824715,66,0,"5","01","D","100","D","2007","D",.,"A",36,"D","06","D",145,"D","3","D",.,"A",2000,"D",6500,"D",.,"A","","A",145,"D",145,"D",145,"D",.,"A",.,"A",.,"A",6500,"D",.,"A","SUBAC","D","","A"
"20081",1824895,35,0,"5","01","D","100","D","2006","D",.,"A",36,"D","08","D",215,"D","3","D",.,"A",800,"D",.,"A",.,"A","","A",215,"D",215,"D",215,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAP","D","","A"
"20081",1825385,29,0,"1","01","D","110","D","2003","D",.,"A",60,"D","12","D",269,"D","3","D",.,"A",.,"A",2000,"D",.,"A","01","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAD","D","2009","D"
"20081",1825865,46,0,"5","01","D","100","D","2001","D",.,"A",60,"D","04","D",223,"D","3","D",.,"A",500,"D",1000,"D",.,"A","01","F",223,"D",223,"D",223,"D",.,"A",.,"A",.,"A",1000,"D",1500,"D","FORAW","D","","A"
"20081",1825865,47,0,"1","02","D","100","D","2007","D",.,"A",72,"D","02","D",180,"D","3","D",.,"A",.,"A",1500,"D",.,"A","","A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A","DODBI","D","","A"
"20081",1826085,32,0,"5","01","D","100","D","2006","D",.,"A",36,"D","05","D",190,"D","3","D",.,"A",500,"D",2000,"D",.,"A","","A",190,"D",190,"D",190,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","VOKAJ","D","","A"
"20081",1826235,30,0,"5","01","D","110","D","2005","D",.,"A",36,"D","06","D",615,"D","3","D",.,"A",.,"A",6000,"D",.,"A","","A",615,"D",615,"D",615,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","MRBAI","D","","A"
"20081",1826885,31,0,"5","01","D","110","D","2007","D",.,"A",24,"D","11","D",292,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",292,"D",292,"D",292,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZXX","D","","A"
"20081",1827385,35,0,"5","01","D","100","D","2004","D",.8,"D",36,"D","08","F",270,"D","3","D",.,"C",.,"C",.,"A",.,"A","","A",54,"D",54,"D",54,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D","","A"
"20081",1827785,30,0,"5","01","D","110","D","2006","D",.,"A",48,"D","01","D",550,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",.,"A",9000,"D","HONAI","D","","A"
"20081",1827885,47,0,"5","01","D","110","D","2007","D",.,"A",60,"D","11","D",500,"D","3","D",.,"A",.,"A",300,"D",.,"A","","A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",300,"D",.,"A","HONAG","D","","A"
"20081",1827885,48,0,"5","02","D","110","D","2007","D",.,"A",60,"D","12","D",530,"D","3","D",.,"A",.,"A",.,"A",.,"A","12","F",.,"A",.,"A",530,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D","","A"
"20081",1828155,58,0,"5","01","D","100","D","2005","D",.,"A",36,"D","03","D",259,"D","3","D",.,"A",3000,"D",.,"A",.,"A","","A",259,"D",259,"D",259,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D","","A"
"20081",1828405,32,0,"5","01","D","100","D","2006","D",.,"A",36,"D","12","D",639,"D","3","D",.,"A",.,"A",7000,"D",.,"A","","A",639,"D",639,"D",639,"D",.,"A",.,"A",.,"A",7000,"D",.,"A","LINAF","D","","A"
"20081",1828415,49,0,"5","01","D","110","D","2005","D",.,"A",36,"D","03","D",362,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",362,"D",362,"D",362,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D","","A"
"20081",1828585,21,0,"5","01","D","100","D","2005","D",.,"A",36,"D","07","F",550,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAH","D","","A"
"20081",1828675,26,0,"5","01","D","100","D","2001","D",.,"A",.,"C","01","D",200,"D","3","D",.,"A",.,"A",900,"D",.,"A","","A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",900,"D",.,"A","DODAP","D","","A"
"20081",1828825,24,0,"5","01","D","110","D","2000","D",.,"A",.,"C","01","F",495,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",495,"D",495,"D",495,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXXX","D","","A"
"20081",1828825,25,0,"5","02","D","110","D","2005","D",.,"A",.,"C","05","F",495,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",495,"D",495,"D",495,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D","","A"
"20081",1829985,38,0,"5","01","D","110","D","2006","D",.2,"D",39,"D","07","D",725,"D","3","D",725,"D",.,"A",.,"A",.,"A","","A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAI","D","","A"
"20081",1831015,42,0,"5","02","D","110","D","2007","D",.,"A",27,"D","06","D",262,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",262,"D",262,"D",262,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAJ","D","","A"
"20081",1831015,44,0,"5","04","D","100","D","2007","D",.,"A",27,"D","10","D",260,"D","3","D",.,"A",.,"A",260,"D",.,"A","","A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",260,"D",.,"A","DODAC","D","","A"
"20081",1831195,27,0,"5","01","D","100","D","2006","D",.,"A",27,"D","06","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAU","D","","A"
"20081",1831285,43,0,"5","01","D","110","D","2007","D",.,"A",48,"D","04","D",325,"D","3","D",.,"A",1500,"D",2000,"D",.,"A","","A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","MITAR","D","","A"
"20081",1831405,34,0,"5","01","D","100","D","2004","D",.,"A",.,"C","04","F",375,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAL","D","","A"
"20081",1831695,44,0,"5","01","D","100","D","2005","D",.,"A",36,"D","09","D",318,"D","3","D",.,"A",.,"C",.,"A",.,"A","","A",318,"D",318,"D",318,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D","","A"
"20081",1831905,51,0,"5","01","D","100","D","2006","D",.,"A",24,"D","10","D",149,"D","3","D",.,"A",5000,"D",.,"A",.,"A","","A",149,"D",149,"D",149,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAB","D","","A"
"20081",1832615,46,0,"5","02","D","100","D","2006","D",.,"A",27,"D","02","D",413,"D","3","D",.,"A",.,"A",.,"A",.,"A","02","D",413,"D",413,"D",413,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SAAAE","D","","A"
"20081",1832615,47,0,"5","03","D","100","D","2007","D",.,"A",27,"D","05","D",309,"D","3","D",.,"A",.,"A",595,"D",.,"A","","A",309,"D",309,"D",309,"D",.,"A",.,"A",.,"A",595,"D",.,"A","SAAAA","D","","A"
"20081",1833015,34,0,"5","01","D","100","D","2007","D",.,"A",36,"D","08","D",370,"D","3","D",.,"A",4500,"D",.,"A",.,"A","","A",370,"D",370,"D",370,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D","","A"
"20081",1833775,26,0,"5","01","D","100","D","2005","D",.,"A",36,"D","12","D",433,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",433,"D",433,"D",433,"D",.,"A",.,"A",.,"A",.,"A",.,"A","PONAG","D","","A"
"20081",1833885,53,0,"5","01","D","110","D","2007","D",.,"A",60,"D","09","D",465,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",465,"D",465,"D",465,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D","","A"
"20081",1834335,22,0,"1","01","D","100","D","2007","D",.,"A",60,"D","12","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBA","D","","A"
"20081",1834925,33,0,"5","01","D","110","D","2007","D",.,"A",72,"D","10","D",524,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",524,"D",524,"D",524,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAS","D","","A"
"20081",1835035,30,0,"5","01","D","100","D","2005","D",.,"A",36,"D","04","D",682,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",682,"D",682,"D",682,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAC","D","","A"
"20081",1835035,31,0,"5","02","D","100","D","2007","D",.,"A",24,"D","11","D",542,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",542,"D",542,"D",542,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOVAW","D","","A"
"20081",1835505,55,0,"5","01","D","110","D","2006","D",.1,"D",36,"D","03","D",712,"D","3","D",.,"A",.,"A",4000,"D",.,"A","","A",712,"D",712,"D",712,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","BMWAM","D","","A"
"20081",1835695,40,0,"5","01","D","100","D","2006","D",.,"A",27,"D","07","D",350,"D","3","D",.,"A",.,"A",1000,"D",.,"A","","A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","CHRAP","D","","A"
"20081",1835925,48,0,"5","01","D","110","D","2005","D",.,"A",39,"D","08","D",480,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MECAF","D","","A"
"20081",1836665,36,0,"5","01","D","110","D","2006","D",.,"A",36,"D","05","D",350,"D","3","D",350,"D",900,"D",.,"A",.,"A","","A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D","","A"
"20081",1836865,36,0,"5","01","D","100","D","2005","D",.,"A",36,"D","09","D",599,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",599,"D",599,"D",599,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAR","D","","A"
"20081",1836865,37,0,"5","02","D","100","D","2006","D",.,"A",2,"D","01","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D","","A"
"20081",1837175,52,0,"5","02","D","100","D","2005","D",.,"A",39,"D","05","D",300,"D","3","D",.,"A",500,"D",.,"A",.,"A","","A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBXX","D","","A"
"20081",1837365,52,0,"5","01","D","100","D","2007","D",.,"A",36,"D","09","D",250,"D","3","D",.,"A",.,"A",3000,"D",.,"A","","A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","FORBA","D","","A"
"20081",1837365,53,0,"5","02","D","100","D","2007","D",.,"A",36,"D","09","D",250,"D","3","D",.,"A",.,"A",3000,"D",.,"A","","A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","FORBA","D","","A"
"20081",1837795,40,0,"5","01","D","100","D","2007","D",.,"A",36,"D","06","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D","","A"
"20081",1838275,32,0,"5","01","D","110","D","2006","D",.,"A",36,"D","08","F",511,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",511,"D",511,"D",511,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAT","D","","A"
"20081",1838374,30,0,"5","01","D","100","D","2003","D",.,"A",48,"D","12","D",191,"D","3","D",.,"A",.,"A",1000,"D",.,"A","","A",191,"D",191,"D",191,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAB","D","","A"
"20081",1838715,23,0,"5","01","D","100","D","2000","D",.,"A",.,"C","12","F",260,"D","3","D",.,"A",.,"A",2500,"D",.,"A","01","D",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","FORBA","D","","A"
"20081",1839174,36,0,"5","01","D","110","D","2007","D",.5,"D",36,"D","04","D",800,"D","3","D",.,"A",.,"C",4000,"D",.,"A","","A",800,"D",800,"D",800,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","LEXAE","D","","A"
"20081",1839174,37,0,"5","02","D","110","D","2008","D",.,"A",36,"D","09","D",820,"D","3","D",.,"A",.,"C",2800,"D",.,"A","","A",820,"D",820,"D",820,"D",.,"A",.,"A",.,"A",2800,"D",.,"A","TOYAU","D","","A"
"20081",1839294,45,0,"5","01","D","110","D","2007","D",.,"A",36,"D","02","F",360,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAZ","D","","A"
"20081",1840094,34,0,"5","01","D","110","D","2007","D",.,"A",24,"D","08","D",367,"D","3","D",.,"A",.,"A",500,"D",.,"A","","A",367,"D",367,"D",367,"D",.,"A",.,"A",.,"A",500,"D",.,"A","HYUAG","D","","A"
"20081",1840844,40,0,"5","01","D","110","D","2006","D",.,"A",30,"D","03","D",370,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",370,"D",370,"D",370,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBF","D","","A"
"20081",1841154,26,0,"1","01","D","110","D","1998","D",.,"A",52,"D","03","D",340,"D","3","D",.,"A",.,"A",800,"D",.,"A","","A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",800,"D",.,"A","CHEAZ","D","","A"
"20081",1841424,43,0,"5","01","D","100","D","2004","D",.,"A",60,"D","09","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAP","D","","A"
"20081",1841924,41,0,"1","01","D","100","D","2005","D",.,"A",36,"D","07","D",534,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",534,"D",534,"D",534,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAH","D","","A"
"20081",1842284,37,0,"5","01","D","110","D","2004","D",.,"A",48,"D","04","D",368,"D","3","D",.,"A",.,"C",.,"A",.,"A","01","D",368,"D",368,"D",368,"D",.,"A",.,"A",.,"A",.,"A",800,"D","CHEAD","D","","A"
"20081",1842314,46,0,"5","01","D","110","D","2006","D",.,"A",48,"D","04","D",478,"D","3","D",.,"A",.,"A",2000,"D",.,"A","","A",478,"D",478,"D",478,"D",25,"D",25,"D",25,"D",2000,"D",.,"A","CHEBI","D","","A"
"20081",1842415,35,0,"5","01","D","110","D","2006","D",.,"A",24,"D","05","F",275,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",275,"D",275,"D",275,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D","","A"
"20081",1842604,46,0,"5","01","D","100","D","2007","D",.,"A",36,"D","04","D",224,"D","3","D",.,"A",.,"A",1000,"D",.,"A","","A",224,"D",224,"D",224,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAA","D","","A"
"20081",1842754,39,0,"5","01","D","100","D","2007","D",.5,"D",36,"D","01","D",550,"D","3","D",.,"A",.,"A",3900,"D",.,"A","","A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",3900,"D",.,"A","MRBAU","D","","A"
"20081",1842844,70,0,"5","01","D","110","D","2005","D",.,"A",42,"D","01","D",707,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",707,"D",707,"D",707,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAI","D","","A"
"20081",1843044,41,0,"5","01","D","110","D","2005","D",.,"A",.,"C","10","D",.,"C","3","D",.,"A",.,"C",.,"C",.,"A","","A",230,"F",230,"F",230,"F",.,"A",.,"A",.,"A",.,"B",.,"A","CHEBP","D","","A"
"20081",1843204,52,0,"5","01","D","110","D","2006","D",.,"A",36,"D","08","D",224,"D","3","D",.,"A",1000,"D",7000,"D",.,"A","","A",224,"D",224,"D",224,"D",.,"A",.,"A",.,"A",7000,"D",.,"A","NISAQ","D","","A"
"20081",1843334,38,0,"5","01","D","110","D","2007","D",.,"A",60,"D","07","D",442,"D","3","D",.,"A",.,"A",2280,"D",.,"A","","A",442,"D",442,"D",442,"D",.,"A",.,"A",.,"A",2280,"D",.,"A","HONAI","D","","A"
"20081",1843345,29,0,"5","01","D","100","D","2008","D",.,"A",42,"D","07","D",374,"D","3","D",.,"A",.,"A",2500,"D",.,"A","","A",374,"D",374,"D",374,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","NISXX","D","","A"
"20081",1843465,33,0,"5","01","D","110","D","2006","D",.,"A",36,"D","04","D",370,"D","3","D",.,"A",.,"A",.,"A",.,"A","","A",370,"D",370,"D",370,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZXX","D","","A"
"20081",1843884,31,0,"5","01","D","110","D","2007","D",.,"A",36,"D","08","D",462,"D","3","D",.,"A",5500,"D",1140,"D",.,"A","","A",462,"D",462,"D",462,"D",.,"A",.,"A",.,"A",1140,"D",.,"A","CHEAZ","D","","A"
