"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20082",1883044,52,0,"1","420","D","02","D",35,"D","","A","","A","","A","","A"
"20082",1883044,53,0,"1","410","D","03","D",54,"D","","A","","A","","A","","A"
"20082",1883054,63,0,"1","400","D","01","D",20,"D","","A","","A","","A","","A"
"20082",1883054,64,0,"2","400","D","01","D",90,"D","","A","","A","","A","","A"
"20082",1883094,54,0,"2","420","D","01","D",157,"D","","A","","A","","A","","A"
"20082",1883104,49,0,"1","420","D","04","D",79,"D","","A","","A","","A","","A"
"20082",1883223,58,0,"2","420","D","03","D",60,"D","","A","","A","","A","","A"
"20082",1883233,30,0,"1","420","D","02","D",350,"D","","A","","A","","A","","A"
"20082",1883303,51,0,"1","430","D","02","D",.,"H","425","D","415","D","","A","","A"
"20082",1883303,51,1,"1","420","D","02","D",35,"E","","A","","A","","A","","A"
"20082",1883303,51,2,"1","420","D","02","D",35,"E","","A","","A","","A","","A"
"20082",1883303,52,0,"1","430","D","03","D",.,"H","425","D","415","D","","A","","A"
"20082",1883303,52,1,"1","420","D","03","D",30,"E","","A","","A","","A","","A"
"20082",1883303,52,2,"1","420","D","03","D",30,"E","","A","","A","","A","","A"
"20082",1883333,35,0,"1","410","D","04","D",100,"D","","A","","A","","A","","A"
"20082",1883433,53,0,"1","420","D","04","D",58,"D","","A","","A","","A","","A"
"20082",1883443,73,0,"1","420","D","05","D",24,"D","","A","","A","","A","","A"
"20082",1883533,96,0,"1","410","D","03","D",16,"D","","A","","A","","A","","A"
"20082",1883533,97,0,"1","420","D","03","D",54,"D","","A","","A","","A","","A"
"20082",1883553,56,0,"1","420","D","03","D",73,"D","","A","","A","","A","","A"
"20082",1883553,57,0,"2","420","D","01","D",65,"D","","A","","A","","A","","A"
"20082",1883553,58,0,"2","410","D","01","D",15,"D","","A","","A","","A","","A"
"20082",1883583,36,0,"2","400","D","02","D",23,"D","","A","","A","","A","","A"
"20082",1883763,62,0,"1","410","D","03","D",15,"D","","A","","A","","A","","A"
"20082",1883883,33,0,"1","410","D","03","D",5,"D","","A","","A","","A","","A"
"20082",1883913,79,0,"1","400","D","05","D",110,"D","","A","","A","","A","","A"
"20082",1883913,80,0,"2","420","D","03","D",98,"D","","A","","A","","A","","A"
"20082",1883933,59,0,"1","420","D","05","D",100,"D","","A","","A","","A","","A"
"20082",1883933,60,0,"1","400","D","05","D",25,"D","","A","","A","","A","","A"
"20082",1883993,66,0,"1","420","D","02","D",350,"D","","A","","A","","A","","A"
"20082",1884043,108,0,"1","400","D","03","D",20,"D","","A","","A","","A","","A"
"20082",1884043,109,0,"1","400","D","04","D",20,"D","","A","","A","","A","","A"
"20082",1884043,110,0,"1","400","D","05","D",40,"D","","A","","A","","A","","A"
"20082",1884043,111,0,"1","420","D","05","D",68,"D","","A","","A","","A","","A"
"20082",1884063,75,0,"1","420","D","03","D",104,"D","","A","","A","","A","","A"
"20082",1884073,42,0,"1","400","D","03","D",45,"D","","A","","A","","A","","A"
"20082",1884103,38,0,"1","420","D","05","D",120,"D","","A","","A","","A","","A"
"20082",1884143,36,0,"1","420","D","05","D",75,"D","","A","","A","","A","","A"
"20082",1884223,44,0,"1","420","D","05","D",96,"D","","A","","A","","A","","A"
"20082",1884253,53,0,"1","420","D","04","D",29,"D","","A","","A","","A","","A"
"20082",1884263,63,0,"1","420","D","03","D",36,"D","","A","","A","","A","","A"
"20082",1884283,40,0,"1","400","D","05","D",26,"D","","A","","A","","A","","A"
"20082",1884303,58,0,"1","420","D","02","D",55,"D","","A","","A","","A","","A"
"20082",1884303,59,0,"1","420","D","03","D",55,"D","","A","","A","","A","","A"
"20082",1884373,66,0,"1","410","D","05","D",12,"D","","A","","A","","A","","A"
"20082",1884413,45,0,"1","420","D","02","D",30,"D","","A","","A","","A","","A"
"20082",1884493,63,0,"1","400","D","04","D",16,"D","","A","","A","","A","","A"
"20082",1884503,30,0,"1","420","D","03","D",78,"D","","A","","A","","A","","A"
"20082",1884543,24,0,"1","400","D","02","D",16,"D","","A","","A","","A","","A"
"20082",1884593,27,0,"1","420","D","05","D",48,"D","","A","","A","","A","","A"
"20082",1884613,66,0,"1","400","D","01","D",35,"D","","A","","A","","A","","A"
"20082",1884613,67,0,"1","420","D","01","D",140,"D","","A","","A","","A","","A"
"20082",1884643,58,0,"1","420","D","01","D",170,"D","","A","","A","","A","","A"
"20082",1884673,58,0,"1","400","D","03","D",15,"D","","A","","A","","A","","A"
"20082",1884673,59,0,"2","420","D","01","D",274,"D","","A","","A","","A","","A"
"20082",1884683,42,0,"1","410","D","01","D",18,"D","","A","","A","","A","","A"
"20082",1884715,82,0,"2","420","D","03","D",72,"D","","A","","A","","A","","A"
"20082",1884773,41,0,"1","420","D","05","D",170,"D","","A","","A","","A","","A"
"20082",1884783,38,0,"1","410","D","04","D",64,"D","","A","","A","","A","","A"
"20082",1884793,43,0,"1","410","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1884793,44,0,"1","420","D","03","D",33,"D","","A","","A","","A","","A"
"20082",1884803,56,0,"1","420","D","03","D",70,"D","","A","","A","","A","","A"
"20082",1884814,69,0,"1","420","D","02","D",380,"D","","A","","A","","A","","A"
"20082",1884873,63,0,"1","420","D","02","D",167,"D","","A","","A","","A","","A"
"20082",1884933,67,0,"1","420","D","04","D",42,"D","","A","","A","","A","","A"
"20082",1884933,68,0,"1","410","D","04","D",15,"D","","A","","A","","A","","A"
"20082",1885074,46,0,"1","410","D","03","D",12,"D","","A","","A","","A","","A"
"20082",1885093,45,0,"2","420","D","03","D",65,"D","","A","","A","","A","","A"
"20082",1885133,67,0,"1","420","D","04","D",75,"D","","A","","A","","A","","A"
"20082",1885213,73,0,"1","420","D","03","D",78,"D","","A","","A","","A","","A"
"20082",1885213,74,0,"1","420","D","03","D",18,"D","","A","","A","","A","","A"
"20082",1885273,47,0,"1","420","D","02","D",50,"D","","A","","A","","A","","A"
"20082",1885273,48,0,"2","420","D","02","D",65,"D","","A","","A","","A","","A"
"20082",1885303,45,0,"1","420","D","02","D",90,"D","","A","","A","","A","","A"
"20082",1885363,30,0,"2","400","D","02","D",14,"D","","A","","A","","A","","A"
"20082",1885383,59,0,"1","420","D","05","D",24,"D","","A","","A","","A","","A"
"20082",1885383,60,0,"2","430","D","03","D",.,"H","","A","","A","","A","","A"
"20082",1885383,60,1,"2","400","D","03","D",80,"E","","A","","A","","A","","A"
"20082",1885383,60,2,"2","420","D","03","D",225,"E","","A","","A","","A","","A"
"20082",1885383,60,3,"2","420","D","03","D",200,"E","","A","","A","","A","","A"
"20082",1885483,46,0,"1","420","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1885493,44,0,"1","410","D","03","D",35,"D","","A","","A","","A","","A"
"20082",1885493,45,0,"1","420","D","03","D",544,"D","","A","","A","","A","","A"
"20082",1885513,56,0,"1","420","D","02","D",78,"D","","A","","A","","A","","A"
"20082",1885573,52,0,"1","400","D","04","D",25,"D","","A","","A","","A","","A"
"20082",1885633,51,0,"1","420","D","04","D",130,"D","","A","","A","","A","","A"
"20082",1885673,53,0,"2","420","D","02","D",229,"D","","A","","A","","A","","A"
"20082",1885703,56,0,"2","410","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1885703,57,0,"2","420","D","03","D",330,"D","","A","","A","","A","","A"
"20082",1885713,56,0,"1","420","D","05","D",321,"F","","A","","A","","A","","A"
"20082",1885713,57,0,"1","410","D","05","D",28,"D","","A","","A","","A","","A"
"20082",1885733,63,0,"1","410","D","05","D",26,"D","","A","","A","","A","","A"
"20082",1885733,64,0,"1","420","D","05","D",36,"D","","A","","A","","A","","A"
"20082",1885833,54,0,"2","420","D","03","D",48,"D","","A","","A","","A","","A"
"20082",1885843,92,0,"1","420","D","02","D",150,"D","","A","","A","","A","","A"
"20082",1885873,32,0,"1","420","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1885923,60,0,"1","420","D","03","D",55,"D","","A","","A","","A","","A"
"20082",1885993,50,0,"1","400","D","04","D",25,"D","","A","","A","","A","","A"
"20082",1885993,51,0,"1","420","D","04","D",200,"D","","A","","A","","A","","A"
"20082",1886083,38,0,"1","420","D","05","D",350,"D","","A","","A","","A","","A"
"20082",1886095,85,0,"1","400","D","05","D",20,"F","","A","","A","","A","","A"
"20082",1886143,74,0,"1","410","D","02","D",5,"D","","A","","A","","A","","A"
"20082",1886243,76,0,"1","400","D","04","D",26,"D","","A","","A","","A","","A"
"20082",1886243,77,0,"1","410","D","05","D",30,"F","","A","","A","","A","","A"
"20082",1886243,78,0,"1","420","D","05","D",36,"F","","A","","A","","A","","A"
"20082",1886243,79,0,"2","400","D","03","D",26,"D","","A","","A","","A","","A"
"20082",1886313,65,0,"1","420","D","04","D",85,"D","","A","","A","","A","","A"
"20082",1886313,66,0,"1","420","D","04","D",36,"D","","A","","A","","A","","A"
"20082",1886313,67,0,"1","420","D","04","D",120,"D","","A","","A","","A","","A"
"20082",1886343,59,0,"1","400","D","05","D",28,"D","","A","","A","","A","","A"
"20082",1886353,49,0,"2","400","D","03","D",20,"D","","A","","A","","A","","A"
"20082",1886393,101,0,"1","420","D","05","D",330,"D","","A","","A","","A","","A"
"20082",1886393,102,0,"1","420","D","05","D",270,"D","","A","","A","","A","","A"
"20082",1886403,46,0,"1","410","D","03","D",24,"D","","A","","A","","A","","A"
"20082",1886403,47,0,"1","420","D","03","D",50,"D","","A","","A","","A","","A"
"20082",1886523,35,0,"1","420","D","04","D",60,"D","","A","","A","","A","","A"
"20082",1886523,36,0,"1","410","D","04","D",14,"D","","A","","A","","A","","A"
"20082",1886543,53,0,"1","400","D","02","D",20,"D","","A","","A","","A","","A"
"20082",1886563,86,0,"1","410","D","04","D",25,"D","","A","","A","","A","","A"
"20082",1886623,59,0,"1","420","D","02","D",2,"D","","A","","A","","A","","A"
"20082",1886673,38,0,"1","420","D","04","D",175,"D","","A","","A","","A","","A"
"20082",1886683,84,0,"2","420","D","01","D",110,"D","","A","","A","","A","","A"
"20082",1886723,35,0,"1","420","D","05","D",60,"F","","A","","A","","A","","A"
"20082",1886843,36,0,"1","420","D","03","D",47,"D","","A","","A","","A","","A"
"20082",1886843,37,0,"1","420","D","03","D",115,"D","","A","","A","","A","","A"
"20082",1886853,57,0,"1","410","D","05","D",15,"D","","A","","A","","A","","A"
"20082",1886853,58,0,"1","420","D","05","D",56,"D","","A","","A","","A","","A"
"20082",1886853,59,0,"1","420","D","05","D",28,"D","","A","","A","","A","","A"
"20082",1886893,60,0,"1","420","D","04","D",60,"D","","A","","A","","A","","A"
"20082",1886903,44,0,"1","420","D","02","D",110,"D","","A","","A","","A","","A"
"20082",1886953,77,0,"1","420","D","01","D",55,"D","","A","","A","","A","","A"
"20082",1886973,57,0,"1","410","D","01","D",10,"D","","A","","A","","A","","A"
"20082",1886983,82,0,"1","420","D","05","D",506,"D","","A","","A","","A","","A"
"20082",1886983,83,0,"1","420","D","05","D",88,"D","","A","","A","","A","","A"
"20082",1887003,64,0,"1","420","D","03","D",302,"D","","A","","A","","A","","A"
"20082",1887003,65,0,"1","420","D","05","D",393,"D","","A","","A","","A","","A"
"20082",1887124,62,0,"1","420","D","03","D",184,"D","","A","","A","","A","","A"
"20082",1887124,63,0,"1","410","D","03","D",40,"D","","A","","A","","A","","A"
"20082",1887124,64,0,"1","420","D","03","D",140,"D","","A","","A","","A","","A"
"20082",1887193,43,0,"1","420","D","05","D",53,"D","","A","","A","","A","","A"
"20082",1887213,42,0,"1","420","D","04","D",100,"D","","A","","A","","A","","A"
"20082",1887213,43,0,"1","410","D","04","D",60,"D","","A","","A","","A","","A"
"20082",1887233,100,0,"1","400","D","03","D",8,"D","","A","","A","","A","","A"
"20082",1887233,101,0,"1","400","D","02","D",20,"D","","A","","A","","A","","A"
"20082",1887273,77,0,"2","430","D","03","D",.,"H","425","D","415","D","","A","","A"
"20082",1887273,77,1,"2","420","D","03","D",20,"E","","A","","A","","A","","A"
"20082",1887273,77,2,"2","420","D","03","D",31,"E","","A","","A","","A","","A"
"20082",1887293,57,0,"1","400","D","05","D",80,"D","","A","","A","","A","","A"
"20082",1887293,58,0,"2","420","D","03","D",125,"D","","A","","A","","A","","A"
"20082",1887323,60,0,"1","410","D","02","D",27,"D","","A","","A","","A","","A"
"20082",1887323,61,0,"2","420","D","02","D",60,"D","","A","","A","","A","","A"
"20082",1887363,78,0,"1","420","D","03","D",130,"D","","A","","A","","A","","A"
"20082",1887443,56,0,"1","420","D","05","D",65,"D","","A","","A","","A","","A"
"20082",1887473,44,0,"1","420","D","04","D",60,"D","","A","","A","","A","","A"
"20082",1887593,79,0,"1","420","D","03","D",65,"D","","A","","A","","A","","A"
"20082",1887603,46,0,"1","400","D","05","D",22,"D","","A","","A","","A","","A"
"20082",1887673,81,0,"1","400","D","03","D",15,"D","","A","","A","","A","","A"
"20082",1887673,82,0,"1","410","D","04","D",10,"D","","A","","A","","A","","A"
"20082",1887673,83,0,"1","420","D","05","D",68,"D","","A","","A","","A","","A"
"20082",1887793,98,0,"1","410","D","05","D",25,"D","","A","","A","","A","","A"
"20082",1887793,99,0,"1","410","D","05","D",25,"D","","A","","A","","A","","A"
"20082",1887793,100,0,"1","420","D","05","D",87,"D","","A","","A","","A","","A"
"20082",1887883,73,0,"1","410","D","05","D",100,"D","","A","","A","","A","","A"
"20082",1888143,48,0,"2","420","D","03","D",194,"D","","A","","A","","A","","A"
"20082",1888213,59,0,"1","420","D","05","D",65,"D","","A","","A","","A","","A"
"20082",1888283,53,0,"1","420","D","05","D",125,"D","","A","","A","","A","","A"
"20082",1888283,54,0,"2","420","D","03","D",250,"D","","A","","A","","A","","A"
"20082",1888313,26,0,"1","420","D","04","D",47,"F","","A","","A","","A","","A"
"20082",1888363,45,0,"1","410","D","04","D",75,"D","","A","","A","","A","","A"
"20082",1888373,43,0,"1","420","D","04","D",36,"D","","A","","A","","A","","A"
"20082",1888395,43,0,"1","420","D","03","D",90,"D","","A","","A","","A","","A"
"20082",1888423,71,0,"1","420","D","04","D",109,"D","","A","","A","","A","","A"
"20082",1888473,86,0,"1","420","D","04","D",25,"D","","A","","A","","A","","A"
"20082",1888473,87,0,"1","410","D","04","D",9,"D","","A","","A","","A","","A"
"20082",1888503,49,0,"1","410","D","02","D",18,"D","","A","","A","","A","","A"
"20082",1888555,50,0,"2","420","D","01","D",100,"D","","A","","A","","A","","A"
"20082",1888555,51,0,"2","420","D","01","D",140,"D","","A","","A","","A","","A"
"20082",1888603,55,0,"1","420","D","02","D",86,"D","","A","","A","","A","","A"
"20082",1888643,82,0,"1","420","D","02","D",142,"D","","A","","A","","A","","A"
"20082",1888663,112,0,"1","420","D","03","D",44,"D","","A","","A","","A","","A"
"20082",1888673,40,0,"1","410","D","05","D",21,"D","","A","","A","","A","","A"
"20082",1888673,41,0,"1","410","D","05","D",21,"D","","A","","A","","A","","A"
"20082",1888703,52,0,"1","420","D","03","D",132,"F","","A","","A","","A","","A"
"20082",1888723,68,0,"1","420","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1888785,31,0,"1","420","D","05","D",95,"D","","A","","A","","A","","A"
"20082",1888785,32,0,"1","400","D","03","D",5,"F","","A","","A","","A","","A"
"20082",1888813,90,0,"1","420","D","03","D",36,"D","","A","","A","","A","","A"
"20082",1888883,50,0,"1","420","D","02","D",78,"D","","A","","A","","A","","A"
"20082",1888883,51,0,"1","420","D","02","D",30,"D","","A","","A","","A","","A"
"20082",1889013,54,0,"1","410","D","05","D",12,"D","","A","","A","","A","","A"
"20082",1889013,55,0,"1","420","D","05","D",83,"D","","A","","A","","A","","A"
"20082",1889035,58,0,"1","400","D","01","D",24,"D","","A","","A","","A","","A"
"20082",1889073,48,0,"1","420","D","03","D",50,"D","","A","","A","","A","","A"
"20082",1889093,47,0,"1","410","D","02","D",15,"D","","A","","A","","A","","A"
"20082",1889163,60,0,"1","420","D","01","D",53,"D","","A","","A","","A","","A"
"20082",1889243,38,0,"1","420","D","03","D",80,"D","","A","","A","","A","","A"
"20082",1889273,45,0,"1","420","D","02","D",155,"D","","A","","A","","A","","A"
"20082",1889343,48,0,"1","410","D","02","D",12,"D","","A","","A","","A","","A"
"20082",1889404,74,0,"1","410","D","03","D",18,"D","","A","","A","","A","","A"
"20082",1889453,55,0,"1","420","D","03","D",300,"D","","A","","A","","A","","A"
"20082",1889473,47,0,"2","420","D","01","D",18,"D","","A","","A","","A","","A"
"20082",1889503,32,0,"1","420","D","01","D",50,"D","","A","","A","","A","","A"
"20082",1889513,83,0,"1","420","D","03","D",24,"D","","A","","A","","A","","A"
"20082",1889633,80,0,"1","410","D","05","D",25,"D","","A","","A","","A","","A"
"20082",1889633,81,0,"1","420","D","05","D",100,"D","","A","","A","","A","","A"
"20082",1889673,47,0,"1","420","D","05","D",255,"D","","A","","A","","A","","A"
"20082",1889693,128,0,"1","410","D","04","D",111,"D","","A","","A","","A","","A"
"20082",1889693,129,0,"1","420","D","03","D",130,"D","","A","","A","","A","","A"
"20082",1889693,130,0,"1","420","D","04","D",239,"D","","A","","A","","A","","A"
"20082",1889743,48,0,"1","400","D","03","D",24,"D","","A","","A","","A","","A"
"20082",1889823,61,0,"1","420","D","03","D",344,"D","","A","","A","","A","","A"
"20082",1889913,54,0,"1","400","D","03","D",25,"D","","A","","A","","A","","A"
"20082",1889934,49,0,"2","400","D","02","D",6,"D","","A","","A","","A","","A"
"20082",1889993,54,0,"1","410","D","04","D",29,"D","","A","","A","","A","","A"
"20082",1889993,55,0,"1","420","D","05","D",55,"D","","A","","A","","A","","A"
"20082",1889993,56,0,"1","420","D","04","D",93,"D","","A","","A","","A","","A"
"20082",1890033,61,0,"1","420","D","02","D",59,"D","","A","","A","","A","","A"
"20082",1890063,94,0,"1","420","D","05","D",9,"D","","A","","A","","A","","A"
"20082",1890243,51,0,"1","420","D","04","D",41,"D","","A","","A","","A","","A"
"20082",1890253,50,0,"1","420","D","02","D",100,"D","","A","","A","","A","","A"
"20082",1890293,57,0,"1","420","D","03","D",38,"D","","A","","A","","A","","A"
"20082",1890303,112,0,"1","410","D","02","D",16,"D","","A","","A","","A","","A"
"20082",1890344,48,0,"1","410","D","03","D",75,"D","","A","","A","","A","","A"
"20082",1890423,76,0,"1","410","D","03","D",10,"D","","A","","A","","A","","A"
"20082",1890473,67,0,"1","420","D","04","D",85,"D","","A","","A","","A","","A"
"20082",1890473,68,0,"1","420","D","04","D",18,"D","","A","","A","","A","","A"
"20082",1890513,45,0,"1","420","D","04","D",46,"D","","A","","A","","A","","A"
"20082",1890523,47,0,"1","410","D","02","D",16,"D","","A","","A","","A","","A"
"20082",1890563,66,0,"1","420","D","04","D",36,"D","","A","","A","","A","","A"
"20082",1890563,67,0,"1","420","D","03","D",72,"D","","A","","A","","A","","A"
"20082",1890573,41,0,"1","400","D","05","D",28,"D","","A","","A","","A","","A"
"20082",1890833,62,0,"1","410","D","02","D",60,"D","","A","","A","","A","","A"
"20082",1890893,35,0,"2","420","D","01","D",78,"D","","A","","A","","A","","A"
"20082",1890933,56,0,"1","420","D","02","D",50,"D","","A","","A","","A","","A"
"20082",1890963,47,0,"1","430","D","04","D",.,"H","410","D","425","D","","A","","A"
"20082",1890963,47,1,"1","410","D","04","D",25,"E","","A","","A","","A","","A"
"20082",1890963,47,2,"1","420","D","04","D",47,"E","","A","","A","","A","","A"
"20082",1890985,64,0,"1","420","D","02","D",45,"F","","A","","A","","A","","A"
"20082",1891104,45,0,"1","400","D","03","D",35,"D","","A","","A","","A","","A"
"20082",1891273,34,0,"1","420","D","05","D",54,"D","","A","","A","","A","","A"
"20082",1891303,56,0,"1","420","D","02","D",156,"D","","A","","A","","A","","A"
"20082",1891323,35,0,"1","400","D","02","D",63,"D","","A","","A","","A","","A"
"20082",1891323,36,0,"2","420","D","02","D",61,"D","","A","","A","","A","","A"
"20082",1891353,60,0,"1","420","D","03","D",98,"D","","A","","A","","A","","A"
"20082",1891353,61,0,"1","420","D","02","D",575,"D","","A","","A","","A","","A"
"20082",1891413,40,0,"1","410","D","05","D",12,"D","","A","","A","","A","","A"
"20082",1891413,41,0,"2","420","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1891433,37,0,"1","410","D","05","D",30,"D","","A","","A","","A","","A"
"20082",1891433,38,0,"1","420","D","05","D",110,"D","","A","","A","","A","","A"
"20082",1891493,77,0,"1","410","D","03","D",44,"D","","A","","A","","A","","A"
"20082",1891493,78,0,"1","410","D","04","D",44,"D","","A","","A","","A","","A"
"20082",1891493,79,0,"1","420","D","03","D",103,"D","","A","","A","","A","","A"
"20082",1891525,43,0,"1","420","D","05","D",300,"D","","A","","A","","A","","A"
"20082",1891543,49,0,"1","420","D","03","D",126,"D","","A","","A","","A","","A"
"20082",1891553,37,0,"2","400","D","02","D",15,"D","","A","","A","","A","","A"
"20082",1891703,60,0,"1","420","D","03","D",90,"D","","A","","A","","A","","A"
"20082",1891793,66,0,"2","420","D","03","D",156,"D","","A","","A","","A","","A"
"20082",1891833,80,0,"1","430","D","03","D",.,"H","415","D","400","D","","A","","A"
"20082",1891833,80,1,"1","420","D","03","D",93,"E","","A","","A","","A","","A"
"20082",1891833,80,2,"1","400","D","03","D",27,"E","","A","","A","","A","","A"
"20082",1891863,40,0,"1","400","D","05","D",13,"D","","A","","A","","A","","A"
"20082",1891893,54,0,"1","400","D","04","D",24,"D","","A","","A","","A","","A"
"20082",1891893,55,0,"2","420","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1891903,55,0,"1","400","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1891953,32,0,"1","400","D","04","D",30,"D","","A","","A","","A","","A"
"20082",1891953,33,0,"1","420","D","04","D",50,"D","","A","","A","","A","","A"
"20082",1891953,34,0,"2","410","D","03","D",28,"D","","A","","A","","A","","A"
"20082",1891963,45,0,"1","410","D","02","D",15,"D","","A","","A","","A","","A"
"20082",1891963,46,0,"1","420","D","02","D",54,"D","","A","","A","","A","","A"
"20082",1891983,63,0,"1","410","D","05","D",50,"D","","A","","A","","A","","A"
"20082",1892013,36,0,"1","410","D","02","D",15,"D","","A","","A","","A","","A"
"20082",1892043,48,0,"2","420","D","02","D",65,"D","","A","","A","","A","","A"
"20082",1892053,43,0,"1","410","D","03","D",12,"D","","A","","A","","A","","A"
"20082",1892154,32,0,"1","410","D","04","D",35,"D","","A","","A","","A","","A"
"20082",1892154,33,0,"1","420","D","04","D",65,"D","","A","","A","","A","","A"
"20082",1892183,65,0,"1","420","D","01","D",90,"D","","A","","A","","A","","A"
"20082",1892273,43,0,"1","420","D","03","D",72,"D","","A","","A","","A","","A"
"20082",1892295,38,0,"1","420","D","02","D",100,"D","","A","","A","","A","","A"
"20082",1892295,39,0,"1","410","D","02","D",30,"D","","A","","A","","A","","A"
"20082",1892313,66,0,"1","420","D","02","D",400,"D","","A","","A","","A","","A"
"20082",1892313,67,0,"1","420","D","02","D",380,"D","","A","","A","","A","","A"
"20082",1892353,57,0,"1","420","D","02","D",78,"D","","A","","A","","A","","A"
"20082",1892423,52,0,"1","400","D","02","D",26,"D","","A","","A","","A","","A"
"20082",1892423,53,0,"1","420","D","01","D",54,"D","","A","","A","","A","","A"
"20082",1892433,60,0,"1","410","D","02","D",20,"D","","A","","A","","A","","A"
"20082",1892433,61,0,"1","420","D","02","D",182,"D","","A","","A","","A","","A"
"20082",1892495,32,0,"1","420","D","04","D",65,"D","","A","","A","","A","","A"
"20082",1892495,33,0,"1","410","D","04","D",15,"D","","A","","A","","A","","A"
"20082",1892533,55,0,"2","420","D","01","D",54,"D","","A","","A","","A","","A"
"20082",1892593,45,0,"1","420","D","04","D",44,"D","","A","","A","","A","","A"
"20082",1892604,42,0,"1","420","D","03","D",418,"D","","A","","A","","A","","A"
"20082",1892604,43,0,"2","400","D","01","D",26,"D","","A","","A","","A","","A"
"20082",1892623,52,0,"1","400","D","02","D",25,"D","","A","","A","","A","","A"
"20082",1892643,65,0,"1","420","D","03","D",10,"D","","A","","A","","A","","A"
"20082",1892723,83,0,"1","420","D","03","D",45,"D","","A","","A","","A","","A"
"20082",1892884,62,0,"1","420","D","05","D",65,"D","","A","","A","","A","","A"
"20082",1892884,63,0,"1","420","D","05","D",15,"D","","A","","A","","A","","A"
"20082",1893034,54,0,"1","400","D","04","D",35,"D","","A","","A","","A","","A"
"20082",1893165,45,0,"1","420","D","03","D",65,"D","","A","","A","","A","","A"
"20082",1893203,103,0,"2","420","D","02","D",45,"D","","A","","A","","A","","A"
"20082",1893293,78,0,"1","410","D","04","D",17,"D","","A","","A","","A","","A"
"20082",1893293,79,0,"1","420","D","04","D",52,"D","","A","","A","","A","","A"
"20082",1893363,64,0,"1","420","D","02","D",69,"D","","A","","A","","A","","A"
"20082",1893433,78,0,"1","420","D","04","D",170,"D","","A","","A","","A","","A"
"20082",1893433,79,0,"1","400","D","04","D",20,"D","","A","","A","","A","","A"
"20082",1893493,57,0,"1","420","D","03","D",78,"D","","A","","A","","A","","A"
"20082",1893514,37,0,"1","420","D","03","D",200,"D","","A","","A","","A","","A"
"20082",1893543,47,0,"1","400","D","03","D",40,"D","","A","","A","","A","","A"
"20082",1893684,42,0,"1","420","D","03","D",16,"D","","A","","A","","A","","A"
"20082",1893723,32,0,"1","420","D","04","D",66,"D","","A","","A","","A","","A"
"20082",1893753,81,0,"1","420","D","03","D",30,"D","","A","","A","","A","","A"
"20082",1893773,54,0,"2","420","D","03","D",104,"D","","A","","A","","A","","A"
"20082",1893883,38,0,"1","410","D","03","D",15,"D","","A","","A","","A","","A"
"20082",1893903,54,0,"1","400","D","03","D",25,"D","","A","","A","","A","","A"
"20082",1893913,61,0,"1","420","D","04","D",75,"D","","A","","A","","A","","A"
"20082",1893963,45,0,"1","420","D","03","D",78,"D","","A","","A","","A","","A"
"20082",1894023,48,0,"2","420","D","03","D",77,"D","","A","","A","","A","","A"
"20082",1894273,58,0,"1","420","D","03","D",47,"D","","A","","A","","A","","A"
"20082",1894273,59,0,"1","410","D","03","D",35,"D","","A","","A","","A","","A"
"20082",1894293,62,0,"1","410","D","03","D",75,"D","","A","","A","","A","","A"
"20082",1894323,32,0,"1","400","D","04","D",20,"D","","A","","A","","A","","A"
"20082",1894393,113,0,"1","420","D","03","D",75,"D","","A","","A","","A","","A"
"20082",1894443,41,0,"1","420","D","04","D",12,"D","","A","","A","","A","","A"
"20082",1894493,48,0,"1","420","D","02","D",130,"D","","A","","A","","A","","A"
"20082",1894583,58,0,"1","430","D","03","D",.,"H","425","D","415","D","","A","","A"
"20082",1894583,58,1,"1","420","D","03","D",107,"E","","A","","A","","A","","A"
"20082",1894583,58,2,"1","420","D","03","D",97,"E","","A","","A","","A","","A"
"20082",1894593,37,0,"1","420","D","04","D",67,"D","","A","","A","","A","","A"
"20082",1894593,38,0,"1","420","D","03","D",53,"D","","A","","A","","A","","A"
"20082",1894593,39,0,"1","410","D","03","D",60,"D","","A","","A","","A","","A"
"20082",1894603,36,0,"1","400","D","04","D",25,"D","","A","","A","","A","","A"
"20082",1894743,72,0,"1","420","D","03","D",165,"D","","A","","A","","A","","A"
"20082",1894743,73,0,"2","400","D","01","D",8,"D","","A","","A","","A","","A"
"20082",1894753,39,0,"2","400","D","01","D",19,"D","","A","","A","","A","","A"
"20082",1894763,56,0,"1","420","D","03","D",120,"D","","A","","A","","A","","A"
"20082",1894783,54,0,"1","420","D","04","D",300,"D","","A","","A","","A","","A"
"20082",1894783,55,0,"1","420","D","05","D",38,"D","","A","","A","","A","","A"
