"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20081",1817745,43,0,"5","01","D","100","D","1","D",.075,"D",469,"F",1331,"F","01","D",25000,"F"
"20081",1817875,48,0,"5","01","D","100","D","1","D",.075,"D",4,"D",204,"D","01","D",208,"D"
"20081",1818065,57,0,"5","01","D","100","D","1","D",.075,"D",300,"D",783,"D","01","D",16000,"D"
"20081",1818075,43,0,"5","01","D","100","D","1","D",.075,"D",675,"F",825,"F","01","D",36000,"F"
"20081",1818215,62,0,"5","01","D","100","D","1","D",.075,"D",469,"D",722,"D","01","D",25000,"D"
"20081",1818255,51,0,"5","01","D","100","D","1","D",.075,"D",394,"D",456,"D","01","D",21000,"D"
"20081",1818325,44,0,"5","01","D","100","D","1","D",.075,"D",2063,"D",1537,"D","01","D",110000,"D"
"20081",1818465,87,0,"5","01","D","100","D","1","D",.075,"D",2981,"D",1519,"D","02","D",159000,"D"
"20081",1818465,88,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",158429,"D"
"20081",1818625,63,0,"5","01","D","100","D","1","D",.075,"D",600,"D",800,"D","01","D",32000,"D"
"20081",1818775,59,0,"5","01","D","100","D","2","D",.075,"D",488,"F",4512,"F","01","D",26000,"F"
"20081",1818855,86,0,"5","01","D","100","D","1","D",.075,"D",55,"D",4945,"D","01","D",2940,"D"
"20081",1818995,41,0,"5","01","D","100","D","1","D",.075,"D",1031,"D",769,"D","01","D",55000,"D"
"20081",1819095,42,0,"5","01","D","100","D","1","D",.075,"D",375,"D",2625,"D","01","D",20000,"D"
"20081",1819315,53,0,"5","01","D","100","D","1","D",.075,"D",197,"D",854,"D","01","D",10500,"D"
"20081",1819615,51,0,"5","01","D","100","D","1","D",.075,"D",431,"D",109,"D","01","D",23000,"D"
"20081",1819985,42,0,"5","01","D","100","D","1","D",.075,"D",20,"D",675,"D","01","D",1090,"D"
"20081",1820055,30,0,"5","01","D","100","D","1","D",.075,"D",2063,"D",-563,"D","01","D",110000,"D"
"20081",1820065,52,0,"5","01","D","100","D","1","D",.075,"D",106,"D",144,"D","01","D",5640,"D"
"20081",1820225,65,0,"5","01","D","100","D","1","D",.075,"D",300,"D",600,"D","01","D",16000,"D"
"20081",1820345,73,0,"5","01","D","100","D","1","D",.075,"D",254,"D",628,"D","01","D",13550,"D"
"20081",1820475,51,0,"5","01","D","100","D","1","D",.075,"D",300,"F",69,"F","01","D",16000,"F"
"20081",1820675,36,0,"5","01","D","100","D","1","D",.075,"D",47,"D",1053,"D","01","D",2500,"D"
"20081",1820705,60,0,"5","01","D","100","D","1","D",.075,"D",225,"D",525,"D","01","D",12000,"D"
"20081",1821165,38,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1821465,53,0,"5","01","D","100","D","1","D",.075,"D",1313,"D",2548,"D","01","D",70000,"D"
"20081",1822005,63,0,"5","01","D","100","D","1","D",.075,"D",1313,"F",1687,"F","01","D",70000,"F"
"20081",1822205,36,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1822385,73,0,"5","01","D","100","D","1","D",.075,"D",133,"D",330,"D","01","D",7100,"D"
"20081",1822505,42,0,"5","01","D","100","D","1","D",.075,"D",1106,"F",29729,"V","01","D",59000,"F"
"20081",1822595,44,0,"5","01","D","100","D","1","D",.075,"D",133,"F",330,"F","01","D",7100,"F"
"20081",1822645,46,0,"5","01","D","100","D","1","D",.075,"D",788,"D",412,"D","01","D",42000,"D"
"20081",1822855,37,0,"5","01","D","100","D","1","D",.075,"D",263,"D",3737,"D","01","D",14000,"D"
"20081",1823525,63,0,"5","01","D","100","D","1","D",.075,"D",1481,"D",19,"D","01","D",79000,"D"
"20081",1823675,43,0,"5","01","D","100","D","1","D",.075,"D",150,"F",1050,"F","01","D",8000,"F"
"20081",1823855,46,0,"5","01","D","100","D","1","D",.075,"D",178,"D",332,"D","01","D",9500,"D"
"20081",1823925,44,0,"5","01","D","100","D","1","D",.075,"D",863,"D",637,"D","01","D",46000,"D"
"20081",1824065,52,0,"5","01","D","100","D","1","D",.075,"D",750,"D",576,"D","01","D",40000,"D"
"20081",1824185,41,0,"5","01","D","100","D","1","D",.075,"D",1106,"F",494,"F","01","D",59000,"F"
"20081",1824225,53,0,"5","01","D","100","D","1","D",.075,"D",75,"D",3925,"D","01","D",4000,"D"
"20081",1824325,81,0,"5","01","D","100","D","1","D",.075,"D",253,"D",-20,"D","01","D",13483,"D"
"20081",1824445,41,0,"5","01","D","100","D","1","D",.075,"D",474,"F",3115,"F","01","D",25301,"F"
"20081",1824695,57,0,"5","01","D","100","D","1","D",.075,"D",2813,"D",1087,"D","01","D",150000,"D"
"20081",1824995,30,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",9000,"D"
"20081",1825025,47,0,"5","01","D","100","D","1","D",.075,"D",0,"D",0,"D","01","D",0,"D"
"20081",1825105,57,0,"5","01","D","100","D","1","D",.075,"D",1688,"D",412,"D","01","D",90000,"D"
"20081",1825195,31,0,"5","01","D","100","D","1","D",.075,"D",656,"D",2344,"D","01","D",35000,"D"
"20081",1825405,58,0,"5","01","D","100","D","1","D",.075,"D",2213,"D",787,"D","01","D",118000,"D"
"20081",1825915,32,0,"5","01","D","100","D","1","D",.075,"D",844,"D",221,"D","01","D",45000,"D"
"20081",1826025,34,0,"5","01","D","100","D","1","D",.075,"D",169,"D",281,"D","01","D",9000,"D"
"20081",1826105,53,0,"5","01","D","100","D","2","D",.075,"D",178,"F",332,"F","01","D",9500,"F"
"20081",1826365,62,0,"5","01","D","100","D","1","D",.075,"D",0,"D",0,"D","01","D",0,"D"
"20081",1826495,52,0,"5","01","D","100","D","1","D",.075,"D",900,"D",240,"D","01","D",48000,"D"
"20081",1826895,36,0,"5","01","D","100","D","1","D",.075,"D",1313,"D",187,"D","01","D",70000,"D"
"20081",1826915,36,0,"5","01","D","100","D","2","D",.075,"D",356,"F",844,"F","01","D",19000,"F"
"20081",1826935,38,0,"5","01","D","100","D","1","D",.075,"D",319,"F",381,"F","01","D",17000,"F"
"20081",1826995,56,0,"5","01","D","100","D","1","D",.075,"D",413,"D",487,"D","01","D",22000,"D"
"20081",1827375,56,0,"5","01","D","100","D","","C",.075,"D",356,"F",244,"F","01","D",19000,"F"
"20081",1827385,40,0,"5","01","D","100","D","1","D",.075,"D",188,"D",85,"D","01","D",10000,"D"
"20081",1827585,48,0,"5","01","D","100","D","1","D",.075,"D",255,"D",1745,"D","01","D",13600,"D"
"20081",1827615,61,0,"5","01","D","100","D","1","D",.075,"D",469,"D",1631,"D","01","D",25000,"D"
"20081",1827635,45,0,"5","01","D","100","D","1","D",.075,"D",563,"D",137,"D","01","D",30000,"D"
"20081",1828085,54,0,"5","01","D","100","D","1","D",.075,"D",0,"D",0,"D","01","D",0,"D"
"20081",1828105,56,0,"5","01","D","100","D","1","D",.075,"D",201,"F",349,"F","01","D",10712,"F"
"20081",1828175,38,0,"5","01","D","100","D","1","D",.075,"D",242,"F",58,"F","01","D",12900,"F"
"20081",1828245,37,0,"5","01","D","100","D","1","D",.075,"D",253,"F",-20,"F","01","D",13483,"F"
"20081",1828415,68,0,"5","01","D","100","D","1","D",.075,"D",1430,"D",3820,"D","01","D",76267,"D"
"20081",1828515,41,0,"5","01","D","100","D","1","D",.075,"D",1125,"D",327,"D","01","D",60000,"D"
"20081",1828835,67,0,"5","01","D","100","D","1","D",.075,"D",1313,"D",-314,"D","01","D",70000,"D"
"20081",1828945,44,0,"5","01","D","100","D","1","D",.075,"D",2813,"F",3187,"F","01","D",150000,"F"
"20081",1829635,36,0,"5","01","D","100","D","1","D",.075,"D",338,"D",712,"D","01","D",18000,"D"
"20081",1829955,111,0,"5","01","D","100","D","1","D",.075,"D",448,"D",-27,"D","01","D",23900,"D"
"20081",1829985,56,0,"5","01","D","100","D","1","D",.075,"D",2813,"D",187,"D","01","D",150000,"D"
"20081",1830425,71,0,"5","01","D","100","D","1","D",.075,"D",43,"D",452,"D","01","D",2300,"D"
"20081",1830675,29,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",47000,"D"
"20081",1830825,52,0,"5","01","D","100","D","1","D",.075,"D",1256,"D",29729,"T","01","D",67000,"D"
"20081",1830855,51,0,"5","01","D","100","D","1","D",.075,"D",1500,"D",90,"D","01","D",80000,"D"
"20081",1831015,61,0,"5","01","D","100","D","2","D",.075,"D",938,"F",562,"F","01","D",50000,"F"
"20081",1831105,71,0,"5","01","D","100","D","1","D",.075,"D",120,"D",180,"D","01","D",6386,"D"
"20081",1831195,35,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",1000,"D"
"20081",1831435,45,0,"5","01","D","100","D","1","D",.075,"D",938,"D",46,"D","01","D",50000,"D"
"20081",1831635,43,0,"5","01","D","100","D","1","D",.075,"D",1200,"D",5800,"D","01","D",64000,"D"
"20081",1831885,43,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",10000,"D"
"20081",1831935,24,0,"5","01","D","100","D","2","D",.075,"D",338,"F",29729,"V","01","D",18000,"F"
"20081",1832255,42,0,"5","01","D","100","D","1","D",.075,"D",900,"D",90,"D","01","D",48000,"D"
"20081",1832355,68,0,"5","01","D","100","D","1","D",.075,"D",146,"D",354,"D","01","D",7800,"D"
"20081",1832385,32,0,"5","01","D","100","D","1","D",.075,"D",300,"D",2700,"D","01","D",16000,"D"
"20081",1832435,60,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",35000,"D"
"20081",1832495,54,0,"5","01","D","100","D","1","D",.075,"D",1669,"D",356,"D","01","D",89000,"D"
"20081",1832615,58,0,"5","01","D","100","D","1","D",.075,"D",431,"D",169,"D","01","D",23000,"D"
"20081",1832785,85,0,"5","01","D","100","D","1","D",.075,"D",2250,"D",150,"D","01","D",120000,"D"
"20081",1833305,39,0,"5","01","D","100","D","1","D",.075,"D",694,"D",413,"D","01","D",37000,"D"
"20081",1833465,48,0,"5","01","D","100","D","1","D",.075,"D",437,"D",413,"D","01","D",23302,"D"
"20081",1833655,48,0,"5","01","D","100","D","1","D",.075,"D",844,"D",3756,"D","01","D",45000,"D"
"20081",1833795,64,0,"5","01","D","100","D","1","D",.075,"D",563,"D",1137,"D","01","D",30000,"D"
"20081",1833855,39,0,"5","01","D","100","D","1","D",.075,"D",244,"D",236,"D","01","D",13000,"D"
"20081",1833885,72,0,"5","01","D","100","D","1","D",.075,"D",263,"D",367,"D","01","D",14000,"D"
"20081",1834015,68,0,"5","01","D","100","D","1","D",.075,"D",1875,"D",1725,"D","01","D",100000,"D"
"20081",1834325,65,0,"5","01","D","100","D","1","D",.075,"D",131,"D",469,"D","01","D",7000,"D"
"20081",1834435,56,0,"5","01","D","100","D","1","D",.075,"D",525,"D",3975,"D","01","D",28000,"D"
"20081",1834555,41,0,"5","01","D","100","D","1","D",.075,"D",450,"D",450,"D","01","D",24000,"D"
"20081",1834845,48,0,"5","01","D","100","D","1","D",.075,"D",675,"D",825,"D","01","D",36000,"D"
"20081",1835035,47,0,"5","01","D","100","D","2","D",.075,"D",263,"F",637,"F","01","D",14000,"F"
"20081",1835315,39,0,"5","01","D","100","D","1","D",.075,"D",356,"D",724,"D","01","D",19000,"D"
"20081",1836055,81,0,"5","01","D","100","D","1","D",.075,"D",647,"D",953,"D","01","D",34500,"D"
"20081",1836385,39,0,"5","01","D","100","D","1","D",.075,"D",1125,"D",2175,"D","01","D",60000,"D"
"20081",1836555,46,0,"5","01","D","100","D","1","D",.075,"D",1125,"F",41,"F","01","D",60000,"F"
"20081",1836585,84,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",17275,"D"
"20081",1836665,45,0,"5","01","D","100","D","1","D",.075,"D",1838,"D",6262,"D","01","D",98000,"D"
"20081",1837115,38,0,"5","01","D","100","D","1","D",.075,"D",38,"D",1462,"D","01","D",2000,"D"
"20081",1837175,63,0,"5","01","D","100","D","1","D",.075,"D",1088,"D",12,"D","01","D",58000,"D"
"20081",1837365,70,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1837425,50,0,"5","01","D","100","D","1","D",.075,"D",182,"D",313,"D","01","D",9700,"D"
"20081",1837665,49,0,"5","01","D","100","D","1","D",.075,"D",469,"D",1331,"D","01","D",25000,"D"
"20081",1837695,34,0,"5","01","D","100","D","1","D",.075,"D",1556,"F",-56,"F","01","D",83000,"F"
"20081",1837755,36,0,"5","01","D","100","D","2","D",.075,"D",563,"F",1137,"F","01","D",30000,"F"
"20081",1837995,48,0,"5","01","D","100","D","1","D",.075,"D",338,"F",712,"F","02","D",18000,"F"
"20081",1837995,49,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1838364,41,0,"5","01","D","100","D","1","D",.075,"D",581,"D",19,"D","01","D",31000,"D"
"20081",1838484,35,0,"5","01","D","100","D","2","D",.075,"D",1050,"F",29729,"V","01","D",56000,"F"
"20081",1838584,52,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1838934,37,0,"5","01","D","100","D","1","D",.075,"D",881,"D",619,"D","01","D",47000,"D"
"20081",1838994,36,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","02","D",78000,"D"
"20081",1838994,37,0,"5","01","D","100","D","1","D",.075,"D",469,"D",236,"D","01","D",25000,"D"
"20081",1839065,40,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",400,"D"
"20081",1839204,34,0,"5","01","D","100","D","1","D",.075,"D",281,"F",919,"F","01","D",15000,"F"
"20081",1839464,41,0,"5","01","D","100","D","1","D",.075,"D",863,"F",637,"F","01","D",46000,"F"
"20081",1839744,58,0,"5","01","D","100","D","1","D",.075,"D",264,"D",186,"D","01","D",14100,"D"
"20081",1839954,39,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1840164,59,0,"5","01","D","100","D","1","D",.075,"D",188,"D",1345,"D","01","D",10000,"D"
"20081",1840184,49,0,"5","01","D","100","D","1","D",.075,"D",71,"D",247,"D","01","D",3800,"D"
"20081",1840334,38,0,"5","01","D","100","D","1","D",.075,"D",159,"D",1041,"D","01","D",8500,"D"
"20081",1840674,56,0,"5","01","D","100","D","1","D",.075,"D",431,"D",559,"D","01","D",23000,"D"
"20081",1840744,43,0,"5","01","D","100","D","1","D",.075,"D",2663,"F",1237,"F","01","D",142000,"F"
"20081",1840954,60,0,"5","01","D","100","D","1","D",.075,"D",1313,"D",1687,"D","01","D",70000,"D"
"20081",1841044,30,0,"5","01","D","100","D","2","D",.075,"D",506,"F",694,"F","01","D",27000,"F"
"20081",1841254,59,0,"5","01","D","100","D","1","D",.075,"D",1050,"D",29729,"T","01","D",56000,"D"
"20081",1841274,43,0,"5","01","D","100","D","1","D",.075,"D",668,"D",6742,"D","01","D",35600,"D"
"20081",1841474,56,0,"5","01","D","100","D","1","D",.075,"D",173,"D",1327,"D","01","D",9200,"D"
"20081",1841594,53,0,"5","01","D","100","D","1","D",.075,"D",1688,"D",4612,"D","01","D",90000,"D"
"20081",1841745,46,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",35000,"D"
"20081",1842494,71,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1842604,58,0,"5","01","D","100","D","1","D",.075,"D",844,"D",3156,"D","01","D",45000,"D"
"20081",1842614,56,0,"5","01","D","100","D","1","D",.075,"D",1725,"D",775,"D","01","D",92000,"D"
"20081",1842674,56,0,"5","01","D","100","D","1","D",.075,"D",600,"D",100,"D","01","D",32000,"D"
"20081",1842754,54,0,"5","01","D","100","D","1","D",.075,"D",375,"F",71,"F","01","D",20000,"F"
"20081",1842784,49,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",3000,"D"
"20081",1842834,45,0,"5","01","D","100","D","1","D",.075,"D",1163,"D",832,"D","01","D",62000,"D"
"20081",1843214,33,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1843274,64,0,"5","01","D","100","D","1","D",.075,"D",88,"D",212,"D","01","D",4700,"D"
"20081",1843314,34,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1843354,33,0,"5","01","D","100","D","2","D",.075,"D",750,"F",505,"F","01","D",40000,"F"
"20081",1843434,36,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",30000,"D"
"20081",1843564,48,0,"5","01","D","100","D","1","D",.075,"D",43,"F",452,"F","01","D",2300,"F"
"20081",1843664,35,0,"5","01","D","100","D","1","D",.075,"D",844,"D",656,"D","01","D",45000,"D"
"20081",1843684,56,0,"5","01","D","100","D","1","D",.075,"D",619,"D",882,"D","01","D",33000,"D"
"20081",1844094,35,0,"5","01","D","100","D","1","D",.075,"D",1538,"F",1162,"F","01","D",82000,"F"
"20081",1844184,41,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1844204,34,0,"5","01","D","100","D","1","D",.075,"D",1088,"F",712,"F","01","D",58000,"F"
"20081",1844614,45,0,"5","01","D","100","D","1","D",.075,"D",1913,"F",29729,"V","01","D",102000,"F"
"20081",1845134,43,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1845194,61,0,"5","01","D","100","D","1","D",.075,"D",356,"D",1435,"D","01","D",19000,"D"
"20081",1845214,43,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",24700,"D"
"20081",1845254,85,0,"5","01","D","100","D","1","D",.075,"D",938,"D",562,"D","01","D",50000,"D"
"20081",1845424,44,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",53000,"D"
"20081",1845584,52,0,"5","01","D","100","D","1","D",.075,"D",113,"D",2887,"D","01","D",6000,"D"
"20081",1846024,40,0,"5","01","D","100","D","1","D",.075,"D",1875,"D",29729,"T","01","D",100000,"D"
"20081",1846114,44,0,"5","01","D","100","D","1","D",.075,"D",300,"D",69,"D","01","D",16000,"D"
"20081",1846144,28,0,"5","01","D","100","D","1","D",.075,"D",47,"F",1053,"F","01","D",2500,"F"
"20081",1846475,42,0,"5","01","D","100","D","2","D",.075,"D",450,"F",45,"F","01","D",24000,"F"
"20081",1846754,46,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1846854,28,0,"5","01","D","100","D","2","D",.075,"D",0,"F",0,"F","01","D",0,"F"
"20081",1846914,34,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1846994,44,0,"5","01","D","100","D","1","D",.075,"D",278,"D",622,"D","01","D",14800,"D"
"20081",1847044,33,0,"5","01","D","100","D","1","D",.075,"D",254,"F",628,"F","01","D",13550,"F"
"20081",1847295,30,0,"5","01","D","100","D","1","D",.075,"D",429,"F",651,"F","01","D",22880,"F"
"20081",1847904,107,0,"5","01","D","100","D","1","D",.075,"D",165,"D",595,"D","01","D",8800,"D"
"20081",1847934,65,0,"5","01","D","100","D","1","D",.075,"D",3169,"D",-90,"D","01","D",169000,"D"
"20081",1848254,44,0,"5","01","D","100","D","2","D",.075,"D",750,"F",3150,"F","01","D",40000,"F"
"20081",1849094,78,0,"5","01","D","100","D","1","D",.075,"D",281,"D",169,"D","01","D",15000,"D"
"20081",1849444,37,0,"5","01","D","100","D","1","D",.075,"D",66,"F",3434,"F","01","D",3500,"F"
"20081",1849944,32,0,"5","01","D","100","D","1","D",.075,"D",495,"F",-131,"F","01","D",26387,"F"
"20081",1850404,75,0,"5","01","D","100","D","1","D",.075,"D",21,"D",229,"D","01","D",1138,"D"
"20081",1851104,65,0,"5","01","D","100","D","1","D",.075,"D",1266,"D",-66,"D","01","D",67534,"D"
"20081",1851394,34,0,"5","01","D","100","D","1","D",.075,"D",1125,"D",375,"D","01","D",60000,"D"
"20081",1851734,37,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1852114,47,0,"5","01","D","100","D","1","D",.075,"D",1125,"D",41,"D","01","D",60000,"D"
"20081",1852194,39,0,"5","01","D","100","D","1","D",.075,"D",638,"D",262,"D","01","D",34000,"D"
"20081",1852234,34,0,"5","01","D","100","D","2","D",.075,"D",413,"F",487,"F","01","D",22000,"F"
"20081",1852244,57,0,"5","01","D","100","D","1","D",.075,"D",32,"F",418,"F","01","D",1700,"F"
"20081",1852274,33,0,"5","01","D","100","D","2","D",.075,"D",2634,"F",-1419,"F","01","D",140500,"F"
"20081",1852524,44,0,"5","01","D","100","D","1","D",.075,"D",506,"D",-56,"D","01","D",27000,"D"
"20081",1852535,65,0,"5","01","D","100","D","1","D",.075,"D",19,"D",81,"D","01","D",1000,"D"
"20081",1852684,33,0,"5","01","D","100","D","1","D",.075,"D",375,"D",2,"D","01","D",20000,"D"
"20081",1852694,43,0,"5","01","D","100","D","2","D",.075,"D",384,"F",1116,"F","01","D",20500,"F"
"20081",1852784,32,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",200,"D"
"20081",1853224,49,0,"5","01","D","100","D","1","D",.075,"D",11,"D",569,"D","01","D",583,"D"
"20081",1853234,41,0,"5","01","D","100","D","1","D",.075,"D",281,"D",919,"D","01","D",15000,"D"
"20081",1853564,54,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1853754,71,0,"5","01","D","100","D","1","D",.075,"D",469,"D",281,"D","01","D",25000,"D"
"20081",1853864,54,0,"5","01","D","100","D","2","D",.075,"D",1875,"F",29729,"V","01","D",100000,"F"
"20081",1853874,52,0,"5","01","D","100","D","1","D",.075,"D",375,"D",1125,"D","01","D",20000,"D"
"20081",1853954,64,0,"5","01","D","100","D","1","D",.075,"D",1266,"F",-66,"F","01","D",67534,"F"
"20081",1853964,62,0,"5","01","D","100","D","1","D",.075,"D",750,"D",1800,"D","01","D",40000,"D"
"20081",1854224,50,0,"5","01","D","100","D","1","D",.075,"D",41,"D",1959,"D","01","D",2200,"D"
"20081",1854245,42,0,"5","01","D","100","D","2","D",.075,"D",900,"F",29729,"V","01","D",48000,"F"
"20081",1854264,65,0,"5","01","D","100","D","1","D",.075,"D",225,"D",4653,"D","01","D",12000,"D"
"20081",1854264,66,0,"5","01","D","100","D","1","D",.075,"D",3750,"F",1389,"F","02","D",200000,"F"
"20081",1854264,67,0,"5","01","D","100","D","1","D",.075,"D",448,"F",-27,"F","03","D",23900,"F"
"20081",1854494,28,0,"5","01","D","100","D","2","D",.075,"D",113,"F",2887,"F","01","D",6000,"F"
"20081",1854524,55,0,"5","01","D","100","D","1","D",.075,"D",355,"D",203,"D","01","D",18924,"D"
"20081",1854714,51,0,"5","01","D","100","D","1","D",.075,"D",1688,"D",712,"D","01","D",90000,"D"
"20081",1855144,25,0,"5","01","D","100","D","2","D",.075,"D",3581,"F",1459,"F","01","D",191000,"F"
"20081",1855154,29,0,"5","01","D","100","D","1","D",.075,"D",466,"D",434,"D","01","D",24867,"D"
"20081",1855365,35,0,"5","01","D","100","D","2","D",.075,"D",448,"F",272,"F","01","D",23900,"F"
"20081",1855374,38,0,"5","01","D","100","D","1","D",.075,"D",656,"F",2344,"F","01","D",35000,"F"
"20081",1855654,51,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",25000,"D"
"20081",1855854,58,0,"5","01","D","100","D","1","D",.075,"D",26,"F",1374,"F","01","D",1400,"F"
"20081",1855924,51,0,"5","01","D","100","D","1","D",.075,"D",375,"F",1125,"F","01","D",20000,"F"
"20081",1856634,41,0,"5","01","D","100","D","1","D",.075,"D",750,"F",789,"F","02","D",40000,"F"
"20081",1856634,42,0,"5","01","D","100","D","1","D",.075,"D",244,"F",2756,"F","01","D",13000,"F"
"20081",1856764,75,0,"5","01","D","100","D","1","D",.075,"D",0,"D",0,"D","02","D",0,"D"
"20081",1856764,76,0,"5","01","D","100","D","1","D",.075,"D",3769,"D",731,"D","01","D",201000,"D"
"20081",1856844,33,0,"5","01","D","100","D","1","D",.075,"D",506,"D",694,"D","01","D",27000,"D"
"20081",1856974,68,0,"5","01","D","100","D","1","D",.075,"D",219,"D",-69,"D","01","D",11675,"D"
"20081",1857054,47,0,"5","01","D","100","D","1","D",.075,"D",506,"F",394,"F","01","D",27000,"F"
"20081",1857184,29,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1857364,50,0,"5","01","D","100","D","1","D",.075,"D",116,"D",559,"D","01","D",6200,"D"
"20081",1857464,61,0,"5","01","D","100","D","1","D",.075,"D",263,"D",337,"D","01","D",14000,"D"
"20081",1857824,60,0,"5","01","D","100","D","1","D",.075,"D",281,"D",619,"D","01","D",15000,"D"
"20081",1858134,32,0,"5","01","D","100","D","1","D",.075,"D",544,"F",356,"F","01","D",29000,"F"
"20081",1858254,66,0,"5","01","D","100","D","1","D",.075,"D",8,"D",92,"D","01","D",400,"D"
"20081",1858304,39,0,"5","01","D","100","D","1","D",.075,"D",165,"D",310,"D","01","D",8800,"D"
"20081",1858494,52,0,"5","01","D","100","D","1","D",.075,"D",750,"D",450,"D","01","D",40000,"D"
"20081",1858764,39,0,"5","01","D","100","D","1","D",.075,"D",1481,"F",19,"F","01","D",79000,"F"
"20081",1858774,41,0,"5","02","D","300","D","1","D",.075,"D",1688,"F",412,"F","01","D",90000,"F"
"20081",1858834,36,0,"5","01","D","100","D","1","D",.075,"D",563,"F",529,"F","01","D",30000,"F"
"20081",1859004,27,0,"5","01","D","100","D","1","D",.075,"D",308,"F",4692,"F","01","D",16425,"F"
"20081",1859074,57,0,"5","01","D","100","D","1","D",.075,"D",694,"F",281,"F","01","D",37000,"F"
"20081",1859374,34,0,"5","01","D","100","D","1","D",.075,"D",900,"D",29729,"T","01","D",48000,"D"
"20081",1859424,59,0,"5","01","D","100","D","1","D",.075,"D",488,"D",412,"D","01","D",26000,"D"
"20081",1859694,38,0,"5","01","D","100","D","1","D",.075,"D",19,"D",981,"D","01","D",1000,"D"
"20081",1859764,41,0,"5","01","D","100","D","1","D",.075,"D",2063,"F",-563,"F","01","D",110000,"F"
"20081",1859904,48,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",0,"D"
"20081",1860104,62,0,"5","01","D","100","D","1","D",.075,"D",263,"F",337,"F","01","D",14000,"F"
"20081",1860314,29,0,"5","01","D","100","D","1","D",.075,"D",2634,"D",-1419,"D","01","D",140500,"D"
"20081",1860404,37,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",50000,"D"
"20081",1860464,39,0,"5","01","D","100","D","1","D",.075,"D",21,"F",229,"F","01","D",1138,"F"
"20081",1860573,33,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",20000,"D"
"20081",1860683,49,0,"5","01","D","100","D","2","D",.075,"D",.,"A",.,"A","01","D",50000,"D"
"20081",1860973,54,0,"5","01","D","100","D","1","D",.075,"D",131,"D",4869,"D","01","D",7000,"D"
"20081",1861043,52,0,"5","01","D","100","D","1","D",.075,"D",244,"D",-2,"D","01","D",13000,"D"
"20081",1861233,49,0,"5","01","D","100","D","1","D",.075,"D",384,"D",1116,"D","01","D",20500,"D"
"20081",1861293,39,0,"5","01","D","100","D","1","D",.075,"D",0,"D",0,"D","01","D",0,"D"
