"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QPSF3MCX","QPSF_MCX","QSSF3MCX","QSSF_MCX","QEAD3MCX","QEAD_MCX","QREC3MCX","QREC_MCX","QFLM3MCX","QFLM_MCX","QFLP3MCX","QFLP_MCX","QPVD3MCX","QPVD_MCX","QRVD3MCX","QRVD_MCX","QENT3MCX","QENT_MCX","QBR3MCX","QBR3MCX_","QNMG3MCX","QNMG_MCX","QAFL3MCX","QAFL_MCX","QVFL3MCX","QVFL_MCX","QAGR3MCX","QAGR_MCX","QONL3MCX","QONL_MCX"
"20123",2454755,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",28,"F",.,"A",.,"A",.,"A"
"20123",2454805,16,0,"1",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2454815,22,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2454855,19,0,"1",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2454885,17,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2454915,18,0,"1",200,"D",300,"D",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455015,21,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455035,20,0,"1",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A"
"20123",2455055,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455065,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455115,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455135,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A"
"20123",2455235,20,0,"1",.,"A",.,"A",138,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",24,"D",.,"A",.,"A"
"20123",2455255,21,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455265,15,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455285,14,0,"1",.,"A",.,"A",13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455295,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455335,17,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",110,"D",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",10,"D",.,"A"
"20123",2455375,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455465,18,0,"1",.,"A",10,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455475,24,0,"1",100,"D",.,"A",110,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455495,15,0,"1",.,"A",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455515,20,0,"1",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",40,"D",98,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455565,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A"
"20123",2455595,16,0,"1",0,"D",.,"A",33,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455665,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455715,22,0,"1",.,"A",283,"D",.,"A",.,"A",.,"A",14,"D",.,"A",.,"A",23,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455755,21,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",48,"D",110,"D",40,"D",25,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2455765,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",18,"D",5,"D",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455775,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455795,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20123",2455825,42,0,"1",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",93,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455845,19,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A"
"20123",2455855,20,0,"1",85,"D",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",2,"D",.,"A"
"20123",2455915,20,0,"1",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455925,15,0,"1",50,"D",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455935,24,0,"1",100,"D",.,"A",40,"D",.,"A",.,"A",.,"A",25,"D",.,"A",80,"D",.,"A",0,"D",25,"D",.,"A",0,"D",.,"A"
"20123",2455955,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455985,27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2455995,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2456035,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2456085,19,0,"1",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456095,27,0,"1",300,"D",150,"D",140,"D",.,"A",.,"A",50,"D",.,"A",15,"D",150,"D",30,"D",10,"D",15,"D",.,"A",10,"D",.,"A"
"20123",2456135,35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",2,"D",.,"A",.,"A",.,"A"
"20123",2456245,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456275,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2456285,16,0,"1",.,"A",77,"D",0,"D",.,"A",.,"A",.,"A",47,"D",27,"D",.,"A",48,"D",.,"A",58,"D",.,"A",.,"A",19,"D"
"20123",2456295,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456405,22,0,"1",105,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456425,15,0,"1",.,"A",.,"A",50,"D",0,"D",.,"A",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456535,17,0,"1",20,"D",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456665,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456725,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456735,15,0,"1",200,"D",.,"A",24,"D",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456835,33,0,"1",.,"A",.,"A",95,"D",.,"A",.,"A",.,"A",80,"D",.,"A",0,"D",70,"D",.,"A",60,"D",.,"A",.,"A",.,"A"
"20123",2456865,13,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456885,21,0,"1",.,"A",.,"A",40,"D",18,"D",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456915,15,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20123",2456965,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2456975,31,0,"1",.,"A",.,"A",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457225,55,0,"1",2900,"D",.,"A",24,"D",.,"A",80,"D",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20123",2457235,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"D",.,"A",100,"D",4,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2457275,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457285,16,0,"1",329,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457315,26,0,"1",50,"D",50,"D",102,"D",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457355,22,0,"1",15,"D",.,"A",225,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457375,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A"
"20123",2457395,16,0,"1",.,"A",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457405,18,0,"1",.,"A",.,"A",75,"D",150,"D",.,"A",.,"A",150,"D",15,"D",.,"A",90,"D",8,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2457415,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457425,24,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",51,"D",104,"D",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20123",2457435,20,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457445,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457505,14,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457525,14,0,"1",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457625,19,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457685,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457715,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",68,"D",.,"A",.,"A",70,"D",36,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2457735,24,0,"1",70,"D",300,"D",50,"D",.,"A",.,"A",.,"A",.,"A",15,"D",0,"D",.,"A",.,"A",10,"D",.,"A",5,"D",.,"A"
"20123",2457745,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457815,18,0,"1",.,"A",.,"A",125,"D",.,"A",.,"A",.,"A",22,"D",.,"A",12,"D",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20123",2457835,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457845,24,0,"1",.,"A",.,"A",118,"D",.,"A",.,"A",.,"A",.,"A",66,"D",30,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457855,18,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",20,"D",.,"A"
"20123",2457875,14,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2457885,18,0,"1",35,"D",.,"A",.,"A",.,"A",.,"A",8,"D",.,"A",6,"D",29,"D",.,"A",.,"A",3,"D",24,"D",24,"D",.,"A"
"20123",2457985,21,0,"1",.,"A",54,"D",40,"D",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",10,"D",.,"A"
"20123",2458025,41,0,"1",90,"D",.,"A",95,"D",60,"D",.,"A",.,"A",198,"D",12,"D",.,"A",210,"D",25,"D",20,"D",.,"A",8,"D",.,"A"
"20123",2458065,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458075,14,0,"1",.,"A",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458145,25,0,"1",.,"A",.,"A",40,"D",5,"D",.,"A",20,"D",100,"D",.,"A",20,"D",75,"D",5,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2458185,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2458345,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2458355,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458435,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458475,17,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A"
"20123",2458485,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2458555,17,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458615,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",25,"D",.,"A",.,"A"
"20123",2458665,36,0,"1",.,"A",126,"D",630,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458675,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458685,16,0,"1",150,"D",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458695,19,0,"1",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",15,"D",.,"A",.,"A",.,"A"
"20123",2458805,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2458815,22,0,"1",280,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",175,"D",150,"D",25,"D",.,"A",.,"A",12,"D",20,"D"
"20123",2458845,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458875,14,0,"1",.,"A",.,"A",55,"D",.,"A",.,"A",.,"A",.,"A",9,"D",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458885,16,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458905,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2458915,19,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458955,19,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2458995,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2459005,21,0,"1",.,"A",.,"A",50,"D",90,"D",.,"A",.,"A",.,"A",16,"D",.,"A",100,"D",20,"D",25,"D",.,"A",.,"A",.,"A"
"20123",2459065,17,0,"1",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459095,21,0,"1",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",20,"D",.,"A",200,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459165,23,0,"1",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",15,"D",8,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459185,17,0,"1",.,"A",.,"A",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459195,22,0,"1",.,"A",.,"A",72,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20123",2459265,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",16,"D",.,"A",5,"D",.,"A",24,"D",.,"A",.,"A"
"20123",2459295,18,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459335,24,0,"1",.,"A",22,"D",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459355,14,0,"1",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459375,17,0,"1",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459405,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2459425,53,0,"1",.,"A",.,"A",56,"D",.,"A",.,"A",53,"D",.,"A",94,"D",1129,"D",54,"D",.,"A",25,"D",.,"A",.,"A",.,"A"
"20123",2459435,16,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459485,18,0,"1",.,"A",56,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",15,"D",5,"D",.,"A",.,"A"
"20123",2459515,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459555,26,0,"1",25,"D",.,"A",68,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",11,"D"
"20123",2459565,13,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459585,13,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459685,19,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459735,19,0,"1",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D"
"20123",2459745,16,0,"1",70,"D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459755,15,0,"1",100,"D",.,"A",40,"D",.,"A",.,"A",100,"D",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",19,"D",.,"A",.,"A"
"20123",2459765,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2459805,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459855,14,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459875,20,0,"1",15,"D",.,"A",26,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459955,16,0,"1",.,"A",.,"A",60,"D",30,"D",.,"A",.,"A",.,"A",10,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2459985,20,0,"1",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20123",2460025,16,0,"1",660,"D",.,"A",60,"D",.,"A",.,"A",72,"D",12,"D",.,"A",.,"A",.,"A",23,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2460045,21,0,"1",110,"D",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",50,"D",260,"D",30,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20123",2460055,15,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2460065,20,0,"1",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2460085,19,0,"1",.,"A",.,"A",160,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2460105,36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",36,"D",60,"D",.,"A",40,"D",.,"A"
"20123",2460245,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2460265,36,0,"1",0,"D",.,"A",145,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20123",2460465,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A"
