"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20121",2389375,43,0,"1","420","D","11","D",104,"D",,"A",,"A",,"A",,"A"
"20121",2389405,60,0,"1","420","D","01","D",225,"D",,"A",,"A",,"A",,"A"
"20121",2389445,84,0,"1","420","D","12","D",110,"D",,"A",,"A",,"A",,"A"
"20121",2389655,53,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2389685,81,0,"1","420","D","01","D",99,"D",,"A",,"A",,"A",,"A"
"20121",2389705,71,0,"1","420","D","11","D",6,"D",,"A",,"A",,"A",,"A"
"20121",2389805,66,0,"1","420","D","12","D",365,"D",,"A",,"A",,"A",,"A"
"20121",2389935,54,0,"1","400","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20121",2389935,55,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20121",2390035,59,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20121",2390225,46,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2390285,48,0,"1","410","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20121",2390345,36,0,"1","420","D","01","D",54,"D",,"A",,"A",,"A",,"A"
"20121",2390445,59,0,"2","430","D","11","D",.,"H","410","D","425","D",,"A",,"A"
"20121",2390445,59,1,"2","410","D","11","D",32,"E",,"A",,"A",,"A",,"A"
"20121",2390445,59,2,"2","420","D","11","D",653,"E",,"A",,"A",,"A",,"A"
"20121",2390505,54,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20121",2390545,56,0,"1","420","D","01","D",279,"D",,"A",,"A",,"A",,"A"
"20121",2390565,53,0,"1","420","D","11","D",250,"D",,"A",,"A",,"A",,"A"
"20121",2390625,57,0,"1","410","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20121",2390795,56,0,"1","410","D","01","D",14,"D",,"A",,"A",,"A",,"A"
"20121",2390795,57,0,"1","420","D","01","D",63,"D",,"A",,"A",,"A",,"A"
"20121",2390835,61,0,"2","420","D","11","D",69,"D",,"A",,"A",,"A",,"A"
"20121",2390955,47,0,"1","420","D","01","D",79,"D",,"A",,"A",,"A",,"A"
"20121",2390955,48,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20121",2391145,55,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2391155,39,0,"1","420","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20121",2391175,51,0,"1","420","D","12","D",55,"D",,"A",,"A",,"A",,"A"
"20121",2391285,43,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20121",2391475,49,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20121",2391495,68,0,"1","420","D","11","D",81,"D",,"A",,"A",,"A",,"A"
"20121",2391495,69,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20121",2391605,58,0,"1","420","D","01","D",124,"D",,"A",,"A",,"A",,"A"
"20121",2391605,59,0,"1","410","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20121",2391635,53,0,"1","420","D","12","D",600,"D",,"A",,"A",,"A",,"A"
"20121",2391665,67,0,"1","420","D","12","D",220,"D",,"A",,"A",,"A",,"A"
"20121",2391665,68,0,"2","420","D","11","D",125,"D",,"A",,"A",,"A",,"A"
"20121",2391695,62,0,"1","400","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20121",2391785,56,0,"1","420","D","11","D",63,"D",,"A",,"A",,"A",,"A"
"20121",2391785,57,0,"1","420","D","11","D",63,"D",,"A",,"A",,"A",,"A"
"20121",2391845,46,0,"2","420","D","11","D",64,"D",,"A",,"A",,"A",,"A"
"20121",2392005,39,0,"1","420","D","01","D",900,"D",,"A",,"A",,"A",,"A"
"20121",2392075,59,0,"1","400","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2392085,64,0,"2","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2392235,43,0,"1","420","D","01","D",235,"D",,"A",,"A",,"A",,"A"
"20121",2392255,37,0,"2","400","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20121",2392465,70,0,"1","420","D","01","D",128,"D",,"A",,"A",,"A",,"A"
"20121",2392515,61,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20121",2392545,60,0,"1","420","D","01","D",68,"D",,"A",,"A",,"A",,"A"
"20121",2392625,67,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20121",2392625,68,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20121",2392695,71,0,"1","420","D","12","D",78,"D",,"A",,"A",,"A",,"A"
"20121",2392855,58,0,"1","430","D","11","D",.,"H","410","D","415","D",,"A",,"A"
"20121",2392855,58,1,"1","410","D","11","D",60,"E",,"A",,"A",,"A",,"A"
"20121",2392855,58,2,"1","420","D","11","D",190,"E",,"A",,"A",,"A",,"A"
"20121",2392875,54,0,"1","410","D","01","D",18,"D",,"A",,"A",,"A",,"A"
"20121",2392905,39,0,"1","420","D","12","D",29,"D",,"A",,"A",,"A",,"A"
"20121",2393015,52,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20121",2393075,70,0,"1","430","D","01","D",.,"H","425","D","415","D",,"A",,"A"
"20121",2393075,70,1,"1","420","D","01","D",16,"E",,"A",,"A",,"A",,"A"
"20121",2393075,70,2,"1","420","D","01","D",33,"E",,"A",,"A",,"A",,"A"
"20121",2393085,105,0,"1","420","D","01","D",104,"D",,"A",,"A",,"A",,"A"
"20121",2393095,59,0,"1","420","D","12","D",8,"D",,"A",,"A",,"A",,"A"
"20121",2393115,93,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20121",2393255,115,0,"1","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20121",2393295,64,0,"2","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20121",2393315,69,0,"1","420","D","12","D",90,"D",,"A",,"A",,"A",,"A"
"20121",2393335,90,0,"1","410","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20121",2393365,55,0,"1","400","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20121",2393465,78,0,"1","420","D","11","D",350,"D",,"A",,"A",,"A",,"A"
"20121",2393495,71,0,"1","400","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20121",2393555,41,0,"1","420","D","11","D",71,"D",,"A",,"A",,"A",,"A"
"20121",2393695,67,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2393755,64,0,"1","410","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20121",2393755,65,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20121",2393805,45,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20121",2393965,48,0,"1","400","D","01","D",180,"D",,"A",,"A",,"A",,"A"
"20121",2393965,49,0,"1","420","D","01","D",470,"D",,"A",,"A",,"A",,"A"
"20121",2394015,79,0,"1","400","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20121",2394065,51,0,"1","420","D","11","D",125,"D",,"A",,"A",,"A",,"A"
"20121",2394115,57,0,"1","420","D","12","D",200,"D",,"A",,"A",,"A",,"A"
"20121",2394275,52,0,"1","410","D","11","D",30,"F",,"A",,"A",,"A",,"A"
"20121",2394355,92,0,"1","410","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20121",2394415,117,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20121",2394465,48,0,"1","410","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20121",2394465,49,0,"1","420","D","11","D",10,"D",,"A",,"A",,"A",,"A"
"20121",2394475,87,0,"1","410","D","11","D",70,"D",,"A",,"A",,"A",,"A"
"20121",2394545,88,0,"1","400","D","01","D",24,"D",,"A",,"A",,"A",,"A"
"20121",2394545,89,0,"1","430","D","01","D",.,"H","425","D","415","D",,"A",,"A"
"20121",2394545,89,1,"1","420","D","01","D",815,"E",,"A",,"A",,"A",,"A"
"20121",2394675,44,0,"2","420","D","11","D",44,"D",,"A",,"A",,"A",,"A"
"20121",2394705,47,0,"1","400","D","01","D",12,"D",,"A",,"A",,"A",,"A"
"20121",2394715,64,0,"1","420","D","01","D",128,"D",,"A",,"A",,"A",,"A"
"20121",2394725,44,0,"1","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20121",2394835,38,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20121",2394965,50,0,"1","420","D","01","D",98,"D",,"A",,"A",,"A",,"A"
"20121",2394985,46,0,"2","420","D","11","D",67,"D",,"A",,"A",,"A",,"A"
"20121",2395035,27,0,"1","420","D","01","D",56,"D",,"A",,"A",,"A",,"A"
"20121",2395105,57,0,"1","420","D","01","D",109,"D",,"A",,"A",,"A",,"A"
"20121",2395205,36,0,"1","420","D","01","D",57,"D",,"A",,"A",,"A",,"A"
"20121",2395395,67,0,"1","420","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20121",2395605,39,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20121",2395615,64,0,"2","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20121",2395725,100,0,"1","420","D","01","D",71,"D",,"A",,"A",,"A",,"A"
"20121",2395725,101,0,"1","420","D","01","D",47,"D",,"A",,"A",,"A",,"A"
"20121",2395855,49,0,"1","420","D","11","D",63,"D",,"A",,"A",,"A",,"A"
"20121",2395905,93,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
