"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR1","CRED_TR1","CREDITX1","CRED_TX1"
"20121",2378745,28,0,"4","130","D",6500,"D"
"20121",2378745,29,0,"4","800","D",13000,"D"
"20121",2378795,24,0,"4","800","D",15000,"D"
"20121",2378795,25,0,"4","800","D",17000,"D"
"20121",2378825,25,0,"4","130","D",2000,"D"
"20121",2378825,26,0,"4","130","D",4000,"D"
"20121",2378845,23,0,"4","110","D",238,"D"
"20121",2378845,24,0,"4","120","D",48,"D"
"20121",2378845,25,0,"4","130","D",1100,"D"
"20121",2378845,26,0,"4","130","D",900,"D"
"20121",2378895,24,0,"4","130","D",1800,"D"
"20121",2378895,25,0,"4","130","D",400,"D"
"20121",2378965,28,0,"4","130","D",150,"D"
"20121",2379005,15,0,"4","130","D",400,"D"
"20121",2379155,27,0,"4","800","D",599,"D"
"20121",2379225,34,0,"4","120","D",600,"D"
"20121",2379225,35,0,"4","120","D",2500,"D"
"20121",2379225,36,0,"4","510","D",2400,"D"
"20121",2379245,19,0,"4","130","D",5000,"D"
"20121",2379255,26,0,"4","130","D",1200,"D"
"20121",2379255,27,0,"4","120","D",3100,"D"
"20121",2379295,21,0,"4","700","D",5000,"F"
"20121",2379385,16,0,"4","120","D",500,"D"
"20121",2379385,17,0,"4","130","D",3000,"D"
"20121",2379385,18,0,"4","130","D",1500,"D"
"20121",2379385,19,0,"4","700","D",1800,"D"
"20121",2379435,17,0,"4","130","D",12000,"F"
"20121",2379485,22,0,"4","130","D",4742,"D"
"20121",2379485,23,0,"4","130","D",7800,"D"
"20121",2379485,24,0,"4","110","D",368,"D"
"20121",2379505,17,0,"4","130","D",3500,"D"
"20121",2379665,20,0,"4","130","D",5000,"D"
"20121",2379735,31,0,"4","700","D",75,"D"
"20121",2379755,16,0,"4","130","D",4500,"D"
"20121",2379805,40,0,"4","130","D",6500,"D"
"20121",2379815,29,0,"4","130","D",650,"D"
"20121",2379815,30,0,"4","130","D",16000,"D"
"20121",2379835,16,0,"4","130","D",2031,"D"
"20121",2379835,17,0,"4","120","D",1765,"D"
"20121",2379875,21,0,"4","130","D",7000,"D"
"20121",2379875,22,0,"4","800","D",300,"D"
"20121",2379875,23,0,"4","120","D",300,"D"
"20121",2379875,24,0,"4","120","D",250,"D"
"20121",2379885,16,0,"4","130","D",12000,"D"
"20121",2379905,29,0,"4","130","D",800,"D"
"20121",2379905,30,0,"4","800","D",18000,"D"
"20121",2379945,14,0,"4","130","D",2525,"D"
"20121",2379955,25,0,"4","120","D",20,"D"
"20121",2379955,26,0,"4","130","D",52,"D"
"20121",2379955,27,0,"4","130","D",280,"D"
"20121",2379975,22,0,"4","110","D",300,"D"
"20121",2379975,23,0,"4","130","D",600,"D"
"20121",2379985,15,0,"4","120","D",1100,"D"
"20121",2379985,16,0,"4","700","D",235,"D"
"20121",2379985,17,0,"4","130","D",1550,"D"
"20121",2379985,18,0,"4","800","D",15000,"D"
"20121",2379995,27,0,"4","130","D",6000,"D"
"20121",2379995,28,0,"4","130","D",600,"D"
"20121",2380055,21,0,"4","130","D",2000,"D"
"20121",2380075,15,0,"4","130","D",937,"D"
"20121",2380095,18,0,"4","130","D",1800,"D"
"20121",2380105,17,0,"4","120","D",800,"D"
"20121",2380105,18,0,"4","120","D",75,"D"
"20121",2380105,19,0,"4","510","D",8500,"D"
"20121",2380155,31,0,"4","120","D",656,"D"
"20121",2380155,32,0,"4","130","D",300,"D"
"20121",2380155,33,0,"4","130","D",1000,"D"
"20121",2380155,34,0,"4","700","D",1500,"F"
"20121",2380155,35,0,"4","800","D",1800,"D"
"20121",2380165,30,0,"4","130","D",106,"D"
"20121",2380445,21,0,"4","130","D",5500,"D"
"20121",2380445,22,0,"4","800","D",12000,"D"
"20121",2380565,18,0,"4","130","D",8000,"F"
"20121",2380605,18,0,"4","110","D",48,"D"
"20121",2380605,19,0,"4","110","D",200,"D"
"20121",2380605,20,0,"4","130","D",189,"D"
"20121",2380615,21,0,"4","120","D",300,"D"
"20121",2380615,22,0,"4","130","D",400,"D"
"20121",2380615,23,0,"4","800","D",12000,"D"
"20121",2380625,19,0,"4","120","D",400,"D"
"20121",2380625,20,0,"4","130","D",500,"D"
"20121",2380675,21,0,"4","120","D",800,"F"
"20121",2380675,22,0,"4","130","D",5000,"F"
"20121",2380705,52,0,"4","130","D",987,"D"
"20121",2380705,53,0,"4","130","D",1814,"D"
"20121",2380705,54,0,"4","130","D",3660,"D"
"20121",2380705,55,0,"4","130","D",5889,"D"
"20121",2380705,56,0,"4","130","D",8820,"D"
"20121",2380705,57,0,"4","130","D",6184,"D"
"20121",2380765,29,0,"4","120","D",40,"D"
"20121",2380765,30,0,"4","130","D",600,"D"
"20121",2380765,31,0,"4","130","D",467,"D"
"20121",2380765,32,0,"4","130","D",770,"D"
"20121",2380885,37,0,"4","130","D",200,"D"
"20121",2380945,14,0,"4","130","D",850,"D"
"20121",2380945,15,0,"4","130","D",325,"D"
"20121",2381065,16,0,"4","800","D",8000,"D"
"20121",2381095,26,0,"4","130","D",5000,"D"
"20121",2381205,18,0,"4","120","D",250,"D"
"20121",2381225,23,0,"4","130","D",1100,"D"
"20121",2381225,24,0,"4","800","D",1500,"D"
"20121",2381355,17,0,"4","130","D",10000,"D"
"20121",2381365,15,0,"4","130","D",9000,"D"
"20121",2381465,15,0,"4","130","D",8000,"D"
"20121",2381725,17,0,"4","130","D",400,"D"
"20121",2381725,18,0,"4","130","D",400,"D"
"20121",2381745,18,0,"4","130","D",500,"D"
"20121",2381905,22,0,"4","130","D",50000,"D"
"20121",2381905,23,0,"4","700","D",2500,"D"
"20121",2381925,19,0,"4","120","D",1,"D"
"20121",2381985,21,0,"4","800","D",120000,"D"
"20121",2382085,27,0,"4","130","D",1530,"D"
"20121",2382085,28,0,"4","800","D",2000,"D"
"20121",2382135,21,0,"4","130","D",251,"D"
"20121",2382135,22,0,"4","130","D",272,"D"
"20121",2382215,20,0,"4","130","D",3900,"D"
"20121",2382245,52,0,"4","800","D",330000,"D"
"20121",2382245,53,0,"4","130","D",3700,"D"
"20121",2382245,54,0,"4","700","D",200,"D"
"20121",2382315,18,0,"4","120","D",140,"D"
"20121",2382315,19,0,"4","130","D",4000,"D"
"20121",2382315,20,0,"4","120","D",2000,"D"
"20121",2382415,43,0,"4","800","D",9700,"D"
"20121",2382415,44,0,"4","800","D",4200,"D"
"20121",2382635,31,0,"4","130","D",5000,"D"
"20121",2382695,22,0,"4","110","D",67,"D"
"20121",2382725,22,0,"4","130","D",400,"D"
"20121",2382745,38,0,"4","120","D",620,"F"
"20121",2382745,39,0,"4","120","D",2000,"F"
"20121",2382745,40,0,"4","120","D",80,"F"
"20121",2382745,41,0,"4","130","D",300,"F"
"20121",2382785,25,0,"4","120","D",350,"D"
"20121",2382785,26,0,"4","130","D",2200,"D"
"20121",2382785,27,0,"4","130","D",4000,"D"
"20121",2382795,16,0,"4","130","D",7000,"D"
"20121",2382845,24,0,"4","130","D",25000,"D"
"20121",2382865,16,0,"4","130","D",700,"D"
"20121",2382955,26,0,"4","120","D",2000,"D"
"20121",2382955,27,0,"4","130","D",6000,"D"
"20121",2382965,14,0,"4","130","D",1000,"F"
"20121",2382965,15,0,"4","700","D",300,"F"
"20121",2382985,22,0,"4","130","D",2900,"F"
"20121",2383055,16,0,"4","130","D",900,"D"
"20121",2383055,17,0,"4","130","D",400,"D"
"20121",2383055,18,0,"4","700","D",500,"D"
"20121",2383075,16,0,"4","120","D",1500,"D"
"20121",2383075,17,0,"4","120","D",2200,"D"
"20121",2383075,18,0,"4","120","D",2000,"D"
"20121",2383075,19,0,"4","120","D",1500,"D"
"20121",2383075,20,0,"4","130","D",2000,"D"
"20121",2383075,21,0,"4","130","D",2100,"D"
"20121",2383075,22,0,"4","130","D",3500,"D"
"20121",2383075,23,0,"4","130","D",2000,"D"
"20121",2383075,24,0,"4","800","D",100000,"D"
"20121",2383145,25,0,"4","120","D",16,"F"
"20121",2383145,26,0,"4","120","D",300,"F"
"20121",2383145,27,0,"4","120","D",2000,"F"
"20121",2383145,28,0,"4","120","D",1100,"F"
"20121",2383145,29,0,"4","130","D",7000,"F"
"20121",2383145,30,0,"4","130","D",1,"F"
"20121",2383145,31,0,"4","130","D",5000,"F"
"20121",2383195,30,0,"4","120","D",520,"D"
"20121",2383195,31,0,"4","120","D",550,"D"
"20121",2383195,32,0,"4","120","D",40,"D"
"20121",2383195,33,0,"4","120","D",5300,"D"
"20121",2383195,34,0,"4","120","D",7700,"D"
"20121",2383195,35,0,"4","130","D",6400,"D"
"20121",2383195,36,0,"4","130","D",9700,"D"
"20121",2383195,37,0,"4","130","D",7700,"D"
"20121",2383195,38,0,"4","700","D",600,"D"
"20121",2383205,25,0,"4","130","D",3600,"D"
"20121",2383265,19,0,"4","700","D",4920,"D"
"20121",2383305,22,0,"4","120","D",600,"D"
"20121",2383405,40,0,"4","130","D",6000,"D"
"20121",2383475,16,0,"4","130","D",4000,"D"
"20121",2383515,14,0,"4","130","D",150,"D"
"20121",2383525,17,0,"4","700","D",5000,"F"
"20121",2383525,18,0,"4","130","D",1000,"F"
"20121",2383565,16,0,"4","130","D",4000,"D"
"20121",2383575,20,0,"4","130","D",11000,"D"
"20121",2383615,16,0,"4","130","D",22,"D"
"20121",2383615,17,0,"4","800","D",280,"D"
"20121",2383615,18,0,"4","800","D",40,"D"
"20121",2383715,15,0,"4","130","D",1000,"D"
"20121",2383825,28,0,"4","130","D",6000,"D"
"20121",2383835,30,0,"4","130","D",40000,"D"
"20121",2383835,31,0,"4","130","D",25000,"D"
"20121",2383855,26,0,"4","130","D",1200,"D"
"20121",2383855,27,0,"4","700","D",2000,"D"
"20121",2383855,28,0,"4","800","D",2500,"D"
"20121",2383905,23,0,"4","120","D",2300,"D"
"20121",2383905,24,0,"4","130","D",11500,"D"
"20121",2383905,25,0,"4","510","D",1800,"D"
"20121",2383955,15,0,"4","130","D",5200,"D"
"20121",2383975,18,0,"4","130","D",350,"D"
"20121",2384035,29,0,"4","120","D",500,"D"
"20121",2384035,30,0,"4","130","D",1000,"D"
"20121",2384035,31,0,"4","700","D",1100,"D"
"20121",2384065,30,0,"4","120","D",400,"D"
"20121",2384065,31,0,"4","130","D",12000,"D"
"20121",2384125,15,0,"4","110","D",260,"D"
"20121",2384125,16,0,"4","120","D",245,"D"
"20121",2384125,17,0,"4","130","D",32,"D"
"20121",2384135,27,0,"4","130","D",1500,"D"
"20121",2384165,15,0,"4","130","D",8000,"D"
"20121",2384165,16,0,"4","510","D",999000,"D"
"20121",2384325,17,0,"4","130","D",7000,"D"
"20121",2384335,24,0,"4","120","D",200,"D"
"20121",2384345,17,0,"4","120","D",1000,"D"
"20121",2384425,45,0,"4","130","D",685,"D"
"20121",2384425,46,0,"4","130","D",659,"D"
"20121",2384425,47,0,"4","130","D",188,"D"
"20121",2384425,48,0,"4","120","D",67,"D"
"20121",2384445,22,0,"4","700","D",793,"D"
"20121",2384485,27,0,"4","130","D",75,"D"
"20121",2384565,22,0,"4","130","D",1800,"D"
"20121",2384565,23,0,"4","700","D",600,"D"
"20121",2384565,24,0,"4","800","D",3000,"D"
"20121",2384625,26,0,"4","130","D",32000,"D"
"20121",2384625,27,0,"4","700","D",3000,"D"
"20121",2384705,22,0,"4","120","D",3000,"D"
"20121",2384705,23,0,"4","130","D",25000,"D"
"20121",2384705,24,0,"4","800","D",15000,"D"
"20121",2384745,22,0,"4","130","D",1400,"D"
"20121",2384745,23,0,"4","800","D",12000,"D"
"20121",2384815,24,0,"4","120","D",1300,"D"
"20121",2384815,25,0,"4","120","D",1500,"D"
"20121",2384815,26,0,"4","120","D",1100,"D"
"20121",2384815,27,0,"4","120","D",3300,"D"
"20121",2384815,28,0,"4","130","D",1400,"D"
"20121",2384815,29,0,"4","130","D",450,"D"
"20121",2384815,30,0,"4","130","D",280,"D"
"20121",2384815,31,0,"4","130","D",475,"D"
"20121",2384815,32,0,"4","130","D",850,"D"
"20121",2384815,33,0,"4","510","D",40000,"D"
"20121",2384815,34,0,"4","700","D",796,"D"
"20121",2384815,35,0,"4","800","D",5000,"D"
"20121",2384815,36,0,"4","800","D",3500,"D"
"20121",2384835,17,0,"4","130","D",6000,"D"
"20121",2384975,16,0,"4","130","D",3500,"D"
"20121",2384985,18,0,"4","130","D",300,"D"
"20121",2384995,15,0,"4","130","D",1909,"D"
"20121",2385035,16,0,"4","130","D",200,"D"
"20121",2385035,17,0,"4","700","D",100,"D"
"20121",2385055,20,0,"4","130","D",3500,"D"
"20121",2385155,20,0,"4","120","D",22,"D"
"20121",2385155,21,0,"4","130","D",4000,"D"
"20121",2385155,22,0,"4","130","D",1000,"D"
"20121",2385215,39,0,"4","120","D",100,"D"
"20121",2385215,40,0,"4","120","D",350,"D"
"20121",2385215,41,0,"4","700","D",1795,"D"
"20121",2385215,42,0,"4","130","D",2600,"D"
"20121",2385215,43,0,"4","130","D",108,"D"
"20121",2385225,15,0,"4","130","D",1500,"F"
"20121",2385275,15,0,"4","130","D",8000,"D"
"20121",2385275,16,0,"4","130","D",8000,"D"
"20121",2385345,14,0,"4","510","D",900,"D"
"20121",2385345,15,0,"4","700","D",20,"D"
"20121",2385445,14,0,"4","130","D",4000,"D"
"20121",2385465,18,0,"4","120","D",2200,"D"
"20121",2385465,19,0,"4","120","D",300,"D"
"20121",2385465,20,0,"4","130","D",1600,"D"
"20121",2385465,21,0,"4","130","D",1100,"D"
"20121",2385525,17,0,"4","120","D",1500,"D"
"20121",2385525,18,0,"4","120","D",800,"D"
"20121",2385745,19,0,"4","130","D",4000,"D"
"20121",2385755,27,0,"4","130","D",2894,"D"
"20121",2385755,28,0,"4","130","D",181,"D"
"20121",2385755,29,0,"4","130","D",1479,"D"
"20121",2385875,23,0,"4","700","D",12000,"D"
"20121",2386035,19,0,"4","130","D",3000,"D"
"20121",2386095,22,0,"4","130","D",1,"D"
"20121",2386155,19,0,"4","130","D",1900,"D"
"20121",2386155,20,0,"4","200","D",275,"D"
"20121",2386175,23,0,"4","130","D",3000,"D"
"20121",2386175,24,0,"4","800","D",34000,"D"
"20121",2386245,16,0,"4","130","D",3300,"D"
"20121",2386245,17,0,"4","800","D",44000,"D"
"20121",2386315,26,0,"4","110","D",100,"D"
"20121",2386315,27,0,"4","130","D",200,"D"
"20121",2386315,28,0,"4","120","D",600,"D"
"20121",2386315,29,0,"4","700","D",1200,"D"
"20121",2386325,27,0,"4","120","D",300,"D"
"20121",2386325,28,0,"4","120","D",75,"D"
"20121",2386325,29,0,"4","130","D",1500,"D"
"20121",2386325,30,0,"4","130","D",300,"D"
"20121",2386335,21,0,"4","120","D",100,"D"
"20121",2386335,22,0,"4","120","D",50,"D"
"20121",2386335,23,0,"4","130","D",1200,"D"
"20121",2386335,24,0,"4","130","D",5300,"D"
"20121",2386335,25,0,"4","200","D",800,"D"
"20121",2386385,19,0,"4","110","D",900,"D"
"20121",2386385,20,0,"4","130","D",1500,"D"
"20121",2386385,21,0,"4","130","D",1800,"D"
"20121",2386385,22,0,"4","130","D",500,"D"
"20121",2386385,23,0,"4","130","D",700,"D"
"20121",2386385,24,0,"4","700","D",2000,"F"
"20121",2386395,24,0,"4","120","D",200,"D"
"20121",2386395,25,0,"4","130","D",1000,"D"
"20121",2386415,25,0,"4","130","D",3800,"D"
"20121",2386415,26,0,"4","120","D",200,"D"
"20121",2386495,14,0,"4","130","D",2000,"D"
"20121",2386495,15,0,"4","800","D",59000,"D"
"20121",2386575,25,0,"4","130","D",8000,"D"
"20121",2386595,25,0,"4","130","D",101,"D"
"20121",2386645,21,0,"4","130","D",1900,"D"
"20121",2386705,20,0,"4","130","D",15000,"D"
"20121",2386735,14,0,"4","120","D",800,"D"
"20121",2386735,15,0,"4","130","D",6000,"D"
"20121",2386735,16,0,"4","800","D",12000,"D"
"20121",2386745,26,0,"4","120","D",1200,"D"
"20121",2386745,27,0,"4","120","D",550,"D"
"20121",2386745,28,0,"4","120","D",1100,"D"
"20121",2386745,29,0,"4","120","D",2600,"D"
"20121",2386745,30,0,"4","120","D",400,"D"
"20121",2386745,31,0,"4","130","D",2000,"D"
"20121",2386745,32,0,"4","130","D",13000,"D"
"20121",2386745,33,0,"4","130","D",14000,"D"
"20121",2386745,34,0,"4","800","D",180000,"D"
"20121",2386745,35,0,"4","800","D",45000,"D"
"20121",2386785,19,0,"4","130","D",4700,"D"
"20121",2386785,20,0,"4","700","D",2662,"D"
"20121",2386865,35,0,"4","120","D",5316,"D"
"20121",2386865,36,0,"4","130","D",400,"D"
"20121",2386865,37,0,"4","200","D",600,"D"
"20121",2386865,38,0,"4","700","D",1500,"D"
"20121",2386865,39,0,"4","800","D",40000,"D"
"20121",2386895,30,0,"4","120","D",60,"D"
"20121",2386895,31,0,"4","130","D",2300,"D"
"20121",2386905,24,0,"4","130","D",1800,"D"
"20121",2386955,19,0,"4","130","D",477,"D"
"20121",2386995,29,0,"4","130","D",1800,"D"
"20121",2386995,30,0,"4","800","D",12500,"D"
"20121",2387015,17,0,"4","130","D",17000,"D"
"20121",2387015,18,0,"4","200","D",800,"D"
"20121",2387045,16,0,"4","110","D",2000,"D"
"20121",2387085,18,0,"4","130","D",7000,"F"
"20121",2387215,23,0,"4","120","D",1000,"D"
"20121",2387215,24,0,"4","130","D",800,"D"
"20121",2387215,25,0,"4","130","D",3000,"D"
"20121",2387265,36,0,"4","800","D",3000,"D"
"20121",2387395,18,0,"4","130","D",3000,"D"
"20121",2387445,21,0,"4","130","D",3000,"D"
"20121",2387525,24,0,"4","510","D",900000,"D"
"20121",2387555,33,0,"4","130","D",3000,"D"
"20121",2387665,20,0,"4","700","D",50,"D"
"20121",2387825,19,0,"4","130","D",4000,"F"
"20121",2387825,20,0,"4","800","D",15000,"F"
"20121",2387845,14,0,"4","510","D",4000,"F"
"20121",2387985,18,0,"4","130","D",300,"D"
"20121",2387985,19,0,"4","700","D",200,"D"
"20121",2388135,15,0,"4","120","D",810,"D"
"20121",2388135,16,0,"4","800","D",62000,"D"
"20121",2388195,25,0,"4","120","D",300,"D"
"20121",2388195,26,0,"4","130","D",800,"D"
"20121",2388265,21,0,"4","120","D",250,"D"
"20121",2388265,22,0,"4","130","D",590,"D"
"20121",2388275,18,0,"4","130","D",2000,"D"
"20121",2388285,16,0,"4","130","D",2800,"D"
"20121",2388305,17,0,"4","130","D",3500,"D"
"20121",2388335,18,0,"4","700","D",600,"D"
"20121",2388375,16,0,"4","130","D",7000,"D"
"20121",2388405,14,0,"4","510","D",939,"D"
"20121",2388495,21,0,"4","130","D",4000,"D"
"20121",2388495,22,0,"4","800","D",2000,"D"
"20121",2388565,16,0,"4","700","D",500,"D"
"20121",2388605,16,0,"4","130","D",8000,"D"
"20121",2388615,32,0,"4","120","D",125,"D"
"20121",2388655,29,0,"4","130","D",200,"D"
"20121",2388735,15,0,"4","120","D",221,"D"
"20121",2388765,22,0,"4","510","D",3000,"D"
"20121",2388935,14,0,"4","120","D",160,"D"
"20121",2388935,15,0,"4","120","D",80,"D"
"20121",2388935,16,0,"4","120","D",250,"D"
"20121",2388935,17,0,"4","120","D",400,"D"
"20121",2388955,35,0,"4","800","D",1000,"D"
"20121",2388985,31,0,"4","130","D",19000,"D"
"20121",2389105,14,0,"4","130","D",400,"D"
"20121",2389105,15,0,"4","130","D",700,"D"
"20121",2389175,17,0,"4","130","D",600,"D"
"20121",2389175,18,0,"4","130","D",1600,"D"
"20121",2389195,22,0,"4","130","D",375,"D"
"20121",2389205,73,0,"4","120","D",900,"D"
"20121",2389205,74,0,"4","130","D",300,"D"
"20121",2389265,18,0,"4","120","D",900,"D"
"20121",2389265,19,0,"4","130","D",2000,"D"
"20121",2389355,24,0,"4","120","D",50,"D"
"20121",2389355,25,0,"4","120","D",200,"D"
"20121",2389355,26,0,"4","130","D",3000,"D"
"20121",2389375,18,0,"4","700","D",6200,"D"
"20121",2389375,19,0,"4","700","D",840,"D"
"20121",2389645,21,0,"4","120","D",1080,"D"
"20121",2389645,22,0,"4","700","D",105,"D"
"20121",2389685,34,0,"4","130","D",10000,"D"
"20121",2389705,26,0,"4","130","D",316,"D"
"20121",2389705,27,0,"4","130","D",760,"D"
"20121",2389815,17,0,"4","510","D",479,"D"
"20121",2389855,18,0,"4","130","D",250,"D"
"20121",2389895,23,0,"4","130","D",3400,"D"
"20121",2389895,24,0,"4","200","D",500,"D"
"20121",2389935,23,0,"4","800","D",6000,"D"
"20121",2390035,20,0,"4","130","D",8722,"D"
"20121",2390035,21,0,"4","130","D",7900,"D"
"20121",2390035,22,0,"4","130","D",2400,"D"
"20121",2390035,23,0,"4","130","D",3700,"D"
"20121",2390055,17,0,"4","130","D",500,"D"
"20121",2390105,15,0,"4","130","D",89,"D"
"20121",2390225,23,0,"4","200","D",288,"D"
"20121",2390235,15,0,"4","120","D",20,"D"
"20121",2390275,18,0,"4","800","D",10000,"D"
"20121",2390285,17,0,"4","130","D",50,"F"
"20121",2390305,26,0,"4","130","D",108,"D"
"20121",2390305,27,0,"4","130","D",230,"D"
"20121",2390305,28,0,"4","130","D",204,"D"
"20121",2390315,25,0,"4","700","D",180,"D"
"20121",2390345,14,0,"4","120","D",400,"D"
"20121",2390345,15,0,"4","130","D",221,"F"
"20121",2390365,17,0,"4","120","D",50,"D"
"20121",2390375,14,0,"4","130","D",5100,"D"
"20121",2390375,15,0,"4","130","D",5098,"D"
"20121",2390375,16,0,"4","130","D",2269,"D"
"20121",2390375,17,0,"4","130","D",2252,"D"
"20121",2390405,23,0,"4","120","D",75,"D"
"20121",2390405,24,0,"4","130","D",4200,"D"
"20121",2390405,25,0,"4","700","D",600,"D"
"20121",2390445,19,0,"4","130","D",2900,"D"
"20121",2390445,20,0,"4","700","D",1700,"D"
"20121",2390505,21,0,"4","130","D",400,"F"
"20121",2390575,18,0,"4","120","D",100,"D"
"20121",2390625,21,0,"4","130","D",10000,"D"
"20121",2390645,27,0,"4","800","D",6000,"D"
"20121",2390675,14,0,"4","800","D",800,"D"
"20121",2390675,15,0,"4","800","D",700,"D"
"20121",2390765,15,0,"4","130","D",5000,"D"
"20121",2390805,24,0,"4","120","D",224,"D"
"20121",2390925,14,0,"4","130","D",50000,"D"
"20121",2391115,15,0,"4","130","D",1000,"D"
"20121",2391125,23,0,"4","130","D",11000,"D"
"20121",2391125,24,0,"4","800","D",5000,"D"
"20121",2391125,25,0,"4","700","D",600,"D"
"20121",2391145,19,0,"4","120","D",700,"D"
"20121",2391175,19,0,"4","700","D",3000,"D"
"20121",2391175,20,0,"4","130","D",500,"D"
"20121",2391265,20,0,"4","130","D",5000,"D"
"20121",2391295,18,0,"4","130","D",3100,"D"
"20121",2391295,19,0,"4","130","D",3800,"D"
"20121",2391305,22,0,"4","800","D",3900,"D"
"20121",2391305,23,0,"4","130","D",2500,"D"
"20121",2391375,19,0,"4","130","D",1500,"F"
"20121",2391375,20,0,"4","130","D",100,"F"
"20121",2391375,21,0,"4","800","D",10000,"D"
"20121",2391425,21,0,"4","700","D",2207,"D"
"20121",2391475,22,0,"4","130","D",8000,"D"
"20121",2391505,14,0,"4","130","D",4500,"D"
"20121",2391665,19,0,"4","120","D",205,"D"
"20121",2391665,20,0,"4","130","D",1000,"D"
"20121",2391675,15,0,"4","130","D",4000,"D"
"20121",2391695,19,0,"4","130","D",2400,"D"
"20121",2391775,45,0,"4","130","D",184,"D"
"20121",2391785,18,0,"4","130","D",7000,"D"
"20121",2391835,16,0,"4","130","D",13,"D"
"20121",2391855,17,0,"4","130","D",2092,"D"
"20121",2391855,18,0,"4","800","D",65000,"D"
"20121",2391865,14,0,"4","120","D",600,"D"
"20121",2391865,15,0,"4","130","D",1500,"D"
"20121",2391875,17,0,"4","510","D",6900,"D"
"20121",2391955,14,0,"4","130","D",1200,"F"
"20121",2391985,18,0,"4","130","D",8000,"D"
"20121",2391985,19,0,"4","800","D",15000,"D"
"20121",2392025,42,0,"4","120","D",360,"D"
"20121",2392085,25,0,"4","130","D",1700,"D"
"20121",2392125,15,0,"4","120","D",1800,"D"
"20121",2392125,16,0,"4","120","D",600,"D"
"20121",2392165,16,0,"4","800","D",28000,"D"
"20121",2392225,21,0,"4","120","D",501,"D"
"20121",2392225,22,0,"4","120","D",332,"D"
"20121",2392225,23,0,"4","130","D",675,"D"
"20121",2392285,16,0,"4","700","D",300,"D"
"20121",2392285,17,0,"4","700","D",800,"D"
"20121",2392285,18,0,"4","800","D",5000,"D"
"20121",2392435,18,0,"4","130","D",1600,"D"
"20121",2392435,19,0,"4","110","D",500,"D"
"20121",2392455,24,0,"4","130","D",631,"D"
"20121",2392455,25,0,"4","120","D",274,"D"
"20121",2392455,26,0,"4","120","D",83,"D"
"20121",2392475,14,0,"4","130","D",2000,"D"
"20121",2392515,20,0,"4","120","D",2000,"D"
"20121",2392515,21,0,"4","800","D",5000,"D"
"20121",2392525,20,0,"4","130","D",937,"D"
"20121",2392525,21,0,"4","130","D",4800,"F"
"20121",2392525,22,0,"4","130","D",240,"F"
"20121",2392545,21,0,"4","120","D",200,"D"
"20121",2392625,23,0,"4","130","D",15000,"D"
"20121",2392625,24,0,"4","130","D",111,"D"
"20121",2392755,19,0,"4","130","D",5000,"D"
"20121",2392855,17,0,"4","130","D",8000,"D"
"20121",2393015,15,0,"4","800","D",4800,"D"
