"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20121",2444753,100,0,"1",.,"A",.,"A",115,"D"
"20121",2444783,55,0,"1",25,"D",.,"A",.,"A"
"20121",2445053,35,0,"1",.,"A",1,"D",.,"A"
"20121",2445123,80,0,"1",.,"A",.,"A",65,"D"
"20121",2445353,61,0,"1",30,"D",.,"A",.,"A"
"20121",2445893,32,0,"1",.,"A",.,"A",100,"D"
"20121",2445933,50,0,"1",80,"D",.,"A",.,"A"
"20121",2446993,30,0,"1",10,"D",.,"A",.,"A"
"20121",2447003,28,0,"1",.,"A",.,"A",50,"D"
"20121",2447123,57,0,"1",.,"A",.,"A",40,"D"
"20121",2447363,58,0,"1",110,"D",.,"A",.,"A"
"20121",2447604,63,0,"1",.,"A",.,"A",20,"D"
"20121",2447803,56,0,"1",40,"D",.,"A",.,"A"
"20121",2448023,47,0,"1",15,"D",.,"A",.,"A"
"20121",2448043,29,0,"1",400,"D",.,"A",.,"A"
"20121",2448763,38,0,"1",21,"D",.,"A",.,"A"
"20121",2448833,47,0,"1",20,"D",.,"A",.,"A"
"20121",2448923,69,0,"1",.,"A",.,"A",80,"D"
"20121",2449303,30,0,"1",10,"D",.,"A",.,"A"
"20121",2449523,26,0,"1",50,"D",.,"A",.,"A"
"20121",2449713,58,0,"1",25,"D",.,"A",.,"A"
"20121",2449923,59,0,"1",.,"A",.,"A",40,"D"
"20121",2450343,49,0,"1",100,"D",.,"A",100,"D"
"20121",2450793,57,0,"1",124,"F",.,"A",.,"A"
"20121",2450813,49,0,"1",.,"A",.,"A",150,"D"
"20121",2451023,42,0,"1",20,"D",.,"A",.,"A"
"20121",2451133,56,0,"1",6,"D",.,"A",.,"A"
"20121",2451463,75,0,"1",.,"A",.,"A",50,"D"
"20121",2451563,64,0,"1",25,"D",.,"A",40,"D"
"20121",2452083,52,0,"1",10,"D",.,"A",.,"A"
"20121",2452313,54,0,"1",53,"D",.,"A",.,"A"
"20121",2452413,38,0,"1",0,"D",.,"A",.,"A"
"20121",2452493,36,0,"1",40,"D",.,"A",.,"A"
"20121",2452623,52,0,"1",.,"A",.,"A",0,"D"
"20121",2452813,34,0,"1",.,"A",.,"A",0,"D"
"20121",2453373,32,0,"1",.,"A",.,"A",88,"F"
"20121",2453573,61,0,"1",45,"D",.,"A",.,"A"
"20121",2453783,22,0,"1",0,"D",.,"A",.,"A"
"20121",2453793,42,0,"1",.,"A",1,"D",.,"A"
"20121",2453803,62,0,"1",.,"A",.,"A",60,"D"
"20121",2453853,61,0,"1",0,"D",.,"A",.,"A"
"20121",2454083,39,0,"1",10,"D",.,"A",.,"A"
"20121",2454213,43,0,"1",11,"D",.,"A",.,"A"
"20121",2454293,50,0,"1",105,"D",.,"A",.,"A"
"20121",2454323,36,0,"1",70,"D",.,"A",.,"A"
"20121",2454653,76,0,"1",300,"D",.,"A",.,"A"
"20121",2454773,37,0,"1",.,"A",.,"A",96,"D"
"20121",2455305,36,0,"1",15,"D",.,"A",.,"A"
"20121",2455313,23,0,"1",.,"A",5,"D",.,"A"
"20121",2455433,37,0,"1",24,"D",.,"A",.,"A"
"20121",2455503,54,0,"1",.,"A",.,"A",20,"D"
"20121",2457103,21,0,"1",150,"D",.,"A",.,"A"
"20121",2457713,64,0,"1",.,"A",.,"A",20,"D"
"20121",2458553,30,0,"1",20,"D",.,"A",.,"A"
"20121",2458623,31,0,"1",30,"D",.,"A",.,"A"
"20121",2458673,42,0,"1",.,"A",.,"A",40,"D"
"20121",2459223,23,0,"1",0,"D",.,"A",.,"A"
"20121",2459523,52,0,"1",50,"D",.,"A",180,"D"
"20121",2459573,25,0,"1",.,"A",.,"A",90,"D"
"20121",2459623,35,0,"1",90,"D",.,"A",180,"D"
"20121",2459873,42,0,"1",50,"D",.,"A",.,"A"
"20121",2459883,18,0,"1",10,"D",5,"D",.,"A"
"20121",2460003,25,0,"1",20,"D",.,"A",.,"A"
"20121",2460383,66,0,"1",65,"D",.,"A",.,"A"
"20121",2460483,45,0,"1",.,"A",.,"A",40,"D"
"20121",2460523,47,0,"1",40,"D",.,"A",.,"A"
"20121",2460653,36,0,"1",.,"A",.,"A",120,"D"
"20121",2460673,60,0,"1",0,"D",.,"A",.,"A"
"20121",2460693,42,0,"1",0,"D",.,"A",.,"A"
"20121",2460913,40,0,"1",20,"D",.,"A",.,"A"
"20121",2460923,44,0,"1",.,"A",.,"A",260,"D"
"20121",2461083,35,0,"1",.,"A",.,"A",90,"D"
"20121",2461223,43,0,"1",25,"D",.,"A",.,"A"
"20121",2461553,20,0,"1",.,"A",.,"A",150,"D"
"20121",2461903,37,0,"1",160,"D",.,"A",.,"A"
"20121",2461943,52,0,"1",30,"D",.,"A",.,"A"
"20121",2462023,34,0,"1",.,"A",.,"A",20,"D"
"20121",2462083,44,0,"1",60,"D",.,"A",.,"A"
"20121",2462213,31,0,"1",60,"D",.,"A",.,"A"
"20121",2462273,27,0,"1",.,"A",16,"D",.,"A"
"20121",2462703,36,0,"1",.,"A",.,"A",20,"D"
"20121",2462913,68,0,"1",.,"A",.,"A",330,"D"
"20121",2463343,20,0,"1",0,"D",.,"A",.,"A"
"20121",2463423,41,0,"1",.,"A",.,"A",90,"D"
"20121",2463493,29,0,"1",0,"D",.,"A",.,"A"
"20121",2463963,48,0,"1",20,"D",.,"A",60,"D"
"20121",2464153,30,0,"1",0,"D",.,"A",.,"A"
"20121",2464643,54,0,"1",.,"A",.,"A",200,"D"
"20121",2464663,46,0,"1",20,"D",.,"A",.,"A"
"20121",2464683,37,0,"1",.,"A",.,"A",450,"D"
"20121",2464703,94,0,"1",.,"A",.,"A",0,"D"
"20121",2464713,39,0,"1",49,"F",.,"A",.,"A"
"20121",2465013,40,0,"1",19,"D",.,"A",.,"A"
"20121",2465383,31,0,"1",20,"D",.,"A",.,"A"
"20121",2465393,36,0,"1",25,"D",.,"A",.,"A"
"20121",2465863,34,0,"1",.,"A",.,"A",.,"A"
"20121",2465913,32,0,"1",0,"D",.,"A",.,"A"
"20121",2466143,40,0,"1",60,"D",.,"A",.,"A"
"20121",2466683,56,0,"1",.,"A",.,"A",30,"D"
"20121",2467593,30,0,"1",0,"D",.,"A",.,"A"
"20121",2467733,45,0,"1",.,"A",.,"A",30,"D"
"20121",2467823,29,0,"1",.,"A",.,"A",150,"D"
"20121",2468003,29,0,"1",25,"D",.,"A",.,"A"
"20121",2468073,60,0,"1",5,"D",.,"A",.,"A"
"20121",2468113,40,0,"1",25,"D",.,"A",.,"A"
"20121",2468723,57,0,"1",.,"A",.,"A",150,"D"
"20121",2468763,42,0,"1",90,"D",.,"A",.,"A"
"20121",2469433,52,0,"1",170,"D",.,"A",.,"A"
"20121",2469453,51,0,"1",.,"A",.,"A",90,"D"
"20121",2469983,43,0,"1",0,"D",.,"A",.,"A"
"20121",2469993,44,0,"1",10,"D",.,"A",.,"A"
"20121",2470583,35,0,"1",10,"D",.,"A",.,"A"
"20121",2471073,49,0,"1",.,"A",.,"A",20,"D"
"20121",2471553,51,0,"1",5,"D",.,"A",.,"A"
"20121",2471893,60,0,"1",.,"A",.,"A",75,"D"
"20121",2472443,85,0,"1",200,"D",.,"A",.,"A"
"20121",2472663,41,0,"1",150,"D",.,"A",.,"A"
"20121",2473223,63,0,"1",20,"D",.,"A",.,"A"
"20121",2473493,22,0,"1",.,"A",.,"A",100,"D"
"20121",2473833,29,0,"1",.,"A",.,"A",300,"D"
"20121",2473943,42,0,"1",40,"D",.,"A",.,"A"
"20121",2473993,29,0,"1",13,"D",.,"A",.,"A"
"20121",2474133,92,0,"1",5,"D",5,"D",.,"A"
"20121",2474153,21,0,"1",30,"D",.,"A",.,"A"
"20121",2474403,34,0,"1",28,"D",.,"A",.,"A"
"20121",2474633,37,0,"1",.,"A",.,"A",105,"D"
"20121",2474763,36,0,"1",0,"D",.,"A",300,"D"
"20121",2475573,38,0,"1",90,"D",.,"A",.,"A"
"20121",2475663,20,0,"1",120,"D",.,"A",.,"A"
"20121",2475743,64,0,"1",.,"A",.,"A",135,"D"
"20121",2476633,27,0,"1",20,"D",.,"A",.,"A"
"20121",2476683,41,0,"1",30,"D",.,"A",.,"A"
"20121",2476804,22,0,"1",.,"A",.,"A",.,"A"
"20121",2476833,33,0,"1",.,"A",.,"A",15,"D"
"20121",2476942,38,0,"1",.,"A",.,"A",147,"D"
"20121",2477292,49,0,"1",20,"D",.,"A",.,"A"
"20121",2477372,82,0,"1",.,"A",15,"D",.,"A"
"20121",2477512,83,0,"1",.,"A",.,"A",30,"D"
"20121",2477804,43,0,"1",30,"D",.,"A",.,"A"
"20121",2477812,74,0,"1",.,"A",.,"A",100,"D"
"20121",2478562,68,0,"1",.,"A",.,"A",100,"D"
"20121",2478782,71,0,"1",90,"D",.,"A",.,"A"
"20121",2478824,22,0,"1",.,"A",.,"A",50,"D"
"20121",2479112,24,0,"1",0,"D",.,"A",.,"A"
"20121",2479182,38,0,"1",.,"A",.,"A",28,"D"
"20121",2479312,22,0,"1",.,"A",.,"A",150,"D"
"20121",2479352,68,0,"1",.,"A",.,"A",20,"D"
"20121",2479362,41,0,"1",.,"A",.,"A",0,"D"
"20121",2479512,21,0,"1",0,"D",.,"A",.,"A"
"20121",2479602,30,0,"1",135,"D",.,"A",.,"A"
"20121",2479912,82,0,"1",.,"A",.,"A",90,"D"
"20121",2480112,35,0,"1",.,"A",.,"A",220,"D"
"20121",2480302,31,0,"1",10,"D",.,"A",.,"A"
"20121",2480372,43,0,"1",172,"D",.,"A",.,"A"
"20121",2480642,20,0,"1",60,"D",.,"A",.,"A"
"20121",2481082,23,0,"1",.,"A",.,"A",60,"D"
"20121",2481242,67,0,"1",.,"A",.,"A",20,"D"
"20121",2481302,37,0,"1",10,"D",.,"A",.,"A"
"20121",2481392,21,0,"1",60,"D",.,"A",.,"A"
"20121",2481432,24,0,"1",.,"A",.,"A",100,"D"
"20121",2481462,49,0,"1",170,"D",.,"A",.,"A"
"20121",2481592,49,0,"1",.,"A",.,"A",30,"D"
"20121",2481632,69,0,"1",.,"A",.,"A",0,"D"
"20121",2481835,49,0,"1",10,"D",.,"A",.,"A"
"20121",2481922,54,0,"1",.,"A",.,"A",150,"D"
"20121",2482062,21,0,"1",30,"D",.,"A",.,"A"
"20121",2482282,41,0,"1",270,"D",.,"A",.,"A"
"20121",2482312,33,0,"1",216,"D",.,"A",.,"A"
"20121",2482812,62,0,"1",0,"D",.,"A",.,"A"
"20121",2482952,41,0,"1",.,"A",.,"A",30,"D"
"20121",2483014,28,0,"1",0,"D",.,"A",.,"A"
"20121",2483162,51,0,"1",.,"A",.,"A",150,"D"
"20121",2483182,30,0,"1",.,"A",.,"A",129,"D"
"20121",2484474,39,0,"1",20,"D",.,"A",.,"A"
"20121",2484702,37,0,"1",.,"A",.,"A",225,"D"
"20121",2484962,41,0,"1",25,"D",.,"A",.,"A"
"20121",2485122,43,0,"1",30,"D",.,"A",.,"A"
"20121",2485372,103,0,"1",.,"A",1,"D",.,"A"
"20121",2485872,48,0,"1",60,"D",.,"A",.,"A"
"20121",2486092,82,0,"1",.,"A",.,"A",45,"D"
