"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20122",2430655,61,2,"1",.,"A",3,"E","140","D"
"20122",2430655,61,3,"1",.,"A",673,"E","150","D"
"20122",2430655,61,4,"1",.,"A",40,"E","160","D"
"20122",2430655,61,5,"1",.,"A",65,"E","170","D"
"20122",2430655,61,6,"1",.,"A",113,"E","180","D"
"20122",2430655,61,7,"1",.,"A",219,"E","190","D"
"20122",2430655,61,8,"1",.,"A",186,"E","200","D"
"20122",2430655,61,9,"1",.,"A",135,"E","210","D"
"20122",2430655,61,10,"1",.,"A",25,"E","220","D"
"20122",2432375,23,0,"1",1,"D",.,"H",,"A"
"20122",2432375,23,1,"1",.,"A",5,"E","120","D"
"20122",2432375,23,2,"1",.,"A",30,"E","150","D"
"20122",2432375,23,3,"1",.,"A",1,"E","160","D"
"20122",2432375,23,4,"1",.,"A",2,"E","170","D"
"20122",2432375,23,5,"1",.,"A",4,"E","180","D"
"20122",2432375,23,6,"1",.,"A",8,"E","190","D"
"20122",2432685,66,0,"1",3,"D",.,"H",,"A"
"20122",2432685,66,1,"1",.,"A",65,"E","100","D"
"20122",2432685,66,2,"1",.,"A",13,"E","110","D"
"20122",2432685,66,3,"1",.,"A",13,"E","200","D"
"20122",2432685,66,4,"1",.,"A",44,"E","210","D"
"20122",2432685,66,5,"1",.,"A",65,"E","220","D"
"20122",2433465,42,0,"1",1,"D",.,"H",,"A"
"20122",2433465,42,1,"1",.,"A",25,"E","100","D"
"20122",2433465,42,2,"1",.,"A",10,"E","110","D"
"20122",2434085,78,0,"1",1,"D",.,"H",,"A"
"20122",2434085,78,1,"1",.,"A",60,"E","100","D"
"20122",2434085,78,2,"1",.,"A",10,"E","110","D"
"20122",2434135,70,0,"1",3,"D",.,"H",,"A"
"20122",2434135,70,1,"1",.,"A",37,"E","120","D"
"20122",2434135,70,2,"1",.,"A",4,"E","140","D"
"20122",2434135,70,3,"1",.,"A",424,"E","150","D"
"20122",2434135,70,4,"1",.,"A",5,"E","160","D"
"20122",2434135,70,5,"1",.,"A",16,"E","170","D"
"20122",2434135,70,6,"1",.,"A",64,"E","190","D"
"20122",2434555,66,0,"1",1,"D",.,"H",,"A"
"20122",2434555,66,1,"1",.,"A",3,"E","120","D"
"20122",2434555,66,2,"1",.,"A",41,"E","150","D"
"20122",2434555,66,3,"1",.,"A",1,"E","170","D"
"20122",2434555,66,4,"1",.,"A",5,"E","190","D"
"20122",2434995,97,0,"1",13,"D",.,"H",,"A"
"20122",2434995,97,1,"1",.,"A",284,"E","100","D"
"20122",2434995,97,2,"1",.,"A",116,"E","110","D"
"20122",2436975,57,0,"1",4,"D",.,"H",,"A"
"20122",2436975,57,1,"1",.,"A",126,"E","100","D"
"20122",2436975,57,2,"1",.,"A",20,"E","110","D"
"20122",2436975,57,3,"1",.,"A",169,"E","130","D"
"20122",2436975,57,4,"1",.,"A",26,"E","200","D"
"20122",2436975,57,5,"1",.,"A",84,"E","210","D"
"20122",2436975,57,6,"1",.,"A",125,"E","220","D"
"20122",2439855,39,0,"1",13,"D",.,"H",,"A"
"20122",2439855,39,1,"1",.,"A",731,"E","100","D"
"20122",2439855,39,2,"1",.,"A",244,"E","110","D"
"20122",2440325,74,0,"1",2,"D",.,"H",,"A"
"20122",2440325,74,1,"1",.,"A",1,"E","120","D"
"20122",2440325,74,2,"1",.,"A",15,"E","150","D"
"20122",2440325,74,3,"1",.,"A",2,"E","170","D"
"20122",2440325,74,4,"1",.,"A",2,"E","190","D"
"20122",2441375,85,0,"1",1,"D",.,"H",,"A"
"20122",2441375,85,1,"1",.,"A",9,"E","200","D"
"20122",2441375,85,2,"1",.,"A",11,"E","210","D"
"20122",2441475,42,0,"1",1,"D",.,"H",,"A"
"20122",2441475,42,1,"1",.,"A",201,"E","100","D"
"20122",2441475,42,2,"1",.,"A",49,"E","110","D"
"20122",2442145,81,0,"1",1,"D",.,"H",,"A"
"20122",2442145,81,1,"1",.,"A",90,"E","100","D"
"20122",2442145,81,2,"1",.,"A",30,"E","110","D"
"20122",2442145,81,3,"1",.,"A",62,"E","120","D"
"20122",2442145,81,4,"1",.,"A",45,"E","130","D"
"20122",2442145,81,5,"1",.,"A",12,"E","140","D"
"20122",2442145,81,6,"1",.,"A",303,"E","150","D"
"20122",2442595,64,0,"1",1,"D",.,"H",,"A"
"20122",2442595,64,1,"1",.,"A",161,"E","100","D"
"20122",2442595,64,2,"1",.,"A",39,"E","110","D"
"20122",2442845,56,0,"1",1,"D",.,"H",,"A"
"20122",2442845,56,1,"1",.,"A",21,"E","100","D"
"20122",2442845,56,2,"1",.,"A",6,"E","110","D"
"20122",2443974,24,0,"1",1,"D",.,"H",,"A"
"20122",2443974,24,1,"1",.,"A",110,"E","100","D"
"20122",2443974,24,2,"1",.,"A",36,"E","110","D"
"20122",2443974,24,3,"1",.,"A",54,"E","130","D"
"20122",2444314,64,0,"1",1,"D",.,"H",,"A"
"20122",2444314,64,1,"1",.,"A",23,"E","200","D"
"20122",2444314,64,2,"1",.,"A",27,"E","210","D"
"20122",2446095,20,0,"1",1,"D",.,"H",,"A"
"20122",2446095,20,1,"1",.,"A",286,"E","100","D"
"20122",2446095,20,2,"1",.,"A",121,"E","110","D"
"20122",2446095,20,3,"1",.,"A",243,"E","130","D"
"20122",2448014,71,0,"1",2,"D",.,"H",,"A"
"20122",2448014,71,1,"1",.,"A",34,"E","100","D"
"20122",2448014,71,2,"1",.,"A",5,"E","110","D"
"20122",2448014,71,3,"1",.,"A",6,"E","120","D"
"20122",2448014,71,4,"1",.,"A",5,"E","140","D"
"20122",2448014,71,5,"1",.,"A",68,"E","150","D"
"20122",2448014,71,6,"1",.,"A",2,"E","170","D"
"20122",2448014,71,7,"1",.,"A",10,"E","190","D"
"20122",2448824,45,0,"1",1,"D",.,"H",,"A"
"20122",2448824,45,1,"1",.,"A",49,"E","100","D"
"20122",2448824,45,2,"1",.,"A",21,"E","110","D"
"20122",2449464,45,0,"1",6,"D",.,"H",,"A"
"20122",2449464,45,1,"1",.,"A",132,"E","120","D"
"20122",2449464,45,2,"1",.,"A",1042,"E","130","D"
"20122",2449464,45,3,"1",.,"A",15,"E","140","D"
"20122",2449464,45,4,"1",.,"A",1506,"E","150","D"
"20122",2449464,45,5,"1",.,"A",19,"E","160","D"
"20122",2449464,45,6,"1",.,"A",58,"E","170","D"
"20122",2449464,45,7,"1",.,"A",228,"E","190","D"
"20122",2450954,55,0,"1",1,"D",.,"H",,"A"
"20122",2450954,55,1,"1",.,"A",32,"E","100","D"
"20122",2450954,55,2,"1",.,"A",14,"E","110","D"
"20122",2450954,55,3,"1",.,"A",154,"E","130","D"
"20122",2452034,36,0,"1",1,"D",.,"H",,"A"
"20122",2452034,36,1,"1",.,"A",36,"E","100","D"
"20122",2452034,36,2,"1",.,"A",12,"E","110","D"
"20122",2452034,36,3,"1",.,"A",25,"E","120","D"
"20122",2452034,36,4,"1",.,"A",5,"E","140","D"
"20122",2452034,36,5,"1",.,"A",122,"E","150","D"
"20122",2452764,40,0,"1",1,"D",.,"H",,"A"
"20122",2452764,40,1,"1",.,"A",27,"E","100","D"
"20122",2452764,40,2,"1",.,"A",4,"E","110","D"
"20122",2452764,40,3,"1",.,"A",5,"E","200","D"
"20122",2452764,40,4,"1",.,"A",22,"E","210","D"
"20122",2452764,40,5,"1",.,"A",27,"E","220","D"
"20122",2453214,36,0,"1",5,"D",.,"H",,"A"
"20122",2453214,36,1,"1",.,"A",76,"E","100","D"
"20122",2453214,36,2,"1",.,"A",24,"E","110","D"
"20122",2453524,50,0,"1",1,"D",.,"H",,"A"
"20122",2453524,50,1,"1",.,"A",213,"E","100","D"
"20122",2453524,50,2,"1",.,"A",35,"E","110","D"
"20122",2453524,50,3,"1",.,"A",40,"E","120","D"
"20122",2453524,50,4,"1",.,"A",4,"E","140","D"
"20122",2453524,50,5,"1",.,"A",423,"E","150","D"
"20122",2453524,50,6,"1",.,"A",5,"E","160","D"
"20122",2453524,50,7,"1",.,"A",16,"E","170","D"
"20122",2453524,50,8,"1",.,"A",64,"E","190","D"
"20122",2453794,65,0,"1",1,"D",.,"H",,"A"
"20122",2453794,65,1,"1",.,"A",47,"E","200","D"
"20122",2453794,65,2,"1",.,"A",53,"E","210","D"
"20122",2453814,30,0,"1",2,"D",.,"H",,"A"
"20122",2453814,30,1,"1",.,"A",34,"G","100","D"
"20122",2453814,30,2,"1",.,"A",22,"G","110","D"
"20122",2453814,30,3,"1",.,"A",39,"G","120","D"
"20122",2453814,30,4,"1",.,"A",92,"G","130","D"
"20122",2453814,30,5,"1",.,"A",180,"G","150","D"
"20122",2453814,30,6,"1",.,"A",9,"G","160","D"
"20122",2453814,30,7,"1",.,"A",12,"G","170","D"
"20122",2453814,30,8,"1",.,"A",12,"G","190","D"
"20122",2453874,34,0,"1",1,"D",.,"H",,"A"
"20122",2453874,34,1,"1",.,"A",399,"E","100","D"
"20122",2453874,34,2,"1",.,"A",96,"E","110","D"
"20122",2453874,34,3,"1",.,"A",332,"E","120","D"
"20122",2453874,34,4,"1",.,"A",1006,"E","130","D"
"20122",2453874,34,5,"1",.,"A",48,"E","140","D"
"20122",2453874,34,6,"1",.,"A",1024,"E","150","D"
"20122",2453874,34,7,"1",.,"A",25,"E","160","D"
"20122",2453874,34,8,"1",.,"A",70,"E","170","D"
"20122",2454264,26,0,"1",1,"D",.,"H",,"A"
"20122",2454264,26,1,"1",.,"A",71,"E","100","D"
"20122",2454264,26,2,"1",.,"A",37,"E","110","D"
"20122",2454264,26,3,"1",.,"A",51,"E","120","D"
"20122",2454264,26,4,"1",.,"A",30,"E","140","D"
"20122",2454264,26,5,"1",.,"A",412,"E","150","D"
"20122",2454264,26,6,"1",.,"A",15,"E","160","D"
"20122",2454264,26,7,"1",.,"A",9,"E","170","D"
"20122",2454264,26,8,"1",.,"A",25,"E","190","D"
"20122",2455664,42,0,"1",1,"D",.,"H",,"A"
"20122",2455664,42,1,"1",.,"A",4,"E","120","D"
"20122",2455664,42,2,"1",.,"A",16,"E","150","D"
"20122",2455764,51,0,"1",1,"D",.,"H",,"A"
"20122",2455764,51,1,"1",.,"A",207,"E","100","D"
"20122",2455764,51,2,"1",.,"A",93,"E","110","D"
"20122",2455824,67,0,"1",1,"D",.,"H",,"A"
"20122",2455824,67,1,"1",.,"A",68,"E","100","D"
"20122",2455824,67,2,"1",.,"A",11,"E","110","D"
"20122",2455824,67,3,"1",.,"A",13,"E","200","D"
"20122",2455824,67,4,"1",.,"A",44,"E","210","D"
"20122",2455824,67,5,"1",.,"A",66,"E","220","D"
"20122",2457314,63,0,"1",1,"D",.,"H",,"A"
"20122",2457314,63,1,"1",.,"A",18,"E","100","D"
"20122",2457314,63,2,"1",.,"A",6,"E","110","D"
"20122",2457314,63,3,"1",.,"A",11,"E","120","D"
"20122",2457314,63,4,"1",.,"A",55,"E","150","D"
"20122",2457314,63,5,"1",.,"A",3,"E","160","D"
"20122",2457314,63,6,"1",.,"A",5,"E","170","D"
"20122",2457314,63,7,"1",.,"A",9,"E","180","D"
"20122",2457314,63,8,"1",.,"A",18,"E","190","D"
"20122",2458614,34,0,"1",15,"D",.,"H",,"A"
"20122",2458614,34,1,"1",.,"A",23,"E","200","D"
"20122",2458614,34,2,"1",.,"A",27,"E","210","D"
"20122",2458984,25,0,"1",1,"D",.,"H",,"A"
"20122",2458984,25,1,"1",.,"A",39,"E","100","D"
"20122",2458984,25,2,"1",.,"A",9,"E","110","D"
"20122",2458984,25,3,"1",.,"A",33,"E","120","D"
"20122",2458984,25,4,"1",.,"A",4,"E","140","D"
"20122",2458984,25,5,"1",.,"A",106,"E","150","D"
"20122",2458984,25,6,"1",.,"A",2,"E","160","D"
"20122",2458984,25,7,"1",.,"A",7,"E","170","D"
"20122",2462304,32,0,"1",2,"D",.,"H",,"A"
"20122",2462304,32,1,"1",.,"A",76,"E","100","D"
"20122",2462304,32,2,"1",.,"A",24,"E","110","D"
"20122",2462504,65,0,"1",1,"D",.,"H",,"A"
"20122",2462504,65,1,"1",.,"A",234,"E","100","D"
"20122",2462504,65,2,"1",.,"A",38,"E","110","D"
"20122",2462504,65,3,"1",.,"A",39,"E","120","D"
"20122",2462504,65,4,"1",.,"A",311,"E","130","D"
"20122",2462504,65,5,"1",.,"A",4,"E","140","D"
"20122",2462504,65,6,"1",.,"A",451,"E","150","D"
"20122",2462504,65,7,"1",.,"A",5,"E","160","D"
"20122",2462504,65,8,"1",.,"A",17,"E","170","D"
"20122",2462504,65,9,"1",.,"A",68,"E","190","D"
"20122",2462504,65,10,"1",.,"A",48,"E","200","D"
"20122",2462504,65,11,"1",.,"A",155,"E","210","D"
"20122",2462504,65,12,"1",.,"A",230,"E","220","D"
"20122",2462905,38,0,"1",1,"D",.,"H",,"A"
"20122",2462905,38,1,"1",.,"A",13,"E","100","D"
"20122",2462905,38,2,"1",.,"A",7,"E","110","D"
"20122",2465264,24,0,"1",1,"D",.,"H",,"A"
"20122",2465264,24,1,"1",.,"A",11,"E","100","D"
"20122",2465264,24,2,"1",.,"A",5,"E","110","D"
"20122",2465264,24,3,"1",.,"A",7,"E","120","D"
"20122",2465264,24,4,"1",.,"A",4,"E","140","D"
"20122",2465264,24,5,"1",.,"A",63,"E","150","D"
"20122",2465264,24,6,"1",.,"A",2,"E","160","D"
"20122",2465264,24,7,"1",.,"A",1,"E","170","D"
"20122",2465264,24,8,"1",.,"A",7,"E","190","D"
"20122",2465564,57,0,"1",6,"D",.,"H",,"A"
"20122",2465564,57,1,"1",.,"A",107,"E","100","D"
"20122",2465564,57,2,"1",.,"A",18,"E","110","D"
"20122",2465564,57,3,"1",.,"A",18,"E","120","D"
"20122",2465564,57,4,"1",.,"A",150,"E","130","D"
"20122",2465564,57,5,"1",.,"A",2,"E","140","D"
"20122",2465564,57,6,"1",.,"A",213,"E","150","D"
"20122",2465564,57,7,"1",.,"A",2,"E","160","D"
"20122",2465564,57,8,"1",.,"A",8,"E","170","D"
"20122",2465564,57,9,"1",.,"A",32,"E","190","D"
"20122",2465594,44,0,"1",1,"D",.,"H",,"A"
"20122",2465594,44,1,"1",.,"A",43,"E","100","D"
"20122",2465594,44,2,"1",.,"A",17,"E","110","D"
"20122",2466234,46,0,"1",1,"D",.,"H",,"A"
"20122",2466234,46,1,"1",.,"A",12,"E","200","D"
"20122",2466234,46,2,"1",.,"A",16,"E","210","D"
"20122",2466234,46,3,"1",.,"A",12,"E","220","D"
"20122",2466694,63,0,"1",3,"D",.,"H",,"A"
"20122",2466694,63,1,"1",.,"A",151,"E","100","D"
"20122",2466694,63,2,"1",.,"A",99,"E","110","D"
"20122",2467784,77,0,"1",6,"D",.,"H",,"A"
"20122",2467784,77,1,"1",.,"A",86,"E","100","D"
"20122",2467784,77,2,"1",.,"A",14,"E","110","D"
"20122",2468994,88,0,"1",1,"D",.,"H",,"A"
"20122",2468994,88,1,"1",.,"A",56,"E","100","D"
"20122",2468994,88,2,"1",.,"A",9,"E","110","D"
"20122",2469124,33,0,"1",3,"D",.,"H",,"A"
"20122",2469124,33,1,"1",.,"A",448,"E","100","D"
"20122",2469124,33,2,"1",.,"A",183,"E","110","D"
"20122",2469124,33,3,"1",.,"A",334,"E","120","D"
"20122",2469124,33,4,"1",.,"A",1398,"E","130","D"
"20122",2469124,33,5,"1",.,"A",7,"E","140","D"
"20122",2469124,33,6,"1",.,"A",1593,"E","150","D"
"20122",2469124,33,7,"1",.,"A",96,"E","160","D"
"20122",2469124,33,8,"1",.,"A",153,"E","170","D"
"20122",2469124,33,9,"1",.,"A",268,"E","180","D"
"20122",2469124,33,10,"1",.,"A",520,"E","190","D"
"20122",2469524,67,0,"1",3,"D",.,"H",,"A"
"20122",2469524,67,1,"1",.,"A",36,"E","100","D"
"20122",2469524,67,2,"1",.,"A",15,"E","110","D"
"20122",2469524,67,3,"1",.,"A",32,"E","120","D"
"20122",2469524,67,4,"1",.,"A",132,"E","150","D"
"20122",2469524,67,5,"1",.,"A",8,"E","160","D"
"20122",2469524,67,6,"1",.,"A",12,"E","170","D"
"20122",2469524,67,7,"1",.,"A",22,"E","180","D"
"20122",2469524,67,8,"1",.,"A",43,"E","190","D"
"20122",2469724,29,0,"1",1,"D",.,"H",,"A"
"20122",2469724,29,1,"1",.,"A",13,"E","200","D"
"20122",2469724,29,2,"1",.,"A",21,"E","210","D"
"20122",2469724,29,3,"1",.,"A",16,"E","220","D"
"20122",2469764,66,0,"1",2,"D",.,"H",,"A"
"20122",2469764,66,1,"1",.,"A",43,"E","100","D"
"20122",2469764,66,2,"1",.,"A",7,"E","110","D"
"20122",2470654,85,0,"1",2,"D",.,"H",,"A"
"20122",2470654,85,1,"1",.,"A",192,"E","100","D"
"20122",2470654,85,2,"1",.,"A",37,"E","110","D"
"20122",2470654,85,3,"1",.,"A",33,"E","120","D"
"20122",2470654,85,4,"1",.,"A",3,"E","140","D"
"20122",2470654,85,5,"1",.,"A",380,"E","150","D"
"20122",2470654,85,6,"1",.,"A",4,"E","160","D"
"20122",2470654,85,7,"1",.,"A",14,"E","170","D"
"20122",2470654,85,8,"1",.,"A",57,"E","190","D"
"20122",2473884,55,0,"1",1,"D",.,"H",,"A"
"20122",2473884,55,1,"1",.,"A",43,"E","100","D"
"20122",2473884,55,2,"1",.,"A",7,"E","110","D"
"20122",2474024,68,0,"1",12,"D",.,"H",,"A"
"20122",2474024,68,1,"1",.,"A",495,"E","100","D"
"20122",2474024,68,2,"1",.,"A",205,"E","110","D"
"20122",2474134,48,0,"1",1,"D",.,"H",,"A"
"20122",2474134,48,1,"1",.,"A",277,"E","100","D"
"20122",2474134,48,2,"1",.,"A",46,"E","110","D"
"20122",2474134,48,3,"1",.,"A",48,"E","120","D"
"20122",2474134,48,4,"1",.,"A",379,"E","130","D"
"20122",2474134,48,5,"1",.,"A",5,"E","140","D"
"20122",2474134,48,6,"1",.,"A",555,"E","150","D"
"20122",2474134,48,7,"1",.,"A",6,"E","160","D"
"20122",2474134,48,8,"1",.,"A",21,"E","170","D"
"20122",2474134,48,9,"1",.,"A",83,"E","190","D"
"20122",2476054,50,0,"1",1,"D",.,"H",,"A"
"20122",2476054,50,1,"1",.,"A",64,"E","100","D"
"20122",2476054,50,2,"1",.,"A",26,"E","110","D"
"20122",2476584,46,0,"1",1,"D",.,"H",,"A"
"20122",2476584,46,1,"1",.,"A",11,"E","100","D"
"20122",2476584,46,2,"1",.,"A",7,"E","110","D"
"20122",2476584,46,3,"1",.,"A",13,"E","120","D"
"20122",2476584,46,4,"1",.,"A",58,"E","150","D"
"20122",2476584,46,5,"1",.,"A",3,"E","160","D"
"20122",2476584,46,6,"1",.,"A",4,"E","170","D"
"20122",2476584,46,7,"1",.,"A",4,"E","190","D"
"20122",2477113,33,0,"1",1,"D",.,"H",,"A"
"20122",2477113,33,1,"1",.,"A",2,"E","120","D"
"20122",2477113,33,2,"1",.,"A",14,"E","150","D"
"20122",2478523,29,0,"1",1,"D",.,"H",,"A"
"20122",2478523,29,1,"1",.,"A",14,"E","200","D"
"20122",2478523,29,2,"1",.,"A",25,"E","210","D"
"20122",2479273,34,0,"1",1,"D",.,"H",,"A"
"20122",2479273,34,1,"1",.,"A",362,"E","100","D"
"20122",2479273,34,2,"1",.,"A",238,"E","110","D"
"20122",2479543,35,0,"1",1,"D",.,"H",,"A"
"20122",2479543,35,1,"1",.,"A",6,"E","100","D"
"20122",2479543,35,2,"1",.,"A",4,"E","110","D"
"20122",2480423,87,0,"1",6,"D",.,"H",,"A"
"20122",2480423,87,1,"1",.,"A",2,"E","200","D"
"20122",2480423,87,2,"1",.,"A",3,"E","210","D"
"20122",2480423,87,3,"1",.,"A",4,"E","220","D"
"20122",2481183,47,0,"1",1,"D",.,"H",,"A"
"20122",2481183,47,1,"1",.,"A",590,"E","100","D"
"20122",2481183,47,2,"1",.,"A",98,"E","110","D"
"20122",2481183,47,3,"1",.,"A",102,"E","120","D"
"20122",2481183,47,4,"1",.,"A",802,"E","130","D"
"20122",2481183,47,5,"1",.,"A",11,"E","140","D"
"20122",2481183,47,6,"1",.,"A",1162,"E","150","D"
"20122",2481183,47,7,"1",.,"A",14,"E","160","D"
"20122",2481183,47,8,"1",.,"A",45,"E","170","D"
"20122",2481183,47,9,"1",.,"A",176,"E","190","D"
"20122",2481243,58,0,"1",1,"D",.,"H",,"A"
"20122",2481243,58,1,"1",.,"A",40,"E","100","D"
"20122",2481243,58,2,"1",.,"A",6,"E","110","D"
"20122",2481243,58,3,"1",.,"A",6,"E","120","D"
"20122",2481243,58,4,"1",.,"A",79,"E","150","D"
"20122",2481243,58,5,"1",.,"A",1,"E","160","D"
"20122",2481243,58,6,"1",.,"A",3,"E","170","D"
"20122",2481243,58,7,"1",.,"A",15,"E","190","D"
"20122",2481483,58,0,"1",1,"D",.,"H",,"A"
"20122",2481483,58,1,"1",.,"A",43,"E","100","D"
"20122",2481483,58,2,"1",.,"A",17,"E","110","D"
"20122",2481483,58,3,"1",.,"A",32,"E","120","D"
"20122",2481483,58,4,"1",.,"A",154,"E","150","D"
"20122",2481483,58,5,"1",.,"A",9,"E","160","D"
"20122",2481483,58,6,"1",.,"A",14,"E","170","D"
"20122",2481483,58,7,"1",.,"A",26,"E","180","D"
"20122",2481483,58,8,"1",.,"A",55,"E","190","D"
"20122",2482183,52,0,"1",8,"D",.,"H",,"A"
"20122",2482183,52,1,"1",.,"A",205,"E","100","D"
"20122",2482183,52,2,"1",.,"A",35,"E","110","D"
"20122",2482463,67,0,"1",1,"D",.,"H",,"A"
"20122",2482463,67,1,"1",.,"A",98,"E","100","D"
"20122",2482463,67,2,"1",.,"A",40,"E","110","D"
"20122",2482463,67,3,"1",.,"A",79,"E","120","D"
"20122",2482463,67,4,"1",.,"A",1,"E","140","D"
"20122",2482463,67,5,"1",.,"A",353,"E","150","D"
"20122",2482463,67,6,"1",.,"A",21,"E","160","D"
"20122",2482463,67,7,"1",.,"A",34,"E","170","D"
"20122",2482463,67,8,"1",.,"A",59,"E","180","D"
"20122",2482463,67,9,"1",.,"A",115,"E","190","D"
"20122",2484103,84,0,"1",1,"D",.,"H",,"A"
"20122",2484103,84,1,"1",.,"A",105,"E","100","D"
"20122",2484103,84,2,"1",.,"A",17,"E","110","D"
"20122",2484103,84,3,"1",.,"A",146,"E","130","D"
"20122",2484103,84,4,"1",.,"A",22,"E","200","D"
"20122",2484103,84,5,"1",.,"A",71,"E","210","D"
"20122",2484103,84,6,"1",.,"A",106,"E","220","D"
"20122",2484703,29,0,"1",1,"D",.,"H",,"A"
"20122",2484703,29,1,"1",.,"A",25,"E","100","D"
"20122",2484703,29,2,"1",.,"A",14,"E","110","D"
"20122",2484703,29,3,"1",.,"A",22,"E","120","D"
"20122",2484703,29,4,"1",.,"A",117,"E","150","D"
"20122",2484703,29,5,"1",.,"A",6,"E","160","D"
"20122",2484703,29,6,"1",.,"A",8,"E","170","D"
"20122",2484703,29,7,"1",.,"A",8,"E","190","D"
"20122",2485223,49,0,"1",5,"D",.,"H",,"A"
"20122",2485223,49,1,"1",.,"A",12,"E","200","D"
"20122",2485223,49,2,"1",.,"A",35,"E","210","D"
"20122",2485223,49,3,"1",.,"A",53,"E","220","D"
"20122",2485255,63,0,"1",1,"D",.,"H",,"A"
"20122",2485255,63,1,"1",.,"A",257,"E","100","D"
"20122",2485255,63,2,"1",.,"A",43,"E","110","D"
"20122",2485483,56,0,"1",1,"D",.,"H",,"A"
"20122",2485483,56,1,"1",.,"A",6,"E","200","D"
"20122",2485483,56,2,"1",.,"A",7,"E","210","D"
"20122",2486033,60,0,"1",1,"D",.,"H",,"A"
"20122",2486033,60,1,"1",.,"A",18,"E","120","D"
"20122",2486033,60,2,"1",.,"A",3,"E","140","D"
"20122",2486033,60,3,"1",.,"A",83,"E","150","D"
"20122",2486673,39,0,"1",16,"D",.,"H",,"A"
"20122",2486673,39,1,"1",.,"A",213,"E","100","D"
"20122",2486673,39,2,"1",.,"A",87,"E","110","D"
"20122",2486893,69,0,"1",2,"D",.,"H",,"A"
"20122",2486893,69,1,"1",.,"A",35,"E","100","D"
"20122",2486893,69,2,"1",.,"A",15,"E","110","D"
"20122",2487573,52,0,"1",1,"D",.,"H",,"A"
"20122",2487573,52,1,"1",.,"A",32,"E","100","D"
"20122",2487573,52,2,"1",.,"A",5,"E","110","D"
"20122",2487573,52,3,"1",.,"A",9,"E","200","D"
"20122",2487573,52,4,"1",.,"A",21,"E","210","D"
"20122",2487573,52,5,"1",.,"A",32,"E","220","D"
"20122",2488273,27,0,"1",1,"D",.,"H",,"A"
"20122",2488273,27,1,"1",.,"A",57,"E","100","D"
"20122",2488273,27,2,"1",.,"A",13,"E","110","D"
"20122",2488305,33,0,"1",7,"D",.,"H",,"A"
"20122",2488305,33,1,"1",.,"A",9,"E","100","D"
"20122",2488305,33,2,"1",.,"A",1,"E","110","D"
"20122",2488553,59,0,"1",3,"D",.,"H",,"A"
"20122",2488553,59,1,"1",.,"A",42,"E","100","D"
"20122",2488553,59,2,"1",.,"A",10,"E","110","D"
"20122",2488553,59,3,"1",.,"A",8,"E","200","D"
"20122",2488553,59,4,"1",.,"A",28,"E","210","D"
"20122",2488553,59,5,"1",.,"A",42,"E","220","D"
"20122",2490113,51,0,"1",1,"D",.,"H",,"A"
"20122",2490113,51,1,"1",.,"A",116,"E","100","D"
"20122",2490113,51,2,"1",.,"A",38,"E","110","D"
"20122",2490113,51,3,"1",.,"A",37,"E","200","D"
"20122",2490113,51,4,"1",.,"A",62,"E","210","D"
"20122",2490113,51,5,"1",.,"A",47,"E","220","D"
"20122",2491883,50,0,"1",1,"D",.,"H",,"A"
"20122",2491883,50,1,"1",.,"A",41,"E","100","D"
"20122",2491883,50,2,"1",.,"A",15,"E","110","D"
"20122",2491883,50,3,"1",.,"A",27,"E","120","D"
"20122",2491883,50,4,"1",.,"A",132,"E","150","D"
"20122",2491883,50,5,"1",.,"A",8,"E","160","D"
"20122",2491883,50,6,"1",.,"A",12,"E","170","D"
"20122",2491883,50,7,"1",.,"A",22,"E","180","D"
"20122",2491883,50,8,"1",.,"A",43,"E","190","D"
"20122",2492123,119,0,"1",13,"D",.,"H",,"A"
"20122",2492123,119,1,"1",.,"A",26,"E","100","D"
"20122",2492123,119,2,"1",.,"A",4,"E","110","D"
"20122",2492123,119,3,"1",.,"A",4,"E","120","D"
"20122",2492123,119,4,"1",.,"A",52,"E","150","D"
"20122",2492123,119,5,"1",.,"A",4,"E","160","D"
"20122",2492123,119,6,"1",.,"A",2,"E","170","D"
"20122",2492123,119,7,"1",.,"A",8,"E","190","D"
"20122",2492903,57,0,"1",1,"D",.,"H",,"A"
"20122",2492903,57,1,"1",.,"A",55,"E","100","D"
"20122",2492903,57,2,"1",.,"A",25,"E","110","D"
"20122",2492903,57,3,"1",.,"A",43,"E","120","D"
"20122",2492903,57,4,"1",.,"A",23,"E","140","D"
"20122",2492903,57,5,"1",.,"A",317,"E","150","D"
"20122",2492903,57,6,"1",.,"A",11,"E","160","D"
"20122",2492903,57,7,"1",.,"A",7,"E","170","D"
"20122",2492903,57,8,"1",.,"A",19,"E","190","D"
"20122",2493253,23,0,"1",1,"D",.,"H",,"A"
"20122",2493253,23,1,"1",.,"A",2,"E","120","D"
"20122",2493253,23,2,"1",.,"A",2,"E","140","D"
"20122",2493253,23,3,"1",.,"A",36,"E","150","D"
"20122",2493653,31,0,"1",1,"D",.,"H",,"A"
"20122",2493653,31,1,"1",.,"A",78,"E","100","D"
"20122",2493653,31,2,"1",.,"A",18,"E","110","D"
"20122",2493653,31,3,"1",.,"A",13,"E","120","D"
