"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","WHATPART","WHAT_ART","TRIPIDBC","TRIP_DBC","NUMSAME","NUMSAME_","EOTRIPMO","EOTR_PMO","NUMNIGHT","NUMN_GHT","FOODDEAL","FOOD_EAL","LODGDEAL","LODG_EAL","TRANDEAL","TRAN_EAL","ELSEDEAL","ELSE_EAL","CMLOCALY","CMLO_ALY","CMPLANEY","CMPL_NEY","CMTRAINY","CMTR_INY","CMBUSY","CMBUSY_","CMSHIPY","CMSHIPY_","RTCARY","RTCARY_","RTTRUCKY","RTTR_CKY","RTMOPEDY","RTMO_EDY","RTBOATY","RTBOATY_","RTCAMPY","RTCAMPY_","RTOTHERY","RTOT_ERY","PVCARY","PVCARY_","PVELSEY","PVELSEY_","PVTRANSY","PVTR_NSY","CMLOCALX","CMLO_ALX","CMPLANEX","CMPL_NEX","CMTRAINX","CMTR_INX","CMBUSX","CMBUSX_","CMSHIPX","CMSHIPX_","RTCARX","RTCARX_","RTTRUCKX","RTTR_CKX","RTMOPEDX","RTMO_EDX","RTBOATX","RTBOATX_","RTCAMPX","RTCAMPX_","RTOTHERX","RTOT_ERX","GASOILX","GASOILX_","TRPTOLLX","TRPT_LLX","PARKINGX","PARK_NGX","LDGCOSTX","LDGC_STX","TRPALCHX","TRPA_CHX","TRPALCGX","TRPA_CGX","TRPSPRTX","TRPS_RTX","TRSPORTX","TRSP_RTX","TRPETRTX","TRPE_RTX","TRMISCX","TRMISCX_","TRPGFTCX","TRPG_TCX","QTRFLAX","QTRFLAX_","QTRGLAX","QTRGLAX_"
"20121",2377485,53,0,"1","1","D",2,"D",1,"D","12","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",54,"D",275,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A"
"20121",2377485,54,0,"2","1","D",3,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",332,"D",.,"A",.,"A",.,"A",141,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20121",2377575,65,0,"1","1","D",2,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",40,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",25,"D"
"20121",2377575,66,0,"1","1","D",3,"D",1,"D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D"
"20121",2377625,55,0,"2","1","D",1,"D",1,"D","10","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20121",2377645,44,0,"2","1","D",2,"D",1,"D","10","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A"
"20121",2377725,54,0,"1","1","D",2,"D",2,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",236,"D",10,"D",.,"A",.,"A",.,"A",138,"D",.,"A",.,"A",110,"D",.,"A"
"20121",2377785,50,0,"1","1","D",2,"D",1,"D","11","D",4,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",2000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A"
"20121",2377825,38,0,"1","1","D",1,"D",1,"D","12","D",.,"C",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",127,"F",3,"F",.,"A",271,"F",.,"A",.,"A",.,"A",.,"A",60,"F",.,"A",.,"A",200,"F",20,"F"
"20121",2377865,63,0,"1","1","D",2,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",280,"D",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",150,"D",.,"A"
"20121",2377965,41,0,"1","1","D",1,"D",1,"D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20121",2378035,55,0,"1","1","D",2,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A"
"20121",2378035,56,0,"1","1","D",3,"D",1,"D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20121",2378095,73,0,"1","2","D",3,"D",1,"D","12","D",12,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D","16","D","17","D",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",8,"D",104,"D",.,"A",.,"A",50,"D",.,"A",.,"A",35,"D",.,"A",.,"A",100,"D",150,"D"
"20121",2378265,43,0,"1","1","D",1,"D",1,"D","11","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2000,"D",.,"A",.,"A",525,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",175,"D",20,"D"
"20121",2378285,131,0,"2","1","D",1,"D",1,"D","10","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",241,"D",4,"F",6,"F",894,"D",60,"D",.,"A",.,"A",.,"A",96,"D",40,"D",.,"A",550,"D",4,"D"
"20121",2378305,58,0,"1","1","D",1,"D",1,"D","11","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20121",2378745,69,0,"1","2","D",2,"D",2,"D","10","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20121",2378825,52,0,"2","1","D",1,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",211,"D",.,"A",.,"A",.,"A",.,"A",.,"A",82,"D",.,"A",80,"D",.,"A"
"20121",2378845,88,0,"1","1","D",2,"D",1,"D","11","D",2,"D","2","D","1","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",270,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",25,"D"
"20121",2378845,89,0,"1","1","D",3,"D",1,"D","11","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",25,"D"
"20121",2378895,51,0,"2","1","D",3,"D",1,"D","10","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20121",2378965,69,0,"1","1","D",3,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",205,"D",10,"D",.,"A",238,"D",50,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",200,"D",.,"A"
"20121",2378965,70,0,"1","1","D",4,"D",1,"D","10","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",84,"D",.,"A",.,"A",160,"D",.,"A",.,"A",.,"A",.,"A",95,"D",.,"A",.,"A",10,"D",.,"A"
"20121",2379155,57,0,"1","1","D",3,"D",1,"D","12","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",606,"D",.,"A",.,"A",.,"A",25,"D",2228,"D",550,"D",200,"D",877,"D",.,"A"
"20121",2379255,50,0,"1","1","D",3,"D",1,"D","10","D",17,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",120,"D",40,"D"
"20121",2379385,50,0,"2","1","D",2,"D",1,"D","10","D",6,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D",,"A",,"A",17,"G",515,"G",17,"G",5,"G",344,"G",.,"A",.,"A",.,"A",.,"A",.,"A",0,"F",33,"G",4,"G",.,"A",.,"A",9,"G",4,"G",31,"G",169,"G",66,"G",45,"G",27,"F",41,"G",20,"G"
"20121",2379465,58,0,"1","1","D",2,"D",1,"D","11","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20121",2379465,59,0,"1","1","D",3,"D",1,"D","12","D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",80,"D",.,"A"
"20121",2379465,60,0,"1","1","D",4,"D",1,"D","12","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20121",2379635,35,0,"1","1","D",1,"D",1,"D","10","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",60,"D",1100,"D",50,"D",.,"A",.,"A",500,"D",200,"D",.,"A",.,"A",450,"D",.,"A"
"20121",2379665,70,0,"1","1","D",4,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",.,"A"
"20121",2379755,53,0,"1","1","D",2,"D",1,"D","10","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",700,"D",.,"A",20,"D",45,"D"
"20121",2379755,54,0,"1","1","D",3,"D",1,"D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",35,"D"
"20121",2379755,55,0,"1","1","D",4,"D",1,"D","12","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",40,"D"
"20121",2379805,76,0,"1","1","D",3,"D",1,"D","12","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",53,"D",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20121",2379805,77,0,"2","2","D",4,"D",1,"D","10","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",51,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",35,"D"
"20121",2379835,49,0,"1","1","D",1,"D",1,"D","12","D",7,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A","07","D",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",155,"D",.,"A",.,"A",.,"A",.,"A",35,"D",6,"D",.,"A",674,"D",40,"D",40,"D",.,"A",.,"A",80,"D",.,"A",.,"A",110,"D",35,"D"
"20121",2379835,50,0,"1","1","D",2,"D",1,"D","12","D",7,"D","1","D","1","D","1","D","1","D",,"A","02","D",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",81,"G",362,"G",8,"G",8,"G",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",374,"G",46,"G",.,"A",.,"A",93,"G",46,"G",157,"G",.,"A",75,"G",.,"A"
"20121",2379875,72,0,"1","1","D",2,"D",1,"D","12","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",20,"D"
"20121",2379875,73,0,"1","1","D",3,"D",1,"D","10","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A"
"20121",2379885,48,0,"1","1","D",1,"D",1,"D","12","D",3,"D","2","D","1","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",35,"D",30,"D",1550,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A"
"20121",2379935,55,0,"1","1","D",1,"D",1,"D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
