"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20122",2503243,62,0,"1","110","D",.,"A",.,"A","1","D"
"20122",2503593,32,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2504683,46,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2505793,40,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2507163,41,0,"1","100","D",.,"A",250,"D","2","D"
"20122",2507493,27,0,"1","110","D",.,"A",150,"D","2","D"
"20122",2509363,63,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2510093,53,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2511582,46,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2511692,79,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2511762,34,0,"1","180","D",.,"A",30,"D","2","D"
"20122",2511835,39,0,"1","100","D",.,"A",350,"D","2","D"
"20122",2513012,63,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2513772,52,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2513772,53,0,"1","100","D",.,"A",400,"D","2","D"
"20122",2513932,66,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2514922,51,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2515872,58,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2517412,64,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2518262,77,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2519342,32,0,"1","110","D",.,"A",150,"D","2","D"
"20122",2519442,63,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2519942,26,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2521242,38,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2521352,75,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2521645,38,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2522212,24,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2522482,24,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2522822,24,0,"1","110","D",.,"A",280,"D","2","D"
"20122",2524132,56,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2524592,65,0,"1","180","D",.,"A",60,"D","2","D"
"20122",2525832,59,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2525972,54,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2527472,39,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2528472,63,0,"1","100","D",.,"A",138,"D","2","D"
"20122",2530262,47,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2530362,35,0,"1","100","D",.,"A",1226,"D","2","D"
"20122",2530762,44,0,"1","100","D",.,"A",450,"D","2","D"
"20122",2531062,71,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2532812,73,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2533112,31,0,"1","100","D",.,"A",750,"D","2","D"
"20122",2533182,49,0,"1","110","D",.,"A",86,"D","2","D"
"20122",2534752,66,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2535962,41,0,"1","200","D",.,"A",.,"A","1","D"
"20122",2536472,28,0,"1","110","D",.,"A",.,"A","1","D"
"20122",2537892,48,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2537912,62,0,"1","110","D",.,"A",.,"A","1","D"
"20122",2538172,61,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2540042,45,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2541122,36,0,"1","110","D",.,"A",.,"A","1","D"
"20122",2543142,29,0,"1","100","D",.,"A",6160,"D","2","D"
"20122",2543432,64,0,"1","110","D",.,"A",401,"D","2","D"
"20122",2544342,98,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2547344,36,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2547805,43,0,"1","110","D",.,"A",118,"D","2","D"
"20122",2548824,24,0,"1","100","D",.,"A",570,"D","2","D"
"20122",2549122,25,0,"1","110","D",.,"A",120,"D","2","D"
"20122",2550825,57,0,"1","200","D",.,"A",200,"D","2","D"
"20122",2551914,26,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2555975,25,0,"1","100","D",.,"A",.,"A","1","D"
"20122",2557335,32,0,"1","110","D",.,"A",67,"D","2","D"
"20122",2560995,26,0,"1","110","D",.,"A",60,"D","2","D"
"20122",2565744,24,0,"1","110","D",.,"A",30,"D","2","D"
"20122",2566035,45,0,"1","110","D",.,"A",90,"D","2","D"
"20122",2572673,26,0,"1","110","D",.,"A",.,"A","1","D"
"20122",2572673,27,0,"1","110","D",.,"A",30,"D","2","D"
"20122",2575954,22,0,"1","110","D",.,"A",2900,"D","2","D"
"20123",2444645,46,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2444935,52,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2444935,53,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2445045,49,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2445515,26,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2445515,27,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2446665,68,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2447295,58,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2447505,52,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2447805,50,0,"1","100","D",.,"A",75,"D","2","D"
"20123",2449035,41,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2449115,52,0,"1","100","D",.,"A",283,"D","2","D"
"20123",2449435,42,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2452045,50,0,"1","100","D",.,"A",65,"D","2","D"
"20123",2453125,36,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2454155,51,0,"1","100","D",.,"A",250,"D","2","D"
"20123",2454475,57,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2454605,66,0,"1","160","D",.,"A",.,"A","1","D"
"20123",2457045,68,0,"1","100","D",.,"A",124,"D","2","D"
"20123",2457445,59,0,"1","100","D",.,"A",395,"D","2","D"
"20123",2458025,100,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2459165,42,0,"1","130","D",.,"A",.,"A","1","D"
"20123",2459425,113,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2459525,35,0,"1","100","D",.,"A",200,"D","2","D"
"20123",2459875,29,0,"1","100","D",.,"A",20,"D","2","D"
"20123",2461075,54,0,"1","160","D",.,"A",.,"A","1","D"
"20123",2461075,55,0,"1","180","D",.,"A",.,"A","1","D"
"20123",2461185,103,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2461645,42,0,"1","100","D",.,"A",89,"D","2","D"
"20123",2461895,31,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2462295,35,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2463615,23,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2464015,28,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2464695,62,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2464955,37,0,"1","100","D",.,"A",420,"D","2","D"
"20123",2464955,38,0,"1","200","D",1,"D",0,"D","2","D"
"20123",2465135,48,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2465165,32,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2465205,75,0,"1","100","D",.,"A",853,"D","2","D"
"20123",2465335,68,0,"1","110","D",.,"A",60,"D","2","D"
"20123",2466335,52,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2466335,53,0,"1","100","D",.,"A",800,"D","2","D"
"20123",2466535,38,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2467125,70,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2467135,26,0,"1","110","D",.,"A",75,"D","2","D"
"20123",2467235,47,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2468035,33,0,"1","200","D",.,"A",600,"D","2","D"
"20123",2469115,40,0,"1","110","D",.,"A",4000,"D","2","D"
"20123",2471925,46,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2472205,33,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2472445,73,0,"1","200","D",.,"A",28,"D","2","D"
"20123",2473225,54,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2474625,50,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2475415,50,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2475855,52,0,"1","110","D",.,"A",1,"D","2","D"
"20123",2477204,55,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2477374,72,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2477764,34,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2478084,55,0,"1","160","D",.,"A",200,"D","2","D"
"20123",2480594,58,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2480784,59,0,"1","100","D",.,"A",.,"A","1","D"
"20123",2480964,36,0,"1","100","D",.,"A",125,"D","2","D"
"20123",2482564,56,0,"1","100","D",.,"A",250,"D","2","D"
"20123",2483764,38,0,"1","110","D",.,"A",.,"A","1","D"
"20123",2483764,39,0,"1","110","D",.,"A",.,"A","1","D"
