"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20121",2378285,30,0,"1","160","D","10","D",25,"D"
"20121",2378285,31,0,"1","160","D","10","D",25,"D"
"20121",2378285,32,0,"1","160","D","10","D",50,"D"
"20121",2378285,33,0,"1","160","D","11","D",25,"D"
"20121",2378285,34,0,"1","160","D","12","D",25,"D"
"20121",2378285,35,0,"1","160","D","12","D",25,"D"
"20121",2378285,36,0,"1","160","D","12","D",35,"D"
"20121",2378285,37,0,"1","160","D","12","D",20,"D"
"20121",2378285,38,0,"1","160","D","12","D",100,"D"
"20121",2378285,39,0,"1","160","D","12","D",35,"D"
"20121",2378285,40,0,"1","160","D","12","D",15,"D"
"20121",2378285,41,0,"1","160","D","11","D",20,"D"
"20121",2378285,42,0,"2","170","D","10","D",50,"D"
"20121",2378305,19,0,"2","170","D","10","D",150,"D"
"20121",2378365,14,0,"1","150","D","13","D",100,"D"
"20121",2378415,19,0,"1","150","D","13","D",100,"D"
"20121",2378445,13,0,"1","170","D","13","D",30,"D"
"20121",2378445,14,0,"1","150","D","13","D",90,"D"
"20121",2378445,15,0,"1","160","D","12","D",15,"D"
"20121",2378485,13,0,"1","170","D","12","D",100,"D"
"20121",2378585,14,0,"1","170","D","12","D",850,"D"
"20121",2378635,14,0,"1","150","D","11","D",75,"D"
"20121",2378635,15,0,"1","150","D","12","D",100,"D"
"20121",2378645,15,0,"1","170","D","12","D",525,"D"
"20121",2378645,16,0,"1","150","D","13","D",250,"D"
"20121",2378645,17,0,"1","160","D","12","D",270,"D"
"20121",2378685,20,0,"1","160","D","12","D",25,"D"
"20121",2378725,13,0,"1","150","D","13","D",60,"D"
"20121",2378735,13,0,"1","170","D","13","D",100,"D"
"20121",2378745,24,0,"1","150","D","12","D",25,"D"
"20121",2378765,16,0,"1","170","D","13","D",200,"D"
"20121",2378765,17,0,"1","150","D","13","D",40,"D"
"20121",2378765,18,0,"1","160","D","13","D",5,"D"
"20121",2378795,19,0,"1","170","D","12","D",300,"D"
"20121",2378795,20,0,"2","170","D","10","D",100,"D"
"20121",2378845,20,0,"1","170","D","12","D",300,"D"
"20121",2378845,21,0,"1","160","D","12","D",20,"D"
"20121",2378855,18,0,"1","150","D","13","D",119,"F"
"20121",2378885,16,0,"1","150","D","13","D",20,"D"
"20121",2378895,20,0,"1","170","D","12","D",100,"D"
"20121",2378945,13,0,"1","100","D","13","D",200,"D"
"20121",2378945,14,0,"1","160","D","12","D",100,"D"
"20121",2378965,22,0,"1","170","D","12","D",150,"D"
"20121",2378965,23,0,"1","160","D","10","D",30,"D"
"20121",2378965,24,0,"1","160","D","11","D",30,"D"
"20121",2378965,25,0,"1","160","D","12","D",100,"D"
"20121",2378965,26,0,"1","160","D","12","D",100,"D"
"20121",2378975,13,0,"1","150","D","13","D",20,"D"
"20121",2379005,13,0,"1","150","D","13","D",80,"D"
"20121",2379135,13,0,"1","170","D","12","D",65,"D"
"20121",2379135,14,0,"1","160","D","12","D",100,"D"
"20121",2379145,16,0,"1","150","D","13","D",5,"D"
"20121",2379155,22,0,"1","170","D","12","D",40,"D"
"20121",2379155,23,0,"1","160","D","12","D",5,"D"
"20121",2379205,13,0,"1","150","D","13","D",100,"D"
"20121",2379245,16,0,"1","160","D","12","D",50,"D"
"20121",2379245,17,0,"1","160","D","12","D",50,"D"
"20121",2379255,24,0,"1","150","D","13","D",600,"D"
"20121",2379265,20,0,"1","150","D","13","D",40,"D"
"20121",2379265,21,0,"2","170","D","10","D",30,"D"
"20121",2379295,15,0,"1","150","D","13","D",1400,"D"
"20121",2379295,16,0,"1","140","D","11","D",25,"D"
"20121",2379295,17,0,"1","160","D","10","D",25,"D"
"20121",2379375,16,0,"1","160","D","12","D",20,"D"
"20121",2379405,13,0,"1","150","D","13","D",10,"D"
"20121",2379425,16,0,"1","150","D","13","D",100,"D"
"20121",2379435,15,0,"1","110","D","13","D",1600,"D"
"20121",2379465,21,0,"1","160","D","12","D",250,"D"
"20121",2379485,19,0,"1","160","D","11","D",44,"D"
"20121",2379515,13,0,"1","150","D","10","D",200,"D"
"20121",2379545,24,0,"1","170","D","12","D",700,"D"
"20121",2379545,25,0,"1","150","D","12","D",40,"D"
"20121",2379565,13,0,"1","170","D","12","D",300,"D"
"20121",2379665,16,0,"1","130","D","10","D",20,"D"
"20121",2379715,18,0,"1","160","D","13","D",20,"D"
"20121",2379715,19,0,"1","160","D","12","D",5,"D"
"20121",2379735,29,0,"1","150","D","13","D",20,"D"
"20121",2379775,17,0,"1","160","D","13","D",80,"D"
"20121",2379795,18,0,"1","110","D","13","D",660,"D"
"20121",2379805,38,0,"2","160","D","10","D",50,"D"
"20121",2379815,25,0,"1","170","D","12","D",150,"D"
"20121",2379835,13,0,"1","160","D","12","D",150,"D"
"20121",2379865,14,0,"1","150","D","13","D",25,"D"
"20121",2379875,16,0,"1","150","D","13","D",36,"D"
"20121",2379875,17,0,"1","150","D","13","D",24,"D"
"20121",2379935,21,0,"1","170","D","10","D",5,"D"
"20121",2379935,22,0,"1","170","D","11","D",5,"D"
"20121",2379935,23,0,"1","170","D","12","D",5,"D"
"20121",2379935,24,0,"1","170","D","12","D",25,"D"
"20121",2379935,25,0,"1","160","D","10","D",50,"D"
"20121",2379935,26,0,"1","160","D","12","D",20,"D"
"20121",2379955,23,0,"1","170","D","12","D",200,"D"
"20121",2379975,16,0,"1","150","D","13","D",170,"D"
"20121",2379995,23,0,"2","160","D","10","D",100,"D"
"20121",2380055,15,0,"1","170","D","12","D",500,"D"
"20121",2380055,16,0,"1","160","D","12","D",125,"D"
"20121",2380055,17,0,"2","160","D","10","D",50,"D"
"20121",2380065,19,0,"1","100","D","12","D",400,"D"
"20121",2380065,20,0,"1","170","D","12","D",150,"D"
"20121",2380075,13,0,"1","160","D","10","D",750,"D"
"20121",2380095,15,0,"1","170","D","13","D",100,"D"
"20121",2380095,16,0,"1","150","D","13","D",8,"D"
"20121",2380105,14,0,"1","170","D","12","D",100,"D"
"20121",2380125,17,0,"1","150","D","13","D",80,"D"
"20121",2380165,20,0,"1","170","D","11","D",360,"D"
"20121",2380165,21,0,"1","170","D","12","D",25,"D"
"20121",2380165,22,0,"1","150","D","10","D",50,"D"
"20121",2380165,23,0,"1","150","D","11","D",40,"D"
"20121",2380165,24,0,"1","150","D","12","D",40,"D"
"20121",2380165,25,0,"1","160","D","10","D",50,"D"
"20121",2380165,26,0,"1","160","D","11","D",20,"D"
"20121",2380165,27,0,"1","160","D","12","D",20,"D"
"20121",2380165,28,0,"1","160","D","12","D",20,"D"
"20121",2380215,23,0,"1","170","D","12","D",300,"D"
"20121",2380215,24,0,"1","160","D","12","D",30,"D"
"20121",2380355,14,0,"1","170","D","12","D",1500,"D"
"20121",2380445,19,0,"1","150","D","13","D",30,"D"
"20121",2380525,13,0,"1","150","D","13","D",250,"D"
"20121",2380605,14,0,"1","160","D","10","D",25,"D"
"20121",2380615,19,0,"1","160","D","13","D",20,"D"
"20121",2380625,16,0,"1","160","D","12","D",300,"D"
"20121",2380645,13,0,"1","170","D","12","D",400,"D"
"20121",2380655,23,0,"1","170","D","12","D",280,"D"
"20121",2380655,24,0,"1","160","D","12","D",200,"D"
"20121",2380675,18,0,"1","150","D","13","D",616,"F"
"20121",2380705,38,0,"1","140","D","11","D",25,"D"
"20121",2380705,39,0,"1","150","D","13","D",50,"D"
"20121",2380705,40,0,"2","160","D","10","D",100,"D"
"20121",2380745,14,0,"1","160","D","11","D",200,"D"
"20121",2380765,22,0,"1","170","D","12","D",200,"D"
"20121",2380765,23,0,"1","150","D","10","D",35,"D"
"20121",2380765,24,0,"1","150","D","11","D",35,"D"
"20121",2380765,25,0,"1","150","D","12","D",35,"D"
"20121",2380775,14,0,"1","160","D","11","D",120,"D"
"20121",2380885,32,0,"1","170","D","12","D",75,"D"
"20121",2380925,25,0,"1","170","D","12","D",150,"D"
"20121",2380925,26,0,"1","170","D","12","D",150,"D"
"20121",2380925,27,0,"1","170","D","12","D",200,"D"
"20121",2380925,28,0,"1","170","D","12","D",75,"D"
"20121",2380925,29,0,"1","170","D","12","D",75,"D"
"20121",2380925,30,0,"1","170","D","12","D",100,"D"
"20121",2380925,31,0,"1","160","D","11","D",50,"D"
"20121",2380925,32,0,"2","160","D","10","D",25,"D"
"20121",2380955,13,0,"1","170","D","13","D",60,"D"
"20121",2380955,14,0,"2","170","D","10","D",80,"D"
"20121",2380965,14,0,"1","160","D","13","D",45,"D"
"20121",2380985,13,0,"1","170","D","12","D",100,"D"
"20121",2380985,14,0,"1","160","D","10","D",10,"D"
"20121",2380995,14,0,"1","170","D","12","D",1500,"D"
"20121",2381055,17,0,"1","140","D","13","D",5,"D"
"20121",2381055,18,0,"1","160","D","10","D",10,"D"
"20121",2381055,19,0,"2","140","D","10","D",10,"D"
"20121",2381055,20,0,"2","160","D","10","D",10,"D"
"20121",2381055,21,0,"2","160","D","10","D",10,"D"
"20121",2381055,22,0,"2","160","D","10","D",10,"D"
"20121",2381095,18,0,"1","100","D","13","D",400,"D"
"20121",2381095,19,0,"1","130","D","10","D",175,"D"
"20121",2381095,20,0,"1","150","D","11","D",50,"D"
"20121",2381095,21,0,"1","160","D","11","D",175,"D"
"20121",2381095,22,0,"1","160","D","12","D",55,"D"
"20121",2381115,20,0,"1","150","D","13","D",100,"D"
"20121",2381185,14,0,"1","110","D","13","D",977,"D"
"20121",2381225,20,0,"1","160","D","12","D",50,"D"
"20121",2381225,21,0,"1","160","D","13","D",18,"D"
"20121",2381285,15,0,"1","170","D","13","D",400,"D"
"20121",2381285,16,0,"1","150","D","13","D",100,"D"
"20121",2381365,13,0,"1","150","D","13","D",75,"D"
"20121",2381385,23,0,"1","160","D","12","D",700,"D"
"20121",2381385,24,0,"1","160","D","13","D",168,"D"
"20121",2381405,23,0,"1","150","D","13","D",120,"D"
"20121",2381405,24,0,"1","160","D","11","D",2500,"D"
"20121",2381405,25,0,"2","170","D","10","D",383,"D"
"20121",2381405,26,0,"2","170","D","10","D",20,"D"
"20121",2381405,27,0,"2","170","D","10","D",20,"D"
"20121",2381405,28,0,"2","160","D","10","D",300,"D"
"20121",2381405,29,0,"2","160","D","10","D",40,"D"
"20121",2381405,30,0,"2","140","D","10","D",200,"D"
"20121",2381505,16,0,"1","170","D","12","D",100,"D"
"20121",2381545,15,0,"1","150","D","13","D",413,"F"
"20121",2381595,33,0,"1","100","D","13","D",300,"D"
"20121",2381595,34,0,"1","150","D","13","D",350,"D"
"20121",2381615,13,0,"1","150","D","13","D",80,"D"
"20121",2381615,14,0,"1","160","D","10","D",100,"D"
"20121",2381675,19,0,"1","170","D","12","D",65,"D"
"20121",2381675,20,0,"1","150","D","13","D",20,"D"
"20121",2381675,21,0,"1","150","D","12","D",40,"D"
"20121",2381725,15,0,"1","150","D","13","D",150,"D"
"20121",2381735,16,0,"1","170","D","12","D",1000,"D"
"20121",2381735,17,0,"1","130","D","11","D",100,"D"
"20121",2381735,18,0,"1","150","D","13","D",33,"D"
"20121",2381735,19,0,"1","160","D","13","D",67,"D"
"20121",2381765,13,0,"1","150","D","13","D",200,"D"
"20121",2381775,13,0,"1","150","D","13","D",30,"D"
"20121",2381805,13,0,"1","170","D","12","D",450,"D"
"20121",2381805,14,0,"1","110","D","13","D",480,"D"
"20121",2381825,18,0,"1","170","D","12","D",3,"D"
"20121",2381825,19,0,"1","150","D","13","D",500,"D"
"20121",2381885,24,0,"1","150","D","13","D",300,"D"
"20121",2381905,19,0,"1","150","D","12","D",50,"D"
"20121",2381925,15,0,"1","170","D","12","D",402,"F"
"20121",2381925,16,0,"1","150","D","13","D",413,"F"
"20121",2381925,17,0,"1","160","D","13","D",301,"F"
"20121",2381935,16,0,"1","160","D","12","D",30,"D"
"20121",2381985,17,0,"1","150","D","10","D",120,"D"
"20121",2381985,18,0,"1","150","D","12","D",50,"D"
"20121",2381985,19,0,"2","150","D","10","D",120,"D"
"20121",2382035,14,0,"1","150","D","13","D",45,"D"
"20121",2382085,23,0,"1","170","D","12","D",650,"D"
"20121",2382085,24,0,"1","150","D","13","D",800,"D"
"20121",2382135,18,0,"1","130","D","12","D",190,"D"
"20121",2382135,19,0,"1","160","D","12","D",105,"D"
"20121",2382155,14,0,"1","150","D","13","D",25,"D"
"20121",2382185,15,0,"1","170","D","12","D",25,"D"
"20121",2382185,16,0,"1","170","D","12","D",800,"D"
"20121",2382185,17,0,"1","170","D","12","D",385,"D"
"20121",2382185,18,0,"1","170","D","12","D",60,"D"
"20121",2382185,19,0,"1","150","D","13","D",150,"D"
"20121",2382285,16,0,"1","100","D","13","D",500,"D"
"20121",2382285,17,0,"1","160","D","13","D",700,"D"
"20121",2382285,18,0,"1","160","D","13","D",25,"D"
"20121",2382285,19,0,"1","160","D","13","D",25,"D"
"20121",2382305,25,0,"1","170","D","12","D",25,"D"
"20121",2382325,19,0,"1","160","D","12","D",30,"D"
"20121",2382385,20,0,"1","170","D","10","D",50,"D"
"20121",2382385,21,0,"1","170","D","12","D",50,"D"
"20121",2382395,15,0,"1","170","D","12","D",550,"D"
"20121",2382395,16,0,"1","160","D","12","D",180,"D"
"20121",2382425,19,0,"1","150","D","13","D",100,"D"
"20121",2382455,15,0,"1","170","D","12","D",60,"D"
"20121",2382635,28,0,"1","170","D","12","D",150,"D"
"20121",2382695,18,0,"1","170","D","12","D",50,"D"
"20121",2382695,19,0,"1","150","D","12","D",20,"D"
"20121",2382695,20,0,"1","160","D","12","D",20,"D"
"20121",2382725,17,0,"1","160","D","12","D",30,"D"
"20121",2382745,31,0,"1","170","D","12","D",100,"D"
"20121",2382745,32,0,"1","160","D","13","D",30,"D"
"20121",2382745,33,0,"1","150","D","13","D",120,"D"
"20121",2382765,15,0,"1","110","D","13","D",840,"D"
"20121",2382765,16,0,"1","160","D","12","D",10,"D"
"20121",2382785,21,0,"1","170","D","12","D",50,"D"
"20121",2382785,22,0,"1","120","D","13","D",86,"D"
"20121",2382785,23,0,"1","150","D","13","D",15,"D"
"20121",2382835,16,0,"2","170","D","10","D",60,"D"
"20121",2382865,13,0,"1","170","D","12","D",550,"D"
"20121",2382865,14,0,"1","110","D","12","D",1200,"D"
"20121",2382955,24,0,"1","160","D","12","D",45,"D"
"20121",2382985,18,0,"1","170","D","12","D",250,"D"
"20121",2382995,15,0,"1","150","D","10","D",195,"D"
"20121",2382995,16,0,"1","150","D","11","D",195,"D"
"20121",2382995,17,0,"1","150","D","12","D",195,"D"
"20121",2382995,18,0,"1","160","D","12","D",10,"D"
"20121",2382995,19,0,"1","160","D","12","D",25,"D"
"20121",2383025,17,0,"2","170","D","10","D",160,"D"
"20121",2383025,18,0,"2","170","D","10","D",80,"D"
"20121",2383055,14,0,"1","150","D","13","D",10,"D"
"20121",2383075,13,0,"1","150","D","13","D",200,"D"
"20121",2383145,22,0,"1","170","D","12","D",1500,"D"
"20121",2383145,23,0,"1","160","D","13","D",20,"D"
"20121",2383165,16,0,"1","160","D","13","D",40,"D"
"20121",2383165,17,0,"1","140","D","13","D",30,"D"
"20121",2383175,16,0,"1","170","D","12","D",500,"D"
"20121",2383175,17,0,"1","160","D","12","D",325,"D"
"20121",2383195,27,0,"1","170","D","13","D",30,"D"
"20121",2383195,28,0,"1","150","D","13","D",585,"D"
"20121",2383205,16,0,"1","130","D","12","D",225,"D"
"20121",2383205,17,0,"1","150","D","13","D",25,"D"
"20121",2383225,16,0,"1","150","D","12","D",70,"D"
"20121",2383245,22,0,"1","160","D","13","D",8,"D"
"20121",2383265,13,0,"1","170","D","12","D",750,"D"
"20121",2383265,14,0,"1","160","D","12","D",50,"D"
"20121",2383265,15,0,"1","160","D","12","D",50,"D"
"20121",2383265,16,0,"1","150","D","12","D",300,"D"
"20121",2383295,28,0,"1","170","D","11","D",300,"D"
"20121",2383295,29,0,"1","170","D","12","D",300,"D"
"20121",2383295,30,0,"1","150","D","11","D",120,"D"
"20121",2383295,31,0,"1","150","D","12","D",120,"D"
"20121",2383295,32,0,"1","160","D","12","D",25,"D"
"20121",2383295,33,0,"2","170","D","10","D",220,"D"
"20121",2383295,34,0,"2","150","D","10","D",100,"D"
"20121",2383305,19,0,"1","160","D","12","D",25,"D"
"20121",2383335,13,0,"1","110","D","13","D",600,"D"
"20121",2383335,14,0,"1","150","D","13","D",400,"D"
"20121",2383405,37,0,"1","170","D","12","D",150,"D"
"20121",2383425,17,0,"1","150","D","13","D",400,"D"
"20121",2383535,17,0,"1","160","D","10","D",50,"D"
"20121",2383535,18,0,"1","160","D","12","D",25,"D"
"20121",2383535,19,0,"1","160","D","12","D",25,"D"
"20121",2383595,19,0,"1","170","D","10","D",150,"D"
"20121",2383595,20,0,"1","170","D","11","D",150,"D"
"20121",2383595,21,0,"1","170","D","12","D",200,"D"
"20121",2383595,22,0,"1","160","D","12","D",50,"D"
"20121",2383655,13,0,"1","150","D","13","D",100,"D"
"20121",2383815,20,0,"1","150","D","13","D",140,"D"
"20121",2383825,22,0,"1","110","D","13","D",400,"D"
"20121",2383825,23,0,"1","150","D","11","D",300,"D"
"20121",2383825,24,0,"1","150","D","12","D",200,"D"
"20121",2383825,25,0,"2","150","D","10","D",60,"D"
"20121",2383835,20,0,"1","110","D","13","D",1400,"D"
"20121",2383835,21,0,"1","150","D","13","D",450,"D"
"20121",2383835,22,0,"2","110","D","10","D",2800,"D"
"20121",2383845,13,0,"1","150","D","13","D",300,"D"
"20121",2383855,20,0,"1","170","D","12","D",900,"D"
"20121",2383855,21,0,"1","160","D","10","D",2,"D"
"20121",2383855,22,0,"1","160","D","11","D",2,"D"
"20121",2383855,23,0,"1","160","D","12","D",2,"D"
"20121",2383905,16,0,"1","170","D","12","D",40,"D"
"20121",2383905,17,0,"1","170","D","12","D",200,"D"
"20121",2383905,18,0,"1","170","D","12","D",50,"D"
"20121",2383905,19,0,"1","150","D","13","D",150,"D"
"20121",2383945,15,0,"1","110","D","13","D",240,"D"
"20121",2383965,19,0,"1","160","D","12","D",25,"D"
"20121",2383965,20,0,"1","160","D","12","D",50,"D"
"20121",2383975,15,0,"1","170","D","11","D",250,"D"
"20121",2383975,16,0,"1","170","D","12","D",250,"D"
"20121",2383985,24,0,"1","150","D","11","D",10,"D"
"20121",2384045,18,0,"1","170","D","12","D",300,"D"
"20121",2384045,19,0,"1","150","D","12","D",175,"D"
"20121",2384045,20,0,"1","160","D","12","D",3200,"D"
"20121",2384065,27,0,"1","170","D","12","D",500,"D"
"20121",2384065,28,0,"1","150","D","12","D",20,"D"
"20121",2384075,21,0,"1","170","D","12","D",300,"D"
"20121",2384135,23,0,"1","170","D","12","D",20,"D"
"20121",2384165,13,0,"1","160","D","12","D",100,"D"
"20121",2384185,18,0,"1","170","D","12","D",200,"D"
"20121",2384255,23,0,"1","100","D","13","D",200,"D"
"20121",2384255,24,0,"1","170","D","12","D",100,"D"
"20121",2384255,25,0,"1","150","D","12","D",50,"D"
"20121",2384255,26,0,"1","160","D","12","D",100,"D"
"20121",2384285,14,0,"1","160","D","11","D",50,"D"
"20121",2384335,17,0,"1","170","D","12","D",100,"D"
"20121",2384335,18,0,"1","160","D","13","D",10,"D"
"20121",2384335,19,0,"1","150","D","11","D",60,"D"
"20121",2384345,15,0,"1","150","D","13","D",25,"D"
"20121",2384365,16,0,"1","150","D","13","D",40,"D"
"20121",2384375,19,0,"1","170","D","12","D",150,"D"
"20121",2384375,20,0,"1","150","D","12","D",3400,"D"
"20121",2384385,22,0,"1","170","D","12","D",200,"D"
"20121",2384385,23,0,"1","150","D","12","D",50,"D"
"20121",2384385,24,0,"1","160","D","12","D",25,"D"
"20121",2384395,13,0,"1","170","D","10","D",200,"D"
"20121",2384395,14,0,"1","160","D","11","D",50,"D"
"20121",2384425,35,0,"1","100","D","13","D",100,"D"
"20121",2384425,36,0,"1","130","D","12","D",25,"D"
"20121",2384425,37,0,"1","150","D","13","D",400,"D"
"20121",2384425,38,0,"1","160","D","13","D",30,"D"
"20121",2384425,39,0,"1","160","D","11","D",80,"D"
"20121",2384425,40,0,"1","160","D","12","D",240,"D"
"20121",2384515,14,0,"1","150","D","13","D",20,"D"
"20121",2384555,15,0,"1","170","D","12","D",350,"D"
"20121",2384615,14,0,"1","170","D","12","D",1500,"D"
"20121",2384655,14,0,"1","170","D","13","D",30,"D"
"20121",2384655,15,0,"1","150","D","13","D",80,"D"
"20121",2384665,17,0,"1","110","D","13","D",52,"D"
"20121",2384665,18,0,"1","150","D","13","D",10,"D"
"20121",2384675,17,0,"1","150","D","13","D",400,"D"
"20121",2384695,14,0,"1","130","D","11","D",25,"D"
"20121",2384705,18,0,"1","150","D","13","D",600,"D"
"20121",2384725,30,0,"1","170","D","12","D",450,"D"
"20121",2384725,31,0,"1","150","D","11","D",100,"D"
"20121",2384725,32,0,"1","150","D","12","D",350,"D"
"20121",2384725,33,0,"2","170","D","10","D",75,"D"
"20121",2384745,17,0,"1","170","D","12","D",50,"D"
"20121",2384745,18,0,"1","150","D","13","D",40,"D"
"20121",2384745,19,0,"1","160","D","13","D",15,"D"
"20121",2384755,14,0,"1","160","D","12","D",15,"D"
"20121",2384795,13,0,"1","170","D","12","D",1000,"D"
"20121",2384795,14,0,"1","150","D","13","D",100,"D"
"20121",2384795,15,0,"1","160","D","12","D",45,"D"
"20121",2384815,20,0,"1","170","D","11","D",10,"D"
"20121",2384815,21,0,"1","170","D","12","D",20,"D"
"20121",2384835,15,0,"1","170","D","12","D",500,"D"
"20121",2384955,15,0,"1","160","D","11","D",100,"D"
"20121",2384975,13,0,"1","170","D","12","D",250,"D"
"20121",2384975,14,0,"1","150","D","13","D",20,"D"
"20121",2384985,15,0,"1","170","D","12","D",605,"D"
"20121",2384985,16,0,"1","150","D","13","D",548,"D"
"20121",2385005,17,0,"1","100","D","13","D",150,"D"
"20121",2385005,18,0,"1","150","D","13","D",400,"D"
"20121",2385015,13,0,"1","100","D","13","D",400,"D"
"20121",2385035,14,0,"1","150","D","13","D",50,"D"
"20121",2385055,18,0,"1","160","D","12","D",150,"D"
"20121",2385065,15,0,"1","170","D","12","D",200,"D"
"20121",2385155,17,0,"1","170","D","12","D",25,"D"
"20121",2385155,18,0,"1","150","D","12","D",25,"D"
"20121",2385205,16,0,"1","170","D","12","D",65,"D"
"20121",2385205,17,0,"1","170","D","12","D",60,"D"
"20121",2385205,18,0,"2","150","D","10","D",180,"D"
"20121",2385205,19,0,"2","160","D","10","D",15,"D"
"20121",2385205,20,0,"2","160","D","10","D",15,"D"
"20121",2385205,21,0,"2","160","D","10","D",15,"D"
"20121",2385205,22,0,"2","160","D","10","D",15,"D"
"20121",2385215,33,0,"1","150","D","10","D",200,"D"
"20121",2385215,34,0,"2","150","D","10","D",50,"D"
"20121",2385225,13,0,"1","170","D","12","D",4000,"D"
"20121",2385275,13,0,"1","160","D","13","D",10,"D"
"20121",2385285,17,0,"1","110","D","11","D",417,"D"
"20121",2385285,18,0,"1","110","D","12","D",903,"D"
"20121",2385295,13,0,"1","170","D","12","D",200,"D"
"20121",2385295,14,0,"1","150","D","13","D",300,"D"
"20121",2385305,15,0,"1","160","D","13","D",25,"D"
"20121",2385355,18,0,"1","150","D","10","D",1850,"D"
"20121",2385355,19,0,"1","150","D","11","D",1850,"D"
"20121",2385355,20,0,"1","150","D","12","D",1850,"D"
"20121",2385415,16,0,"1","160","D","11","D",20,"D"
"20121",2385465,16,0,"2","170","D","10","D",250,"D"
"20121",2385485,17,0,"1","150","D","13","D",20,"D"
"20121",2385495,16,0,"1","170","D","12","D",150,"D"
"20121",2385495,17,0,"1","160","D","13","D",10,"D"
"20121",2385525,14,0,"1","160","D","12","D",37,"D"
"20121",2385525,15,0,"1","160","D","12","D",45,"D"
"20121",2385555,17,0,"1","150","D","10","D",220,"D"
"20121",2385555,18,0,"1","150","D","11","D",175,"D"
"20121",2385555,19,0,"1","150","D","12","D",815,"D"
"20121",2385555,20,0,"1","160","D","10","D",150,"D"
"20121",2385565,13,0,"1","150","D","12","D",40,"D"
"20121",2385635,19,0,"1","170","D","12","D",75,"D"
"20121",2385635,20,0,"1","110","D","13","D",224,"D"
"20121",2385645,17,0,"1","150","D","13","D",200,"D"
"20121",2385655,20,0,"1","170","D","12","D",250,"D"
"20121",2385685,14,0,"1","150","D","13","D",80,"D"
"20121",2385745,16,0,"1","150","D","13","D",100,"D"
