"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV"
"20121",2377165,67,0,"1",2600,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2377175,61,0,"1",1950,"D",325,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D",60,"D"
"20121",2377225,47,0,"1",520,"D",130,"D",.,"A",91,"D",84,"D",.,"A",.,"A",.,"A",390,"D","2","D",36,"D"
"20121",2377235,37,0,"1",1300,"D",520,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2377265,40,0,"1",1300,"D",260,"D",.,"A",780,"D",60,"D",.,"A",.,"A",.,"A",1040,"D","2","D",60,"D"
"20121",2377275,64,0,"1",780,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2377335,71,0,"1",1300,"D",0,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D",60,"D"
"20121",2377345,65,0,"1",2730,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",2340,"D","2","D",180,"D"
"20121",2377355,32,0,"1",1950,"D",325,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20121",2377365,55,0,"1",780,"D",65,"D",.,"A",520,"D",90,"D",.,"A",.,"A",.,"A",715,"D","2","D",120,"D"
"20121",2377385,45,0,"1",1560,"D",260,"D",.,"A",0,"D",.,"A",390,"D",1560,"D",.,"A",1300,"D","2","D",.,"A"
"20121",2377405,52,0,"1",325,"D",78,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",247,"D","2","D",30,"D"
"20121",2377455,75,0,"1",910,"D",260,"D",260,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2377475,51,0,"1",520,"D",104,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",416,"D","2","D",.,"A"
"20121",2377485,62,0,"1",1495,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1495,"D","2","D",.,"A"
"20121",2377505,46,0,"1",520,"D",130,"D",130,"D",260,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20121",2377535,41,0,"1",1950,"D",420,"F",260,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1634,"F","2","D",.,"A"
"20121",2377555,40,0,"1",1300,"D",390,"D",.,"A",1040,"D",60,"D",.,"A",.,"A",.,"A",910,"D","2","D",60,"D"
"20121",2377565,58,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2377575,72,0,"1",1495,"D",195,"D",.,"A",845,"D",480,"D",.,"A",.,"A",.,"A",1300,"D","2","D",360,"D"
"20121",2377625,64,0,"1",2600,"D",130,"D",130,"D",390,"D",0,"D",.,"A",.,"A",.,"A",2470,"D","2","D",240,"D"
"20121",2377645,51,0,"1",260,"D",65,"D",.,"A",260,"D",0,"D",156,"D",624,"D",.,"A",195,"D","2","D",75,"D"
"20121",2377695,51,0,"1",1300,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2377705,54,0,"1",1950,"D",65,"D",.,"A",3900,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D",.,"A"
"20121",2377715,42,0,"1",1170,"D",130,"D",.,"A",520,"D",163,"F",.,"A",.,"A",.,"A",1040,"D","2","D",132,"F"
"20121",2377725,64,0,"1",1625,"D",260,"D",.,"A",845,"D",120,"D",.,"A",.,"A",.,"A",1365,"D","2","D",144,"D"
"20121",2377735,54,0,"1",1885,"D",390,"D",.,"A",871,"D",0,"D",.,"A",.,"A",.,"A",1495,"D","2","D",675,"D"
"20121",2377755,26,0,"1",1040,"D",161,"F",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",616,"F","1","D",84,"D"
"20121",2377785,59,0,"1",1300,"D",52,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",1248,"D","2","D",150,"D"
"20121",2377825,46,0,"1",975,"D",325,"D",.,"A",685,"F",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2377845,44,0,"1",1625,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A"
"20121",2377865,73,0,"1",1560,"D",260,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2377925,58,0,"1",260,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20121",2377945,22,0,"1",975,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20121",2377965,48,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2377975,40,0,"1",650,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20121",2377985,78,0,"1",650,"D",0,"D",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",650,"D","2","D",180,"D"
"20121",2378005,53,0,"1",520,"D",130,"D",.,"A",260,"D",78,"D",.,"A",.,"A",.,"A",390,"D","2","D",18,"D"
"20121",2378035,66,0,"1",1300,"D",390,"D",520,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D",300,"D"
"20121",2378045,38,0,"1",1170,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2378055,49,0,"1",2080,"D",390,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20121",2378075,26,0,"1",2600,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20121",2378085,22,0,"1",650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2378095,82,0,"1",3900,"D",1300,"D",.,"A",1300,"D",15,"D",.,"A",.,"A",.,"A",2600,"D","2","D",90,"D"
"20121",2378115,55,0,"1",260,"D",287,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1050,"F","1","D",.,"A"
"20121",2378165,57,0,"1",1300,"D",130,"D",.,"A",390,"D",60,"D",.,"A",.,"A",.,"A",1170,"D","2","D",240,"D"
"20121",2378175,64,0,"1",1300,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",180,"D",975,"D","2","D",.,"A"
"20121",2378245,45,0,"1",2600,"D",1690,"D",.,"A",130,"D",30,"D",.,"A",.,"A",500,"D",910,"D","2","D",60,"D"
"20121",2378255,56,0,"1",2275,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D",.,"A"
"20121",2378265,52,0,"1",1300,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2378285,147,0,"1",1755,"D",374,"F",78,"D",1950,"D",150,"D",.,"A",.,"A",.,"A",1392,"F","2","D",15,"D"
"20121",2378305,67,0,"1",650,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",468,"D",650,"D","2","D",.,"A"
"20121",2378365,36,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2378415,41,0,"1",2600,"D",650,"D",130,"D",650,"D",.,"A",.,"A",.,"A",176,"D",1950,"D","2","D",.,"A"
"20121",2378445,33,0,"1",520,"D",0,"D",130,"D",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2378485,44,0,"1",390,"D",161,"F",.,"A",52,"D",.,"A",.,"A",.,"A",.,"A",616,"F","2","D",.,"A"
"20121",2378515,47,0,"1",650,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2378525,31,0,"1",2275,"D",585,"D",325,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20121",2378575,53,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","1","D",.,"A"
"20121",2378585,74,0,"1",650,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2378605,40,0,"1",1950,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D",.,"A"
"20121",2378635,62,0,"1",3250,"D",325,"D",5590,"D",260,"D",.,"A",.,"A",.,"A",.,"A",2925,"D","2","D",.,"A"
"20121",2378645,56,0,"1",780,"D",260,"D",65,"D",195,"D",60,"D",.,"A",.,"A",.,"A",520,"D","2","D",300,"D"
"20121",2378665,46,0,"1",1950,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D",300,"D"
"20121",2378685,42,0,"1",1950,"D",325,"D",195,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20121",2378715,35,0,"1",975,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2378725,23,0,"1",2600,"D",195,"D",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A",2405,"D","1","D",.,"A"
"20121",2378735,35,0,"1",585,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","1","D",.,"A"
"20121",2378745,80,0,"1",1300,"D",130,"D",.,"A",1820,"D",300,"D",.,"A",.,"A",.,"A",1170,"D","2","D",240,"D"
"20121",2378765,56,0,"1",260,"D",0,"D",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",260,"D","1","D",48,"D"
"20121",2378795,67,0,"1",1300,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2378825,61,0,"1",2275,"D",325,"D",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2378835,41,0,"1",325,"D",161,"F",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",616,"F","2","D",.,"A"
"20121",2378845,97,0,"1",1300,"D",585,"D",520,"D",650,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2378855,42,0,"1",650,"D",208,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",442,"D","2","D",.,"A"
"20121",2378875,32,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2378885,45,0,"1",2600,"D",0,"D",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20121",2378895,62,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20121",2378905,41,0,"1",2600,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2378945,47,0,"1",1300,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2378965,83,0,"1",1950,"D",650,"D",.,"A",650,"D",142,"F",.,"A",.,"A",.,"A",1300,"D","2","D",150,"D"
"20121",2378975,25,0,"1",455,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20121",2378985,29,0,"1",1040,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D",45,"D"
"20121",2378995,25,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2379005,38,0,"1",1625,"D",520,"D",325,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20121",2379095,46,0,"1",1950,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20121",2379125,32,0,"1",819,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",559,"D","2","D",.,"A"
"20121",2379135,36,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D",60,"D"
"20121",2379145,34,0,"1",2080,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D",.,"A"
"20121",2379155,68,0,"1",1950,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",45,"D",1625,"D","2","D",3,"D"
"20121",2379165,38,0,"1",585,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","1","D",.,"A"
"20121",2379175,25,0,"1",1300,"D",195,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D",60,"D"
"20121",2379185,44,0,"1",1040,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2379195,45,0,"1",1625,"D",299,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1326,"D","2","D",.,"A"
"20121",2379205,40,0,"1",1625,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20121",2379225,81,0,"1",780,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2379235,43,0,"1",1040,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2379245,67,0,"1",2600,"D",650,"D",.,"A",91,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D",300,"D"
"20121",2379255,58,0,"1",520,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20121",2379265,59,0,"1",1430,"D",390,"D",1040,"D",585,"D",180,"D",.,"A",.,"A",.,"A",1040,"D","2","D",120,"D"
"20121",2379285,37,0,"1",1351,"F",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1130,"F","2","D",.,"A"
"20121",2379295,60,0,"1",2600,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",2210,"D","2","D",.,"A"
"20121",2379315,28,0,"1",520,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2379375,56,0,"1",1131,"D",286,"D",130,"D",260,"D",0,"D",.,"A",.,"A",.,"A",845,"D","2","D",45,"D"
"20121",2379385,60,0,"1",2600,"D",390,"D",.,"A",650,"D",150,"D",.,"A",.,"A",600,"D",2210,"D","2","D",150,"D"
"20121",2379405,55,0,"1",260,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","1","D",.,"A"
"20121",2379425,61,0,"1",2600,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",60,"D",2340,"D","2","D",.,"A"
"20121",2379435,55,0,"1",910,"D",374,"F",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1392,"F","2","D",.,"A"
"20121",2379465,72,0,"1",910,"D",0,"D",.,"A",780,"D",150,"D",.,"A",.,"A",.,"A",910,"D","2","D",84,"D"
"20121",2379485,73,0,"1",1300,"D",780,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2379505,40,0,"1",910,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2379515,38,0,"1",1300,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2379545,62,0,"1",1950,"D",195,"D",455,"D",2340,"D",0,"D",.,"A",.,"A",.,"A",1755,"D","2","D",180,"D"
"20121",2379565,46,0,"1",585,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20121",2379605,25,0,"1",1820,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2379625,42,0,"1",650,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",44,"D",585,"D","2","D",.,"A"
"20121",2379635,43,0,"1",1625,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1365,"D","2","D",75,"D"
"20121",2379665,81,0,"1",1625,"D",910,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2379675,27,0,"1",325,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","1","D",.,"A"
"20121",2379715,57,0,"1",1690,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D",.,"A"
"20121",2379735,61,0,"1",1950,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","1","D",24,"D"
"20121",2379755,62,0,"1",1300,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2379775,45,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20121",2379795,37,0,"1",1040,"D",260,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2379805,90,0,"1",1300,"D",455,"D",65,"D",0,"D",0,"D",.,"A",.,"A",130,"D",845,"D","2","D",75,"D"
"20121",2379815,91,0,"1",3822,"D",1352,"D",.,"A",1300,"D",90,"D",.,"A",.,"A",.,"A",2470,"D","2","D",450,"D"
"20121",2379825,30,0,"1",1560,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2379835,61,0,"1",1625,"D",650,"D",65,"D",260,"D",90,"D",.,"A",.,"A",.,"A",975,"D","2","D",105,"D"
"20121",2379855,58,0,"1",1040,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2379865,35,0,"1",1560,"D",455,"D",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20121",2379875,88,0,"1",1300,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",45,"D"
"20121",2379885,57,0,"1",1560,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2379905,74,0,"1",1300,"D",0,"D",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",300,"D"
"20121",2379935,64,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2379945,54,0,"1",1587,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1291,"F","2","D",.,"A"
"20121",2379955,75,0,"1",1820,"D",195,"D",715,"D",1170,"D",45,"D",.,"A",.,"A",180,"D",1625,"D","2","D",150,"D"
"20121",2379965,50,0,"1",910,"D",52,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",858,"D","2","D",75,"D"
"20121",2379975,57,0,"1",1300,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2379985,38,0,"1",780,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20121",2379995,54,0,"1",1625,"D",650,"D",65,"D",0,"D",.,"A",.,"A",.,"A",180,"D",975,"D","1","D",.,"A"
"20121",2380025,30,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20121",2380035,47,0,"1",1625,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",45,"D",1365,"D","2","D",.,"A"
"20121",2380055,70,0,"1",1300,"D",130,"D",195,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2380065,57,0,"1",2600,"D",975,"D",325,"D",1300,"D",.,"A",.,"A",.,"A",24,"D",1625,"D","2","D",.,"A"
"20121",2380075,65,0,"1",2990,"D",780,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2210,"D","2","D",.,"A"
"20121",2380095,29,0,"1",520,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20121",2380105,60,0,"1",1950,"D",520,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",1430,"D","2","D",90,"D"
"20121",2380125,61,0,"1",520,"D",65,"D",.,"A",2210,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D",300,"D"
"20121",2380155,86,0,"1",845,"D",195,"D",.,"A",650,"D",90,"D",.,"A",.,"A",.,"A",650,"D","2","D",90,"D"
"20121",2380165,73,0,"1",2327,"D",260,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",2067,"D","2","D",120,"D"
"20121",2380195,33,0,"1",1300,"D",650,"D",260,"D",260,"D",60,"D",.,"A",.,"A",.,"A",650,"D","2","D",240,"D"
"20121",2380215,51,0,"1",1300,"D",65,"D",130,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A"
"20121",2380225,41,0,"1",1040,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2380235,31,0,"1",780,"D",130,"D",260,"D",325,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",90,"D"
"20121",2380265,66,0,"1",6500,"D",404,"F",.,"A",3900,"D",149,"F",.,"A",.,"A",.,"A",1671,"F","2","D",1500,"D"
"20121",2380285,39,0,"1",1300,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D",.,"A"
"20121",2380335,84,0,"1",4251,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",3991,"D","2","D",.,"A"
"20121",2380355,51,0,"1",1625,"D",325,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",150,"D"
"20121",2380445,70,0,"1",1300,"D",390,"D",.,"A",520,"D",45,"D",.,"A",.,"A",.,"A",910,"D","2","D",60,"D"
"20121",2380525,40,0,"1",1300,"D",130,"D",195,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20121",2380535,45,0,"1",2925,"D",420,"F",390,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1634,"F","2","D",.,"A"
"20121",2380545,24,0,"1",715,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",195,"D","2","D",180,"D"
"20121",2380565,63,0,"1",3900,"D",520,"D",390,"D",195,"D",.,"A",.,"A",.,"A",.,"A",3380,"D","2","D",.,"A"
"20121",2380605,70,0,"1",1170,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D",30,"D"
"20121",2380615,68,0,"1",1690,"D",390,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20121",2380625,71,0,"1",3250,"D",975,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20121",2380645,37,0,"1",1950,"D",780,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D",9,"D"
"20121",2380655,81,0,"1",1300,"D",325,"D",.,"A",1300,"D",360,"D",.,"A",.,"A",.,"A",975,"D","2","D",60,"D"
"20121",2380675,54,0,"1",1560,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",60,"D"
"20121",2380705,102,0,"1",1950,"D",650,"D",.,"A",650,"D",90,"D",.,"A",.,"A",180,"D",1300,"D","2","D",150,"D"
"20121",2380745,58,0,"1",1300,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",84,"D",1105,"D","2","D",120,"D"
"20121",2380765,82,0,"1",1300,"D",520,"D",260,"D",325,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20121",2380775,32,0,"1",1950,"D",650,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D",90,"D"
"20121",2380835,38,0,"1",455,"D",91,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",364,"D","2","D",.,"A"
"20121",2380845,30,0,"1",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",0,"D","1","D",51,"D"
"20121",2380885,84,0,"1",1300,"D",260,"D",.,"A",520,"D",240,"D",.,"A",.,"A",72,"D",1040,"D","2","D",450,"D"
"20121",2380905,24,0,"1",585,"D",39,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",546,"D","2","D",.,"A"
"20121",2380925,80,0,"1",1950,"D",520,"D",130,"D",910,"D",45,"D",.,"A",.,"A",300,"D",1430,"D","2","D",30,"D"
"20121",2380945,32,0,"1",1040,"D",130,"D",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20121",2380955,29,0,"1",390,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20121",2380965,61,0,"1",520,"D",156,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",364,"D","2","D",.,"A"
"20121",2380985,52,0,"1",2275,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D",.,"A"
"20121",2380995,43,0,"1",2275,"D",325,"D",260,"D",940,"F",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D",300,"D"
"20121",2381005,40,0,"1",1950,"D",0,"D",.,"A",1300,"D",120,"D",.,"A",.,"A",.,"A",1950,"D","2","D",120,"D"
"20121",2381045,49,0,"1",1300,"D",195,"D",.,"A",1560,"D",300,"D",.,"A",.,"A",.,"A",1105,"D","2","D",0,"D"
"20121",2381055,50,0,"1",910,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20121",2381065,54,0,"1",1625,"D",455,"D",.,"A",260,"D",120,"D",.,"A",.,"A",.,"A",1170,"D","2","D",105,"D"
"20121",2381095,75,0,"1",4225,"D",650,"D",130,"D",1885,"D",300,"D",.,"A",.,"A",.,"A",3575,"D","2","D",450,"D"
"20121",2381115,45,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",250,"D",975,"D","2","D",.,"A"
"20121",2381185,43,0,"1",455,"D",104,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",351,"D","2","D",.,"A"
"20121",2381195,62,0,"1",1950,"D",260,"D",520,"D",650,"D",0,"D",.,"A",.,"A",.,"A",1690,"D","2","D",75,"D"
"20121",2381205,38,0,"1",2600,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2080,"D","2","D",.,"A"
