"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20112",2279245,53,3,"1",.,"A",56,"E","120","D"
"20112",2279245,53,4,"1",.,"A",8,"E","140","D"
"20112",2279245,53,5,"1",.,"A",396,"E","150","D"
"20112",2279245,53,6,"1",.,"A",37,"E","160","D"
"20112",2279245,53,7,"1",.,"A",49,"E","170","D"
"20112",2279245,53,8,"1",.,"A",205,"E","180","D"
"20112",2279245,53,9,"1",.,"A",54,"E","190","D"
"20112",2281965,79,0,"1",1,"D",.,"H",,"A"
"20112",2281965,79,1,"1",.,"A",29,"E","120","D"
"20112",2281965,79,2,"1",.,"A",3,"E","140","D"
"20112",2281965,79,3,"1",.,"A",177,"E","150","D"
"20112",2281965,79,4,"1",.,"A",16,"E","160","D"
"20112",2281965,79,5,"1",.,"A",22,"E","170","D"
"20112",2281965,79,6,"1",.,"A",91,"E","180","D"
"20112",2281965,79,7,"1",.,"A",24,"E","190","D"
"20112",2282305,74,0,"1",1,"D",.,"H",,"A"
"20112",2282305,74,1,"1",.,"A",32,"E","120","D"
"20112",2282305,74,2,"1",.,"A",68,"E","130","D"
"20112",2282305,74,3,"1",.,"A",5,"E","140","D"
"20112",2282305,74,4,"1",.,"A",135,"E","150","D"
"20112",2282305,74,5,"1",.,"A",16,"E","160","D"
"20112",2282305,74,6,"1",.,"A",19,"E","170","D"
"20112",2282305,74,7,"1",.,"A",91,"E","180","D"
"20112",2282305,74,8,"1",.,"A",34,"E","190","D"
"20112",2287195,45,0,"1",1,"D",.,"H",,"A"
"20112",2287195,45,1,"1",.,"A",37,"E","120","D"
"20112",2287195,45,2,"1",.,"A",3,"E","140","D"
"20112",2287195,45,3,"1",.,"A",155,"E","150","D"
"20112",2287195,45,4,"1",.,"A",53,"E","160","D"
"20112",2287195,45,5,"1",.,"A",19,"E","170","D"
"20112",2287195,45,6,"1",.,"A",13,"E","180","D"
"20112",2287195,45,7,"1",.,"A",20,"E","190","D"
"20112",2290245,52,0,"1",1,"D",.,"H",,"A"
"20112",2290245,52,1,"1",.,"A",23,"E","100","D"
"20112",2290245,52,2,"1",.,"A",2,"E","110","D"
"20112",2290245,52,3,"1",.,"A",6,"E","120","D"
"20112",2290245,52,4,"1",.,"A",18,"E","130","D"
"20112",2290245,52,5,"1",.,"A",30,"E","150","D"
"20112",2290245,52,6,"1",.,"A",2,"E","160","D"
"20112",2290245,52,7,"1",.,"A",6,"E","170","D"
"20112",2290245,52,8,"1",.,"A",32,"E","180","D"
"20112",2290245,52,9,"1",.,"A",4,"E","190","D"
"20112",2290245,52,10,"1",.,"A",4,"E","200","D"
"20112",2290245,52,11,"1",.,"A",8,"E","210","D"
"20112",2290245,52,12,"1",.,"A",5,"E","220","D"
"20112",2295745,50,0,"1",1,"D",.,"H",,"A"
"20112",2295745,50,1,"1",.,"A",18,"E","100","D"
"20112",2295745,50,2,"1",.,"A",9,"E","110","D"
"20112",2295745,50,3,"1",.,"A",10,"E","120","D"
"20112",2295745,50,4,"1",.,"A",25,"E","130","D"
"20112",2295745,50,5,"1",.,"A",1,"E","140","D"
"20112",2295745,50,6,"1",.,"A",50,"E","150","D"
"20112",2295745,50,7,"1",.,"A",6,"E","160","D"
"20112",2295745,50,8,"1",.,"A",7,"E","170","D"
"20112",2295745,50,9,"1",.,"A",34,"E","180","D"
"20112",2295745,50,10,"1",.,"A",12,"E","190","D"
"20112",2295745,50,11,"1",.,"A",9,"E","200","D"
"20112",2295745,50,12,"1",.,"A",14,"E","210","D"
"20112",2295745,50,13,"1",.,"A",5,"E","220","D"
"20112",2299305,56,0,"1",3,"D",.,"H",,"A"
"20112",2299305,56,1,"1",.,"A",800,"E","130","D"
"20112",2304415,68,0,"1",1,"D",.,"H",,"A"
"20112",2304415,68,1,"1",.,"A",66,"E","120","D"
"20112",2304415,68,2,"1",.,"A",9,"E","140","D"
"20112",2304415,68,3,"1",.,"A",404,"E","150","D"
"20112",2304415,68,4,"1",.,"A",37,"E","160","D"
"20112",2304415,68,5,"1",.,"A",70,"E","170","D"
"20112",2304415,68,6,"1",.,"A",63,"E","180","D"
"20112",2304415,68,7,"1",.,"A",43,"E","190","D"
"20112",2304805,36,0,"1",1,"D",.,"H",,"A"
"20112",2304805,36,1,"1",.,"A",23,"E","120","D"
"20112",2304805,36,2,"1",.,"A",3,"E","140","D"
"20112",2304805,36,3,"1",.,"A",152,"E","150","D"
"20112",2304805,36,4,"1",.,"A",14,"E","160","D"
"20112",2304805,36,5,"1",.,"A",28,"E","170","D"
"20112",2304805,36,6,"1",.,"A",24,"E","180","D"
"20112",2304805,36,7,"1",.,"A",16,"E","190","D"
"20112",2305905,41,0,"1",1,"D",.,"H",,"A"
"20112",2305905,41,1,"1",.,"A",34,"E","120","D"
"20112",2305905,41,2,"1",.,"A",3,"E","140","D"
"20112",2305905,41,3,"1",.,"A",158,"E","150","D"
"20112",2305905,41,4,"1",.,"A",53,"E","160","D"
"20112",2305905,41,5,"1",.,"A",19,"E","170","D"
"20112",2305905,41,6,"1",.,"A",13,"E","180","D"
"20112",2305905,41,7,"1",.,"A",20,"E","190","D"
"20112",2309514,60,0,"1",2,"D",.,"H",,"A"
"20112",2309514,60,1,"1",.,"A",37,"E","120","D"
"20112",2309514,60,2,"1",.,"A",5,"E","140","D"
"20112",2309514,60,3,"1",.,"A",232,"E","150","D"
"20112",2309514,60,4,"1",.,"A",21,"E","160","D"
"20112",2309514,60,5,"1",.,"A",28,"E","170","D"
"20112",2309514,60,6,"1",.,"A",120,"E","180","D"
"20112",2309514,60,7,"1",.,"A",32,"E","190","D"
"20112",2310734,89,0,"1",1,"D",.,"H",,"A"
"20112",2310734,89,1,"1",.,"A",14,"E","120","D"
"20112",2310734,89,2,"1",.,"A",1,"E","140","D"
"20112",2310734,89,3,"1",.,"A",61,"E","150","D"
"20112",2310734,89,4,"1",.,"A",57,"E","160","D"
"20112",2310734,89,5,"1",.,"A",6,"E","170","D"
"20112",2310734,89,6,"1",.,"A",4,"E","180","D"
"20112",2310734,89,7,"1",.,"A",9,"E","190","D"
"20112",2313794,48,0,"1",1,"D",.,"H",,"A"
"20112",2313794,48,1,"1",.,"A",81,"E","100","D"
"20112",2313794,48,2,"1",.,"A",24,"E","110","D"
"20112",2313794,48,3,"1",.,"A",54,"E","120","D"
"20112",2313794,48,4,"1",.,"A",140,"E","130","D"
"20112",2313794,48,5,"1",.,"A",8,"E","140","D"
"20112",2313794,48,6,"1",.,"A",352,"E","150","D"
"20112",2313794,48,7,"1",.,"A",32,"E","160","D"
"20112",2313794,48,8,"1",.,"A",61,"E","170","D"
"20112",2313794,48,9,"1",.,"A",55,"E","180","D"
"20112",2313794,48,10,"1",.,"A",37,"E","190","D"
"20112",2313794,48,11,"1",.,"A",71,"E","200","D"
"20112",2313794,48,12,"1",.,"A",125,"E","210","D"
"20112",2313794,48,13,"1",.,"A",160,"E","220","D"
"20112",2314474,53,0,"1",1,"D",.,"H",,"A"
"20112",2314474,53,1,"1",.,"A",25,"E","120","D"
"20112",2314474,53,2,"1",.,"A",3,"E","140","D"
"20112",2314474,53,3,"1",.,"A",122,"E","150","D"
"20112",2314474,53,4,"1",.,"A",112,"E","160","D"
"20112",2314474,53,5,"1",.,"A",12,"E","170","D"
"20112",2314474,53,6,"1",.,"A",8,"E","180","D"
"20112",2314474,53,7,"1",.,"A",18,"E","190","D"
"20112",2319814,45,0,"1",1,"D",.,"H",,"A"
"20112",2319814,45,1,"1",.,"A",210,"E","130","D"
"20112",2319844,22,0,"1",1,"D",.,"H",,"A"
"20112",2319844,22,1,"1",.,"A",40,"E","120","D"
"20112",2319844,22,2,"1",.,"A",5,"E","140","D"
"20112",2319844,22,3,"1",.,"A",367,"E","150","D"
"20112",2319844,22,4,"1",.,"A",29,"E","160","D"
"20112",2319844,22,5,"1",.,"A",27,"E","170","D"
"20112",2319844,22,6,"1",.,"A",61,"E","190","D"
"20112",2324304,101,0,"1",1,"D",.,"H",,"A"
"20112",2324304,101,1,"1",.,"A",44,"E","200","D"
"20112",2324304,101,2,"1",.,"A",70,"E","210","D"
"20112",2324304,101,3,"1",.,"A",102,"E","220","D"
"20112",2325124,62,0,"1",1,"D",.,"H",,"A"
"20112",2325124,62,1,"1",.,"A",40,"E","120","D"
"20112",2325124,62,2,"1",.,"A",4,"E","140","D"
"20112",2325124,62,3,"1",.,"A",185,"E","150","D"
"20112",2325124,62,4,"1",.,"A",17,"E","160","D"
"20112",2325124,62,5,"1",.,"A",36,"E","170","D"
"20112",2325124,62,6,"1",.,"A",193,"E","180","D"
"20112",2325124,62,7,"1",.,"A",25,"E","190","D"
"20112",2327594,66,0,"1",1,"D",.,"H",,"A"
"20112",2327594,66,1,"1",.,"A",57,"E","120","D"
"20112",2327594,66,2,"1",.,"A",192,"E","130","D"
"20112",2327594,66,3,"1",.,"A",6,"E","140","D"
"20112",2327594,66,4,"1",.,"A",259,"E","150","D"
"20112",2327594,66,5,"1",.,"A",89,"E","160","D"
"20112",2327594,66,6,"1",.,"A",32,"E","170","D"
"20112",2327594,66,7,"1",.,"A",22,"E","180","D"
"20112",2327594,66,8,"1",.,"A",34,"E","190","D"
"20112",2327594,66,9,"1",.,"A",49,"E","200","D"
"20112",2327594,66,10,"1",.,"A",67,"E","210","D"
"20112",2327594,66,11,"1",.,"A",89,"E","220","D"
"20112",2328474,35,0,"1",1,"D",.,"H",,"A"
"20112",2328474,35,1,"1",.,"A",59,"E","120","D"
"20112",2328474,35,2,"1",.,"A",8,"E","140","D"
"20112",2328474,35,3,"1",.,"A",392,"E","150","D"
"20112",2328474,35,4,"1",.,"A",37,"E","160","D"
"20112",2328474,35,5,"1",.,"A",48,"E","170","D"
"20112",2328474,35,6,"1",.,"A",202,"E","180","D"
"20112",2328474,35,7,"1",.,"A",54,"E","190","D"
"20112",2328654,55,0,"1",1,"D",.,"H",,"A"
"20112",2328654,55,1,"1",.,"A",40,"E","120","D"
"20112",2328654,55,2,"1",.,"A",187,"E","130","D"
"20112",2328654,55,3,"1",.,"A",5,"E","140","D"
"20112",2328654,55,4,"1",.,"A",250,"E","150","D"
"20112",2328654,55,5,"1",.,"A",23,"E","160","D"
"20112",2328654,55,6,"1",.,"A",31,"E","170","D"
"20112",2328654,55,7,"1",.,"A",129,"E","180","D"
"20112",2328654,55,8,"1",.,"A",34,"E","190","D"
"20112",2332094,47,0,"1",1,"D",.,"H",,"A"
"20112",2332094,47,1,"1",.,"A",48,"E","120","D"
"20112",2332094,47,2,"1",.,"A",6,"E","140","D"
"20112",2332094,47,3,"1",.,"A",245,"E","150","D"
"20112",2332094,47,4,"1",.,"A",23,"E","160","D"
"20112",2332094,47,5,"1",.,"A",48,"E","170","D"
"20112",2332094,47,6,"1",.,"A",255,"E","180","D"
"20112",2332094,47,7,"1",.,"A",33,"E","190","D"
"20112",2334204,25,0,"1",1,"D",.,"H",,"A"
"20112",2334204,25,1,"1",.,"A",15,"E","100","D"
"20112",2334204,25,2,"1",.,"A",2,"E","110","D"
"20112",2334204,25,3,"1",.,"A",5,"E","120","D"
"20112",2334204,25,4,"1",.,"A",34,"E","150","D"
"20112",2334204,25,5,"1",.,"A",2,"E","160","D"
"20112",2334204,25,6,"1",.,"A",5,"E","170","D"
"20112",2334204,25,7,"1",.,"A",29,"E","180","D"
"20112",2334204,25,8,"1",.,"A",3,"E","190","D"
"20112",2335604,56,0,"1",1,"D",.,"H",,"A"
"20112",2335604,56,1,"1",.,"A",90,"E","120","D"
"20112",2335604,56,2,"1",.,"A",12,"E","140","D"
"20112",2335604,56,3,"1",.,"A",475,"E","150","D"
"20112",2335604,56,4,"1",.,"A",439,"E","160","D"
"20112",2335604,56,5,"1",.,"A",48,"E","170","D"
"20112",2335604,56,6,"1",.,"A",32,"E","180","D"
"20112",2335604,56,7,"1",.,"A",71,"E","190","D"
"20112",2335684,37,0,"1",1,"D",.,"H",,"A"
"20112",2335684,37,1,"1",.,"A",53,"E","100","D"
"20112",2335684,37,2,"1",.,"A",17,"E","110","D"
"20112",2335684,37,3,"1",.,"A",38,"E","120","D"
"20112",2335684,37,4,"1",.,"A",99,"E","130","D"
"20112",2335684,37,5,"1",.,"A",10,"E","140","D"
"20112",2335684,37,6,"1",.,"A",251,"E","150","D"
"20112",2335684,37,7,"1",.,"A",23,"E","160","D"
"20112",2335684,37,8,"1",.,"A",43,"E","170","D"
"20112",2335684,37,9,"1",.,"A",39,"E","180","D"
"20112",2335684,37,10,"1",.,"A",27,"E","190","D"
"20112",2337474,62,0,"1",2,"D",.,"H",,"A"
"20112",2337474,62,1,"1",.,"A",137,"E","100","D"
"20112",2337474,62,2,"1",.,"A",49,"E","110","D"
"20112",2337474,62,3,"1",.,"A",100,"E","120","D"
"20112",2337474,62,4,"1",.,"A",10,"E","140","D"
"20112",2337474,62,5,"1",.,"A",429,"E","150","D"
"20112",2337474,62,6,"1",.,"A",147,"E","160","D"
"20112",2337474,62,7,"1",.,"A",54,"E","170","D"
"20112",2337474,62,8,"1",.,"A",37,"E","180","D"
"20112",2337474,62,9,"1",.,"A",56,"E","190","D"
"20112",2337474,62,10,"1",.,"A",82,"E","200","D"
"20112",2337474,62,11,"1",.,"A",111,"E","210","D"
"20112",2337474,62,12,"1",.,"A",138,"E","220","D"
"20112",2338154,47,0,"1",1,"D",.,"H",,"A"
"20112",2338154,47,1,"1",.,"A",765,"E","100","D"
"20112",2338154,47,2,"1",.,"A",235,"E","110","D"
"20112",2339844,74,0,"1",1,"D",.,"H",,"A"
"20112",2339844,74,1,"1",.,"A",160,"E","120","D"
"20112",2339844,74,2,"1",.,"A",21,"E","140","D"
"20112",2339844,74,3,"1",.,"A",818,"E","150","D"
"20112",2339844,74,4,"1",.,"A",77,"E","160","D"
"20112",2339844,74,5,"1",.,"A",161,"E","170","D"
"20112",2339844,74,6,"1",.,"A",852,"E","180","D"
"20112",2339844,74,7,"1",.,"A",111,"E","190","D"
"20112",2339874,33,0,"1",1,"D",.,"H",,"A"
"20112",2339874,33,1,"1",.,"A",136,"E","120","D"
"20112",2339874,33,2,"1",.,"A",17,"E","140","D"
"20112",2339874,33,3,"1",.,"A",666,"E","150","D"
"20112",2339874,33,4,"1",.,"A",63,"E","160","D"
"20112",2339874,33,5,"1",.,"A",131,"E","170","D"
"20112",2339874,33,6,"1",.,"A",697,"E","180","D"
"20112",2339874,33,7,"1",.,"A",90,"E","190","D"
"20112",2341454,70,0,"1",2,"D",.,"H",,"A"
"20112",2341454,70,1,"1",.,"A",130,"E","120","D"
"20112",2341454,70,2,"1",.,"A",19,"E","140","D"
"20112",2341454,70,3,"1",.,"A",877,"E","150","D"
"20112",2341454,70,4,"1",.,"A",82,"E","160","D"
"20112",2341454,70,5,"1",.,"A",108,"E","170","D"
"20112",2341454,70,6,"1",.,"A",453,"E","180","D"
"20112",2341454,70,7,"1",.,"A",121,"E","190","D"
"20112",2342693,49,0,"1",1,"D",.,"H",,"A"
"20112",2342693,49,1,"1",.,"A",115,"E","100","D"
"20112",2342693,49,2,"1",.,"A",31,"E","110","D"
"20112",2342693,49,3,"1",.,"A",49,"E","120","D"
"20112",2342693,49,4,"1",.,"A",228,"E","130","D"
"20112",2342693,49,5,"1",.,"A",6,"E","140","D"
"20112",2342693,49,6,"1",.,"A",306,"E","150","D"
"20112",2342693,49,7,"1",.,"A",28,"E","160","D"
"20112",2342693,49,8,"1",.,"A",37,"E","170","D"
"20112",2342693,49,9,"1",.,"A",158,"E","180","D"
"20112",2342693,49,10,"1",.,"A",42,"E","190","D"
"20112",2343603,53,0,"1",1,"D",.,"H",,"A"
"20112",2343603,53,1,"1",.,"A",39,"E","120","D"
"20112",2343603,53,2,"1",.,"A",5,"E","140","D"
"20112",2343603,53,3,"1",.,"A",250,"E","150","D"
"20112",2343603,53,4,"1",.,"A",23,"E","160","D"
"20112",2343603,53,5,"1",.,"A",31,"E","170","D"
"20112",2343603,53,6,"1",.,"A",129,"E","180","D"
"20112",2343603,53,7,"1",.,"A",34,"E","190","D"
"20112",2344805,40,0,"1",1,"D",.,"H",,"A"
"20112",2344805,40,1,"1",.,"A",4,"E","120","D"
"20112",2344805,40,2,"1",.,"A",2,"E","150","D"
"20112",2344805,40,3,"1",.,"A",1,"E","180","D"
"20112",2345013,64,0,"1",1,"D",.,"H",,"A"
"20112",2345013,64,1,"1",.,"A",115,"E","120","D"
"20112",2345013,64,2,"1",.,"A",17,"E","140","D"
"20112",2345013,64,3,"1",.,"A",784,"E","150","D"
"20112",2345013,64,4,"1",.,"A",74,"E","160","D"
"20112",2345013,64,5,"1",.,"A",97,"E","170","D"
"20112",2345013,64,6,"1",.,"A",405,"E","180","D"
"20112",2345013,64,7,"1",.,"A",108,"E","190","D"
"20112",2345343,37,0,"1",1,"D",.,"H",,"A"
"20112",2345343,37,1,"1",.,"A",18,"E","100","D"
"20112",2345343,37,2,"1",.,"A",3,"E","110","D"
"20112",2345343,37,3,"1",.,"A",16,"E","120","D"
"20112",2345343,37,4,"1",.,"A",25,"E","130","D"
"20112",2345343,37,5,"1",.,"A",1,"E","140","D"
"20112",2345343,37,6,"1",.,"A",50,"E","150","D"
"20112",2345343,37,7,"1",.,"A",6,"E","160","D"
"20112",2345343,37,8,"1",.,"A",7,"E","170","D"
"20112",2345343,37,9,"1",.,"A",34,"E","180","D"
"20112",2345343,37,10,"1",.,"A",12,"E","190","D"
"20112",2345343,37,11,"1",.,"A",9,"E","200","D"
"20112",2345343,37,12,"1",.,"A",14,"E","210","D"
"20112",2345343,37,13,"1",.,"A",5,"E","220","D"
"20112",2349403,63,0,"1",1,"D",.,"H",,"A"
"20112",2349403,63,1,"1",.,"A",134,"E","100","D"
"20112",2349403,63,2,"1",.,"A",37,"E","110","D"
"20112",2349403,63,3,"1",.,"A",56,"E","120","D"
"20112",2349403,63,4,"1",.,"A",7,"E","140","D"
"20112",2349403,63,5,"1",.,"A",356,"E","150","D"
"20112",2349403,63,6,"1",.,"A",33,"E","160","D"
"20112",2349403,63,7,"1",.,"A",44,"E","170","D"
"20112",2349403,63,8,"1",.,"A",184,"E","180","D"
"20112",2349403,63,9,"1",.,"A",49,"E","190","D"
"20112",2350754,37,0,"1",1,"D",.,"H",,"A"
"20112",2350754,37,1,"1",.,"A",228,"E","100","D"
"20112",2350754,37,2,"1",.,"A",82,"E","110","D"
"20112",2350754,37,3,"1",.,"A",158,"E","120","D"
"20112",2350754,37,4,"1",.,"A",17,"E","140","D"
"20112",2350754,37,5,"1",.,"A",722,"E","150","D"
"20112",2350754,37,6,"1",.,"A",246,"E","160","D"
"20112",2350754,37,7,"1",.,"A",91,"E","170","D"
"20112",2350754,37,8,"1",.,"A",62,"E","180","D"
"20112",2350754,37,9,"1",.,"A",94,"E","190","D"
"20112",2351943,37,0,"1",1,"D",.,"H",,"A"
"20112",2351943,37,1,"1",.,"A",25,"G","120","D"
"20112",2351943,37,2,"1",.,"A",3,"G","140","D"
"20112",2351943,37,3,"1",.,"A",122,"G","150","D"
"20112",2351943,37,4,"1",.,"A",112,"G","160","D"
"20112",2351943,37,5,"1",.,"A",12,"G","170","D"
"20112",2351943,37,6,"1",.,"A",8,"G","180","D"
"20112",2351943,37,7,"1",.,"A",18,"G","190","D"
"20112",2352413,57,0,"1",1,"D",.,"H",,"A"
"20112",2352413,57,1,"1",.,"A",40,"E","120","D"
"20112",2352413,57,2,"1",.,"A",5,"E","140","D"
"20112",2352413,57,3,"1",.,"A",203,"E","150","D"
"20112",2352413,57,4,"1",.,"A",188,"E","160","D"
"20112",2352413,57,5,"1",.,"A",20,"E","170","D"
"20112",2352413,57,6,"1",.,"A",14,"E","180","D"
"20112",2352413,57,7,"1",.,"A",30,"E","190","D"
"20112",2355343,43,0,"1",1,"D",.,"H",,"A"
"20112",2355343,43,1,"1",.,"A",52,"E","120","D"
"20112",2355343,43,2,"1",.,"A",8,"E","140","D"
"20112",2355343,43,3,"1",.,"A",370,"E","150","D"
"20112",2355343,43,4,"1",.,"A",34,"E","160","D"
"20112",2355343,43,5,"1",.,"A",45,"E","170","D"
"20112",2355343,43,6,"1",.,"A",189,"E","180","D"
"20112",2355343,43,7,"1",.,"A",50,"E","190","D"
"20112",2355733,27,0,"1",1,"D",.,"H",,"A"
"20112",2355733,27,1,"1",.,"A",53,"E","100","D"
"20112",2355733,27,2,"1",.,"A",17,"E","110","D"
"20112",2355733,27,3,"1",.,"A",38,"E","120","D"
"20112",2355733,27,4,"1",.,"A",5,"E","140","D"
"20112",2355733,27,5,"1",.,"A",255,"E","150","D"
"20112",2355733,27,6,"1",.,"A",23,"E","160","D"
"20112",2355733,27,7,"1",.,"A",43,"E","170","D"
"20112",2355733,27,8,"1",.,"A",39,"E","180","D"
"20112",2355733,27,9,"1",.,"A",27,"E","190","D"
"20112",2355783,47,0,"1",1,"D",.,"H",,"A"
"20112",2355783,47,1,"1",.,"A",960,"E","100","D"
"20112",2355783,47,2,"1",.,"A",149,"E","110","D"
"20112",2355783,47,3,"1",.,"A",350,"E","120","D"
"20112",2355783,47,4,"1",.,"A",1092,"E","130","D"
"20112",2355783,47,5,"1",.,"A",47,"E","140","D"
"20112",2355783,47,6,"1",.,"A",1779,"E","150","D"
"20112",2355783,47,7,"1",.,"A",169,"E","160","D"
"20112",2355783,47,8,"1",.,"A",351,"E","170","D"
"20112",2355783,47,9,"1",.,"A",1861,"E","180","D"
"20112",2355783,47,10,"1",.,"A",242,"E","190","D"
"20112",2357055,58,0,"1",1,"D",.,"H",,"A"
"20112",2357055,58,1,"1",.,"A",10,"E","120","D"
"20112",2357055,58,2,"1",.,"A",1,"E","140","D"
"20112",2357055,58,3,"1",.,"A",73,"E","150","D"
"20112",2357055,58,4,"1",.,"A",6,"E","160","D"
"20112",2357055,58,5,"1",.,"A",9,"E","170","D"
"20112",2357055,58,6,"1",.,"A",41,"E","180","D"
"20112",2357055,58,7,"1",.,"A",10,"E","190","D"
"20112",2358063,74,0,"1",1,"D",.,"H",,"A"
"20112",2358063,74,1,"1",.,"A",32,"E","100","D"
"20112",2358063,74,2,"1",.,"A",8,"E","110","D"
"20112",2358063,74,3,"1",.,"A",15,"E","120","D"
"20112",2358063,74,4,"1",.,"A",2,"E","140","D"
"20112",2358063,74,5,"1",.,"A",83,"E","150","D"
"20112",2358063,74,6,"1",.,"A",77,"E","160","D"
"20112",2358063,74,7,"1",.,"A",8,"E","170","D"
"20112",2358063,74,8,"1",.,"A",5,"E","180","D"
"20112",2358063,74,9,"1",.,"A",12,"E","190","D"
"20112",2358063,74,10,"1",.,"A",14,"E","200","D"
"20112",2358063,74,11,"1",.,"A",31,"E","210","D"
"20112",2358063,74,12,"1",.,"A",13,"E","220","D"
"20112",2360923,46,0,"1",1,"D",.,"H",,"A"
"20112",2360923,46,1,"1",.,"A",18,"E","120","D"
"20112",2360923,46,2,"1",.,"A",1,"E","140","D"
"20112",2360923,46,3,"1",.,"A",76,"E","150","D"
"20112",2360923,46,4,"1",.,"A",71,"E","160","D"
"20112",2360923,46,5,"1",.,"A",7,"E","170","D"
"20112",2360923,46,6,"1",.,"A",5,"E","180","D"
"20112",2360923,46,7,"1",.,"A",11,"E","190","D"
"20112",2361093,76,0,"1",1,"D",.,"H",,"A"
"20112",2361093,76,1,"1",.,"A",100,"E","130","D"
"20112",2361503,55,0,"1",1,"D",.,"H",,"A"
"20112",2361503,55,1,"1",.,"A",7,"E","120","D"
"20112",2361503,55,2,"1",.,"A",34,"E","150","D"
"20112",2361503,55,3,"1",.,"A",2,"E","160","D"
"20112",2361503,55,4,"1",.,"A",2,"E","170","D"
"20112",2361503,55,5,"1",.,"A",5,"E","190","D"
"20112",2362233,63,0,"1",1,"D",.,"H",,"A"
"20112",2362233,63,1,"1",.,"A",31,"E","120","D"
"20112",2362233,63,2,"1",.,"A",133,"E","130","D"
"20112",2362233,63,3,"1",.,"A",3,"E","140","D"
"20112",2362233,63,4,"1",.,"A",179,"E","150","D"
"20112",2362233,63,5,"1",.,"A",16,"E","160","D"
"20112",2362233,63,6,"1",.,"A",22,"E","170","D"
"20112",2362233,63,7,"1",.,"A",92,"E","180","D"
"20112",2362233,63,8,"1",.,"A",24,"E","190","D"
"20112",2369823,85,0,"1",2,"D",.,"H",,"A"
"20112",2369823,85,1,"1",.,"A",69,"E","120","D"
"20112",2369823,85,2,"1",.,"A",10,"E","140","D"
"20112",2369823,85,3,"1",.,"A",461,"E","150","D"
"20112",2369823,85,4,"1",.,"A",43,"E","160","D"
"20112",2369823,85,5,"1",.,"A",57,"E","170","D"
"20112",2369823,85,6,"1",.,"A",238,"E","180","D"
"20112",2369823,85,7,"1",.,"A",63,"E","190","D"
"20112",2373243,77,0,"1",1,"D",.,"H",,"A"
"20112",2373243,77,1,"1",.,"A",28,"E","120","D"
"20112",2373243,77,2,"1",.,"A",3,"E","140","D"
"20112",2373243,77,3,"1",.,"A",171,"E","150","D"
"20112",2373243,77,4,"1",.,"A",16,"E","160","D"
"20112",2373243,77,5,"1",.,"A",21,"E","170","D"
"20112",2373243,77,6,"1",.,"A",88,"E","180","D"
"20112",2373243,77,7,"1",.,"A",23,"E","190","D"
"20112",2374233,72,0,"1",1,"D",.,"H",,"A"
"20112",2374233,72,1,"1",.,"A",792,"E","100","D"
"20112",2374233,72,2,"1",.,"A",217,"E","110","D"
"20112",2374233,72,3,"1",.,"A",299,"E","120","D"
"20112",2374233,72,4,"1",.,"A",3590,"U","130","D"
"20112",2374233,72,5,"1",.,"A",46,"E","140","D"
"20112",2374233,72,6,"1",.,"A",2087,"E","150","D"
"20112",2374233,72,7,"1",.,"A",197,"E","160","D"
"20112",2374233,72,8,"1",.,"A",258,"E","170","D"
"20112",2374233,72,9,"1",.,"A",1079,"E","180","D"
"20112",2374233,72,10,"1",.,"A",288,"E","190","D"
"20112",2380562,40,0,"1",1,"D",.,"H",,"A"
"20112",2380562,40,1,"1",.,"A",4,"E","100","D"
"20112",2380562,40,2,"1",.,"A",1,"E","110","D"
"20112",2380562,40,3,"1",.,"A",1,"E","120","D"
"20112",2380562,40,4,"1",.,"A",8,"E","130","D"
"20112",2380562,40,5,"1",.,"A",4,"E","140","D"
"20112",2380562,40,6,"1",.,"A",10,"E","150","D"
"20112",2380562,40,7,"1",.,"A",1,"E","160","D"
"20112",2380562,40,8,"1",.,"A",1,"E","170","D"
"20112",2380562,40,9,"1",.,"A",5,"E","180","D"
"20112",2380562,40,10,"1",.,"A",1,"E","190","D"
"20112",2380562,40,11,"1",.,"A",2,"E","200","D"
"20112",2380562,40,12,"1",.,"A",3,"E","210","D"
"20112",2380562,40,13,"1",.,"A",4,"E","220","D"
"20112",2384862,51,0,"1",1,"D",.,"H",,"A"
"20112",2384862,51,1,"1",.,"A",32,"E","120","D"
"20112",2384862,51,2,"1",.,"A",3,"E","140","D"
"20112",2384862,51,3,"1",.,"A",143,"E","150","D"
"20112",2384862,51,4,"1",.,"A",132,"E","160","D"
"20112",2384862,51,5,"1",.,"A",14,"E","170","D"
"20112",2384862,51,6,"1",.,"A",9,"E","180","D"
"20112",2384862,51,7,"1",.,"A",21,"E","190","D"
"20112",2384862,51,8,"1",.,"A",25,"E","200","D"
"20112",2384862,51,9,"1",.,"A",53,"E","210","D"
"20112",2384862,51,10,"1",.,"A",23,"E","220","D"
"20112",2386862,62,0,"1",1,"D",.,"H",,"A"
"20112",2386862,62,1,"1",.,"A",30,"E","120","D"
"20112",2386862,62,2,"1",.,"A",4,"E","140","D"
"20112",2386862,62,3,"1",.,"A",165,"E","150","D"
"20112",2386862,62,4,"1",.,"A",150,"E","160","D"
"20112",2386862,62,5,"1",.,"A",16,"E","170","D"
