"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD","JALHOMQV","JALH_MQV"
"20112",2361503,64,0,"1",780,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D",36,"D"
"20112",2361553,44,0,"1",390,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20112",2361563,54,0,"1",1300,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2361583,83,0,"1",975,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2361603,47,0,"1",910,"D",0,"D",390,"D",390,"D",0,"D",.,"A",.,"A",234,"D",910,"D","2","D",120,"D"
"20112",2361613,75,0,"1",2600,"D",0,"D",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20112",2361623,41,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2361633,50,0,"1",2210,"D",390,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",1820,"D","2","D",120,"D"
"20112",2361643,32,0,"1",845,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2361653,27,0,"1",1625,"D",325,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2361703,49,0,"1",1300,"D",325,"D",130,"D",1950,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2361733,25,0,"1",520,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20112",2361753,86,0,"1",780,"D",130,"D",390,"D",195,"D",30,"D",.,"A",.,"A",.,"A",650,"D","2","D",30,"D"
"20112",2361763,55,0,"1",1170,"D",390,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2361773,37,0,"1",975,"D",65,"D",65,"D",1950,"D",1200,"D",.,"A",.,"A",.,"A",910,"D","2","D",150,"D"
"20112",2361813,110,0,"1",1950,"D",975,"D",26,"D",650,"D",30,"D",.,"A",.,"A",.,"A",975,"D","2","D",60,"D"
"20112",2361833,61,0,"1",1950,"D",379,"F",.,"A",1495,"D",.,"A",.,"A",.,"A",.,"A",1497,"F",,"C",.,"A"
"20112",2361843,76,0,"1",3900,"D",650,"D",260,"D",520,"D",.,"A",.,"A",.,"A",416,"D",3250,"D","2","D",.,"A"
"20112",2361853,33,0,"1",1170,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20112",2361863,67,0,"1",1300,"D",260,"D",260,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20112",2361893,54,0,"1",1690,"D",390,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2361903,96,0,"1",975,"D",195,"D",39,"D",910,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2361923,30,0,"1",910,"D",130,"D",65,"D",390,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2361973,52,0,"1",715,"D",225,"F",.,"A",234,"D",0,"D",.,"A",.,"A",.,"A",954,"F","2","D",300,"D"
"20112",2361983,51,0,"1",1950,"D",0,"D",715,"D",286,"D",.,"A",.,"A",.,"A",96,"D",1950,"D","2","D",.,"A"
"20112",2362023,27,0,"1",455,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",390,"D","2","D",.,"A"
"20112",2362033,38,0,"1",390,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20112",2362043,48,0,"1",520,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",300,"D",260,"D","2","D",30,"D"
"20112",2362053,55,0,"1",1560,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D",270,"D"
"20112",2362063,47,0,"1",325,"D",65,"D",.,"A",520,"D",.,"A",.,"A",.,"A",144,"D",260,"D","2","D",.,"A"
"20112",2362093,33,0,"1",390,"D",156,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",234,"D","2","D",.,"A"
"20112",2362113,42,0,"1",650,"D",195,"D",.,"A",325,"D",60,"D",.,"A",.,"A",.,"A",455,"D","2","D",90,"D"
"20112",2362143,51,0,"1",650,"D",130,"D",.,"A",130,"D",30,"D",.,"A",.,"A",.,"A",520,"D","2","D",90,"D"
"20112",2362153,35,0,"1",1300,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20112",2362163,44,0,"1",975,"D",195,"D",.,"A",650,"D",600,"D",.,"A",.,"A",.,"A",780,"D","2","D",300,"D"
"20112",2362223,50,0,"1",2600,"D",650,"D",.,"A",325,"D",60,"D",.,"A",.,"A",195,"D",1950,"D","2","D",90,"D"
"20112",2362233,75,0,"1",3120,"D",325,"D",.,"A",1040,"D",60,"D",.,"A",.,"A",.,"A",2795,"D","2","D",120,"D"
"20112",2362243,44,0,"1",845,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",120,"D"
"20112",2362283,55,0,"1",1560,"D",0,"D",.,"A",4550,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20112",2362313,46,0,"1",2080,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D",.,"A"
"20112",2362383,42,0,"1",1942,"F",.,"A",.,"A",628,"F",.,"A",.,"A",.,"A",360,"F",1579,"F","2","D",.,"A"
"20112",2362403,33,0,"1",1625,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D",240,"D"
"20112",2362413,55,0,"1",1625,"D",325,"D",.,"A",130,"D",0,"D",.,"A",.,"A",130,"D",1300,"D","2","D",60,"D"
"20112",2362433,68,0,"1",715,"D",65,"D",.,"A",104,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2362443,48,0,"1",1300,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2362453,90,0,"1",1625,"D",195,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1430,"D","2","D",75,"D"
"20112",2362473,37,0,"1",845,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20112",2362513,31,0,"1",1170,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20112",2362533,43,0,"1",1625,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20112",2362563,24,0,"1",520,"D",26,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",494,"D","2","D",.,"A"
"20112",2362583,116,0,"1",3510,"D",910,"D",.,"A",780,"D",.,"A",.,"A",.,"A",220,"D",2600,"D","2","D",.,"A"
"20112",2362613,35,0,"1",1560,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D",600,"D"
"20112",2362623,50,0,"1",1820,"D",260,"D",260,"D",520,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D",.,"A"
"20112",2362663,64,0,"1",1690,"D",559,"D",.,"A",0,"D",3,"D",.,"A",.,"A",.,"A",1131,"D","2","D",75,"D"
"20112",2362673,33,0,"1",520,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20112",2362683,76,0,"1",975,"D",260,"D",455,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20112",2362713,43,0,"1",715,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D",.,"A"
"20112",2362723,63,0,"1",1729,"D",269,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1148,"F","2","D",.,"A"
"20112",2362743,23,0,"1",650,"D",26,"D",.,"A",39,"D",.,"A",.,"A",.,"A",.,"A",624,"D","2","D",.,"A"
"20112",2362753,70,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D",.,"A"
"20112",2362763,39,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2362783,58,0,"1",650,"D",195,"D",.,"A",13,"D",60,"D",.,"A",.,"A",.,"A",455,"D","2","D",450,"D"
"20112",2362793,37,0,"1",975,"D",195,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2362803,76,0,"1",1820,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",273,"D",1430,"D","2","D",.,"A"
"20112",2362853,35,0,"1",806,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",676,"D","2","D",.,"A"
"20112",2362913,65,0,"1",585,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20112",2362953,38,0,"1",2080,"D",325,"D",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D",.,"A"
"20112",2362963,34,0,"1",2600,"D",156,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2444,"D","2","D",.,"A"
"20112",2363003,42,0,"1",1040,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20112",2363055,28,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",650,"D",2600,"D",.,"A",0,"D","2","D",.,"A"
"20112",2363073,48,0,"1",520,"D",0,"D",260,"D",1560,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20112",2363083,36,0,"1",1625,"D",260,"D",260,"D",325,"D",0,"D",.,"A",.,"A",.,"A",1365,"D","2","D",30,"D"
"20112",2363093,29,0,"1",1690,"D",390,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2363103,22,0,"1",325,"D",52,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",273,"D","2","D",.,"A"
"20112",2363123,35,0,"1",1625,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20112",2363153,59,0,"1",1300,"D",195,"D",.,"A",325,"D",30,"D",.,"A",.,"A",.,"A",1105,"D","2","D",30,"D"
"20112",2363203,54,0,"1",4550,"D",1300,"D",390,"D",260,"D",0,"D",.,"A",.,"A",165,"D",3250,"D","2","D",300,"D"
"20112",2363213,39,0,"1",520,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D",.,"A"
"20112",2363224,57,0,"1",910,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2363253,48,0,"1",650,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20112",2363273,29,0,"1",1300,"D",260,"D",390,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20112",2363323,42,0,"1",455,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",390,"D","2","D",0,"D"
"20112",2363383,39,0,"1",1300,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",100,"D",1300,"D","2","D",.,"A"
"20112",2363403,53,0,"1",2600,"D",520,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",2080,"D","2","D",.,"A"
"20112",2363413,61,0,"1",910,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20112",2363423,71,0,"1",325,"D",303,"F",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1132,"F","2","D",.,"A"
"20112",2363433,32,0,"1",260,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20112",2363453,56,0,"1",2600,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",480,"D",1950,"D","2","D",120,"D"
"20112",2363483,54,0,"1",1040,"D",26,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",1014,"D","2","D",30,"D"
"20112",2363493,36,0,"1",1560,"D",260,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2363503,46,0,"1",2275,"D",399,"F",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1556,"F","2","D",.,"A"
"20112",2363523,50,0,"1",936,"D",0,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",936,"D","2","D",.,"A"
"20112",2363553,41,0,"1",2600,"D",325,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20112",2363563,27,0,"1",975,"D",195,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",780,"D","2","D",150,"D"
"20112",2363583,28,0,"1",1105,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2363633,51,0,"1",1950,"D",260,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20112",2363643,43,0,"1",1300,"D",260,"D",260,"D",325,"D",60,"D",.,"A",.,"A",.,"A",1040,"D","2","D",120,"D"
"20112",2363653,45,0,"1",650,"D",455,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D",.,"A"
"20112",2363663,45,0,"1",2600,"D",650,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",806,"D",1950,"D","2","D",.,"A"
"20112",2363723,43,0,"1",390,"D",91,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",299,"D","2","D",.,"A"
"20112",2363743,37,0,"1",910,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2363753,38,0,"1",3250,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",2860,"D","1","D",45,"D"
"20112",2363813,81,0,"1",1300,"D",195,"D",299,"D",390,"D",15,"D",.,"A",.,"A",.,"A",1105,"D","2","D",18,"D"
"20112",2363833,39,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D",.,"A"
"20112",2363893,66,0,"1",5200,"D",650,"D",.,"A",1950,"D",60,"D",.,"A",.,"A",.,"A",4550,"D","2","D",60,"D"
"20112",2363903,43,0,"1",650,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2363913,32,0,"1",1040,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2363923,59,0,"1",325,"D",65,"D",0,"D",130,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D",15,"D"
"20112",2363933,34,0,"1",1950,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20112",2363963,35,0,"1",1430,"D",0,"D",325,"D",650,"D",240,"D",.,"A",.,"A",.,"A",1430,"D","2","D",90,"D"
"20112",2363993,41,0,"1",975,"D",130,"D",390,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20112",2364003,67,0,"1",1950,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20112",2364013,41,0,"1",1040,"D",260,"D",.,"A",0,"D",90,"D",.,"A",.,"A",.,"A",780,"D","2","D",60,"D"
"20112",2364033,93,0,"1",2600,"D",650,"D",195,"D",975,"D",60,"D",.,"A",.,"A",.,"A",1950,"D","2","D",30,"D"
"20112",2364063,33,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2364113,43,0,"1",650,"D",325,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20112",2364133,76,0,"1",3250,"D",910,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D",.,"A"
"20112",2364153,34,0,"1",390,"D",39,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",351,"D","2","D",.,"A"
"20112",2364163,37,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2364184,82,0,"1",832,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",832,"D","2","D",.,"A"
"20112",2364193,89,0,"1",1495,"D",455,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",60,"D"
"20112",2364203,38,0,"1",2600,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20112",2364213,48,0,"1",2600,"D",325,"D",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D",.,"A"
"20112",2364223,69,0,"1",1300,"D",260,"D",.,"A",520,"D",30,"D",.,"A",.,"A",.,"A",1040,"D","2","D",9,"D"
"20112",2364243,77,0,"1",390,"D",0,"D",260,"D",78,"D",30,"D",.,"A",.,"A",.,"A",390,"D","2","D",0,"D"
"20112",2364253,36,0,"1",1300,"D",195,"D",.,"A",1300,"D",90,"D",.,"A",.,"A",.,"A",1105,"D","2","D",90,"D"
"20112",2364303,53,0,"1",260,"D",130,"D",.,"A",65,"D",18,"D",.,"A",.,"A",.,"A",130,"D","2","D",120,"D"
"20112",2364343,46,0,"1",2340,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D",.,"A"
"20112",2364383,57,0,"1",1313,"D",208,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D",.,"A"
"20112",2364393,44,0,"1",325,"D",65,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D",240,"D"
"20112",2364404,28,0,"1",156,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",156,"D","2","D",.,"A"
"20112",2364425,20,0,"1",260,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D",.,"A"
"20112",2364443,48,0,"1",3250,"D",650,"D",260,"D",520,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20112",2364453,45,0,"1",1625,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D",.,"A"
"20112",2364473,36,0,"1",1105,"D",286,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",819,"D","2","D",.,"A"
"20112",2364493,52,0,"1",975,"D",260,"D",195,"D",260,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D",.,"A"
"20112",2364513,31,0,"1",2015,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D",.,"A"
"20112",2364523,45,0,"1",1261,"D",0,"D",130,"D",195,"D",15,"D",.,"A",.,"A",.,"A",1261,"D","2","D",51,"D"
"20112",2364533,68,0,"1",1690,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",84,"D",1690,"D","2","D",.,"A"
"20112",2364543,71,0,"1",975,"D",260,"D",.,"A",975,"D",60,"D",.,"A",.,"A",.,"A",715,"D","2","D",240,"D"
"20112",2364553,19,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D",.,"A"
"20112",2364573,56,0,"1",1300,"D",390,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20112",2364603,45,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2364613,45,0,"1",975,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20112",2364633,38,0,"1",975,"D",455,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20112",2364643,29,0,"1",3185,"D",1560,"D",.,"A",0,"D",36,"D",.,"A",.,"A",.,"A",1625,"D","2","D",90,"D"
"20112",2364653,65,0,"1",975,"D",325,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D",.,"A"
"20112",2364663,48,0,"1",520,"D",0,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D",.,"A"
"20112",2364674,41,0,"1",910,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20112",2364683,35,0,"1",650,"D",130,"D",26,"D",195,"D",.,"A",.,"A",.,"A",.,"A",520,"D","1","D",.,"A"
"20112",2364693,47,0,"1",1300,"D",325,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2364773,57,0,"1",1300,"D",520,"D",325,"D",557,"F",0,"D",.,"A",.,"A",.,"A",780,"D","2","D",300,"D"
"20112",2364803,37,0,"1",1950,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",1820,"D","2","D",0,"D"
"20112",2364813,41,0,"1",1170,"D",130,"D",130,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1040,"D",,"C",.,"A"
"20112",2364833,27,0,"1",585,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20112",2364843,52,0,"1",390,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20112",2364853,25,0,"1",390,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D",.,"A"
"20112",2364893,49,0,"1",1950,"D",269,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1148,"F","2","D",.,"A"
"20112",2364903,43,0,"1",3250,"D",650,"D",.,"A",628,"F",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A"
"20112",2364924,43,0,"1",1300,"D",390,"D",65,"D",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20112",2364943,67,0,"1",1300,"D",650,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",60,"D"
"20112",2364993,34,0,"1",1170,"D",195,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2365013,41,0,"1",325,"D",130,"D",.,"A",65,"D",60,"D",.,"A",.,"A",.,"A",195,"D","2","D",180,"D"
"20112",2365053,40,0,"1",1950,"D",260,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20112",2365063,49,0,"1",1040,"D",195,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D",.,"A"
"20112",2365083,55,0,"1",1612,"D",312,"D",.,"A",78,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2365113,47,0,"1",650,"D",130,"D",.,"A",260,"D",1200,"D",.,"A",.,"A",.,"A",520,"D","2","D",60,"D"
"20112",2365153,31,0,"1",390,"D",104,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",286,"D","2","D",.,"A"
"20112",2365163,56,0,"1",1430,"D",520,"D",260,"D",390,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D",.,"A"
"20112",2365173,30,0,"1",1170,"D",195,"D",130,"D",780,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D",.,"A"
"20112",2365193,62,0,"1",780,"D",260,"D",.,"A",390,"D",30,"D",.,"A",.,"A",.,"A",520,"D","2","D",36,"D"
"20112",2365213,45,0,"1",364,"D",104,"D",.,"A",386,"F",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20112",2365233,54,0,"1",910,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A"
"20112",2365243,87,0,"1",5200,"D",650,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",4550,"D","2","D",45,"D"
"20112",2365313,48,0,"1",1560,"D",390,"D",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",1170,"D","2","D",18,"D"
"20112",2365333,47,0,"1",1950,"D",520,"D",.,"A",325,"D",.,"A",.,"A",.,"A",25,"D",1430,"D","2","D",.,"A"
"20112",2365343,61,0,"1",1300,"D",130,"D",65,"D",650,"D",45,"D",.,"A",.,"A",2160,"D",1170,"D","2","D",150,"D"
"20112",2365353,45,0,"1",1625,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2365363,48,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D",225,"D"
"20112",2365383,48,0,"1",520,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",390,"D","1","D",.,"A"
"20112",2365403,51,0,"1",260,"D",91,"D",390,"D",0,"D",90,"D",.,"A",.,"A",.,"A",169,"D","2","D",300,"D"
"20112",2365413,45,0,"1",4225,"D",1157,"D",780,"D",780,"D",.,"A",.,"A",.,"A",.,"A",3068,"D","2","D",.,"A"
"20112",2365453,48,0,"1",390,"D",65,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D",.,"A"
"20112",2365473,30,0,"1",780,"D",195,"D",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D",.,"A"
"20112",2365503,60,0,"1",1625,"D",260,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",144,"D",1365,"D","2","D",120,"D"
"20112",2365533,52,0,"1",650,"D",0,"D",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D",36,"D"
"20112",2365545,22,0,"1",325,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",299,"D","2","D",.,"A"
"20112",2365563,26,0,"1",325,"D",65,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D",.,"A"
"20112",2365573,53,0,"1",1820,"D",520,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D",.,"A"
"20112",2365583,58,0,"1",4550,"D",1300,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",3250,"D","2","D",.,"A"
"20112",2365593,55,0,"1",520,"D",65,"D",.,"A",260,"D",24,"D",.,"A",.,"A",.,"A",455,"D","2","D",120,"D"
"20112",2365613,35,0,"1",1950,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D",.,"A"
"20112",2365653,58,0,"1",1950,"D",520,"D",.,"A",3250,"D",900,"D",.,"A",.,"A",.,"A",1430,"D","2","D",300,"D"
