"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20111",2247285,65,4,"1",.,"A",41,"E","210","D"
"20111",2247285,65,5,"1",.,"A",101,"E","220","D"
"20111",2247434,60,0,"1",2,"D",.,"H",,"A"
"20111",2247434,60,1,"1",.,"A",26,"E","100","D"
"20111",2247434,60,2,"1",.,"A",10,"E","110","D"
"20111",2247434,60,3,"1",.,"A",11,"E","120","D"
"20111",2247434,60,4,"1",.,"A",2,"E","140","D"
"20111",2247434,60,5,"1",.,"A",140,"E","150","D"
"20111",2247434,60,6,"1",.,"A",13,"E","160","D"
"20111",2247434,60,7,"1",.,"A",11,"E","170","D"
"20111",2247434,60,8,"1",.,"A",57,"E","190","D"
"20111",2247475,42,0,"1",1,"D",.,"H",,"A"
"20111",2247475,42,1,"1",.,"A",86,"E","100","D"
"20111",2247475,42,2,"1",.,"A",24,"E","110","D"
"20111",2249265,54,0,"1",1,"D",.,"H",,"A"
"20111",2249265,54,1,"1",.,"A",33,"E","120","D"
"20111",2249265,54,2,"1",.,"A",6,"E","140","D"
"20111",2249265,54,3,"1",.,"A",400,"E","150","D"
"20111",2249265,54,4,"1",.,"A",38,"E","160","D"
"20111",2249265,54,5,"1",.,"A",33,"E","170","D"
"20111",2249265,54,6,"1",.,"A",160,"E","190","D"
"20111",2249265,54,7,"1",.,"A",91,"E","200","D"
"20111",2249265,54,8,"1",.,"A",37,"E","210","D"
"20111",2249265,54,9,"1",.,"A",34,"E","220","D"
"20111",2250605,21,0,"1",1,"D",.,"H",,"A"
"20111",2250605,21,1,"1",.,"A",8,"E","100","D"
"20111",2250605,21,2,"1",.,"A",2,"E","110","D"
"20111",2251805,51,0,"1",2,"D",.,"H",,"A"
"20111",2251805,51,1,"1",.,"A",164,"E","100","D"
"20111",2251805,51,2,"1",.,"A",36,"E","110","D"
"20111",2253194,36,0,"1",1,"D",.,"H",,"A"
"20111",2253194,36,1,"1",.,"A",16,"E","200","D"
"20111",2253194,36,2,"1",.,"A",12,"E","210","D"
"20111",2253194,36,3,"1",.,"A",12,"E","220","D"
"20111",2256444,65,0,"1",1,"D",.,"H",,"A"
"20111",2256444,65,1,"1",.,"A",3,"E","120","D"
"20111",2256444,65,2,"1",.,"A",32,"E","130","D"
"20111",2256444,65,3,"1",.,"A",47,"E","150","D"
"20111",2258834,57,0,"1",3,"D",.,"H",,"A"
"20111",2258834,57,1,"1",.,"A",7,"E","100","D"
"20111",2258834,57,2,"1",.,"A",1,"E","110","D"
"20111",2259124,24,0,"1",1,"D",.,"H",,"A"
"20111",2259124,24,1,"1",.,"A",1,"E","100","D"
"20111",2259124,24,2,"1",.,"A",5,"E","120","D"
"20111",2259124,24,3,"1",.,"A",66,"E","150","D"
"20111",2259124,24,4,"1",.,"A",7,"E","160","D"
"20111",2259124,24,5,"1",.,"A",1,"E","170","D"
"20111",2261044,62,0,"1",1,"D",.,"H",,"A"
"20111",2261044,62,1,"1",.,"A",5,"G","100","D"
"20111",2261274,99,0,"1",1,"D",.,"H",,"A"
"20111",2261274,99,1,"1",.,"A",15,"E","200","D"
"20111",2261274,99,2,"1",.,"A",30,"E","210","D"
"20111",2261274,99,3,"1",.,"A",5,"E","220","D"
"20111",2264084,31,0,"1",1,"D",.,"H",,"A"
"20111",2264084,31,1,"1",.,"A",28,"E","200","D"
"20111",2264084,31,2,"1",.,"A",15,"E","210","D"
"20111",2264084,31,3,"1",.,"A",7,"E","220","D"
"20111",2264315,67,0,"1",1,"D",.,"H",,"A"
"20111",2264315,67,1,"1",.,"A",50,"E","100","D"
"20111",2264315,67,2,"1",.,"A",9,"E","110","D"
"20111",2264315,67,3,"1",.,"A",90,"E","130","D"
"20111",2267115,47,0,"1",1,"D",.,"H",,"A"
"20111",2267115,47,1,"1",.,"A",95,"E","100","D"
"20111",2267115,47,2,"1",.,"A",55,"E","110","D"
"20111",2267865,59,0,"1",1,"D",.,"H",,"A"
"20111",2267865,59,1,"1",.,"A",100,"E","130","D"
"20111",2268355,34,0,"1",3,"D",.,"H",,"A"
"20111",2268355,34,1,"1",.,"A",47,"E","100","D"
"20111",2268355,34,2,"1",.,"A",13,"E","110","D"
"20111",2268934,68,0,"1",1,"D",.,"H",,"A"
"20111",2268934,68,1,"1",.,"A",83,"E","100","D"
"20111",2268934,68,2,"1",.,"A",17,"E","110","D"
"20111",2270815,50,0,"1",1,"D",.,"H",,"A"
"20111",2270815,50,1,"1",.,"A",79,"E","200","D"
"20111",2270815,50,2,"1",.,"A",61,"E","210","D"
"20111",2270815,50,3,"1",.,"A",60,"E","220","D"
"20111",2274944,59,0,"1",1,"D",.,"H",,"A"
"20111",2274944,59,1,"1",.,"A",124,"E","100","D"
"20111",2274944,59,2,"1",.,"A",26,"E","110","D"
"20111",2275635,41,0,"1",1,"D",.,"H",,"A"
"20111",2275635,41,1,"1",.,"A",36,"E","100","D"
"20111",2275635,41,2,"1",.,"A",114,"E","130","D"
"20111",2276204,48,0,"1",1,"D",.,"H",,"A"
"20111",2276204,48,1,"1",.,"A",50,"E","120","D"
"20111",2276204,48,2,"1",.,"A",275,"E","150","D"
"20111",2276204,48,3,"1",.,"A",5,"E","160","D"
"20111",2276204,48,4,"1",.,"A",20,"E","190","D"
"20111",2278274,70,0,"1",1,"D",.,"H",,"A"
"20111",2278274,70,1,"1",.,"A",2,"E","120","D"
"20111",2278274,70,2,"1",.,"A",12,"E","150","D"
"20111",2278274,70,3,"1",.,"A",1,"E","160","D"
"20111",2278604,37,0,"1",1,"D",.,"H",,"A"
"20111",2278604,37,1,"1",.,"A",41,"E","100","D"
"20111",2278604,37,2,"1",.,"A",19,"E","110","D"
"20111",2279824,93,0,"1",1,"D",.,"H",,"A"
"20111",2279824,93,1,"1",.,"A",26,"E","100","D"
"20111",2279824,93,2,"1",.,"A",4,"E","110","D"
"20111",2279824,93,3,"1",.,"A",11,"E","120","D"
"20111",2279824,93,4,"1",.,"A",41,"E","130","D"
"20111",2279824,93,5,"1",.,"A",1,"E","140","D"
"20111",2279824,93,6,"1",.,"A",58,"E","150","D"
"20111",2279824,93,7,"1",.,"A",206,"E","180","D"
"20111",2279824,93,8,"1",.,"A",12,"E","190","D"
"20111",2279824,93,9,"1",.,"A",13,"E","200","D"
"20111",2279824,93,10,"1",.,"A",15,"E","210","D"
"20111",2279824,93,11,"1",.,"A",38,"E","220","D"
"20111",2280284,66,0,"1",1,"D",.,"H",,"A"
"20111",2280284,66,1,"1",.,"A",31,"E","100","D"
"20111",2280284,66,2,"1",.,"A",5,"E","110","D"
"20111",2280284,66,3,"1",.,"A",14,"E","120","D"
"20111",2280284,66,4,"1",.,"A",50,"E","130","D"
"20111",2280284,66,5,"1",.,"A",2,"E","140","D"
"20111",2280284,66,6,"1",.,"A",71,"E","150","D"
"20111",2280284,66,7,"1",.,"A",253,"E","180","D"
"20111",2280284,66,8,"1",.,"A",14,"E","190","D"
"20111",2281064,41,0,"1",1,"D",.,"H",,"A"
"20111",2281064,41,1,"1",.,"A",23,"E","100","D"
"20111",2281064,41,2,"1",.,"A",7,"E","110","D"
"20111",2281495,40,0,"1",1,"D",.,"H",,"A"
"20111",2281495,40,1,"1",.,"A",26,"E","100","D"
"20111",2281495,40,2,"1",.,"A",5,"E","110","D"
"20111",2281495,40,3,"1",.,"A",7,"E","120","D"
"20111",2281495,40,4,"1",.,"A",106,"E","130","D"
"20111",2281495,40,5,"1",.,"A",1,"E","140","D"
"20111",2281495,40,6,"1",.,"A",155,"E","150","D"
"20111",2282575,53,0,"1",1,"D",.,"H",,"A"
"20111",2282575,53,1,"1",.,"A",6,"E","120","D"
"20111",2282575,53,2,"1",.,"A",42,"E","150","D"
"20111",2282575,53,3,"1",.,"A",2,"E","190","D"
"20111",2282945,56,0,"1",1,"D",.,"H",,"A"
"20111",2282945,56,1,"1",.,"A",192,"E","100","D"
"20111",2282945,56,2,"1",.,"A",58,"E","110","D"
"20111",2283834,42,0,"1",1,"D",.,"H",,"A"
"20111",2283834,42,1,"1",.,"A",287,"E","100","D"
"20111",2283834,42,2,"1",.,"A",87,"E","110","D"
"20111",2283834,42,3,"1",.,"A",309,"E","120","D"
"20111",2283834,42,4,"1",.,"A",521,"E","130","D"
"20111",2283834,42,5,"1",.,"A",22,"E","140","D"
"20111",2283834,42,6,"1",.,"A",1744,"E","150","D"
"20111",2283834,42,7,"1",.,"A",305,"E","160","D"
"20111",2283834,42,8,"1",.,"A",22,"E","170","D"
"20111",2283834,42,9,"1",.,"A",158,"E","190","D"
"20111",2283834,42,10,"1",.,"A",398,"E","200","D"
"20111",2283834,42,11,"1",.,"A",408,"E","210","D"
"20111",2283834,42,12,"1",.,"A",239,"E","220","D"
"20111",2283925,54,0,"1",3,"D",.,"H",,"A"
"20111",2283925,54,1,"1",.,"A",17,"E","100","D"
"20111",2283925,54,2,"1",.,"A",7,"E","110","D"
"20111",2283925,54,3,"1",.,"A",9,"E","120","D"
"20111",2283925,54,4,"1",.,"A",1,"E","140","D"
"20111",2283925,54,5,"1",.,"A",45,"E","150","D"
"20111",2283925,54,6,"1",.,"A",162,"E","180","D"
"20111",2283925,54,7,"1",.,"A",9,"E","190","D"
"20111",2285595,48,0,"1",3,"D",.,"H",,"A"
"20111",2285595,48,1,"1",.,"A",55,"E","100","D"
"20111",2285595,48,2,"1",.,"A",32,"E","110","D"
"20111",2285595,48,3,"1",.,"A",68,"E","200","D"
"20111",2285595,48,4,"1",.,"A",119,"E","210","D"
"20111",2285595,48,5,"1",.,"A",21,"E","220","D"
"20111",2286915,42,0,"1",1,"D",.,"H",,"A"
"20111",2286915,42,1,"1",.,"A",349,"E","100","D"
"20111",2286915,42,2,"1",.,"A",154,"E","110","D"
"20111",2286915,42,3,"1",.,"A",221,"E","120","D"
"20111",2286915,42,4,"1",.,"A",378,"E","130","D"
"20111",2286915,42,5,"1",.,"A",1276,"E","150","D"
"20111",2286915,42,6,"1",.,"A",26,"E","160","D"
"20111",2286915,42,7,"1",.,"A",96,"E","190","D"
"20111",2287384,31,0,"1",1,"D",.,"H",,"A"
"20111",2287384,31,1,"1",.,"A",15,"E","100","D"
"20111",2287384,31,2,"1",.,"A",5,"E","110","D"
"20111",2287425,47,0,"1",2,"D",.,"H",,"A"
"20111",2287425,47,1,"1",.,"A",8,"E","100","D"
"20111",2287425,47,2,"1",.,"A",2,"E","110","D"
"20111",2287425,47,3,"1",.,"A",10,"E","200","D"
"20111",2287425,47,4,"1",.,"A",10,"E","210","D"
"20111",2287425,47,5,"1",.,"A",6,"E","220","D"
"20111",2288265,77,0,"1",1,"D",.,"H",,"A"
"20111",2288265,77,1,"1",.,"A",11,"E","100","D"
"20111",2288265,77,2,"1",.,"A",2,"E","110","D"
"20111",2288265,77,3,"1",.,"A",9,"E","120","D"
"20111",2288265,77,4,"1",.,"A",29,"E","150","D"
"20111",2288265,77,5,"1",.,"A",106,"E","180","D"
"20111",2288265,77,6,"1",.,"A",6,"E","190","D"
"20111",2290664,32,0,"1",1,"D",.,"H",,"A"
"20111",2290664,32,1,"1",.,"A",21,"E","100","D"
"20111",2290664,32,2,"1",.,"A",9,"E","110","D"
"20111",2291075,35,0,"1",1,"D",.,"H",,"A"
"20111",2291075,35,1,"1",.,"A",37,"E","100","D"
"20111",2291075,35,2,"1",.,"A",24,"E","110","D"
"20111",2291075,35,3,"1",.,"A",44,"E","200","D"
"20111",2291075,35,4,"1",.,"A",81,"E","210","D"
"20111",2291075,35,5,"1",.,"A",14,"E","220","D"
"20111",2291175,47,0,"1",1,"D",.,"H",,"A"
"20111",2291175,47,1,"1",.,"A",12,"E","100","D"
"20111",2291175,47,2,"1",.,"A",3,"E","110","D"
"20111",2291694,45,0,"1",1,"D",.,"H",,"A"
"20111",2291694,45,1,"1",.,"A",200,"E","130","D"
"20111",2293094,47,0,"1",1,"D",.,"H",,"A"
"20111",2293094,47,1,"1",.,"A",253,"E","100","D"
"20111",2293094,47,2,"1",.,"A",147,"E","110","D"
"20111",2293344,81,0,"1",1,"D",.,"H",,"A"
"20111",2293344,81,1,"1",.,"A",32,"E","100","D"
"20111",2293344,81,2,"1",.,"A",18,"E","110","D"
"20111",2293464,57,0,"1",5,"D",.,"H",,"A"
"20111",2293464,57,1,"1",.,"A",146,"E","100","D"
"20111",2293464,57,2,"1",.,"A",31,"E","110","D"
"20111",2293464,57,3,"1",.,"A",75,"E","120","D"
"20111",2293464,57,4,"1",.,"A",11,"E","140","D"
"20111",2293464,57,5,"1",.,"A",378,"E","150","D"
"20111",2293464,57,6,"1",.,"A",1344,"E","180","D"
"20111",2293464,57,7,"1",.,"A",79,"E","190","D"
"20111",2293464,57,8,"1",.,"A",87,"E","200","D"
"20111",2293464,57,9,"1",.,"A",101,"E","210","D"
"20111",2293464,57,10,"1",.,"A",248,"E","220","D"
"20111",2293765,78,0,"1",1,"D",.,"H",,"A"
"20111",2293765,78,1,"1",.,"A",139,"E","200","D"
"20111",2293765,78,2,"1",.,"A",58,"E","210","D"
"20111",2293765,78,3,"1",.,"A",53,"E","220","D"
"20111",2293924,67,0,"1",1,"D",.,"H",,"A"
"20111",2293924,67,1,"1",.,"A",50,"E","100","D"
"20111",2293924,67,2,"1",.,"A",9,"E","110","D"
"20111",2293924,67,3,"1",.,"A",25,"E","120","D"
"20111",2293924,67,4,"1",.,"A",92,"E","130","D"
"20111",2293924,67,5,"1",.,"A",3,"E","140","D"
"20111",2293924,67,6,"1",.,"A",133,"E","150","D"
"20111",2293924,67,7,"1",.,"A",461,"E","180","D"
"20111",2293924,67,8,"1",.,"A",27,"E","190","D"
"20111",2295624,39,0,"1",1,"D",.,"H",,"A"
"20111",2295624,39,1,"1",.,"A",1,"E","120","D"
"20111",2295624,39,2,"1",.,"A",4,"E","150","D"
"20111",2296944,57,0,"1",1,"D",.,"H",,"A"
"20111",2296944,57,1,"1",.,"A",26,"E","100","D"
"20111",2296944,57,2,"1",.,"A",14,"E","110","D"
"20111",2299135,60,0,"1",2,"D",.,"H",,"A"
"20111",2299135,60,1,"1",.,"A",85,"E","100","D"
"20111",2299135,60,2,"1",.,"A",15,"E","110","D"
"20111",2300434,60,0,"1",2,"D",.,"H",,"A"
"20111",2300434,60,1,"1",.,"A",63,"E","120","D"
"20111",2300434,60,2,"1",.,"A",8,"E","140","D"
"20111",2300434,60,3,"1",.,"A",300,"E","150","D"
"20111",2300434,60,4,"1",.,"A",1067,"E","180","D"
"20111",2300434,60,5,"1",.,"A",62,"E","190","D"
"20111",2302804,37,0,"1",1,"D",.,"H",,"A"
"20111",2302804,37,1,"1",.,"A",53,"E","100","D"
"20111",2302804,37,2,"1",.,"A",10,"E","110","D"
"20111",2302804,37,3,"1",.,"A",22,"E","120","D"
"20111",2302804,37,4,"1",.,"A",4,"E","140","D"
"20111",2302804,37,5,"1",.,"A",259,"E","150","D"
"20111",2302804,37,6,"1",.,"A",25,"E","160","D"
"20111",2302804,37,7,"1",.,"A",22,"E","170","D"
"20111",2302804,37,8,"1",.,"A",105,"E","190","D"
"20111",2303154,64,0,"1",2,"D",.,"H",,"A"
"20111",2303154,64,1,"1",.,"A",29,"E","100","D"
"20111",2303154,64,2,"1",.,"A",5,"E","110","D"
"20111",2303154,64,3,"1",.,"A",19,"E","120","D"
"20111",2303154,64,4,"1",.,"A",54,"E","130","D"
"20111",2303154,64,5,"1",.,"A",2,"E","140","D"
"20111",2303154,64,6,"1",.,"A",76,"E","150","D"
"20111",2303154,64,7,"1",.,"A",270,"E","180","D"
"20111",2303154,64,8,"1",.,"A",15,"E","190","D"
"20111",2303244,39,0,"1",1,"D",.,"H",,"A"
"20111",2303244,39,1,"1",.,"A",32,"E","200","D"
"20111",2303244,39,2,"1",.,"A",24,"E","210","D"
"20111",2303244,39,3,"1",.,"A",24,"E","220","D"
"20111",2304804,34,0,"1",1,"D",.,"H",,"A"
"20111",2304804,34,1,"1",.,"A",53,"E","100","D"
"20111",2304804,34,2,"1",.,"A",6,"E","110","D"
"20111",2304804,34,3,"1",.,"A",15,"E","120","D"
"20111",2304804,34,4,"1",.,"A",2,"E","140","D"
"20111",2304804,34,5,"1",.,"A",304,"E","150","D"
"20111",2305424,28,0,"1",5,"D",.,"H",,"A"
"20111",2305424,28,1,"1",.,"A",10,"E","100","D"
"20111",2305424,28,2,"1",.,"A",2,"E","110","D"
"20111",2305814,32,0,"1",1,"D",.,"H",,"A"
"20111",2305814,32,1,"1",.,"A",69,"E","100","D"
"20111",2305814,32,2,"1",.,"A",21,"E","110","D"
"20111",2307124,23,0,"1",3,"D",.,"H",,"A"
"20111",2307124,23,1,"1",.,"A",15,"E","100","D"
"20111",2307124,23,2,"1",.,"A",5,"E","110","D"
"20111",2307124,23,3,"1",.,"A",5,"E","200","D"
"20111",2307124,23,4,"1",.,"A",5,"E","210","D"
"20111",2307514,43,0,"1",1,"D",.,"H",,"A"
"20111",2307514,43,1,"1",.,"A",11,"E","200","D"
"20111",2307514,43,2,"1",.,"A",11,"E","210","D"
"20111",2307514,43,3,"1",.,"A",28,"E","220","D"
"20111",2308413,69,0,"1",1,"D",.,"H",,"A"
"20111",2308413,69,1,"1",.,"A",20,"E","100","D"
"20111",2308413,69,2,"1",.,"A",2,"E","110","D"
"20111",2308413,69,3,"1",.,"A",1,"E","200","D"
"20111",2308413,69,4,"1",.,"A",3,"E","210","D"
"20111",2308413,69,5,"1",.,"A",8,"E","220","D"
"20111",2310475,29,0,"1",1,"D",.,"H",,"A"
"20111",2310475,29,1,"1",.,"A",156,"E","100","D"
"20111",2310475,29,2,"1",.,"A",44,"E","110","D"
"20111",2310843,62,0,"1",1,"D",.,"H",,"A"
"20111",2310843,62,1,"1",.,"A",43,"E","100","D"
"20111",2310843,62,2,"1",.,"A",23,"E","110","D"
"20111",2310843,62,3,"1",.,"A",124,"E","130","D"
"20111",2311063,38,0,"1",1,"D",.,"H",,"A"
"20111",2311063,38,1,"1",.,"A",117,"E","100","D"
"20111",2311063,38,2,"1",.,"A",33,"E","110","D"
"20111",2311145,36,0,"1",1,"D",.,"H",,"A"
"20111",2311145,36,1,"1",.,"A",14,"E","100","D"
"20111",2311145,36,2,"1",.,"A",4,"E","110","D"
"20111",2311163,51,0,"1",4,"D",.,"H",,"A"
"20111",2311163,51,1,"1",.,"A",39,"E","200","D"
"20111",2311163,51,2,"1",.,"A",48,"E","210","D"
"20111",2311163,51,3,"1",.,"A",113,"E","220","D"
"20111",2311953,50,0,"1",1,"D",.,"H",,"A"
"20111",2311953,50,1,"1",.,"A",30,"E","100","D"
"20111",2311953,50,2,"1",.,"A",4,"E","110","D"
"20111",2311953,50,3,"1",.,"A",12,"E","120","D"
"20111",2311953,50,4,"1",.,"A",46,"E","130","D"
"20111",2311953,50,5,"1",.,"A",1,"E","140","D"
"20111",2311953,50,6,"1",.,"A",64,"E","150","D"
"20111",2311953,50,7,"1",.,"A",230,"E","180","D"
"20111",2311953,50,8,"1",.,"A",13,"E","190","D"
"20111",2314193,69,0,"1",1,"D",.,"H",,"A"
"20111",2314193,69,1,"1",.,"A",47,"E","100","D"
"20111",2314193,69,2,"1",.,"A",9,"E","110","D"
"20111",2314193,69,3,"1",.,"A",53,"E","200","D"
"20111",2314193,69,4,"1",.,"A",21,"E","210","D"
"20111",2314193,69,5,"1",.,"A",20,"E","220","D"
"20111",2314213,70,0,"1",1,"D",.,"H",,"A"
"20111",2314213,70,1,"1",.,"A",141,"E","100","D"
"20111",2314213,70,2,"1",.,"A",45,"E","110","D"
