"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20111",2232625,1,0,"1","140","D","1","D","12","D",2300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2232795,1,0,"1","190","D","1","D","11","D",129,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233395,1,0,"1","120","D","1","D","12","D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233654,1,0,"1","180","D","1","D","12","D",120,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234284,1,0,"1","160","D","1","D","11","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235064,1,0,"1","100","D","1","D","10","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235064,2,0,"1","225","D","1","D","12","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235064,2,1,"1","200","D","1","D","12","D",750,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235064,2,2,"1","190","D","1","D","12","D",750,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235445,1,0,"1","120","D","1","D","12","D",64,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235484,1,0,"1","120","D","1","D","12","D",89,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236114,1,0,"1","140","D","1","D","12","D",2200,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236114,2,0,"1","160","D","1","D","12","D",1100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236185,1,0,"1","220","D","1","D","10","D",.,"H",.,"A",.,"H","220","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236185,1,1,"1","100","D","1","D","10","D",150,"E",.,"A",75,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236185,1,2,"1","120","D","1","D","10","D",75,"E",.,"A",66,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236185,1,3,"1","140","D","1","D","10","D",123,"E",.,"A",72,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236185,1,4,"1","160","D","1","D","10","D",301,"E",.,"A",87,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236194,1,0,"1","120","D","1","D","12","D",49,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236194,2,0,"1","140","D","1","D","12","D",108,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236245,1,0,"1","120","D","1","D","12","D",187,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237115,1,0,"1","190","D","1","D","12","D",530,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238944,1,0,"1","120","D","1","D","12","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239095,1,0,"2","210","D","1","D","10","D",106,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239095,2,0,"2","100","D","1","D","10","D",948,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240004,1,0,"2","140","D","1","D","10","D",1870,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240185,1,0,"1","160","D","1","D","11","D",350,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240295,1,0,"1","220","D","1","D","11","D",.,"H",.,"A",.,"A","120","D","140","D","160","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240295,1,1,"1","120","D","1","D","11","D",51,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240295,1,2,"1","140","D","1","D","11","D",546,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240295,1,3,"1","160","D","1","D","11","D",819,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240735,1,0,"2","140","D","1","D","10","D",1300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241024,1,0,"1","100","D","1","D","10","D",469,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241154,1,0,"1","140","D","1","D","12","D",1600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241335,1,0,"1","160","D","1","D","12","D",675,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241335,2,0,"1","140","D","1","D","12","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241395,1,0,"1","190","D","1","D","11","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241635,1,0,"1","120","D","1","D","11","D",546,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241754,1,0,"1","120","D","1","D","12","D",109,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242155,1,0,"1","120","D","1","D","11","D",67,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242275,1,0,"1","100","D","1","D","11","D",268,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242275,2,0,"1","160","D","1","D","11","D",268,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242355,1,0,"1","140","D","1","D","12","D",1000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242595,1,0,"1","120","D","1","D","12","D",289,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242854,1,0,"1","190","D","1","D","11","D",225,"D",.,"A",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242854,2,0,"1","200","D","1","D","11","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243464,1,0,"2","160","D","1","D","10","D",316,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243875,1,0,"1","120","D","1","D","12","D",329,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244884,1,0,"1","190","D","1","D","12","D",450,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245344,1,0,"1","160","D","1","D","12","D",321,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245344,2,0,"1","140","D","1","D","12","D",375,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245344,3,0,"1","100","D","1","D","12","D",375,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245564,1,0,"1","120","D","1","D","11","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246464,1,0,"1","100","D","1","D","10","D",555,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247484,1,0,"1","160","D","1","D","12","D",300,"D",.,"A",178,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247975,1,0,"2","140","D","1","D","10","D",895,"D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248384,1,0,"1","120","D","1","D","12","D",90,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249074,1,0,"1","140","D","1","D","10","D",160,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,1,0,"1","220","D","1","D","10","D",.,"H",.,"A",.,"A","140","D","160","D","190","D","200","D","120","D",,"A",,"A",,"A",,"A"
"20111",2249204,1,1,"1","120","D","1","D","10","D",162,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,1,2,"1","140","D","1","D","10","D",970,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,1,3,"1","160","D","1","D","10","D",536,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,1,4,"1","190","D","1","D","10","D",626,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249204,1,5,"1","200","D","1","D","10","D",556,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249334,1,0,"1","120","D","1","D","12","D",87,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249334,2,0,"2","190","D","1","D","10","D",1000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249334,3,0,"2","200","D","1","D","10","D",1000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250434,1,0,"1","120","D","1","D","12","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251355,1,0,"1","120","D","1","D","12","D",107,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251414,1,0,"1","200","D","2","D",,"A",.,"A",186,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251814,1,0,"1","160","D","1","D","12","D",650,"D",.,"A",215,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251814,2,0,"1","190","D","1","D","12","D",650,"D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251965,1,0,"1","225","D","1","D","12","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251965,1,1,"1","200","D","1","D","12","D",441,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251965,1,2,"1","190","D","1","D","12","D",509,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2252854,1,0,"1","140","D","1","D","11","D",1085,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253054,1,0,"1","200","D","1","D","10","D",520,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253054,2,0,"2","200","D","1","D","10","D",478,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253205,1,0,"1","120","D","1","D","11","D",249,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253745,1,0,"1","220","D","1","D","11","D",.,"H",.,"A",.,"A","220","D","120","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253745,1,1,"1","120","D","1","D","11","D",26,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253745,1,2,"1","140","D","1","D","11","D",58,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253745,1,3,"1","200","D","1","D","11","D",41,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254214,1,0,"1","100","D","1","D","12","D",875,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254484,1,0,"1","120","D","1","D","12","D",69,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254525,1,0,"1","190","D","1","D","11","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255204,1,0,"1","120","D","3","D","12","D",53,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255464,1,0,"1","190","D","1","D","11","D",54,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255464,2,0,"1","200","D","1","D","11","D",54,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255924,1,0,"1","160","D","1","D","01","D",125,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255924,2,0,"1","140","D","1","D","11","D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256034,1,0,"1","160","D","3","D","12","D",499,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256574,1,0,"2","100","D","1","D","11","D",666,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256624,1,0,"1","140","D","1","D","11","D",250,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256865,1,0,"1","100","D","3","D","11","D",130,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2257494,1,0,"1","120","D","1","D","01","D",325,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258065,1,0,"1","120","D","1","D","12","D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258484,1,0,"1","120","D","1","D","12","D",269,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258505,1,0,"1","160","D","1","D","01","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258624,1,0,"1","225","D","1","D","11","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258624,1,1,"1","200","D","1","D","11","D",107,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258624,1,2,"1","190","D","1","D","11","D",221,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258905,1,0,"1","220","D","1","D","01","D",.,"H",.,"A",.,"A","140","D","160","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2258905,1,1,"1","140","D","1","D","01","D",1200,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259304,1,0,"1","120","D","1","D","12","D",90,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259544,1,0,"1","225","D","1","D","12","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259544,1,1,"1","200","D","1","D","12","D",305,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259544,1,2,"1","190","D","1","D","12","D",683,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259785,1,0,"1","225","D","1","D","12","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259785,1,1,"1","200","D","1","D","12","D",102,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2259785,1,2,"1","190","D","1","D","12","D",224,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2260525,1,0,"1","160","D","1","D","01","D",680,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2260535,1,0,"1","190","D","1","D","11","D",375,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2260754,1,0,"1","140","D","1","D","12","D",3059,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2260804,1,0,"1","160","D","1","D","12","D",320,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2261104,1,0,"1","140","D","1","D","01","D",742,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2261184,1,0,"1","180","D","1","D","11","D",60,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2262965,1,0,"1","100","D","1","D","12","D",858,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2264114,1,0,"1","120","D","1","D","01","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2264875,1,0,"1","190","D","1","D","12","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2265575,1,0,"1","225","D","1","D","01","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2265575,1,1,"1","200","D","1","D","01","D",314,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2265575,1,2,"1","190","D","1","D","01","D",361,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266255,1,0,"1","190","D","1","D","12","D",748,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266365,1,0,"1","140","D","1","D","11","D",2342,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266365,2,0,"1","160","D","1","D","11","D",534,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266365,3,0,"1","190","D","1","D","11","D",534,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266365,4,0,"1","200","D","1","D","11","D",534,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266375,1,0,"1","190","D","3","D","11","D",435,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266375,2,0,"1","190","D","3","D","11","D",541,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266435,1,0,"1","225","D","2","D",,"A",.,"A",.,"H",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266435,1,1,"1","190","D","2","D",,"A",.,"A",190,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266435,1,2,"1","200","D","2","D",,"A",.,"A",109,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266554,1,0,"1","120","D","1","D","12","D",68,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266674,1,0,"1","225","D","1","D","11","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266674,1,1,"1","200","D","1","D","11","D",492,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2266674,1,2,"1","190","D","1","D","11","D",568,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2267134,1,0,"2","200","D","1","D","11","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2268344,1,0,"1","120","D","1","D","12","D",320,"D",.,"A",50,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269284,1,0,"1","225","D","1","D","12","D",.,"H",.,"A",.,"H","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269284,1,1,"1","200","D","1","D","12","D",44,"E",.,"A",1,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269284,1,2,"1","190","D","1","D","12","D",63,"E",.,"A",1,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269485,1,0,"1","120","D","1","D","12","D",53,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269934,1,0,"1","225","D","1","D","01","D",.,"H",.,"A",.,"A","200","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269934,1,1,"1","200","D","1","D","01","D",177,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2269934,1,2,"1","190","D","1","D","01","D",362,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2270024,1,0,"1","190","D","1","D","01","D",95,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2270734,1,0,"1","190","D","1","D","01","D",160,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2271534,1,0,"1","190","D","1","D","12","D",1236,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2271534,2,0,"1","200","D","1","D","12","D",824,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
