"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RPAIRTYP","RPAI_TYP","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","APPRPB9_"
"20111",2227775,23,0,"1","1","D","190","D","12","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2228234,15,0,"1","2","D","200","D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2228244,21,0,"1","1","D","100","D","11","D",169,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2228254,21,0,"1","1","D","110","D","10","D",66,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229355,15,0,"2","1","D","190","D","10","D",165,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229424,15,0,"1","1","D","190","D","11","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229424,16,0,"1","1","D","190","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229424,17,0,"2","1","D","190","D","10","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229435,43,0,"1","1","D","190","D","12","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229435,44,0,"1","1","D","190","D","11","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229435,45,0,"1","1","D","190","D","12","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229435,46,0,"1","2","D","200","D","12","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229435,47,0,"2","1","D","190","D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229565,24,0,"1","1","D","190","D","10","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229565,25,0,"1","1","D","190","D","11","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229565,26,0,"1","1","D","190","D","12","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229565,27,0,"2","2","D","190","D","10","D",115,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229905,23,0,"1","1","D","110","D","11","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2229955,31,0,"1","2","D","200","D","10","D",424,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230324,29,0,"1","1","D","170","D","10","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230324,30,0,"1","1","D","170","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230324,31,0,"1","1","D","170","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230675,28,0,"1","2","D","200","D","11","D",185,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230825,18,0,"1","1","D","190","D","10","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230825,19,0,"1","1","D","190","D","11","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230825,20,0,"1","1","D","190","D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230825,21,0,"2","1","D","190","D","10","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230844,24,0,"1","1","D","190","D","11","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230844,25,0,"1","1","D","190","D","11","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2230994,20,0,"2","2","D","200","D","10","D",195,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2231015,34,0,"2","2","D","190","D","10","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2231045,22,0,"1","1","D","110","D","10","D",210,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2231045,23,0,"1","1","D","110","D","11","D",143,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2231045,24,0,"1","2","D","200","D","11","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2231195,24,0,"1","1","D","110","D","10","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2231745,24,0,"1","1","D","220","D","12","D",89,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2232165,17,0,"1","2","D","200","D","10","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2232725,24,0,"1","1","D","110","D","10","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233144,20,0,"1","1","D","140","D","10","D",306,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233165,16,0,"1","1","D","220","D","11","D",98,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233165,17,0,"1","1","D","160","D","11","D",310,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233344,39,0,"1","1","D","220","D","10","D",101,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233405,23,0,"1","1","D","220","D","12","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233444,18,0,"1","1","D","190","D","10","D",28,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233444,19,0,"1","1","D","190","D","11","D",28,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233444,20,0,"1","1","D","190","D","12","D",28,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2233844,32,0,"1","2","D","220","D","12","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234244,30,0,"1","1","D","110","D","12","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234265,39,0,"1","2","D","190","D","12","D",77,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234274,33,0,"1","1","D","130","D","12","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234314,15,0,"1","1","D","110","D","10","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234415,28,0,"1","2","D","200","D","10","D",277,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234644,25,0,"1","2","D","190","D","11","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234824,35,0,"1","1","D","130","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234864,18,0,"1","2","D","130","D","10","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234984,17,0,"1","2","D","200","D","10","D",79,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2234994,35,0,"1","1","D","190","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235135,17,0,"1","1","D","110","D","10","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235745,27,0,"1","1","D","110","D","12","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235745,28,0,"1","2","D","190","D","12","D",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235914,21,0,"1","1","D","120","D","10","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235914,22,0,"1","1","D","120","D","11","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235914,23,0,"1","1","D","120","D","12","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2235914,24,0,"1","1","D","120","D","12","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236264,32,0,"1","2","D","190","D","10","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236545,44,0,"1","1","D","220","D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2236545,45,0,"1","1","D","220","D","12","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237334,26,0,"1","1","D","170","D","12","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237524,22,0,"1","1","D","140","D","12","D",119,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237524,23,0,"1","2","D","170","D","12","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237654,16,0,"1","1","D","220","D","12","D",224,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237694,26,0,"1","1","D","190","D","10","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237694,27,0,"1","1","D","190","D","11","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237755,42,0,"2","1","D","190","D","10","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2237835,23,0,"1","2","D","190","D","12","D",83,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238024,20,0,"1","1","D","130","D","11","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238235,25,0,"1","2","D","190","D","10","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238304,36,0,"1","1","D","110","D","10","D",154,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238324,16,0,"1","1","D","110","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238555,32,0,"1","2","D","190","D","11","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238815,20,0,"1","1","D","100","D","12","D",136,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2238964,25,0,"2","1","D","190","D","10","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239335,14,0,"1","1","D","190","D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239335,15,0,"1","1","D","190","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239335,16,0,"1","1","D","190","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239524,22,0,"1","2","D","110","D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239555,45,0,"1","1","D","190","D","10","D",98,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239555,46,0,"1","1","D","190","D","12","D",99,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239604,16,0,"1","1","D","190","D","10","D",86,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239755,20,0,"1","1","D","190","D","11","D",155,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2239875,30,0,"1","2","D","200","D","11","D",453,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2240045,33,0,"2","1","D","190","D","10","D",97,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241114,20,0,"1","2","D","110","D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241154,24,0,"1","2","D","110","D","12","D",212,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241335,27,0,"1","1","D","110","D","11","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241335,28,0,"1","1","D","190","D","12","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241335,29,0,"1","2","D","120","D","11","D",119,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241395,53,0,"1","1","D","190","D","10","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241514,19,0,"1","1","D","110","D","12","D",348,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241765,26,0,"1","1","D","170","D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241765,27,0,"2","1","D","190","D","10","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2241904,27,0,"2","2","D","110","D","10","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242275,24,0,"1","1","D","190","D","12","D",72,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242514,21,0,"1","1","D","110","D","11","D",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242814,28,0,"1","1","D","130","D","11","D",39,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242814,29,0,"1","2","D","190","D","10","D",101,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2242814,30,0,"1","2","D","190","D","12","D",101,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243014,17,0,"1","2","D","200","D","10","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243125,26,0,"1","2","D","200","D","11","D",235,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243215,21,0,"1","1","D","190","D","10","D",2250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243215,22,0,"1","2","D","200","D","11","D",1100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243475,16,0,"2","1","D","100","D","10","D",205,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243875,28,0,"1","1","D","190","D","10","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243875,29,0,"1","1","D","190","D","11","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243875,30,0,"1","1","D","190","D","12","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2243875,31,0,"2","1","D","190","D","10","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244335,15,0,"2","1","D","190","D","10","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244375,31,0,"1","2","D","190","D","11","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2244425,37,0,"1","1","D","110","D","12","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245004,30,0,"1","1","D","100","D","11","D",91,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245104,22,0,"1","2","D","220","D","12","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245255,15,0,"1","1","D","110","D","12","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245295,17,0,"1","1","D","140","D","11","D",143,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2245394,15,0,"1","2","D","190","D","11","D",56,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246485,19,0,"1","1","D","150","D","12","D",114,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246485,20,0,"1","1","D","170","D","12","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246615,25,0,"1","1","D","110","D","12","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246914,37,0,"1","2","D","100","D","11","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246914,38,0,"1","2","D","110","D","11","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2246914,39,0,"1","2","D","110","D","11","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247014,19,0,"1","1","D","220","D","11","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2247424,19,0,"1","2","D","190","D","10","D",98,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248084,18,0,"1","1","D","140","D","12","D",99,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,33,0,"1","2","D","190","D","10","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,34,0,"1","2","D","190","D","11","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,35,0,"1","2","D","190","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248194,36,0,"2","2","D","190","D","10","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248685,20,0,"1","2","D","200","D","10","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2248975,20,0,"1","1","D","110","D","12","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249155,18,0,"1","2","D","120","D","12","D",950,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249325,27,0,"1","1","D","190","D","11","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249325,28,0,"1","1","D","190","D","12","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249325,29,0,"2","1","D","190","D","10","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249585,18,0,"1","2","D","110","D","10","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249585,19,0,"1","2","D","110","D","11","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2249585,20,0,"1","2","D","110","D","12","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250105,25,0,"1","1","D","220","D","10","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250114,24,0,"1","1","D","140","D","12","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250114,25,0,"2","2","D","100","D","10","D",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2250165,29,0,"1","1","D","110","D","12","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251115,32,0,"1","2","D","170","D","11","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251334,18,0,"1","1","D","190","D","10","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251334,19,0,"1","1","D","190","D","11","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251334,20,0,"1","1","D","190","D","12","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251575,24,0,"1","1","D","190","D","12","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2251995,22,0,"1","1","D","110","D","10","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2252265,19,0,"1","1","D","110","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2252315,21,0,"1","2","D","200","D","10","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2252585,18,0,"1","2","D","120","D","12","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2252585,19,0,"1","2","D","220","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253054,27,0,"1","2","D","150","D","11","D",177,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253105,33,0,"1","2","D","200","D","11","D",184,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253185,16,0,"1","1","D","110","D","11","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253185,17,0,"1","1","D","190","D","10","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253185,18,0,"1","1","D","190","D","11","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253185,19,0,"1","1","D","190","D","12","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253295,34,0,"1","2","D","190","D","12","D",97,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253635,39,0,"1","1","D","110","D","10","D",78,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253635,40,0,"1","1","D","110","D","10","D",129,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253695,26,0,"1","1","D","110","D","10","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2253875,20,0,"1","1","D","190","D","12","D",900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254434,14,0,"1","1","D","190","D","11","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254434,15,0,"1","1","D","190","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254434,16,0,"1","1","D","190","D","01","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254444,16,0,"2","1","D","220","D","11","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254575,17,0,"1","2","D","190","D","11","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254575,18,0,"1","2","D","190","D","12","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254575,19,0,"1","2","D","190","D","01","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254575,20,0,"1","2","D","190","D","01","D",136,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254575,21,0,"2","1","D","190","D","11","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254945,29,0,"1","1","D","190","D","12","D",103,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254965,16,0,"2","2","D","210","D","11","D",.,"H","200","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254965,16,1,"2","2","D","200","D","11","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2254965,16,2,"2","2","D","110","D","11","D",6,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255584,26,0,"1","2","D","190","D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255625,16,0,"1","1","D","110","D","12","D",173,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255834,18,0,"1","1","D","110","D","11","D",126,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255864,22,0,"1","1","D","130","D","01","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255864,23,0,"1","1","D","110","D","11","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2255864,24,0,"1","2","D","220","D","01","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256184,25,0,"1","1","D","190","D","12","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256184,26,0,"1","1","D","190","D","01","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256184,27,0,"2","1","D","190","D","11","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256454,14,0,"1","1","D","190","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256454,15,0,"1","1","D","190","D","01","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2256454,16,0,"2","1","D","190","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2257005,29,0,"1","1","D","120","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2257005,30,0,"1","1","D","220","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20111",2257164,15,0,"1","2","D","150","D","01","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
