"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20111",2242514,65,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","08","D"
"20111",2243014,71,0,"2","100","D","1","D","10","D",9000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2243035,32,0,"1","100","D","4","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2243205,52,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2244304,59,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2244365,59,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2245615,32,0,"1","110","D","5","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2245835,36,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2247014,47,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2247444,55,0,"1","100","D","1","D","11","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2247484,35,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2247605,41,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2247655,47,0,"1","110","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2248445,49,0,"1","100","D","4","D","12","D",.,"A",300,"D",.,"A","2","D",.,"A","01","D"
"20111",2248685,51,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2248755,45,0,"2","110","D","1","D","10","D",6000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2249204,32,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2249315,50,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2250105,91,0,"2","110","D","6","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20111",2250565,47,0,"1","100","D","1","D","11","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2250565,48,0,"1","100","D","1","D","12","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2251195,33,0,"2","110","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2251674,44,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2251805,49,0,"1","110","D","1","D","10","D",4500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2252184,47,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2252825,60,0,"1","110","D","1","D","10","D",3700,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2252865,64,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",1300,"D","01","D"
"20111",2253105,65,0,"1","110","D","1","D","11","D",4500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2253374,38,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2253524,43,0,"2","110","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2254344,39,0,"2","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2255924,54,0,"1","110","D",,"C","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2255934,45,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2256485,34,0,"1","100","D","1","D","11","D",1500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2256485,35,0,"1","110","D","1","D","11","D",1200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2256634,32,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2256654,58,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2257434,49,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2257455,36,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2257455,37,0,"1","200","D","3","D","01","D",.,"A",.,"A",.,"A","1","D",50,"D","03","D"
"20111",2257775,31,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20111",2257805,44,0,"1","100","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2258014,33,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2258065,54,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2259355,51,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2259915,47,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2261084,37,0,"1","100","D","4","D","12","D",.,"A",6397,"D",.,"A","1","D",8505,"D","02","D"
"20111",2261465,44,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2262744,50,0,"2","100","D","1","D","11","D",1800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2262764,28,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2263244,38,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2263315,35,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2263325,28,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2263764,27,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2264625,34,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2265465,31,0,"1","110","D","5","D","11","D",.,"A",.,"A",.,"A","1","D",183,"D","01","D"
"20111",2265994,43,0,"2","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2265994,44,0,"2","150","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2265994,45,0,"2","160","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2266435,29,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2267205,46,0,"1","100","D","1","D","01","D",1600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2267865,56,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2267865,57,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2268254,32,0,"1","100","D","5","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2268254,33,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2268605,48,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2268814,27,0,"1","110","D","1","D","01","D",16400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2268894,36,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2268915,52,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2269174,43,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2269174,44,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20111",2269965,39,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2269965,40,0,"1","200","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2269965,41,0,"1","200","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20111",2271005,39,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2271064,42,0,"2","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2271064,43,0,"2","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2271984,43,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2272024,42,0,"1","110","D","1","D","12","D",700,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2272395,48,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2273184,49,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2273774,74,0,"1","110","D","1","D","01","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2273814,60,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2274125,90,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2274485,50,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2274485,51,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2274694,47,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2274694,48,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",1300,"F","02","D"
"20111",2275625,55,0,"1","110","D","1","D","11","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2275805,57,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20111",2276184,32,0,"2","170","D","1","D","11","D",50,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2276565,32,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20111",2277295,27,0,"1","100","D","1","D","11","D",125,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2277304,60,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2277854,26,0,"1","110","D","1","D","01","D",3000,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2277984,47,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2277984,48,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2278325,49,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2278564,84,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2278665,66,0,"2","110","D","1","D","11","D",17500,"D",.,"A",.,"A","1","D",10600,"D","05","D"
"20111",2279015,33,0,"1","100","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2279265,50,0,"1","110","D","1","D","11","D",3000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2279304,37,0,"2","110","D","1","D","11","D",1500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2280564,34,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2280885,35,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2281154,52,0,"1","100","D","1","D","02","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2281354,24,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2282814,53,0,"1","110","D","1","D","12","D",800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2283335,39,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2284205,39,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2285114,39,0,"1","110","D","1","D","02","D",250,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2285305,59,0,"2","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2285524,60,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2285845,32,0,"1","100","D","1","D","12","D",500,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2286615,57,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2287005,46,0,"1","110","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2287475,43,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2287684,36,0,"1","110","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2288415,67,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20111",2288595,35,0,"2","150","D","1","D","12","D",250,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2288794,26,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2289145,71,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2289804,29,0,"1","110","D","1","D","02","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2289915,49,0,"1","100","D","1","D","01","D",1600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2290355,36,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2291075,31,0,"1","170","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2291144,54,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2291534,39,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2291765,35,0,"1","100","D","5","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2291895,68,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20111",2292595,50,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2293094,45,0,"1","110","D","1","D","02","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2293254,58,0,"1","110","D","1","D","02","D",32000,"D",.,"A",.,"A","1","D",16000,"D","02","D"
"20111",2293394,28,0,"2","110","D","1","D","12","D",4000,"D",.,"A",.,"A","1","D",4000,"D","03","D"
"20111",2293444,65,0,"1","150","D","1","D","12","D",450,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2294375,51,0,"2","110","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",3200,"D","02","D"
"20111",2295114,42,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2295634,59,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",183,"F","02","D"
"20111",2295714,78,0,"2","100","D","1","D","12","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2296944,56,0,"1","200","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2297535,70,0,"1","110","D","1","D","12","D",5000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2297814,39,0,"1","100","D","1","D","02","D",3000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2297885,48,0,"2","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2298584,51,0,"1","120","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2298625,48,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2299135,57,0,"1","100","D","1","D","12","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2299445,39,0,"1","110","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2299664,37,0,"1","110","D","1","D","01","D",16400,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2300345,61,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2300345,62,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2300434,56,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2300685,39,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2301154,26,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2301634,44,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2302795,27,0,"1","110","D",,"C","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2303214,32,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2303545,50,0,"2","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2304524,35,0,"1","100","D","1","D","12","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2304735,26,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2304844,45,0,"1","110","D","1","D","01","D",1500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2305885,47,0,"1","110","D","1","D","02","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2306285,39,0,"1","100","D","4","D","12","D",.,"A",2000,"D",.,"A","2","D",.,"A","02","D"
"20111",2306474,24,0,"1","100","D","4","D","01","D",.,"A",4718,"D",.,"A","2","D",.,"A","01","D"
"20111",2306505,28,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",3000,"D","02","D"
"20111",2306684,69,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2307415,42,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2307415,43,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2307415,44,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2308663,28,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2308693,50,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20111",2308973,49,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2308993,44,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2309273,41,0,"1","100","D","1","D","11","D",1200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2309743,36,0,"1","110","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2309933,33,0,"1","110","D","1","D","11","D",1200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2309933,34,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2310013,53,0,"1","110","D",,"C","12","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20111",2310133,72,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2310593,33,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2310593,34,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2311743,49,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2312573,42,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2312763,37,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2312873,40,0,"1","110","D","1","D","10","D",800,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20111",2312943,33,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2312993,52,0,"2","100","D","4","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2313463,30,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20111",2313993,54,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2314193,67,0,"1","100","D","1","D","12","D",1800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2314333,45,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","1","D",380,"D","02","D"
"20111",2315263,46,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2315673,23,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20111",2315863,45,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2316273,84,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2316293,44,0,"2","100","D","4","D","10","D",.,"A",2900,"D",.,"A","2","D",.,"A","01","D"
"20111",2316803,54,0,"2","130","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20111",2317543,34,0,"2","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20111",2317623,94,0,"1","100","D","1","D","10","D",700,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20111",2317923,23,0,"1","110","D","4","D","12","D",.,"A",200,"D",.,"A","2","D",.,"A","01","D"
"20111",2318273,48,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
