"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMLOC","NUMLOC_","LOCLODGX","LOCL_DGX","ALCMEALX","ALCM_ALX","ALCGROCX","ALCG_OCX","LOCADMSX","LOCA_MSX","FOODLCDL","FOOD_CDL","LODGLCDL","LODG_CDL","ENTRLCDL","ENTR_CDL","ELSELCDL","ELSE_CDL","QLCMLAX","QLCMLAX_","QLCGLAX","QLCGLAX_"
"20111",2265054,34,0,"1",1,"D",39,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",10,"D"
"20111",2265265,48,0,"1",1,"D",.,"A",.,"A",12,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20111",2269764,76,0,"1",1,"D",63,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",10,"D"
"20111",2278254,62,0,"1",1,"D",140,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20111",2278325,50,0,"1",2,"D",130,"D",.,"A",.,"A",24,"D",,"A",,"A",,"A",,"A",40,"D",50,"D"
"20111",2279244,49,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20111",2287585,51,0,"1",2,"D",105,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",5,"D",.,"A"
"20111",2289014,49,0,"1",2,"D",177,"G",54,"G",.,"A",128,"G","1","D","1","D","1","D","1","D",141,"G",20,"D"
"20111",2289924,77,0,"1",18,"D",1800,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",600,"D",250,"D"
"20111",2292595,51,0,"1",1,"D",.,"A",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20111",2295044,65,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20111",2295624,40,0,"1",2,"D",65,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20111",2297364,52,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20111",2309143,72,0,"1",1,"D",38,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",.,"A"
"20111",2312163,44,0,"1",1,"D",45,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",20,"D"
"20111",2315333,41,0,"1",7,"D",155,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",.,"A"
"20111",2315423,77,0,"1",2,"D",146,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20111",2318793,38,0,"1",25,"D",1500,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20111",2325343,41,0,"1",2,"D",200,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20111",2326643,22,0,"1",2,"D",.,"A",3,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",.,"A"
"20111",2327903,41,0,"1",2,"D",143,"G",74,"G",2,"G",90,"G","1","D","1","D","1","D","1","D",137,"G",28,"G"
"20111",2328063,55,0,"1",1,"D",25,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20111",2328973,49,0,"1",6,"D",299,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20111",2332363,28,0,"1",3,"D",35,"G",3,"G",4,"G",20,"G",,"A",,"A",,"A",,"A",14,"G",4,"G"
"20111",2337003,87,0,"1",2,"D",261,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"F",20,"F"
"20111",2342732,43,0,"1",2,"D",300,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",350,"D",50,"D"
"20111",2346252,71,0,"1",1,"D",70,"D",.,"A",50,"D",20,"D",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20111",2348032,43,0,"1",2,"D",109,"G",15,"G",.,"A",280,"G","1","D","1","D","1","D","2","D",46,"G",.,"A"
"20111",2349842,51,0,"1",2,"D",100,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",85,"D",.,"A"
"20111",2349922,80,0,"1",1,"D",.,"A",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20111",2351092,73,0,"1",1,"D",138,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",.,"A"
"20111",2355442,66,0,"1",1,"D",110,"D",.,"A",.,"A",10,"D",,"A",,"A",,"A",,"A",120,"D",.,"A"
"20111",2356412,60,0,"1",1,"D",45,"D",38,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",20,"D"
"20111",2357225,26,0,"1",2,"D",90,"D",6,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",34,"D",.,"A"
"20111",2357782,56,0,"1",1,"D",90,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",15,"D"
"20111",2359562,39,0,"1",1,"D",150,"D",30,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",95,"D",.,"A"
"20111",2359942,42,0,"1",1,"D",.,"A",.,"A",120,"D",.,"A",,"A",,"A",,"A",,"A",180,"D",0,"D"
"20111",2360182,53,0,"1",2,"D",174,"G",81,"G",.,"A",128,"G","1","D","1","D","1","D","1","D",116,"G",50,"D"
"20111",2360632,53,0,"1",1,"D",.,"A",.,"A",.,"A",400,"D",,"A",,"A",,"A",,"A",26,"D",.,"A"
"20111",2362432,46,0,"1",1,"D",113,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20111",2366952,51,0,"1",1,"D",60,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20111",2369822,79,0,"1",1,"D",123,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20111",2370852,66,0,"1",2,"D",110,"D",6,"D",.,"A",18,"D",,"A",,"A",,"A",,"A",44,"D",.,"A"
"20111",2376952,41,0,"1",2,"D",170,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20111",2377793,22,0,"1",1,"D",5,"D",.,"A",.,"A",5,"D",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20111",2382223,27,0,"1",1,"D",5,"D",.,"A",.,"A",5,"D",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20111",2394265,46,0,"1",2,"D",104,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",5,"D"
"20111",2400702,21,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",5,"D"
"20112",2233845,55,0,"1",2,"D",100,"D",6,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",34,"D",.,"A"
"20112",2243945,37,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2247535,67,0,"1",3,"D",135,"G",23,"G",.,"A",75,"G","1","D","1","D","1","D","2","D",67,"G",.,"A"
"20112",2248535,63,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2252875,49,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20112",2252895,64,0,"1",2,"D",52,"D",10,"D",10,"D",.,"A",,"A",,"A",,"A",,"A",15,"D",10,"D"
"20112",2258675,48,0,"1",12,"D",1400,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",90,"D",30,"D"
"20112",2264955,40,0,"1",2,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2265345,76,0,"1",1,"D",109,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2266325,40,0,"1",3,"D",150,"D",160,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20112",2268895,44,0,"1",1,"D",87,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2269765,71,0,"1",1,"D",63,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",29,"D",8,"D"
"20112",2278735,62,0,"1",2,"D",203,"D",.,"A",.,"A",40,"D",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20112",2279245,54,0,"1",2,"D",500,"G",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",500,"D",.,"A"
"20112",2289535,56,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20112",2292355,47,0,"1",1,"D",80,"D",.,"A",.,"A",80,"D",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20112",2293255,57,0,"1",1,"D",160,"D",14,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",36,"D",.,"A"
"20112",2295315,59,0,"1",8,"D",950,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",800,"D",60,"D"
"20112",2296465,40,0,"1",1,"D",125,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20112",2308994,37,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",48,"D",.,"A"
"20112",2314074,45,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2315424,61,0,"1",2,"D",203,"G",.,"A",.,"A",113,"G","2","D","1","D","1","D","1","D",70,"D",.,"A"
"20112",2319844,23,0,"1",5,"D",439,"G",8,"G",5,"G",37,"G",,"A",,"A",,"A",,"A",307,"G",23,"G"
"20112",2327464,38,0,"1",1,"D",145,"D",9,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",111,"D",3,"D"
"20112",2327504,67,0,"1",3,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20112",2329164,33,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2333654,32,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"F",.,"A"
"20112",2342893,43,0,"1",2,"D",50,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20112",2343133,37,0,"1",6,"D",818,"G",141,"G",.,"A",243,"G","1","D","1","D","1","D","1","D",298,"G",.,"A"
"20112",2343733,42,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20112",2349163,31,0,"1",1,"D",50,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",.,"A"
"20112",2349963,75,0,"1",1,"D",59,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20112",2351405,44,0,"1",1,"D",15,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2352663,98,0,"1",2,"D",84,"G",12,"G",.,"A",27,"G","1","D","1","D","1","D","2","D",37,"G",.,"A"
"20112",2352853,34,0,"1",2,"D",218,"D",.,"A",40,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",60,"D"
"20112",2355733,28,0,"1",1,"D",.,"A",19,"G",.,"A",.,"A","1","D","2","D","2","D","2","D",41,"G",.,"A"
"20112",2357303,40,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",30,"D"
"20112",2358023,66,0,"1",1,"D",98,"G",24,"G",.,"A",31,"G","1","D","1","D","1","D","2","D",116,"G",.,"A"
"20112",2358673,34,0,"1",1,"D",43,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20112",2362053,47,0,"1",2,"D",70,"D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",75,"D"
"20112",2362713,34,0,"1",1,"D",140,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2366303,55,0,"1",1,"D",100,"D",12,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",38,"D",.,"A"
"20112",2366883,54,0,"1",1,"D",25,"D",.,"A",.,"A",5,"D",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20112",2366903,56,0,"1",1,"D",116,"G",.,"A",.,"A",34,"G","2","D","1","D","1","D","2","D",.,"A",.,"A"
"20112",2367843,48,0,"1",1,"D",125,"D",.,"A",10,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",90,"D"
"20112",2370133,51,0,"1",1,"D",55,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20112",2373113,53,0,"1",1,"D",45,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2374423,72,0,"1",1,"D",449,"D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",61,"D",.,"A"
"20112",2378662,49,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20112",2379512,34,0,"1",1,"D",67,"G",11,"G",.,"A",19,"G","1","D","1","D","1","D","2","D",73,"G",.,"A"
"20112",2381522,28,0,"1",2,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20112",2382952,57,0,"1",2,"D",170,"D",18,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",62,"D",30,"D"
"20112",2383052,56,0,"1",2,"D",250,"D",.,"A",15,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20112",2383142,61,0,"1",2,"D",250,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2383172,48,0,"1",1,"D",160,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2384162,43,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2384562,55,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2385612,32,0,"1",3,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",100,"F"
"20112",2386082,31,0,"1",3,"D",650,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20112",2390992,28,0,"1",1,"D",217,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2391672,29,0,"1",2,"D",118,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20112",2391982,44,0,"1",1,"D",100,"D",3,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",27,"D",.,"A"
"20112",2392692,40,0,"1",4,"D",560,"D",.,"A",.,"A",865,"D",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20112",2393672,65,0,"1",1,"D",150,"D",4,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",56,"D",10,"D"
"20112",2397132,27,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",30,"D"
"20112",2397555,46,0,"1",1,"D",.,"A",.,"A",.,"A",450,"D",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20112",2398752,36,0,"1",3,"D",.,"A",.,"A",.,"A",40,"D",,"A",,"A",,"A",,"A",1500,"D",.,"A"
"20112",2398872,68,0,"1",2,"D",138,"G",20,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",58,"G",.,"A"
"20112",2400502,50,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",360,"D",100,"D"
"20112",2403772,52,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"F",.,"A"
"20112",2405672,36,0,"1",2,"D",84,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",18,"D",.,"A"
"20112",2407882,47,0,"1",5,"D",600,"D",.,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",200,"D",100,"D"
"20112",2409452,65,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",30,"D"
"20112",2411633,33,0,"1",50,"D",1920,"D",.,"A",84,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",216,"D"
"20112",2416303,34,0,"1",2,"D",300,"D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",425,"D",.,"A"
"20112",2423733,57,0,"1",6,"D",260,"D",5,"D",4,"D",.,"A",,"A",,"A",,"A",,"A",60,"D",70,"D"
"20112",2426564,36,0,"1",2,"D",180,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20112",2428475,43,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20112",2433664,24,0,"1",4,"D",280,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2433875,37,0,"1",7,"D",300,"D",8,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",52,"D",.,"A"
"20112",2435034,25,0,"1",3,"D",600,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20112",2442603,45,0,"1",5,"D",224,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",20,"D"
"20113",2311795,57,0,"1",1,"D",150,"D",125,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",125,"D",.,"A"
"20113",2311915,67,0,"1",1,"D",123,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20113",2313425,44,0,"1",2,"D",530,"D",200,"D",.,"A",270,"D",,"A",,"A",,"A",,"A",200,"D",40,"D"
"20113",2314425,72,0,"1",1,"D",75,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",205,"D",.,"A"
"20113",2314825,59,0,"1",1,"D",184,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",.,"A"
"20113",2322265,66,0,"1",1,"D",130,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20113",2325535,56,0,"1",2,"D",236,"D",.,"A",.,"A",32,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20113",2328915,56,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",100,"D"
"20113",2330265,52,0,"1",3,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",60,"D"
"20113",2333305,78,0,"1",10,"D",235,"G",31,"G",27,"G",49,"G",,"A",,"A",,"A",,"A",94,"G",44,"G"
"20113",2342634,28,0,"1",2,"D",.,"A",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20113",2343134,39,0,"1",1,"D",40,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",.,"A"
"20113",2348124,40,0,"1",5,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20113",2351094,69,0,"1",1,"D",20,"D",.,"A",.,"A",55,"D",,"A",,"A",,"A",,"A",30,"D",40,"D"
"20113",2354214,78,0,"1",1,"D",250,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2358724,43,0,"1",1,"D",127,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2359194,37,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A","1","D","1","D","2","D","2","D",50,"D",10,"D"
"20113",2359694,38,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",20,"D"
"20113",2360334,57,0,"1",1,"D",212,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2361384,76,0,"1",1,"D",89,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20113",2367254,62,0,"1",6,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",450,"D",.,"A"
"20113",2373964,70,0,"1",3,"D",210,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",40,"D"
"20113",2375564,62,0,"1",2,"D",300,"D",20,"D",.,"A",30,"D",,"A",,"A",,"A",,"A",180,"D",.,"A"
"20113",2377723,53,0,"1",5,"D",1519,"G",207,"G",.,"A",384,"G","1","D","1","D","1","D","2","D",390,"G",.,"A"
"20113",2378033,46,0,"1",4,"D",.,"A",.,"A",.,"A",200,"D",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2378663,58,0,"1",1,"D",80,"D",.,"A",40,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20113",2379833,53,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20113",2383083,47,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",.,"A",.,"A"
"20113",2387813,25,0,"1",2,"D",90,"D",.,"A",.,"A",40,"D",,"A",,"A",,"A",,"A",20,"D",200,"D"
"20113",2390693,52,0,"1",7,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",250,"D"
"20113",2392743,46,0,"1",2,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2393423,47,0,"1",1,"D",350,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20113",2397153,50,0,"1",1,"D",45,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2398283,34,0,"1",2,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",90,"D",.,"A"
"20113",2403743,33,0,"1",1,"D",99,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",8,"D",.,"A"
"20113",2404393,42,0,"1",1,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2404893,60,0,"1",2,"D",.,"A",.,"A",50,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",250,"D"
"20113",2405003,52,0,"1",12,"D",920,"D",.,"A",.,"A",32,"D",,"A",,"A",,"A",,"A",1200,"D",300,"D"
"20113",2405613,44,0,"1",14,"D",830,"G",113,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",215,"G",.,"A"
"20113",2405673,31,0,"1",3,"D",185,"D",.,"A",5,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",56,"D"
"20113",2408213,30,0,"1",4,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20113",2409883,65,0,"1",3,"D",1200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",350,"D",.,"A"
"20113",2410332,49,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20113",2410402,42,0,"1",1,"D",190,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",40,"D"
"20113",2411282,68,0,"1",4,"D",125,"D",.,"A",.,"A",21,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20113",2412382,36,0,"1",2,"D",.,"A",10,"D",.,"A",.,"A","2","D","1","D","1","D","2","D",40,"D",11,"D"
"20113",2412762,35,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20113",2415722,58,0,"1",1,"D",300,"D",.,"A",18,"D",.,"A",,"A",,"A",,"A",,"A",75,"D",0,"D"
"20113",2418732,58,0,"1",1,"D",58,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",35,"D"
"20113",2419562,78,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20113",2420612,49,0,"1",2,"D",140,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20113",2421472,29,0,"1",1,"D",100,"D",.,"A",.,"A",18,"D",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20113",2423782,27,0,"1",2,"D",415,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",76,"D",.,"A"
"20113",2424292,26,0,"1",2,"D",200,"D",25,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",.,"A"
"20113",2425002,40,0,"1",4,"D",40,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20113",2428412,31,0,"1",3,"D",160,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20113",2429612,68,0,"1",3,"D",200,"G",.,"A",.,"A",12,"D","2","D","1","D","2","D","2","D",300,"D",40,"D"
"20113",2431382,48,0,"1",1,"D",120,"D",12,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",48,"D",.,"A"
"20113",2432682,66,0,"1",1,"D",150,"D",150,"D",.,"A",55,"D",,"A",,"A",,"A",,"A",150,"D",.,"A"
