"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20111",2352462,40,0,"5","01","D","100","D",0.0859,"D",22000,"D",10,"D",495,"D",,"B",,"B",,"B",,"B",221,"D",239,"D",241,"D",243,"D",35,"D",33,"D",31,"D",,"A","05","D","2002","D","1","D",,"A",4823,"D",4584,"D",4342,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2353132,59,0,"5","01","D","100","D",0.055,"D",47000,"D",5,"D",900,"D",,"B",,"B",,"B",,"B",2,"D",683,"D",686,"D",689,"D",215,"D",212,"D",209,"D",,"A","10","D","2010","D","1","D",,"A",47000,"D",46317,"D",45632,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2353782,66,0,"5","01","D","100","D",0.0859,"D",7231,"D",10,"D",90,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",90,"D",90,"D",90,"D",,"A","08","D","2010","D","1","D",,"A",7231,"D",7231,"D",7231,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20111",2354212,46,0,"5","01","D","100","D",0.14,"D",18622,"D",15,"D",248,"D",,"A",,"A",,"A",,"A",0,"D",67,"D",68,"D",68,"D",181,"D",180,"D",180,"D",,"A","04","D","2005","D","1","D",,"A",15525,"D",15458,"D",15391,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2355182,35,0,"1","01","D","100","D",0.07,"D",128983,"D",20,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",286,"D",288,"D",290,"D",714,"D",712,"D",710,"D",,"A","10","D","2008","D","1","D",,"A",122340,"D",122053,"D",121765,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2355412,34,0,"5","01","D","100","D",0.09,"D",22000,"D",10,"D",328,"D",,"B",,"B",,"B",,"B",49,"D",187,"D",188,"D",189,"D",92,"D",91,"D",90,"D",,"A","05","D","2005","D","1","D",,"A",12310,"D",12124,"D",11936,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2355752,59,0,"5","01","D","100","D",0.06,"D",90000,"D",15,"D",820,"D",,"B",,"B",,"B",,"B",61,"D",379,"D",381,"D",383,"D",380,"D",378,"D",376,"D",,"A","06","D","2007","D","1","D",,"A",75978,"D",75599,"D",75218,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2356852,43,0,"5","01","D","100","D",0.065,"D",25000,"D",15,"D",1111,"D","3","D","4","D","5","D",,"A",893,"D",172,"D",173,"D",174,"D",46,"D",45,"D",44,"D",,"A","07","D","1999","D","1","D",,"A",8461,"D",8289,"D",8116,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2358142,61,0,"5","01","D","100","D",0.0425,"D",17500,"D",10,"D",179,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",150,"D",150,"D",150,"D",,"A","05","D","2005","D","2","D",,"A",17500,"D",17500,"D",17500,"D","01","D","1","D",,"A",,"A",150,"D",150,"D",150,"D",,"A","2","D"
"20111",2358532,39,0,"1","01","D","100","D",0.075,"D",19417,"D",15,"D",180,"D",,"A",,"A",,"A",,"A",0,"D",77,"D",78,"D",78,"D",103,"D",102,"D",102,"D",,"A","03","D","2007","D","1","D",,"A",16458,"D",16380,"D",16303,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2359052,55,0,"5","01","D","100","D",0.0859,"F",44544,"F",15,"F",441,"F",,"A",,"A",,"A",,"A",0,"F",285,"F",287,"F",290,"F",156,"F",154,"F",151,"F",,"A","01","F","2001","F","1","F",,"A",21734,"F",21448,"F",21161,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2360552,38,0,"5","01","D","100","D",0.0859,"F",44544,"F",15,"F",441,"F",,"A",,"A",,"A",,"A",0,"F",285,"F",287,"F",290,"F",156,"F",154,"F",151,"F",,"A","01","F","2001","F","1","F",,"A",21734,"F",21448,"F",21161,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2361442,39,0,"5","01","D","100","D",0.0625,"F",63972,"F",13,"F",600,"F",,"A",,"A",,"A",,"A",0,"F",567,"F",570,"F",573,"F",25,"F",23,"F",20,"F",,"A","09","F","1998","F","1","F",,"A",6397,"F",5831,"F",5261,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2361802,33,0,"5","01","D","100","D",0.06,"D",19783,"D",7,"D",289,"D",,"A",,"A",,"A",,"A",0,"D",227,"D",229,"D",230,"D",62,"D",60,"D",59,"D",,"A","11","D","2007","D","1","D",,"A",12306,"D",12078,"D",11850,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2362712,31,0,"5","01","D","100","D",0.08,"D",52320,"D",15,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",197,"D",199,"D",200,"D",303,"D",301,"D",300,"D",,"A","07","D","2007","D","1","D",,"A",45415,"D",45218,"D",45019,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2364192,55,0,"5","01","D","100","D",0.0475,"D",75000,"D",15,"D",700,"D",,"B",,"B",,"B",,"B",117,"D",430,"D",432,"D",433,"D",153,"D",151,"D",150,"D",,"A","04","D","2002","D","1","D",,"A",38702,"D",38272,"D",37841,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2365362,38,0,"5","01","D","100","D",0.0575,"D",20000,"D",10,"D",237,"D",,"B",,"B",,"B",,"B",17,"D",169,"D",170,"D",171,"D",51,"D",50,"D",49,"D",,"A","06","D","2005","D","1","D",,"A",10557,"D",10388,"D",10218,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2365382,66,0,"5","01","D","100","D",0.0575,"D",23000,"D",10,"D",252,"D",,"A",,"A",,"A",,"A",0,"D",83,"D",83,"D",84,"D",27,"D",27,"D",26,"D",,"A","10","D","2005","D","2","D",,"A",12948,"D",12758,"D",12567,"D","01","D","1","D",,"A",,"A",110,"D",110,"D",110,"D","1","D","2","D"
"20111",2365952,32,0,"5","01","D","100","D",0.0859,"F",10000,"F",10,"F",124,"F",,"A",,"A",,"A",,"A",0,"F",215,"F",217,"F",218,"F",185,"F",183,"F",182,"F",,"A","03","F","2008","F","2","F",,"A",8039,"F",7972,"F",7905,"F","01","D",,"A",,"A",,"A",400,"F",400,"F",400,"F","1","D","2","D"
"20111",2366052,55,0,"5","01","D","100","D",0.0859,"D",44544,"D",15,"D",441,"D",,"A",,"A",,"A",,"A",0,"D",285,"D",287,"D",290,"D",156,"D",154,"D",151,"D",,"A","01","D","2001","D","1","D",,"A",21734,"D",21448,"D",21161,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2366862,63,0,"5","01","D","100","D",0.0962,"D",42000,"D",15,"D",443,"D",,"B",,"B",,"B",,"B",1,"D",147,"D",148,"D",150,"D",295,"D",294,"D",292,"D",,"A","06","D","2007","D","1","D",,"A",36766,"D",36619,"D",36471,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2367312,36,0,"5","01","D","100","D",0.0859,"F",100000,"F",10,"F",1245,"F",,"A",,"A",,"A",,"A",0,"F",1339,"V",1392,"V",1399,"V",763,"F",753,"F",742,"F",,"A","11","F","2005","F","2","F",,"A",60539,"F",59728,"F",58910,"F","01","D",,"A",,"A",,"A",2191,"F",2191,"F",2191,"F","1","D","2","D"
"20111",2367332,56,0,"5","01","D","100","D",0.08,"D",44587,"D",19,"D",381,"D",,"A",,"A",,"A",,"A",0,"D",94,"D",95,"D",96,"D",287,"D",286,"D",285,"D",,"A","06","D","2009","D","1","D",,"A",42991,"D",42897,"D",42801,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2367732,49,0,"5","01","D","100","D",0.062,"D",40000,"D",15,"D",342,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",500,"D",500,"D",500,"D",,"A","08","D","2008","D","2","D",,"A",40000,"D",40000,"D",40000,"D","01","D",,"A","2","D",,"A",500,"D",500,"D",500,"D",,"A","2","D"
"20111",2368702,40,0,"5","01","D","100","D",0.08,"D",30000,"D",20,"D",1000,"D","3","D",,"A",,"A",,"A",749,"D",170,"D",171,"D",172,"D",81,"D",80,"D",79,"D",,"A","11","D","1995","D","1","D",,"A",12183,"D",12014,"D",11843,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2369292,53,0,"5","01","D","100","D",0.0725,"D",50000,"D",15,"D",524,"D",,"B",,"B",,"B",,"B",68,"D",160,"D",161,"D",162,"D",296,"D",295,"D",294,"D",,"A","06","D","2010","D","1","D",,"A",49062,"D",48903,"D",48742,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2370262,79,0,"5","01","D","100","D",0.0859,"D",25000,"D",15,"D",248,"D",,"A",,"A",,"A",,"A",0,"D",73,"D",74,"D",74,"D",187,"D",186,"D",186,"D",,"A","10","D","2010","D","2","D",,"A",24862,"D",24793,"D",24723,"D","01","D","1","D",,"A",,"A",260,"D",260,"D",260,"D","1","D","2","D"
"20111",2370362,75,0,"5","01","D","100","D",0.0859,"D",27236,"D",10,"D",339,"D",,"A",,"A",,"A",,"A",0,"D",181,"D",182,"D",184,"D",158,"D",157,"D",155,"D",,"A","04","D","2008","D","1","D",,"A",22077,"D",21896,"D",21714,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2370632,48,0,"5","01","D","100","D",0.0859,"D",214136,"T",10,"D",2679,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",200,"D",200,"D",200,"D",,"A","08","D","2004","D","2","D",,"A",181009,"T",179773,"T",179081,"T","01","D","1","D",,"A",,"A",200,"D",130,"D",200,"D",,"A","2","D"
"20111",2370632,49,0,"5","01","D","100","D",0.0859,"D",38000,"D",10,"D",473,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",200,"D",200,"D",200,"D",,"A","06","D","2007","D","2","D",,"A",38000,"D",38000,"D",38000,"D","02","D","1","D",,"A",,"A",200,"D",130,"D",200,"D",,"A","2","D"
"20111",2371422,35,0,"5","01","D","100","D",0.06,"F",40000,"F",15,"F",932,"F",,"B",,"B",,"B",,"B",594,"F",152,"F",153,"F",154,"F",186,"F",185,"F",184,"F",,"A","04","F","2009","F","1","F",,"A",37105,"F",36952,"F",36799,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20111",2373232,22,0,"1","01","D","100","D",0.06,"F",40000,"F",15,"F",932,"F",,"B",,"B",,"B",,"B",594,"F",152,"F",153,"F",154,"F",186,"F",185,"F",184,"F",,"A","04","F","2009","F","1","F",,"A",37105,"F",36952,"F",36799,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20111",2373962,43,0,"5","01","D","100","D",0.0859,"D",12292,"D",10,"D",153,"D",,"A",,"A",,"A",,"A",0,"D",82,"D",83,"D",83,"D",71,"D",70,"D",70,"D",,"A","03","D","2008","D","1","D",,"A",9882,"D",9800,"D",9717,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2375462,52,0,"5","01","D","100","D",0.07,"D",55000,"D",20,"D",430,"D",,"B",,"B",,"B",,"B",4,"D",114,"D",115,"D",115,"D",312,"D",311,"D",311,"D",,"A","10","D","2009","D","1","D",,"A",53471,"D",53356,"D",53242,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2376802,36,0,"1","01","D","100","D",0.1,"D",35000,"D",20,"D",350,"D",,"B",,"B",,"B",,"B",12,"D",185,"D",187,"D",188,"D",153,"D",151,"D",150,"D",,"A","01","D","1997","D","1","D",,"A",18329,"D",18144,"D",17957,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20111",2377062,73,0,"5","01","D","100","D",0.1275,"F",25000,"F",10,"F",372,"F",,"B",,"B",,"B",,"B",2,"F",177,"F",179,"F",181,"F",193,"F",191,"F",189,"F",,"A","08","F","2006","F","1","F",,"A",18160,"F",17983,"F",17804,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2228245,47,0,"5","01","D","100","D",0.08,"D",21870,"D",15,"D",209,"D",,"A",,"A",,"A",,"A",0,"D",89,"D",89,"D",90,"D",120,"D",120,"D",119,"D",,"A","10","D","2006","D","1","D",,"A",18046,"D",17957,"D",17868,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2229265,32,0,"5","01","D","100","D",0.0475,"F",75000,"F",15,"F",700,"F",,"B",,"B",,"B",,"B",117,"F",435,"F",437,"F",438,"F",148,"F",146,"F",145,"F",,"A","04","F","2002","F","1","F",,"A",37407,"F",36972,"F",36536,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2230925,42,0,"5","01","D","100","D",0.043,"D",45000,"D",10,"D",541,"D",,"B",,"B",,"B",,"B",79,"D",314,"D",315,"D",316,"D",148,"D",147,"D",146,"D",,"A","01","D","2010","D","1","D",,"A",41319,"D",41005,"D",40690,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2231615,56,0,"5","01","D","100","D",0.0925,"D",20000,"D",10,"D",260,"D",,"B",,"B",,"B",,"B",4,"D",138,"D",140,"D",141,"D",118,"D",116,"D",115,"D",,"A","09","D","2007","D","1","D",,"A",15250,"D",15112,"D",14972,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2231655,44,0,"5","01","D","100","D",0.045,"D",22000,"D",5,"D",410,"D",,"A",,"A",,"A",,"A",0,"D",34,"D",35,"D",35,"D",6,"D",5,"D",5,"D",,"A","05","D","2009","D","2","D",,"A",15208,"D",14855,"D",14501,"D","01","D","1","D",,"A",,"A",1200,"D",400,"D",40,"D","1","D","2","D"
"20112",2233145,40,0,"5","01","D","100","D",0.0859,"F",4864,"F",5,"F",100,"F",,"A",,"A",,"A",,"A",0,"F",90,"F",91,"F",92,"F",10,"F",9,"F",8,"F",,"A","04","F","2007","F","1","F",,"A",1328,"F",1237,"F",1146,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2235455,95,0,"5","01","D","100","D",0.065,"F",132516,"F",20,"F",988,"F",,"A",,"A",,"A",,"A",0,"F",364,"F",366,"F",368,"F",624,"F",622,"F",620,"F",,"A","06","F","2006","F","1","F",,"A",115258,"F",114894,"F",114528,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2237185,35,0,"5","01","D","100","D",0.045,"D",150000,"D",15,"D",1147,"D",,"A",,"A",,"A",,"A",0,"D",726,"D",729,"D",732,"D",421,"D",418,"D",415,"D",,"A","03","D","2006","D","1","D",,"A",112209,"D",111482,"D",110753,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2239885,36,0,"5","01","D","100","D",0.055,"F",146864,"F",15,"F",1200,"F",,"A",,"A",,"A",,"A",0,"F",887,"F",891,"F",896,"F",313,"F",309,"F",304,"F",,"A","09","F","2001","F","1","F",,"A",68209,"F",67322,"F",66431,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2242395,39,0,"5","01","D","100","D",0.05,"D",44784,"D",10,"D",475,"D",,"A",,"A",,"A",,"A",0,"D",299,"D",301,"D",302,"D",176,"D",174,"D",173,"D",,"A","04","D","2010","D","1","D",,"A",42145,"D",41845,"D",41545,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2242735,37,0,"5","01","D","100","D",0.0859,"D",7633,"D",10,"D",95,"D",,"A",,"A",,"A",,"A",0,"D",50,"D",51,"D",51,"D",45,"D",44,"D",44,"D",,"A","06","D","2008","D","1","D",,"A",6238,"D",6187,"D",6137,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2246135,40,0,"5","01","D","100","D",0.0859,"F",99825,"F",20,"F",872,"F",,"A",,"A",,"A",,"A",0,"F",199,"F",201,"F",202,"F",673,"F",671,"F",670,"F",,"A","06","F","2008","F","1","F",,"A",93989,"F",93790,"F",93589,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2247535,61,0,"5","01","D","100","D",0.0575,"D",41809,"D",5,"D",888,"D",,"B",,"B",,"B",,"B",85,"D",603,"D",606,"D",608,"D",200,"D",197,"D",195,"D",,"A","01","D","2011","D","1","D",,"A",41809,"D",41206,"D",40601,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2247845,32,0,"5","01","D","100","D",0.06,"F",35000,"F",10,"F",420,"F",,"B",,"B",,"B",,"B",31,"F",340,"F",342,"F",344,"F",49,"F",47,"F",45,"F",,"A","06","F","2003","F","1","F",,"A",9741,"F",9400,"F",9058,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2247885,34,0,"5","01","D","100","D",0.0859,"F",110000,"F",15,"F",1089,"F",,"A",,"A",,"A",,"A",0,"F",303,"F",305,"F",307,"F",297,"F",295,"F",293,"F",,"A","03","F","2004","F","2","F",,"A",75426,"F",74877,"F",74323,"F","01","D","1","D",,"A",,"A",400,"F",600,"F",600,"F","1","D","2","D"
"20112",2249135,39,0,"5","01","D","100","D",0.0555,"D",20494,"D",15,"D",168,"D",,"A",,"A",,"A",,"A",0,"D",106,"D",107,"D",107,"D",62,"D",61,"D",61,"D",,"A","04","D","2004","D","1","D",,"A",13320,"D",13213,"D",13107,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2250475,39,0,"5","01","D","100","D",0.0859,"D",30000,"D",10,"D",373,"D",,"A",,"A",,"A",,"A",0,"D",214,"D",215,"D",217,"D",159,"D",158,"D",156,"D",,"A","07","D","2007","D","1","D","012011","D",22278,"D",22065,"D",21850,"D","01","D",,"A",,"A",,"A",0,"D",0,"D",0,"D","1","D","2","D"
"20112",2250475,61,0,"5","01","D","100","D",0.0859,"D",7296,"D",5,"D",150,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","012011","D","07","D","2007","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2255595,37,0,"5","01","D","100","D",0.0859,"D",12451,"D",5,"D",256,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",256,"D",256,"D",256,"D",,"A","04","D","2008","D","1","D",,"A",12451,"D",12451,"D",12451,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20112",2255835,28,0,"5","01","D","100","D",0.055,"D",20000,"D",15,"D",175,"D",,"B",,"B",,"B",,"B",12,"D",78,"D",78,"D",79,"D",85,"D",85,"D",84,"D",,"A","07","D","2009","D","1","D",,"A",18587,"D",18509,"D",18431,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2259545,56,0,"5","01","D","100","D",0.0859,"D",64274,"D",10,"D",800,"D",,"A",,"A",,"A",,"A",0,"D",362,"D",365,"D",368,"D",346,"D",344,"D",341,"D",,"A","05","D","2010","D","1","D",,"A",61126,"D",60763,"D",60398,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2260105,24,0,"5","01","D","100","D",0.14,"F",18622,"F",15,"F",248,"F",,"A",,"A",,"A",,"A",0,"F",68,"F",68,"F",69,"F",180,"F",180,"F",179,"F",,"A","06","F","2005","F","1","F",,"A",15458,"F",15391,"F",15322,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2260575,72,0,"5","01","D","100","D",0.09,"D",24788,"D",10,"D",314,"D",,"A",,"A",,"A",,"A",0,"D",193,"D",195,"D",196,"D",121,"D",119,"D",118,"D",,"A","07","D","2006","D","1","D",,"A",16107,"D",15914,"D",15720,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2260705,32,0,"5","01","D","100","D",0.05,"D",25000,"D",15,"D",200,"D",,"B",,"B",,"B",,"B",2,"D",105,"D",105,"D",106,"D",93,"D",93,"D",92,"D",,"A","11","D","2008","D","1","D",,"A",22324,"D",22219,"D",22114,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2261135,42,0,"5","01","D","100","D",0.0449,"D",84816,"D",7,"D",1380,"D",,"B",,"B",,"B",,"B",201,"D",891,"D",894,"D",898,"D",288,"D",285,"D",281,"D",,"A","05","D","2010","D","1","D",,"A",76944,"D",76053,"D",75159,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2261135,43,0,"5","01","D","100","D",0.06,"D",26000,"D",7,"D",385,"D",,"B",,"B",,"B",,"B",5,"D",354,"D",356,"D",358,"D",26,"D",24,"D",22,"D",,"A","04","D","2005","D","1","D",,"A",5108,"D",4754,"D",4398,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2262795,53,0,"5","01","D","100","D",0.09,"D",25000,"D",15,"D",400,"D",,"B",,"B",,"B",,"B",146,"D",100,"D",101,"D",102,"D",154,"D",153,"D",152,"D",,"A","07","D","2006","D","1","D",,"A",20493,"D",20393,"D",20292,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2265945,26,0,"5","01","D","100","D",0.0859,"D",19455,"D",5,"D",400,"D",,"A",,"A",,"A",,"A",0,"D",342,"D",344,"D",347,"D",58,"D",56,"D",53,"D",,"A","12","D","2007","D","1","D",,"A",8115,"D",7773,"D",7429,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2267125,63,0,"5","01","D","100","D",0.08,"D",24000,"D",10,"D",297,"D",,"B",,"B",,"B",,"B",6,"D",206,"D",207,"D",209,"D",85,"D",84,"D",82,"D",,"A","06","D","2005","D","1","D",,"A",12776,"D",12570,"D",12363,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2268465,48,0,"5","01","D","100","D",0.085,"F",32000,"F",10,"F",398,"F",,"B",,"B",,"B",,"B",1,"F",376,"F",378,"F",381,"F",21,"F",19,"F",16,"F",,"A","11","F","2001","F","1","F",,"A",3033,"F",2658,"F",2280,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2268925,29,0,"5","01","D","100","D",0.0859,"D",3000,"D",8,"D",45,"D",,"B",,"B",,"B",,"B",2,"D",31,"D",32,"D",32,"D",12,"D",11,"D",11,"D",,"A","09","D","2006","D","1","D",,"A",1619,"D",1587,"D",1555,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2273005,53,0,"5","01","D","100","D",0.045,"D",47420,"D",20,"D",300,"D",,"A",,"A",,"A",,"A",0,"D",125,"D",126,"D",126,"D",175,"D",174,"D",174,"D",,"A","07","D","2010","D","1","D",,"A",46555,"D",46430,"D",46304,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2279035,53,0,"5","01","D","100","D",0.0859,"D",22828,"D",15,"D",226,"D",,"A",,"A",,"A",,"A",0,"D",91,"D",92,"D",93,"D",135,"D",134,"D",133,"D",,"A","09","D","2006","D","1","D",,"A",18811,"D",18720,"D",18628,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2281125,48,0,"5","01","D","100","D",0.0859,"D",16068,"D",10,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",91,"D",91,"D",92,"D",109,"D",109,"D",108,"D",,"A","06","D","2010","D","1","D",,"A",15281,"D",15190,"D",15099,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2281285,47,0,"5","01","D","100","D",0.0859,"F",150000,"F",10,"F",1867,"F",,"C",,"C",,"C",,"C",0,"F",1339,"V",1158,"F",1166,"F",718,"F",709,"F",701,"F",,"A","10","F","2006","F","2","F",,"A",100239,"F",99089,"F",97932,"F","01","D",,"C",,"C",,"C",2700,"F",2700,"F",2700,"F",,"C",,"A"
"20112",2284045,43,0,"5","01","D","100","D",0.04,"D",42000,"D",5,"D",1000,"D",,"B",,"B",,"B",,"B",227,"D",637,"D",639,"D",641,"D",102,"D",101,"D",99,"D",,"A","01","D","2011","D","1","D",,"A",40732,"D",40095,"D",39455,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2284085,44,0,"5","01","D","100","D",0.06,"D",40000,"D",15,"D",932,"D",,"B",,"B",,"B",,"B",594,"D",155,"D",156,"D",156,"D",183,"D",182,"D",182,"D",,"A","04","D","2009","D","1","D",,"A",36645,"D",36490,"D",36335,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20112",2286675,75,0,"5","01","D","100","D",0.06,"F",48468,"F",15,"F",409,"F",,"A",,"A",,"A",,"A",0,"F",299,"F",300,"F",302,"F",110,"F",109,"F",107,"F",,"A","06","F","2001","F","1","F",,"A",22057,"F",21758,"F",21458,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20112",2289265,35,0,"5","01","D","100","D",0.06,"D",48468,"D",15,"D",409,"D",,"A",,"A",,"A",,"A",0,"D",299,"D",300,"D",302,"D",110,"D",109,"D",107,"D",,"A","06","D","2001","D","1","D",,"A",22057,"D",21758,"D",21458,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
