"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20111",2310733,76,0,"1","110","D",.,"A",88,"D","2","D"
"20111",2313623,28,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2313973,73,0,"1","100","D",.,"A",45,"D","2","D"
"20111",2318463,64,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2319493,66,0,"1","100","D",.,"A",115,"D","2","D"
"20111",2324503,30,0,"1","100","D",.,"A",1,"D","2","D"
"20111",2330063,29,0,"1","180","D",.,"A",.,"A","1","D"
"20111",2331923,45,0,"1","100","D",.,"A",199,"D","2","D"
"20111",2332323,51,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2333013,23,0,"1","100","D",.,"A",240,"D","2","D"
"20111",2333813,35,0,"1","110","D",.,"A",.,"A","1","D"
"20111",2334473,31,0,"1","100","D",.,"A",312,"D","2","D"
"20111",2336683,47,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2337283,59,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2337553,33,0,"1","110","D",.,"A",41,"D","2","D"
"20111",2338543,57,0,"1","110","D",.,"A",50,"D","2","D"
"20111",2339993,48,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2339993,49,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2339993,50,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2341253,53,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2342423,31,0,"1","100","D",.,"A",1986,"D","2","D"
"20111",2343602,49,0,"1","110","D",.,"A",.,"A","1","D"
"20111",2344332,37,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2344812,40,0,"1","100","D",0.25,"D",1275,"D","2","D"
"20111",2344962,53,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2345573,35,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2346742,59,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2346992,65,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2347972,46,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2347972,47,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2349262,52,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2349362,64,0,"1","100","D",0.25,"D",188,"D","2","D"
"20111",2349502,42,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2351522,20,0,"1","110","D",.,"A",.,"A","1","D"
"20111",2352412,51,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2353382,40,0,"1","100","D",.,"A",362,"F","2","D"
"20111",2353662,34,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2353662,35,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2355352,83,0,"1","110","D",.,"A",200,"D","2","D"
"20111",2355882,60,0,"1","110","D",.,"A",.,"A","1","D"
"20111",2356112,52,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2356112,53,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2357102,36,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2357192,31,0,"1","100","D",.,"A",60,"D","2","D"
"20111",2357732,52,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2358662,66,0,"1","100","D",.,"A",40,"D","2","D"
"20111",2361092,77,0,"1","110","D",.,"A",.,"A","1","D"
"20111",2361215,34,0,"1","200","D",.,"A",50,"D","2","D"
"20111",2361382,55,0,"1","100","D",.,"A",200,"D","2","D"
"20111",2361902,97,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2367332,62,0,"1","110","D",.,"A",.,"A","1","D"
"20111",2367775,72,0,"1","100","D",1,"D",0,"D","2","D"
"20111",2367775,73,0,"1","200","D",.,"A",350,"D","2","D"
"20111",2367862,74,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2367962,42,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2369642,51,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2371842,50,0,"1","160","D",.,"A",225,"D","2","D"
"20111",2373632,58,0,"1","100","D",.,"A",48,"D","2","D"
"20111",2374982,37,0,"1","110","D",0.8,"D",160,"D","2","D"
"20111",2375142,70,0,"1","100","D",.,"A",.,"A","1","D"
"20111",2376622,28,0,"1","100","D",1,"D",0,"D","2","D"
"20111",2377773,23,0,"1","110","D",.,"A",60,"D","2","D"
"20111",2387155,27,0,"1","110","D",.,"A",44,"D","2","D"
"20111",2395273,49,0,"1","110","D",.,"A",150,"D","2","D"
"20111",2403024,25,0,"1","110","D",.,"A",70,"D","2","D"
"20111",2407124,29,0,"1","200","D",.,"A",94,"D","2","D"
"20111",2409274,25,0,"1","100","D",1,"D",0,"D","2","D"
"20112",2228235,35,0,"1","100","D",0.5,"D",600,"D","2","D"
"20112",2230325,65,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2230835,74,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2239605,47,0,"1","100","D",.,"A",138,"D","2","D"
"20112",2239715,55,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2240015,55,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2240015,56,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2245535,23,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2245535,24,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2250035,56,0,"1","100","D",.,"A",213,"D","2","D"
"20112",2251055,74,0,"1","100","D",.,"A",855,"D","2","D"
"20112",2252895,63,0,"1","100","D",.,"A",189,"D","2","D"
"20112",2253755,31,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2253755,32,0,"1","110","D",.,"A",45,"D","2","D"
"20112",2253755,33,0,"1","100","D",.,"A",29,"D","2","D"
"20112",2255575,29,0,"1","110","D",.,"A",30,"D","2","D"
"20112",2260085,40,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2260705,40,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2263415,40,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2269945,38,0,"1","100","D",.,"A",80,"D","2","D"
"20112",2269945,39,0,"1","100","D",.,"A",25,"D","2","D"
"20112",2270555,40,0,"1","110","D",.,"A",120,"D","2","D"
"20112",2271235,53,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2273535,41,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2277245,58,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2278615,34,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2284435,53,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2287925,55,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2290305,50,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2290305,51,0,"1","100","D",.,"A",170,"D","2","D"
"20112",2292355,45,0,"1","100","D",.,"A",1368,"D","2","D"
"20112",2293255,53,0,"1","120","D",.,"A",.,"A","1","D"
"20112",2293925,65,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2294835,79,0,"1","110","D",.,"A",83,"D","2","D"
"20112",2295315,58,0,"1","100","D",.,"A",760,"D","2","D"
"20112",2300405,55,0,"1","100","D",.,"A",150,"D","2","D"
"20112",2301415,69,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2302385,41,0,"1","100","D",.,"A",135,"D","2","D"
"20112",2302805,46,0,"1","110","D",.,"A",160,"D","2","D"
"20112",2305905,38,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2306355,66,0,"1","100","D",.,"A",700,"D","2","D"
"20112",2306375,44,0,"1","100","D",.,"A",255,"D","2","D"
"20112",2306585,24,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2308184,36,0,"1","150","D",.,"A",.,"A","1","D"
"20112",2310194,116,0,"1","100","D",.,"A",1400,"D","2","D"
"20112",2310584,64,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2310734,87,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2313854,50,0,"1","110","D",.,"A",74,"D","2","D"
"20112",2315284,36,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2317184,50,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2317624,90,0,"1","180","D",.,"A",62,"D","2","D"
"20112",2319584,33,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2322834,37,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2324304,97,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2324504,37,0,"1","100","D",.,"A",1175,"D","2","D"
"20112",2324834,39,0,"1","170","D",.,"A",.,"A","1","D"
"20112",2325224,43,0,"1","200","D",.,"A",125,"D","2","D"
"20112",2326614,79,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2328474,30,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2330614,57,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2330784,71,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2330794,74,0,"1","100","D",.,"A",334,"F","2","D"
"20112",2332254,52,0,"1","100","D",.,"A",122,"D","2","D"
"20112",2333214,41,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2335014,61,0,"1","100","D",.,"A",130,"D","2","D"
"20112",2337374,75,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2341254,58,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2341724,59,0,"1","100","D",.,"A",130,"D","2","D"
"20112",2342264,89,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2343133,31,0,"1","100","D",.,"A",150,"D","2","D"
"20112",2343363,39,0,"1","100","D",1,"D",0,"D","2","D"
"20112",2343603,49,0,"1","100","D",.,"A",375,"D","2","D"
"20112",2346673,29,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2346673,30,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2347353,40,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2347353,41,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2349403,53,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2349503,46,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2351483,45,0,"1","100","D",.,"A",100,"D","2","D"
"20112",2355453,43,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2355773,22,0,"1","100","D",.,"A",300,"D","2","D"
"20112",2359053,64,0,"1","180","D",.,"A",126,"D","2","D"
"20112",2359113,37,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2361583,70,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2366303,54,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2367253,65,0,"1","100","D",.,"A",24,"D","2","D"
"20112",2372043,49,0,"1","100","D",.,"A",30,"D","2","D"
"20112",2374633,59,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2375423,51,0,"1","110","D",.,"A",20,"D","2","D"
"20112",2375423,52,0,"1","100","D",.,"A",40,"D","2","D"
"20112",2375433,62,0,"1","100","D",.,"A",192,"D","2","D"
"20112",2376623,29,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2377452,61,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2380332,54,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2381092,45,0,"1","100","D",0.99,"D",60,"D","2","D"
"20112",2382002,29,0,"1","200","D",.,"A",100,"D","2","D"
"20112",2382462,47,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2385462,31,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2386302,60,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2386842,51,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2387032,55,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2387602,40,0,"1","100","D",.,"A",109,"D","2","D"
"20112",2388112,56,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2389932,38,0,"1","100","D",.,"A",109,"D","2","D"
"20112",2390492,40,0,"1","100","D",.,"A",100,"D","2","D"
"20112",2390802,36,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2390802,37,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2390812,64,0,"1","110","D",1,"D",0,"D","2","D"
"20112",2391622,33,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2392462,37,0,"1","100","D",.,"A",60,"D","2","D"
"20112",2393292,70,0,"1","110","D",.,"A",.,"A","1","D"
"20112",2393712,36,0,"1","100","D",.,"A",60,"D","2","D"
"20112",2394614,41,0,"1","100","D",.,"A",50,"D","2","D"
"20112",2394672,28,0,"1","100","D",.,"A",156,"D","2","D"
"20112",2396122,75,0,"1","100","D",.,"A",169,"D","2","D"
"20112",2396672,49,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2396742,50,0,"1","100","D",.,"A",50,"D","2","D"
"20112",2397102,21,0,"1","110","D",.,"A",300,"D","2","D"
"20112",2397412,59,0,"1","100","D",.,"A",100,"D","2","D"
"20112",2397555,43,0,"1","100","D",.,"A",30,"D","2","D"
"20112",2397782,41,0,"1","100","D",.,"A",115,"D","2","D"
"20112",2400542,56,0,"1","100","D",.,"A",100,"D","2","D"
"20112",2401092,44,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2404402,59,0,"1","180","D",.,"A",.,"A","1","D"
"20112",2404972,41,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2407882,44,0,"1","180","D",.,"A",.,"A","1","D"
"20112",2408042,74,0,"1","110","D",.,"A",109,"D","2","D"
"20112",2408382,53,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2408712,32,0,"1","110","D",.,"A",200,"D","2","D"
"20112",2409132,49,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2409792,48,0,"1","100","D",.,"A",.,"A","1","D"
"20112",2411964,26,0,"1","110","D",.,"A",175,"D","2","D"
"20112",2418583,29,0,"1","200","D",.,"A",100,"D","2","D"
"20112",2422404,24,0,"1","110","D",.,"A",200,"D","2","D"
"20112",2423773,30,0,"1","100","D",.,"A",200,"D","2","D"
"20112",2423773,31,0,"1","100","D",.,"A",200,"D","2","D"
"20112",2427294,23,0,"1","110","D",.,"A",70,"D","2","D"
"20112",2429622,33,0,"1","200","D",.,"A",.,"A","1","D"
"20112",2433922,44,0,"1","110","D",.,"A",89,"D","2","D"
"20112",2438084,43,0,"1","110","D",.,"A",150,"D","2","D"
"20112",2440405,57,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2308185,41,0,"1","150","D",.,"A",.,"A","1","D"
"20113",2308455,38,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2309245,54,0,"1","100","D",.,"A",158,"D","2","D"
"20113",2310585,76,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2310735,70,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2310735,71,0,"1","100","D",.,"A",65,"D","2","D"
"20113",2310845,72,0,"1","100","D",.,"A",118,"D","2","D"
"20113",2310845,73,0,"1","110","D",1,"D",0,"D","2","D"
"20113",2311645,63,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2314375,34,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2317325,47,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2319425,60,0,"1","200","D",.,"A",390,"D","2","D"
"20113",2319945,45,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2322295,31,0,"1","180","D",.,"A",.,"A","1","D"
"20113",2324045,51,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2325125,64,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2325705,37,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2326615,64,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2331675,46,0,"1","100","D",.,"A",150,"D","2","D"
"20113",2331925,71,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2331965,87,0,"1","160","D",.,"A",.,"A","1","D"
"20113",2332325,73,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2335015,70,0,"1","100","D",.,"A",120,"D","2","D"
"20113",2335015,71,0,"1","100","D",.,"A",90,"D","2","D"
"20113",2335305,52,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2336685,46,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2337065,78,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2338205,47,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2339845,81,0,"1","130","D",.,"A",30,"D","2","D"
"20113",2341475,36,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2342395,25,0,"1","100","D",.,"A",800,"D","2","D"
"20113",2342784,72,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2343134,34,0,"1","100","D",1,"D",0,"D","2","D"
"20113",2343444,42,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2343604,41,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2343964,48,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2344194,47,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2344334,48,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2344564,36,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2345404,90,0,"1","100","D",.,"A",108,"D","2","D"
"20113",2347814,55,0,"1","100","D",.,"A",100,"D","2","D"
"20113",2347935,52,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2348754,41,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2349134,61,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2350584,54,0,"1","100","D",.,"A",180,"D","2","D"
"20113",2350984,65,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2351484,49,0,"1","100","D",.,"A",150,"D","2","D"
"20113",2354204,46,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2355354,100,0,"1","160","D",.,"A",.,"A","1","D"
"20113",2355354,101,0,"1","160","D",.,"A",.,"A","1","D"
"20113",2356644,42,0,"1","100","D",.,"A",500,"D","2","D"
"20113",2358064,69,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2358414,45,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2358804,39,0,"1","100","D",.,"A",250,"D","2","D"
"20113",2358804,40,0,"1","100","D",.,"A",250,"D","2","D"
"20113",2359224,59,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2360634,55,0,"1","100","D",.,"A",198,"D","2","D"
"20113",2360924,51,0,"1","100","D",.,"A",175,"D","2","D"
"20113",2361384,71,0,"1","110","D",.,"A",50,"D","2","D"
"20113",2362434,57,0,"1","100","D",.,"A",32,"D","2","D"
"20113",2363404,42,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2365134,72,0,"1","100","D",.,"A",67,"D","2","D"
"20113",2365504,56,0,"1","200","D",.,"A",.,"A","1","D"
"20113",2365554,38,0,"1","110","D",.,"A",110,"D","2","D"
"20113",2367424,37,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2367634,50,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2367814,51,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2369104,59,0,"1","110","D",.,"A",80,"D","2","D"
"20113",2369824,80,0,"1","100","D",.,"A",92,"D","2","D"
"20113",2369844,48,0,"1","100","D",.,"A",929,"D","2","D"
"20113",2371874,20,0,"1","100","D",.,"A",95,"D","2","D"
"20113",2372454,37,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2373964,68,0,"1","100","D",.,"A",130,"D","2","D"
"20113",2375424,42,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2375434,61,0,"1","100","D",0.95,"D",18,"D","2","D"
"20113",2377453,54,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2377473,57,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2377903,30,0,"1","100","D",.,"A",500,"D","2","D"
"20113",2378823,37,0,"1","100","D",.,"A",275,"D","2","D"
"20113",2379483,51,0,"1","100","D",.,"A",37,"D","2","D"
"20113",2379833,48,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2381593,49,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2381693,46,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2383073,53,0,"1","100","D",.,"A",300,"D","2","D"
"20113",2383073,54,0,"1","100","D",.,"A",300,"D","2","D"
"20113",2384373,43,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2384723,62,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2385213,72,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2385503,27,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2386083,41,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2386303,77,0,"1","100","D",.,"A",35,"D","2","D"
"20113",2386333,53,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2387333,40,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2388523,58,0,"1","200","D",.,"A",150,"D","2","D"
"20113",2388983,55,0,"1","160","D",.,"A",.,"A","1","D"
"20113",2389363,65,0,"1","100","D",1,"D",0,"D","2","D"
"20113",2389983,32,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2391033,43,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2391623,32,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2392543,44,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2392693,52,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2392693,53,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2393113,76,0,"1","160","D",.,"A",80,"D","2","D"
"20113",2393293,56,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2394143,62,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2394673,31,0,"1","100","D",.,"A",150,"D","2","D"
"20113",2395393,68,0,"1","160","D",.,"A",.,"A","1","D"
"20113",2395683,22,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2395683,23,0,"1","100","D",.,"A",80,"D","2","D"
"20113",2395693,70,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2396303,37,0,"1","110","D",.,"A",.,"A","1","D"
"20113",2396633,73,0,"1","100","D",.,"A",.,"A","1","D"
"20113",2396673,51,0,"1","110","D",.,"A",70,"D","2","D"
"20113",2396813,45,0,"1","170","D",.,"A",.,"A","1","D"
"20113",2401883,74,0,"1","100","D",.,"A",100,"D","2","D"
"20113",2402593,34,0,"1","180","D",.,"A",35,"D","2","D"
"20113",2403583,125,0,"1","110","D",.,"A",750,"D","2","D"
"20113",2403763,41,0,"1","110","D",.,"A",550,"D","2","D"
"20113",2403933,28,0,"1","100","D",.,"A",200,"D","2","D"
"20113",2404403,66,0,"1","150","D",.,"A",.,"A","1","D"
