"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX"
"20112",2328184,77,0,"1","150","D","1","D",54,"D"
"20112",2328184,78,0,"1","200","D","1","D",50,"D"
"20112",2328184,79,0,"1","840","D","1","D",50,"D"
"20112",2328204,58,0,"1","200","D","1","D",20,"D"
"20112",2328244,34,0,"1","150","D","1","D",80,"D"
"20112",2328244,35,0,"1","200","D","1","D",40,"D"
"20112",2328294,69,0,"1","830","D","1","D",68,"D"
"20112",2328334,92,0,"1","150","D","1","D",39,"D"
"20112",2328334,93,0,"1","830","D","1","D",120,"D"
"20112",2328384,48,0,"1","150","D","1","D",45,"D"
"20112",2328464,57,0,"1","150","D","1","D",102,"D"
"20112",2328474,32,0,"1","500","D","1","D",1000,"D"
"20112",2328514,45,0,"1","150","D","1","D",90,"D"
"20112",2328524,66,0,"1","150","D","1","D",54,"D"
"20112",2328544,41,0,"1","150","D","1","D",51,"D"
"20112",2328544,42,0,"1","150","D","1","D",26,"D"
"20112",2328664,48,0,"1","150","D","1","D",12,"D"
"20112",2328664,49,0,"1","840","D","1","D",100,"D"
"20112",2328754,75,0,"1","840","D","1","D",54,"D"
"20112",2328784,51,0,"1","150","D","1","D",57,"F"
"20112",2328784,52,0,"1","830","D","1","D",105,"D"
"20112",2328804,63,0,"1","830","D","1","D",245,"D"
"20112",2328834,44,0,"1","150","D","1","D",11,"D"
"20112",2328834,45,0,"1","830","D","1","D",60,"D"
"20112",2328894,32,0,"1","150","D","1","D",48,"D"
"20112",2328894,33,0,"1","150","D","1","D",20,"D"
"20112",2328904,37,0,"1","830","D","1","D",90,"D"
"20112",2328924,45,0,"1","150","D","1","D",33,"D"
"20112",2328984,28,0,"1","830","D","1","D",150,"D"
"20112",2328994,50,0,"1","830","D","1","D",504,"D"
"20112",2329094,31,0,"1","150","D","1","D",40,"D"
"20112",2329134,46,0,"1","830","D","1","D",90,"D"
"20112",2329144,57,0,"1","830","D","1","D",219,"D"
"20112",2329224,36,0,"1","830","D","1","D",66,"D"
"20112",2329234,44,0,"1","150","D","1","D",45,"D"
"20112",2329274,100,0,"1","800","D","1","D",440,"D"
"20112",2329274,101,0,"1","830","D","1","D",336,"D"
"20112",2329294,39,0,"1","800","D","1","D",515,"D"
"20112",2329324,33,0,"1","150","D","1","D",60,"D"
"20112",2329344,52,0,"1","150","D","1","D",12,"D"
"20112",2329424,59,0,"1","150","D","1","D",58,"D"
"20112",2329424,60,0,"1","830","D","1","D",111,"D"
"20112",2329464,41,0,"1","800","D","1","D",500,"D"
"20112",2329514,37,0,"1","150","D","1","D",0,"D"
"20112",2329574,49,0,"1","150","D","1","D",47,"D"
"20112",2329574,50,0,"1","840","D","1","D",100,"D"
"20112",2329604,54,0,"1","830","D","1","D",50,"D"
"20112",2329644,33,0,"1","800","D","1","D",40,"D"
"20112",2329644,34,0,"1","800","D","1","D",40,"D"
"20112",2329644,35,0,"1","800","D","1","D",40,"D"
"20112",2329654,67,0,"1","150","D","1","D",20,"D"
"20112",2329654,68,0,"1","830","D","1","D",156,"D"
"20112",2329724,58,0,"1","500","D","1","D",300,"D"
"20112",2329724,59,0,"1","830","D","1","D",0,"D"
"20112",2329724,60,0,"1","830","D","1","D",9,"D"
"20112",2329754,23,0,"1","150","D","1","D",0,"D"
"20112",2329864,28,0,"1","150","D","1","D",74,"D"
"20112",2329864,29,0,"1","840","D","1","D",70,"D"
"20112",2329884,59,0,"1","150","D","1","D",25,"D"
"20112",2329954,55,0,"1","830","D","1","D",186,"D"
"20112",2330094,46,0,"1","150","D","1","D",51,"D"
"20112",2330094,47,0,"1","810","D","1","D",20,"D"
"20112",2330094,48,0,"1","800","D","1","D",6,"D"
"20112",2330194,40,0,"1","150","D","1","D",46,"D"
"20112",2330214,58,0,"1","150","D","1","D",12,"D"
"20112",2330214,59,0,"1","830","D","1","D",347,"D"
"20112",2330234,51,0,"1","830","D","1","D",45,"D"
"20112",2330334,50,0,"1","830","D","1","D",240,"D"
"20112",2330364,35,0,"1","150","D","1","D",74,"D"
"20112",2330364,36,0,"1","150","D","1","D",110,"D"
"20112",2330364,37,0,"1","150","D","1","D",23,"D"
"20112",2330384,68,0,"1","150","D","1","D",63,"D"
"20112",2330384,69,0,"1","830","D","1","D",42,"D"
"20112",2330394,46,0,"1","150","D","1","D",15,"D"
"20112",2330394,47,0,"1","150","D","1","D",20,"D"
"20112",2330404,47,0,"1","820","D","1","D",36,"D"
"20112",2330434,33,0,"1","830","D","1","D",58,"D"
"20112",2330474,52,0,"1","830","D","1","D",216,"D"
"20112",2330494,65,0,"1","810","D","1","D",36,"D"
"20112",2330594,33,0,"1","150","D","1","D",0,"D"
"20112",2330664,45,0,"1","830","D","1","D",73,"D"
"20112",2330724,25,0,"1","830","D","1","D",80,"D"
"20112",2330764,27,0,"1","830","D","1","D",70,"D"
"20112",2330794,76,0,"1","150","D","1","D",53,"D"
"20112",2330794,77,0,"1","820","D","1","D",75,"D"
"20112",2330874,43,0,"1","150","D","1","D",0,"D"
"20112",2330914,70,0,"1","200","D","1","D",45,"D"
"20112",2330914,71,0,"1","150","D","1","D",128,"D"
"20112",2330914,72,0,"1","910","D","1","D",87,"D"
"20112",2331134,33,0,"1","830","D","1","D",120,"D"
"20112",2331174,51,0,"1","150","D","1","D",20,"D"
"20112",2331174,52,0,"1","150","D","1","D",18,"D"
"20112",2331174,53,0,"1","150","D","1","D",95,"D"
"20112",2331174,54,0,"1","200","D","1","D",110,"D"
"20112",2331204,44,0,"1","150","D","1","D",33,"D"
"20112",2331204,45,0,"1","810","D","1","D",30,"D"
"20112",2331445,41,0,"1","830","D","1","D",120,"D"
"20112",2331484,39,0,"1","150","D","1","D",15,"D"
"20112",2331504,33,0,"1","840","D","1","D",12,"D"
"20112",2331524,24,0,"1","150","D","1","D",14,"D"
"20112",2331764,53,0,"1","150","D","1","D",165,"D"
"20112",2331854,52,0,"1","910","D","1","D",57,"D"
"20112",2331854,53,0,"1","840","D","1","D",31,"D"
"20112",2331924,54,0,"1","830","D","1","D",180,"D"
"20112",2331964,67,0,"1","150","D","1","D",60,"D"
"20112",2331964,68,0,"1","150","D","1","D",0,"D"
"20112",2331964,69,0,"1","910","D","1","D",57,"D"
"20112",2332094,43,0,"1","800","D","1","D",1500,"D"
"20112",2332144,89,0,"1","830","D","1","D",216,"D"
"20112",2332144,90,0,"1","820","D","1","D",30,"D"
"20112",2332144,91,0,"1","840","D","1","D",0,"D"
"20112",2332184,67,0,"1","150","D","1","D",50,"D"
"20112",2332184,68,0,"1","150","D","1","D",25,"D"
"20112",2332254,53,0,"1","150","D","1","D",137,"D"
"20112",2332314,32,0,"1","150","D","1","D",40,"F"
"20112",2332324,59,0,"1","150","D","1","D",12,"D"
"20112",2332324,60,0,"1","830","D","1","D",0,"D"
"20112",2332334,59,0,"1","830","D","1","D",84,"D"
"20112",2332334,60,0,"1","840","D","1","D",58,"D"
"20112",2332354,61,0,"1","150","D","1","D",100,"D"
"20112",2332354,62,0,"1","150","D","1","D",60,"D"
"20112",2332354,63,0,"1","800","D","1","D",800,"D"
"20112",2332354,64,0,"1","830","D","1","D",267,"D"
"20112",2332364,26,0,"1","830","D","1","D",36,"D"
"20112",2332414,82,0,"1","150","D","1","D",73,"D"
"20112",2332414,83,0,"1","150","D","1","D",30,"D"
"20112",2332484,46,0,"1","150","D","1","D",45,"D"
"20112",2332484,47,0,"1","150","D","1","D",25,"D"
"20112",2332484,48,0,"1","830","D","1","D",0,"D"
"20112",2332494,34,0,"1","150","D","1","D",54,"D"
"20112",2332514,47,0,"1","150","D","1","D",30,"D"
"20112",2332514,48,0,"1","150","D","1","D",15,"D"
"20112",2332514,49,0,"1","200","D","1","D",30,"D"
"20112",2332514,50,0,"1","830","D","1","D",60,"D"
"20112",2332524,42,0,"1","150","D","1","D",22,"D"
"20112",2332524,43,0,"1","150","D","1","D",31,"D"
"20112",2332524,44,0,"1","830","D","1","D",0,"D"
"20112",2332584,63,0,"1","150","D","1","D",0,"D"
"20112",2332584,64,0,"1","500","D","1","D",3400,"D"
"20112",2332584,65,0,"1","830","D","1","D",200,"D"
"20112",2332604,36,0,"1","840","D","1","D",39,"D"
"20112",2332654,63,0,"1","830","D","1","D",0,"D"
"20112",2332654,64,0,"1","830","D","1","D",0,"D"
"20112",2332694,52,0,"1","830","D","1","D",406,"D"
"20112",2332714,38,0,"1","150","D","1","D",28,"D"
"20112",2332714,39,0,"1","150","D","1","D",20,"D"
"20112",2332714,40,0,"1","830","D","1","D",30,"D"
"20112",2332714,41,0,"1","910","D","1","D",40,"D"
"20112",2332714,42,0,"1","840","D","1","D",35,"D"
"20112",2332794,37,0,"1","150","D","1","D",112,"D"
"20112",2332844,75,0,"1","830","D","1","D",1178,"D"
"20112",2332864,64,0,"1","150","D","1","D",18,"D"
"20112",2333104,51,0,"1","150","D","1","D",27,"D"
"20112",2333114,48,0,"1","150","D","1","D",0,"D"
"20112",2333204,33,0,"1","830","D","1","D",140,"D"
"20112",2333284,34,0,"1","150","D","1","D",52,"D"
"20112",2333304,81,0,"1","150","D","1","D",14,"D"
"20112",2333354,43,0,"1","830","D","1","D",50,"D"
"20112",2333414,40,0,"1","150","D","1","D",0,"D"
"20112",2333654,31,0,"1","830","D","1","D",82,"F"
"20112",2333704,67,0,"1","150","D","1","D",77,"D"
"20112",2333704,68,0,"1","500","D","1","D",475,"D"
"20112",2333744,83,0,"1","150","D","1","D",14,"D"
"20112",2333894,30,0,"1","830","D","1","D",180,"D"
"20112",2334174,50,0,"1","840","D","1","D",35,"D"
"20112",2334194,41,0,"1","150","D","1","D",45,"F"
"20112",2334214,24,0,"1","150","D","1","D",75,"D"
"20112",2334214,25,0,"1","150","D","1","D",42,"D"
"20112",2334294,55,0,"1","830","D","1","D",60,"D"
"20112",2334324,109,0,"1","150","D","1","D",0,"D"
"20112",2334324,110,0,"1","150","D","1","D",0,"D"
"20112",2334324,111,0,"1","830","D","1","D",0,"D"
"20112",2334454,50,0,"1","150","D","1","D",13,"D"
"20112",2334454,51,0,"1","150","D","1","D",56,"D"
"20112",2334474,36,0,"1","150","D","1","D",0,"D"
"20112",2334474,37,0,"1","150","D","1","D",0,"D"
"20112",2334474,38,0,"1","500","D","1","D",114,"D"
"20112",2334554,48,0,"1","830","D","1","D",132,"D"
"20112",2334664,37,0,"1","820","D","1","D",59,"D"
"20112",2334684,82,0,"1","820","D","1","D",50,"D"
"20112",2334694,40,0,"1","830","D","1","D",30,"D"
"20112",2334724,41,0,"1","910","D","1","D",75,"D"
"20112",2334774,43,0,"1","500","D","1","D",45,"D"
"20112",2334894,47,0,"1","830","D","1","D",66,"D"
"20112",2334914,37,0,"1","830","D","1","D",78,"D"
"20112",2334914,38,0,"1","830","D","1","D",140,"D"
"20112",2334944,70,0,"1","830","D","1","D",138,"D"
"20112",2334944,71,0,"1","840","D","1","D",50,"D"
"20112",2334964,35,0,"1","830","D","1","D",177,"D"
"20112",2335134,65,0,"1","830","D","1","D",70,"D"
"20112",2335154,62,0,"1","830","D","1","D",210,"D"
"20112",2335224,37,0,"1","830","D","1","D",120,"D"
"20112",2335224,38,0,"1","930","D","1","D",360,"D"
"20112",2335244,47,0,"1","150","D","1","D",66,"D"
"20112",2335244,48,0,"1","830","D","1","D",177,"D"
"20112",2335274,57,0,"1","150","D","1","D",37,"D"
"20112",2335274,58,0,"1","830","D","1","D",392,"D"
"20112",2335344,39,0,"1","820","D","1","D",35,"D"
"20112",2335444,57,0,"1","150","D","1","D",13,"D"
"20112",2335444,58,0,"1","830","D","1","D",75,"D"
"20112",2335464,52,0,"1","150","D","1","D",98,"D"
"20112",2335464,53,0,"1","150","D","1","D",152,"D"
"20112",2335514,34,0,"1","150","D","1","D",75,"D"
"20112",2335524,74,0,"1","830","D","1","D",66,"D"
"20112",2335524,75,0,"1","820","D","1","D",0,"D"
"20112",2335534,41,0,"1","150","D","1","D",90,"D"
"20112",2335604,54,0,"1","150","D","1","D",64,"D"
"20112",2335604,55,0,"1","830","D","1","D",90,"D"
"20112",2335614,57,0,"1","150","D","1","D",25,"D"
"20112",2335634,53,0,"1","150","D","1","D",55,"D"
"20112",2335634,54,0,"1","200","D","1","D",30,"D"
"20112",2335664,38,0,"1","500","D","1","D",0,"D"
"20112",2335664,39,0,"1","820","D","1","D",0,"D"
"20112",2335784,56,0,"1","150","D","1","D",10,"D"
"20112",2335784,57,0,"1","820","D","1","D",25,"D"
"20112",2335794,45,0,"1","830","D","1","D",75,"D"
"20112",2335884,48,0,"1","500","D","1","D",130,"D"
"20112",2336184,51,0,"1","150","D","1","D",57,"D"
"20112",2336234,64,0,"1","150","D","1","D",265,"D"
"20112",2336234,65,0,"1","500","D","1","D",704,"D"
"20112",2336234,66,0,"1","500","D","1","D",774,"D"
"20112",2336234,67,0,"1","500","D","1","D",520,"D"
"20112",2336234,68,0,"1","820","D","1","D",19,"D"
"20112",2336274,32,0,"1","810","D","1","D",30,"D"
"20112",2336294,47,0,"1","830","D","1","D",70,"D"
"20112",2336404,52,0,"1","830","D","1","D",75,"D"
"20112",2336414,37,0,"1","830","D","1","D",126,"D"
"20112",2336464,48,0,"1","150","D","1","D",46,"D"
"20112",2336514,32,0,"1","150","D","1","D",57,"D"
"20112",2336524,63,0,"1","150","D","1","D",30,"D"
"20112",2336524,64,0,"1","840","D","1","D",30,"D"
"20112",2336684,50,0,"1","150","D","1","D",30,"D"
"20112",2336684,51,0,"1","810","D","1","D",30,"D"
"20112",2336714,32,0,"1","150","D","1","D",40,"D"
"20112",2336754,64,0,"1","150","D","1","D",35,"D"
"20112",2336754,65,0,"1","830","D","1","D",105,"D"
"20112",2336804,53,0,"1","150","D","1","D",96,"F"
"20112",2336864,47,0,"1","150","D","1","D",50,"D"
"20112",2336864,48,0,"1","150","D","1","D",48,"D"
"20112",2336874,28,0,"1","830","D","1","D",139,"D"
"20112",2336984,58,0,"1","810","D","1","D",40,"D"
"20112",2337004,78,0,"1","830","D","1","D",300,"D"
"20112",2337064,60,0,"1","830","D","1","D",110,"D"
"20112",2337084,68,0,"1","150","D","2","D",26,"D"
"20112",2337204,48,0,"1","830","D","1","D",222,"D"
"20112",2337274,49,0,"1","830","D","1","D",213,"D"
"20112",2337284,62,0,"1","800","D","1","D",1290,"D"
"20112",2337344,56,0,"1","820","D","1","D",50,"D"
"20112",2337374,76,0,"1","150","D","1","D",90,"D"
"20112",2337374,77,0,"1","150","D","1","D",12,"D"
"20112",2337424,36,0,"1","830","D","1","D",165,"D"
"20112",2337464,44,0,"1","150","D","1","D",58,"D"
"20112",2337474,61,0,"1","150","D","1","D",32,"D"
"20112",2337494,43,0,"1","150","D","1","D",30,"D"
"20112",2337764,40,0,"1","820","D","1","D",0,"D"
"20112",2337784,70,0,"1","150","D","1","D",48,"D"
"20112",2337794,49,0,"1","150","D","1","D",24,"D"
"20112",2337814,24,0,"1","150","D","1","D",33,"D"
"20112",2337844,37,0,"1","150","D","1","D",247,"D"
"20112",2337844,38,0,"1","810","D","1","D",0,"D"
"20112",2338094,59,0,"1","820","D","1","D",75,"D"
"20112",2338154,46,0,"1","830","D","1","D",44,"D"
"20112",2338184,28,0,"1","150","D","1","D",52,"D"
"20112",2338204,40,0,"1","830","D","1","D",240,"D"
"20112",2338244,52,0,"1","150","D","1","D",20,"D"
"20112",2338384,98,0,"1","150","D","1","D",63,"D"
"20112",2338524,50,0,"1","150","D","1","D",144,"D"
"20112",2338524,51,0,"1","150","D","1","D",10,"D"
"20112",2338594,37,0,"1","150","D","1","D",54,"D"
"20112",2338624,24,0,"1","500","D","1","D",78,"D"
"20112",2338634,54,0,"1","150","D","1","D",36,"D"
"20112",2338634,55,0,"1","150","D","1","D",38,"D"
"20112",2338634,56,0,"1","800","D","1","D",2800,"D"
"20112",2338654,47,0,"1","700","D","1","D",14,"D"
"20112",2338654,48,0,"1","830","D","1","D",80,"D"
"20112",2338684,52,0,"1","150","D","1","D",39,"D"
"20112",2338704,57,0,"1","150","D","1","D",28,"D"
"20112",2338704,58,0,"1","150","D","1","D",10,"D"
"20112",2338904,40,0,"1","930","D","1","D",60,"D"
"20112",2338994,31,0,"1","830","D","1","D",99,"D"
"20112",2339034,46,0,"1","150","D","1","D",9,"D"
"20112",2339054,37,0,"1","150","D","1","D",30,"D"
"20112",2339054,38,0,"1","150","D","1","D",30,"D"
"20112",2339054,39,0,"1","800","D","1","D",420,"D"
"20112",2339094,43,0,"1","150","D","1","D",36,"D"
"20112",2339124,47,0,"1","150","D","1","D",36,"D"
"20112",2339174,45,0,"1","150","D","1","D",75,"D"
"20112",2339324,76,0,"1","150","D","1","D",35,"D"
"20112",2339324,77,0,"1","150","D","1","D",0,"D"
"20112",2339364,29,0,"1","150","D","1","D",40,"D"
"20112",2339364,30,0,"1","150","D","1","D",40,"D"
"20112",2339584,58,0,"1","830","D","1","D",60,"D"
"20112",2339584,59,0,"1","810","D","1","D",100,"D"
"20112",2339684,57,0,"1","950","D","1","D",0,"D"
"20112",2339844,70,0,"1","150","D","1","D",66,"D"
"20112",2339844,71,0,"1","830","D","1","D",178,"D"
"20112",2339854,39,0,"1","150","D","1","D",50,"D"
"20112",2339954,21,0,"1","830","D","1","D",160,"D"
"20112",2339994,36,0,"1","150","D","1","D",42,"D"
"20112",2339994,37,0,"1","830","D","1","D",70,"D"
"20112",2340014,50,0,"1","840","D","1","D",40,"D"
"20112",2340104,82,0,"1","150","D","1","D",45,"D"
"20112",2340104,83,0,"1","200","D","1","D",48,"D"
"20112",2340104,84,0,"1","810","D","1","D",35,"D"
"20112",2340214,84,0,"1","200","D","1","D",60,"D"
"20112",2340294,57,0,"1","830","D","1","D",93,"D"
"20112",2340374,51,0,"1","830","D","1","D",132,"D"
"20112",2340474,67,0,"1","830","D","1","D",480,"D"
"20112",2340534,45,0,"1","840","D","1","D",50,"D"
"20112",2340604,23,0,"1","150","D","1","D",12,"D"
"20112",2340684,56,0,"1","150","D","1","D",18,"D"
"20112",2340684,57,0,"1","830","D","1","D",201,"D"
"20112",2340724,58,0,"1","830","D","1","D",156,"D"
"20112",2340935,39,0,"1","830","D","1","D",800,"D"
"20112",2341124,32,0,"1","150","D","1","D",26,"D"
"20112",2341124,33,0,"1","150","D","1","D",12,"D"
"20112",2341124,34,0,"1","200","D","1","D",30,"D"
"20112",2341164,42,0,"1","830","D","1","D",200,"D"
"20112",2341414,52,0,"1","150","D","1","D",13,"D"
"20112",2341454,66,0,"1","830","D","1","D",240,"D"
"20112",2341454,67,0,"1","820","D","1","D",495,"D"
"20112",2341474,42,0,"1","150","D","1","D",24,"D"
"20112",2341474,43,0,"1","840","D","1","D",35,"D"
"20112",2341624,56,0,"1","830","D","1","D",60,"D"
"20112",2341634,44,0,"1","150","D","1","D",80,"D"
"20112",2341634,45,0,"1","150","D","1","D",24,"D"
"20112",2341714,55,0,"1","150","D","1","D",45,"D"
"20112",2341734,50,0,"1","150","D","1","D",59,"D"
"20112",2341734,51,0,"1","150","D","1","D",84,"D"
"20112",2341734,52,0,"1","700","D","1","D",41,"D"
"20112",2341734,53,0,"1","810","D","1","D",60,"D"
"20112",2341934,40,0,"1","150","D","1","D",38,"D"
"20112",2341934,41,0,"1","150","D","1","D",14,"D"
"20112",2341964,30,0,"1","150","D","1","D",30,"D"
"20112",2342034,42,0,"1","150","D","1","D",20,"D"
"20112",2342054,63,0,"1","150","D","1","D",26,"D"
"20112",2342054,64,0,"1","830","D","1","D",147,"D"
"20112",2342184,54,0,"1","150","D","1","D",49,"D"
"20112",2342184,55,0,"1","840","D","1","D",25,"D"
"20112",2342264,90,0,"1","150","D","1","D",35,"D"
"20112",2342264,91,0,"1","150","D","1","D",28,"D"
"20112",2342264,92,0,"1","150","D","1","D",49,"D"
"20112",2342264,93,0,"1","500","D","1","D",0,"D"
"20112",2342264,94,0,"1","830","D","1","D",486,"D"
"20112",2342314,41,0,"1","150","D","1","D",0,"D"
"20112",2342374,30,0,"1","800","D","1","D",0,"D"
"20112",2342563,53,0,"1","150","D","1","D",18,"D"
"20112",2342593,45,0,"1","150","D","1","D",20,"D"
"20112",2342613,42,0,"1","150","D","1","D",90,"D"
"20112",2342613,43,0,"1","600","D","1","D",800,"D"
"20112",2342613,44,0,"1","830","D","1","D",0,"D"
"20112",2342613,45,0,"1","840","D","1","D",40,"D"
"20112",2342643,100,0,"1","830","D","1","D",402,"D"
"20112",2342653,49,0,"1","150","D","1","D",20,"D"
"20112",2342653,50,0,"1","830","D","1","D",144,"D"
"20112",2342763,39,0,"1","830","D","1","D",0,"D"
"20112",2342783,48,0,"1","830","D","1","D",60,"D"
"20112",2342833,59,0,"1","200","D","1","D",54,"D"
"20112",2342833,60,0,"1","830","D","1","D",126,"D"
"20112",2342875,54,0,"1","150","D","1","D",10,"D"
"20112",2342903,65,0,"1","830","D","1","D",160,"D"
"20112",2343113,35,0,"1","830","D","1","D",99,"D"
"20112",2343133,33,0,"1","150","D","1","D",10,"D"
"20112",2343133,34,0,"1","500","D","1","D",120,"D"
"20112",2343133,35,0,"1","950","D","1","D",400,"D"
"20112",2343153,45,0,"1","150","D","1","D",79,"D"
"20112",2343175,41,0,"1","150","D","1","D",8,"D"
"20112",2343175,42,0,"1","830","D","1","D",75,"D"
"20112",2343183,39,0,"1","840","D","1","D",30,"D"
"20112",2343273,24,0,"1","150","D","1","D",78,"D"
"20112",2343303,29,0,"1","150","D","1","D",1,"D"
"20112",2343313,46,0,"1","830","D","1","D",60,"D"
"20112",2343333,38,0,"1","150","D","1","D",26,"D"
"20112",2343343,54,0,"1","150","D","1","D",33,"F"
"20112",2343403,43,0,"1","150","D","1","D",66,"D"
"20112",2343453,56,0,"1","150","D","1","D",57,"D"
"20112",2343473,33,0,"1","830","D","1","D",177,"D"
"20112",2343473,34,0,"1","820","D","1","D",59,"D"
"20112",2343483,67,0,"1","150","D","1","D",35,"D"
"20112",2343563,26,0,"1","150","D","1","D",69,"D"
"20112",2343643,42,0,"1","800","D","1","D",0,"D"
"20112",2343663,55,0,"1","150","D","1","D",15,"D"
"20112",2343713,39,0,"1","830","D","1","D",0,"D"
"20112",2343773,37,0,"1","150","D","1","D",12,"D"
"20112",2343853,56,0,"1","200","D","1","D",28,"D"
"20112",2343853,57,0,"1","830","D","1","D",240,"D"
"20112",2344093,71,0,"1","150","D","1","D",48,"D"
"20112",2344093,72,0,"1","830","D","1","D",417,"D"
"20112",2344153,37,0,"1","150","D","1","D",63,"D"
"20112",2344153,38,0,"1","800","D","1","D",2000,"D"
"20112",2344163,66,0,"1","150","D","1","D",38,"D"
"20112",2344174,23,0,"1","830","D","1","D",120,"D"
"20112",2344313,60,0,"1","840","D","1","D",50,"D"
"20112",2344333,41,0,"1","150","D","1","D",33,"D"
"20112",2344363,30,0,"1","810","D","1","D",340,"D"
"20112",2344413,35,0,"1","150","D","1","D",54,"D"
"20112",2344453,31,0,"1","830","D","1","D",135,"D"
"20112",2344463,57,0,"1","150","D","1","D",30,"D"
"20112",2344463,58,0,"1","600","D","1","D",538,"D"
"20112",2344563,41,0,"1","150","D","1","D",100,"D"
"20112",2344633,58,0,"1","150","D","1","D",30,"D"
"20112",2344813,38,0,"1","150","D","1","D",20,"D"
"20112",2344833,51,0,"1","150","D","1","D",50,"D"
"20112",2344833,52,0,"1","830","D","1","D",120,"D"
"20112",2344923,44,0,"1","150","D","1","D",14,"D"
"20112",2344963,42,0,"1","150","D","1","D",19,"D"
"20112",2344973,37,0,"1","150","D","1","D",42,"D"
"20112",2345013,60,0,"1","150","D","1","D",22,"D"
"20112",2345013,61,0,"1","150","D","1","D",26,"D"
"20112",2345013,62,0,"1","840","D","1","D",100,"D"
"20112",2345093,47,0,"1","830","D","1","D",0,"D"
"20112",2345193,50,0,"1","830","D","1","D",360,"D"
"20112",2345253,40,0,"1","150","D","1","D",33,"D"
"20112",2345263,33,0,"1","150","D","1","D",50,"D"
"20112",2345383,23,0,"1","840","D","1","D",75,"D"
"20112",2345403,86,0,"1","150","D","1","D",25,"D"
"20112",2345403,87,0,"1","200","D","1","D",17,"D"
"20112",2345403,88,0,"1","830","D","1","D",100,"D"
"20112",2345403,89,0,"1","830","D","1","D",0,"D"
"20112",2345433,45,0,"1","600","D","1","D",938,"D"
"20112",2345443,52,0,"1","810","D","1","D",40,"D"
"20112",2345483,35,0,"1","150","D","1","D",34,"D"
"20112",2345553,49,0,"1","150","D","1","D",20,"D"
"20112",2345553,50,0,"1","150","D","1","D",205,"D"
"20112",2345553,51,0,"1","150","D","1","D",20,"D"
"20112",2345553,52,0,"1","810","D","1","D",6,"D"
"20112",2345623,22,0,"1","150","D","1","D",102,"D"
"20112",2345803,40,0,"1","150","D","1","D",48,"D"
"20112",2345833,42,0,"1","830","D","1","D",140,"D"
"20112",2345873,43,0,"1","150","D","1","D",75,"D"
"20112",2346023,56,0,"1","830","D","1","D",192,"D"
"20112",2346093,52,0,"1","150","D","1","D",35,"D"
"20112",2346093,53,0,"1","200","D","1","D",300,"D"
"20112",2346123,62,0,"1","150","D","1","D",10,"D"
"20112",2346123,63,0,"1","830","D","1","D",0,"D"
"20112",2346163,18,0,"1","600","D","1","D",150,"D"
"20112",2346253,58,0,"1","150","D","1","D",0,"D"
"20112",2346355,48,0,"1","150","D","1","D",15,"D"
"20112",2346443,46,0,"1","150","D","1","D",14,"D"
"20112",2346443,47,0,"1","150","D","1","D",8,"D"
"20112",2346443,48,0,"1","800","D","1","D",25,"D"
"20112",2346623,39,0,"1","830","D","1","D",40,"D"
"20112",2346643,53,0,"1","150","D","1","D",43,"D"
"20112",2346643,54,0,"1","500","D","1","D",137,"D"
"20112",2346643,55,0,"1","830","D","1","D",50,"D"
"20112",2346643,56,0,"1","840","D","1","D",40,"D"
"20112",2346673,32,0,"1","840","D","1","D",35,"D"
"20112",2346713,25,0,"1","830","D","1","D",124,"D"
"20112",2346803,49,0,"1","820","D","1","D",0,"D"
"20112",2346823,39,0,"1","150","D","1","D",43,"D"
"20112",2346823,40,0,"1","150","D","1","D",35,"D"
"20112",2346983,54,0,"1","150","D","1","D",15,"D"
"20112",2346993,76,0,"1","150","D","1","D",39,"D"
"20112",2346993,77,0,"1","150","D","1","D",28,"D"
"20112",2346993,78,0,"1","810","D","1","D",175,"D"
"20112",2346993,79,0,"1","830","D","1","D",60,"D"
"20112",2347253,56,0,"1","150","D","1","D",51,"D"
"20112",2347253,57,0,"1","810","D","1","D",38,"D"
"20112",2347273,32,0,"1","150","D","1","D",6,"D"
"20112",2347273,33,0,"1","810","D","1","D",100,"D"
"20112",2347283,32,0,"1","800","D","1","D",900,"D"
"20112",2347303,58,0,"1","150","D","1","D",0,"D"
"20112",2347323,31,0,"1","150","D","1","D",20,"D"
"20112",2347434,52,0,"1","830","D","1","D",200,"D"
"20112",2347523,57,0,"1","150","D","1","D",0,"D"
"20112",2347553,56,0,"1","150","D","1","D",25,"D"
"20112",2347973,41,0,"1","150","D","1","D",119,"D"
"20112",2347993,63,0,"1","150","D","1","D",39,"D"
"20112",2348033,40,0,"1","150","D","1","D",50,"D"
"20112",2348033,41,0,"1","150","D","1","D",123,"D"
"20112",2348033,42,0,"1","600","D","1","D",3000,"D"
"20112",2348033,43,0,"1","200","D","1","D",40,"D"
"20112",2348033,44,0,"1","800","D","1","D",900,"D"
"20112",2348093,43,0,"1","150","D","1","D",0,"D"
"20112",2348133,36,0,"1","500","D","1","D",0,"D"
"20112",2348143,30,0,"1","150","D","1","D",25,"D"
"20112",2348173,44,0,"1","830","D","1","D",180,"D"
"20112",2348203,52,0,"1","150","D","1","D",18,"D"
"20112",2348203,53,0,"1","830","D","1","D",290,"D"
