"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR1","CRED_TR1","CREDITX1","CRED_TX1"
"20111",2231565,30,0,"4","130","D",4000,"D"
"20111",2231614,23,0,"4","120","D",5200,"D"
"20111",2231614,24,0,"4","130","D",22000,"D"
"20111",2231614,25,0,"4","800","D",18000,"D"
"20111",2231725,20,0,"4","130","D",200,"D"
"20111",2231725,21,0,"4","130","D",70,"D"
"20111",2231754,20,0,"4","120","D",480,"D"
"20111",2231754,21,0,"4","130","D",4800,"D"
"20111",2231754,22,0,"4","700","D",80,"D"
"20111",2231754,23,0,"4","700","D",80,"D"
"20111",2231965,17,0,"4","130","D",220,"D"
"20111",2232084,30,0,"4","130","D",12000,"D"
"20111",2232084,31,0,"4","800","D",250000,"D"
"20111",2232165,18,0,"4","120","D",400,"D"
"20111",2232165,19,0,"4","120","D",70,"D"
"20111",2232165,20,0,"4","130","D",300,"D"
"20111",2232394,30,0,"4","120","D",400,"D"
"20111",2232394,31,0,"4","120","D",1220,"D"
"20111",2232414,26,0,"4","120","D",229,"D"
"20111",2232514,20,0,"4","130","D",15000,"D"
"20111",2232514,21,0,"4","800","D",24000,"D"
"20111",2232555,16,0,"4","120","D",100,"D"
"20111",2232555,17,0,"4","130","D",117,"D"
"20111",2232555,18,0,"4","510","D",1800,"D"
"20111",2232574,16,0,"4","130","D",2500,"D"
"20111",2232644,20,0,"4","120","D",850,"D"
"20111",2232644,21,0,"4","120","D",625,"D"
"20111",2232644,22,0,"4","130","D",3280,"D"
"20111",2232644,23,0,"4","800","D",15000,"D"
"20111",2232665,20,0,"4","130","D",500,"D"
"20111",2232665,21,0,"4","800","D",10000,"F"
"20111",2232814,15,0,"1","130","D",3000,"D"
"20111",2232814,16,0,"1","510","D",8800,"D"
"20111",2232915,17,0,"4","130","D",600,"D"
"20111",2232915,18,0,"4","130","D",600,"D"
"20111",2232935,26,0,"4","110","D",470,"D"
"20111",2232935,27,0,"4","120","D",300,"D"
"20111",2232935,28,0,"4","800","D",45000,"D"
"20111",2233035,35,0,"4","130","D",5000,"D"
"20111",2233035,36,0,"4","130","D",4000,"D"
"20111",2233035,37,0,"4","130","D",6000,"D"
"20111",2233035,38,0,"4","510","D",15000,"D"
"20111",2233144,21,0,"4","130","D",1800,"D"
"20111",2233144,22,0,"4","130","D",7200,"D"
"20111",2233194,18,0,"4","130","D",2000,"D"
"20111",2233194,19,0,"4","130","D",1500,"D"
"20111",2233315,18,0,"4","130","D",1200,"D"
"20111",2233344,40,0,"4","800","D",20000,"D"
"20111",2233395,25,0,"4","130","D",1700,"D"
"20111",2233395,26,0,"4","120","D",2300,"D"
"20111",2233395,27,0,"4","120","D",300,"D"
"20111",2233395,28,0,"4","130","D",300,"D"
"20111",2233405,24,0,"4","130","D",3000,"D"
"20111",2233424,18,0,"4","130","D",657,"F"
"20111",2233475,15,0,"4","130","D",16000,"D"
"20111",2233554,16,0,"4","120","D",300,"D"
"20111",2233554,17,0,"4","130","D",200,"D"
"20111",2233755,39,0,"4","130","D",10000,"D"
"20111",2233835,19,0,"4","130","D",200,"D"
"20111",2233974,19,0,"4","130","D",2700,"D"
"20111",2233974,20,0,"4","110","D",500,"D"
"20111",2233974,21,0,"4","130","D",950,"D"
"20111",2234114,16,0,"4","120","D",109,"D"
"20111",2234265,40,0,"4","110","D",7,"D"
"20111",2234265,41,0,"4","130","D",6500,"D"
"20111",2234265,42,0,"4","130","D",3500,"D"
"20111",2234284,21,0,"4","130","D",2000,"D"
"20111",2234415,29,0,"4","800","D",18000,"D"
"20111",2234424,23,0,"4","200","D",50,"D"
"20111",2234504,17,0,"4","130","D",2500,"D"
"20111",2234525,14,0,"4","120","D",8000,"D"
"20111",2234525,15,0,"4","120","D",2000,"D"
"20111",2234525,16,0,"4","130","D",10000,"D"
"20111",2234525,17,0,"4","130","D",10000,"D"
"20111",2234634,17,0,"4","120","D",2000,"D"
"20111",2234644,26,0,"4","130","D",1400,"D"
"20111",2234714,18,0,"4","120","D",387,"D"
"20111",2234714,19,0,"4","130","D",600,"D"
"20111",2234714,20,0,"4","130","D",200,"D"
"20111",2234714,21,0,"4","130","D",629,"D"
"20111",2234714,22,0,"4","130","D",579,"D"
"20111",2234824,36,0,"4","130","D",480,"D"
"20111",2234885,43,0,"4","130","D",9000,"F"
"20111",2234885,44,0,"4","120","D",5000,"F"
"20111",2234904,15,0,"4","800","D",50000,"D"
"20111",2234904,16,0,"4","800","D",70000,"D"
"20111",2234904,17,0,"4","800","D",10000,"D"
"20111",2234904,18,0,"4","800","D",80000,"D"
"20111",2235064,21,0,"4","130","D",10000,"D"
"20111",2235135,18,0,"4","130","D",800,"D"
"20111",2235144,33,0,"4","120","D",40,"D"
"20111",2235144,34,0,"4","120","D",100,"D"
"20111",2235144,35,0,"4","130","D",1900,"D"
"20111",2235155,23,0,"4","110","D",3800,"D"
"20111",2235155,24,0,"4","120","D",3720,"D"
"20111",2235155,25,0,"4","130","D",4900,"D"
"20111",2235155,26,0,"4","130","D",3700,"D"
"20111",2235155,27,0,"4","130","D",2000,"D"
"20111",2235155,28,0,"4","700","D",120,"D"
"20111",2235155,29,0,"4","800","D",18000,"D"
"20111",2235155,30,0,"4","800","D",34000,"D"
"20111",2235344,15,0,"1","130","D",7000,"D"
"20111",2235434,31,0,"4","130","D",1018,"D"
"20111",2235575,25,0,"4","130","D",85,"F"
"20111",2235624,14,0,"1","700","D",2000,"D"
"20111",2235644,27,0,"4","130","D",6000,"D"
"20111",2235644,28,0,"4","200","D",40,"D"
"20111",2235705,26,0,"4","120","D",400,"D"
"20111",2235725,20,0,"4","130","D",2500,"D"
"20111",2235784,17,0,"4","130","D",4594,"D"
"20111",2235914,25,0,"4","110","D",15000,"D"
"20111",2236094,21,0,"4","130","D",300,"D"
"20111",2236094,22,0,"4","800","D",8000,"D"
"20111",2236104,19,0,"1","130","D",4500,"D"
"20111",2236114,22,0,"4","130","D",1700,"D"
"20111",2236145,16,0,"4","130","D",3200,"D"
"20111",2236145,17,0,"4","130","D",4200,"D"
"20111",2236145,18,0,"4","130","D",3200,"D"
"20111",2236205,17,0,"4","130","D",2958,"D"
"20111",2236205,18,0,"4","130","D",200,"D"
"20111",2236364,21,0,"4","120","D",4800,"D"
"20111",2236364,22,0,"4","130","D",300,"D"
"20111",2236364,23,0,"4","700","D",200,"D"
"20111",2236364,24,0,"4","800","D",30000,"D"
"20111",2236415,26,0,"4","120","D",9000,"D"
"20111",2236415,27,0,"4","120","D",800,"D"
"20111",2236415,28,0,"4","120","D",300,"D"
"20111",2236415,29,0,"4","130","D",40000,"D"
"20111",2236415,30,0,"4","130","D",7000,"D"
"20111",2236415,31,0,"4","200","D",800,"D"
"20111",2236415,32,0,"4","510","D",6500,"D"
"20111",2236415,33,0,"4","800","D",4200,"D"
"20111",2236415,34,0,"4","110","D",2000,"D"
"20111",2236415,35,0,"4","700","D",400,"D"
"20111",2236424,34,0,"4","130","D",1800,"D"
"20111",2236424,35,0,"4","800","D",600,"D"
"20111",2236545,46,0,"4","120","D",6000,"F"
"20111",2236545,47,0,"4","700","D",100,"F"
"20111",2236545,48,0,"4","800","D",13000,"D"
"20111",2236554,18,0,"4","130","D",2000,"D"
"20111",2236645,15,0,"4","130","D",239,"D"
"20111",2236665,23,0,"4","700","D",64,"D"
"20111",2236724,24,0,"4","800","D",10000,"D"
"20111",2236724,25,0,"4","120","D",100,"D"
"20111",2236724,26,0,"4","130","D",5000,"D"
"20111",2236724,27,0,"4","700","D",4000,"F"
"20111",2236785,24,0,"4","510","D",3500,"D"
"20111",2236945,17,0,"4","120","D",13000,"D"
"20111",2236945,18,0,"4","130","D",35000,"D"
"20111",2236945,19,0,"4","800","D",6500,"D"
"20111",2237115,27,0,"4","130","D",250,"D"
"20111",2237115,28,0,"4","800","D",18000,"D"
"20111",2237125,18,0,"4","700","D",1200,"D"
"20111",2237125,19,0,"4","130","D",1700,"D"
"20111",2237215,28,0,"4","800","D",28000,"D"
"20111",2237235,24,0,"4","130","D",375,"D"
"20111",2237334,27,0,"4","120","D",3500,"D"
"20111",2237334,28,0,"4","800","D",10000,"D"
"20111",2237364,20,0,"4","120","D",100,"F"
"20111",2237364,21,0,"4","130","D",341,"F"
"20111",2237364,22,0,"4","130","D",10,"F"
"20111",2237364,23,0,"4","130","D",7000,"F"
"20111",2237364,24,0,"4","700","D",110,"F"
"20111",2237415,15,0,"4","120","D",350,"D"
"20111",2237415,16,0,"4","120","D",200,"D"
"20111",2237415,17,0,"4","120","D",900,"D"
"20111",2237415,18,0,"4","700","D",150,"D"
"20111",2237515,23,0,"4","130","D",400,"D"
"20111",2237564,21,0,"4","120","D",3000,"D"
"20111",2237564,22,0,"4","130","D",3500,"D"
"20111",2237665,28,0,"4","800","D",20000,"D"
"20111",2237705,28,0,"4","120","D",119,"D"
"20111",2237705,29,0,"4","800","D",11929,"D"
"20111",2238024,21,0,"4","130","D",35000,"D"
"20111",2238235,26,0,"4","700","D",1000,"D"
"20111",2238235,27,0,"4","130","D",1000,"D"
"20111",2238255,15,0,"4","120","D",54,"D"
"20111",2238315,18,0,"4","120","D",1200,"D"
"20111",2238315,19,0,"4","130","D",6000,"D"
"20111",2238315,20,0,"4","130","D",2000,"D"
"20111",2238315,21,0,"4","700","D",3000,"D"
"20111",2238584,29,0,"4","130","D",13000,"D"
"20111",2238584,30,0,"4","200","D",400,"D"
"20111",2238584,31,0,"4","200","D",539,"D"
"20111",2238605,16,0,"4","130","D",10000,"D"
"20111",2238805,35,0,"4","120","D",300,"D"
"20111",2238805,36,0,"4","130","D",4000,"D"
"20111",2238815,21,0,"4","130","D",600,"D"
"20111",2238815,22,0,"4","130","D",70,"D"
"20111",2238815,23,0,"4","120","D",800,"D"
"20111",2238865,17,0,"4","130","D",1,"D"
"20111",2238944,30,0,"4","130","D",7000,"D"
"20111",2238944,31,0,"4","800","D",15000,"D"
"20111",2239005,20,0,"4","130","D",2100,"F"
"20111",2239005,21,0,"4","130","D",50000,"F"
"20111",2239095,25,0,"4","130","D",900,"D"
"20111",2239095,26,0,"4","700","D",350,"D"
"20111",2239105,21,0,"4","130","D",10000,"D"
"20111",2239285,19,0,"4","130","D",20000,"D"
"20111",2239285,20,0,"4","130","D",6000,"D"
"20111",2239285,21,0,"4","130","D",1,"D"
"20111",2239345,16,0,"4","120","D",200,"D"
"20111",2239375,21,0,"4","130","D",7000,"D"
"20111",2239464,27,0,"4","130","D",1000,"D"
"20111",2239484,23,0,"1","130","D",1500,"F"
"20111",2239524,23,0,"4","130","D",500,"F"
"20111",2239545,19,0,"4","130","D",5500,"D"
"20111",2239585,15,0,"4","120","D",1500,"D"
"20111",2239585,16,0,"4","120","D",1700,"D"
"20111",2239585,17,0,"4","130","D",5000,"D"
"20111",2239585,18,0,"4","130","D",1700,"D"
"20111",2239585,19,0,"4","700","D",668,"D"
"20111",2239625,17,0,"4","130","D",1500,"D"
"20111",2239684,23,0,"4","130","D",4100,"D"
"20111",2239854,29,0,"4","130","D",3810,"D"
"20111",2239875,31,0,"4","800","D",65000,"D"
"20111",2239935,43,0,"4","130","D",2000,"D"
"20111",2239935,44,0,"4","700","D",150,"D"
"20111",2240004,18,0,"4","130","D",300,"D"
"20111",2240094,27,0,"4","130","D",11250,"D"
"20111",2240164,18,0,"4","130","D",2000,"D"
"20111",2240215,20,0,"4","130","D",1000,"D"
"20111",2240595,18,0,"4","110","D",11,"D"
"20111",2240595,19,0,"4","120","D",500,"D"
"20111",2240595,20,0,"4","120","D",400,"D"
"20111",2240595,21,0,"4","120","D",600,"D"
"20111",2240595,22,0,"4","130","D",250,"D"
"20111",2240595,23,0,"4","130","D",300,"D"
"20111",2240595,24,0,"4","130","D",400,"D"
"20111",2240645,14,0,"4","130","D",1900,"F"
"20111",2240705,17,0,"4","700","D",2000,"F"
"20111",2240865,26,0,"4","130","D",19000,"D"
"20111",2240865,27,0,"4","130","D",14000,"D"
"20111",2240925,19,0,"4","200","D",600,"D"
"20111",2240925,20,0,"4","800","D",70500,"D"
"20111",2241075,19,0,"4","700","D",3000,"D"
"20111",2241114,21,0,"4","120","D",700,"D"
"20111",2241114,22,0,"4","120","D",600,"D"
"20111",2241114,23,0,"4","130","D",200,"D"
"20111",2241114,24,0,"4","800","D",12000,"D"
"20111",2241135,14,0,"4","130","D",2000,"D"
"20111",2241135,15,0,"4","130","D",2000,"D"
"20111",2241154,25,0,"4","130","D",3000,"D"
"20111",2241335,30,0,"4","110","D",100,"D"
"20111",2241335,31,0,"4","130","D",5000,"D"
"20111",2241335,32,0,"4","200","D",800,"D"
"20111",2241395,54,0,"4","130","D",280,"D"
"20111",2241395,55,0,"4","130","D",3600,"D"
"20111",2241465,17,0,"4","130","D",5000,"F"
"20111",2241465,18,0,"4","130","D",4200,"F"
"20111",2241474,16,0,"4","700","D",400,"D"
"20111",2241514,20,0,"4","120","D",200,"D"
"20111",2241514,21,0,"4","130","D",7000,"D"
"20111",2241555,30,0,"4","120","D",300,"D"
"20111",2241555,31,0,"4","130","D",15000,"D"
"20111",2241555,32,0,"4","800","D",2000,"D"
"20111",2241635,19,0,"4","510","D",2000,"D"
"20111",2241644,17,0,"4","120","D",700,"D"
"20111",2241644,18,0,"4","120","D",1000,"D"
"20111",2241664,17,0,"1","130","D",800,"D"
"20111",2241685,16,0,"4","130","D",4300,"D"
"20111",2241715,18,0,"4","120","D",1200,"D"
"20111",2241715,19,0,"4","120","D",400,"D"
"20111",2241715,20,0,"4","120","D",1800,"D"
"20111",2241715,21,0,"4","120","D",1000,"D"
"20111",2241715,22,0,"4","120","D",1250,"D"
"20111",2241715,23,0,"4","130","D",400,"D"
"20111",2241715,24,0,"4","130","D",450,"D"
"20111",2241715,25,0,"4","130","D",6700,"D"
"20111",2241715,26,0,"4","130","D",90,"D"
"20111",2241715,27,0,"4","130","D",1600,"D"
"20111",2241715,28,0,"4","130","D",1300,"D"
"20111",2241715,29,0,"4","130","D",660,"D"
"20111",2241715,30,0,"4","130","D",2800,"D"
"20111",2241715,31,0,"4","130","D",700,"D"
"20111",2241715,32,0,"4","800","D",160000,"D"
"20111",2241735,24,0,"4","120","D",450,"D"
"20111",2241735,25,0,"4","120","D",150,"D"
"20111",2241845,22,0,"4","130","D",2000,"D"
"20111",2241904,28,0,"4","130","D",600,"D"
"20111",2241995,17,0,"4","130","D",150,"D"
"20111",2242054,17,0,"4","130","D",900,"D"
"20111",2242245,21,0,"4","130","D",4000,"D"
"20111",2242275,25,0,"4","120","D",591,"D"
"20111",2242314,15,0,"4","130","D",1500,"D"
"20111",2242314,16,0,"4","120","D",200,"D"
"20111",2242314,17,0,"4","800","D",20000,"D"
"20111",2242324,23,0,"4","130","D",20000,"D"
"20111",2242324,24,0,"4","800","D",4500,"F"
"20111",2242345,36,0,"4","130","D",2500,"D"
"20111",2242345,37,0,"4","130","D",13000,"D"
"20111",2242384,22,0,"4","800","D",20000,"D"
"20111",2242394,15,0,"4","130","D",2200,"F"
"20111",2242434,20,0,"4","130","D",1900,"D"
"20111",2242434,21,0,"4","800","D",36000,"D"
"20111",2242514,22,0,"4","700","D",1700,"D"
"20111",2242544,14,0,"4","130","D",3500,"D"
"20111",2242585,17,0,"4","130","D",5040,"F"
"20111",2242624,31,0,"4","120","D",1200,"D"
"20111",2242624,32,0,"4","130","D",3000,"D"
"20111",2242634,20,0,"4","130","D",700,"D"
"20111",2242794,15,0,"4","130","D",1500,"D"
"20111",2242794,16,0,"4","700","D",400,"D"
"20111",2242825,15,0,"4","130","D",600,"D"
"20111",2242865,24,0,"4","130","D",100,"D"
"20111",2242865,25,0,"4","120","D",37,"D"
"20111",2242965,16,0,"4","130","D",1050,"D"
"20111",2242965,17,0,"4","510","D",400,"D"
"20111",2243244,14,0,"4","130","D",1400,"D"
"20111",2243244,15,0,"4","130","D",1700,"D"
"20111",2243244,16,0,"4","130","D",2500,"D"
"20111",2243295,33,0,"4","700","D",2400,"D"
"20111",2243434,19,0,"4","130","D",1400,"F"
"20111",2243464,33,0,"4","130","D",15000,"D"
"20111",2243475,17,0,"4","130","D",3000,"D"
"20111",2243644,41,0,"4","130","D",300,"D"
"20111",2243725,37,0,"4","130","D",5000,"D"
"20111",2243775,17,0,"4","130","D",1389,"D"
"20111",2243795,19,0,"4","130","D",1100,"D"
"20111",2243795,20,0,"4","700","D",110,"D"
"20111",2243865,23,0,"4","130","D",6000,"D"
"20111",2243865,24,0,"4","800","D",600,"D"
"20111",2243905,23,0,"4","120","D",210,"D"
"20111",2243905,24,0,"4","130","D",6000,"D"
"20111",2243905,25,0,"4","130","D",7000,"D"
"20111",2243954,18,0,"4","130","D",1600,"D"
"20111",2244165,21,0,"4","130","D",600,"D"
"20111",2244365,19,0,"4","130","D",500,"D"
"20111",2244365,20,0,"4","800","D",16000,"D"
"20111",2244384,16,0,"4","130","D",2500,"D"
"20111",2244425,38,0,"4","110","D",85,"D"
"20111",2244425,39,0,"4","130","D",300,"D"
"20111",2244425,40,0,"4","130","D",350,"D"
"20111",2244585,26,0,"4","120","D",700,"D"
"20111",2244585,27,0,"4","130","D",100,"D"
"20111",2244605,21,0,"4","110","D",100,"D"
"20111",2244605,22,0,"4","130","D",4000,"D"
"20111",2244605,23,0,"4","130","D",15000,"D"
"20111",2244764,21,0,"4","130","D",850,"D"
"20111",2244794,25,0,"4","120","D",600,"D"
"20111",2244794,26,0,"4","130","D",12500,"D"
"20111",2244794,27,0,"4","130","D",22000,"D"
"20111",2244794,28,0,"4","700","D",711,"D"
"20111",2244995,17,0,"4","130","D",1300,"D"
"20111",2245354,25,0,"4","130","D",3600,"D"
"20111",2245354,26,0,"4","510","D",5000,"D"
"20111",2245354,27,0,"4","800","D",40000,"D"
"20111",2245654,14,0,"4","130","D",11385,"D"
"20111",2245654,15,0,"4","130","D",19000,"D"
"20111",2245654,16,0,"4","130","D",15000,"D"
"20111",2245715,21,0,"4","130","D",350,"D"
"20111",2245715,22,0,"4","800","D",2600,"D"
"20111",2245745,17,0,"4","130","D",2200,"D"
"20111",2245835,19,0,"4","130","D",1000,"D"
"20111",2245885,26,0,"4","130","D",770,"D"
"20111",2245885,27,0,"4","510","D",568,"D"
"20111",2246044,18,0,"4","800","D",31962,"D"
"20111",2246055,14,0,"4","130","D",300,"F"
"20111",2246134,19,0,"4","130","D",300,"D"
"20111",2246145,22,0,"4","130","D",1000,"D"
"20111",2246174,16,0,"4","130","D",15000,"D"
"20111",2246224,15,0,"4","130","D",640,"D"
"20111",2246245,24,0,"4","110","D",100,"F"
"20111",2246245,25,0,"4","110","D",220,"F"
"20111",2246624,25,0,"4","130","D",10000,"D"
"20111",2246734,19,0,"4","110","D",48,"D"
"20111",2246734,20,0,"4","130","D",245,"D"
"20111",2246804,15,0,"4","130","D",300,"D"
"20111",2246914,40,0,"4","130","D",840,"D"
"20111",2246914,41,0,"4","130","D",300,"D"
"20111",2247014,20,0,"4","120","D",82,"F"
"20111",2247025,15,0,"4","120","D",200,"D"
"20111",2247025,16,0,"4","130","D",1500,"D"
"20111",2247044,26,0,"4","700","D",9000,"D"
"20111",2247095,32,0,"4","130","D",500,"D"
"20111",2247134,21,0,"4","130","D",1400,"D"
"20111",2247144,16,0,"4","130","D",1,"F"
"20111",2247175,23,0,"4","510","D",4000,"D"
"20111",2247265,19,0,"4","130","D",2000,"D"
"20111",2247285,28,0,"4","120","D",172,"D"
"20111",2247285,29,0,"4","130","D",6000,"D"
"20111",2247424,20,0,"4","800","D",30000,"F"
"20111",2247434,25,0,"4","130","D",8500,"D"
"20111",2247434,26,0,"4","120","D",45,"D"
"20111",2247444,36,0,"1","510","D",980,"D"
"20111",2247475,17,0,"4","130","D",12400,"D"
"20111",2247505,18,0,"4","130","D",3500,"D"
"20111",2247505,19,0,"4","130","D",1200,"D"
"20111",2247505,20,0,"4","800","D",11000,"D"
"20111",2247534,38,0,"4","110","D",77,"D"
"20111",2247534,39,0,"4","130","D",3729,"D"
"20111",2247534,40,0,"4","130","D",7864,"D"
"20111",2247534,41,0,"4","130","D",2292,"D"
"20111",2247534,42,0,"4","130","D",18039,"D"
"20111",2247534,43,0,"4","130","D",12668,"D"
"20111",2247534,44,0,"4","120","D",845,"D"
"20111",2247575,15,0,"4","120","D",900,"F"
"20111",2247575,16,0,"4","120","D",100,"D"
"20111",2247634,18,0,"4","120","D",500,"D"
"20111",2247634,19,0,"4","120","D",173,"D"
"20111",2247634,20,0,"4","700","D",500,"D"
"20111",2247785,21,0,"4","130","D",3000,"F"
"20111",2247815,19,0,"4","130","D",600,"D"
"20111",2247844,14,0,"4","120","D",300,"D"
"20111",2247855,23,0,"4","120","D",3500,"D"
"20111",2247884,18,0,"4","130","D",10000,"D"
"20111",2247935,15,0,"4","130","D",100,"D"
"20111",2248025,20,0,"4","120","D",400,"D"
"20111",2248084,19,0,"4","800","D",5000,"D"
"20111",2248105,17,0,"4","110","D",50,"D"
"20111",2248125,21,0,"4","110","D",160,"D"
"20111",2248125,22,0,"4","130","D",4000,"D"
"20111",2248194,37,0,"4","130","D",684,"D"
"20111",2248194,38,0,"4","510","D",868,"D"
"20111",2248285,15,0,"4","130","D",100,"D"
"20111",2248315,14,0,"4","130","D",500,"D"
"20111",2248315,15,0,"4","130","D",2500,"D"
"20111",2248534,27,0,"4","800","D",24000,"D"
"20111",2248685,21,0,"4","130","D",7000,"D"
"20111",2248685,22,0,"4","130","D",1000,"D"
"20111",2248685,23,0,"4","700","D",700,"D"
"20111",2248705,16,0,"4","130","D",1500,"F"
"20111",2248715,21,0,"4","130","D",2500,"D"
"20111",2248715,22,0,"4","800","D",12500,"F"
"20111",2248735,18,0,"4","130","D",60,"F"
"20111",2248755,18,0,"4","130","D",12000,"D"
"20111",2248795,19,0,"4","130","D",900,"F"
"20111",2248795,20,0,"4","110","D",150,"F"
"20111",2248914,26,0,"4","800","D",20000,"D"
"20111",2248945,28,0,"4","510","D",750,"D"
"20111",2248945,29,0,"4","130","D",10000,"D"
"20111",2248945,30,0,"4","700","D",179,"D"
"20111",2248945,31,0,"4","800","D",600,"D"
"20111",2248975,21,0,"4","120","D",538,"D"
"20111",2248975,22,0,"4","130","D",3100,"D"
"20111",2249065,17,0,"4","130","D",700,"F"
"20111",2249084,16,0,"4","120","D",250,"D"
"20111",2249124,21,0,"1","110","D",500,"D"
"20111",2249124,22,0,"1","120","D",200,"D"
"20111",2249124,23,0,"1","130","D",2000,"D"
"20111",2249134,16,0,"4","130","D",3000,"D"
"20111",2249304,16,0,"4","130","D",800,"D"
"20111",2249315,21,0,"4","120","D",70,"D"
"20111",2249315,22,0,"4","130","D",11000,"D"
"20111",2249364,21,0,"4","130","D",800,"D"
"20111",2249395,15,0,"4","130","D",1600,"D"
"20111",2249534,18,0,"4","130","D",800,"D"
"20111",2249544,15,0,"4","700","D",110,"F"
"20111",2249854,14,0,"4","130","D",100,"D"
"20111",2249925,16,0,"4","130","D",25000,"D"
"20111",2249984,14,0,"4","130","D",900,"D"
"20111",2250034,19,0,"4","130","D",900,"D"
"20111",2250034,20,0,"4","130","D",300,"D"
"20111",2250034,21,0,"4","700","D",100,"D"
"20111",2250105,26,0,"4","130","D",18000,"D"
"20111",2250105,27,0,"4","130","D",4800,"D"
"20111",2250105,28,0,"4","130","D",5000,"D"
"20111",2250105,29,0,"4","200","D",9000,"D"
"20111",2250105,30,0,"4","800","D",4700,"D"
"20111",2250105,31,0,"4","800","D",12000,"D"
"20111",2250114,26,0,"4","130","D",3000,"D"
"20111",2250205,19,0,"4","130","D",4500,"D"
"20111",2250205,20,0,"4","130","D",4000,"D"
"20111",2250205,21,0,"4","130","D",7000,"D"
"20111",2250205,22,0,"4","700","D",16000,"D"
"20111",2250244,14,0,"4","700","D",53000,"D"
"20111",2250315,17,0,"4","800","D",12000,"D"
"20111",2250344,21,0,"4","130","D",341,"D"
"20111",2250355,22,0,"4","700","D",2600,"D"
"20111",2250565,18,0,"4","130","D",8000,"D"
"20111",2250605,14,0,"4","700","D",2000,"D"
"20111",2250605,15,0,"4","800","D",11500,"D"
