"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20111",2232574,29,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",343,"D","01","D",9000,"D"
"20111",2232975,53,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",36000,"D"
"20111",2233015,57,0,"5","01","D","100","D","1","D",0.0475,"D",293,"D",3207,"D","02","D",24694,"D"
"20111",2233015,58,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2233344,59,0,"5","01","D","100","D","1","D",0.0475,"D",148,"D",426,"D","01","D",12470,"D"
"20111",2233405,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",19000,"D"
"20111",2233654,51,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2233755,69,0,"5","01","D","100","D","1","D",0.0475,"D",118,"D",507,"D","01","D",9920,"D"
"20111",2234085,39,0,"5","01","D","100","D",,"C",0.0475,"D",831,"F",429,"F","01","D",70000,"F"
"20111",2234284,45,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",21572,"T","01","D",24000,"D"
"20111",2234375,47,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1144,"D","01","D",30000,"D"
"20111",2234415,69,0,"5","01","D","100","D","1","D",0.0475,"D",926,"D",-41,"D","01","D",78000,"D"
"20111",2234424,47,0,"5","01","D","100","D","1","D",0.0475,"D",171,"F",447,"F","01","D",14400,"F"
"20111",2234644,58,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2234665,54,0,"5","01","D","100","D","1","D",0.0475,"D",1389,"D",2611,"D","01","D",117000,"D"
"20111",2235454,87,0,"5","02","D","300","D","1","D",0.0475,"D",273,"F",1427,"F","01","D",23000,"F"
"20111",2236185,30,0,"5","01","D","100","D","1","D",0.0475,"D",204,"D",596,"D","01","D",17208,"D"
"20111",2236245,69,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",449,"D","01","D",38000,"D"
"20111",2236264,75,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2236614,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",100000,"D"
"20111",2236724,57,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",38000,"D"
"20111",2237045,40,0,"5","01","D","100","D","1","D",0.0475,"D",356,"F",454,"F","01","D",30000,"F"
"20111",2237115,51,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",429,"D","01","D",70000,"D"
"20111",2237184,28,0,"5","01","D","100","D","1","D",0.0475,"D",1476,"D",2343,"D","01","D",124261,"D"
"20111",2237694,58,0,"5","01","D","100","D","1","D",0.0475,"D",5,"D",280,"D","01","D",400,"D"
"20111",2237755,79,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",1141,"D","01","D",4962,"D"
"20111",2238964,46,0,"5","01","D","100","D","1","D",0.0475,"D",439,"D",-139,"D","01","D",37000,"D"
"20111",2239005,53,0,"5","01","D","100","D","1","D",0.0475,"D",82,"D",518,"D","01","D",6900,"D"
"20111",2239095,47,0,"5","01","D","100","D","1","D",0.0475,"D",101,"D",199,"D","01","D",8500,"D"
"20111",2239105,38,0,"5","01","D","200","D","1","D",0.0475,"D",273,"D",-18,"D","01","D",23000,"D"
"20111",2239355,47,0,"5","01","D","100","D","2","D",0.0475,"D",356,"F",394,"F","01","D",30000,"F"
"20111",2239484,43,0,"1","03","D","200","D","1","D",0.0475,"D",74,"F",286,"F","01","D",6209,"F"
"20111",2239684,47,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",393,"D","01","D",25000,"D"
"20111",2240164,38,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",-26,"D","01","D",30000,"D"
"20111",2240595,51,0,"5","03","D","500","D","1","D",0.0475,"D",95,"F",887,"V","01","D",8000,"F"
"20111",2240645,35,0,"5","01","D","100","D","1","D",0.0475,"D",692,"D",-287,"D","01","D",58300,"D"
"20111",2240735,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",400000,"D"
"20111",2240865,58,0,"5","01","D","100","D","1","D",0.0475,"D",1424,"D",76,"D","01","D",119880,"D"
"20111",2240964,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2241095,46,0,"5","01","D","100","D","1","D",0.0475,"D",1413,"D",-713,"D","01","D",119000,"D"
"20111",2241335,56,0,"5","02","D","200","D","1","D",0.0475,"D",12,"D",18,"D","01","D",1000,"D"
"20111",2241675,46,0,"5","01","D","100","D","2","D",0.0475,"D",4,"F",296,"F","01","D",300,"F"
"20111",2242324,42,0,"5","01","D","100","D","1","D",0.0475,"D",1378,"F",1022,"F","01","D",116000,"F"
"20111",2243215,53,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",1490,"D","01","D",13000,"D"
"20111",2243234,39,0,"5","01","D","100","D",,"C",0.0475,"D",148,"F",426,"F","01","D",12470,"F"
"20111",2243494,34,0,"5","01","D","100","D","1","D",0.0475,"D",582,"F",-303,"F","01","D",49000,"F"
"20111",2243795,49,0,"5","01","D","100","D","1","D",0.0475,"D",172,"D",251,"D","01","D",14456,"D"
"20111",2244404,35,0,"5","01","D","100","D","2","D",0.0475,"D",46,"F",1385,"F","01","D",3900,"F"
"20111",2244585,54,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",1427,"D","01","D",23000,"D"
"20111",2245344,31,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2245644,52,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",631,"D","01","D",10000,"D"
"20111",2246374,34,0,"5","01","D","100","D","1","D",0.0475,"D",426,"F",1760,"F","01","D",35882,"F"
"20111",2246745,46,0,"5","01","D","100","D","1","D",0.0475,"D",113,"D",37,"D","01","D",9500,"D"
"20111",2246835,42,0,"5","01","D","100","D",,"C",0.0475,"D",356,"F",124,"F","01","D",30000,"F"
"20111",2246945,34,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",469,"D","01","D",11000,"D"
"20111",2247274,31,0,"5","01","D","100","D","2","D",0.0475,"D",594,"F",21572,"V","01","D",50000,"F"
"20111",2247424,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2248025,43,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",395,"D","01","D",12000,"D"
"20111",2248105,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",26000,"D"
"20111",2248155,64,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",-181,"D","01","D",38000,"D"
"20111",2248685,43,0,"5","01","D","100","D","1","D",0.0475,"D",137,"D",763,"D","01","D",11500,"D"
"20111",2249795,54,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",6,"D","01","D",38,"D"
"20111",2250015,33,0,"5","01","D","100","D",,"C",0.0475,"D",297,"F",603,"F","01","D",25000,"F"
"20111",2251214,63,0,"5","01","D","100","D","1","D",0.0475,"D",175,"D",-43,"D","01","D",14742,"D"
"20111",2251634,57,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",236,"D","01","D",18000,"D"
"20111",2251654,56,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2252705,43,0,"5","01","D","100","D","1","D",0.0475,"D",269,"D",844,"D","01","D",22650,"D"
"20111",2252715,33,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",422,"D","01","D",15000,"D"
"20111",2252894,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",12000,"D"
"20111",2252924,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2253044,56,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2253844,44,0,"1","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",5000,"D"
"20111",2254805,42,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",212,"D","01","D",20000,"D"
"20111",2254864,36,0,"5","01","D","100","D","1","D",0.0475,"D",172,"D",686,"D","01","D",14500,"D"
"20111",2256024,39,0,"5","01","D","100","D","1","D",0.0475,"D",261,"F",2999,"F","01","D",22000,"F"
"20111",2256465,50,0,"5","01","D","100","D","1","D",0.0475,"D",143,"F",757,"F","01","D",12000,"F"
"20111",2257005,59,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2258315,41,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",-432,"D","01","D",49000,"D"
"20111",2258674,39,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2259025,52,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",296,"D","01","D",13000,"D"
"20111",2259884,29,0,"5","01","D","100","D","1","D",0.0475,"D",333,"F",547,"F","01","D",28000,"F"
"20111",2260184,38,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",1025,"D","01","D",40000,"D"
"20111",2260325,46,0,"5","02","D","500","D","1","D",0.0475,"D",95,"D",887,"T","01","D",8000,"D"
"20111",2260954,46,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",1120,"D","01","D",32000,"D"
"20111",2261044,56,0,"5","01","D","100","D","1","D",0.0475,"D",242,"D",1462,"D","01","D",20400,"D"
"20111",2261384,42,0,"5","01","D","100","D","1","D",0.0475,"D",368,"F",388,"F","01","D",31000,"F"
"20111",2261864,40,0,"5","01","D","100","D","1","D",0.0475,"D",59,"F",1141,"F","01","D",4962,"F"
"20111",2262504,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",2076,"D"
"20111",2263385,47,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",333600,"D"
"20111",2263825,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",100000,"D"
"20111",2264205,66,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",1756,"D","01","D",29000,"D"
"20111",2264325,61,0,"5","01","D","100","D","1","D",0.0475,"D",487,"F",1106,"F","01","D",41000,"F"
"20111",2264345,65,0,"5","01","D","100","D","1","D",0.0475,"D",677,"D",523,"D","01","D",57000,"D"
"20111",2264604,42,0,"5","01","D","100","D","2","D",0.0475,"D",48,"F",237,"F","01","D",4000,"F"
"20111",2264865,68,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",1669,"D","01","D",11000,"D"
"20111",2265734,33,0,"5","01","D","200","D","2","D",0.0475,"D",.,"A",.,"A","01","D",238000,"D"
"20111",2266255,52,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",747,"D","01","D",4000,"D"
"20111",2266275,51,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20111",2266734,39,0,"5","01","D","100","D","1","D",0.0475,"D",710,"D",10,"D","01","D",59800,"D"
"20111",2267005,23,0,"5","01","D","100","D","2","D",0.0475,"D",772,"F",1028,"F","01","D",65000,"F"
"20111",2267064,27,0,"5","01","D","100","D","1","D",0.0475,"D",594,"F",-102,"F","01","D",50000,"F"
"20111",2267404,35,0,"5","01","D","100","D",,"C",0.0475,"D",884,"F",4420,"F","01","D",74448,"F"
"20111",2267534,43,0,"5","01","D","100","D","1","D",0.0475,"D",194,"F",1306,"F","01","D",16355,"F"
"20111",2267754,34,0,"5","01","D","100","D","1","D",0.0475,"D",124,"D",726,"D","01","D",10450,"D"
"20111",2267854,41,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",1025,"D","01","D",40000,"D"
"20111",2267925,40,0,"5","01","D","100","D","2","D",0.0475,"D",903,"F",-3,"F","01","D",76000,"F"
"20111",2268054,40,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",2955,"D","01","D",24000,"D"
"20111",2268295,53,0,"5","01","D","100","D","1","D",0.0475,"D",296,"D",604,"D","01","D",24900,"D"
"20111",2268505,52,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",782,"D","01","D",20000,"D"
"20111",2269245,37,0,"5","01","D","100","D","1","D",0.0475,"D",591,"D",-222,"D","01","D",49800,"D"
"20111",2269395,49,0,"5","03","D","300","D","1","D",0.0475,"D",143,"D",1057,"D","01","D",12000,"D"
"20111",2269574,64,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",1025,"D","01","D",40000,"D"
"20111",2269764,69,0,"5","01","D","100","D","1","D",0.0475,"D",53,"D",295,"D","01","D",4500,"D"
"20111",2270105,41,0,"5","01","D","100","D","2","D",0.0475,"D",487,"F",113,"F","01","D",41000,"F"
"20111",2270204,22,0,"5","01","D","100","D","2","D",0.0475,"D",594,"F",645,"F","01","D",50000,"F"
"20111",2270734,28,0,"5","01","D","100","D","1","D",0.0475,"D",526,"D",1274,"D","01","D",44329,"D"
"20111",2271395,42,0,"5","01","D","100","D","1","D",0.0475,"D",760,"D",21572,"T","01","D",64000,"D"
"20111",2271754,63,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",21572,"T","01","D",40000,"D"
"20111",2272254,41,0,"5","01","D","100","D","1","D",0.0475,"D",273,"F",267,"F","01","D",23000,"F"
"20111",2272475,39,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",-10,"D","01","D",15000,"D"
"20111",2272615,60,0,"5","01","D","100","D","1","D",0.0475,"D",1081,"D",-771,"D","01","D",91000,"D"
"20111",2272675,41,0,"5","01","D","100","D","1","D",0.0475,"D",64,"D",464,"D","01","D",5400,"D"
"20111",2272764,40,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",21572,"T","01","D",13000,"D"
"20111",2272974,35,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",572,"D","01","D",15000,"D"
"20111",2273165,40,0,"5","01","D","100","D","2","D",0.0475,"D",293,"F",3207,"F","01","D",24694,"F"
"20111",2273605,63,0,"5","01","D","100","D","1","D",0.0475,"D",926,"F",2674,"F","01","D",78000,"F"
"20111",2273945,73,0,"5","03","D","300","D","1","D",0.0475,"D",27,"D",2273,"D","01","D",2300,"D"
"20111",2274065,42,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",1975,"D","01","D",200000,"D"
"20111",2274275,47,0,"5","01","D","100","D","1","D",0.0475,"D",1734,"D",-726,"D","01","D",146000,"D"
"20111",2274444,70,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20111",2275005,57,0,"5","01","D","100","D","1","D",0.0475,"D",26,"D",424,"D","01","D",2200,"D"
"20111",2275334,53,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",42213,"D"
"20111",2275635,36,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",-28,"D","01","D",15000,"D"
"20111",2275805,40,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",978,"D","01","D",3500,"D"
"20111",2276184,26,0,"5","01","D","100","D","2","D",0.0475,"D",843,"F",297,"F","01","D",71000,"F"
"20111",2276545,54,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",434,"D","01","D",14000,"D"
"20111",2276665,39,0,"5","01","D","100","D","2","D",0.0475,"D",172,"F",251,"F","01","D",14456,"F"
"20111",2276905,41,0,"5","01","D","100","D","1","D",0.0475,"D",67,"D",686,"D","01","D",5600,"D"
"20111",2277275,53,0,"5","01","D","100","D","2","D",0.0475,"D",261,"F",1239,"F","01","D",22000,"F"
"20111",2277485,65,0,"5","01","D","100","D","1","D",0.0475,"D",982,"D",468,"D","01","D",82707,"D"
"20111",2277515,47,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",12000,"D"
"20111",2278145,38,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",517,"D","01","D",7000,"D"
"20111",2278364,55,0,"5","01","D","100","D","1","D",0.0475,"D",92,"D",408,"D","01","D",7753,"D"
"20111",2278734,67,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",2999,"D","01","D",22000,"D"
"20111",2279625,37,0,"5","01","D","100","D","2","D",0.0475,"D",101,"F",199,"F","01","D",8500,"F"
"20111",2279665,37,0,"5","01","D","100","D","1","D",0.0475,"D",475,"F",21572,"V","01","D",40000,"F"
"20111",2279824,78,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2280714,32,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",906,"D","01","D",50000,"D"
"20111",2281064,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2281704,31,0,"5","01","D","100","D","1","D",0.0475,"D",109,"D",2391,"D","01","D",9200,"D"
"20111",2281854,31,0,"5","01","D","400","D","2","D",0.0475,"D",.,"A",.,"A","01","D",12000,"D"
"20111",2282464,72,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",1108,"D","01","D",33000,"D"
"20111",2284235,53,0,"5","01","D","100","D","1","D",0.0475,"D",1140,"D",900,"D","01","D",96000,"D"
"20111",2284414,51,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",94,"D","01","D",30000,"D"
"20111",2284434,38,0,"5","01","D","100","D","1","D",0.0475,"D",315,"D",1485,"D","01","D",26500,"D"
"20111",2284975,31,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2285185,31,0,"5","01","D","100","D",,"C",0.0475,"D",178,"F",572,"F","01","D",15000,"F"
"20111",2285584,47,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1,"D"
"20111",2286484,28,0,"1","01","D","100","D","1","D",0.0475,"D",238,"F",782,"F","01","D",20000,"F"
"20111",2286615,50,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",4980,"D"
"20111",2286795,50,0,"5","01","D","100","D","1","D",0.0475,"D",926,"D",2674,"D","01","D",78000,"D"
"20111",2287194,32,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",2300,"D"
"20111",2288125,54,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2288265,59,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",33000,"D"
"20111",2288265,60,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","02","D",0,"D"
"20111",2288315,48,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2288575,44,0,"5","01","D","100","D","1","D",0.0475,"D",148,"F",752,"F","01","D",12464,"F"
"20111",2289084,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2289455,64,0,"5","01","D","100","D","1","D",0.0475,"D",5938,"D",-238,"D","01","D",500000,"D"
"20111",2290244,42,0,"5","01","D","100","D","1","D",0.0475,"D",487,"D",113,"D","01","D",41000,"D"
"20111",2290634,33,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",237,"D","01","D",4000,"D"
"20111",2290685,52,0,"5","01","D","100","D","1","D",0.0475,"D",0,"F",0,"F","01","D",0,"F"
"20111",2290805,45,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",21572,"T","01","D",10000,"D"
"20111",2290834,30,0,"5","01","D","100","D","1","D",0.0475,"D",1081,"F",-771,"F","01","D",91000,"F"
"20111",2290895,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",165000,"D"
"20111",2291434,77,0,"5","01","D","100","D","1","D",0.0475,"D",135,"D",357,"D","01","D",11386,"D"
"20111",2292025,59,0,"5","01","D","100","D","1","D",0.0475,"D",46,"D",1385,"D","01","D",3900,"D"
"20111",2292505,44,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",11879,"D"
"20111",2293444,54,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",-81,"D","01","D",49000,"D"
"20111",2293464,49,0,"5","01","D","100","D","1","D",0.0475,"D",5878,"D",-2474,"T","01","D",495000,"D"
"20111",2293464,50,0,"5","02","D","200","D","1","D",0.0475,"D",.,"A",.,"A","01","D",495000,"D"
"20111",2293875,42,0,"5","01","D","100","D","1","D",0.0475,"D",89,"D",811,"D","01","D",7500,"D"
"20111",2294125,38,0,"5","01","D","100","D","1","D",0.0475,"D",4,"D",296,"D","01","D",300,"D"
"20111",2294465,52,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",2644,"D","01","D",30000,"D"
"20111",2294924,38,0,"5","01","D","100","D","1","D",0.0475,"D",297,"F",903,"F","01","D",25000,"F"
"20111",2295015,46,0,"5","01","D","100","D","1","D",0.0475,"D",517,"F",83,"F","01","D",43500,"F"
"20111",2295065,43,0,"5","01","D","100","D","1","D",0.0475,"D",843,"D",813,"D","01","D",71000,"D"
"20111",2295314,40,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",370,"D","01","D",32000,"D"
"20111",2295785,51,0,"5","01","D","100","D","1","D",0.0475,"D",50,"D",450,"D","01","D",4250,"D"
"20111",2296355,33,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",454,"D","01","D",30000,"D"
"20111",2296835,63,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",-25,"D","01","D",17000,"D"
"20111",2296944,49,0,"5","01","D","100","D","1","D",0.0475,"D",1164,"F",1020,"F","01","D",98000,"F"
"20111",2298185,53,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",283,"D","01","D",33000,"D"
"20111",2298484,25,0,"5","01","D","100","D",,"C",0.0475,"D",451,"F",449,"F","01","D",38000,"F"
"20111",2299144,37,0,"1","01","D","100","D","1","D",0.0475,"D",867,"D",633,"D","01","D",73000,"D"
"20111",2299144,38,0,"1","02","D","200","D","1","D",0.0475,"D",1164,"D",1020,"D","01","D",98000,"D"
"20111",2299375,53,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",487,"D","01","D",60000,"D"
"20111",2299805,35,0,"5","01","D","100","D","1","D",0.0475,"D",1188,"D",702,"D","01","D",100000,"D"
"20111",2299865,43,0,"5","01","D","100","D","1","D",0.0475,"D",713,"F",-113,"F","01","D",60000,"F"
"20111",2300164,59,0,"5","01","D","100","D","2","D",0.0475,"D",71,"F",355,"F","01","D",6000,"F"
"20111",2300945,55,0,"5","01","D","100","D","2","D",0.0475,"D",1069,"F",1031,"F","01","D",90000,"F"
"20111",2301054,38,0,"5","01","D","100","D","1","D",0.0475,"D",736,"D",764,"D","01","D",62000,"D"
"20111",2301115,67,0,"5","01","D","100","D","2","D",0.0475,"D",2375,"F",1975,"F","01","D",200000,"F"
"20111",2301414,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2301844,34,0,"5","01","D","200","D","2","D",0.0475,"D",.,"A",.,"A","01","D",2,"D"
"20111",2302315,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",110000,"D"
"20111",2302635,41,0,"5","01","D","100","D","1","D",0.0475,"D",1069,"D",431,"D","01","D",90000,"D"
"20111",2302694,51,0,"5","01","D","100","D","1","D",0.0475,"D",855,"D",345,"D","01","D",72000,"D"
"20111",2302974,38,0,"5","01","D","100","D","1","D",0.0475,"D",843,"D",297,"D","01","D",71000,"D"
"20111",2303435,44,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",1322,"D","01","D",15000,"D"
"20111",2303494,34,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",217,"D","01","D",7000,"D"
"20111",2303904,74,0,"5","01","D","100","D","1","D",0.0475,"D",75,"D",125,"D","01","D",6300,"D"
"20111",2304245,66,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",569,"D","01","D",11025,"D"
"20111",2304764,61,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",369,"D","01","D",70000,"D"
"20111",2304915,32,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2305265,40,0,"5","01","D","100","D","1","D",0.0475,"D",558,"D",42,"D","01","D",47000,"D"
"20111",2305375,66,0,"5","01","D","100","D","1","D",0.0475,"D",177,"D",21572,"T","01","D",14900,"D"
"20111",2305405,49,0,"5","02","D","200","D","2","D",0.0475,"D",.,"A",.,"A","01","D",22000,"D"
"20111",2305674,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2305735,44,0,"5","01","D","100","D","1","D",0.0475,"D",190,"D",435,"D","01","D",16000,"D"
"20111",2306374,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",180000,"D"
"20111",2307175,58,0,"5","01","D","100","D","1","D",0.0475,"D",1378,"D",1022,"D","01","D",116000,"D"
"20111",2307395,31,0,"5","01","D","100","D","2","D",0.0475,"D",344,"F",1756,"F","01","D",29000,"F"
"20111",2307454,51,0,"5","01","D","100","D","1","D",0.0475,"D",517,"D",83,"D","01","D",43500,"D"
"20111",2308223,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20111",2308773,43,0,"5","01","D","100","D","1","D",0.0475,"D",1758,"D",3242,"D","01","D",148000,"D"
"20111",2310083,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
