"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR5","CRED_TR5","CREDITX5","CRED_TX5","OWEMONEY","OWEM_NEY"
"20111",2231565,31,0,"1","200","D",1000,"D",0,"D"
"20111",2231565,32,0,"1","120","D",400,"D",1000,"D"
"20111",2231565,33,0,"1","130","D",10000,"D",15000,"D"
"20111",2231725,22,0,"1","120","D",180,"D",300,"D"
"20111",2231925,16,0,"1","120","D",40,"D",40,"D"
"20111",2231925,17,0,"1","700","D",4080,"D",1000,"D"
"20111",2231925,18,0,"1","510","D",6000,"D",6000,"D"
"20111",2232035,24,0,"1","120","D",700,"D",700,"D"
"20111",2232035,25,0,"1","120","D",450,"D",300,"D"
"20111",2232165,21,0,"1","110","D",73,"D",150,"D"
"20111",2232165,22,0,"1","120","D",400,"D",200,"D"
"20111",2232165,23,0,"1","130","D",226,"D",0,"D"
"20111",2232165,24,0,"1","130","D",60,"D",0,"D"
"20111",2232285,20,0,"1","130","D",3500,"D",2000,"D"
"20111",2232555,19,0,"1","130","D",4000,"F",.,"C"
"20111",2232665,22,0,"1","130","D",1000,"D",.,"C"
"20111",2232665,23,0,"1","200","D",250,"D",0,"D"
"20111",2232665,24,0,"1","800","D",50000,"D",36000,"D"
"20111",2232695,23,0,"1","110","D",40,"D",40,"D"
"20111",2232935,29,0,"1","130","D",14050,"D",12000,"D"
"20111",2233035,39,0,"1","130","D",2500,"D",8000,"D"
"20111",2233035,40,0,"1","130","D",3000,"D",10000,"D"
"20111",2233165,18,0,"1","200","D",2422,"D",2422,"D"
"20111",2233395,29,0,"1","130","D",19500,"D",12000,"D"
"20111",2233395,30,0,"1","120","D",1000,"D",2000,"D"
"20111",2233395,31,0,"1","120","D",500,"D",0,"D"
"20111",2233755,40,0,"1","700","D",1500,"D",1500,"D"
"20111",2233835,20,0,"1","130","D",4000,"D",3000,"D"
"20111",2234265,43,0,"1","800","D",25700,"F",.,"C"
"20111",2234265,44,0,"1","800","D",25000,"F",.,"C"
"20111",2234265,45,0,"1","800","D",4200,"F",.,"C"
"20111",2234265,46,0,"1","130","D",5000,"D",.,"C"
"20111",2234265,47,0,"1","130","D",1200,"D",.,"C"
"20111",2234415,30,0,"1","800","D",18000,"D",9000,"D"
"20111",2234785,21,0,"1","120","D",300,"D",300,"D"
"20111",2234785,22,0,"1","120","D",375,"D",0,"D"
"20111",2234785,23,0,"1","130","D",325,"D",325,"D"
"20111",2234785,24,0,"1","130","D",180,"D",.,"C"
"20111",2234885,45,0,"1","130","D",6000,"F",.,"C"
"20111",2235155,31,0,"1","110","D",3600,"D",3200,"D"
"20111",2235155,32,0,"1","120","D",2500,"D",2700,"D"
"20111",2235155,33,0,"1","130","D",15000,"D",15000,"D"
"20111",2235155,34,0,"1","800","D",60000,"D",48000,"D"
"20111",2235575,26,0,"1","130","D",17000,"D",17000,"D"
"20111",2235705,27,0,"1","130","D",5000,"D",7000,"D"
"20111",2235705,28,0,"1","200","D",3000,"D",1000,"D"
"20111",2235725,21,0,"1","130","D",700,"F",4500,"D"
"20111",2236055,16,0,"1","130","D",4000,"D",.,"C"
"20111",2236055,17,0,"1","120","D",1500,"D",.,"C"
"20111",2236145,19,0,"1","120","D",500,"D",0,"D"
"20111",2236145,20,0,"1","130","D",9000,"D",.,"C"
"20111",2236185,18,0,"1","130","D",598,"D",0,"D"
"20111",2236415,36,0,"1","120","D",10000,"D",10000,"D"
"20111",2236415,37,0,"1","130","D",50000,"D",50000,"D"
"20111",2236415,38,0,"1","510","D",5000,"D",5000,"D"
"20111",2236415,39,0,"1","700","D",9000,"D",0,"D"
"20111",2236415,40,0,"1","110","D",1200,"D",1200,"D"
"20111",2236415,41,0,"1","800","D",15000,"D",3000,"D"
"20111",2236545,49,0,"1","120","D",400,"D",650,"D"
"20111",2236545,50,0,"1","120","D",400,"D",700,"D"
"20111",2236545,51,0,"1","700","D",6000,"D",3000,"D"
"20111",2236785,25,0,"1","130","D",1900,"D",0,"D"
"20111",2236945,20,0,"1","120","D",9000,"D",9000,"D"
"20111",2236945,21,0,"1","130","D",13000,"D",9000,"D"
"20111",2236945,22,0,"1","800","D",25000,"D",28000,"D"
"20111",2237085,14,0,"1","130","D",2000,"F",.,"C"
"20111",2237115,29,0,"1","130","D",5000,"D",15000,"D"
"20111",2237115,30,0,"1","800","D",18000,"D",19500,"D"
"20111",2237215,29,0,"1","800","D",18000,"D",25000,"D"
"20111",2237235,25,0,"1","130","D",251,"D",0,"D"
"20111",2237235,26,0,"1","130","D",75,"D",0,"D"
"20111",2237415,19,0,"1","120","D",500,"D",.,"C"
"20111",2237415,20,0,"1","120","D",109,"D",.,"C"
"20111",2237415,21,0,"1","120","D",400,"D",.,"C"
"20111",2237465,24,0,"1","120","D",500,"D",300,"D"
"20111",2237465,25,0,"1","130","D",25000,"D",20000,"D"
"20111",2237515,24,0,"1","120","D",1000,"D",0,"D"
"20111",2237535,15,0,"1","700","D",27000,"D",0,"D"
"20111",2237705,30,0,"1","130","D",1007,"D",1000,"D"
"20111",2237705,31,0,"1","800","D",5772,"D",8736,"D"
"20111",2237775,23,0,"1","110","D",1200,"F",.,"C"
"20111",2237775,24,0,"1","120","D",600,"D",600,"D"
"20111",2237775,25,0,"1","130","D",3000,"D",3000,"D"
"20111",2238205,19,0,"1","110","D",100,"D",100,"D"
"20111",2238205,20,0,"1","120","D",320,"D",180,"D"
"20111",2238205,21,0,"1","120","D",170,"D",0,"D"
"20111",2238205,22,0,"1","130","D",480,"D",0,"D"
"20111",2238205,23,0,"1","800","D",15000,"D",16000,"D"
"20111",2238235,28,0,"1","130","D",2000,"D",500,"D"
"20111",2238545,14,0,"1","130","D",5000,"F",.,"C"
"20111",2238605,17,0,"1","130","D",1500,"F",.,"C"
"20111",2238795,15,0,"1","130","D",6000,"D",2000,"D"
"20111",2238805,37,0,"1","130","D",6000,"D",6000,"D"
"20111",2238805,38,0,"1","700","D",40,"D",100,"D"
"20111",2238845,20,0,"1","120","D",42,"D",0,"D"
"20111",2239005,22,0,"1","120","D",46,"D",0,"D"
"20111",2239005,23,0,"1","130","D",5100,"D",7600,"D"
"20111",2239005,24,0,"1","510","D",260,"D",700,"D"
"20111",2239105,22,0,"1","130","D",4000,"D",4000,"D"
"20111",2239255,23,0,"1","700","D",83,"D",0,"D"
"20111",2239375,22,0,"1","130","D",5700,"D",6000,"D"
"20111",2239375,23,0,"1","800","D",12000,"D",4000,"D"
"20111",2239545,20,0,"1","120","D",1500,"D",1500,"D"
"20111",2239545,21,0,"1","120","D",2000,"D",2400,"D"
"20111",2239545,22,0,"1","130","D",6000,"D",6000,"D"
"20111",2239585,20,0,"1","120","D",1800,"D",1800,"D"
"20111",2239585,21,0,"1","120","D",1500,"D",1500,"D"
"20111",2239585,22,0,"1","130","D",1500,"D",1500,"D"
"20111",2239585,23,0,"1","130","D",1200,"D",1200,"D"
"20111",2239755,21,0,"1","130","D",4200,"D",1700,"D"
"20111",2239875,32,0,"1","800","D",60000,"D",65000,"D"
"20111",2240115,19,0,"1","700","D",500,"D",0,"D"
"20111",2240865,28,0,"1","130","D",20000,"D",19000,"D"
"20111",2240865,29,0,"1","130","D",15000,"D",6000,"D"
"20111",2240865,30,0,"1","800","D",7000,"D",11000,"D"
"20111",2240875,15,0,"1","130","D",100,"F",.,"C"
"20111",2240905,19,0,"1","110","D",250,"D",500,"D"
"20111",2240905,20,0,"1","510","D",400,"D",.,"C"
"20111",2241045,29,0,"1","120","D",1900,"D",300,"D"
"20111",2241045,30,0,"1","120","D",40,"D",0,"D"
"20111",2241045,31,0,"1","130","D",500,"D",198,"D"
"20111",2241135,16,0,"1","130","D",50,"F",.,"C"
"20111",2241295,14,0,"1","700","D",231,"D",0,"D"
"20111",2241335,33,0,"1","110","D",55,"D",50,"D"
"20111",2241335,34,0,"1","120","D",100,"D",100,"D"
"20111",2241335,35,0,"1","130","D",1500,"D",1000,"D"
"20111",2241395,56,0,"1","120","D",980,"D",0,"D"
"20111",2241395,57,0,"1","130","D",280,"D",280,"D"
"20111",2241395,58,0,"1","200","D",2400,"D",3600,"D"
"20111",2241555,33,0,"1","120","D",1600,"D",500,"D"
"20111",2241555,34,0,"1","130","D",24000,"D",10000,"D"
"20111",2241555,35,0,"1","700","D",70,"D",0,"D"
"20111",2241555,36,0,"1","800","D",1600,"D",3000,"D"
"20111",2241635,20,0,"1","120","D",200,"D",150,"D"
"20111",2241635,21,0,"1","130","D",2000,"D",1500,"D"
"20111",2241635,22,0,"1","700","D",800,"D",1800,"D"
"20111",2241685,17,0,"1","130","D",2800,"D",.,"C"
"20111",2241715,33,0,"1","120","D",6500,"D",3000,"D"
"20111",2241715,34,0,"1","130","D",15000,"D",22000,"D"
"20111",2241715,35,0,"1","130","D",13000,"F",.,"C"
"20111",2241735,26,0,"1","130","D",3200,"D",.,"C"
"20111",2241735,27,0,"1","800","D",4500,"D",8000,"D"
"20111",2241845,23,0,"1","130","D",1500,"D",1500,"D"
"20111",2241845,24,0,"1","800","D",4200,"D",2700,"D"
"20111",2241995,18,0,"1","130","D",100,"D",100,"D"
"20111",2242245,22,0,"1","130","D",5349,"D",.,"C"
"20111",2242275,26,0,"1","120","D",300,"D",0,"D"
"20111",2242275,27,0,"1","120","D",950,"D",75,"D"
"20111",2242275,28,0,"1","120","D",250,"D",500,"D"
"20111",2242275,29,0,"1","700","D",1400,"D",1400,"D"
"20111",2242585,18,0,"1","130","D",7000,"D",12000,"D"
"20111",2242825,16,0,"1","130","D",200,"D",200,"D"
"20111",2242825,17,0,"1","130","D",200,"D",200,"D"
"20111",2242865,26,0,"1","130","D",1,"D",.,"C"
"20111",2242865,27,0,"1","120","D",209,"D",.,"C"
"20111",2242965,18,0,"1","510","D",400,"D",400,"D"
"20111",2242965,19,0,"1","510","D",1500,"D",1500,"D"
"20111",2243195,19,0,"1","120","D",500,"D",500,"D"
"20111",2243195,20,0,"1","130","D",5000,"D",.,"C"
"20111",2243195,21,0,"1","510","D",365,"D",.,"C"
"20111",2243295,34,0,"1","120","D",200,"D",0,"D"
"20111",2243295,35,0,"1","800","D",4000,"D",0,"D"
"20111",2243365,22,0,"1","700","D",120,"D",0,"D"
"20111",2243475,18,0,"1","110","D",161,"D",.,"C"
"20111",2243475,19,0,"1","120","D",13,"D",.,"C"
"20111",2243475,20,0,"1","130","D",19550,"D",1000,"D"
"20111",2243475,21,0,"1","800","D",38000,"D",45000,"D"
"20111",2243725,38,0,"1","130","D",2500,"D",.,"C"
"20111",2243775,18,0,"1","130","D",1280,"D",1280,"D"
"20111",2243795,21,0,"1","700","D",400,"D",0,"D"
"20111",2243865,25,0,"1","130","D",5000,"D",4000,"D"
"20111",2243905,26,0,"1","120","D",153,"D",0,"D"
"20111",2243905,27,0,"1","120","D",900,"D",0,"D"
"20111",2243905,28,0,"1","130","D",5500,"D",6900,"D"
"20111",2243905,29,0,"1","130","D",4500,"D",6000,"D"
"20111",2243915,18,0,"1","130","D",300,"D",255,"D"
"20111",2244165,22,0,"1","130","D",1400,"D",1600,"D"
"20111",2244245,19,0,"1","130","D",2000,"D",2000,"D"
"20111",2244335,16,0,"1","120","D",2000,"D",.,"C"
"20111",2244335,17,0,"1","120","D",800,"D",.,"C"
"20111",2244365,21,0,"1","130","D",2200,"D",.,"C"
"20111",2244375,32,0,"1","120","D",250,"D",250,"D"
"20111",2244375,33,0,"1","130","D",2187,"D",2187,"D"
"20111",2244375,34,0,"1","130","D",4000,"D",2500,"D"
"20111",2244395,15,0,"1","120","D",500,"D",500,"D"
"20111",2244425,41,0,"1","130","D",400,"D",0,"D"
"20111",2244585,28,0,"1","130","D",800,"D",800,"D"
"20111",2244605,24,0,"1","110","D",100,"D",60,"D"
"20111",2244605,25,0,"1","120","D",250,"D",0,"D"
"20111",2244605,26,0,"1","130","D",600,"D",0,"D"
"20111",2244605,27,0,"1","130","D",1300,"D",2000,"D"
"20111",2244605,28,0,"1","130","D",500,"D",600,"D"
"20111",2244755,22,0,"1","130","D",4000,"D",0,"D"
"20111",2245515,18,0,"1","700","D",14,"D",14,"D"
"20111",2245585,15,0,"1","130","D",1300,"D",1300,"D"
"20111",2245715,23,0,"1","130","D",900,"D",900,"D"
"20111",2245805,18,0,"1","130","D",1,"F",.,"C"
"20111",2245805,19,0,"1","130","D",18332,"F",.,"C"
"20111",2245835,20,0,"1","130","D",2000,"D",2000,"D"
"20111",2245885,28,0,"1","120","D",145,"D",0,"D"
"20111",2245885,29,0,"1","130","D",416,"D",250,"D"
"20111",2245885,30,0,"1","130","D",292,"D",0,"D"
"20111",2246055,15,0,"1","130","D",9432,"F",.,"C"
"20111",2246145,23,0,"1","130","D",900,"D",900,"D"
"20111",2247095,33,0,"1","800","D",200,"D",1764,"D"
"20111",2247265,20,0,"1","130","D",8000,"D",10000,"D"
"20111",2247285,30,0,"1","130","D",6000,"D",6000,"D"
"20111",2247475,18,0,"1","130","D",14000,"D",.,"C"
"20111",2247475,19,0,"1","130","D",900,"D",.,"C"
"20111",2247475,20,0,"1","130","D",1300,"D",.,"C"
"20111",2247505,21,0,"1","130","D",1500,"D",1500,"D"
"20111",2247505,22,0,"1","130","D",1500,"D",1500,"D"
"20111",2247505,23,0,"1","800","D",10700,"D",10700,"D"
"20111",2247785,22,0,"1","130","D",2920,"F",.,"C"
"20111",2247975,15,0,"1","130","D",1700,"D",800,"D"
"20111",2248025,21,0,"1","120","D",500,"D",0,"D"
"20111",2248105,18,0,"1","130","D",120,"D",0,"D"
"20111",2248105,19,0,"1","110","D",30,"D",0,"D"
"20111",2248155,23,0,"1","800","D",2500,"D",2900,"D"
"20111",2248685,24,0,"1","130","D",7000,"D",5000,"D"
"20111",2248735,19,0,"1","130","D",4500,"D",4500,"D"
"20111",2248755,19,0,"1","110","D",400,"D",400,"D"
"20111",2248755,20,0,"1","130","D",5000,"D",5000,"D"
"20111",2248755,21,0,"1","130","D",2000,"D",2000,"D"
"20111",2248925,14,0,"1","130","D",243,"D",0,"D"
"20111",2248945,32,0,"1","110","D",400,"D",450,"D"
"20111",2248945,33,0,"1","130","D",6000,"D",6000,"D"
"20111",2248945,34,0,"1","510","D",6000,"D",6000,"D"
"20111",2248975,23,0,"1","130","D",5700,"D",5200,"D"
"20111",2249005,22,0,"1","130","D",900,"F",.,"C"
"20111",2249005,23,0,"1","510","D",365,"F",.,"C"
"20111",2249005,24,0,"1","700","D",400,"F",.,"C"
"20111",2249065,18,0,"1","130","D",1200,"F",.,"C"
"20111",2249795,28,0,"1","130","D",600,"F",.,"C"
"20111",2249975,26,0,"1","120","D",150,"D",150,"D"
"20111",2249975,27,0,"1","200","D",150,"D",150,"D"
"20111",2250105,32,0,"1","120","D",12000,"D",12000,"D"
"20111",2250105,33,0,"1","130","D",5000,"D",30000,"D"
"20111",2250105,34,0,"1","200","D",3000,"D",3000,"D"
"20111",2250105,35,0,"1","510","D",12000,"D",12000,"D"
"20111",2250105,36,0,"1","700","D",20,"D",600,"D"
"20111",2250105,37,0,"1","800","D",3000,"D",0,"D"
"20111",2250165,30,0,"1","130","D",3500,"D",8500,"D"
"20111",2250355,23,0,"1","700","D",2250,"D",2550,"D"
"20111",2250355,24,0,"1","510","D",1000,"D",0,"D"
"20111",2250375,18,0,"1","130","D",50,"D",0,"D"
"20111",2250605,16,0,"1","700","D",850,"D",500,"D"
"20111",2250765,16,0,"1","130","D",1500,"D",1800,"D"
"20111",2250835,22,0,"1","120","D",85,"D",.,"C"
"20111",2250835,23,0,"1","700","D",1000,"D",.,"C"
"20111",2250925,18,0,"1","130","D",2500,"D",.,"C"
"20111",2250995,20,0,"1","120","D",3000,"D",2500,"D"
"20111",2250995,21,0,"1","130","D",4000,"D",3500,"D"
"20111",2251025,24,0,"1","130","D",10000,"D",.,"C"
"20111",2251575,25,0,"1","130","D",8000,"D",11000,"D"
"20111",2251725,20,0,"1","130","D",6000,"D",6000,"D"
"20111",2251965,17,0,"1","130","D",10000,"D",10000,"D"
"20111",2251995,28,0,"1","130","D",1500,"D",5500,"D"
"20111",2251995,29,0,"1","130","D",2500,"D",3500,"D"
"20111",2251995,30,0,"1","130","D",1500,"D",2500,"D"
"20111",2251995,31,0,"1","130","D",223,"D",0,"D"
"20111",2251995,32,0,"1","800","D",12000,"D",14000,"D"
"20111",2252115,21,0,"1","130","D",4000,"D",4000,"D"
"20111",2252115,22,0,"1","800","D",2400,"D",2200,"D"
"20111",2252315,24,0,"1","510","D",5319,"D",9000,"D"
"20111",2252315,25,0,"1","510","D",7318,"D",17000,"D"
"20111",2252585,22,0,"1","130","D",14000,"D",14000,"D"
"20111",2252585,23,0,"1","130","D",1500,"D",5000,"D"
"20111",2252585,24,0,"1","130","D",1,"D",8000,"D"
"20111",2252585,25,0,"1","800","D",7000,"D",10000,"D"
"20111",2252665,25,0,"1","700","D",1700,"D",2500,"D"
"20111",2252685,20,0,"1","130","D",10000,"D",10000,"D"
"20111",2252705,21,0,"1","130","D",5000,"D",2800,"D"
"20111",2252775,16,0,"1","800","D",100000,"D",60000,"D"
"20111",2252825,24,0,"1","130","D",600,"D",0,"D"
"20111",2252865,31,0,"1","130","D",6500,"D",6500,"D"
"20111",2252865,32,0,"1","800","D",80000,"D",80000,"D"
"20111",2253105,34,0,"1","120","D",50,"D",0,"D"
"20111",2253105,35,0,"1","130","D",300,"D",0,"D"
"20111",2253365,29,0,"1","120","D",175,"D",250,"D"
"20111",2253365,30,0,"1","120","D",381,"D",0,"D"
"20111",2253365,31,0,"1","130","D",1300,"D",300,"D"
"20111",2253365,32,0,"1","130","D",200,"D",300,"D"
"20111",2253455,19,0,"1","120","D",1049,"D",0,"D"
"20111",2253455,20,0,"1","700","D",577,"D",0,"D"
"20111",2253535,17,0,"1","130","D",10000,"D",.,"C"
"20111",2253635,42,0,"1","130","D",15000,"D",0,"D"
"20111",2253635,43,0,"1","130","D",30000,"D",20000,"D"
"20111",2253635,44,0,"1","800","D",17000,"D",0,"D"
"20111",2253875,24,0,"1","130","D",4000,"D",4000,"D"
"20111",2253875,25,0,"1","130","D",15000,"D",2000,"D"
"20111",2254045,19,0,"1","120","D",80,"D",.,"C"
"20111",2254115,26,0,"1","130","D",2000,"D",.,"C"
"20111",2254365,30,0,"1","120","D",440,"D",200,"D"
"20111",2254365,31,0,"1","130","D",250,"D",400,"D"
"20111",2254735,26,0,"1","800","D",70000,"D",82000,"D"
"20111",2254945,32,0,"1","120","D",150,"D",150,"D"
"20111",2254945,33,0,"1","120","D",150,"D",150,"D"
"20111",2254945,34,0,"1","130","D",3000,"D",5000,"D"
"20111",2254945,35,0,"1","700","D",220,"D",0,"D"
"20111",2255005,21,0,"1","130","D",9200,"D",.,"C"
"20111",2255475,23,0,"1","130","D",200,"D",200,"D"
"20111",2255625,17,0,"1","510","D",9000,"D",10000,"D"
"20111",2255715,18,0,"1","130","D",85,"D",82,"D"
"20111",2255715,19,0,"1","130","D",1400,"D",450,"D"
"20111",2255715,20,0,"1","130","D",750,"D",120,"D"
"20111",2256255,17,0,"1","130","D",875,"D",0,"D"
"20111",2256255,18,0,"1","800","D",59671,"F",.,"C"
"20111",2256405,24,0,"1","130","D",1200,"D",0,"D"
"20111",2256585,18,0,"1","130","D",2000,"D",1000,"D"
"20111",2256585,19,0,"1","800","D",15000,"D",2000,"D"
"20111",2256865,33,0,"1","120","D",800,"D",0,"D"
"20111",2257005,34,0,"1","800","D",40000,"D",30000,"D"
"20111",2257005,35,0,"1","200","D",900,"D",0,"D"
"20111",2257245,24,0,"1","130","D",1200,"D",1200,"D"
"20111",2257245,25,0,"1","120","D",300,"D",295,"D"
"20111",2257245,26,0,"1","120","D",600,"D",0,"D"
"20111",2257245,27,0,"1","200","D",1050,"D",0,"D"
"20111",2257425,33,0,"1","130","D",77,"D",0,"D"
"20111",2257455,16,0,"1","130","D",10000,"D",10000,"D"
"20111",2257555,20,0,"1","130","D",200,"D",1000,"D"
"20111",2257615,15,0,"1","510","D",130,"D",130,"D"
"20111",2257665,25,0,"1","800","D",2582,"F",0,"D"
"20111",2257705,34,0,"1","120","D",120,"D",0,"D"
"20111",2257705,35,0,"1","130","D",4554,"D",5000,"D"
"20111",2257705,36,0,"1","700","D",23,"D",3000,"D"
"20111",2257745,22,0,"1","130","D",300,"D",0,"D"
"20111",2258025,15,0,"1","510","D",95,"D",.,"C"
"20111",2258025,16,0,"1","700","D",250,"D",.,"C"
"20111",2258065,31,0,"1","130","D",13000,"F",.,"C"
"20111",2258265,22,0,"1","130","D",1000,"D",200,"D"
"20111",2258265,23,0,"1","130","D",1000,"D",300,"D"
"20111",2258315,22,0,"1","130","D",3800,"D",0,"D"
"20111",2258375,18,0,"1","120","D",100,"D",200,"D"
"20111",2258395,19,0,"1","110","D",2000,"D",2000,"D"
"20111",2258395,20,0,"1","130","D",35000,"D",35000,"D"
"20111",2258505,18,0,"1","130","D",10000,"D",10000,"D"
"20111",2258685,15,0,"1","130","D",1500,"D",2000,"D"
"20111",2258795,17,0,"1","130","D",600,"D",600,"D"
"20111",2258925,16,0,"1","130","D",700,"D",400,"D"
"20111",2258925,17,0,"1","130","D",400,"D",200,"D"
"20111",2259025,14,0,"1","700","D",1000,"D",2000,"D"
"20111",2259025,15,0,"1","700","D",1000,"D",2000,"D"
"20111",2259045,37,0,"1","130","D",800,"D",.,"C"
"20111",2259045,38,0,"1","130","D",400,"D",0,"D"
"20111",2259195,30,0,"1","130","D",600,"D",400,"D"
"20111",2259295,22,0,"1","120","D",200,"D",0,"D"
"20111",2259295,23,0,"1","130","D",500,"D",0,"D"
"20111",2259675,14,0,"1","130","D",1500,"D",1500,"D"
"20111",2259915,24,0,"1","130","D",2100,"D",2700,"D"
"20111",2260175,35,0,"1","130","D",1000,"D",1000,"D"
"20111",2260195,18,0,"1","130","D",10000,"D",13600,"D"
"20111",2260255,15,0,"1","130","D",1843,"D",2000,"D"
"20111",2260275,22,0,"1","130","D",600,"D",300,"D"
"20111",2260325,19,0,"1","120","D",150,"D",0,"D"
"20111",2260325,20,0,"1","130","D",1400,"D",500,"D"
"20111",2260425,19,0,"1","120","D",1080,"F",.,"C"
"20111",2260425,20,0,"1","130","D",2000,"F",.,"C"
"20111",2260425,21,0,"1","130","D",3500,"F",.,"C"
"20111",2260455,24,0,"1","120","D",1800,"D",0,"D"
"20111",2260525,31,0,"1","130","D",3100,"D",50000,"D"
"20111",2260525,32,0,"1","130","D",11000,"D",11000,"D"
"20111",2260935,33,0,"1","130","D",2500,"D",3000,"D"
"20111",2261005,18,0,"1","130","D",14000,"F",.,"C"
"20111",2261005,19,0,"1","130","D",1280,"F",.,"C"
"20111",2261095,17,0,"1","110","D",800,"D",.,"C"
"20111",2261095,18,0,"1","200","D",220,"D",.,"C"
"20111",2261115,26,0,"1","130","D",2000,"D",7000,"D"
"20111",2261115,27,0,"1","110","D",1600,"D",1600,"D"
"20111",2261115,28,0,"1","120","D",1500,"D",1500,"D"
"20111",2261165,15,0,"1","130","D",400,"D",400,"D"
"20111",2261295,23,0,"1","130","D",1000,"D",1000,"D"
"20111",2261465,17,0,"1","120","D",600,"D",0,"D"
"20111",2261475,26,0,"1","130","D",1600,"D",.,"C"
"20111",2261515,21,0,"1","130","D",2400,"D",.,"C"
"20111",2261525,20,0,"1","130","D",351,"D",400,"D"
"20111",2261605,15,0,"1","130","D",6000,"D",4000,"D"
"20111",2261705,25,0,"1","130","D",3500,"D",2000,"D"
"20111",2261705,26,0,"1","120","D",1500,"D",800,"D"
"20111",2261705,27,0,"1","510","D",2500,"D",1800,"D"
"20111",2261775,27,0,"1","120","D",4900,"D",0,"D"
"20111",2261775,28,0,"1","120","D",1500,"D",.,"C"
"20111",2261775,29,0,"1","130","D",3500,"D",.,"C"
"20111",2261775,30,0,"1","120","D",3500,"D",.,"C"
"20111",2261925,18,0,"1","130","D",500,"D",.,"C"
"20111",2262285,18,0,"1","120","D",42,"F",.,"C"
"20111",2262325,26,0,"1","130","D",14000,"D",4000,"D"
"20111",2262525,21,0,"1","130","D",4000,"D",4000,"D"
"20111",2262525,22,0,"1","130","D",1000,"D",1000,"D"
"20111",2262525,23,0,"1","130","D",5000,"D",5000,"D"
"20111",2262695,28,0,"1","130","D",4200,"D",0,"D"
"20111",2262705,19,0,"1","700","D",162,"D",11035,"D"
"20111",2262915,22,0,"1","120","D",1500,"D",1500,"D"
"20111",2262915,23,0,"1","130","D",500,"D",250,"D"
"20111",2262965,41,0,"1","110","D",35,"D",0,"D"
"20111",2262965,42,0,"1","130","D",255,"D",0,"D"
"20111",2263165,30,0,"1","120","D",100,"D",200,"D"
"20111",2263165,31,0,"1","130","D",7000,"D",8000,"D"
"20111",2263195,18,0,"1","130","D",3000,"D",6000,"D"
"20111",2263235,16,0,"1","130","D",300,"D",300,"D"
"20111",2263305,24,0,"1","130","D",800,"D",1500,"D"
"20111",2263315,17,0,"1","120","D",1900,"F",.,"C"
"20111",2263385,24,0,"1","120","D",470,"D",0,"D"
"20111",2263385,25,0,"1","120","D",1235,"D",0,"D"
"20111",2263385,26,0,"1","130","D",110,"D",0,"D"
