"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP"
"20101",1995545,59,0,"5","01","D","100","D",.,"A","3","D","07","D","1999","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995565,27,0,"5","01","D","100","D",.,"A","3","D","09","D","2002","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995565,29,0,"5","03","D","300","D",.,"A","2","D","04","D","2004","D",.,"A",.,"A",.,"A",275,"F","1","D",2,"D","2","D",.,"A",,"A",.,"A",,"A"
"20101",1995585,40,0,"5","01","D","100","D",.,"A","3","D","07","D","1994","D",.,"A",.,"A",.,"A",3600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995595,22,0,"5","01","D","100","D",.,"A","3","D","10","D","2008","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995605,32,0,"5","01","D","100","D",.,"A","1","D","10","D","2002","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995655,32,0,"5","01","D","100","D",.,"A","3","D",,"C","1964","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995685,40,0,"5","01","D","100","D",.,"A","3","D","07","D","2003","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995705,43,0,"5","01","D","100","D",.,"A","2","D","01","D","1980","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995725,33,0,"5","01","D","100","D",.,"A","3","D",,"C","1991","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995735,49,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",5000,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A"
"20101",1995745,29,0,"5","01","D","400","D",.,"A","3","D","05","D","2008","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995765,21,0,"5","01","D","100","D",.,"A","3","D","05","D","1986","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995775,51,0,"5","01","D","100","D",.,"A","3","D","07","D","1993","D",.,"A",.,"A",.,"A",1575,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995785,36,0,"5","01","D","100","D",.,"A","3","D",,"C","1976","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995795,29,0,"5","01","D","100","D",.,"A","3","D","01","D",,"C",.,"A",.,"A",.,"A",450,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995805,37,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995825,22,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A",,"C",.,"A",,"A"
"20101",1995875,36,0,"5","01","D","100","D",.,"A","3","D","07","D","2007","D",.,"A",.,"A",.,"A",4100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995885,51,0,"5","01","D","100","D",0.1,"D","1","D","08","D","1977","D",.,"A",.,"A",.,"A",1080,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995895,37,0,"5","01","D","100","D",.,"A","3","D","08","D","1961","D",.,"A",.,"A",.,"A",6300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995905,22,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",7000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995935,19,0,"5","01","D","100","D",.,"A","3","D","05","D","1998","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995935,20,0,"5","02","D","300","D",.,"A","1","D","06","D","2005","D",.,"A",.,"A",.,"A",3000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995955,54,0,"5","01","D","100","D",.,"A","3","D","08","D","1979","D",.,"A",.,"A",.,"A",5,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995965,31,0,"5","01","D","100","D",.,"A","3","D","04","D","1957","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995965,32,0,"5","02","D","400","D",.,"A","3","D","04","D","1960","D",.,"A",.,"A",.,"A",462,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995975,45,0,"5","01","D","100","D",.,"A","3","D","11","D","2002","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995985,31,0,"5","01","D","100","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1995995,47,0,"5","01","D","100","D",0.2,"D","3","D","04","D","1996","D",.,"A",.,"A",.,"A",1467,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996005,47,0,"5","01","D","100","D",.,"A","3","D","04","D","2001","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996025,56,0,"5","01","D","100","D",.,"A","3","D",,"C","1987","D",.,"A",.,"A",.,"A",2685,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996035,35,0,"5","01","D","100","D",.,"A","3","D","06","D","2001","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996045,34,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",4600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996055,46,0,"5","01","D","100","D",.,"A","3","D","06","D","2007","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A"
"20101",1996065,32,0,"5","01","D","100","D",.,"A","3","D","05","D","1966","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996085,30,0,"5","01","D","100","D",.,"A","3","D","07","D","1987","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996135,46,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996175,52,0,"5","01","D","100","D",.,"A","3","D","07","D","1997","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996195,46,0,"5","01","D","100","D",.,"A","3","D",,"C","1980","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996205,40,0,"5","01","D","100","D",.,"A","3","D",,"C","1986","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996215,21,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",860,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996225,43,0,"5","01","D","100","D",.,"A","3","D",,"C","1995","D",.,"A",.,"A",.,"A",7200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996305,48,0,"5","01","D","100","D",.,"A","3","D","03","D","2003","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996305,49,0,"5","02","D","400","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",240,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996385,28,0,"5","01","D","100","D",.,"A","3","D","04","D","2008","D",.,"A",.,"A",.,"A",200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996395,32,0,"5","01","D","100","D",.,"A","3","D","01","D","1997","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996435,41,0,"5","01","D","100","D",.,"A","3","D",,"C","1960","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996435,42,0,"5","02","D","300","D",.,"A","3","D","08","D","2004","D",.,"A",.,"A",.,"A",1500,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996455,57,0,"5","01","D","100","D",.,"A","3","D","08","D","1978","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996455,58,0,"5","02","D","300","D",.,"A","3","D","07","D","2004","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996465,25,0,"5","01","D","100","D",.,"A","3","D","05","D","1971","D",.,"A",.,"A",.,"A",65,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996495,24,0,"5","01","D","100","D",.,"A","1","D",,"C",,"C",.,"A",.,"A",.,"A",3560,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996505,58,0,"5","01","D","100","D",.,"A","3","D","01","D","1985","D",.,"A",.,"A",.,"A",3900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996505,59,0,"5","02","D","300","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",0,"D","1","D",4,"D","2","D",.,"A",,"A",.,"A",,"A"
"20101",1996515,32,0,"5","01","D","100","D",.,"A","3","D","04","D","1985","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996525,29,0,"5","01","D","100","D",.,"A","3","D","08","D","2000","D",.,"A",.,"A",.,"A",2586,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996575,49,0,"5","01","D","100","D",.,"A","3","D","04","D","1960","D",.,"A",.,"A",.,"A",3369,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996585,45,0,"5","01","D","100","D",.,"A","3","D","11","D","1999","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996595,36,0,"5","01","D","100","D",.,"A","3","D","09","D","1994","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996605,38,0,"5","01","D","100","D",.,"A","3","D","01","D","1999","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996625,46,0,"5","01","D","100","D",.,"A","3","D",,"C","1959","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996645,56,0,"5","01","D","100","D",.,"A","3","D","06","D","1996","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996675,33,0,"5","01","D","100","D",.,"A","3","D","08","D","1996","D",.,"A",.,"A",.,"A",1720,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996715,69,0,"5","01","D","100","D",0.1,"D","3","D","05","D","1982","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996755,37,0,"5","01","D","100","D",.,"A","3","D","12","D","2008","D",.,"A",.,"A",.,"A",14928,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996765,46,0,"5","01","D","100","D",.,"A","3","D","12","D","2002","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996775,33,0,"5","01","D","100","D",.,"A","1","D","03","D","2003","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996785,28,0,"5","01","D","100","D",.,"A","3","D","04","D","1991","D",.,"A",.,"A",.,"A",950,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A"
"20101",1996795,56,0,"5","01","D","100","D",.,"A","3","D","07","D","1979","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996805,30,0,"5","01","D","100","D",.,"A","3","D",,"C","1988","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996815,34,0,"5","01","D","100","D",.,"A","3","D","03","D","2004","D",.,"A",.,"A",.,"A",8700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996845,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1966","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996865,28,0,"5","01","D","100","D",.,"A","3","D","08","D","1984","D",.,"A",.,"A",.,"A",14928,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996915,36,0,"5","01","D","100","D",.,"A","3","D","09","D","2007","D",.,"A",.,"A",.,"A",190,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996935,39,0,"5","01","D","100","D",.,"A","3","D","10","D","1973","D",.,"A",.,"A",.,"A",7108,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996945,18,0,"5","01","D","100","D",.,"A","3","D","08","D","1970","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996955,34,0,"5","01","D","100","D",.,"A","3","D","11","D","1987","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996965,67,0,"5","01","D","100","D",.,"A","3","D","08","D","1999","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1996985,51,0,"5","01","D","100","D",.,"A","3","D","09","D","2008","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997005,59,0,"5","01","D","100","D",.,"A","1","D","11","D","2005","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997005,60,0,"5","02","D","300","D",.,"A","3","D","06","D","2005","D",.,"A",.,"A",.,"A",2300,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997025,58,0,"5","01","D","100","D",.,"A","3","D",,"C","1986","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997035,35,0,"5","01","D","100","D",.,"A","3","D","05","D","1985","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997045,68,0,"5","01","D","100","D",.,"A","3","D","11","D","1993","D",.,"A",.,"A",.,"A",6300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997045,69,0,"5","02","D","400","D",.,"A","3","D","12","D","2006","D",.,"A",.,"A",.,"A",8433,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997055,34,0,"5","01","D","100","D",.,"A","1","D","06","D","1996","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997095,58,0,"5","01","D","100","D",.,"A","3","D","05","D","1996","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997105,30,0,"5","01","D","100","D",.,"A","3","D","09","D","2004","D",.,"A",.,"A",.,"A",14928,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997145,69,0,"5","01","D","100","D",.,"A","3","D","06","D","2002","D",.,"A",.,"A",.,"A",4140,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997145,70,0,"5","02","D","300","D",.,"A","3","D","05","D","2007","D",.,"A",.,"A",.,"A",0,"D","1","D",52,"D","2","D",.,"A",,"A",.,"A",,"A"
"20101",1997165,27,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997175,33,0,"5","01","D","100","D",.,"A","3","D","08","D","2004","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997235,52,0,"5","01","D","100","D",.,"A","3","D","09","D","1999","D",.,"A",.,"A",.,"A",2900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997235,53,0,"5","02","D","400","D",.,"A","3","D","03","D","2007","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997245,36,0,"5","01","D","100","D",.,"A","3","D","11","D","1999","D",.,"A",.,"A",.,"A",5200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997255,28,0,"5","01","D","100","D",.,"A","3","D","06","D","1999","D",.,"A",.,"A",.,"A",1049,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997265,29,0,"5","01","D","100","D",.,"A","3","D","05","D","2006","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997275,34,0,"5","01","D","100","D",.,"A","3","D","05","D","2008","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997285,32,0,"5","01","D","100","D",.,"A","3","D","09","D","1952","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997315,42,0,"5","01","D","100","D",.,"A","1","D","07","D","1997","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997325,59,0,"5","01","D","100","D",.,"A","3","D","08","D","1997","D",.,"A",.,"A",.,"A",4041,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997325,60,0,"5","02","D","400","D",.,"A","3","D","05","D","2004","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997345,61,0,"5","01","D","100","D",.,"A","3","D","10","D","1998","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997365,41,0,"5","01","D","100","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997375,39,0,"5","01","D","100","D",0.6,"D","3","D","09","D","2000","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997385,34,0,"5","01","D","100","D",.,"A","3","D","02","D","1989","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997395,44,0,"5","01","D","100","D",.,"A","3","D","06","D","1962","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997405,28,0,"5","01","D","100","D",.,"A","3","D",,"C","1999","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997435,34,0,"5","01","D","100","D",.,"A","3","D","02","D","2007","D",.,"A",.,"A",.,"A",450,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997445,39,0,"5","01","D","100","D",.,"A","3","D","12","D","2001","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997475,41,0,"5","01","D","100","D",.,"A","3","D","11","D","2002","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997505,64,0,"5","01","D","100","D",.,"A","3","D","01","D","1994","D",.,"A",.,"A",.,"A",521,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997515,22,0,"5","01","D","100","D",.,"A","1","D","05","D","2000","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997525,23,0,"5","01","D","100","D",.,"A","3","D",,"C","1966","D",.,"A",.,"A",.,"A",600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997525,24,0,"5","02","D","400","D",.,"A","3","D",,"C","1944","D",.,"A",.,"A",.,"A",34,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997535,30,0,"5","01","D","100","D",.,"A","3","D","03","D","1967","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997555,38,0,"5","01","D","100","D",.,"A","3","D","12","D","2006","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997565,53,0,"5","01","D","100","D",.,"A","3","D","08","D","1993","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997585,20,0,"5","01","D","100","D",.,"A","3","D","05","D","1994","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997605,74,0,"5","01","D","100","D",0.17,"D","3","D","11","D","1998","D",.,"A",.,"A",.,"A",2324,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997605,75,0,"5","02","D","200","D",.,"A","3","D","04","D","1985","D",.,"A",.,"A",.,"A",1850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997665,50,0,"5","01","D","100","D",.,"A","3","D","07","D","1985","D",.,"A",.,"A",.,"A",32,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997675,38,0,"5","01","D","100","D",.,"A","3","D","09","D","2006","D",.,"A",.,"A",.,"A",2830,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997685,33,0,"5","01","D","100","D",.,"A","3","D","09","D","2006","D",.,"A",.,"A",.,"A",2012,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997695,44,0,"5","01","D","100","D",.,"A","3","D","08","D","2007","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997705,50,0,"5","01","D","100","D",0.7,"D","3","D","12","D","2004","D",.,"A",.,"A",.,"A",960,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997735,32,0,"5","01","D","100","D",.,"A","3","D","01","D","1996","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997745,34,0,"5","01","D","100","D",.,"A","3","D","09","D","1976","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997755,76,0,"5","01","D","100","D",.,"A","3","D","10","D","1990","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997765,76,0,"5","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",678,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997785,25,0,"5","01","D","100","D",.,"A","3","D","04","D","1993","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997795,89,0,"5","01","D","100","D",.,"A","3","D","02","D","2000","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997855,28,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997865,48,0,"5","01","D","100","D",0.1,"D","3","D","10","D","2002","D",.,"A",.,"A",.,"A",270,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997875,120,0,"5","01","D","100","D",.,"A","3","D","10","D","1997","D",.,"A",.,"A",.,"A",3132,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997895,35,0,"5","01","D","100","D",.,"A","3","D","03","D","1980","D",.,"A",.,"A",.,"A",4500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1997935,35,0,"5","01","D","100","D",.,"A","3","D","02","D","2004","D",.,"A",.,"A",.,"A",478,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998005,34,0,"5","01","D","100","D",.,"A","3","D","09","D","2000","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998015,34,0,"5","01","D","100","D",.,"A","3","D","02","D","1985","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998035,71,0,"5","01","D","100","D",.,"A","1","D","12","D","2004","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998075,82,0,"5","01","D","100","D",.,"A","3","D","06","D","1986","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998085,39,0,"5","01","D","100","D",.,"A","3","D","06","D","1983","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998105,32,0,"5","01","D","100","D",.,"A","3","D","01","D","1976","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998115,27,0,"5","01","D","100","D",.,"A","3","D","02","D","1995","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
"20101",1998135,44,0,"5","01","D","100","D",.,"A","3","D","04","D","1984","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A"
