"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR"
"20102",2040555,39,0,"5","01","D","110","D","1998","D",0.95,"D",24,"D","04","D",160,"D","3","D",.,"A",.,"A",3600,"D",.,"A",,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",3600,"D",.,"A","FORBD","D",,"A"
"20102",2040975,23,0,"5","01","D","110","D","1998","D",.,"A",1,"D","12","D",1,"D","8","D",.,"A",.,"A",3500,"D",3500,"D",,"A",1,"D",1,"D",1,"D",.,"A",.,"A",.,"A",0,"D",.,"A","GMCAI","D",,"A"
"20102",2041385,31,0,"5","01","D","100","D","2008","D",.,"A",36,"D","04","D",284,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",284,"D",284,"D",284,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SATAI","D",,"A"
"20102",2041385,32,0,"5","02","D","100","D","2008","D",.,"A",36,"D","06","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","PONAR","D",,"A"
"20102",2162145,27,0,"5","01","D","110","D","2008","D",.,"A",24,"D","05","D",480,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAM","D",,"A"
"20102",2162575,29,0,"5","01","D","100","D","2007","D",.,"A",27,"D","06","D",1070,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",1070,"D",1070,"D",1070,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","MRBAY","D",,"A"
"20102",2164115,27,0,"5","01","D","100","D","2008","D",.,"A",36,"D","01","D",350,"D","3","D",.,"A",.,"A",1200,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",1200,"D",.,"A","NISAD","D",,"A"
"20102",2165965,30,0,"5","01","D","110","D","2008","D",.,"A",39,"D","05","D",417,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",417,"D",417,"D",417,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAI","D",,"A"
"20102",2166715,26,0,"5","01","D","110","D","2008","D",.,"A",36,"D","07","D",286,"D","3","D",.,"A",.,"A",.,"A",.,"A","02","D",286,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A"
"20102",2168175,43,0,"5","01","D","110","D","2007","D",.,"A",36,"D","01","D",455,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",455,"D",455,"D",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A"
"20102",2168695,31,0,"5","02","D","100","D","2009","D",.,"A",60,"D","11","D",316,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",316,"D",316,"D",316,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","NISAY","D",,"A"
"20102",2171224,27,0,"5","01","D","100","D","2007","D",0.6,"D",36,"D","08","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LINAL","D",,"A"
"20102",2171234,50,0,"5","01","D","100","D","2006","D",.,"A",48,"D","08","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A"
"20102",2171234,52,0,"5","03","D","100","D","2010","D",.,"A",39,"D","11","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A"
"20102",2171314,39,0,"5","01","D","110","D","2006","D",.,"A",36,"D","03","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A","03","D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",17000,"D","FORAO","D",,"A"
"20102",2172354,33,0,"5","01","D","110","D","2006","D",.,"A",60,"D","07","D",409,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",409,"D",409,"D",409,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAX","D",,"A"
"20102",2172394,33,0,"5","01","D","110","D","2005","D",.,"A",48,"D","01","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"F",500,"F",500,"F",.,"A",.,"A",.,"A",.,"A",.,"A","LEXXX","D",,"A"
"20102",2173284,32,0,"5","01","D","100","D","2009","D",.,"A",.,"C","11","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",400,"F",400,"F",400,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20102",2173314,28,0,"5","01","D","110","D","2005","D",.,"A",60,"D","08","D",579,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",579,"D",579,"D",579,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAW","D",,"A"
"20102",2173504,29,0,"5","01","D","110","D","2007","D",.,"A",36,"D","09","D",390,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",390,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A"
"20102",2173514,23,0,"5","01","D","100","D","2008","D",.,"A",36,"D","09","D",270,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","NISAN","D",,"A"
"20102",2173794,23,0,"5","01","D","100","D","2009","D",.,"A",36,"D","04","F",479,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",479,"D",479,"D",479,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A"
"20102",2174384,54,0,"5","02","D","110","D","2010","D",.,"A",36,"D","12","D",376,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",376,"D",376,"D",376,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","HONAG","D",,"A"
"20102",2174554,21,0,"5","01","D","100","D","2008","D",.,"A",36,"D","04","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAN","D",,"A"
"20102",2174554,22,0,"5","02","D","100","D","2009","D",.,"A",36,"D","08","D",290,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",290,"D",290,"D",290,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A"
"20102",2174934,38,0,"5","01","D","100","D","2009","D",.,"A",36,"D","01","D",271,"D","3","D",.,"A",.,"A",750,"D",.,"A",,"A",271,"D",271,"D",271,"D",.,"A",.,"A",.,"A",750,"D",.,"A","PONAR","D",,"A"
"20102",2175444,39,0,"5","01","D","110","D","2005","D",.,"A",60,"D","07","D",420,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","JEEAI","D",,"A"
"20102",2175614,33,0,"5","01","D","100","D","2008","D",0.15,"D",36,"D","06","D",959,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",959,"D",959,"D",959,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAY","D",,"A"
"20102",2175874,33,0,"5","01","D","100","D","2007","D",.,"A",36,"D","08","D",482,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",482,"D",482,"D",482,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20102",2176644,40,0,"5","01","D","110","D","2008","D",.,"A",36,"D","11","D",364,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",364,"D",364,"D",364,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A"
"20102",2176944,35,0,"5","01","D","100","D","2006","D",.,"A",60,"D","04","D",398,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",398,"D",398,"D",398,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A"
"20102",2177234,43,0,"5","01","D","110","D","2009","D",.,"A",36,"D","11","D",498,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",498,"D",498,"D",498,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","LEXAE","D",,"A"
"20102",2178064,24,0,"5","01","D","100","D","2008","D",.,"A",36,"D","08","D",260,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","VOKAI","D",,"A"
"20102",2178854,24,0,"5","01","D","100","D","2009","D",.,"A",36,"D","04","D",264,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",264,"D",264,"D",264,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYBB","D",,"A"
"20102",2179225,33,0,"5","01","D","100","D","2008","D",.,"A",36,"D","08","D",288,"D","3","D",.,"A",1700,"D",.,"A",.,"A",,"A",288,"D",288,"D",288,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAH","D",,"A"
"20102",2180214,26,0,"5","01","D","100","D","2007","D",.,"A",.,"C","02","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",489,"F",489,"F",489,"F",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAP","D",,"A"
"20102",2180214,27,0,"5","02","D","100","D","2008","D",.,"A",39,"D","07","D",575,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",575,"D",575,"D",575,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A"
"20102",2180484,39,0,"5","01","D","110","D","2001","D",.,"A",60,"D","04","D",203,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",203,"D",203,"D",203,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A"
"20102",2180484,40,0,"5","02","D","100","D","2003","D",.,"A",60,"D","11","D",243,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",243,"D",243,"D",243,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A"
"20102",2181554,37,0,"5","01","D","110","D","2007","D",0.85,"D",39,"D","11","F",600,"D","3","D",300,"D",.,"A",2000,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","NISAQ","D",,"A"
"20102",2181634,26,0,"5","01","D","100","D","2008","D",0.8,"D",36,"D","02","D",533,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",533,"D",533,"D",533,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","AUDAG","D",,"A"
"20102",2182074,46,0,"5","01","D","100","D","2008","D",.,"A",36,"D","07","D",323,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",323,"D",323,"D",323,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","SCIXX","D",,"A"
"20102",2182384,34,0,"5","02","D","110","D","2010","D",.,"A",36,"D","12","D",369,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",369,"D",369,"D",369,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A"
"20102",2182534,28,0,"5","01","D","100","D","2007","D",.,"A",36,"D","06","D",500,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HONAA","D",,"A"
"20102",2182604,30,0,"5","01","D","100","D","2006","D",.,"A",42,"D","07","D",299,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",299,"D",299,"D",299,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20102",2182694,34,0,"5","01","D","110","D","2008","D",.,"A",36,"D","09","D",330,"D","3","D",.,"A",1500,"D",3000,"D",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","TOYAN","D",,"A"
"20102",2183394,34,0,"5","01","D","110","D","2008","D",.,"A",60,"D","02","D",327,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",327,"D",327,"D",327,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A"
"20102",2183854,26,0,"5","01","D","100","D","2008","D",.,"A",36,"D","12","D",.,"B","3","D",.,"A",.,"A",23143,"D",.,"A",,"A",323,"F",323,"F",323,"F",.,"A",.,"A",.,"A",23143,"D",.,"A","CADAQ","D",,"A"
"20102",2184904,32,0,"5","01","D","100","D","1999","D",.,"A",36,"D","09","D",201,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",201,"D",201,"D",201,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","TOYAC","D",,"A"
"20102",2185444,23,0,"5","01","D","100","D","2007","D",.,"A",60,"D","05","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAD","D",,"A"
"20102",2185524,34,0,"5","01","D","100","D","2009","D",.,"A",36,"D","01","D",355,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",355,"D",355,"D",355,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A"
"20102",2186144,26,0,"5","01","D","100","D","2008","D",.,"A",36,"D","09","D",347,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",347,"D",347,"D",347,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAS","D",,"A"
"20102",2186874,38,0,"5","01","D","110","D","2007","D",.,"A",39,"D","04","D",242,"D","3","D",.,"A",1000,"D",.,"A",.,"A","02","D",242,"D",242,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAM","D",,"A"
"20102",2188704,43,0,"5","01","D","100","D","2007","D",.,"A",36,"D","04","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A"
"20102",2188704,44,0,"5","02","D","100","D","2010","D",.,"A",36,"D","04","D",425,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",425,"D",425,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAA","D",,"A"
"20102",2188844,45,0,"5","01","D","100","D","2008","D",.,"A",36,"D","10","D",240,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HONAB","D",,"A"
"20102",2189164,45,0,"5","01","D","100","D","2007","D",.,"A",36,"D","02","D",569,"D","3","D",.,"A",4000,"D",.,"A",.,"A",,"A",569,"D",569,"D",569,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAA","D",,"A"
"20102",2192824,20,0,"5","01","D","110","D","2007","D",.,"A",36,"D","07","D",298,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",298,"D",298,"D",298,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAQ","D",,"A"
"20102",2192934,33,0,"5","01","D","100","D","2004","D",.,"A",60,"D","02","D",.,"C","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",289,"F",289,"F",289,"F",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAB","D",,"A"
"20102",2192934,34,0,"5","02","D","100","D","2004","D",.,"A",84,"D","01","D",220,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",220,"D",220,"D",220,"D",10,"D",10,"D",10,"D",1000,"D",.,"A","HONAB","D",,"A"
"20102",2193814,31,0,"5","01","D","100","D","2009","D",.,"A",36,"D","01","D",750,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",750,"D",750,"D",750,"D",.,"A",.,"A",.,"A",.,"B",.,"A","BMWAN","D",,"A"
"20102",2194044,25,0,"5","01","D","100","D","2007","D",.,"A",54,"D","10","D",312,"D","3","D",.,"A",18000,"D",.,"A",.,"A",,"A",312,"D",312,"D",312,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAP","D",,"A"
"20102",2196075,29,0,"5","01","D","110","D","2000","D",.,"A",28,"D","02","D",320,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",800,"D",.,"A","CHEBG","D",,"A"
"20102",2196075,30,0,"1","02","D","100","D","1995","D",.,"A",36,"D","02","D",200,"D","3","D",.,"A",.,"A",750,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",750,"D",.,"A","NISAN","D",,"A"
"20102",2198423,35,0,"5","01","D","100","D","2007","D",.,"A",36,"D","03","F",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A"
"20102",2198753,51,0,"5","01","D","110","D","2007","D",.,"A",36,"D","11","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A"
"20102",2198953,24,0,"5","01","D","110","D","2008","D",.,"A",36,"D","05","D",325,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAJ","D",,"A"
"20102",2199253,35,0,"1","01","D","100","D","2010","D",.,"A",4,"D","01","D",800,"D","3","D",800,"D",.,"A",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A"
"20102",2199743,34,0,"5","01","D","100","D","2010","D",.,"A",36,"D","09","D",208,"D","3","D",.,"A",1700,"D",2300,"D",.,"A",,"A",208,"D",208,"D",208,"D",.,"A",.,"A",.,"A",2300,"D",.,"A","TOYAC","D",,"A"
"20102",2199923,28,0,"5","01","D","110","D","2008","D",.,"A",48,"D","09","D",349,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",349,"D",349,"D",349,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAT","D",,"A"
"20102",2200013,43,0,"5","01","D","110","D","2007","D",.,"A",36,"D","07","D",556,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",556,"D",556,"D",556,"D",31,"D",31,"D",31,"D",1500,"D",.,"A","ACUAL","D",,"A"
"20102",2200013,44,0,"5","02","D","110","D","2007","D",.,"A",24,"D","10","D",587,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",587,"D",587,"D",587,"D",33,"D",33,"D",33,"D",.,"A",.,"A","LINAK","D",,"A"
"20102",2200113,34,0,"5","01","D","100","D","2007","D",.,"A",48,"D","06","D",400,"D","3","D",.,"A",.,"A",1000,"D",.,"A","01","D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A","CHEBL","D",,"A"
"20102",2200953,34,0,"5","01","D","100","D","2009","D",.,"A",36,"D","04","D",236,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",236,"D",236,"D",236,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAC","D",,"A"
"20102",2200983,50,0,"5","01","D","110","D","2010","D",.,"A",36,"D","12","D",755,"D","3","D",.,"A",.,"A",2080,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2080,"D",.,"A","AUDAV","D",,"A"
"20102",2200993,33,0,"5","01","D","110","D","2005","D",.,"A",66,"D","01","D",279,"D","3","D",.,"A",.,"A",8500,"D",.,"A","04","D",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",8500,"D",.,"A","HONAG","D",,"A"
"20102",2201863,43,0,"5","01","D","100","D","2010","D",.,"A",36,"D","01","D",647,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",647,"D",647,"D",647,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JAGAF","D",,"A"
"20102",2202333,33,0,"5","01","D","110","D","2000","D",.,"A",30,"D","07","D",325,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",500,"D",.,"A","OLDAQ","D",,"A"
"20102",2202483,27,0,"1","01","D","110","D","2008","D",.,"A",36,"D","03","F",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",371,"F",371,"F",371,"F",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAN","D",,"A"
"20102",2204053,29,0,"5","01","D","100","D","2009","D",.,"A",36,"D","09","D",250,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","NISAD","D",,"A"
"20102",2204053,30,0,"5","02","D","100","D","2009","D",.,"A",36,"D","09","D",250,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","NISAD","D",,"A"
"20102",2204313,26,0,"5","01","D","110","D","2008","D",.,"A",72,"D","03","D",240,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAR","D",,"A"
"20102",2204313,27,0,"5","02","D","110","D","2008","D",.,"A",.,"C","11","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAK","D",,"A"
"20102",2204833,20,0,"5","01","D","100","D","2002","D",.,"A",24,"D","12","D",300,"D","3","D",.,"A",.,"A",900,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",900,"D",.,"A","DODAP","D",,"A"
"20102",2204863,29,0,"5","01","D","100","D","2008","D",.,"A",36,"D","03","D",281,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",281,"D",281,"D",281,"D",.,"A",.,"A",.,"A",.,"A",.,"A","PONAR","D",,"A"
"20102",2205423,48,0,"1","01","D","100","D","2010","D",.,"A",36,"D","06","D",318,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A"
"20102",2205623,23,0,"5","01","D","110","D","2006","D",.,"A",36,"D","03","D",225,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAL","D",,"A"
"20102",2205623,24,0,"5","02","D","100","D","2007","D",.,"A",36,"D","09","D",234,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",234,"D",234,"D",234,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A"
"20102",2207153,31,0,"5","01","D","100","D","2009","D",.,"A",36,"D","11","D",400,"D","3","D",.,"A",.,"C",3000,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","VOKAW","D",,"A"
"20102",2207543,24,0,"5","01","D","110","D","2007","D",0.5,"D",48,"D","10","D",700,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","CHEBH","D",,"A"
"20102",2207913,28,0,"5","01","D","100","D","2010","D",.,"A",36,"D","09","D",250,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAC","D",,"A"
"20102",2208013,20,0,"5","01","D","100","D","2008","D",.,"A",48,"D","10","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",1100,"D",1100,"D",1100,"D",.,"A",.,"A","HONAA","D",,"A"
"20102",2208133,33,0,"5","01","D","100","D","2008","D",.,"A",36,"D","10","D",250,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MECAP","D",,"A"
"20102",2208133,34,0,"5","02","D","100","D","2009","D",.,"A",36,"D","07","D",328,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",328,"D",328,"D",328,"D",.,"A",.,"A",.,"A",500,"D",.,"A","MECAP","D",,"A"
"20102",2209033,31,0,"1","01","D","110","D","2010","D",.,"A",36,"D","05","D",260,"D","3","D",.,"A",1500,"F",.,"A",.,"A",,"A",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBK","D",,"A"
"20102",2209413,26,0,"5","01","D","100","D","2008","D",.,"A",36,"D","08","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A"
"20102",2209463,27,0,"5","01","D","110","D","2008","D",.,"A",39,"D","08","D",239,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",239,"D",239,"D",239,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","HONAJ","D",,"A"
"20102",2209583,57,0,"5","01","D","110","D","2004","D",.,"A",60,"D","06","D",302,"D","3","D",.,"A",.,"A",500,"D",.,"A","04","D",302,"D",302,"D",.,"A",.,"A",.,"A",.,"A",500,"D",.,"A","HONAC","D",,"A"
"20102",2209613,40,0,"5","01","D","100","D","2008","D",.,"A",36,"D","01","D",65,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAA","D",,"A"
"20102",2210403,51,0,"5","01","D","100","D","2010","D",.,"A",36,"D","02","D",360,"D","3","D",.,"A",1500,"D",3500,"D",.,"A",,"A",360,"D",360,"D",360,"D",20,"D",20,"D",20,"D",3500,"D",.,"A","SUBAN","D",,"A"
"20102",2210403,52,0,"1","02","D","100","D","2010","D",.,"A",36,"D","02","D",350,"D","3","D",.,"A",2000,"D",5000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","SUBAN","D",,"A"
"20102",2210603,23,0,"5","01","D","110","D","2007","D",.,"A",36,"D","07","D",327,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",327,"D",327,"D",327,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HONAG","D",,"A"
"20102",2210893,26,0,"5","01","D","110","D","2008","D",.,"A",36,"D","08","D",399,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","JEEAM","D",,"A"
"20102",2211403,23,0,"5","01","D","110","D","2008","D",.,"A",48,"D","03","F",250,"D","3","D",.,"A",.,"A",250,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",250,"D",.,"A","JEEAI","D",,"A"
"20102",2211403,24,0,"5","02","D","110","D","2008","D",.,"A",36,"D","09","F",170,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAD","D",,"A"
