"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20101",2009935,26,0,"1","150","D","13","D",280,"D"
"20101",2009935,27,0,"1","150","D","10","D",70,"D"
"20101",2009935,28,0,"1","150","D","11","D",30,"D"
"20101",2009935,29,0,"1","160","D","11","D",40,"D"
"20101",2009965,25,0,"1","150","D","13","D",200,"D"
"20101",2009985,13,0,"1","150","D","13","D",70,"D"
"20101",2010055,14,0,"1","150","D","12","D",200,"D"
"20101",2010065,21,0,"1","150","D","13","D",200,"D"
"20101",2010165,15,0,"1","160","D","02","D",366,"D"
"20101",2010165,16,0,"1","150","D","13","D",210,"D"
"20101",2010205,15,0,"1","150","D","13","D",1012,"D"
"20101",2010215,15,0,"1","160","D","13","D",50,"D"
"20101",2010235,19,0,"1","170","D","02","D",400,"D"
"20101",2010255,17,0,"1","160","D","12","D",5,"D"
"20101",2010265,19,0,"1","170","D","12","D",200,"D"
"20101",2010295,15,0,"1","170","D","12","D",600,"D"
"20101",2010295,16,0,"1","150","D","13","D",125,"D"
"20101",2010295,17,0,"1","160","D","12","D",20,"D"
"20101",2010325,13,0,"1","150","D","13","D",120,"D"
"20101",2010365,20,0,"1","170","D","13","D",40,"D"
"20101",2010385,13,0,"1","150","D","13","D",25,"D"
"20101",2010395,15,0,"1","160","D","12","D",25,"D"
"20101",2010415,27,0,"1","150","D","12","D",60,"D"
"20101",2010415,28,0,"1","150","D","01","D",60,"D"
"20101",2010415,29,0,"1","150","D","02","D",60,"D"
"20101",2010445,18,0,"1","160","D","12","D",20,"D"
"20101",2010445,19,0,"1","160","D","12","D",20,"D"
"20101",2010545,20,0,"1","150","D","13","D",500,"D"
"20101",2010565,17,0,"1","170","D","13","D",250,"D"
"20101",2010625,19,0,"1","160","D","12","D",2000,"D"
"20101",2010625,20,0,"1","150","D","13","D",2140,"D"
"20101",2010655,16,0,"1","160","D","12","D",355,"D"
"20101",2010655,17,0,"1","130","D","12","D",55,"D"
"20101",2010655,18,0,"1","160","D","11","D",75,"D"
"20101",2010655,19,0,"1","180","D","12","D",5500,"D"
"20101",2010665,13,0,"1","160","D","12","D",20,"D"
"20101",2010675,13,0,"1","110","D","13","D",1100,"D"
"20101",2010735,24,0,"1","160","D","12","D",2000,"D"
"20101",2010735,25,0,"1","160","D","12","D",300,"D"
"20101",2010735,26,0,"2","160","D","12","D",2000,"D"
"20101",2010735,27,0,"2","160","D","12","D",180,"D"
"20101",2010815,16,0,"1","150","D","13","D",500,"D"
"20101",2010885,18,0,"1","170","D","11","D",40,"D"
"20101",2010885,19,0,"1","150","D","12","D",20,"D"
"20101",2010895,14,0,"1","170","D","12","D",200,"D"
"20101",2010895,15,0,"1","150","D","13","D",100,"D"
"20101",2010915,20,0,"1","170","D","01","D",1000,"D"
"20101",2010915,21,0,"1","170","D","12","D",400,"D"
"20101",2010915,22,0,"1","170","D","12","D",910,"D"
"20101",2010915,23,0,"1","160","D","12","D",25,"D"
"20101",2010915,24,0,"1","160","D","12","D",25,"D"
"20101",2010935,20,0,"1","170","D","12","D",150,"D"
"20101",2010935,21,0,"1","110","D","13","D",550,"D"
"20101",2010935,22,0,"2","170","D","12","D",175,"D"
"20101",2010955,14,0,"1","170","D","12","D",500,"D"
"20101",2010985,16,0,"1","150","D","13","D",50,"D"
"20101",2011035,14,0,"1","150","D","13","D",100,"D"
"20101",2011045,20,0,"1","170","D","10","D",1000,"D"
"20101",2011045,21,0,"1","140","D","10","D",2000,"D"
"20101",2011045,22,0,"1","160","D","10","D",100,"D"
"20101",2011105,13,0,"1","170","D","13","D",1000,"D"
"20101",2011125,28,0,"1","170","D","11","D",2500,"D"
"20101",2011125,29,0,"1","150","D","12","D",200,"D"
"20101",2011125,30,0,"1","160","D","12","D",50,"D"
"20101",2011135,17,0,"1","170","D","12","D",300,"D"
"20101",2011135,18,0,"1","160","D","02","D",100,"D"
"20101",2011165,27,0,"1","150","D","12","D",120,"D"
"20101",2011165,28,0,"1","150","D","01","D",120,"D"
"20101",2011165,29,0,"1","160","D","01","D",50,"D"
"20101",2011165,30,0,"1","160","D","12","D",30,"D"
"20101",2011165,31,0,"1","160","D","12","D",75,"D"
"20101",2011165,32,0,"1","160","D","12","D",48,"D"
"20101",2011165,33,0,"2","150","D","11","D",120,"D"
"20101",2011185,14,0,"1","170","D","12","D",140,"D"
"20101",2011195,16,0,"1","170","D","12","D",1100,"D"
"20101",2011195,17,0,"1","150","D","13","D",75,"D"
"20101",2011195,18,0,"1","160","D","12","D",500,"D"
"20101",2011235,36,0,"1","170","D","13","D",300,"D"
"20101",2011255,24,0,"1","160","D","12","D",800,"D"
"20101",2011255,25,0,"1","160","D","11","D",675,"D"
"20101",2011255,26,0,"1","160","D","10","D",675,"D"
"20101",2011255,27,0,"1","160","D","11","D",500,"D"
"20101",2011265,13,0,"1","150","D","13","D",40,"D"
"20101",2011275,19,0,"1","150","D","13","D",160,"D"
"20101",2011295,21,0,"1","160","D","12","D",10,"D"
"20101",2011295,22,0,"1","160","D","01","D",10,"D"
"20101",2011295,23,0,"1","160","D","02","D",10,"D"
"20101",2011315,27,0,"1","170","D","10","D",5151,"D"
"20101",2011315,28,0,"1","170","D","11","D",600,"D"
"20101",2011315,29,0,"1","170","D","12","D",600,"D"
"20101",2011315,30,0,"1","160","D","12","D",1150,"D"
"20101",2011325,23,0,"1","150","D","10","D",500,"D"
"20101",2011325,24,0,"1","150","D","12","D",500,"D"
"20101",2011335,19,0,"1","170","D","12","D",50,"D"
"20101",2011335,20,0,"1","170","D","12","D",240,"D"
"20101",2011335,21,0,"1","150","D","10","D",308,"D"
"20101",2011335,22,0,"1","150","D","11","D",1053,"D"
"20101",2011335,23,0,"1","150","D","12","D",690,"D"
"20101",2011335,24,0,"1","150","D","11","D",20,"D"
"20101",2011335,25,0,"2","150","D","10","D",439,"D"
"20101",2011335,26,0,"2","150","D","10","D",300,"D"
"20101",2011365,17,0,"1","170","D","12","D",200,"D"
"20101",2011365,18,0,"1","150","D","13","D",300,"D"
"20101",2011385,18,0,"1","150","D","13","D",180,"D"
"20101",2011385,19,0,"1","160","D","13","D",7,"D"
"20101",2011385,20,0,"1","160","D","13","D",45,"D"
"20101",2011385,21,0,"1","160","D","11","D",5,"D"
"20101",2011385,22,0,"1","160","D","13","D",5,"D"
"20101",2011385,23,0,"1","160","D","11","D",5,"D"
"20101",2011385,24,0,"1","160","D","11","D",7,"D"
"20101",2011385,25,0,"1","160","D","11","D",5,"D"
"20101",2011385,26,0,"1","160","D","12","D",5,"D"
"20101",2011385,27,0,"1","160","D","01","D",7,"D"
"20101",2011385,28,0,"1","160","D","01","D",5,"D"
"20101",2011385,29,0,"1","160","D","01","D",5,"D"
"20101",2011405,17,0,"1","150","D","13","D",10,"D"
"20101",2011425,20,0,"1","160","D","13","D",20,"D"
"20101",2011435,21,0,"1","160","D","12","D",300,"D"
"20101",2011435,22,0,"1","160","D","12","D",200,"D"
"20101",2011455,20,0,"1","160","D","12","D",100,"D"
"20101",2011465,14,0,"1","150","D","13","D",100,"D"
"20101",2011485,17,0,"1","170","D","01","D",300,"D"
"20101",2011485,18,0,"1","170","D","12","D",100,"D"
"20101",2011485,19,0,"1","160","D","01","D",100,"D"
"20101",2011505,16,0,"2","160","D","11","D",10,"D"
"20101",2011515,13,0,"1","170","D","11","D",160,"D"
"20101",2011525,16,0,"1","170","D","12","D",250,"D"
"20101",2011525,17,0,"1","150","D","13","D",100,"D"
"20101",2011525,18,0,"1","160","D","12","D",50,"D"
"20101",2011585,18,0,"1","110","D","13","D",840,"D"
"20101",2011635,15,0,"1","170","D","12","D",900,"D"
"20101",2011635,16,0,"1","150","D","12","D",30000,"D"
"20101",2011695,25,0,"1","170","D","12","D",50,"D"
"20101",2011695,26,0,"1","160","D","12","D",100,"D"
"20101",2011695,27,0,"1","150","D","12","D",50,"D"
"20101",2011705,21,0,"1","160","D","13","D",20,"D"
"20101",2011725,14,0,"1","170","D","12","D",200,"D"
"20101",2011735,17,0,"1","150","D","13","D",400,"D"
"20101",2011735,18,0,"1","160","D","12","D",450,"D"
"20101",2011765,14,0,"1","150","D","13","D",20,"D"
"20101",2011785,22,0,"1","170","D","12","D",75,"D"
"20101",2011785,23,0,"1","160","D","12","D",20,"D"
"20101",2011795,14,0,"1","100","D","13","D",500,"D"
"20101",2011795,15,0,"1","160","D","13","D",100,"D"
"20101",2011795,16,0,"1","150","D","13","D",300,"D"
"20101",2011795,17,0,"1","180","D","12","D",5000,"D"
"20101",2011805,17,0,"1","170","D","12","D",25,"D"
"20101",2011805,18,0,"1","150","D","12","D",1484,"D"
"20101",2011805,19,0,"1","160","D","12","D",1399,"D"
"20101",2011895,13,0,"1","170","D","01","D",350,"D"
"20101",2011945,19,0,"1","170","D","02","D",100,"D"
"20101",2011945,20,0,"1","170","D","02","D",500,"D"
"20101",2011945,21,0,"1","170","D","02","D",100,"D"
"20101",2011945,22,0,"1","170","D","02","D",50,"D"
"20101",2011945,23,0,"1","170","D","01","D",50,"D"
"20101",2011945,24,0,"1","160","D","01","D",10,"D"
"20101",2011965,24,0,"1","170","D","12","D",80,"D"
"20101",2011965,25,0,"1","150","D","12","D",500,"D"
"20101",2011965,26,0,"1","150","D","10","D",183,"F"
"20101",2011965,27,0,"1","160","D","13","D",5,"D"
"20101",2011985,19,0,"1","160","D","02","D",50,"D"
"20101",2011985,20,0,"1","160","D","01","D",50,"D"
"20101",2011985,21,0,"2","170","D","12","D",150,"D"
"20101",2011985,22,0,"2","160","D","12","D",150,"D"
"20101",2011985,23,0,"2","150","D","12","D",40,"D"
"20101",2012005,15,0,"1","170","D","12","D",200,"D"
"20101",2012065,18,0,"1","170","D","01","D",200,"D"
"20101",2012065,19,0,"1","150","D","13","D",20,"D"
"20101",2012085,13,0,"1","170","D","12","D",150,"D"
"20101",2012085,14,0,"1","170","D","01","D",150,"D"
"20101",2012085,15,0,"1","170","D","02","D",100,"D"
"20101",2012085,16,0,"1","150","D","12","D",94,"F"
"20101",2012085,17,0,"1","150","D","01","D",94,"F"
"20101",2012085,18,0,"1","150","D","02","D",94,"F"
"20101",2012105,34,0,"1","160","D","12","D",50,"D"
"20101",2012125,19,0,"1","150","D","13","D",100,"D"
"20101",2012145,18,0,"1","170","D","12","D",200,"D"
"20101",2012205,14,0,"1","150","D","13","D",90,"D"
"20101",2012235,21,0,"1","150","D","13","D",250,"D"
"20101",2012235,22,0,"1","160","D","12","D",200,"D"
"20101",2012255,16,0,"1","150","D","13","D",40,"D"
"20101",2012265,29,0,"2","170","D","12","D",350,"D"
"20101",2012265,30,0,"2","170","D","12","D",50,"D"
"20101",2012295,19,0,"1","150","D","10","D",50,"D"
"20101",2012295,20,0,"1","150","D","11","D",60,"D"
"20101",2012295,21,0,"1","150","D","12","D",65,"D"
"20101",2012305,14,0,"1","170","D","12","D",6000,"D"
"20101",2012305,15,0,"1","170","D","12","D",2500,"D"
"20101",2012305,16,0,"1","170","D","12","D",100,"D"
"20101",2012305,17,0,"1","170","D","12","D",300,"D"
"20101",2012305,18,0,"1","170","D","01","D",50,"D"
"20101",2012305,19,0,"1","160","D","02","D",50,"D"
"20101",2012305,20,0,"1","150","D","13","D",55,"D"
"20101",2012305,21,0,"1","160","D","12","D",75,"D"
"20101",2012305,22,0,"1","130","D","12","D",50,"D"
"20101",2012305,23,0,"1","160","D","01","D",50,"D"
"20101",2012305,24,0,"1","160","D","01","D",50,"D"
"20101",2012315,19,0,"1","170","D","12","D",50,"D"
"20101",2012325,14,0,"1","110","D","13","D",300,"D"
"20101",2012335,19,0,"1","170","D","12","D",75,"D"
"20101",2012335,20,0,"1","110","D","13","D",400,"D"
"20101",2012345,14,0,"1","160","D","12","D",300,"D"
"20101",2012425,15,0,"1","150","D","12","D",600,"D"
"20101",2012445,14,0,"1","170","D","02","D",25,"D"
"20101",2012445,15,0,"1","170","D","12","D",45,"D"
"20101",2012445,16,0,"1","130","D","01","D",15,"D"
"20101",2012445,17,0,"1","150","D","01","D",20,"D"
"20101",2012455,20,0,"1","170","D","02","D",100,"D"
"20101",2012455,21,0,"1","170","D","12","D",50,"D"
"20101",2012455,22,0,"1","160","D","01","D",500,"D"
"20101",2012455,23,0,"1","130","D","12","D",50,"D"
"20101",2012455,24,0,"1","160","D","12","D",50,"D"
"20101",2012465,16,0,"1","170","D","02","D",200,"D"
"20101",2012485,18,0,"1","160","D","13","D",10,"D"
"20101",2012495,16,0,"1","170","D","12","D",700,"D"
"20101",2012495,17,0,"1","170","D","10","D",100,"D"
"20101",2012495,18,0,"1","170","D","11","D",100,"D"
"20101",2012495,19,0,"1","160","D","11","D",20,"D"
"20101",2012495,20,0,"1","160","D","12","D",20,"D"
"20101",2012495,21,0,"1","160","D","12","D",20,"D"
"20101",2012515,19,0,"1","170","D","12","D",35,"D"
"20101",2012515,20,0,"1","160","D","13","D",25,"D"
"20101",2012535,18,0,"1","150","D","13","D",35,"D"
"20101",2012555,20,0,"1","150","D","10","D",25,"D"
"20101",2012605,18,0,"1","130","D","02","D",250,"D"
"20101",2012605,19,0,"1","150","D","13","D",20,"D"
"20101",2012615,17,0,"1","160","D","12","D",20,"D"
"20101",2012615,18,0,"1","160","D","01","D",30,"D"
"20101",2012675,16,0,"2","170","D","12","D",4000,"D"
"20101",2012685,27,0,"1","170","D","12","D",95,"D"
"20101",2012685,28,0,"1","160","D","13","D",16,"D"
"20101",2012705,14,0,"1","160","D","10","D",7500,"D"
"20101",2012725,22,0,"1","170","D","01","D",50,"D"
"20101",2012725,23,0,"2","170","D","12","D",95,"D"
"20101",2012765,27,0,"1","170","D","12","D",15,"D"
"20101",2012825,14,0,"1","150","D","13","D",10,"D"
"20101",2012835,22,0,"1","150","D","13","D",1350,"D"
"20101",2012835,23,0,"1","160","D","12","D",35,"D"
"20101",2012835,24,0,"1","130","D","11","D",25,"D"
"20101",2012835,25,0,"1","150","D","01","D",100,"D"
"20101",2012835,26,0,"1","160","D","01","D",100,"D"
"20101",2012835,27,0,"2","160","D","11","D",25,"D"
"20101",2012865,16,0,"1","170","D","11","D",60,"D"
"20101",2012875,20,0,"1","150","D","13","D",20,"D"
"20101",2012905,18,0,"1","160","D","13","D",100,"D"
"20101",2012915,26,0,"1","150","D","13","D",400,"D"
"20101",2012965,14,0,"1","150","D","13","D",30,"D"
"20101",2012995,17,0,"1","170","D","12","D",140,"D"
"20101",2012995,18,0,"1","150","D","11","D",330,"D"
"20101",2013015,18,0,"1","170","D","12","D",3000,"D"
"20101",2013025,13,0,"1","170","D","12","D",750,"D"
"20101",2013025,14,0,"1","150","D","13","D",25,"D"
"20101",2013065,19,0,"1","170","D","12","D",300,"D"
"20101",2013065,20,0,"1","150","D","13","D",200,"D"
"20101",2013065,21,0,"1","150","D","13","D",140,"D"
"20101",2013065,22,0,"1","150","D","13","D",500,"D"
"20101",2013065,23,0,"1","150","D","13","D",25,"D"
"20101",2013085,17,0,"1","160","D","13","D",40,"D"
"20101",2013085,18,0,"1","150","D","13","D",400,"D"
"20101",2013125,13,0,"1","150","D","11","D",358,"D"
"20101",2013125,14,0,"1","150","D","12","D",370,"D"
"20101",2013125,15,0,"1","150","D","01","D",325,"D"
"20101",2013135,17,0,"1","170","D","12","D",400,"D"
"20101",2013135,18,0,"1","150","D","13","D",30,"D"
"20101",2013135,19,0,"1","160","D","13","D",10,"D"
"20101",2013135,20,0,"1","160","D","12","D",15,"D"
"20101",2013145,13,0,"1","170","D","12","D",250,"D"
"20101",2013145,14,0,"1","150","D","13","D",40,"D"
"20101",2013155,13,0,"1","150","D","11","D",10,"D"
"20101",2013155,14,0,"1","150","D","12","D",10,"D"
"20101",2013155,15,0,"2","150","D","10","D",15,"D"
"20101",2013175,14,0,"1","170","D","12","D",700,"D"
"20101",2013185,13,0,"1","170","D","12","D",30,"D"
"20101",2013185,14,0,"1","160","D","12","D",8,"D"
"20101",2013185,15,0,"1","160","D","01","D",19,"D"
"20101",2013195,13,0,"1","100","D","13","D",320,"D"
"20101",2013245,15,0,"1","160","D","10","D",20,"D"
"20101",2013295,14,0,"1","150","D","13","D",600,"D"
"20101",2013315,15,0,"1","150","D","13","D",20,"D"
"20101",2013335,19,0,"1","170","D","12","D",400,"D"
"20101",2013385,15,0,"1","110","D","13","D",174,"D"
"20101",2013395,18,0,"1","160","D","10","D",50,"D"
"20101",2013435,43,0,"1","150","D","11","D",50,"D"
"20101",2013435,44,0,"1","150","D","01","D",50,"D"
"20101",2013445,15,0,"1","110","D","13","D",957,"D"
"20101",2013455,17,0,"1","150","D","13","D",920,"D"
"20101",2013465,14,0,"1","150","D","13","D",10,"D"
"20101",2013475,20,0,"1","170","D","12","D",150,"D"
"20101",2013475,21,0,"1","150","D","13","D",50,"D"
"20101",2013495,26,0,"1","110","D","13","D",650,"D"
"20101",2013505,16,0,"1","160","D","12","D",500,"D"
"20101",2013535,15,0,"1","150","D","13","D",86,"D"
"20101",2013565,17,0,"1","170","D","12","D",1500,"D"
"20101",2013575,18,0,"1","150","D","13","D",20,"D"
"20101",2013615,24,0,"1","150","D","13","D",1575,"D"
"20101",2013675,31,0,"1","170","D","01","D",100,"D"
"20101",2013675,32,0,"1","150","D","13","D",125,"D"
"20101",2013675,33,0,"1","160","D","13","D",15,"D"
"20101",2013695,19,0,"1","170","D","12","D",150,"D"
"20101",2013695,20,0,"1","160","D","13","D",15,"D"
"20101",2013715,18,0,"1","150","D","13","D",20,"D"
"20101",2013715,19,0,"1","160","D","12","D",100,"D"
"20101",2013735,13,0,"2","170","D","12","D",15,"D"
"20101",2013745,15,0,"1","160","D","12","D",75,"D"
"20101",2013765,19,0,"1","150","D","13","D",8,"D"
"20101",2013765,20,0,"1","150","D","13","D",10,"D"
"20101",2013765,21,0,"1","150","D","13","D",524,"D"
"20101",2013765,22,0,"1","160","D","11","D",50,"D"
"20101",2013765,23,0,"1","160","D","11","D",25,"D"
"20101",2013765,24,0,"1","160","D","01","D",50,"D"
"20101",2013795,21,0,"1","170","D","12","D",100,"D"
"20101",2013795,22,0,"1","150","D","13","D",950,"D"
"20101",2013795,23,0,"1","180","D","12","D",2300,"D"
"20101",2013805,15,0,"1","150","D","13","D",20,"D"
"20101",2013855,16,0,"1","110","D","13","D",100,"D"
"20101",2013855,17,0,"1","120","D","13","D",150,"D"
"20101",2013855,18,0,"1","150","D","13","D",390,"D"
"20101",2013865,18,0,"1","160","D","01","D",60,"D"
"20101",2013875,13,0,"1","150","D","13","D",15,"D"
"20101",2013875,14,0,"1","160","D","13","D",50,"D"
"20101",2013885,29,0,"1","170","D","01","D",60,"D"
"20101",2013885,30,0,"1","170","D","02","D",100,"D"
"20101",2013895,17,0,"1","150","D","13","D",80,"D"
"20101",2013905,27,0,"1","170","D","12","D",620,"D"
"20101",2013905,28,0,"1","160","D","01","D",100,"D"
"20101",2013935,29,0,"1","170","D","11","D",10,"D"
"20101",2013945,13,0,"1","100","D","11","D",400,"D"
"20101",2013945,14,0,"1","100","D","01","D",400,"D"
"20101",2013945,15,0,"1","150","D","01","D",500,"D"
"20101",2013945,16,0,"1","160","D","01","D",200,"D"
"20101",2013945,17,0,"2","170","D","11","D",100,"D"
"20101",2014025,16,0,"1","100","D","12","D",60,"D"
"20101",2014025,17,0,"1","170","D","12","D",42,"D"
"20101",2014025,18,0,"1","160","D","12","D",28,"D"
"20101",2014025,19,0,"1","150","D","12","D",100,"D"
"20101",2014035,18,0,"1","150","D","13","D",200,"D"
"20101",2014075,16,0,"1","170","D","12","D",750,"D"
"20101",2014075,17,0,"1","160","D","12","D",350,"D"
"20101",2014085,17,0,"1","160","D","01","D",20,"D"
"20101",2014105,16,0,"1","160","D","13","D",20,"D"
"20101",2014135,13,0,"2","150","D","12","D",300,"D"
"20101",2014155,16,0,"1","160","D","01","D",100,"D"
"20101",2014155,17,0,"1","160","D","13","D",100,"D"
"20101",2014155,18,0,"1","160","D","13","D",22,"D"
"20101",2014165,25,0,"1","150","D","13","D",400,"D"
"20101",2014165,26,0,"1","150","D","01","D",100,"D"
"20101",2014165,27,0,"1","160","D","13","D",25,"D"
"20101",2014195,16,0,"1","170","D","12","D",1200,"D"
"20101",2014205,21,0,"1","150","D","13","D",40,"D"
"20101",2014205,22,0,"1","160","D","13","D",100,"D"
"20101",2014215,15,0,"1","150","D","13","D",250,"D"
"20101",2014255,13,0,"1","110","D","13","D",220,"D"
"20101",2014265,13,0,"1","170","D","01","D",250,"D"
"20101",2014275,22,0,"1","170","D","12","D",110,"D"
"20101",2014275,23,0,"1","150","D","13","D",120,"D"
"20101",2014305,15,0,"1","170","D","12","D",300,"D"
"20101",2014325,14,0,"2","160","D","11","D",25,"D"
"20101",2014335,16,0,"1","150","D","13","D",60,"D"
"20101",2014385,19,0,"1","110","D","12","D",12,"D"
"20101",2014385,20,0,"1","110","D","01","D",12,"D"
"20101",2014385,21,0,"1","110","D","02","D",12,"D"
"20101",2014385,22,0,"2","170","D","12","D",20,"D"
"20101",2014455,26,0,"1","150","D","13","D",450,"D"
"20101",2014455,27,0,"1","160","D","13","D",32,"D"
"20101",2014485,18,0,"1","150","D","12","D",150,"D"
"20101",2014545,27,0,"1","170","D","12","D",500,"D"
"20101",2014545,28,0,"1","170","D","12","D",50,"D"
"20101",2014615,22,0,"1","100","D","02","D",20,"D"
"20101",2014615,23,0,"1","150","D","13","D",200,"D"
"20101",2014615,24,0,"1","160","D","13","D",26,"D"
"20101",2014635,14,0,"1","150","D","13","D",30,"D"
"20101",2014645,29,0,"1","170","D","12","D",75,"D"
"20101",2014675,15,0,"1","170","D","12","D",100,"D"
"20101",2014675,16,0,"1","170","D","12","D",40,"D"
"20101",2014675,17,0,"1","170","D","12","D",30,"D"
"20101",2014675,18,0,"1","170","D","01","D",60,"D"
"20101",2014675,19,0,"1","170","D","12","D",30,"D"
"20101",2014675,20,0,"1","150","D","12","D",300,"D"
"20101",2014675,21,0,"1","150","D","01","D",310,"D"
"20101",2014675,22,0,"1","150","D","02","D",280,"D"
"20101",2014675,23,0,"1","160","D","12","D",10,"D"
"20101",2014675,24,0,"1","160","D","02","D",5,"D"
"20101",2014675,25,0,"1","160","D","01","D",10,"D"
"20101",2014675,26,0,"1","160","D","01","D",5,"D"
"20101",2014685,31,0,"1","110","D","13","D",540,"D"
"20101",2014685,32,0,"1","150","D","13","D",80,"D"
"20101",2014715,25,0,"1","170","D","12","D",200,"D"
"20101",2014715,26,0,"1","150","D","13","D",125,"D"
"20101",2014715,27,0,"1","160","D","02","D",35,"D"
"20101",2014745,32,0,"1","170","D","12","D",50,"D"
"20101",2014745,33,0,"1","170","D","12","D",100,"D"
"20101",2014745,34,0,"1","150","D","13","D",325,"D"
"20101",2014745,35,0,"1","150","D","12","D",300,"D"
"20101",2014755,13,0,"1","150","D","01","D",14,"D"
"20101",2014765,19,0,"1","100","D","13","D",200,"D"
"20101",2014765,20,0,"2","130","D","10","D",400,"D"
"20101",2014785,17,0,"1","170","D","12","D",1500,"D"
"20101",2014785,18,0,"2","170","D","10","D",50,"D"
"20101",2014835,14,0,"1","100","D","10","D",400,"D"
"20101",2014835,15,0,"1","100","D","11","D",400,"D"
"20101",2014835,16,0,"1","100","D","12","D",400,"D"
"20101",2014845,16,0,"1","160","D","12","D",200,"D"
"20101",2014845,17,0,"1","160","D","12","D",25,"D"
"20101",2014845,18,0,"1","160","D","12","D",25,"D"
"20101",2014845,19,0,"1","160","D","13","D",20,"D"
"20101",2014845,20,0,"2","160","D","11","D",100,"D"
"20101",2014855,29,0,"1","170","D","12","D",15,"D"
"20101",2014855,30,0,"1","160","D","01","D",100,"D"
"20101",2014855,31,0,"2","160","D","11","D",25,"D"
"20101",2014915,30,0,"1","160","D","12","D",30,"D"
"20101",2014915,31,0,"1","160","D","12","D",30,"D"
"20101",2014915,32,0,"1","160","D","11","D",75,"D"
"20101",2014975,15,0,"1","160","D","13","D",50,"D"
"20101",2014995,17,0,"1","170","D","12","D",20,"D"
"20101",2015035,14,0,"1","170","D","12","D",5,"D"
"20101",2015035,15,0,"1","170","D","12","D",5,"D"
"20101",2015055,16,0,"1","130","D","01","D",50,"D"
"20101",2015055,17,0,"1","130","D","02","D",25,"D"
"20101",2015055,18,0,"1","150","D","13","D",40,"D"
"20101",2015055,19,0,"1","160","D","02","D",50,"D"
"20101",2015055,20,0,"2","160","D","12","D",10,"D"
"20101",2015115,14,0,"1","150","D","13","D",100,"D"
"20101",2015135,17,0,"1","110","D","13","D",1300,"D"
"20101",2015135,18,0,"1","160","D","12","D",1000,"D"
"20101",2015135,19,0,"1","160","D","12","D",1000,"D"
"20101",2015135,20,0,"1","160","D","12","D",1000,"D"
"20101",2015135,21,0,"1","160","D","12","D",1000,"D"
"20101",2015145,21,0,"1","170","D","12","D",500,"D"
"20101",2015155,34,0,"1","170","D","12","D",450,"D"
"20101",2015165,14,0,"1","160","D","12","D",250,"D"
"20101",2015205,13,0,"1","110","D","13","D",200,"D"
"20101",2015215,36,0,"1","170","D","10","D",35,"D"
"20101",2015215,37,0,"1","170","D","11","D",160,"D"
"20101",2015215,38,0,"1","170","D","12","D",85,"D"
"20101",2015215,39,0,"1","150","D","13","D",40,"D"
"20101",2015215,40,0,"1","150","D","13","D",30,"D"
"20101",2015215,41,0,"1","160","D","10","D",32,"D"
"20101",2015215,42,0,"1","160","D","12","D",5,"D"
"20101",2015215,43,0,"1","130","D","11","D",20,"D"
"20101",2015225,25,0,"1","170","D","12","D",500,"D"
"20101",2015225,26,0,"1","150","D","13","D",35,"D"
"20101",2015295,14,0,"1","150","D","02","D",150,"D"
"20101",2015325,20,0,"1","170","D","12","D",400,"D"
"20101",2015325,21,0,"1","160","D","12","D",100,"D"
"20101",2015375,14,0,"1","170","D","12","D",35,"D"
"20101",2015375,15,0,"1","150","D","13","D",370,"D"
"20101",2015395,17,0,"1","170","D","12","D",825,"D"
"20101",2015395,18,0,"1","170","D","01","D",315,"D"
"20101",2015395,19,0,"1","170","D","02","D",170,"D"
"20101",2015395,20,0,"1","160","D","12","D",1525,"D"
"20101",2015405,14,0,"1","160","D","01","D",10,"D"
"20101",2015425,15,0,"1","150","D","13","D",50,"D"
"20101",2015435,22,0,"1","170","D","12","D",30,"D"
"20101",2015455,21,0,"1","170","D","12","D",500,"D"
"20101",2015455,22,0,"1","150","D","13","D",100,"D"
"20101",2015465,16,0,"1","150","D","13","D",270,"D"
"20101",2015465,17,0,"1","160","D","13","D",8,"D"
"20101",2015515,18,0,"1","150","D","02","D",20,"D"
"20101",2015515,19,0,"2","150","D","12","D",20,"D"
"20101",2015515,20,0,"2","160","D","12","D",40,"D"
"20101",2015545,15,0,"1","150","D","13","D",150,"D"
"20101",2015555,17,0,"1","150","D","11","D",50,"D"
"20101",2015575,13,0,"1","170","D","01","D",10,"D"
"20101",2015575,14,0,"1","150","D","13","D",60,"D"
"20101",2015575,15,0,"1","160","D","13","D",20,"D"
"20101",2015575,16,0,"1","130","D","01","D",50,"D"
"20101",2015605,14,0,"1","150","D","13","D",20,"D"
"20101",2015615,14,0,"2","160","D","11","D",10,"D"
"20101",2015635,13,0,"1","150","D","02","D",20,"D"
"20101",2015695,19,0,"1","150","D","13","D",385,"D"
"20101",2015735,17,0,"1","160","D","12","D",170,"D"
"20101",2015735,18,0,"1","160","D","12","D",375,"D"
"20101",2015745,16,0,"1","170","D","12","D",1500,"D"
"20101",2015745,17,0,"2","170","D","11","D",100,"D"
"20101",2015755,20,0,"1","100","D","11","D",1000,"D"
"20101",2015755,21,0,"1","100","D","12","D",2500,"D"
"20101",2015755,22,0,"1","170","D","12","D",400,"D"
"20101",2015755,23,0,"1","130","D","01","D",30,"D"
