"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20101",1997005,87,0,"1","420","D","02","D",99,"D",,"A",,"A",,"A",,"A"
"20101",1997035,54,0,"1","420","D","12","D",86,"D",,"A",,"A",,"A",,"A"
"20101",1997045,85,0,"1","420","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20101",1997115,38,0,"2","430","D","11","D",.,"H","410","D","415","D",,"A",,"A"
"20101",1997115,38,1,"2","410","D","11","D",23,"E",,"A",,"A",,"A",,"A"
"20101",1997115,38,2,"2","420","D","11","D",19,"E",,"A",,"A",,"A",,"A"
"20101",1997145,103,0,"1","430","D","12","D",.,"H","425","D","415","D",,"A",,"A"
"20101",1997145,103,1,"1","420","D","12","D",51,"E",,"A",,"A",,"A",,"A"
"20101",1997145,103,2,"1","420","D","12","D",53,"E",,"A",,"A",,"A",,"A"
"20101",1997175,51,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20101",1997175,52,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20101",1997235,84,0,"1","400","D","02","D",20,"F",,"A",,"A",,"A",,"A"
"20101",1997285,46,0,"1","410","D","01","D",115,"D",,"A",,"A",,"A",,"A"
"20101",1997295,67,0,"2","420","D","10","D",60,"D",,"A",,"A",,"A",,"A"
"20101",1997325,96,0,"1","420","D","11","D",95,"D",,"A",,"A",,"A",,"A"
"20101",1997325,97,0,"1","420","D","12","D",99,"D",,"A",,"A",,"A",,"A"
"20101",1997365,59,0,"1","400","D","11","D",10,"D",,"A",,"A",,"A",,"A"
"20101",1997375,54,0,"1","420","D","12","D",400,"D",,"A",,"A",,"A",,"A"
"20101",1997395,57,0,"1","420","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20101",1997395,58,0,"2","420","D","12","D",85,"D",,"A",,"A",,"A",,"A"
"20101",1997445,62,0,"1","420","D","02","D",85,"D",,"A",,"A",,"A",,"A"
"20101",1997565,76,0,"1","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20101",1997565,77,0,"1","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20101",1997755,100,0,"1","420","D","11","D",72,"D",,"A",,"A",,"A",,"A"
"20101",1997765,95,0,"1","430","D","02","D",.,"H","425","D","415","D",,"A",,"A"
"20101",1997765,95,1,"1","420","D","02","D",32,"E",,"A",,"A",,"A",,"A"
"20101",1997765,95,2,"1","420","D","02","D",18,"E",,"A",,"A",,"A",,"A"
"20101",1997785,35,0,"1","410","D","11","D",17,"D",,"A",,"A",,"A",,"A"
"20101",1997875,148,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20101",1997925,39,0,"1","420","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20101",1998035,86,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20101",1998035,87,0,"1","420","D","12","D",96,"D",,"A",,"A",,"A",,"A"
"20101",1998085,52,0,"1","400","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20101",1998135,61,0,"1","420","D","10","D",28,"D",,"A",,"A",,"A",,"A"
"20101",1998375,57,0,"1","420","D","01","D",320,"D",,"A",,"A",,"A",,"A"
"20101",1998505,31,0,"1","420","D","02","D",59,"D",,"A",,"A",,"A",,"A"
"20101",1998515,77,0,"1","420","D","11","D",78,"D",,"A",,"A",,"A",,"A"
"20101",1998565,57,0,"1","420","D","11","D",78,"D",,"A",,"A",,"A",,"A"
"20101",1998625,68,0,"1","410","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20101",1998625,69,0,"1","420","D","12","D",156,"D",,"A",,"A",,"A",,"A"
"20101",1998635,69,0,"1","420","D","02","D",46,"D",,"A",,"A",,"A",,"A"
"20101",1998675,96,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20101",1998715,66,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20101",1998735,41,0,"2","410","D","10","D",105,"D",,"A",,"A",,"A",,"A"
"20101",1998885,37,0,"2","420","D","10","D",200,"D",,"A",,"A",,"A",,"A"
"20101",1998945,45,0,"1","420","D","11","D",3200,"D",,"A",,"A",,"A",,"A"
"20101",1999005,69,0,"1","420","D","02","D",99,"D",,"A",,"A",,"A",,"A"
"20101",1999015,44,0,"1","420","D","12","D",102,"D",,"A",,"A",,"A",,"A"
"20101",1999085,58,0,"1","420","D","12","D",92,"D",,"A",,"A",,"A",,"A"
"20101",1999105,68,0,"1","420","D","11","D",89,"F",,"A",,"A",,"A",,"A"
"20101",1999125,85,0,"1","420","D","12","D",84,"D",,"A",,"A",,"A",,"A"
"20101",1999125,86,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20101",1999185,45,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20101",1999225,60,0,"2","420","D","11","D",110,"D",,"A",,"A",,"A",,"A"
"20101",1999295,43,0,"1","420","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20101",1999305,25,0,"1","400","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20101",1999375,43,0,"1","420","D","12","D",47,"D",,"A",,"A",,"A",,"A"
"20101",1999385,67,0,"1","420","D","02","D",102,"D",,"A",,"A",,"A",,"A"
"20101",1999405,44,0,"1","420","D","10","D",70,"D",,"A",,"A",,"A",,"A"
"20101",1999435,51,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20101",1999515,29,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20101",1999515,30,0,"1","400","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20101",1999625,71,0,"1","420","D","01","D",58,"D",,"A",,"A",,"A",,"A"
"20101",1999655,40,0,"1","400","D","01","D",32,"D",,"A",,"A",,"A",,"A"
"20101",1999655,41,0,"1","420","D","02","D",84,"D",,"A",,"A",,"A",,"A"
"20101",1999715,114,0,"1","430","D","12","D",.,"H","425","D","415","D",,"A",,"A"
"20101",1999715,114,1,"1","420","D","12","D",23,"E",,"A",,"A",,"A",,"A"
"20101",1999715,114,2,"1","420","D","12","D",26,"E",,"A",,"A",,"A",,"A"
"20101",1999755,70,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20101",1999765,39,0,"1","420","D","11","D",56,"F",,"A",,"A",,"A",,"A"
"20101",1999785,42,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20101",1999795,69,0,"1","420","D","11","D",79,"D",,"A",,"A",,"A",,"A"
"20101",1999805,38,0,"1","420","D","01","D",130,"F",,"A",,"A",,"A",,"A"
"20101",1999935,66,0,"1","410","D","12","D",33,"D",,"A",,"A",,"A",,"A"
"20101",1999995,45,0,"2","400","D","11","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2000015,25,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20101",2000025,61,0,"2","420","D","10","D",85,"D",,"A",,"A",,"A",,"A"
"20101",2000035,64,0,"1","420","D","10","D",119,"D",,"A",,"A",,"A",,"A"
"20101",2000065,64,0,"1","420","D","11","D",156,"D",,"A",,"A",,"A",,"A"
"20101",2000065,65,0,"2","420","D","11","D",179,"D",,"A",,"A",,"A",,"A"
"20101",2000215,32,0,"1","420","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2000285,55,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2000305,63,0,"1","420","D","02","D",500,"D",,"A",,"A",,"A",,"A"
"20101",2000315,66,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2000325,46,0,"1","400","D","02","D",26,"D",,"A",,"A",,"A",,"A"
"20101",2000335,46,0,"1","420","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2000415,69,0,"1","420","D","12","D",141,"D",,"A",,"A",,"A",,"A"
"20101",2000415,70,0,"2","420","D","12","D",141,"D",,"A",,"A",,"A",,"A"
"20101",2000435,43,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2000455,62,0,"1","410","D","02","D",14,"D",,"A",,"A",,"A",,"A"
"20101",2000625,55,0,"1","400","D","01","D",21,"D",,"A",,"A",,"A",,"A"
"20101",2000625,56,0,"1","410","D","02","D",5,"D",,"A",,"A",,"A",,"A"
"20101",2000625,57,0,"1","420","D","02","D",114,"D",,"A",,"A",,"A",,"A"
"20101",2000745,62,0,"1","420","D","12","D",90,"D",,"A",,"A",,"A",,"A"
"20101",2000745,63,0,"1","410","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20101",2000825,60,0,"1","420","D","12","D",141,"D",,"A",,"A",,"A",,"A"
"20101",2000875,67,0,"1","420","D","01","D",74,"D",,"A",,"A",,"A",,"A"
"20101",2000905,66,0,"1","420","D","12","D",23,"D",,"A",,"A",,"A",,"A"
"20101",2000905,67,0,"2","420","D","12","D",66,"D",,"A",,"A",,"A",,"A"
"20101",2000925,45,0,"1","420","D","02","D",32,"D",,"A",,"A",,"A",,"A"
"20101",2000945,47,0,"1","420","D","01","D",99,"D",,"A",,"A",,"A",,"A"
"20101",2001065,25,0,"2","400","D","11","D",139,"D",,"A",,"A",,"A",,"A"
"20101",2001065,26,0,"2","410","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20101",2001075,44,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20101",2001215,33,0,"1","420","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2001285,38,0,"1","400","D","10","D",21,"D",,"A",,"A",,"A",,"A"
"20101",2001385,90,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20101",2001415,135,0,"1","430","D","10","D",.,"H","425","D","410","D",,"A",,"A"
"20101",2001415,135,1,"1","420","D","10","D",61,"E",,"A",,"A",,"A",,"A"
"20101",2001415,135,2,"1","410","D","10","D",28,"E",,"A",,"A",,"A",,"A"
"20101",2001455,45,0,"1","420","D","12","D",125,"D",,"A",,"A",,"A",,"A"
"20101",2001495,68,0,"2","420","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20101",2001535,59,0,"1","420","D","01","D",13,"D",,"A",,"A",,"A",,"A"
"20101",2001535,60,0,"2","410","D","11","D",16,"D",,"A",,"A",,"A",,"A"
"20101",2001555,72,0,"1","420","D","01","D",340,"D",,"A",,"A",,"A",,"A"
"20101",2001605,60,0,"1","410","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20101",2001605,61,0,"1","420","D","11","D",135,"D",,"A",,"A",,"A",,"A"
"20101",2001635,65,0,"1","410","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2001635,66,0,"1","410","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2001635,67,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2001635,68,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2001715,62,0,"1","400","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20101",2001745,73,0,"1","400","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20101",2001745,74,0,"1","420","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20101",2001875,67,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2001895,52,0,"1","420","D","01","D",165,"D",,"A",,"A",,"A",,"A"
"20101",2001955,51,0,"1","420","D","01","D",116,"D",,"A",,"A",,"A",,"A"
"20101",2001975,94,0,"1","420","D","11","D",21,"D",,"A",,"A",,"A",,"A"
"20101",2002055,55,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2002085,82,0,"1","420","D","12","D",160,"D",,"A",,"A",,"A",,"A"
"20101",2002085,83,0,"1","420","D","02","D",80,"D",,"A",,"A",,"A",,"A"
"20101",2002125,47,0,"2","400","D","11","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2002155,74,0,"1","400","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20101",2002195,77,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20101",2002195,78,0,"1","420","D","01","D",58,"D",,"A",,"A",,"A",,"A"
"20101",2002195,79,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2002195,80,0,"2","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20101",2002195,81,0,"2","420","D","12","D",58,"D",,"A",,"A",,"A",,"A"
"20101",2002205,54,0,"1","430","D","01","D",.,"H","415","D","410","D",,"A",,"A"
"20101",2002205,54,1,"1","420","D","01","D",223,"E",,"A",,"A",,"A",,"A"
"20101",2002205,54,2,"1","410","D","01","D",377,"E",,"A",,"A",,"A",,"A"
"20101",2002355,55,0,"1","410","D","11","D",28,"D",,"A",,"A",,"A",,"A"
"20101",2002655,86,0,"1","420","D","12","D",154,"D",,"A",,"A",,"A",,"A"
"20101",2002685,53,0,"1","410","D","10","D",16,"D",,"A",,"A",,"A",,"A"
"20101",2002685,54,0,"1","410","D","10","D",16,"D",,"A",,"A",,"A",,"A"
"20101",2002745,60,0,"1","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20101",2002805,55,0,"2","420","D","12","D",290,"D",,"A",,"A",,"A",,"A"
"20101",2002825,68,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20101",2002825,69,0,"2","420","D","12","D",240,"D",,"A",,"A",,"A",,"A"
"20101",2002925,89,0,"1","410","D","01","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2002925,90,0,"1","420","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20101",2002965,37,0,"1","400","D","11","D",10,"D",,"A",,"A",,"A",,"A"
"20101",2002975,50,0,"1","420","D","02","D",301,"D",,"A",,"A",,"A",,"A"
"20101",2003035,54,0,"1","420","D","10","D",82,"D",,"A",,"A",,"A",,"A"
"20101",2003035,55,0,"1","410","D","10","D",27,"D",,"A",,"A",,"A",,"A"
"20101",2003185,64,0,"1","420","D","12","D",49,"D",,"A",,"A",,"A",,"A"
"20101",2003205,55,0,"1","410","D","11","D",12,"D",,"A",,"A",,"A",,"A"
"20101",2003205,56,0,"1","420","D","11","D",170,"D",,"A",,"A",,"A",,"A"
"20101",2003255,88,0,"1","420","D","01","D",58,"D",,"A",,"A",,"A",,"A"
"20101",2003255,89,0,"1","420","D","02","D",38,"D",,"A",,"A",,"A",,"A"
"20101",2003375,85,0,"1","420","D","02","D",105,"D",,"A",,"A",,"A",,"A"
"20101",2003455,52,0,"1","420","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20101",2003455,53,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2003585,57,0,"1","430","D","12","D",.,"H","400","D","415","D",,"A",,"A"
"20101",2003585,57,1,"1","400","D","12","D",21,"E",,"A",,"A",,"A",,"A"
"20101",2003585,57,2,"1","420","D","12","D",102,"E",,"A",,"A",,"A",,"A"
"20101",2003675,90,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20101",2003675,91,0,"2","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20101",2003765,44,0,"1","420","D","01","D",84,"D",,"A",,"A",,"A",,"A"
"20101",2003885,44,0,"1","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20101",2003885,45,0,"2","410","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20101",2003895,44,0,"1","420","D","02","D",143,"D",,"A",,"A",,"A",,"A"
"20101",2003975,103,0,"1","420","D","01","D",166,"D",,"A",,"A",,"A",,"A"
"20101",2004015,38,0,"2","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20101",2004045,60,0,"1","400","D","01","D",34,"D",,"A",,"A",,"A",,"A"
"20101",2004085,40,0,"1","400","D","12","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2004085,41,0,"1","420","D","11","D",43,"D",,"A",,"A",,"A",,"A"
"20101",2004135,56,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20101",2004175,47,0,"1","420","D","12","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2004215,89,0,"1","410","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2004255,93,0,"1","400","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20101",2004265,98,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2004275,75,0,"1","420","D","01","D",138,"D",,"A",,"A",,"A",,"A"
"20101",2004285,107,0,"1","410","D","02","D",99,"D",,"A",,"A",,"A",,"A"
"20101",2004305,77,0,"1","420","D","02","D",45,"D",,"A",,"A",,"A",,"A"
"20101",2004335,83,0,"1","410","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2004335,84,0,"1","420","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20101",2004335,85,0,"1","420","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20101",2004445,62,0,"1","400","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20101",2004445,63,0,"1","420","D","01","D",97,"D",,"A",,"A",,"A",,"A"
"20101",2004455,58,0,"1","420","D","01","D",387,"D",,"A",,"A",,"A",,"A"
"20101",2004485,64,0,"1","420","D","12","D",115,"D",,"A",,"A",,"A",,"A"
"20101",2004555,48,0,"2","420","D","10","D",350,"D",,"A",,"A",,"A",,"A"
"20101",2004595,90,0,"1","420","D","02","D",55,"D",,"A",,"A",,"A",,"A"
"20101",2004745,45,0,"1","420","D","02","D",56,"D",,"A",,"A",,"A",,"A"
"20101",2004885,78,0,"1","400","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20101",2004885,79,0,"2","410","D","10","D",26,"D",,"A",,"A",,"A",,"A"
"20101",2004885,80,0,"2","420","D","10","D",80,"D",,"A",,"A",,"A",,"A"
"20101",2004905,52,0,"1","430","D","01","D",.,"H","425","D","415","D",,"A",,"A"
"20101",2004905,52,1,"1","420","D","01","D",162,"E",,"A",,"A",,"A",,"A"
"20101",2004905,52,2,"1","420","D","01","D",38,"E",,"A",,"A",,"A",,"A"
"20101",2004955,93,0,"1","420","D","11","D",41,"D",,"A",,"A",,"A",,"A"
"20101",2004995,57,0,"1","420","D","12","D",57,"D",,"A",,"A",,"A",,"A"
"20101",2005055,122,0,"1","420","D","02","D",47,"D",,"A",,"A",,"A",,"A"
"20101",2005095,50,0,"1","420","D","02","D",350,"D",,"A",,"A",,"A",,"A"
"20101",2005115,76,0,"1","420","D","02","D",214,"D",,"A",,"A",,"A",,"A"
"20101",2005155,63,0,"1","400","D","02","D",31,"D",,"A",,"A",,"A",,"A"
"20101",2005195,72,0,"1","420","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2005235,80,0,"1","410","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2005235,81,0,"1","420","D","11","D",81,"D",,"A",,"A",,"A",,"A"
"20101",2005485,79,0,"1","410","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20101",2005535,60,0,"1","410","D","01","D",5,"D",,"A",,"A",,"A",,"A"
"20101",2005575,49,0,"1","420","D","10","D",100,"D",,"A",,"A",,"A",,"A"
"20101",2005645,68,0,"1","420","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20101",2005815,61,0,"1","420","D","02","D",109,"D",,"A",,"A",,"A",,"A"
"20101",2005815,62,0,"1","410","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2005905,57,0,"1","420","D","02","D",130,"D",,"A",,"A",,"A",,"A"
"20101",2006005,72,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20101",2006015,87,0,"1","420","D","12","D",56,"D",,"A",,"A",,"A",,"A"
"20101",2006035,46,0,"1","410","D","01","D",29,"D",,"A",,"A",,"A",,"A"
"20101",2006365,43,0,"1","420","D","01","D",110,"D",,"A",,"A",,"A",,"A"
"20101",2006405,50,0,"2","420","D","12","D",21,"D",,"A",,"A",,"A",,"A"
"20101",2006465,50,0,"1","420","D","11","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2006575,42,0,"1","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20101",2006585,59,0,"1","420","D","10","D",55,"D",,"A",,"A",,"A",,"A"
"20101",2006645,79,0,"1","420","D","12","D",220,"D",,"A",,"A",,"A",,"A"
"20101",2006715,92,0,"1","420","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20101",2006745,56,0,"1","420","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20101",2006845,54,0,"1","400","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20101",2006845,55,0,"1","420","D","11","D",1000,"D",,"A",,"A",,"A",,"A"
"20101",2006865,65,0,"1","410","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2007015,65,0,"1","410","D","11","D",17,"D",,"A",,"A",,"A",,"A"
"20101",2007035,33,0,"1","420","D","02","D",400,"D",,"A",,"A",,"A",,"A"
"20101",2007085,40,0,"1","410","D","01","D",17,"D",,"A",,"A",,"A",,"A"
"20101",2007085,41,0,"1","420","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20101",2007145,104,0,"1","420","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20101",2007205,80,0,"2","420","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20101",2007245,54,0,"1","400","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20101",2007305,69,0,"2","400","D","12","D",176,"D",,"A",,"A",,"A",,"A"
"20101",2007425,31,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2007555,45,0,"1","420","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2007575,66,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20101",2007575,67,0,"1","430","D","11","D",.,"H","410","D","415","D",,"A",,"A"
"20101",2007575,67,1,"1","410","D","11","D",98,"E",,"A",,"A",,"A",,"A"
"20101",2007575,67,2,"1","420","D","11","D",52,"E",,"A",,"A",,"A",,"A"
"20101",2007605,59,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2007615,57,0,"1","420","D","11","D",113,"D",,"A",,"A",,"A",,"A"
"20101",2007625,50,0,"1","420","D","02","D",90,"D",,"A",,"A",,"A",,"A"
"20101",2007715,69,0,"1","420","D","11","D",55,"D",,"A",,"A",,"A",,"A"
"20101",2007715,70,0,"2","420","D","10","D",97,"D",,"A",,"A",,"A",,"A"
"20101",2007725,56,0,"1","400","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2007735,28,0,"1","410","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20101",2007735,29,0,"1","420","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20101",2007745,38,0,"1","420","D","12","D",24,"D",,"A",,"A",,"A",,"A"
"20101",2007795,49,0,"1","420","D","11","D",74,"D",,"A",,"A",,"A",,"A"
"20101",2007825,69,0,"1","410","D","02","D",15,"D",,"A",,"A",,"A",,"A"
"20101",2007825,70,0,"1","420","D","12","D",225,"D",,"A",,"A",,"A",,"A"
"20101",2007895,71,0,"1","410","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20101",2007955,39,0,"1","420","D","01","D",27,"D",,"A",,"A",,"A",,"A"
"20101",2007955,40,0,"1","420","D","02","D",37,"D",,"A",,"A",,"A",,"A"
"20101",2008035,70,0,"1","430","D","11","D",.,"H","415","D","410","D",,"A",,"A"
"20101",2008035,70,1,"1","420","D","11","D",85,"E",,"A",,"A",,"A",,"A"
"20101",2008035,70,2,"1","410","D","11","D",21,"E",,"A",,"A",,"A",,"A"
"20101",2008045,41,0,"1","400","D","12","D",32,"F",,"A",,"A",,"A",,"A"
"20101",2008045,42,0,"1","420","D","12","D",97,"D",,"A",,"A",,"A",,"A"
"20101",2008065,59,0,"2","410","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20101",2008115,60,0,"1","400","D","02","D",22,"D",,"A",,"A",,"A",,"A"
"20101",2008115,61,0,"1","420","D","02","D",125,"D",,"A",,"A",,"A",,"A"
"20101",2008145,62,0,"2","410","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20101",2008285,60,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20101",2008335,43,0,"1","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20101",2008345,36,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20101",2008425,67,0,"1","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20101",2008445,35,0,"1","420","D","11","D",147,"D",,"A",,"A",,"A",,"A"
"20101",2008445,36,0,"1","420","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20101",2008555,33,0,"1","420","D","12","D",62,"D",,"A",,"A",,"A",,"A"
"20101",2008615,46,0,"1","410","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20101",2008665,84,0,"1","420","D","02","D",43,"D",,"A",,"A",,"A",,"A"
"20101",2008665,85,0,"1","410","D","02","D",20,"D",,"A",,"A",,"A",,"A"
