"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20101",2032534,78,8,"1",.,"A",26,"E","190","D"
"20101",2036184,59,0,"1",1,"D",.,"H",,"A"
"20101",2036184,59,1,"1",.,"A",28,"E","120","D"
"20101",2036184,59,2,"1",.,"A",8,"E","140","D"
"20101",2036184,59,3,"1",.,"A",166,"E","150","D"
"20101",2036184,59,4,"1",.,"A",40,"E","160","D"
"20101",2036184,59,5,"1",.,"A",18,"E","170","D"
"20101",2036184,59,6,"1",.,"A",14,"E","180","D"
"20101",2036184,59,7,"1",.,"A",21,"E","190","D"
"20101",2036985,46,0,"1",1,"D",.,"H",,"A"
"20101",2036985,46,1,"1",.,"A",390,"E","130","D"
"20101",2037384,65,0,"1",1,"D",.,"H",,"A"
"20101",2037384,65,1,"1",.,"A",1535,"E","100","D"
"20101",2037384,65,2,"1",.,"A",454,"E","110","D"
"20101",2037384,65,3,"1",.,"A",3200,"U","130","D"
"20101",2037534,88,0,"1",1,"D",.,"H",,"A"
"20101",2037534,88,1,"1",.,"A",28,"E","120","D"
"20101",2037534,88,2,"1",.,"A",4,"E","140","D"
"20101",2037534,88,3,"1",.,"A",203,"E","150","D"
"20101",2037534,88,4,"1",.,"A",32,"E","160","D"
"20101",2037534,88,5,"1",.,"A",15,"E","170","D"
"20101",2037534,88,6,"1",.,"A",176,"E","180","D"
"20101",2037534,88,7,"1",.,"A",27,"E","190","D"
"20101",2038774,81,0,"1",1,"D",.,"H",,"A"
"20101",2038774,81,1,"1",.,"A",16,"E","120","D"
"20101",2038774,81,2,"1",.,"A",1,"E","140","D"
"20101",2038774,81,3,"1",.,"A",97,"E","150","D"
"20101",2038774,81,4,"1",.,"A",19,"E","160","D"
"20101",2038774,81,5,"1",.,"A",10,"E","170","D"
"20101",2038774,81,6,"1",.,"A",145,"E","180","D"
"20101",2038774,81,7,"1",.,"A",9,"E","190","D"
"20101",2041124,87,0,"1",5,"D",.,"H",,"A"
"20101",2041124,87,1,"1",.,"A",73,"E","100","D"
"20101",2041124,87,2,"1",.,"A",21,"E","110","D"
"20101",2041124,87,3,"1",.,"A",34,"E","120","D"
"20101",2041124,87,4,"1",.,"A",6,"E","140","D"
"20101",2041124,87,5,"1",.,"A",300,"E","150","D"
"20101",2041124,87,6,"1",.,"A",47,"E","160","D"
"20101",2041124,87,7,"1",.,"A",22,"E","170","D"
"20101",2041124,87,8,"1",.,"A",257,"E","180","D"
"20101",2041124,87,9,"1",.,"A",40,"E","190","D"
"20101",2159745,67,0,"1",1,"D",.,"H",,"A"
"20101",2159745,67,1,"1",.,"A",109,"E","100","D"
"20101",2159745,67,2,"1",.,"A",36,"E","110","D"
"20101",2159745,67,3,"1",.,"A",51,"E","120","D"
"20101",2159745,67,4,"1",.,"A",9,"E","140","D"
"20101",2159745,67,5,"1",.,"A",444,"E","150","D"
"20101",2159745,67,6,"1",.,"A",71,"E","160","D"
"20101",2159745,67,7,"1",.,"A",34,"E","170","D"
"20101",2159745,67,8,"1",.,"A",385,"E","180","D"
"20101",2159745,67,9,"1",.,"A",61,"E","190","D"
"20101",2160615,62,0,"1",1,"D",.,"H",,"A"
"20101",2160615,62,1,"1",.,"A",424,"E","100","D"
"20101",2160615,62,2,"1",.,"A",128,"E","110","D"
"20101",2160615,62,3,"1",.,"A",263,"E","200","D"
"20101",2160615,62,4,"1",.,"A",315,"E","210","D"
"20101",2160615,62,5,"1",.,"A",370,"E","220","D"
"20101",2164904,66,0,"1",16,"D",.,"H",,"A"
"20101",2164904,66,1,"1",.,"A",1554,"E","100","D"
"20101",2164904,66,2,"1",.,"A",457,"E","110","D"
"20101",2164904,66,3,"1",.,"A",724,"E","120","D"
"20101",2164904,66,4,"1",.,"A",3200,"U","130","D"
"20101",2164904,66,5,"1",.,"A",141,"E","140","D"
"20101",2164904,66,6,"1",.,"A",6277,"E","150","D"
"20101",2164904,66,7,"1",.,"A",1009,"E","160","D"
"20101",2164904,66,8,"1",.,"A",481,"E","170","D"
"20101",2164904,66,9,"1",.,"A",5453,"E","180","D"
"20101",2164904,66,10,"1",.,"A",862,"E","190","D"
"20101",2172363,68,0,"1",4,"D",.,"H",,"A"
"20101",2172363,68,1,"1",.,"A",19,"E","120","D"
"20101",2172363,68,2,"1",.,"A",2,"E","140","D"
"20101",2172363,68,3,"1",.,"A",116,"E","150","D"
"20101",2172363,68,4,"1",.,"A",27,"E","160","D"
"20101",2172363,68,5,"1",.,"A",12,"E","170","D"
"20101",2172363,68,6,"1",.,"A",10,"E","180","D"
"20101",2172363,68,7,"1",.,"A",14,"E","190","D"
"20101",2173033,76,0,"1",1,"D",.,"H",,"A"
"20101",2173033,76,1,"1",.,"A",4,"E","120","D"
"20101",2173033,76,2,"1",.,"A",4,"E","140","D"
"20101",2173033,76,3,"1",.,"A",32,"E","150","D"
"20101",2173033,76,4,"1",.,"A",2,"E","160","D"
"20101",2173033,76,5,"1",.,"A",2,"E","170","D"
"20101",2173033,76,6,"1",.,"A",52,"E","180","D"
"20101",2173033,76,7,"1",.,"A",4,"E","190","D"
"20101",2173633,76,0,"1",1,"D",.,"H",,"A"
"20101",2173633,76,1,"1",.,"A",14,"E","120","D"
"20101",2173633,76,2,"1",.,"A",2,"E","140","D"
"20101",2173633,76,3,"1",.,"A",87,"E","150","D"
"20101",2173633,76,4,"1",.,"A",20,"E","160","D"
"20101",2173633,76,5,"1",.,"A",9,"E","170","D"
"20101",2173633,76,6,"1",.,"A",7,"E","180","D"
"20101",2173633,76,7,"1",.,"A",11,"E","190","D"
"20101",2173693,83,0,"1",1,"D",.,"H",,"A"
"20101",2173693,83,1,"1",.,"A",11,"E","120","D"
"20101",2173693,83,2,"1",.,"A",1,"E","140","D"
"20101",2173693,83,3,"1",.,"A",76,"E","150","D"
"20101",2173693,83,4,"1",.,"A",15,"E","160","D"
"20101",2173693,83,5,"1",.,"A",5,"E","170","D"
"20101",2173693,83,6,"1",.,"A",82,"E","180","D"
"20101",2173693,83,7,"1",.,"A",10,"E","190","D"
"20101",2175523,40,0,"1",1,"D",.,"H",,"A"
"20101",2175523,40,1,"1",.,"A",359,"E","100","D"
"20101",2175523,40,2,"1",.,"A",141,"E","110","D"
"20101",2177453,79,0,"1",2,"D",.,"H",,"A"
"20101",2177453,79,1,"1",.,"A",7,"E","120","D"
"20101",2177453,79,2,"1",.,"A",1,"E","140","D"
"20101",2177453,79,3,"1",.,"A",66,"E","150","D"
"20101",2177453,79,4,"1",.,"A",10,"E","160","D"
"20101",2177453,79,5,"1",.,"A",4,"E","170","D"
"20101",2177453,79,6,"1",.,"A",54,"E","180","D"
"20101",2177453,79,7,"1",.,"A",8,"E","190","D"
"20101",2180653,36,0,"1",1,"D",.,"H",,"A"
"20101",2180653,36,1,"1",.,"A",4,"E","120","D"
"20101",2180653,36,2,"1",.,"A",6,"E","150","D"
"20101",2180653,36,3,"1",.,"A",1,"E","160","D"
"20101",2180653,36,4,"1",.,"A",29,"E","180","D"
"20101",2180713,79,0,"1",1,"D",.,"H",,"A"
"20101",2180713,79,1,"1",.,"A",34,"E","100","D"
"20101",2180713,79,2,"1",.,"A",9,"E","110","D"
"20101",2180713,79,3,"1",.,"A",22,"E","120","D"
"20101",2180713,79,4,"1",.,"A",3,"E","140","D"
"20101",2180713,79,5,"1",.,"A",116,"E","150","D"
"20101",2180713,79,6,"1",.,"A",28,"E","160","D"
"20101",2180713,79,7,"1",.,"A",13,"E","170","D"
"20101",2180713,79,8,"1",.,"A",10,"E","180","D"
"20101",2180713,79,9,"1",.,"A",15,"E","190","D"
"20101",2181893,40,0,"1",1,"D",.,"H",,"A"
"20101",2181893,40,1,"1",.,"A",30,"E","120","D"
"20101",2181893,40,2,"1",.,"A",4,"E","140","D"
"20101",2181893,40,3,"1",.,"A",169,"E","150","D"
"20101",2181893,40,4,"1",.,"A",41,"E","160","D"
"20101",2181893,40,5,"1",.,"A",19,"E","170","D"
"20101",2181893,40,6,"1",.,"A",15,"E","180","D"
"20101",2181893,40,7,"1",.,"A",22,"E","190","D"
"20101",2184653,50,0,"1",2,"D",.,"H",,"A"
"20101",2184653,50,1,"1",.,"A",14,"E","120","D"
"20101",2184653,50,2,"1",.,"A",1,"E","140","D"
"20101",2184653,50,3,"1",.,"A",77,"E","150","D"
"20101",2184653,50,4,"1",.,"A",13,"E","160","D"
"20101",2184653,50,5,"1",.,"A",5,"E","170","D"
"20101",2184653,50,6,"1",.,"A",334,"E","180","D"
"20101",2184653,50,7,"1",.,"A",8,"E","190","D"
"20101",2186153,68,0,"1",1,"D",.,"H",,"A"
"20101",2186153,68,1,"1",.,"A",18,"E","120","D"
"20101",2186153,68,2,"1",.,"A",2,"E","140","D"
"20101",2186153,68,3,"1",.,"A",125,"E","150","D"
"20101",2186153,68,4,"1",.,"A",20,"E","160","D"
"20101",2186153,68,5,"1",.,"A",9,"E","170","D"
"20101",2186153,68,6,"1",.,"A",109,"E","180","D"
"20101",2186153,68,7,"1",.,"A",17,"E","190","D"
"20101",2186233,77,0,"1",1,"D",.,"H",,"A"
"20101",2186233,77,1,"1",.,"A",22,"E","100","D"
"20101",2186233,77,2,"1",.,"A",5,"E","110","D"
"20101",2186233,77,3,"1",.,"A",11,"E","120","D"
"20101",2186233,77,4,"1",.,"A",34,"E","130","D"
"20101",2186233,77,5,"1",.,"A",1,"E","140","D"
"20101",2186233,77,6,"1",.,"A",75,"E","150","D"
"20101",2186233,77,7,"1",.,"A",13,"E","160","D"
"20101",2186233,77,8,"1",.,"A",5,"E","170","D"
"20101",2186233,77,9,"1",.,"A",326,"E","180","D"
"20101",2186233,77,10,"1",.,"A",8,"E","190","D"
"20101",2186423,95,0,"1",1,"D",.,"H",,"A"
"20101",2186423,95,1,"1",.,"A",23,"E","100","D"
"20101",2186423,95,2,"1",.,"A",6,"E","110","D"
"20101",2186423,95,3,"1",.,"A",15,"E","120","D"
"20101",2186423,95,4,"1",.,"A",45,"E","130","D"
"20101",2186423,95,5,"1",.,"A",2,"E","140","D"
"20101",2186423,95,6,"1",.,"A",94,"E","150","D"
"20101",2186423,95,7,"1",.,"A",15,"E","160","D"
"20101",2186423,95,8,"1",.,"A",7,"E","170","D"
"20101",2186423,95,9,"1",.,"A",81,"E","180","D"
"20101",2186423,95,10,"1",.,"A",12,"E","190","D"
"20101",2187283,64,0,"1",1,"D",.,"H",,"A"
"20101",2187283,64,1,"1",.,"A",42,"E","120","D"
"20101",2187283,64,2,"1",.,"A",8,"E","140","D"
"20101",2187283,64,3,"1",.,"A",369,"E","150","D"
"20101",2187283,64,4,"1",.,"A",59,"E","160","D"
"20101",2187283,64,5,"1",.,"A",31,"E","170","D"
"20101",2187283,64,6,"1",.,"A",321,"E","180","D"
"20101",2187283,64,7,"1",.,"A",50,"E","190","D"
"20101",2187533,99,0,"1",1,"D",.,"H",,"A"
"20101",2187533,99,1,"1",.,"A",3,"E","120","D"
"20101",2187533,99,2,"1",.,"A",6,"E","150","D"
"20101",2187533,99,3,"1",.,"A",1,"E","160","D"
"20101",2187533,99,4,"1",.,"A",5,"E","180","D"
"20101",2187603,74,0,"1",1,"D",.,"H",,"A"
"20101",2187603,74,1,"1",.,"A",19,"E","120","D"
"20101",2187603,74,2,"1",.,"A",2,"E","140","D"
"20101",2187603,74,3,"1",.,"A",95,"E","150","D"
"20101",2187603,74,4,"1",.,"A",23,"E","160","D"
"20101",2187603,74,5,"1",.,"A",10,"E","170","D"
"20101",2187603,74,6,"1",.,"A",8,"E","180","D"
"20101",2187603,74,7,"1",.,"A",12,"E","190","D"
"20101",2188233,61,0,"1",1,"D",.,"H",,"A"
"20101",2188233,61,1,"1",.,"A",13,"E","100","D"
"20101",2188233,61,2,"1",.,"A",4,"E","110","D"
"20101",2188233,61,3,"1",.,"A",6,"E","120","D"
"20101",2188233,61,4,"1",.,"A",5,"E","140","D"
"20101",2188233,61,5,"1",.,"A",55,"E","150","D"
"20101",2188233,61,6,"1",.,"A",8,"E","160","D"
"20101",2188233,61,7,"1",.,"A",4,"E","170","D"
"20101",2188233,61,8,"1",.,"A",48,"E","180","D"
"20101",2188233,61,9,"1",.,"A",7,"E","190","D"
"20101",2190553,49,0,"1",1,"D",.,"H",,"A"
"20101",2190553,49,1,"1",.,"A",14,"E","120","D"
"20101",2190553,49,2,"1",.,"A",2,"E","140","D"
"20101",2190553,49,3,"1",.,"A",101,"E","150","D"
"20101",2190553,49,4,"1",.,"A",7,"E","160","D"
"20101",2190553,49,5,"1",.,"A",6,"E","170","D"
"20101",2190553,49,6,"1",.,"A",157,"E","180","D"
"20101",2190553,49,7,"1",.,"A",13,"E","190","D"
"20101",2190843,53,0,"1",1,"D",.,"H",,"A"
"20101",2190843,53,1,"1",.,"A",14,"E","120","D"
"20101",2190843,53,2,"1",.,"A",1,"E","140","D"
"20101",2190843,53,3,"1",.,"A",85,"E","150","D"
"20101",2190843,53,4,"1",.,"A",16,"E","160","D"
"20101",2190843,53,5,"1",.,"A",9,"E","170","D"
"20101",2190843,53,6,"1",.,"A",127,"E","180","D"
"20101",2190843,53,7,"1",.,"A",8,"E","190","D"
"20101",2191443,75,0,"1",2,"D",.,"H",,"A"
"20101",2191443,75,1,"1",.,"A",50,"E","100","D"
"20101",2191443,75,2,"1",.,"A",18,"E","110","D"
"20101",2191443,75,3,"1",.,"A",38,"E","120","D"
"20101",2191443,75,4,"1",.,"A",108,"E","130","D"
"20101",2191443,75,5,"1",.,"A",3,"E","140","D"
"20101",2191443,75,6,"1",.,"A",196,"E","150","D"
"20101",2191443,75,7,"1",.,"A",40,"E","160","D"
"20101",2191443,75,8,"1",.,"A",22,"E","170","D"
"20101",2191443,75,9,"1",.,"A",305,"E","180","D"
"20101",2191443,75,10,"1",.,"A",20,"E","190","D"
"20101",2192613,32,0,"1",1,"D",.,"H",,"A"
"20101",2192613,32,1,"1",.,"A",8,"E","120","D"
"20101",2192613,32,2,"1",.,"A",1,"E","140","D"
"20101",2192613,32,3,"1",.,"A",57,"E","150","D"
"20101",2192613,32,4,"1",.,"A",9,"E","160","D"
"20101",2192613,32,5,"1",.,"A",3,"E","170","D"
"20101",2192613,32,6,"1",.,"A",236,"E","180","D"
"20101",2192613,32,7,"1",.,"A",6,"E","190","D"
"20101",2193543,39,0,"1",1,"D",.,"H",,"A"
"20101",2193543,39,1,"1",.,"A",50,"E","100","D"
"20101",2193543,39,2,"1",.,"A",18,"E","110","D"
"20101",2193543,39,3,"1",.,"A",33,"E","120","D"
"20101",2193543,39,4,"1",.,"A",108,"E","130","D"
"20101",2193543,39,5,"1",.,"A",3,"E","140","D"
"20101",2193543,39,6,"1",.,"A",196,"E","150","D"
"20101",2193543,39,7,"1",.,"A",40,"E","160","D"
"20101",2193543,39,8,"1",.,"A",22,"E","170","D"
"20101",2193543,39,9,"1",.,"A",305,"E","180","D"
"20101",2193543,39,10,"1",.,"A",25,"E","190","D"
"20101",2195344,34,0,"1",1,"D",.,"H",,"A"
"20101",2195344,34,1,"1",.,"A",23,"E","120","D"
"20101",2195344,34,2,"1",.,"A",74,"E","130","D"
"20101",2195344,34,3,"1",.,"A",2,"E","140","D"
"20101",2195344,34,4,"1",.,"A",137,"E","150","D"
"20101",2195344,34,5,"1",.,"A",27,"E","160","D"
"20101",2195344,34,6,"1",.,"A",15,"E","170","D"
"20101",2195344,34,7,"1",.,"A",208,"E","180","D"
"20101",2195344,34,8,"1",.,"A",14,"E","190","D"
"20101",2196223,24,0,"1",1,"D",.,"H",,"A"
"20101",2196223,24,1,"1",.,"A",48,"E","100","D"
"20101",2196223,24,2,"1",.,"A",13,"E","110","D"
"20101",2196223,24,3,"1",.,"A",89,"E","130","D"
"20101",2198075,77,0,"1",1,"D",.,"H",,"A"
"20101",2198075,77,1,"1",.,"A",7,"E","100","D"
"20101",2198075,77,2,"1",.,"A",1,"E","120","D"
"20101",2198075,77,3,"1",.,"A",10,"E","150","D"
"20101",2198075,77,4,"1",.,"A",1,"E","160","D"
"20101",2198075,77,5,"1",.,"A",45,"E","180","D"
"20101",2198075,77,6,"1",.,"A",1,"E","190","D"
"20101",2199582,73,0,"1",1,"D",.,"H",,"A"
"20101",2199582,73,1,"1",.,"A",23,"E","120","D"
"20101",2199582,73,2,"1",.,"A",4,"E","140","D"
"20101",2199582,73,3,"1",.,"A",204,"E","150","D"
"20101",2199582,73,4,"1",.,"A",32,"E","160","D"
"20101",2199582,73,5,"1",.,"A",15,"E","170","D"
"20101",2199582,73,6,"1",.,"A",175,"E","180","D"
"20101",2199582,73,7,"1",.,"A",27,"E","190","D"
"20101",2199822,74,0,"1",1,"D",.,"H",,"A"
"20101",2199822,74,1,"1",.,"A",11,"E","120","D"
"20101",2199822,74,2,"1",.,"A",1,"E","140","D"
"20101",2199822,74,3,"1",.,"A",73,"E","150","D"
"20101",2199822,74,4,"1",.,"A",14,"E","160","D"
"20101",2199822,74,5,"1",.,"A",7,"E","170","D"
"20101",2199822,74,6,"1",.,"A",107,"E","180","D"
"20101",2199822,74,7,"1",.,"A",7,"E","190","D"
"20101",2199822,74,8,"1",.,"A",12,"E","200","D"
"20101",2199822,74,9,"1",.,"A",15,"E","210","D"
"20101",2199822,74,10,"1",.,"A",18,"E","220","D"
"20101",2203022,32,0,"1",1,"D",.,"H",,"A"
