"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20101",1998625,48,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",1998855,47,0,"5","01","D","100","D","1","D",0.0475,"D",98,"D",1102,"D","01","D",8268,"D"
"20101",1999135,41,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",322,"D","01","D",12000,"D"
"20101",1999215,52,0,"5","01","D","100","D","2","D",0.0475,"D",178,"F",872,"F","02","D",15000,"F"
"20101",1999215,53,0,"5","01","D","100","D","2","D",0.0475,"D",867,"F",-27,"F","01","D",73000,"F"
"20101",1999325,44,0,"5","01","D","100","D","1","D",0.0475,"D",546,"D",504,"D","01","D",46000,"D"
"20101",1999525,46,0,"5","01","D","100","D","1","D",0.0475,"D",1627,"F",-427,"F","01","D",137000,"F"
"20101",2000065,48,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",4800,"D"
"20101",2000355,53,0,"5","01","D","100","D","1","D",0.0475,"D",760,"D",3290,"D","01","D",64000,"D"
"20101",2000465,34,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",943,"D","01","D",9000,"D"
"20101",2000745,47,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2000875,48,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",948,"D","01","D",17000,"D"
"20101",2000985,38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1152,"D"
"20101",2001005,28,0,"5","02","D","200","D","2","D",0.0475,"D",.,"A",.,"A","01","D",300,"D"
"20101",2001085,42,0,"5","01","D","300","D","1","D",0.0475,"D",70,"D",1230,"D","01","D",5900,"D"
"20101",2001195,61,0,"5","01","D","100","D","1","D",0.0475,"D",309,"D",141,"D","01","D",26000,"D"
"20101",2001415,112,0,"5","01","D","100","D","1","D",0.0475,"D",280,"D",206,"D","01","D",23607,"D"
"20101",2001585,47,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",746,"D","01","D",13000,"D"
"20101",2001605,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",41000,"D"
"20101",2001745,51,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",11500,"D"
"20101",2001785,53,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",456,"D","01","D",50000,"D"
"20101",2001945,30,0,"5","01","D","100","D","2","D",0.0475,"D",261,"F",627,"F","01","D",22000,"F"
"20101",2002345,48,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",577,"D","01","D",9000,"D"
"20101",2002405,64,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2002655,59,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",70000,"D"
"20101",2002825,52,0,"5","01","D","100","D","1","D",0.0475,"D",36,"D",564,"D","01","D",3000,"D"
"20101",2002995,28,0,"5","01","D","100","D","1","D",0.0475,"D",1045,"D",14975,"T","01","D",88000,"D"
"20101",2003355,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",14000,"D"
"20101",2003675,64,0,"5","01","D","100","D","1","D",0.0475,"D",7422,"D",14975,"T","01","D",625000,"D"
"20101",2003705,35,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1744,"D","01","D",30000,"D"
"20101",2004075,54,0,"5","01","D","100","D","1","D",0.0475,"D",401,"D",1099,"D","01","D",33800,"D"
"20101",2004335,55,0,"5","01","D","100","D","1","D",0.0475,"D",167,"D",133,"D","01","D",14100,"D"
"20101",2004445,48,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20101",2004465,56,0,"5","01","D","100","D","1","D",0.0475,"D",6,"D",494,"D","01","D",500,"D"
"20101",2004755,71,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",371,"D","01","D",18000,"D"
"20101",2004755,72,0,"5","01","D","100","D","1","D",0.0475,"D",407,"D",1793,"D","02","D",34300,"D"
"20101",2004855,66,0,"5","01","D","100","D","1","D",0.0475,"D",2144,"D",-1274,"D","01","D",180557,"D"
"20101",2005295,70,0,"5","01","D","100","D","1","D",0.0475,"D",190,"D",2810,"D","01","D",16000,"D"
"20101",2005345,32,0,"5","01","D","100","D","1","D",0.0475,"D",249,"F",1401,"F","01","D",21000,"F"
"20101",2005485,60,0,"5","01","D","100","D","1","D",0.0475,"D",17,"D",883,"D","01","D",1400,"D"
"20101",2005505,34,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",706,"D","01","D",30000,"D"
"20101",2005575,41,0,"5","01","D","100","D","2","D",0.0475,"D",976,"F",403,"F","01","D",82200,"F"
"20101",2005645,44,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",187,"D","01","D",60000,"D"
"20101",2005675,54,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",386,"D","01","D",18000,"D"
"20101",2005755,34,0,"5","01","D","100","D","1","D",0.0475,"D",348,"F",627,"F","01","D",29300,"F"
"20101",2006005,47,0,"5","01","D","100","D","1","D",0.0475,"D",2969,"D",-2956,"T","01","D",250000,"D"
"20101",2006295,28,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",90000,"D"
"20101",2006465,34,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",1681,"D","01","D",10000,"D"
"20101",2006545,23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2007095,34,0,"5","01","D","100","D","1","D",0.0475,"D",97,"D",23,"D","01","D",8200,"D"
"20101",2007185,70,0,"5","01","D","100","D","1","D",0.0475,"D",372,"D",574,"D","01","D",31335,"D"
"20101",2007365,75,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",86,"D","01","D",18000,"D"
"20101",2007575,45,0,"5","01","D","100","D","1","D",0.0475,"D",463,"D",824,"D","01","D",39000,"D"
"20101",2007615,41,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",431,"D","01","D",15000,"D"
"20101",2007935,32,0,"5","01","D","100","D","1","D",0.0475,"D",0,"F",0,"F","01","D",0,"F"
"20101",2008285,46,0,"5","01","D","100","D","1","D",0.0475,"D",107,"F",577,"F","01","D",9000,"F"
"20101",2008425,42,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2008485,69,0,"5","01","D","100","D","1","D",0.0475,"D",701,"D",166,"D","01","D",59000,"D"
"20101",2008905,47,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",793,"D","01","D",9000,"D"
"20101",2009235,43,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",100,"D","01","D",80000,"D"
"20101",2010505,60,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",650,"D","01","D",38000,"D"
"20101",2011045,62,0,"5","01","D","100","D","1","D",0.0475,"D",1342,"D",-592,"D","01","D",113000,"D"
"20101",2011125,51,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",100000,"D"
"20101",2011165,94,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",746,"D","01","D",13000,"D"
"20101",2011255,60,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2011315,61,0,"5","01","D","100","D","1","D",0.0475,"D",310,"D",880,"D","01","D",26141,"D"
"20101",2011485,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2011525,38,0,"5","01","D","100","D","2","D",0.0475,"D",1069,"F",1091,"F","01","D",90000,"F"
"20101",2011705,55,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2011735,54,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",2739,"D","01","D",22000,"D"
"20101",2011965,73,0,"5","01","D","100","D","1","D",0.0475,"D",26,"D",2174,"D","01","D",2200,"D"
"20101",2012235,54,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",-119,"D","01","D",10000,"D"
"20101",2012265,76,0,"5","01","D","100","D","1","D",0.0475,"D",130,"D",670,"D","01","D",10930,"D"
"20101",2012605,39,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",15000,"D"
"20101",2012685,69,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",3,"D","01","D",25000,"D"
"20101",2013065,57,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",-113,"D","01","D",60000,"D"
"20101",2013125,37,0,"5","01","D","100","D","2","D",0.0475,"D",1900,"F",500,"F","01","D",160000,"F"
"20101",2013535,69,0,"5","01","D","100","D","1","D",0.0475,"D",3325,"D",-2956,"T","01","D",280000,"D"
"20101",2014225,45,0,"5","01","D","100","D","1","D",0.0475,"D",1248,"D",726,"D","01","D",105132,"D"
"20101",2014525,38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2014765,59,0,"5","01","D","100","D","1","D",0.0475,"D",570,"D",330,"D","01","D",48000,"D"
"20101",2014835,53,0,"5","01","D","100","D","1","D",0.0475,"D",1306,"F",-556,"F","01","D",110000,"F"
"20101",2014855,81,0,"5","02","D","300","D","1","D",0.0475,"D",222,"D",-42,"D","01","D",18674,"D"
"20101",2015055,55,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1249,"D","01","D",30000,"D"
"20101",2015105,52,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",-144,"D","01","D",50000,"D"
"20101",2015105,53,0,"5","02","D","300","D","1","D",0.0475,"D",1900,"F",440,"F","01","D",160000,"F"
"20101",2015135,56,0,"5","01","D","100","D","1","D",0.0475,"D",2072,"D",-1547,"D","01","D",174500,"D"
"20101",2015165,36,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",2869,"D","01","D",70000,"D"
"20101",2015195,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",120000,"D"
"20101",2015235,51,0,"5","01","D","100","D","1","D",0.0475,"D",445,"D",326,"D","01","D",37500,"D"
"20101",2015465,45,0,"5","01","D","100","D","1","D",0.0475,"D",19,"D",881,"D","01","D",1600,"D"
"20101",2015575,39,0,"5","01","D","100","D","1","D",0.0475,"D",1546,"D",304,"D","02","D",130200,"D"
"20101",2015575,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2015755,57,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20101",2015875,54,0,"5","01","D","100","D","1","D",0.0475,"D",1197,"D",-1002,"D","01","D",100800,"D"
"20101",2015935,33,0,"5","01","D","100","D","2","D",0.0475,"D",546,"F",204,"F","01","D",46000,"F"
"20101",2016175,64,0,"5","01","D","100","D","1","D",0.0475,"D",19,"D",581,"D","01","D",1600,"D"
"20101",2016355,78,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2016465,44,0,"5","01","D","100","D","1","D",0.0475,"D",17,"F",883,"F","01","D",1400,"F"
"20101",2016525,58,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",1393,"D","01","D",9000,"D"
"20101",2016625,29,0,"5","01","D","100","D","2","D",0.0475,"D",2019,"F",-421,"F","01","D",170000,"F"
"20101",2016815,38,0,"5","01","D","100","D","1","D",0.0475,"D",2672,"F",1828,"F","01","D",225000,"F"
"20101",2016935,34,0,"5","01","D","100","D","1","D",0.0475,"D",570,"F",105,"F","01","D",48000,"F"
"20101",2017695,84,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",3652,"D","01","D",54008,"D"
"20101",2017705,60,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",2644,"D","01","D",30000,"D"
"20101",2017745,68,0,"5","01","D","100","D","1","D",0.0475,"D",886,"D",-271,"D","01","D",74600,"D"
"20101",2017965,67,0,"5","01","D","100","D","1","D",0.0475,"D",1,"D",99,"D","01","D",100,"D"
"20101",2018035,47,0,"5","01","D","100","D","1","D",0.0475,"D",3681,"D",2319,"D","01","D",310000,"D"
"20101",2018135,68,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2018784,69,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",1282,"D","01","D",25000,"D"
"20101",2019334,50,0,"5","01","D","100","D","1","D",0.0475,"D",5,"D",447,"D","01","D",452,"D"
"20101",2019594,29,0,"5","01","D","100","D","1","D",0.0475,"D",19,"F",1031,"F","01","D",1600,"F"
"20101",2019734,52,0,"5","01","D","100","D","1","D",0.0475,"D",344,"F",3256,"F","01","D",29000,"F"
"20101",2019784,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",40000,"D"
"20101",2019994,31,0,"5","02","D","200","D","1","D",0.0475,"D",249,"D",1401,"D","01","D",21000,"D"
"20101",2020184,30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",22000,"D"
"20101",2020394,48,0,"5","01","D","100","D","1","D",0.0475,"D",653,"D",14975,"T","01","D",55000,"D"
"20101",2020624,36,0,"5","01","D","100","D","1","D",0.0475,"D",891,"D",-252,"D","01","D",75000,"D"
"20101",2020934,43,0,"5","01","D","100","D","1","D",0.0475,"D",168,"D",652,"D","01","D",14180,"D"
"20101",2021234,50,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",932,"D","01","D",31000,"D"
"20101",2021294,81,0,"5","01","D","100","D","1","D",0.0475,"D",2886,"D",-2241,"D","01","D",243000,"D"
"20101",2021334,37,0,"5","01","D","100","D","1","D",0.0475,"D",113,"F",82,"F","01","D",9500,"F"
"20101",2021524,53,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2021834,70,0,"5","01","D","100","D","1","D",0.0475,"D",511,"D",14975,"T","01","D",43000,"D"
"20101",2021924,60,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",14975,"T","01","D",80000,"D"
"20101",2022074,58,0,"5","01","D","100","D","1","D",0.0475,"D",395,"D",1405,"D","02","D",33300,"D"
"20101",2022074,59,0,"5","01","D","100","D","1","D",0.0475,"D",395,"D",1405,"D","01","D",33300,"D"
"20101",2022134,44,0,"5","01","D","100","D","1","D",0.0475,"D",220,"D",417,"D","02","D",18500,"D"
"20101",2022134,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2022174,64,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20101",2022324,63,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",466,"D","01","D",45000,"D"
"20101",2022514,97,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",1384,"D","01","D",35000,"D"
"20101",2022544,51,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",3503,"D","01","D",25000,"D"
"20101",2022564,39,0,"5","01","D","100","D","1","D",0.0475,"D",1579,"D",-579,"D","01","D",133000,"D"
"20101",2023784,29,0,"5","01","D","100","D","1","D",0.0475,"D",1898,"D",1702,"D","01","D",159812,"D"
"20101",2024084,51,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",473,"D"
"20101",2024664,59,0,"5","01","D","100","D","1","D",0.0475,"D",53,"D",547,"D","01","D",4500,"D"
"20101",2024704,59,0,"5","01","D","100","D","1","D",0.0475,"D",2138,"D",562,"D","01","D",180000,"D"
"20101",2024704,60,0,"5","02","D","500","D","1","D",0.0475,"D",2138,"D",412,"D","01","D",180000,"D"
"20101",2024764,46,0,"5","01","D","100","D","1","D",0.0475,"D",119,"F",508,"F","01","D",10000,"F"
"20101",2024764,47,0,"5","01","D","100","D","2","D",0.0475,"D",4893,"F",-393,"F","02","D",412000,"F"
"20101",2025124,30,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",675,"D","01","D",70000,"D"
"20101",2025504,48,0,"5","01","D","100","D","1","D",0.0475,"D",2672,"D",1828,"D","01","D",225000,"D"
"20101",2025774,101,0,"5","01","D","100","D","1","D",0.0475,"D",321,"F",579,"F","01","D",27039,"F"
"20101",2025804,33,0,"5","01","D","100","D","2","D",0.0475,"D",273,"F",2727,"F","01","D",23000,"F"
"20101",2025904,36,0,"5","01","D","100","D","2","D",0.0475,"D",190,"F",410,"F","01","D",16000,"F"
"20101",2026174,69,0,"5","01","D","100","D","1","D",0.0475,"D",178,"F",1322,"F","01","D",15000,"F"
"20101",2026364,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2026404,52,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2026434,61,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",538,"D","01","D",15000,"D"
"20101",2026744,68,0,"5","01","D","100","D","1","D",0.0475,"D",570,"D",-209,"D","01","D",48000,"D"
"20101",2026754,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2027254,49,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20101",2027304,75,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",86,"D","01","D",18018,"D"
"20101",2027574,44,0,"5","02","D","300","D","1","D",0.0475,"D",392,"D",30949,"T","01","D",33000,"D"
"20101",2027854,33,0,"5","01","D","100","D","2","D",0.0475,"D",534,"F",66,"F","01","D",45000,"F"
"20101",2028224,42,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",40000,"D"
"20101",2028404,51,0,"5","01","D","100","D","1","D",0.0475,"D",1437,"D",-251,"D","01","D",121000,"D"
"20101",2028534,68,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",306,"D","01","D",50000,"D"
"20101",2028624,39,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",25000,"D"
"20101",2028684,41,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",484,"D","01","D",35000,"D"
"20101",2028874,106,0,"5","01","D","100","D","1","D",0.0475,"D",95,"D",205,"D","01","D",8000,"D"
"20101",2029204,38,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",627,"D","01","D",22000,"D"
"20101",2029494,35,0,"5","01","D","100","D",,"C",0.0475,"D",534,"F",519,"F","01","D",45000,"F"
"20101",2029544,60,0,"5","01","D","100","D","1","D",0.0475,"D",772,"D",4028,"D","01","D",65000,"D"
"20101",2029654,27,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",50000,"D"
"20101",2030574,28,0,"5","01","D","100","D","1","D",0.0475,"D",113,"D",1516,"D","01","D",9500,"D"
"20101",2030674,41,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",706,"D","01","D",29000,"D"
"20101",2030814,65,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",1025,"D","01","D",40000,"D"
"20101",2031244,30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",94000,"D"
"20101",2031324,59,0,"5","01","D","100","D","1","D",0.0475,"D",470,"D",1030,"D","01","D",39600,"D"
"20101",2031364,68,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2031364,69,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",.,"A"
"20101",2031394,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2031694,66,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",66,"D","01","D",45000,"D"
"20101",2032084,36,0,"5","01","D","100","D","2","D",0.0475,"D",71,"F",112,"F","01","D",6000,"F"
"20101",2032124,67,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20101",2032714,39,0,"5","01","D","100","D","1","D",0.0475,"D",48,"F",-18,"F","01","D",4000,"F"
"20101",2032834,42,0,"5","01","D","100","D","1","D",0.0475,"D",1900,"D",440,"D","01","D",160000,"D"
"20101",2033244,63,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",275,"D","01","D",40000,"D"
"20101",2033414,40,0,"5","01","D","100","D","1","D",0.0475,"D",321,"F",1179,"F","01","D",27000,"F"
"20101",2033724,42,0,"5","01","D","100","D","1","D",0.0475,"D",1959,"D",14975,"T","01","D",165000,"D"
"20101",2033734,35,0,"5","01","D","100","D","1","D",0.0475,"D",327,"D",4173,"D","01","D",27500,"D"
"20101",2034024,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2034034,62,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",3,"D","01","D",2,"D"
"20101",2034124,25,0,"5","01","D","100","D","1","D",0.0475,"D",1366,"D",2234,"D","01","D",115010,"D"
"20101",2034864,54,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2035404,33,0,"5","01","D","100","D","1","D",0.0475,"D",2138,"F",562,"F","01","D",180000,"F"
"20101",2035494,41,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",596,"D","01","D",13000,"D"
"20101",2035544,40,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",315,"D","01","D",24000,"D"
"20101",2035574,41,0,"5","01","D","100","D","1","D",0.0475,"D",511,"F",14975,"V","01","D",43000,"F"
"20101",2035694,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",2000075,"D"
"20101",2035894,41,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",-18,"D","01","D",4000,"D"
"20101",2035934,36,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",177,"D","01","D",23000,"D"
"20101",2036214,55,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",34,"D","01","D",35000,"D"
"20101",2036315,38,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",721,"D","01","D",12000,"D"
"20101",2036354,40,0,"5","01","D","100","D","1","D",0.0475,"D",1248,"F",726,"F","01","D",105132,"F"
"20101",2036384,60,0,"5","01","D","100","D","1","D",0.0475,"D",321,"D",579,"D","01","D",27039,"D"
"20101",2036704,35,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",769,"D","01","D",11000,"D"
"20101",2036744,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2037174,34,0,"5","01","D","100","D","1","D",0.0475,"D",202,"F",948,"F","01","D",17000,"F"
"20101",2037184,29,0,"5","01","D","100","D","2","D",0.0475,"D",1104,"F",-354,"F","01","D",93000,"F"
"20101",2037504,47,0,"5","01","D","100","D","1","D",0.0475,"D",665,"D",-65,"D","01","D",56000,"D"
"20101",2037564,71,0,"5","01","D","100","D","1","D",0.0475,"D",746,"D",154,"D","01","D",62843,"D"
"20101",2037574,49,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",1286,"D","01","D",18000,"D"
"20101",2037664,22,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",50000,"D"
"20101",2037674,44,0,"5","01","D","100","D","1","D",0.0475,"D",1413,"F",-513,"F","01","D",119000,"F"
"20101",2037764,38,0,"5","01","D","100","D","1","D",0.0475,"D",600,"D",-100,"D","01","D",50500,"D"
"20101",2037784,50,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2037954,40,0,"5","01","D","100","D","1","D",0.0475,"D",297,"F",3503,"F","01","D",25000,"F"
"20101",2038014,44,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20101",2038044,38,0,"5","01","D","100","D","2","D",0.0475,"D",4988,"F",-1690,"F","01","D",420000,"F"
"20101",2038324,47,0,"5","01","D","100","D","1","D",0.0475,"D",1627,"D",-427,"D","01","D",137000,"D"
"20101",2039124,53,0,"5","01","D","100","D","2","D",0.0475,"D",401,"F",1099,"F","01","D",33800,"F"
"20101",2039444,25,0,"5","01","D","100","D","2","D",0.0475,"D",113,"F",1137,"F","01","D",9500,"F"
"20101",2039764,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","02","D",16000,"D"
"20101",2039764,46,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",16000,"D"
"20101",2040284,35,0,"5","01","D","100","D","1","D",0.0475,"D",214,"F",86,"F","01","D",18018,"F"
"20101",2040445,49,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",165,"D","01","D",24000,"D"
"20101",2040704,41,0,"5","01","D","100","D","1","D",0.0475,"D",558,"D",2367,"D","01","D",47000,"D"
"20101",2041204,49,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
