"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR5","CRED_TR5","CREDITX5","CRED_TX5","OWEMONEY","OWEM_NEY"
"20101",1995545,32,0,"1","700","D",5000,"D",.,"C"
"20101",1995655,16,0,"1","130","D",350,"D",900,"D"
"20101",1995655,17,0,"1","510","D",5800,"F",.,"C"
"20101",1995705,22,0,"1","130","D",2000,"D",1100,"D"
"20101",1995715,20,0,"1","120","D",500,"D",500,"D"
"20101",1995715,21,0,"1","120","D",500,"F",.,"C"
"20101",1995725,18,0,"1","130","D",2000,"D",.,"C"
"20101",1995735,17,0,"1","130","D",3200,"D",.,"C"
"20101",1995735,18,0,"1","700","D",4000,"F",.,"C"
"20101",1995775,31,0,"1","120","D",463,"D",463,"D"
"20101",1995775,32,0,"1","120","D",366,"D",366,"D"
"20101",1995775,33,0,"1","120","D",671,"D",671,"D"
"20101",1995775,34,0,"1","130","D",2546,"D",2546,"D"
"20101",1995845,26,0,"1","130","D",2300,"D",2000,"D"
"20101",1995885,28,0,"1","130","D",16000,"D",.,"C"
"20101",1995885,29,0,"1","130","D",200,"D",0,"D"
"20101",1995925,25,0,"1","800","D",8000,"D",.,"C"
"20101",1995955,36,0,"1","120","D",76,"D",0,"D"
"20101",1995975,21,0,"1","130","D",1780,"D",.,"C"
"20101",1995975,22,0,"1","130","D",9727,"D",.,"C"
"20101",1995975,23,0,"1","130","D",2524,"D",.,"C"
"20101",1995975,24,0,"1","130","D",3571,"D",.,"C"
"20101",1995975,25,0,"1","130","D",3765,"D",.,"C"
"20101",1995995,24,0,"1","120","D",421,"D",0,"D"
"20101",1996035,22,0,"1","130","D",400,"D",200,"D"
"20101",1996055,23,0,"1","800","D",8000,"D",9000,"D"
"20101",1996055,24,0,"1","700","D",300,"D",0,"D"
"20101",1996085,14,0,"1","130","D",300,"D",300,"D"
"20101",1996135,19,0,"1","130","D",1800,"D",0,"D"
"20101",1996135,20,0,"1","120","D",800,"D",0,"D"
"20101",1996145,16,0,"1","120","D",900,"D",808,"D"
"20101",1996145,17,0,"1","120","D",1558,"D",1763,"D"
"20101",1996175,24,0,"1","130","D",1200,"D",.,"C"
"20101",1996175,25,0,"1","120","D",10181,"D",0,"D"
"20101",1996175,26,0,"1","120","D",3111,"D",.,"C"
"20101",1996175,27,0,"1","700","D",111,"D",0,"D"
"20101",1996195,19,0,"1","130","D",355,"D",.,"C"
"20101",1996195,20,0,"1","700","D",20000,"F",.,"C"
"20101",1996205,19,0,"1","130","D",500,"D",.,"C"
"20101",1996205,20,0,"1","800","D",11500,"F",6000,"D"
"20101",1996395,19,0,"1","130","D",20000,"D",20000,"D"
"20101",1996445,16,0,"1","800","D",13000,"D",15000,"D"
"20101",1996445,17,0,"1","800","D",42000,"D",39000,"D"
"20101",1996445,18,0,"1","800","D",9000,"D",7000,"D"
"20101",1996475,21,0,"1","120","D",388,"D",0,"D"
"20101",1996475,22,0,"1","130","D",900,"D",400,"D"
"20101",1996475,23,0,"1","130","D",500,"D",1100,"D"
"20101",1996475,24,0,"1","130","D",700,"D",1200,"D"
"20101",1996555,19,0,"1","130","D",150,"D",0,"D"
"20101",1996585,27,0,"1","130","D",9000,"D",10000,"D"
"20101",1996605,19,0,"1","130","D",2400,"D",5000,"D"
"20101",1996635,21,0,"1","800","D",8000,"D",6000,"D"
"20101",1996645,24,0,"1","120","D",300,"F",.,"C"
"20101",1996645,25,0,"1","130","D",2297,"F",.,"C"
"20101",1996645,26,0,"1","510","D",2000,"F",.,"C"
"20101",1996645,27,0,"1","700","D",3000,"F",.,"C"
"20101",1996675,17,0,"1","130","D",18600,"D",22000,"D"
"20101",1996675,18,0,"1","700","D",330,"D",0,"D"
"20101",1996715,27,0,"1","130","D",1200,"D",.,"C"
"20101",1996715,28,0,"1","130","D",1000,"D",.,"C"
"20101",1996715,29,0,"1","130","D",1200,"D",.,"C"
"20101",1996715,30,0,"1","120","D",400,"D",.,"C"
"20101",1996765,24,0,"1","130","D",2000,"D",1500,"D"
"20101",1996765,25,0,"1","110","D",200,"D",200,"D"
"20101",1996775,20,0,"1","130","D",10000,"D",10000,"D"
"20101",1996795,26,0,"1","120","D",4330,"D",2000,"D"
"20101",1996795,27,0,"1","120","D",1800,"D",900,"D"
"20101",1996795,28,0,"1","130","D",5000,"D",2100,"D"
"20101",1996795,29,0,"1","130","D",10000,"D",7000,"D"
"20101",1996795,30,0,"1","130","D",5000,"D",4000,"D"
"20101",1996795,31,0,"1","200","D",1500,"D",500,"D"
"20101",1996815,19,0,"1","130","D",1750,"D",1750,"D"
"20101",1996935,18,0,"1","130","D",700,"D",700,"D"
"20101",1996965,31,0,"1","120","D",300,"D",100,"D"
"20101",1996965,32,0,"1","130","D",5300,"D",5200,"D"
"20101",1996965,33,0,"1","700","D",288,"D",1300,"D"
"20101",1996985,30,0,"1","120","D",2000,"D",2000,"D"
"20101",1996985,31,0,"1","130","D",15000,"D",7500,"D"
"20101",1996985,32,0,"1","510","D",1100,"D",3000,"D"
"20101",1996985,33,0,"1","800","D",1200,"D",2400,"D"
"20101",1996995,14,0,"1","130","D",3000,"F",.,"C"
"20101",1997025,31,0,"1","130","D",17000,"D",17000,"D"
"20101",1997045,37,0,"1","130","D",29000,"D",24000,"D"
"20101",1997095,30,0,"1","110","D",300,"D",300,"D"
"20101",1997095,31,0,"1","120","D",300,"D",200,"D"
"20101",1997095,32,0,"1","130","D",10000,"D",10000,"D"
"20101",1997145,38,0,"1","800","D",2200,"D",3300,"D"
"20101",1997245,21,0,"1","130","D",4200,"D",3500,"D"
"20101",1997255,15,0,"1","130","D",1200,"D",800,"D"
"20101",1997265,15,0,"1","130","D",16000,"D",16000,"D"
"20101",1997275,22,0,"1","130","D",8000,"D",0,"D"
"20101",1997295,28,0,"1","700","D",700,"D",.,"C"
"20101",1997325,24,0,"1","130","D",40000,"D",.,"C"
"20101",1997375,23,0,"1","120","D",2000,"D",1000,"D"
"20101",1997395,17,0,"1","130","D",650,"D",600,"D"
"20101",1997475,20,0,"1","130","D",3350,"D",2000,"D"
"20101",1997475,21,0,"1","130","D",7000,"D",3000,"D"
"20101",1997505,43,0,"1","700","D",950,"D",950,"D"
"20101",1997535,14,0,"1","130","D",13,"D",13,"D"
"20101",1997555,24,0,"1","120","D",700,"D",800,"D"
"20101",1997555,25,0,"1","120","D",500,"D",600,"D"
"20101",1997665,25,0,"1","130","D",2500,"D",2500,"D"
"20101",1997665,26,0,"1","510","D",3000,"D",4000,"D"
"20101",1997665,27,0,"1","510","D",485,"D",485,"D"
"20101",1997665,28,0,"1","700","D",225,"D",500,"D"
"20101",1997675,25,0,"1","800","D",11709,"D",13000,"D"
"20101",1997695,24,0,"1","130","D",3500,"D",4600,"D"
"20101",1997695,25,0,"1","130","D",500,"D",60,"D"
"20101",1997695,26,0,"1","800","D",13000,"D",14200,"D"
"20101",1997705,28,0,"1","130","D",1000,"D",0,"D"
"20101",1997705,29,0,"1","130","D",1200,"D",0,"D"
"20101",1997745,19,0,"1","130","D",291,"D",600,"D"
"20101",1997755,28,0,"1","120","D",300,"D",300,"D"
"20101",1997755,29,0,"1","120","D",150,"D",150,"D"
"20101",1997755,30,0,"1","120","D",180,"D",250,"D"
"20101",1997755,31,0,"1","120","D",50,"D",50,"D"
"20101",1997755,32,0,"1","120","D",100,"D",100,"D"
"20101",1997755,33,0,"1","130","D",1200,"D",0,"D"
"20101",1997755,34,0,"1","130","D",6000,"D",0,"D"
"20101",1997755,35,0,"1","130","D",900,"D",0,"D"
"20101",1997795,45,0,"1","120","D",1000,"D",3000,"D"
"20101",1997795,46,0,"1","130","D",35000,"D",75000,"D"
"20101",1997795,47,0,"1","800","D",10000,"D",18000,"D"
"20101",1997865,32,0,"1","130","D",4800,"D",0,"D"
"20101",1997875,61,0,"1","130","D",8500,"D",9000,"D"
"20101",1997875,62,0,"1","510","D",15000,"D",15000,"D"
"20101",1997875,63,0,"1","800","D",15000,"D",17000,"D"
"20101",1997925,22,0,"1","700","D",2000,"F",.,"C"
"20101",1997925,23,0,"1","130","D",600,"F",.,"C"
"20101",1997955,29,0,"1","120","D",2000,"D",700,"D"
"20101",1997955,30,0,"1","130","D",800,"D",0,"D"
"20101",1997955,31,0,"1","800","D",8000,"D",4000,"D"
"20101",1997975,19,0,"1","130","D",1200,"D",.,"C"
"20101",1998015,16,0,"1","130","D",2000,"D",500,"D"
"20101",1998015,17,0,"1","130","D",600,"D",0,"D"
"20101",1998035,38,0,"1","120","D",9000,"F",.,"C"
"20101",1998035,39,0,"1","130","D",10000,"F",.,"C"
"20101",1998135,24,0,"1","110","D",800,"D",200,"D"
"20101",1998135,25,0,"1","130","D",9891,"D",6500,"D"
"20101",1998135,26,0,"1","700","D",250,"D",300,"D"
"20101",1998185,20,0,"1","800","D",99000,"D",99000,"D"
"20101",1998365,37,0,"1","130","D",5000,"D",300,"D"
"20101",1998375,24,0,"1","130","D",1800,"D",1000,"D"
"20101",1998445,33,0,"1","130","D",600,"D",0,"D"
"20101",1998445,34,0,"1","510","D",2000,"D",.,"C"
"20101",1998455,45,0,"1","120","D",600,"D",750,"D"
"20101",1998455,46,0,"1","700","D",2200,"D",0,"D"
"20101",1998495,20,0,"1","130","D",400,"D",.,"C"
"20101",1998515,41,0,"1","700","D",4500,"D",2000,"D"
"20101",1998565,30,0,"1","120","D",320,"D",520,"D"
"20101",1998565,31,0,"1","130","D",65000,"D",50000,"D"
"20101",1998675,49,0,"1","120","D",500,"D",500,"D"
"20101",1998675,50,0,"1","130","D",280,"D",0,"D"
"20101",1998675,51,0,"1","130","D",250,"D",0,"D"
"20101",1998675,52,0,"1","800","D",73000,"D",76000,"D"
"20101",1998685,20,0,"1","130","D",2500,"D",1500,"D"
"20101",1998765,16,0,"1","700","D",250,"D",.,"C"
"20101",1998775,18,0,"1","130","D",3200,"D",.,"C"
"20101",1998775,19,0,"1","800","D",2800,"D",.,"C"
"20101",1998785,16,0,"1","130","D",4000,"D",4000,"D"
"20101",1998785,17,0,"1","130","D",3000,"D",1500,"D"
"20101",1998785,18,0,"1","110","D",100,"D",0,"D"
"20101",1998785,19,0,"1","130","D",1900,"D",300,"D"
"20101",1998795,22,0,"1","130","D",324,"D",400,"D"
"20101",1998795,23,0,"1","130","D",9000,"F",.,"C"
"20101",1998795,24,0,"1","800","D",25000,"F",.,"C"
"20101",1998815,20,0,"1","130","D",10000,"D",10000,"D"
"20101",1998815,21,0,"1","800","D",20000,"D",30000,"D"
"20101",1998905,24,0,"1","130","D",200,"F",.,"C"
"20101",1998905,25,0,"1","130","D",3000,"F",.,"C"
"20101",1998905,26,0,"1","510","D",4000,"D",0,"D"
"20101",1998905,27,0,"1","700","D",507,"F",0,"D"
"20101",1998935,15,0,"1","700","D",200,"D",0,"D"
"20101",1998945,16,0,"1","130","D",8000,"D",8000,"D"
"20101",1998945,17,0,"1","130","D",3900,"D",3900,"D"
"20101",1998945,18,0,"1","120","D",400,"D",4000,"D"
"20101",1998945,19,0,"1","120","D",400,"D",4000,"D"
"20101",1998945,20,0,"1","700","D",4800,"D",4800,"D"
"20101",1998965,31,0,"1","120","D",200,"D",200,"D"
"20101",1998965,32,0,"1","120","D",300,"D",300,"D"
"20101",1998965,33,0,"1","130","D",3000,"D",.,"C"
"20101",1998965,34,0,"1","130","D",6000,"D",.,"C"
"20101",1998965,35,0,"1","130","D",4000,"D",.,"C"
"20101",1998985,20,0,"1","120","D",2000,"D",0,"D"
"20101",1999015,26,0,"1","800","D",10000,"D",10000,"D"
"20101",1999015,27,0,"1","800","D",14000,"D",14000,"D"
"20101",1999085,17,0,"1","130","D",800,"D",3000,"D"
"20101",1999085,18,0,"1","130","D",5000,"D",6500,"D"
"20101",1999085,19,0,"1","510","D",4100,"D",1000,"D"
"20101",1999135,20,0,"1","130","D",289,"D",0,"D"
"20101",1999145,16,0,"1","130","D",250,"D",100,"D"
"20101",1999185,19,0,"1","130","D",800,"D",800,"D"
"20101",1999225,24,0,"1","130","D",2000,"D",.,"C"
"20101",1999255,26,0,"1","800","D",7500,"D",10000,"D"
"20101",1999325,24,0,"1","120","D",5300,"D",5300,"D"
"20101",1999325,25,0,"1","130","D",25000,"D",28000,"D"
"20101",1999365,27,0,"1","130","D",2000,"D",500,"D"
"20101",1999375,17,0,"1","130","D",300,"D",300,"D"
"20101",1999375,18,0,"1","200","D",100,"D",100,"D"
"20101",1999385,25,0,"1","120","D",1400,"D",500,"D"
"20101",1999385,26,0,"1","120","D",980,"D",1200,"D"
"20101",1999385,27,0,"1","120","D",1170,"D",580,"D"
"20101",1999405,16,0,"1","110","D",700,"D",700,"D"
"20101",1999405,17,0,"1","120","D",4000,"D",4000,"D"
"20101",1999405,18,0,"1","130","D",20000,"D",20000,"D"
"20101",1999475,17,0,"1","130","D",200,"D",200,"D"
"20101",1999525,16,0,"1","120","D",115,"F",.,"C"
"20101",1999525,17,0,"1","130","D",80000,"D",.,"C"
"20101",1999825,20,0,"1","130","D",18000,"D",.,"C"
"20101",1999885,22,0,"1","120","D",389,"D",500,"D"
"20101",1999885,23,0,"1","120","D",200,"D",240,"D"
"20101",1999885,24,0,"1","130","D",200,"D",500,"D"
"20101",1999905,24,0,"1","120","D",880,"D",880,"D"
"20101",1999925,25,0,"1","130","D",34,"D",.,"C"
"20101",1999925,26,0,"1","120","D",1500,"F",.,"C"
"20101",1999935,22,0,"1","130","D",8000,"D",14000,"D"
"20101",1999935,23,0,"1","800","D",6000,"D",8500,"D"
"20101",1999955,21,0,"1","510","D",7000,"D",0,"D"
"20101",1999955,22,0,"1","700","D",750,"D",0,"D"
"20101",1999965,25,0,"1","130","D",8500,"D",0,"D"
"20101",1999985,40,0,"1","130","D",3500,"D",.,"C"
"20101",2000035,25,0,"1","130","D",5000,"D",5000,"D"
"20101",2000085,17,0,"1","130","D",2500,"D",3500,"D"
"20101",2000115,21,0,"1","130","D",3600,"D",0,"D"
"20101",2000165,24,0,"1","120","D",1000,"D",.,"C"
"20101",2000165,25,0,"1","130","D",1755,"D",1000,"D"
"20101",2000165,26,0,"1","130","D",2000,"D",2000,"D"
"20101",2000175,21,0,"1","130","D",2500,"D",2500,"D"
"20101",2000175,22,0,"1","130","D",2000,"D",2000,"D"
"20101",2000195,15,0,"1","200","D",1000,"D",2000,"D"
"20101",2000275,16,0,"1","130","D",369,"F",.,"C"
"20101",2000285,18,0,"1","130","D",7000,"D",9000,"D"
"20101",2000305,21,0,"1","130","D",15000,"D",15000,"D"
"20101",2000315,26,0,"1","510","D",1300,"D",1500,"D"
"20101",2000315,27,0,"1","700","D",2000,"D",0,"D"
"20101",2000355,24,0,"1","130","D",1340,"D",1098,"D"
"20101",2000355,25,0,"1","700","D",700,"D",1400,"D"
"20101",2000365,21,0,"1","130","D",2100,"D",900,"D"
"20101",2000375,15,0,"1","130","D",4000,"D",4000,"D"
"20101",2000375,16,0,"1","800","D",21000,"D",21000,"D"
"20101",2000405,30,0,"1","120","D",850,"D",0,"D"
"20101",2000405,31,0,"1","130","D",646,"D",150,"D"
"20101",2000415,27,0,"1","130","D",10000,"D",12000,"D"
"20101",2000435,21,0,"1","130","D",425,"D",0,"D"
"20101",2000455,22,0,"1","130","D",3000,"D",.,"C"
"20101",2000465,15,0,"1","130","D",2100,"F",.,"C"
"20101",2000495,18,0,"1","130","D",1000,"D",200,"D"
"20101",2000565,27,0,"1","120","D",800,"D",0,"D"
"20101",2000625,22,0,"1","120","D",406,"D",.,"C"
"20101",2000625,23,0,"1","130","D",3800,"D",.,"C"
"20101",2000625,24,0,"1","200","D",647,"D",.,"C"
"20101",2000625,25,0,"1","800","D",2571,"D",.,"C"
"20101",2000655,27,0,"1","510","D",5800,"D",7800,"D"
"20101",2000745,23,0,"1","800","D",15000,"D",20000,"D"
"20101",2000765,18,0,"1","130","D",11000,"D",11000,"D"
"20101",2000765,19,0,"1","130","D",13000,"D",13000,"D"
"20101",2000765,20,0,"1","130","D",9000,"D",9000,"D"
"20101",2000865,25,0,"1","120","D",1000,"D",.,"C"
"20101",2000865,26,0,"1","130","D",2500,"D",.,"C"
"20101",2000875,19,0,"1","130","D",3500,"D",.,"C"
"20101",2000905,25,0,"1","130","D",149,"D",0,"D"
"20101",2000925,24,0,"1","120","D",239,"D",0,"D"
"20101",2000925,25,0,"1","120","D",98,"D",300,"D"
"20101",2000925,26,0,"1","130","D",220,"D",200,"D"
"20101",2000925,27,0,"1","130","D",316,"D",200,"D"
"20101",2000975,34,0,"1","130","D",1600,"D",1000,"D"
"20101",2000985,17,0,"1","130","D",1300,"F",.,"C"
"20101",2001085,17,0,"1","110","D",35,"D",35,"D"
"20101",2001085,18,0,"1","130","D",2900,"D",0,"D"
"20101",2001095,19,0,"1","120","D",1200,"D",650,"D"
"20101",2001095,20,0,"1","700","D",313,"D",0,"D"
"20101",2001165,14,0,"1","130","D",50,"D",0,"D"
"20101",2001365,20,0,"1","130","D",7000,"D",7000,"D"
"20101",2001385,34,0,"1","130","D",6100,"D",0,"D"
"20101",2001385,35,0,"1","800","D",6000,"D",0,"D"
"20101",2001425,23,0,"1","510","D",5000,"D",0,"D"
"20101",2001425,24,0,"1","800","D",10000,"D",10000,"D"
"20101",2001525,26,0,"1","130","D",9200,"D",14000,"D"
"20101",2001535,19,0,"1","130","D",225,"D",0,"D"
"20101",2001535,20,0,"1","110","D",77,"D",0,"D"
"20101",2001605,23,0,"1","130","D",19000,"D",13000,"D"
"20101",2001615,20,0,"1","130","D",400,"D",400,"D"
"20101",2001715,20,0,"1","130","D",2000,"D",1000,"D"
"20101",2001745,27,0,"1","130","D",4200,"D",0,"D"
"20101",2001805,24,0,"1","130","D",400,"F",.,"C"
"20101",2001805,25,0,"1","700","D",600,"D",0,"D"
"20101",2001935,19,0,"1","700","D",100,"D",700,"D"
"20101",2001975,36,0,"1","130","D",2865,"D",0,"D"
"20101",2002055,20,0,"1","120","D",230,"D",0,"D"
"20101",2002055,21,0,"1","120","D",20,"D",0,"D"
"20101",2002055,22,0,"1","120","D",40,"D",0,"D"
"20101",2002055,23,0,"1","130","D",520,"D",1200,"D"
"20101",2002125,15,0,"1","130","D",2500,"D",0,"D"
"20101",2002155,29,0,"1","120","D",342,"D",.,"C"
"20101",2002155,30,0,"1","120","D",211,"D",0,"D"
"20101",2002155,31,0,"1","130","D",1800,"D",.,"C"
"20101",2002345,17,0,"1","130","D",13000,"D",15000,"D"
"20101",2002345,18,0,"1","130","D",13000,"D",16000,"D"
"20101",2002345,19,0,"1","130","D",1900,"D",2000,"D"
"20101",2002345,20,0,"1","130","D",2000,"D",3500,"D"
"20101",2002345,21,0,"1","120","D",2400,"D",0,"D"
"20101",2002355,20,0,"1","130","D",1100,"D",1100,"D"
"20101",2002385,21,0,"1","130","D",500,"D",500,"D"
"20101",2002515,18,0,"1","130","D",9000,"D",9000,"D"
"20101",2002625,19,0,"1","130","D",1100,"D",.,"C"
"20101",2002625,20,0,"1","130","D",100,"D",.,"C"
"20101",2002635,19,0,"1","130","D",8000,"D",9000,"D"
"20101",2002635,20,0,"1","130","D",4000,"D",4000,"D"
"20101",2002655,31,0,"1","110","D",168,"D",.,"C"
"20101",2002655,32,0,"1","130","D",271,"D",.,"C"
"20101",2002655,33,0,"1","130","D",103,"D",.,"C"
"20101",2002655,34,0,"1","130","D",284,"D",.,"C"
"20101",2002685,18,0,"1","130","D",8000,"D",15000,"D"
"20101",2002745,21,0,"1","700","D",5000,"D",0,"D"
"20101",2002745,22,0,"1","130","D",250,"D",0,"D"
"20101",2002815,28,0,"1","130","D",6000,"D",10000,"D"
"20101",2002815,29,0,"1","130","D",8000,"D",12000,"D"
"20101",2002815,30,0,"1","120","D",1300,"D",1100,"D"
"20101",2002815,31,0,"1","800","D",8000,"D",10000,"D"
"20101",2002825,28,0,"1","130","D",300,"D",.,"C"
"20101",2002855,53,0,"1","130","D",585,"D",600,"D"
"20101",2002865,18,0,"1","120","D",88,"D",70,"D"
"20101",2002865,19,0,"1","120","D",14,"D",0,"D"
"20101",2002875,19,0,"1","130","D",40000,"D",.,"C"
"20101",2002875,20,0,"1","130","D",3000,"F",.,"C"
"20101",2002925,27,0,"1","130","D",10000,"D",.,"C"
"20101",2002935,23,0,"1","700","D",1500,"D",1500,"D"
"20101",2002985,27,0,"1","130","D",1100,"D",0,"D"
"20101",2002985,28,0,"1","800","D",56000,"D",58000,"D"
"20101",2002985,29,0,"1","700","D",1500,"D",250,"D"
"20101",2003035,20,0,"1","120","D",175,"D",0,"D"
"20101",2003035,21,0,"1","130","D",3500,"D",3500,"D"
"20101",2003185,29,0,"1","130","D",1000,"D",.,"C"
"20101",2003255,36,0,"1","130","D",30000,"D",5000,"D"
"20101",2003265,19,0,"1","130","D",2000,"D",2000,"D"
"20101",2003305,16,0,"1","510","D",850,"D",0,"D"
"20101",2003325,24,0,"1","130","D",100,"D",399,"D"
"20101",2003375,36,0,"1","120","D",2100,"D",700,"D"
"20101",2003375,37,0,"1","130","D",12000,"D",22000,"D"
"20101",2003385,39,0,"1","120","D",150,"D",250,"D"
"20101",2003385,40,0,"1","120","D",125,"D",300,"D"
"20101",2003385,41,0,"1","120","D",150,"D",0,"D"
"20101",2003385,42,0,"1","120","D",2000,"D",0,"D"
"20101",2003435,25,0,"1","120","D",1000,"D",300,"D"
"20101",2003445,19,0,"1","130","D",500,"D",.,"C"
"20101",2003455,23,0,"1","130","D",20000,"D",16000,"D"
"20101",2003485,29,0,"1","130","D",2300,"D",.,"C"
"20101",2003485,30,0,"1","120","D",1400,"D",.,"C"
"20101",2003485,31,0,"1","120","D",900,"D",1300,"D"
"20101",2003485,32,0,"1","120","D",450,"D",900,"D"
"20101",2003485,33,0,"1","130","D",1700,"D",.,"C"
"20101",2003595,16,0,"1","120","D",921,"D",200,"D"
"20101",2003615,43,0,"1","130","D",12065,"D",15000,"D"
"20101",2003625,19,0,"1","700","D",35000,"D",0,"D"
"20101",2003635,19,0,"1","120","D",265,"D",150,"D"
"20101",2003665,23,0,"1","700","D",1500,"D",0,"D"
"20101",2003885,18,0,"1","110","D",1000,"D",2000,"D"
"20101",2003885,19,0,"1","120","D",1000,"D",3000,"D"
"20101",2003885,20,0,"1","130","D",5000,"D",10000,"D"
"20101",2003975,49,0,"1","130","D",900,"D",0,"D"
"20101",2003975,50,0,"1","130","D",5600,"D",0,"D"
"20101",2003975,51,0,"1","130","D",10000,"D",0,"D"
"20101",2003975,52,0,"1","130","D",8000,"D",0,"D"
"20101",2003975,53,0,"1","130","D",7200,"D",0,"D"
"20101",2003975,54,0,"1","130","D",6000,"D",0,"D"
"20101",2003975,55,0,"1","130","D",2900,"D",6000,"D"
"20101",2003975,56,0,"1","130","D",4000,"D",2000,"D"
"20101",2003975,57,0,"1","130","D",2000,"D",0,"D"
"20101",2003975,58,0,"1","700","D",729,"D",0,"D"
"20101",2004015,20,0,"1","130","D",3000,"D",.,"C"
"20101",2004035,19,0,"1","130","D",22000,"D",18000,"D"
"20101",2004045,21,0,"1","130","D",5000,"F",.,"C"
"20101",2004055,20,0,"1","120","D",400,"D",400,"D"
"20101",2004055,21,0,"1","130","D",4000,"D",500,"D"
"20101",2004075,31,0,"1","130","D",600,"D",600,"D"
"20101",2004085,17,0,"1","130","D",3000,"D",.,"C"
"20101",2004095,21,0,"1","120","D",265,"F",.,"C"
"20101",2004095,22,0,"1","130","D",65,"F",.,"C"
"20101",2004095,23,0,"1","130","D",3000,"F",.,"C"
"20101",2004135,28,0,"1","800","D",3000,"F",.,"C"
"20101",2004145,29,0,"1","130","D",12000,"D",10000,"D"
"20101",2004185,16,0,"1","700","D",1000,"D",1200,"D"
"20101",2004215,40,0,"1","120","D",120,"D",300,"D"
"20101",2004215,41,0,"1","130","D",20000,"D",38000,"D"
"20101",2004245,23,0,"1","120","D",3400,"D",3400,"D"
"20101",2004265,48,0,"1","130","D",3700,"D",3900,"D"
"20101",2004265,49,0,"1","130","D",3900,"D",2600,"D"
"20101",2004305,24,0,"1","130","D",200,"D",400,"D"
"20101",2004335,26,0,"1","130","D",20000,"D",.,"C"
"20101",2004335,27,0,"1","700","D",200,"D",0,"D"
"20101",2004445,27,0,"1","130","D",400,"D",0,"D"
"20101",2004485,23,0,"1","800","D",4500,"D",4500,"D"
"20101",2004555,23,0,"1","130","D",175,"D",0,"D"
"20101",2004585,30,0,"1","130","D",4000,"D",4000,"D"
"20101",2004585,31,0,"1","120","D",700,"D",0,"D"
"20101",2004595,23,0,"1","130","D",5000,"D",6000,"D"
"20101",2004595,24,0,"1","510","D",31000,"D",40000,"D"
"20101",2004595,25,0,"1","800","D",140000,"D",140000,"D"
"20101",2004665,24,0,"1","800","D",15000,"D",15000,"D"
"20101",2004705,24,0,"1","120","D",4200,"D",5500,"D"
"20101",2004705,25,0,"1","130","D",850,"D",1000,"D"
"20101",2004705,26,0,"1","130","D",1300,"D",1300,"D"
"20101",2004705,27,0,"1","130","D",1300,"D",1300,"D"
"20101",2004755,33,0,"1","130","D",22000,"D",400,"D"
"20101",2004765,27,0,"1","130","D",12000,"D",12000,"D"
"20101",2004765,28,0,"1","130","D",9000,"D",4000,"D"
"20101",2004775,18,0,"1","130","D",1800,"D",2000,"D"
"20101",2004855,32,0,"1","130","D",600,"D",600,"D"
"20101",2004885,29,0,"1","120","D",115,"D",25,"D"
"20101",2004885,30,0,"1","700","D",2200,"D",1800,"D"
"20101",2004885,31,0,"1","120","D",300,"D",0,"D"
"20101",2004955,51,0,"1","120","D",625,"D",625,"D"
"20101",2004955,52,0,"1","130","D",3000,"D",4000,"D"
"20101",2004995,21,0,"1","130","D",3050,"D",3400,"D"
"20101",2004995,22,0,"1","700","D",60,"D",350,"D"
"20101",2004995,23,0,"1","700","D",455,"D",0,"D"
"20101",2005015,22,0,"1","130","D",5000,"D",2500,"D"
"20101",2005055,62,0,"1","130","D",2500,"D",3000,"D"
"20101",2005055,63,0,"1","800","D",700,"D",1100,"D"
"20101",2005075,19,0,"1","130","D",1400,"D",1500,"D"
"20101",2005115,33,0,"1","130","D",14000,"D",.,"C"
"20101",2005115,34,0,"1","130","D",3800,"D",3800,"D"
"20101",2005115,35,0,"1","130","D",1200,"D",0,"D"
"20101",2005115,36,0,"1","130","D",9000,"D",9000,"D"
"20101",2005115,37,0,"1","800","D",22000,"D",25000,"D"
"20101",2005115,38,0,"1","700","D",18000,"D",0,"D"
"20101",2005135,23,0,"1","130","D",13000,"D",18000,"D"
"20101",2005155,26,0,"1","200","D",180,"D",0,"D"
"20101",2005195,21,0,"1","130","D",150,"D",150,"D"
"20101",2005215,23,0,"1","130","D",700,"D",4000,"D"
"20101",2005235,22,0,"1","120","D",200,"D",0,"D"
"20101",2005235,23,0,"1","120","D",300,"D",0,"D"
"20101",2005235,24,0,"1","130","D",1800,"D",0,"D"
"20101",2005235,25,0,"1","700","D",1500,"D",0,"D"
"20101",2005295,37,0,"1","130","D",7000,"D",.,"C"
"20101",2005295,38,0,"1","130","D",4000,"D",.,"C"
"20101",2005345,17,0,"1","130","D",12000,"F",.,"C"
"20101",2005405,41,0,"1","120","D",4000,"D",5000,"D"
"20101",2005405,42,0,"1","120","D",2000,"D",3300,"D"
"20101",2005405,43,0,"1","130","D",7500,"D",10000,"D"
"20101",2005405,44,0,"1","800","D",69500,"D",47000,"D"
"20101",2005435,18,0,"1","510","D",600,"D",0,"D"
"20101",2005445,25,0,"1","130","D",600,"D",0,"D"
"20101",2005445,26,0,"1","130","D",3000,"D",1000,"D"
"20101",2005445,27,0,"1","120","D",900,"D",0,"D"
"20101",2005455,24,0,"1","130","D",10000,"D",5000,"D"
"20101",2005465,32,0,"1","510","D",18703,"D",0,"D"
"20101",2005485,37,0,"1","800","D",6942,"D",6942,"D"
