"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMLOC","NUMLOC_","LOCLODGX","LOCL_DGX","ALCMEALX","ALCM_ALX","ALCGROCX","ALCG_OCX","LOCADMSX","LOCA_MSX","FOODLCDL","FOOD_CDL","LODGLCDL","LODG_CDL","ENTRLCDL","ENTR_CDL","ELSELCDL","ELSE_CDL","QLCMLAX","QLCMLAX_","QLCGLAX","QLCGLAX_"
"20103",2301762,50,0,"1",3,"D",371,"G",59,"G",.,"A",50,"D","1","D","1","D","2","D","2","D",470,"G",.,"A"
"20103",2303182,77,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20103",2306923,82,0,"1",1,"D",73,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",41,"D",.,"A"
"20103",2327054,30,0,"1",3,"D",.,"A",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",250,"D",.,"A"
"20103",2328394,26,0,"1",1,"D",90,"G",20,"D",.,"A",.,"A","2","D","1","D","2","D","2","D",80,"D",.,"A"
"20103",2341202,28,0,"1",2,"D",160,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20104",2202335,61,0,"1",2,"D",160,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20104",2203255,27,0,"1",3,"D",287,"G",38,"G",23,"G",.,"A",,"A",,"A",,"A",,"A",106,"G",46,"G"
"20104",2209155,54,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","2","D","2","D",.,"A",.,"A"
"20104",2209695,48,0,"1",2,"D",79,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2209925,60,0,"1",1,"D",120,"D",.,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20104",2210955,44,0,"1",2,"D",200,"D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20104",2213285,64,0,"1",1,"D",194,"G",28,"G",.,"A",40,"D","1","D","1","D","2","D","2","D",77,"G",.,"A"
"20104",2216185,27,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",40,"D",.,"A"
"20104",2227943,30,0,"1",1,"D",80,"D",43,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",37,"D",.,"A"
"20104",2231273,66,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2244424,108,0,"1",2,"D",18,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",24,"D",.,"A"
"20104",2246244,76,0,"1",1,"D",207,"D",38,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",112,"D",.,"A"
"20104",2250473,48,0,"1",1,"D",175,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",160,"D",250,"D"
"20104",2251034,27,0,"1",1,"D",67,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",200,"D"
"20104",2252443,40,0,"1",3,"D",.,"A",45,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",180,"D",.,"A"
"20104",2253354,55,0,"1",2,"D",182,"G",30,"D",.,"A",67,"G","2","D","1","D","1","D","2","D",90,"D",40,"D"
"20104",2255513,53,0,"1",1,"D",85,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",20,"D"
"20104",2258853,43,0,"1",1,"D",180,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2264534,47,0,"1",1,"D",106,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2264933,48,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",50,"D"
"20104",2265943,42,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2267214,43,0,"1",8,"D",950,"G",.,"A",50,"D",.,"A","2","D","1","D","2","D","2","D",200,"D",0,"D"
"20104",2273164,44,0,"1",1,"D",141,"D",.,"A",.,"A",775,"D",,"A",,"A",,"A",,"A",120,"D",.,"A"
"20104",2276224,58,0,"1",1,"D",91,"G",.,"A",.,"A",34,"G","2","D","1","D","1","D","2","D",100,"D",.,"A"
"20104",2280515,37,0,"1",1,"D",.,"A",.,"A",.,"A",100,"D",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2282723,76,0,"1",1,"D",227,"G",15,"G",11,"G",38,"G",,"A",,"A",,"A",,"A",85,"G",24,"G"
"20104",2283114,43,0,"1",18,"D",.,"A",16,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",784,"D",.,"A"
"20104",2292594,62,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",39,"D",.,"A"
"20104",2294593,31,0,"1",1,"D",56,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2300074,36,0,"1",2,"D",140,"D",22,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",178,"D",.,"A"
"20104",2301774,46,0,"1",1,"D",125,"D",60,"D",.,"A",90,"D",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20104",2305673,46,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",101,"D",.,"A"
"20104",2306003,58,0,"1",1,"D",87,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",160,"D",32,"D"
"20104",2308162,47,0,"1",7,"D",1050,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",1300,"D",80,"D"
"20104",2309882,57,0,"1",2,"D",419,"G",41,"G",30,"G",106,"G",,"A",,"A",,"A",,"A",139,"G",65,"G"
"20104",2309992,57,0,"1",3,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",50,"D"
"20104",2311572,40,0,"1",15,"D",1500,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",1100,"D",.,"A"
"20104",2315062,86,0,"1",1,"D",511,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2316722,35,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2316802,63,0,"1",2,"D",.,"A",15,"D",.,"A",20,"D",,"A",,"A",,"A",,"A",65,"D",.,"A"
"20104",2318452,48,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2324042,50,0,"1",2,"D",140,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2324612,43,0,"1",1,"D",168,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2327862,37,0,"1",1,"D",63,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2328062,45,0,"1",2,"D",130,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20104",2328142,38,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20104",2328802,65,0,"1",1,"D",120,"D",40,"D",.,"A",136,"D",,"A",,"A",,"A",,"A",110,"D",.,"A"
"20104",2329492,25,0,"1",5,"D",1150,"D",.,"A",.,"A",100,"D",,"A",,"A",,"A",,"A",100,"F",.,"A"
"20104",2329874,32,0,"1",1,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20104",2330262,39,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20104",2330912,89,0,"1",1,"D",140,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20104",2336012,32,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20104",2337132,57,0,"1",2,"D",275,"D",125,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",350,"D",160,"D"
"20104",2338382,97,0,"1",3,"D",450,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",.,"A"
"20104",2339022,57,0,"1",1,"D",235,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20104",2342322,49,0,"1",1,"D",160,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20104",2348115,43,0,"1",1,"D",50,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20104",2353345,40,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20104",2364182,47,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",225,"D",.,"A"
"20104",2366464,32,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20115",2229955,66,0,"1",1,"D",119,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2230565,79,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2230844,83,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"D",15,"D"
"20115",2232084,67,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20115",2235624,23,0,"1",1,"D",126,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"F",.,"A"
"20115",2240445,30,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","1","D","2","D",.,"A",.,"A"
"20115",2242605,66,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",25,"D"
"20115",2242814,69,0,"1",1,"D",47,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2248194,67,0,"1",1,"D",30,"D",140,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",80,"D",2,"D"
"20115",2253365,65,0,"1",3,"D",50,"D",50,"D",.,"A",125,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20115",2253714,72,0,"1",5,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20115",2255174,40,0,"1",4,"D",648,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20115",2258674,43,0,"1",60,"D",4200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",500,"D",.,"A"
"20115",2265054,34,0,"1",1,"D",39,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",10,"D"
"20115",2265265,48,0,"1",1,"D",.,"A",.,"A",12,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20115",2269764,76,0,"1",1,"D",63,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",10,"D"
"20115",2278254,62,0,"1",1,"D",140,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20115",2278325,50,0,"1",2,"D",130,"D",.,"A",.,"A",24,"D",,"A",,"A",,"A",,"A",40,"D",50,"D"
"20115",2279244,49,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20115",2287585,51,0,"1",2,"D",105,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",5,"D",.,"A"
"20115",2289014,49,0,"1",2,"D",177,"G",54,"G",.,"A",128,"G","1","D","1","D","1","D","1","D",141,"G",20,"D"
"20115",2289924,77,0,"1",18,"D",1800,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",600,"D",250,"D"
"20115",2292595,51,0,"1",1,"D",.,"A",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20115",2295044,65,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20115",2295624,40,0,"1",2,"D",65,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2297364,52,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20115",2309143,72,0,"1",1,"D",38,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",.,"A"
"20115",2312163,44,0,"1",1,"D",45,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",20,"D"
"20115",2315333,41,0,"1",7,"D",155,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",.,"A"
"20115",2315423,77,0,"1",2,"D",146,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20115",2318793,38,0,"1",25,"D",1500,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20115",2325343,41,0,"1",2,"D",200,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20115",2326643,22,0,"1",2,"D",.,"A",3,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",.,"A"
"20115",2327903,41,0,"1",2,"D",143,"G",74,"G",2,"G",90,"G","1","D","1","D","1","D","1","D",137,"G",28,"G"
"20115",2328063,55,0,"1",1,"D",25,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2328973,49,0,"1",6,"D",299,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2332363,28,0,"1",3,"D",35,"G",3,"G",4,"G",20,"G",,"A",,"A",,"A",,"A",14,"G",4,"G"
"20115",2337003,87,0,"1",2,"D",261,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"F",20,"F"
"20115",2342732,43,0,"1",2,"D",300,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",350,"D",50,"D"
"20115",2346252,71,0,"1",1,"D",70,"D",.,"A",50,"D",20,"D",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20115",2348032,43,0,"1",2,"D",109,"G",15,"G",.,"A",280,"G","1","D","1","D","1","D","2","D",46,"G",.,"A"
"20115",2349842,51,0,"1",2,"D",100,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",85,"D",.,"A"
"20115",2349922,80,0,"1",1,"D",.,"A",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20115",2351092,73,0,"1",1,"D",138,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",.,"A"
"20115",2355442,66,0,"1",1,"D",110,"D",.,"A",.,"A",10,"D",,"A",,"A",,"A",,"A",120,"D",.,"A"
"20115",2356412,60,0,"1",1,"D",45,"D",38,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",20,"D"
"20115",2357225,26,0,"1",2,"D",90,"D",6,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",34,"D",.,"A"
"20115",2357782,56,0,"1",1,"D",90,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",15,"D"
"20115",2359562,39,0,"1",1,"D",150,"D",30,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",95,"D",.,"A"
"20115",2359942,42,0,"1",1,"D",.,"A",.,"A",120,"D",.,"A",,"A",,"A",,"A",,"A",180,"D",0,"D"
"20115",2360182,53,0,"1",2,"D",174,"G",81,"G",.,"A",128,"G","1","D","1","D","1","D","1","D",116,"G",50,"D"
"20115",2360632,53,0,"1",1,"D",.,"A",.,"A",.,"A",400,"D",,"A",,"A",,"A",,"A",26,"D",.,"A"
"20115",2362432,46,0,"1",1,"D",113,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2366952,51,0,"1",1,"D",60,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20115",2369822,79,0,"1",1,"D",123,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2370852,66,0,"1",2,"D",110,"D",6,"D",.,"A",18,"D",,"A",,"A",,"A",,"A",44,"D",.,"A"
"20115",2376952,41,0,"1",2,"D",170,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20115",2377793,22,0,"1",1,"D",5,"D",.,"A",.,"A",5,"D",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20115",2382223,27,0,"1",1,"D",5,"D",.,"A",.,"A",5,"D",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20115",2394265,46,0,"1",2,"D",104,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",5,"D"
"20115",2400702,21,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",5,"D"
