"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR1","CRED_TR1","CREDITX1","CRED_TX1"
"20101",1996255,27,0,"4","510","D",8000,"D"
"20101",1996255,28,0,"4","700","D",3200,"D"
"20101",1996305,25,0,"4","130","D",125,"D"
"20101",1996395,17,0,"4","800","D",17000,"D"
"20101",1996395,18,0,"4","130","D",500,"D"
"20101",1996455,26,0,"4","130","D",3300,"D"
"20101",1996475,20,0,"4","130","D",1900,"D"
"20101",1996555,18,0,"4","130","D",150,"D"
"20101",1996585,26,0,"4","130","D",15000,"D"
"20101",1996605,18,0,"4","130","D",4200,"D"
"20101",1996625,19,0,"4","130","D",560,"D"
"20101",1996635,20,0,"4","800","D",10000,"D"
"20101",1996645,22,0,"4","130","D",6000,"D"
"20101",1996645,23,0,"4","510","D",20000,"D"
"20101",1996675,15,0,"4","130","D",1,"F"
"20101",1996675,16,0,"4","700","D",2000,"F"
"20101",1996715,26,0,"4","130","D",4000,"D"
"20101",1996765,23,0,"4","130","D",3500,"D"
"20101",1996775,17,0,"4","130","D",2530,"D"
"20101",1996775,18,0,"4","200","D",570,"D"
"20101",1996775,19,0,"4","700","D",600,"D"
"20101",1996935,17,0,"4","130","D",300,"D"
"20101",1996955,16,0,"4","130","D",50000,"D"
"20101",1996965,27,0,"4","120","D",260,"D"
"20101",1996965,28,0,"4","130","D",5900,"D"
"20101",1996965,29,0,"4","700","D",318,"D"
"20101",1996965,30,0,"4","700","D",186,"D"
"20101",1997045,34,0,"4","130","D",29000,"D"
"20101",1997045,35,0,"4","130","D",2000,"D"
"20101",1997045,36,0,"4","510","D",9000,"D"
"20101",1997095,27,0,"4","110","D",100,"D"
"20101",1997095,28,0,"4","120","D",350,"D"
"20101",1997095,29,0,"4","130","D",5000,"D"
"20101",1997145,37,0,"4","800","D",5257,"D"
"20101",1997245,17,0,"4","120","D",4500,"D"
"20101",1997245,18,0,"4","120","D",400,"D"
"20101",1997245,19,0,"4","130","D",23000,"D"
"20101",1997245,20,0,"4","130","D",3000,"D"
"20101",1997275,21,0,"4","130","D",9000,"D"
"20101",1997295,27,0,"4","700","D",500,"D"
"20101",1997325,23,0,"4","130","D",40000,"D"
"20101",1997385,19,0,"4","130","D",150,"D"
"20101",1997395,16,0,"4","130","D",16,"D"
"20101",1997405,15,0,"4","130","D",75,"D"
"20101",1997435,22,0,"4","130","D",2500,"D"
"20101",1997445,23,0,"4","130","D",3000,"D"
"20101",1997475,17,0,"4","130","D",3000,"D"
"20101",1997475,18,0,"4","130","D",6000,"D"
"20101",1997475,19,0,"4","800","D",5000,"D"
"20101",1997505,41,0,"4","120","D",7000,"D"
"20101",1997505,42,0,"4","700","D",1800,"D"
"20101",1997555,20,0,"4","120","D",200,"D"
"20101",1997555,21,0,"4","120","D",700,"D"
"20101",1997555,22,0,"4","130","D",200,"D"
"20101",1997555,23,0,"4","130","D",200,"D"
"20101",1997565,26,0,"4","110","D",147,"D"
"20101",1997565,27,0,"4","130","D",3500,"D"
"20101",1997565,28,0,"4","130","D",600,"D"
"20101",1997665,24,0,"4","130","D",2943,"D"
"20101",1997675,24,0,"4","800","D",12501,"D"
"20101",1997685,16,0,"4","130","D",40000,"D"
"20101",1997695,22,0,"4","130","D",4000,"D"
"20101",1997695,23,0,"4","800","D",15000,"D"
"20101",1997705,27,0,"4","120","D",1000,"D"
"20101",1997715,17,0,"4","130","D",5000,"D"
"20101",1997795,42,0,"4","120","D",4000,"D"
"20101",1997795,43,0,"4","130","D",60000,"D"
"20101",1997795,44,0,"4","700","D",5000,"D"
"20101",1997865,29,0,"4","130","D",5600,"D"
"20101",1997865,30,0,"4","120","D",900,"D"
"20101",1997865,31,0,"4","120","D",2700,"D"
"20101",1997875,58,0,"4","130","D",9000,"D"
"20101",1997875,59,0,"4","510","D",12000,"D"
"20101",1997875,60,0,"4","800","D",20000,"D"
"20101",1997895,15,0,"4","130","D",30000,"F"
"20101",1997925,19,0,"4","130","D",1000,"F"
"20101",1997925,20,0,"4","130","D",17500,"F"
"20101",1997925,21,0,"4","700","D",600,"D"
"20101",1997955,28,0,"4","120","D",500,"D"
"20101",1997965,14,0,"4","200","D",400,"D"
"20101",1997965,15,0,"4","700","D",35765,"D"
"20101",1997975,18,0,"4","130","D",5000,"D"
"20101",1998015,15,0,"4","130","D",500,"D"
"20101",1998035,33,0,"4","120","D",10000,"D"
"20101",1998035,34,0,"4","120","D",5000,"D"
"20101",1998035,35,0,"4","130","D",15000,"D"
"20101",1998035,36,0,"4","510","D",10000,"D"
"20101",1998035,37,0,"4","510","D",8000,"D"
"20101",1998075,38,0,"4","110","D",25,"D"
"20101",1998075,39,0,"4","130","D",14500,"D"
"20101",1998085,14,0,"4","130","D",9000,"D"
"20101",1998135,21,0,"4","110","D",150,"D"
"20101",1998135,22,0,"4","110","D",150,"D"
"20101",1998135,23,0,"4","130","D",8500,"D"
"20101",1998185,19,0,"4","800","D",14000,"D"
"20101",1998335,14,0,"4","130","D",9000,"D"
"20101",1998365,36,0,"4","130","D",1700,"D"
"20101",1998445,32,0,"4","120","D",450,"D"
"20101",1998455,43,0,"4","120","D",600,"D"
"20101",1998455,44,0,"4","510","D",15000,"D"
"20101",1998535,18,0,"4","200","D",400,"D"
"20101",1998565,28,0,"4","120","D",200,"D"
"20101",1998565,29,0,"4","130","D",65000,"D"
"20101",1998625,22,0,"4","130","D",3000,"D"
"20101",1998625,23,0,"4","700","D",150,"D"
"20101",1998675,47,0,"4","120","D",500,"D"
"20101",1998675,48,0,"4","800","D",78000,"D"
"20101",1998685,19,0,"4","130","D",1700,"D"
"20101",1998745,14,0,"4","130","D",6000,"D"
"20101",1998745,15,0,"4","130","D",6000,"D"
"20101",1998745,16,0,"4","130","D",41000,"D"
"20101",1998745,17,0,"4","510","D",20000,"D"
"20101",1998775,17,0,"4","130","D",2300,"D"
"20101",1998795,20,0,"4","110","D",105,"D"
"20101",1998795,21,0,"4","130","D",349,"D"
"20101",1998905,22,0,"4","130","D",65000,"F"
"20101",1998905,23,0,"4","700","D",35765,"F"
"20101",1998945,15,0,"4","130","D",40,"D"
"20101",1998965,27,0,"4","120","D",500,"D"
"20101",1998965,28,0,"4","130","D",5000,"D"
"20101",1998965,29,0,"4","130","D",5000,"D"
"20101",1998965,30,0,"4","130","D",5000,"D"
"20101",1998985,19,0,"4","120","D",658,"D"
"20101",1999015,24,0,"4","800","D",9000,"D"
"20101",1999015,25,0,"4","800","D",11000,"D"
"20101",1999085,15,0,"4","130","D",6000,"D"
"20101",1999085,16,0,"4","700","D",121,"D"
"20101",1999105,35,0,"4","110","D",3150,"D"
"20101",1999105,36,0,"4","130","D",25000,"D"
"20101",1999105,37,0,"4","130","D",35000,"D"
"20101",1999105,38,0,"4","130","D",14000,"D"
"20101",1999105,39,0,"4","700","D",1300,"D"
"20101",1999135,19,0,"4","130","D",300,"D"
"20101",1999145,15,0,"4","130","D",50,"D"
"20101",1999185,18,0,"4","130","D",600,"D"
"20101",1999255,25,0,"4","130","D",2200,"D"
"20101",1999325,23,0,"4","130","D",30000,"D"
"20101",1999365,26,0,"4","130","D",2000,"D"
"20101",1999375,16,0,"4","130","D",4500,"F"
"20101",1999405,14,0,"4","110","D",800,"D"
"20101",1999405,15,0,"4","120","D",5000,"D"
"20101",1999435,17,0,"4","800","D",45000,"D"
"20101",1999475,15,0,"4","120","D",50,"D"
"20101",1999475,16,0,"4","130","D",200,"D"
"20101",1999525,15,0,"4","130","D",1400,"F"
"20101",1999625,20,0,"4","130","D",8000,"F"
"20101",1999645,14,0,"4","130","D",1200,"F"
"20101",1999795,24,0,"4","130","D",1400,"D"
"20101",1999815,14,0,"4","130","D",5000,"D"
"20101",1999825,19,0,"4","130","D",20000,"D"
"20101",1999885,16,0,"4","130","D",410,"D"
"20101",1999885,17,0,"4","130","D",150,"D"
"20101",1999885,18,0,"4","130","D",110,"D"
"20101",1999885,19,0,"4","200","D",380,"D"
"20101",1999885,20,0,"4","200","D",143,"D"
"20101",1999885,21,0,"4","200","D",150,"D"
"20101",1999895,18,0,"4","130","D",30000,"D"
"20101",1999905,23,0,"4","130","D",1550,"D"
"20101",1999925,21,0,"4","120","D",300,"D"
"20101",1999925,22,0,"4","510","D",300,"D"
"20101",1999925,23,0,"4","510","D",600,"D"
"20101",1999925,24,0,"4","700","D",500,"D"
"20101",1999935,21,0,"4","130","D",8000,"D"
"20101",1999955,20,0,"4","800","D",9700,"D"
"20101",1999965,24,0,"4","130","D",11500,"D"
"20101",1999985,37,0,"4","120","D",50,"D"
"20101",1999985,38,0,"4","120","D",50,"D"
"20101",1999985,39,0,"4","130","D",10000,"D"
"20101",2000035,24,0,"4","130","D",5000,"D"
"20101",2000085,16,0,"4","130","D",800,"D"
"20101",2000115,20,0,"4","120","D",18,"D"
"20101",2000185,14,0,"4","130","D",150,"D"
"20101",2000185,15,0,"4","130","D",500,"D"
"20101",2000235,15,0,"4","120","D",177,"D"
"20101",2000275,15,0,"4","130","D",1100,"D"
"20101",2000285,17,0,"4","130","D",11500,"D"
"20101",2000315,21,0,"4","130","D",900,"D"
"20101",2000315,22,0,"4","510","D",1400,"D"
"20101",2000315,23,0,"4","700","D",94,"D"
"20101",2000315,24,0,"4","700","D",20,"D"
"20101",2000315,25,0,"4","700","D",1000,"D"
"20101",2000355,23,0,"4","130","D",1100,"D"
"20101",2000365,20,0,"4","130","D",3000,"D"
"20101",2000405,28,0,"4","120","D",100,"D"
"20101",2000405,29,0,"4","130","D",325,"D"
"20101",2000495,17,0,"4","130","D",1400,"D"
"20101",2000625,18,0,"4","120","D",389,"D"
"20101",2000625,19,0,"4","130","D",181,"D"
"20101",2000625,20,0,"4","200","D",1109,"D"
"20101",2000625,21,0,"4","130","D",3424,"D"
"20101",2000745,22,0,"4","130","D",1800,"D"
"20101",2000765,15,0,"4","130","D",6000,"D"
"20101",2000765,16,0,"4","130","D",10000,"D"
"20101",2000765,17,0,"4","130","D",10000,"D"
"20101",2000865,24,0,"4","130","D",2250,"D"
"20101",2000875,17,0,"4","120","D",2000,"D"
"20101",2000875,18,0,"4","130","D",1300,"D"
"20101",2000925,21,0,"4","120","D",411,"D"
"20101",2000925,22,0,"4","130","D",306,"D"
"20101",2000925,23,0,"4","130","D",800,"D"
"20101",2000975,32,0,"4","130","D",1240,"D"
"20101",2000975,33,0,"4","800","D",8000,"D"
"20101",2000985,16,0,"4","130","D",4000,"D"
"20101",2001075,16,0,"4","130","D",4000,"D"
"20101",2001075,17,0,"4","130","D",400,"D"
"20101",2001075,18,0,"4","800","D",6000,"D"
"20101",2001085,16,0,"4","130","D",32000,"D"
"20101",2001095,17,0,"4","120","D",500,"D"
"20101",2001095,18,0,"4","120","D",100,"D"
"20101",2001135,14,0,"4","130","D",9000,"D"
"20101",2001155,14,0,"4","130","D",2000,"D"
"20101",2001315,27,0,"4","130","D",1500,"D"
"20101",2001365,19,0,"4","130","D",6000,"D"
"20101",2001385,33,0,"4","120","D",2000,"D"
"20101",2001425,20,0,"4","130","D",1500,"D"
"20101",2001425,21,0,"4","120","D",100,"D"
"20101",2001425,22,0,"4","800","D",10000,"D"
"20101",2001435,20,0,"4","700","D",20,"D"
"20101",2001525,25,0,"4","130","D",12000,"D"
"20101",2001535,17,0,"4","130","D",200,"D"
"20101",2001535,18,0,"4","110","D",22,"D"
"20101",2001605,21,0,"4","120","D",6500,"D"
"20101",2001605,22,0,"4","130","D",10000,"D"
"20101",2001785,21,0,"4","120","D",1700,"D"
"20101",2001785,22,0,"4","130","D",10000,"D"
"20101",2001785,23,0,"4","130","D",2000,"D"
"20101",2001805,23,0,"4","130","D",1200,"D"
"20101",2002055,18,0,"4","130","D",800,"D"
"20101",2002055,19,0,"4","510","D",924,"D"
"20101",2002065,23,0,"4","120","D",1967,"D"
"20101",2002125,14,0,"4","130","D",400,"D"
"20101",2002155,27,0,"4","120","D",200,"D"
"20101",2002155,28,0,"4","130","D",10138,"F"
"20101",2002205,25,0,"4","130","D",500,"D"
"20101",2002295,16,0,"4","130","D",500,"D"
"20101",2002355,19,0,"4","130","D",1500,"D"
"20101",2002385,20,0,"4","130","D",500,"D"
"20101",2002415,23,0,"4","130","D",3000,"D"
"20101",2002415,24,0,"4","800","D",15000,"D"
"20101",2002515,16,0,"4","120","D",43,"D"
"20101",2002515,17,0,"4","130","D",8000,"D"
"20101",2002625,18,0,"4","130","D",250,"D"
"20101",2002685,17,0,"4","130","D",12000,"D"
"20101",2002715,22,0,"4","130","D",500,"F"
"20101",2002735,26,0,"4","130","D",100,"F"
"20101",2002735,27,0,"4","130","D",150,"F"
"20101",2002745,20,0,"4","130","D",250,"D"
"20101",2002805,16,0,"4","130","D",75000,"D"
"20101",2002805,17,0,"4","200","D",3000,"D"
"20101",2002825,27,0,"4","130","D",3200,"D"
"20101",2002855,49,0,"4","120","D",65,"D"
"20101",2002855,50,0,"4","120","D",85,"D"
"20101",2002855,51,0,"4","130","D",500,"D"
"20101",2002855,52,0,"4","130","D",200,"D"
"20101",2002925,25,0,"4","130","D",10000,"D"
"20101",2002925,26,0,"4","800","D",20000,"D"
"20101",2002935,21,0,"4","120","D",212,"D"
"20101",2002935,22,0,"4","130","D",6000,"D"
"20101",2002985,24,0,"4","130","D",65,"D"
"20101",2002985,25,0,"4","130","D",215,"D"
"20101",2002985,26,0,"4","700","D",1850,"D"
"20101",2002995,14,0,"4","130","D",111000,"D"
"20101",2003035,15,0,"4","120","D",2500,"D"
"20101",2003035,16,0,"4","130","D",2500,"D"
"20101",2003035,17,0,"4","130","D",2500,"D"
"20101",2003035,18,0,"4","130","D",2500,"D"
"20101",2003035,19,0,"4","130","D",2500,"D"
"20101",2003255,33,0,"4","130","D",4000,"D"
"20101",2003255,34,0,"4","130","D",1200,"D"
"20101",2003255,35,0,"4","800","D",3000,"D"
"20101",2003265,17,0,"4","130","D",3000,"D"
"20101",2003265,18,0,"4","130","D",600,"D"
"20101",2003305,15,0,"4","510","D",400,"D"
"20101",2003375,34,0,"4","120","D",750,"D"
"20101",2003375,35,0,"4","130","D",23000,"D"
"20101",2003435,23,0,"4","130","D",1000,"D"
"20101",2003435,24,0,"4","800","D",15000,"D"
"20101",2003445,18,0,"4","130","D",30000,"D"
"20101",2003455,21,0,"4","800","D",50000,"D"
"20101",2003455,22,0,"4","130","D",16000,"D"
"20101",2003485,26,0,"4","120","D",1100,"D"
"20101",2003485,27,0,"4","130","D",3200,"D"
"20101",2003485,28,0,"4","120","D",500,"D"
"20101",2003595,15,0,"4","200","D",450,"D"
"20101",2003615,40,0,"4","130","D",1500,"D"
"20101",2003615,41,0,"4","130","D",572,"D"
"20101",2003615,42,0,"4","130","D",2300,"D"
"20101",2003625,18,0,"4","700","D",5700,"D"
"20101",2003655,20,0,"4","130","D",2000,"D"
"20101",2003705,15,0,"4","110","D",1,"D"
"20101",2003705,16,0,"4","130","D",10000,"D"
"20101",2003725,16,0,"4","110","D",200,"D"
"20101",2003885,16,0,"4","130","D",8000,"D"
"20101",2003885,17,0,"4","130","D",1000,"D"
"20101",2003975,41,0,"4","130","D",7000,"D"
"20101",2003975,42,0,"4","130","D",7600,"D"
"20101",2003975,43,0,"4","130","D",7030,"D"
"20101",2003975,44,0,"4","130","D",9000,"D"
"20101",2003975,45,0,"4","130","D",2400,"D"
"20101",2003975,46,0,"4","130","D",3200,"D"
"20101",2003975,47,0,"4","130","D",5700,"D"
"20101",2003975,48,0,"4","130","D",4900,"D"
"20101",2004035,17,0,"4","120","D",668,"D"
"20101",2004035,18,0,"4","130","D",4098,"D"
"20101",2004045,20,0,"4","130","D",900,"D"
"20101",2004055,18,0,"4","120","D",400,"D"
"20101",2004055,19,0,"4","130","D",500,"D"
"20101",2004075,30,0,"4","130","D",300,"D"
"20101",2004095,17,0,"4","120","D",8000,"F"
"20101",2004095,18,0,"4","130","D",600,"F"
"20101",2004095,19,0,"4","130","D",1500,"F"
"20101",2004095,20,0,"4","130","D",10000,"F"
"20101",2004135,25,0,"4","700","D",600,"D"
"20101",2004135,26,0,"4","800","D",1500,"D"
"20101",2004135,27,0,"4","700","D",1200,"D"
"20101",2004215,39,0,"4","130","D",15000,"D"
"20101",2004245,21,0,"4","120","D",2300,"D"
"20101",2004245,22,0,"4","130","D",2000,"D"
"20101",2004265,44,0,"4","130","D",4352,"D"
"20101",2004265,45,0,"4","130","D",2632,"D"
"20101",2004265,46,0,"4","510","D",1808,"D"
"20101",2004265,47,0,"4","510","D",4000,"D"
"20101",2004305,21,0,"4","700","D",250,"D"
"20101",2004305,22,0,"4","130","D",600,"D"
"20101",2004305,23,0,"4","120","D",22,"D"
"20101",2004335,25,0,"4","130","D",20000,"D"
"20101",2004355,17,0,"4","130","D",2000,"F"
"20101",2004455,18,0,"4","130","D",550,"D"
"20101",2004455,19,0,"4","130","D",200,"D"
"20101",2004455,20,0,"4","700","D",558,"D"
"20101",2004535,23,0,"4","120","D",300,"D"
"20101",2004535,24,0,"4","130","D",400,"D"
"20101",2004535,25,0,"4","700","D",167,"D"
"20101",2004555,22,0,"4","130","D",70,"D"
"20101",2004585,27,0,"4","130","D",3000,"D"
"20101",2004585,28,0,"4","130","D",3000,"D"
"20101",2004585,29,0,"4","800","D",400,"D"
"20101",2004595,20,0,"4","130","D",4400,"D"
"20101",2004595,21,0,"4","800","D",38000,"D"
"20101",2004595,22,0,"4","800","D",150000,"D"
"20101",2004645,18,0,"4","130","D",9000,"D"
"20101",2004665,22,0,"4","510","D",13000,"D"
"20101",2004665,23,0,"4","510","D",3500,"D"
"20101",2004695,33,0,"4","130","D",400,"D"
"20101",2004705,22,0,"4","120","D",3000,"D"
"20101",2004705,23,0,"4","130","D",3000,"D"
"20101",2004755,31,0,"4","130","D",2500,"D"
"20101",2004755,32,0,"4","130","D",450,"D"
"20101",2004775,17,0,"4","130","D",2300,"D"
"20101",2004795,20,0,"4","130","D",3000,"D"
"20101",2004855,31,0,"4","130","D",800,"D"
"20101",2004885,26,0,"4","120","D",151,"F"
"20101",2004885,27,0,"4","130","D",500,"F"
"20101",2004885,28,0,"4","700","D",100,"F"
"20101",2004935,26,0,"4","130","D",800,"D"
"20101",2004955,49,0,"4","120","D",500,"D"
"20101",2004955,50,0,"4","130","D",7000,"D"
"20101",2004995,20,0,"4","130","D",2800,"D"
"20101",2005015,21,0,"4","130","D",10000,"D"
"20101",2005055,61,0,"4","130","D",3000,"D"
"20101",2005075,18,0,"4","130","D",900,"D"
"20101",2005115,26,0,"4","120","D",200,"D"
"20101",2005115,27,0,"4","130","D",3600,"D"
"20101",2005115,28,0,"4","130","D",8000,"F"
"20101",2005115,29,0,"4","130","D",10000,"D"
"20101",2005115,30,0,"4","130","D",300,"F"
"20101",2005115,31,0,"4","510","D",5000,"D"
"20101",2005115,32,0,"4","700","D",800,"D"
"20101",2005135,22,0,"4","130","D",3000,"D"
"20101",2005155,24,0,"4","130","D",300,"D"
"20101",2005155,25,0,"4","130","D",500,"D"
"20101",2005195,18,0,"4","130","D",1,"F"
"20101",2005195,19,0,"4","130","D",7500,"F"
"20101",2005195,20,0,"4","130","D",7600,"F"
"20101",2005215,22,0,"4","130","D",1800,"D"
"20101",2005235,18,0,"4","120","D",2000,"D"
"20101",2005235,19,0,"4","130","D",1500,"D"
"20101",2005235,20,0,"4","700","D",3500,"D"
"20101",2005235,21,0,"4","800","D",15000,"D"
"20101",2005295,35,0,"4","120","D",60,"D"
"20101",2005295,36,0,"4","130","D",2000,"D"
"20101",2005345,16,0,"4","130","D",400,"D"
"20101",2005355,21,0,"4","130","D",12000,"D"
"20101",2005405,35,0,"4","120","D",8000,"D"
"20101",2005405,36,0,"4","120","D",1700,"D"
"20101",2005405,37,0,"4","130","D",9000,"D"
"20101",2005405,38,0,"4","700","D",400,"D"
"20101",2005405,39,0,"4","800","D",25000,"D"
"20101",2005405,40,0,"4","800","D",12000,"D"
"20101",2005445,23,0,"4","120","D",693,"D"
"20101",2005445,24,0,"4","130","D",105,"D"
"20101",2005485,35,0,"4","800","D",5526,"D"
"20101",2005485,36,0,"4","800","D",2000,"D"
"20101",2005535,18,0,"4","120","D",485,"D"
"20101",2005535,19,0,"4","510","D",2500,"D"
"20101",2005535,20,0,"4","700","D",400,"D"
"20101",2005535,21,0,"4","700","D",1850,"F"
"20101",2005545,24,0,"4","130","D",10000,"D"
"20101",2005555,23,0,"4","130","D",1300,"D"
"20101",2005615,25,0,"4","510","D",1808,"F"
"20101",2005635,23,0,"4","130","D",420,"D"
"20101",2005645,20,0,"4","120","D",400,"D"
"20101",2005645,21,0,"4","130","D",4000,"D"
"20101",2005645,22,0,"4","510","D",6000,"D"
"20101",2005645,23,0,"4","800","D",30000,"D"
"20101",2005675,25,0,"4","120","D",700,"D"
"20101",2005675,26,0,"4","130","D",6000,"D"
"20101",2005685,19,0,"4","110","D",300,"F"
"20101",2005685,20,0,"4","130","D",9000,"F"
"20101",2005705,17,0,"4","130","D",8500,"D"
"20101",2005705,18,0,"4","510","D",9500,"D"
"20101",2005705,19,0,"4","800","D",1600,"D"
"20101",2005755,14,0,"4","130","D",3000,"D"
"20101",2005815,15,0,"4","130","D",1900,"D"
"20101",2005875,29,0,"4","120","D",450,"D"
"20101",2005965,37,0,"4","130","D",1800,"D"
"20101",2005965,38,0,"4","130","D",1000,"D"
"20101",2006005,18,0,"4","120","D",200,"D"
"20101",2006005,19,0,"4","130","D",13600,"D"
"20101",2006045,23,0,"4","130","D",4000,"D"
"20101",2006045,24,0,"4","130","D",1000,"D"
"20101",2006045,25,0,"4","130","D",1500,"D"
"20101",2006055,15,0,"4","110","D",60,"D"
"20101",2006055,16,0,"4","800","D",2000,"F"
"20101",2006145,15,0,"4","700","D",105,"D"
"20101",2006145,16,0,"4","700","D",544,"D"
"20101",2006145,17,0,"4","700","D",1000,"D"
"20101",2006145,18,0,"4","700","D",500,"D"
"20101",2006165,24,0,"4","130","D",3000,"F"
"20101",2006205,21,0,"4","130","D",6000,"D"
"20101",2006265,14,0,"4","130","D",2000,"D"
"20101",2006285,15,0,"4","700","D",385,"D"
"20101",2006285,16,0,"4","130","D",10000,"D"
"20101",2006305,16,0,"4","130","D",1023,"D"
"20101",2006315,17,0,"4","120","D",4000,"D"
"20101",2006315,18,0,"4","120","D",2000,"D"
"20101",2006325,17,0,"4","120","D",440,"D"
"20101",2006325,18,0,"4","130","D",450,"D"
"20101",2006475,15,0,"4","120","D",700,"D"
"20101",2006475,16,0,"4","130","D",2000,"D"
"20101",2006575,14,0,"4","120","D",400,"D"
"20101",2006585,18,0,"4","130","D",600,"D"
"20101",2006585,19,0,"4","700","D",3300,"D"
"20101",2006605,28,0,"4","130","D",3000,"D"
"20101",2006605,29,0,"4","700","D",100,"D"
"20101",2006645,34,0,"4","130","D",1,"D"
"20101",2006645,35,0,"4","130","D",1,"D"
"20101",2006655,21,0,"4","130","D",8000,"D"
"20101",2006685,15,0,"4","130","D",500,"D"
"20101",2006715,34,0,"4","120","D",160,"D"
"20101",2006715,35,0,"4","130","D",220,"D"
"20101",2006715,36,0,"4","800","D",40000,"D"
"20101",2006735,15,0,"4","130","D",10000,"D"
"20101",2006745,20,0,"4","130","D",4500,"D"
"20101",2006745,21,0,"4","120","D",1500,"D"
"20101",2006785,19,0,"4","130","D",6000,"F"
"20101",2006835,15,0,"4","130","D",250,"D"
"20101",2006865,21,0,"4","110","D",280,"D"
"20101",2006865,22,0,"4","130","D",2000,"D"
"20101",2006865,23,0,"4","800","D",7500,"D"
"20101",2006875,16,0,"4","800","D",17500,"D"
"20101",2006875,17,0,"4","130","D",2000,"D"
"20101",2006935,19,0,"4","130","D",5000,"D"
"20101",2006965,32,0,"4","130","D",2800,"D"
"20101",2006965,33,0,"4","800","D",15000,"D"
"20101",2006985,31,0,"4","800","D",1400,"F"
"20101",2007005,17,0,"4","130","D",1789,"D"
"20101",2007015,15,0,"4","130","D",3600,"F"
"20101",2007085,16,0,"4","800","D",12000,"D"
"20101",2007085,17,0,"4","510","D",11000,"D"
"20101",2007125,14,0,"4","130","D",300,"D"
"20101",2007145,40,0,"4","120","D",50,"D"
"20101",2007145,41,0,"4","130","D",300,"D"
"20101",2007175,22,0,"4","120","D",525,"D"
"20101",2007175,23,0,"4","130","D",23000,"D"
"20101",2007175,24,0,"4","700","D",5000,"D"
"20101",2007185,32,0,"4","130","D",375,"D"
"20101",2007185,33,0,"4","130","D",600,"F"
"20101",2007205,25,0,"4","130","D",2200,"D"
"20101",2007205,26,0,"4","130","D",1200,"D"
"20101",2007235,19,0,"4","800","D",17700,"D"
"20101",2007315,17,0,"4","130","D",100,"D"
"20101",2007365,40,0,"4","130","D",500,"D"
"20101",2007365,41,0,"4","130","D",2000,"D"
"20101",2007395,15,0,"4","510","D",2500,"D"
"20101",2007455,20,0,"4","130","D",6000,"D"
"20101",2007525,24,0,"4","130","D",25000,"D"
"20101",2007585,17,0,"4","130","D",40000,"D"
"20101",2007585,18,0,"4","130","D",15000,"D"
"20101",2007635,20,0,"4","130","D",15000,"F"
"20101",2007665,25,0,"4","110","D",150,"D"
"20101",2007715,26,0,"4","130","D",4500,"D"
"20101",2007725,20,0,"4","120","D",150,"D"
"20101",2007725,21,0,"4","130","D",400,"D"
"20101",2007725,22,0,"4","130","D",500,"D"
"20101",2007725,23,0,"4","800","D",2600,"D"
"20101",2007765,21,0,"4","120","D",400,"D"
"20101",2007765,22,0,"4","120","D",700,"D"
"20101",2007765,23,0,"4","130","D",278,"D"
