"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR1","CRED_TR1","CREDITX1","CRED_TX1"
"20092",1941225,20,0,"4","130","D",800,"D"
"20092",1941225,21,0,"4","510","D",450,"D"
"20092",1941285,23,0,"4","130","D",1000,"D"
"20092",1941285,24,0,"4","130","D",4000,"D"
"20092",1941285,25,0,"4","130","D",1500,"D"
"20092",1941315,21,0,"4","130","D",560,"D"
"20092",1941335,14,0,"4","130","D",500,"F"
"20092",1941385,17,0,"4","120","D",1100,"D"
"20092",1941385,18,0,"4","120","D",600,"D"
"20092",1941385,19,0,"4","120","D",1000,"D"
"20092",1941415,18,0,"4","130","D",170,"D"
"20092",1941415,19,0,"4","130","D",3108,"D"
"20092",1941515,20,0,"4","130","D",150,"D"
"20092",1941565,15,0,"4","130","D",4500,"F"
"20092",1941575,18,0,"4","130","D",5500,"D"
"20092",1941625,18,0,"4","120","D",500,"D"
"20092",1941625,19,0,"4","130","D",500,"D"
"20092",1941635,14,0,"4","120","D",30,"D"
"20092",1941675,24,0,"4","110","D",245,"D"
"20092",1941675,25,0,"4","110","D",500,"D"
"20092",1941675,26,0,"4","110","D",200,"D"
"20092",1941675,27,0,"4","120","D",200,"D"
"20092",1941675,28,0,"4","120","D",57,"D"
"20092",1941675,29,0,"4","130","D",800,"D"
"20092",1941675,30,0,"4","130","D",1000,"D"
"20092",1941675,31,0,"4","130","D",600,"D"
"20092",1941675,32,0,"4","130","D",89,"D"
"20092",1941675,33,0,"4","130","D",400,"D"
"20092",1941675,34,0,"4","700","D",2000,"D"
"20092",1941685,21,0,"4","130","D",1100,"D"
"20092",1941775,14,0,"4","130","D",6000,"D"
"20092",1941775,15,0,"4","130","D",4200,"D"
"20092",1941775,16,0,"4","120","D",800,"D"
"20092",1941775,17,0,"4","120","D",1400,"D"
"20092",1941835,15,0,"4","130","D",10000,"D"
"20092",1941835,16,0,"4","130","D",15000,"D"
"20092",1941845,19,0,"4","130","D",200,"D"
"20092",1941855,14,0,"4","130","D",3000,"D"
"20092",1941895,17,0,"4","130","D",2000,"D"
"20092",1941915,21,0,"4","110","D",175,"D"
"20092",1941915,22,0,"4","120","D",40,"D"
"20092",1941915,23,0,"4","120","D",36,"D"
"20092",1941915,24,0,"4","120","D",20,"D"
"20092",1941915,25,0,"4","130","D",4000,"D"
"20092",1941915,26,0,"4","130","D",5000,"D"
"20092",1941915,27,0,"4","130","D",3000,"D"
"20092",1941935,22,0,"4","130","D",18100,"D"
"20092",1941935,23,0,"4","130","D",1500,"D"
"20092",1941995,14,0,"4","120","D",4000,"D"
"20092",1941995,15,0,"4","130","D",40000,"D"
"20092",1942065,17,0,"4","130","D",8000,"D"
"20092",1942125,17,0,"4","130","D",36000,"D"
"20092",1942125,18,0,"4","700","D",1200,"D"
"20092",1942255,25,0,"4","130","D",3300,"D"
"20092",1942275,17,0,"4","130","D",3000,"D"
"20092",1942335,24,0,"4","130","D",6000,"D"
"20092",1942345,36,0,"4","120","D",3825,"D"
"20092",1942345,37,0,"4","130","D",9000,"D"
"20092",1942475,29,0,"4","120","D",200,"D"
"20092",1942475,30,0,"4","120","D",500,"D"
"20092",1942475,31,0,"4","130","D",600,"D"
"20092",1942475,32,0,"4","130","D",1000,"D"
"20092",1942515,18,0,"4","130","D",1700,"D"
"20092",1942515,19,0,"4","700","D",60,"D"
"20092",1942515,20,0,"4","800","D",11000,"D"
"20092",1942525,21,0,"4","130","D",7900,"D"
"20092",1942555,19,0,"4","130","D",3000,"F"
"20092",1942615,25,0,"4","130","D",1450,"D"
"20092",1942615,26,0,"4","130","D",3397,"D"
"20092",1942635,22,0,"4","130","D",9000,"D"
"20092",1942695,16,0,"4","130","D",40000,"D"
"20092",1942785,17,0,"4","120","D",330,"D"
"20092",1942785,18,0,"4","120","D",250,"D"
"20092",1942785,19,0,"4","130","D",400,"D"
"20092",1942795,20,0,"4","130","D",6000,"D"
"20092",1942805,16,0,"4","130","D",4000,"F"
"20092",1942815,32,0,"4","110","D",767,"D"
"20092",1942835,24,0,"4","130","D",1500,"D"
"20092",1942835,25,0,"4","510","D",5000,"D"
"20092",1942875,25,0,"4","120","D",300,"D"
"20092",1942875,26,0,"4","120","D",800,"D"
"20092",1942875,27,0,"4","130","D",800,"D"
"20092",1942875,28,0,"4","130","D",2300,"D"
"20092",1942875,29,0,"4","130","D",1300,"D"
"20092",1942925,14,0,"4","130","D",1600,"F"
"20092",1942955,37,0,"4","120","D",850,"D"
"20092",1942955,38,0,"4","120","D",2000,"D"
"20092",1942955,39,0,"4","120","D",3500,"D"
"20092",1942955,40,0,"4","120","D",1900,"D"
"20092",1942955,41,0,"4","130","D",4000,"D"
"20092",1942955,42,0,"4","130","D",1000,"D"
"20092",1942955,43,0,"4","510","D",3500,"D"
"20092",1942955,44,0,"4","510","D",10000,"D"
"20092",1942975,23,0,"4","130","D",200,"D"
"20092",1943065,17,0,"4","130","D",7000,"F"
"20092",1943085,16,0,"4","130","D",6000,"D"
"20092",1943095,33,0,"4","130","D",4000,"D"
"20092",1943115,27,0,"4","130","D",3000,"D"
"20092",1943135,21,0,"4","130","D",1600,"D"
"20092",1943175,23,0,"4","120","D",5000,"D"
"20092",1943175,24,0,"4","130","D",45000,"D"
"20092",1943175,25,0,"4","510","D",25000,"D"
"20092",1943185,17,0,"4","130","D",16000,"D"
"20092",1943205,17,0,"4","130","D",1000,"D"
"20092",1943215,19,0,"4","110","D",1300,"D"
"20092",1943215,20,0,"4","120","D",6000,"D"
"20092",1943215,21,0,"4","130","D",3000,"D"
"20092",1943215,22,0,"4","800","D",10000,"D"
"20092",1943245,14,0,"4","130","D",4700,"F"
"20092",1943255,18,0,"4","130","D",5000,"D"
"20092",1943295,18,0,"4","130","D",40000,"D"
"20092",1943315,17,0,"4","130","D",1200,"D"
"20092",1943355,15,0,"4","130","D",2000,"D"
"20092",1943425,17,0,"4","130","D",1600,"D"
"20092",1943425,18,0,"4","130","D",400,"D"
"20092",1943455,17,0,"4","110","D",300,"D"
"20092",1943455,18,0,"4","130","D",25000,"D"
"20092",1943505,36,0,"4","120","D",42,"D"
"20092",1943505,37,0,"4","120","D",75,"D"
"20092",1943505,38,0,"4","130","D",225,"D"
"20092",1943535,17,0,"4","130","D",944,"F"
"20092",1943585,18,0,"4","130","D",6000,"D"
"20092",1943585,19,0,"4","200","D",500,"D"
"20092",1943625,14,0,"4","130","D",19000,"D"
"20092",1943625,15,0,"4","510","D",5000,"D"
"20092",1943665,17,0,"4","120","D",500,"D"
"20092",1943665,18,0,"4","120","D",5000,"D"
"20092",1943685,18,0,"4","120","D",3500,"F"
"20092",1943695,17,0,"4","130","D",6500,"D"
"20092",1943695,18,0,"4","130","D",2300,"D"
"20092",1943695,19,0,"4","130","D",2000,"D"
"20092",1943745,16,0,"4","130","D",4000,"F"
"20092",1943805,16,0,"4","130","D",2500,"D"
"20092",1943805,17,0,"4","130","D",2000,"D"
"20092",1943825,27,0,"4","130","D",87,"D"
"20092",1943825,28,0,"4","130","D",8605,"D"
"20092",1943825,29,0,"4","120","D",859,"D"
"20092",1943865,16,0,"4","120","D",1600,"D"
"20092",1943875,18,0,"4","130","D",7000,"D"
"20092",1943915,24,0,"4","130","D",120,"D"
"20092",1943935,33,0,"4","800","D",13000,"D"
"20092",1943935,34,0,"4","800","D",3500,"D"
"20092",1943985,15,0,"4","130","D",736,"D"
"20092",1943985,16,0,"4","130","D",500,"D"
"20092",1944135,21,0,"4","130","D",30000,"F"
"20092",1944215,18,0,"4","120","D",150,"D"
"20092",1944215,19,0,"4","120","D",200,"D"
"20092",1944215,20,0,"4","120","D",200,"D"
"20092",1944215,21,0,"4","120","D",400,"D"
"20092",1944215,22,0,"4","130","D",2000,"D"
"20092",1944215,23,0,"4","130","D",500,"D"
"20092",1944265,18,0,"4","130","D",3000,"D"
"20092",1944295,23,0,"4","130","D",5745,"D"
"20092",1944295,24,0,"4","130","D",9426,"D"
"20092",1944295,25,0,"4","130","D",580,"D"
"20092",1944295,26,0,"4","130","D",130,"D"
"20092",1944295,27,0,"4","130","D",20,"D"
"20092",1944295,28,0,"4","200","D",110,"D"
"20092",1944315,26,0,"4","130","D",2000,"D"
"20092",1944325,17,0,"4","510","D",2500,"D"
"20092",1944335,19,0,"4","120","D",157,"D"
"20092",1944335,20,0,"4","130","D",1100,"D"
"20092",1944335,21,0,"4","130","D",252,"D"
"20092",1944335,22,0,"4","120","D",900,"D"
"20092",1944335,23,0,"4","800","D",4000,"D"
"20092",1944335,24,0,"4","800","D",28000,"D"
"20092",1944345,49,0,"4","130","D",6000,"D"
"20092",1944485,15,0,"4","130","D",90,"D"
"20092",1944485,16,0,"4","130","D",75,"D"
"20092",1944645,16,0,"4","130","D",300,"D"
"20092",1944695,16,0,"4","130","D",1600,"D"
"20092",1944715,21,0,"4","130","D",8000,"F"
"20092",1944775,25,0,"4","120","D",300,"D"
"20092",1944775,26,0,"4","120","D",2000,"D"
"20092",1944775,27,0,"4","130","D",10000,"D"
"20092",1944775,28,0,"4","130","D",7000,"D"
"20092",1944775,29,0,"4","130","D",5000,"D"
"20092",1944835,18,0,"4","130","D",1,"D"
"20092",1944835,19,0,"4","130","D",1,"D"
"20092",1944835,20,0,"4","800","D",6000,"D"
"20092",1944875,21,0,"4","130","D",3000,"D"
"20092",1944875,22,0,"4","130","D",12000,"D"
"20092",1944925,18,0,"4","130","D",3000,"D"
"20092",1945075,20,0,"4","120","D",150,"D"
"20092",1945085,18,0,"4","130","D",2100,"D"
"20092",1945105,16,0,"4","130","D",6000,"D"
"20092",1945105,17,0,"4","800","D",120000,"D"
"20092",1945125,14,0,"4","130","D",740,"D"
"20092",1945225,23,0,"4","800","D",1000,"D"
"20092",1945265,25,0,"4","700","D",5000,"D"
"20092",1945355,34,0,"4","130","D",1100,"D"
"20092",1945405,14,0,"4","130","D",15,"D"
"20092",1945415,21,0,"4","800","D",25000,"D"
"20092",1945445,16,0,"4","130","D",14500,"D"
"20092",1945445,17,0,"4","130","D",200,"D"
"20092",1945465,17,0,"4","130","D",1200,"D"
"20092",1945515,23,0,"4","130","D",5000,"D"
"20092",1945535,23,0,"4","120","D",90,"D"
"20092",1945535,24,0,"4","130","D",6000,"D"
"20092",1945535,25,0,"4","510","D",4500,"D"
"20092",1945625,20,0,"4","130","D",2200,"D"
"20092",1945665,15,0,"4","130","D",500,"D"
"20092",1945675,17,0,"4","130","D",50000,"D"
"20092",1945695,17,0,"4","120","D",1160,"D"
"20092",1945695,18,0,"4","130","D",7200,"D"
"20092",1945695,19,0,"4","800","D",15000,"D"
"20092",1945725,19,0,"4","110","D",325,"F"
"20092",1945725,20,0,"4","120","D",400,"F"
"20092",1945725,21,0,"4","130","D",2500,"F"
"20092",1945725,22,0,"4","130","D",3000,"F"
"20092",1945785,25,0,"4","130","D",3000,"D"
"20092",1945805,16,0,"4","130","D",10000,"D"
"20092",1945805,17,0,"4","700","D",1300,"D"
"20092",1945835,25,0,"4","130","D",250,"D"
"20092",1945835,26,0,"4","120","D",1400,"D"
"20092",1945885,25,0,"4","200","D",400,"D"
"20092",1945905,26,0,"4","130","D",400,"D"
"20092",1945945,23,0,"4","130","D",13500,"D"
"20092",1945945,24,0,"4","120","D",1200,"F"
"20092",1945955,38,0,"4","120","D",1000,"D"
"20092",1945955,39,0,"4","800","D",27000,"D"
"20092",1945965,26,0,"4","120","D",1500,"D"
"20092",1946125,16,0,"4","130","D",5000,"D"
"20092",1946125,17,0,"4","130","D",5000,"D"
"20092",1946125,18,0,"4","130","D",6000,"D"
"20092",1946125,19,0,"4","130","D",5000,"D"
"20092",1946365,23,0,"4","130","D",1900,"D"
"20092",1946415,19,0,"4","110","D",100,"D"
"20092",1946555,22,0,"4","130","D",219,"D"
"20092",1946575,28,0,"4","120","D",600,"D"
"20092",1946575,29,0,"4","130","D",600,"D"
"20092",1946655,14,0,"4","130","D",2500,"D"
"20092",1946675,18,0,"4","120","D",60,"D"
"20092",1946675,19,0,"4","510","D",13825,"D"
"20092",1946675,20,0,"4","700","D",2360,"D"
"20092",1946815,21,0,"4","130","D",300,"D"
"20092",1946915,22,0,"4","120","D",900,"D"
"20092",1946915,23,0,"4","130","D",2000,"D"
"20092",1946915,24,0,"4","130","D",1000,"D"
"20092",1946925,21,0,"4","130","D",8000,"D"
"20092",1946925,22,0,"4","130","D",500,"D"
"20092",1946945,19,0,"4","120","D",300,"D"
"20092",1946945,20,0,"4","120","D",35,"D"
"20092",1946945,21,0,"4","120","D",60,"D"
"20092",1946945,22,0,"4","130","D",500,"D"
"20092",1946945,23,0,"4","130","D",300,"D"
"20092",1947015,18,0,"4","120","D",60,"D"
"20092",1947015,19,0,"4","120","D",150,"D"
"20092",1947015,20,0,"4","130","D",1000,"D"
"20092",1947015,21,0,"4","130","D",5800,"D"
"20092",1947015,22,0,"4","700","D",450,"D"
"20092",1947015,23,0,"4","700","D",120,"D"
"20092",1947035,15,0,"4","120","D",600,"D"
"20092",1947035,16,0,"4","130","D",400,"D"
"20092",1947055,21,0,"4","130","D",862,"D"
"20092",1947055,22,0,"4","130","D",7200,"D"
"20092",1947055,23,0,"4","130","D",3300,"D"
"20092",1947055,24,0,"4","800","D",20000,"D"
"20092",1947075,20,0,"4","130","D",490,"D"
"20092",1947075,21,0,"4","130","D",10144,"D"
"20092",1947075,22,0,"4","800","D",21595,"D"
"20092",1947075,23,0,"4","510","D",880,"D"
"20092",1947075,24,0,"4","120","D",4551,"D"
"20092",1947085,25,0,"4","120","D",400,"D"
"20092",1947085,26,0,"4","120","D",3000,"D"
"20092",1947115,15,0,"4","130","D",550,"D"
"20092",1947115,16,0,"4","130","D",900,"D"
"20092",1947165,15,0,"4","120","D",2000,"D"
"20092",1947165,16,0,"4","130","D",2000,"D"
"20092",1947165,17,0,"4","130","D",1500,"D"
"20092",1947175,18,0,"4","130","D",3639,"F"
"20092",1947325,17,0,"4","130","D",6200,"F"
"20092",1947375,16,0,"4","130","D",400,"D"
"20092",1947385,54,0,"4","130","D",7000,"D"
"20092",1947435,17,0,"4","130","D",10000,"D"
"20092",1947455,32,0,"4","130","D",400,"D"
"20092",1947495,22,0,"4","120","D",300,"D"
"20092",1947495,23,0,"4","130","D",20000,"D"
"20092",1947505,21,0,"4","130","D",1078,"D"
"20092",1947525,22,0,"4","130","D",243,"D"
"20092",1947535,22,0,"4","120","D",100,"D"
"20092",1947535,23,0,"4","130","D",1000,"D"
"20092",1947535,24,0,"4","510","D",20000,"D"
"20092",1947555,15,0,"4","130","D",2000,"D"
"20092",1947555,16,0,"4","130","D",3100,"D"
"20092",1947625,14,0,"4","130","D",400,"D"
"20092",1947635,23,0,"4","510","D",15000,"D"
"20092",1947675,19,0,"4","130","D",100,"D"
"20092",1947675,20,0,"4","130","D",36,"D"
"20092",1947685,23,0,"4","200","D",200,"D"
"20092",1947705,23,0,"4","130","D",3300,"D"
"20092",1947765,15,0,"4","130","D",8000,"D"
"20092",1947825,24,0,"4","130","D",1861,"D"
"20092",1947875,22,0,"4","130","D",266,"D"
"20092",1947875,23,0,"4","130","D",1,"D"
"20092",1947875,24,0,"4","130","D",500,"D"
"20092",1947895,16,0,"4","130","D",30000,"F"
"20092",1947905,16,0,"4","130","D",55000,"D"
"20092",1947925,15,0,"4","110","D",300,"D"
"20092",1947925,16,0,"4","130","D",800,"D"
"20092",1947955,17,0,"4","130","D",156,"F"
"20092",1948005,17,0,"4","700","D",550,"D"
"20092",1948015,22,0,"4","130","D",18000,"D"
"20092",1948035,36,0,"4","130","D",2000,"D"
"20092",1948125,15,0,"4","130","D",750,"D"
"20092",1948255,20,0,"4","120","D",564,"D"
"20092",1948255,21,0,"4","130","D",2160,"D"
"20092",1948305,17,0,"4","110","D",350,"D"
"20092",1948305,18,0,"4","130","D",300,"D"
"20092",1948325,14,0,"4","120","D",60,"D"
"20092",1948345,15,0,"4","130","D",750,"D"
"20092",1948365,17,0,"4","110","D",1431,"D"
"20092",1948365,18,0,"4","130","D",157,"D"
"20092",1948365,19,0,"4","130","D",3067,"D"
"20092",1948365,20,0,"4","200","D",1262,"D"
"20092",1948395,15,0,"4","130","D",863,"D"
"20092",1948395,16,0,"4","700","D",69,"F"
"20092",1948415,33,0,"4","130","D",1000,"D"
"20092",1948425,31,0,"4","120","D",50,"D"
"20092",1948425,32,0,"4","130","D",2100,"D"
"20092",1948525,17,0,"4","110","D",280,"D"
"20092",1948525,18,0,"4","700","D",1560,"D"
"20092",1948525,19,0,"4","800","D",3000,"D"
"20092",1948575,17,0,"4","120","D",29,"D"
"20092",1948575,18,0,"4","800","D",35000,"D"
"20092",1948635,29,0,"4","130","D",11000,"D"
"20092",1948635,30,0,"4","130","D",100,"D"
"20092",1948655,20,0,"4","130","D",4000,"D"
"20092",1948715,22,0,"4","130","D",2152,"D"
"20092",1948735,18,0,"4","130","D",924,"D"
"20092",1948795,15,0,"4","700","D",84,"F"
"20092",1948845,20,0,"4","130","D",100,"D"
"20092",1948845,21,0,"4","120","D",70,"D"
"20092",1948845,22,0,"4","800","D",2000,"D"
"20092",1948845,23,0,"4","700","D",600,"D"
"20092",1948955,16,0,"4","130","D",8000,"D"
"20092",1948955,17,0,"4","120","D",2000,"D"
"20092",1948995,33,0,"4","130","D",4287,"D"
"20092",1948995,34,0,"4","130","D",80,"D"
"20092",1949035,20,0,"4","130","D",400,"D"
"20092",1949085,16,0,"4","130","D",3000,"D"
"20092",1949125,14,0,"4","130","D",7400,"D"
"20092",1949125,15,0,"4","130","D",7600,"D"
"20092",1949125,16,0,"4","200","D",700,"D"
"20092",1949125,17,0,"4","130","D",3800,"D"
"20092",1949155,20,0,"4","120","D",300,"D"
"20092",1949155,21,0,"4","130","D",6000,"D"
"20092",1949185,32,0,"4","130","D",4000,"D"
"20092",1949215,19,0,"4","130","D",3500,"D"
"20092",1949235,40,0,"4","120","D",3892,"D"
"20092",1949235,41,0,"4","120","D",833,"D"
"20092",1949265,16,0,"4","120","D",500,"D"
"20092",1949265,17,0,"4","130","D",2500,"D"
"20092",1949285,17,0,"4","130","D",1200,"D"
"20092",1949465,20,0,"4","130","D",5995,"D"
"20092",1949505,16,0,"4","120","D",200,"D"
"20092",1949505,17,0,"4","130","D",2000,"D"
"20092",1949505,18,0,"4","130","D",6000,"D"
"20092",1949605,21,0,"4","130","D",1000,"D"
"20092",1949635,16,0,"4","700","D",3000,"D"
"20092",1949645,16,0,"4","510","D",5000,"D"
"20092",1949695,15,0,"4","120","D",59,"D"
"20092",1949695,16,0,"4","120","D",125,"D"
"20092",1949735,19,0,"4","130","D",30,"D"
"20092",1949795,23,0,"4","110","D",600,"D"
"20092",1949795,24,0,"4","120","D",1000,"D"
"20092",1949795,25,0,"4","130","D",20000,"D"
"20092",1949795,26,0,"4","800","D",9000,"D"
"20092",1949825,19,0,"4","130","D",10000,"F"
"20092",1949875,28,0,"4","120","D",200,"D"
"20092",1949875,29,0,"4","120","D",150,"D"
"20092",1949875,30,0,"4","130","D",4000,"D"
"20092",1949875,31,0,"4","130","D",1700,"D"
"20092",1949925,15,0,"4","130","D",99,"D"
"20092",1950035,16,0,"4","130","D",300,"D"
"20092",1950105,31,0,"4","130","D",300,"D"
"20092",1950105,32,0,"4","130","D",200,"D"
"20092",1950245,15,0,"4","700","D",700,"D"
"20092",1950245,16,0,"4","700","D",600,"D"
"20092",1950265,17,0,"4","130","D",300,"D"
"20092",1950315,15,0,"4","130","D",500,"D"
"20092",1950395,21,0,"4","110","D",1100,"D"
"20092",1950395,22,0,"4","120","D",600,"D"
"20092",1950395,23,0,"4","130","D",6800,"D"
"20092",1950445,24,0,"4","130","D",37000,"D"
"20092",1950445,25,0,"4","130","D",4000,"D"
"20092",1950465,21,0,"4","130","D",880,"D"
"20092",1950575,24,0,"4","120","D",300,"D"
"20092",1950575,25,0,"4","130","D",7000,"D"
"20092",1950575,26,0,"4","120","D",4000,"D"
"20092",1950585,22,0,"4","120","D",184,"D"
"20092",1950585,23,0,"4","130","D",1183,"D"
"20092",1950625,20,0,"4","130","D",250,"D"
"20092",1950645,23,0,"4","130","D",18000,"D"
"20092",1950774,17,0,"4","130","D",2000,"D"
"20092",1950774,18,0,"4","510","D",10400,"D"
"20092",1950784,20,0,"4","700","D",87,"D"
"20092",1950784,21,0,"4","130","D",5144,"D"
"20092",1950844,17,0,"4","130","D",2000,"D"
"20092",1950855,17,0,"4","700","D",5000,"D"
"20092",1950855,18,0,"4","130","D",5000,"D"
"20092",1950895,19,0,"4","130","D",11000,"D"
"20092",1950895,20,0,"4","130","D",10000,"D"
"20092",1950904,20,0,"4","510","D",8600,"F"
"20092",1950904,21,0,"4","700","D",100,"F"
"20092",1950924,19,0,"4","130","D",5000,"D"
"20092",1950964,15,0,"4","130","D",3900,"D"
"20092",1951004,14,0,"4","130","D",20000,"F"
"20092",1951014,22,0,"4","130","D",12300,"D"
"20092",1951034,29,0,"4","130","D",18000,"D"
"20092",1951034,30,0,"4","130","D",3000,"D"
"20092",1951044,20,0,"4","120","D",85,"D"
"20092",1951044,21,0,"4","700","D",250,"D"
"20092",1951044,22,0,"4","700","D",84,"D"
"20092",1951064,20,0,"4","110","D",30,"D"
"20092",1951064,21,0,"4","130","D",1000,"D"
"20092",1951074,18,0,"4","130","D",800,"D"
"20092",1951074,19,0,"4","130","D",400,"D"
"20092",1951074,20,0,"4","800","D",2500,"D"
"20092",1951094,15,0,"4","130","D",1400,"D"
"20092",1951094,16,0,"4","200","D",650,"D"
"20092",1951135,22,0,"4","130","D",150,"D"
"20092",1951164,17,0,"4","130","D",5000,"F"
"20092",1951185,22,0,"4","130","D",4000,"D"
"20092",1951194,24,0,"4","130","D",400,"D"
"20092",1951294,20,0,"4","130","D",10000,"D"
"20092",1951314,24,0,"4","800","D",25000,"D"
"20092",1951314,25,0,"4","800","D",5000,"F"
"20092",1951314,26,0,"4","130","D",3000,"D"
"20092",1951324,14,0,"4","130","D",9236,"F"
"20092",1951334,21,0,"4","130","D",800,"D"
"20092",1951344,14,0,"4","800","D",2600,"D"
"20092",1951344,15,0,"4","510","D",400,"D"
"20092",1951344,16,0,"4","510","D",1300,"D"
"20092",1951355,24,0,"4","120","D",1000,"D"
"20092",1951355,25,0,"4","800","D",30000,"D"
"20092",1951364,19,0,"4","130","D",20000,"D"
"20092",1951494,18,0,"4","510","D",12146,"D"
"20092",1951494,19,0,"4","510","D",20000,"D"
"20092",1951554,14,0,"4","130","D",900,"D"
"20092",1951575,17,0,"4","130","D",50,"D"
"20092",1951575,18,0,"4","130","D",500,"D"
"20092",1951584,23,0,"4","130","D",275,"D"
"20092",1951604,16,0,"4","130","D",500,"D"
"20092",1951664,18,0,"4","130","D",120,"D"
"20092",1951694,15,0,"4","110","D",500,"D"
"20092",1951694,16,0,"4","800","D",6500,"D"
"20092",1951704,35,0,"4","120","D",2000,"D"
"20092",1951704,36,0,"4","130","D",3800,"D"
"20092",1951704,37,0,"4","130","D",15000,"D"
"20092",1951704,38,0,"4","130","D",18000,"D"
"20092",1951724,17,0,"4","130","D",10000,"D"
"20092",1951754,20,0,"4","130","D",200,"D"
"20092",1951764,23,0,"4","130","D",8000,"D"
"20092",1951764,24,0,"4","800","D",24000,"D"
"20092",1951794,21,0,"4","120","D",900,"D"
"20092",1951794,22,0,"4","120","D",120,"D"
"20092",1951804,19,0,"4","120","D",200,"D"
"20092",1951804,20,0,"4","130","D",229,"D"
"20092",1951925,18,0,"4","120","D",120,"D"
"20092",1951925,19,0,"4","130","D",6000,"D"
"20092",1951934,14,0,"4","700","D",25,"D"
"20092",1951965,16,0,"4","130","D",1000,"F"
"20092",1952024,18,0,"4","120","D",650,"D"
"20092",1952024,19,0,"4","120","D",1700,"D"
"20092",1952024,20,0,"4","130","D",4000,"D"
"20092",1952034,23,0,"4","130","D",1700,"D"
"20092",1952064,21,0,"4","130","D",10000,"F"
"20092",1952154,19,0,"4","800","D",15000,"D"
"20092",1952235,15,0,"4","120","D",100,"D"
"20092",1952235,16,0,"4","130","D",1500,"D"
"20092",1952235,17,0,"4","120","D",1500,"D"
"20092",1952235,18,0,"4","700","D",3000,"D"
"20092",1952284,14,0,"4","130","D",50,"D"
"20092",1952394,29,0,"4","130","D",6000,"D"
"20092",1952414,21,0,"4","130","D",520,"D"
"20092",1952464,30,0,"4","130","D",3700,"D"
"20092",1952464,31,0,"4","800","D",21000,"D"
"20092",1952564,19,0,"4","130","D",9000,"D"
"20092",1952564,20,0,"4","130","D",9000,"D"
"20092",1952564,21,0,"4","130","D",5000,"D"
"20092",1952594,27,0,"4","130","D",93,"D"
"20092",1952625,15,0,"4","130","D",3000,"D"
"20092",1952625,16,0,"4","130","D",6000,"D"
"20092",1952625,17,0,"4","130","D",4000,"D"
"20092",1952625,18,0,"4","120","D",200,"D"
"20092",1952634,24,0,"4","120","D",240,"D"
"20092",1952634,25,0,"4","130","D",70,"D"
"20092",1952704,29,0,"4","130","D",140,"D"
"20092",1952714,18,0,"4","130","D",1500,"D"
"20092",1952714,19,0,"4","120","D",2000,"D"
"20092",1952734,27,0,"4","120","D",700,"D"
"20092",1952814,32,0,"4","120","D",430,"D"
"20092",1952814,33,0,"4","120","D",50,"D"
"20092",1952814,34,0,"4","120","D",80,"D"
"20092",1952814,35,0,"4","130","D",1586,"D"
"20092",1952814,36,0,"4","130","D",3308,"D"
"20092",1952814,37,0,"4","700","D",230,"D"
"20092",1952814,38,0,"4","700","D",900,"D"
"20092",1952814,39,0,"4","700","D",200,"D"
"20092",1952814,40,0,"4","800","D",45000,"D"
"20092",1952844,20,0,"4","130","D",1200,"D"
"20092",1952964,23,0,"4","130","D",2600,"D"
"20092",1952964,24,0,"4","700","D",300,"D"
"20092",1952985,18,0,"4","130","D",4800,"F"
"20092",1952994,27,0,"4","130","D",4000,"D"
"20092",1952994,28,0,"4","130","D",3800,"D"
"20092",1953015,19,0,"4","700","D",200,"D"
"20092",1953044,21,0,"4","130","D",620,"D"
"20092",1953044,22,0,"4","700","D",148,"D"
"20092",1953044,23,0,"4","800","D",70000,"D"
"20092",1953054,25,0,"4","130","D",3400,"D"
"20092",1953104,18,0,"4","130","D",187,"D"
"20092",1953104,19,0,"4","130","D",200,"D"
"20092",1953104,20,0,"4","700","D",462,"D"
"20092",1953104,21,0,"4","800","D",7773,"D"
"20092",1953104,22,0,"4","800","D",20000,"D"
"20092",1953124,25,0,"4","130","D",2500,"D"
"20092",1953124,26,0,"4","120","D",1000,"D"
"20092",1953134,15,0,"4","120","D",73,"D"
"20092",1953134,16,0,"4","130","D",2000,"D"
"20092",1953134,17,0,"4","130","D",500,"D"
"20092",1953174,16,0,"4","130","D",500,"D"
"20092",1953194,15,0,"4","130","D",600,"D"
"20092",1953244,16,0,"4","130","D",100,"D"
"20092",1953274,24,0,"4","130","D",20000,"D"
"20092",1953294,15,0,"4","120","D",1000,"D"
"20092",1953334,17,0,"4","130","D",979,"D"
"20092",1953334,18,0,"4","130","D",2100,"D"
"20092",1953334,19,0,"4","130","D",640,"D"
"20092",1953334,20,0,"4","130","D",450,"D"
"20092",1953334,21,0,"4","130","D",300,"D"
"20092",1953334,22,0,"4","510","D",7000,"D"
"20092",1953354,14,0,"4","130","D",2000,"F"
"20092",1953374,15,0,"4","130","D",100,"D"
"20092",1953424,19,0,"4","130","D",3500,"F"
"20092",1953444,16,0,"4","130","D",2500,"D"
"20092",1953444,17,0,"4","130","D",1200,"D"
"20092",1953444,18,0,"4","130","D",500,"D"
"20092",1953444,19,0,"4","700","D",4000,"D"
"20092",1953514,27,0,"4","130","D",500,"D"
"20092",1953514,28,0,"4","130","D",140,"D"
"20092",1953514,29,0,"4","800","D",30000,"D"
"20092",1953554,17,0,"4","130","D",3500,"D"
