"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMLOC","NUMLOC_","LOCLODGX","LOCL_DGX","ALCMEALX","ALCM_ALX","ALCGROCX","ALCG_OCX","LOCADMSX","LOCA_MSX","FOODLCDL","FOOD_CDL","LODGLCDL","LODG_CDL","ENTRLCDL","ENTR_CDL","ELSELCDL","ELSE_CDL","QLCMLAX","QLCMLAX_","QLCGLAX","QLCGLAX_"
"20091",1940144,49,0,"1",2,"D",147,"D",.,"A",10,"D",.,"A",,"A",,"A",,"A",,"A",10,"D",65,"D"
"20091",1940544,77,0,"1",1,"D",57,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1942684,40,0,"1",1,"D",25,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1943275,51,0,"1",6,"D",.,"A",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",270,"D",.,"A"
"20091",1944224,59,0,"1",2,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1946934,31,0,"1",1,"D",111,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1948104,53,0,"1",1,"D",85,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20091",1951023,61,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20091",1954693,87,0,"1",2,"D",110,"D",.,"A",.,"A",60,"D",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20091",1957573,39,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20091",1958013,57,0,"1",1,"D",125,"D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",25,"D"
"20091",1960613,55,0,"1",1,"D",600,"G",.,"A",150,"D",.,"A","2","D","1","D","2","D","2","D",1300,"D",1050,"D"
"20091",1961153,60,0,"1",1,"D",102,"G",20,"G",.,"A",90,"G","1","D","1","D","1","D","2","D",38,"G",.,"A"
"20091",1962163,42,0,"1",1,"D",100,"G",.,"A",50,"D",.,"A","2","D","1","D","2","D","1","D",.,"A",0,"D"
"20091",1963575,46,0,"1",1,"D",115,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1963665,56,0,"1",1,"D",140,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20091",1965873,68,0,"1",1,"D",200,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",105,"D",.,"A"
"20091",1965943,45,0,"1",3,"D",150,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",40,"D"
"20091",1968503,61,0,"1",1,"D",80,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20091",1970774,53,0,"1",1,"D",64,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1975822,65,0,"1",5,"D",.,"A",100,"D",20,"D",500,"D",,"A",,"A",,"A",,"A",1900,"D",80,"D"
"20091",1977102,29,0,"1",1,"D",56,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20091",1978042,134,0,"1",1,"D",120,"D",8,"D",8,"D",.,"A",,"A",,"A",,"A",,"A",42,"D",7,"D"
"20091",1980102,44,0,"1",1,"D",219,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1982023,59,0,"1",1,"D",100,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",140,"D",.,"A"
"20091",1983402,90,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",15,"D"
"20091",1983465,81,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",.,"A",.,"A"
"20091",1983513,35,0,"1",4,"D",220,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",50,"D"
"20091",1985843,35,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20091",1985955,40,0,"1",1,"D",.,"A",.,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20091",1986504,41,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"F",10,"D"
"20091",1987362,54,0,"1",2,"D",45,"G",25,"D",.,"A",75,"G","2","D","1","D","1","D","2","D",75,"D",50,"D"
"20091",1988942,51,0,"1",3,"D",240,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20091",1989702,53,0,"1",3,"D",120,"D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20091",1993282,67,0,"1",1,"D",79,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",45,"D"
"20091",1995152,65,0,"1",2,"D",183,"G",.,"A",.,"A",317,"G","2","D","1","D","1","D","2","D",20,"F",50,"F"
"20091",1995292,82,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1935635,73,0,"1",1,"D",100,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20092",1936135,95,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1940145,53,0,"1",5,"D",275,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20092",1942735,64,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20092",1943115,53,0,"1",1,"D",46,"G",8,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",43,"G",.,"A"
"20092",1945665,51,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20092",1946975,80,0,"1",2,"D",485,"D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20092",1948065,30,0,"1",2,"D",485,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1953514,52,0,"1",1,"D",90,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"D",.,"A"
"20092",1958014,61,0,"1",1,"D",140,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20092",1962015,67,0,"1",2,"D",100,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20092",1963855,52,0,"1",1,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20092",1965494,54,0,"1",1,"D",39,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20092",1967084,36,0,"1",3,"D",235,"D",.,"A",.,"A",32,"D",,"A",,"A",,"A",,"A",175,"D",.,"A"
"20092",1971754,48,0,"1",1,"D",108,"D",25,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",95,"D",.,"A"
"20092",1971844,54,0,"1",5,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1972174,80,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1974243,41,0,"1",3,"D",66,"D",.,"A",40,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",20,"D"
"20092",1974273,56,0,"1",1,"D",132,"G",21,"G",.,"A",52,"G","1","D","1","D","1","D","2","D",55,"G",.,"A"
"20092",1974393,46,0,"1",1,"D",65,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1974403,43,0,"1",1,"D",69,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",31,"D",.,"A"
"20092",1975743,63,0,"1",1,"D",.,"A",1000,"D",.,"A",.,"A","1","D","1","D","1","D","2","D",1000,"D",.,"A"
"20092",1976553,61,0,"1",1,"D",300,"D",6,"D",.,"A",242,"D",,"A",,"A",,"A",,"A",134,"D",.,"A"
"20092",1976623,32,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",65,"D",.,"A"
"20092",1980163,51,0,"1",2,"D",105,"D",5,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20092",1981943,62,0,"1",2,"D",240,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20092",1982613,69,0,"1",2,"D",158,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1983403,66,0,"1",2,"D",260,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1983483,36,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",90,"D",.,"A"
"20092",1985063,54,0,"1",1,"D",40,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20092",1985073,63,0,"1",3,"D",326,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",110,"D",.,"A"
"20092",1986733,55,0,"1",1,"D",262,"G",18,"G",.,"A",44,"G","1","D","1","D","1","D","2","D",46,"G",.,"A"
"20092",1987193,76,0,"1",1,"D",95,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20092",1987473,60,0,"1",1,"D",150,"D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",90,"D",.,"A"
"20092",1989593,43,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20092",1995602,34,0,"1",30,"D",1701,"G",397,"G",.,"A",905,"G","1","D","1","D","1","D","2","D",775,"G",.,"A"
"20092",1995662,29,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1996252,39,0,"1",1,"D",85,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20092",1997342,65,0,"1",1,"D",100,"D",50,"D",10,"D",.,"A",,"A",,"A",,"A",,"A",200,"D",20,"D"
"20092",1997562,55,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20092",1997883,42,0,"1",2,"D",178,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",56,"D",.,"A"
"20092",1999782,43,0,"1",2,"D",130,"D",.,"A",10,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",10,"D"
"20092",2001623,49,0,"1",2,"D",190,"D",.,"A",.,"A",80,"D",,"A",,"A",,"A",,"A",75,"D",25,"D"
"20092",2002302,53,0,"1",1,"D",60,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20092",2002894,52,0,"1",2,"D",172,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",98,"D",22,"D"
"20092",2003252,108,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",20,"D"
"20092",2004425,61,0,"1",1,"D",.,"A",18,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",92,"D",.,"A"
"20092",2005302,25,0,"1",3,"D",60,"D",4,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",76,"D",.,"A"
"20092",2005372,21,0,"1",1,"D",35,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20092",2006322,37,0,"1",3,"D",180,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",77,"D",.,"A"
"20092",2006612,57,0,"1",2,"D",370,"D",6,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",114,"D",.,"A"
"20092",2007202,64,0,"1",1,"D",179,"G",.,"A",.,"A",71,"G","2","D","1","D","1","D","2","D",75,"D",20,"D"
"20092",2009632,90,0,"1",2,"D",155,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",25,"D"
"20092",2010222,45,0,"1",1,"D",85,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20092",2013452,67,0,"1",1,"D",169,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20092",2014414,42,0,"1",2,"D",151,"G",24,"G",.,"A",60,"G","1","D","1","D","1","D","2","D",65,"G",.,"A"
"20092",2015125,66,0,"1",2,"D",.,"A",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20092",2015254,46,0,"1",2,"D",114,"D",.,"A",80,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",75,"D"
"20092",2017395,35,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"D",15,"D"
"20092",2017782,90,0,"1",3,"D",.,"A",50,"D",.,"A",300,"D",,"A",,"A",,"A",,"A",250,"D",.,"A"
"20093",1951595,53,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",65,"D",.,"A"
"20093",1952955,82,0,"1",1,"D",123,"G",21,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",56,"G",.,"A"
"20093",1953515,63,0,"1",1,"D",92,"G",1,"G",.,"A",7,"G",,"A",,"A",,"A",,"A",33,"G",1,"G"
"20093",1955305,63,0,"1",2,"D",84,"G",13,"G",.,"A",27,"G","1","D","1","D","1","D","2","D",36,"G",.,"A"
"20093",1955655,61,0,"1",3,"D",160,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",70,"D"
"20093",1960215,39,0,"1",70,"D",57,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",172,"D",.,"A"
"20093",1962605,67,0,"1",1,"D",345,"G",175,"F",.,"A",.,"A","2","D","1","D","2","D","2","D",75,"F",.,"A"
"20093",1963485,74,0,"1",1,"D",100,"D",.,"A",.,"A",28,"D",,"A",,"A",,"A",,"A",120,"D",20,"D"
"20093",1966445,69,0,"1",1,"D",22,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",1970055,79,0,"1",2,"D",75,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",25,"D"
"20093",1970585,59,0,"1",1,"D",50,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20093",1972205,52,0,"1",14,"D",980,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",200,"D"
"20093",1975534,63,0,"1",10,"D",1300,"D",.,"A",100,"D",1800,"D",,"A",,"A",,"A",,"A",.,"A",300,"D"
"20093",1975744,61,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","1","D","2","D",.,"A",.,"A"
"20093",1977264,35,0,"1",1,"D",130,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",12,"D",.,"A"
"20093",1978974,66,0,"1",1,"D",89,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20093",1981234,36,0,"1",1,"D",135,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20093",1981504,48,0,"1",2,"D",182,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",10,"D"
"20093",1982074,26,0,"1",6,"D",300,"D",.,"A",50,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",0,"D"
"20093",1982304,35,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",78,"D",.,"A"
"20093",1983404,79,0,"1",4,"D",360,"D",.,"A",.,"A",250,"D",,"A",,"A",,"A",,"A",50,"D",10,"D"
"20093",1985064,56,0,"1",2,"D",320,"D",10,"D",.,"A",35,"D",,"A",,"A",,"A",,"A",110,"D",.,"A"
"20093",1986864,53,0,"1",.,"C",105,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",1987035,53,0,"1",1,"D",202,"G",.,"A",.,"A",98,"G","2","D","1","D","1","D","2","D",125,"D",.,"A"
"20093",1987194,77,0,"1",1,"D",89,"D",10,"D",.,"A",10,"D",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20093",1989704,52,0,"1",1,"D",64,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20093",1990234,36,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20093",1991754,38,0,"1",1,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",1999233,30,0,"1",1,"D",67,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20093",2001363,51,0,"1",1,"D",100,"D",6,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",24,"D",.,"A"
"20093",2001603,59,0,"1",1,"D",195,"G",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",78,"D",.,"A"
"20093",2004193,48,0,"1",2,"D",250,"D",175,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",30,"D"
"20093",2004953,62,0,"1",2,"D",175,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",2007883,57,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",65,"D",.,"A"
"20093",2008503,34,0,"1",1,"D",179,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20093",2009185,41,0,"1",3,"D",75,"D",.,"A",15,"D",.,"A",,"A",,"A",,"A",,"A",130,"D",30,"D"
"20093",2013453,72,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20093",2014223,46,0,"1",6,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20093",2017263,68,0,"1",1,"D",341,"D",70,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",173,"D",.,"A"
"20093",2017783,81,0,"1",6,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",180,"D",.,"A"
"20093",2019302,63,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20093",2019713,30,0,"1",2,"D",300,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20093",2019892,51,0,"1",1,"D",78,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",2021462,31,0,"1",2,"D",200,"D",30,"D",.,"A",70,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20093",2021472,42,0,"1",8,"D",640,"D",200,"D",200,"D",.,"A",,"A",,"A",,"A",,"A",200,"D",200,"D"
"20093",2023233,59,0,"1",2,"D",220,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",10,"D"
"20093",2026292,47,0,"1",1,"D",95,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20093",2027074,29,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20093",2027922,49,0,"1",2,"D",200,"D",.,"A",.,"A",110,"D",,"A",,"A",,"A",,"A",150,"D",10,"D"
"20093",2029213,41,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20093",2029803,35,0,"1",2,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",2030882,25,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",75,"D"
"20093",2031302,23,0,"1",2,"D",70,"G",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",20,"D",.,"A"
"20093",2032322,31,0,"1",3,"D",.,"A",5,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",27,"D",.,"A"
"20093",2035304,38,0,"1",1,"D",50,"D",25,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20093",2037542,33,0,"1",2,"D",100,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20093",2038572,53,0,"1",3,"D",444,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20093",2038645,26,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20093",2038722,34,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20093",2040144,53,0,"1",1,"D",100,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20093",2040833,76,0,"1",1,"D",390,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20093",2040842,80,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",42,"D",.,"A"
"20093",2041252,51,0,"1",2,"D",90,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20094",1973345,43,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20094",1973675,66,0,"1",1,"D",199,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20094",1978535,41,0,"1",2,"D",240,"D",2,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",48,"D",.,"A"
"20094",1981855,56,0,"1",2,"D",89,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"F",.,"A"
"20094",1983205,57,0,"1",1,"D",75,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20094",1983315,46,0,"1",2,"D",300,"D",.,"A",.,"A",60,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20094",1983945,47,0,"1",1,"D",80,"D",44,"D",.,"A",75,"D",,"A",,"A",,"A",,"A",156,"D",.,"A"
"20094",1984385,49,0,"1",1,"D",50,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20094",1984705,39,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20094",1986725,59,0,"1",2,"D",250,"D",40,"D",.,"A",150,"D",,"A",,"A",,"A",,"A",160,"D",.,"A"
"20094",1987135,48,0,"1",1,"D",65,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",26,"D",.,"A"
"20094",1989175,45,0,"1",1,"D",54,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20094",1990455,43,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20094",1992185,39,0,"1",14,"D",1759,"G",421,"G",321,"G",276,"G",,"A",,"A",,"A",,"A",1228,"G",495,"G"
"20094",1995684,49,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20094",1996254,43,0,"1",1,"D",120,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20094",1997444,51,0,"1",2,"D",250,"D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",400,"D",.,"A"
"20094",2002354,35,0,"1",4,"D",243,"G",60,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",247,"G",.,"A"
"20094",2002404,80,0,"1",2,"D",200,"D",.,"A",.,"A",20,"D",,"A",,"A",,"A",,"A",13,"F",.,"A"
"20094",2004644,55,0,"1",3,"D",360,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20094",2006244,50,0,"1",1,"D",38,"G",10,"G",40,"D",.,"A","1","D","1","D","2","D","2","D",17,"G",20,"D"
"20094",2007355,65,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","2","D","2","D",.,"A",.,"A"
"20094",2008255,41,0,"1",.,"C",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20094",2008504,32,0,"1",1,"D",88,"G",6,"G",.,"A",14,"G","1","D","1","D","1","D","2","D",46,"G",.,"A"
