"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYB","CLOTHYB_","CLOGFTB","CLOGFTB_","CLOTHQB","CLOTHQB_","CLOTHMOB","CLOT_MOB","CLOTHXB","CLOTHXB_","AGE_SEXB","AGE__EXB","CLOTHB1","CLOTHB1_","CLOTHB2","CLOTHB2_","CLOTHB3","CLOTHB3_","CLOTHB4","CLOTHB4_","CLOTHB5","CLOTHB5_","CLOTHB6","CLOTHB6_","CLOTHB7","CLOTHB7_","CLOTHB8","CLOTHB8_","CLOTHB9","CLOTHB9_"
"20092",1961224,22,0,"1","340","D","2","D",1,"D","05","D",25,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961224,23,0,"1","380","D","1","D",5,"D","03","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961254,15,0,"1","380","D","1","D",1,"D","04","D",1124,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961274,25,0,"1","380","D","1","D",3,"D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961394,18,0,"1","300","D","2","D",1,"D","01","D",71,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961394,19,0,"2","340","D","2","D",1,"D","01","D",70,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961414,19,0,"1","320","D","2","D",3,"D","03","D",47,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961454,23,0,"1","360","D","2","D",.,"C","02","D",.,"H","5","D","310","D","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961454,23,1,"1","310","D","2","D",.,"B","02","D",9,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961454,23,2,"1","320","D","2","D",.,"B","02","D",30,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961454,23,3,"1","300","D","2","D",.,"B","02","D",6,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961454,24,0,"1","380","D","1","D",2,"D","02","D",320,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961454,25,0,"2","380","D","1","D",2,"D","01","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961664,22,0,"1","300","D","2","D",6,"D","02","D",120,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961714,14,0,"2","340","D","1","D",1,"D","03","D",15,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961824,19,0,"1","290","D","2","D",2,"D","04","D",35,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961874,15,0,"1","340","D","2","D",1,"D","04","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961944,16,0,"1","380","D","1","D",4,"D","01","D",215,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961944,17,0,"1","380","D","1","D",2,"D","02","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961944,18,0,"1","380","D","1","D",5,"D","03","D",290,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961944,19,0,"1","390","D","1","D",1,"D","01","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961944,20,0,"1","390","D","1","D",1,"D","03","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961944,21,0,"2","390","D","1","D",1,"D","01","D",801,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1961984,14,0,"1","380","D","1","D",1,"D","03","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962015,18,0,"1","300","D","1","D",6,"D","04","D",10,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962015,19,0,"2","390","D","1","D",2,"D","02","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962104,29,0,"1","380","D","1","D",6,"D","04","D",81,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962114,17,0,"2","370","D","1","D",1,"D","01","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962124,17,0,"1","310","D","2","D",150,"D","03","D",70,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962124,18,0,"1","310","D","2","D",150,"D","04","D",70,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962124,19,0,"2","310","D","2","D",40,"D","02","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962234,14,0,"1","380","D","1","D",1,"D","02","D",139,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962374,19,0,"1","310","D","1","D",2,"D","04","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962374,20,0,"1","310","D","1","D",2,"D","05","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962374,21,0,"1","300","D","1","D",5,"D","05","D",100,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962494,18,0,"2","380","D","1","D",3,"D","01","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962524,18,0,"1","360","D","2","D",.,"C","04","D",.,"H","5","D","310","D","320","D","290","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962524,18,1,"1","310","D","2","D",.,"B","04","D",57,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962524,18,2,"1","320","D","2","D",.,"B","04","D",35,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962524,18,3,"1","290","D","2","D",.,"B","04","D",33,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962524,19,0,"1","380","D","1","D",1,"D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962524,20,0,"1","380","D","1","D",1,"D","05","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962534,15,0,"1","380","D","1","D",6,"D","03","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962534,16,0,"1","380","D","1","D",3,"D","03","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962724,15,0,"1","310","D","1","D",3,"D","04","D",180,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962804,19,0,"1","300","D","2","D",4,"D","04","D",28,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962824,18,0,"1","300","D","2","D",5,"D","03","D",75,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962824,19,0,"2","380","D","1","D",1,"D","02","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962914,29,0,"2","380","D","1","D",1,"D","03","D",39,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1962944,23,0,"1","300","D","2","D",2,"D","04","D",25,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963014,14,0,"1","380","D","1","D",2,"D","03","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963064,17,0,"1","370","D","1","D",3,"D","02","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963064,18,0,"1","380","D","1","D",1,"D","02","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963125,14,0,"2","370","D","2","D",1,"D","02","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963144,14,0,"1","310","D","1","D",26,"D","03","D",480,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963194,15,0,"1","380","D","2","D",1,"D","03","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963254,15,0,"1","370","D","1","D",1,"D","04","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963384,20,0,"1","310","D","2","D",1,"D","02","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963384,21,0,"1","310","D","2","D",1,"D","03","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963384,22,0,"1","310","D","2","D",1,"D","04","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963384,23,0,"1","300","D","2","D",2,"D","03","D",18,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963394,14,0,"1","290","D","2","D",1,"D","03","D",329,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963404,17,0,"1","380","D","1","D",2,"D","03","D",650,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963554,17,0,"1","310","D","1","D",2,"D","03","D",32,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963554,18,0,"1","310","D","1","D",2,"D","04","D",32,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963554,19,0,"2","310","D","1","D",2,"D","02","D",32,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963564,16,0,"1","340","D","2","D",8,"D","05","D",10,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963585,16,0,"1","370","D","1","D",1,"D","04","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,19,0,"1","330","D","2","D",.,"C","04","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,19,1,"1","200","D","2","D",.,"B","04","D",18,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,19,2,"1","201","D","2","D",.,"B","04","D",9,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,19,3,"1","310","D","2","D",.,"B","04","D",7,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,19,4,"1","340","D","2","D",.,"B","04","D",3,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,20,0,"1","380","D","1","D",1,"D","02","D",470,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963604,21,0,"1","380","D","1","D",1,"D","03","D",319,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963684,13,0,"1","310","D","1","D",3,"D","02","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963684,14,0,"2","310","D","1","D",4,"D","01","D",45,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963785,14,0,"1","380","D","1","D",1,"D","04","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1963805,22,0,"1","380","D","1","D",1,"D","03","D",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964044,14,0,"1","300","D","2","D",3,"D","04","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964084,14,0,"1","380","D","1","D",1,"D","03","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964094,19,0,"1","380","D","1","D",15,"D","04","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964114,17,0,"1","300","D","2","D",2,"D","03","D",70,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964224,19,0,"1","340","D","2","D",3,"D","04","D",7,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964324,17,0,"1","380","D","1","D",1,"D","04","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964364,13,0,"2","380","D","1","D",1,"D","02","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964374,13,0,"1","300","D","2","D",5,"D","05","D",26,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964554,18,0,"1","380","D","1","D",6,"D","04","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964614,17,0,"1","380","D","1","D",.,"C","02","D",49,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964704,17,0,"1","900","D","2","D",6,"D","02","D",.,"H",,"A","300","D","330","D","310","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964704,17,1,"1","300","D","2","D",.,"B","02","D",58,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964704,17,2,"1","310","D","2","D",.,"B","02","D",15,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964704,17,3,"1","320","D","2","D",.,"B","02","D",1,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964704,17,4,"1","340","D","2","D",.,"B","02","D",26,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964714,16,0,"1","340","D","2","D",.,"C","02","D",25,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964714,17,0,"1","310","D","2","D",.,"C","02","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964744,17,0,"1","300","D","2","D",3,"D","04","D",53,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964744,18,0,"1","310","D","2","D",34,"D","04","D",9,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964754,21,0,"1","340","D","2","D",1,"D","01","D",16,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964854,15,0,"1","300","D","2","D",1,"D","04","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1964854,16,0,"1","370","D","1","D",1,"D","04","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965254,14,0,"1","310","D","2","D",1,"D","03","D",23,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965254,15,0,"1","310","D","2","D",1,"D","04","D",23,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965254,16,0,"1","310","D","2","D",1,"D","05","D",23,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965274,19,0,"1","340","D","2","D",4,"D","04","D",32,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965364,19,0,"2","900","D","2","D",1,"D","03","D",.,"H",,"A","900","D","330","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965364,19,1,"2","310","D","2","D",.,"B","03","D",17,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965494,15,0,"1","380","D","2","D",1,"D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965534,13,0,"1","300","D","2","D",2,"D","02","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965604,20,0,"1","300","D","2","D",7,"D","03","D",53,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965604,21,0,"1","380","D","1","D",3,"D","02","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965624,17,0,"1","370","D","1","D",1,"D","04","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965664,28,0,"1","300","D","2","D",1,"D","04","D",24,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965744,22,0,"1","300","D","2","D",5,"D","04","D",27,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965804,13,0,"1","330","D","2","D",1,"D","03","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965804,13,1,"1","200","D","2","D",.,"B","03","D",11,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965804,13,2,"1","310","D","2","D",.,"B","03","D",9,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965814,14,0,"1","380","D","1","D",1,"D","02","D",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965864,19,0,"1","310","D","1","D",.,"C","03","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965864,20,0,"1","310","D","1","D",.,"C","04","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965864,21,0,"1","310","D","1","D",.,"C","05","D",50,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1965864,22,0,"2","310","D","1","D",.,"C","03","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966174,15,0,"2","370","D","1","D",1,"D","02","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966194,16,0,"1","310","D","2","D",2,"D","03","D",180,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966244,17,0,"1","300","D","2","D",1,"D","05","D",16,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966274,14,0,"1","300","D","2","D",3,"D","02","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966284,19,0,"1","310","D","1","D",2,"D","01","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966284,20,0,"1","310","D","1","D",2,"D","02","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966284,21,0,"1","310","D","1","D",2,"D","03","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966284,22,0,"1","310","D","1","D",1,"D","03","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966284,23,0,"1","320","D","1","D",1,"D","03","D",9,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966284,24,0,"1","340","D","1","D",1,"D","02","D",4,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966364,21,0,"2","380","D","1","D",1,"D","02","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966384,14,0,"1","330","D","2","D",.,"C","03","D",.,"H","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966384,14,1,"1","200","D","2","D",.,"B","03","D",19,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966384,14,2,"1","201","D","2","D",.,"B","03","D",12,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966384,14,3,"1","310","D","2","D",.,"B","03","D",39,"E","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966414,20,0,"1","380","D","1","D",1,"D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966684,13,0,"1","310","D","1","D",4,"D","04","D",80,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966684,14,0,"1","310","D","1","D",4,"D","05","D",80,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966684,15,0,"2","300","D","1","D",20,"D","03","D",200,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966684,16,0,"2","310","D","1","D",3,"D","03","D",100,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966714,15,0,"1","310","D","2","D",2,"D","01","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966714,16,0,"1","310","D","2","D",2,"D","02","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966714,17,0,"1","310","D","2","D",2,"D","03","D",40,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966744,16,0,"1","370","D","1","D",1,"D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966874,16,0,"1","310","D","1","D",2,"D","01","D",42,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966874,17,0,"1","310","D","1","D",2,"D","02","D",42,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966874,18,0,"1","310","D","1","D",2,"D","03","D",42,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966974,14,0,"1","300","D","2","D",2,"D","04","D",30,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1966974,15,0,"1","380","D","1","D",2,"D","02","D",5000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967035,13,0,"1","300","D","1","D",3,"D","03","D",23,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967035,14,0,"1","340","D","1","D",2,"D","05","D",22,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967035,15,0,"1","310","D","1","D",3,"D","04","D",54,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967065,13,0,"1","310","D","1","D",1,"D","02","D",21,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967065,14,0,"1","310","D","1","D",1,"D","03","D",21,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967065,15,0,"1","310","D","1","D",2,"D","04","D",43,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967065,16,0,"1","390","D","1","D",8,"D","02","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967065,17,0,"1","390","D","1","D",8,"D","03","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967065,18,0,"1","390","D","1","D",8,"D","04","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967084,17,0,"1","340","D","2","D",2,"D","02","D",75,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967124,14,0,"1","380","D","1","D",1,"D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967154,14,0,"1","290","D","2","D",1,"D","04","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967154,15,0,"1","310","D","2","D",2,"D","05","D",69,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967204,26,0,"1","370","D","1","D",1,"D","04","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967204,27,0,"1","380","D","2","D",1,"D","04","D",380,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967244,16,0,"1","310","D","2","D",.,"C","03","D",8,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967244,17,0,"1","310","D","2","D",.,"C","04","D",8,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967244,18,0,"1","310","D","2","D",.,"C","05","D",8,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967324,15,0,"1","300","D","2","D",6,"D","03","D",60,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967444,15,0,"1","310","D","1","D",1,"D","03","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967444,16,0,"1","310","D","1","D",1,"D","04","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967444,17,0,"1","310","D","1","D",1,"D","05","D",20,"D","5","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967584,21,0,"1","380","D","1","D",1,"D","03","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20092",1967634,23,0,"1","380","D","2","D",2,"D","03","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
