"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CREDITR5","CRED_TR5","CREDITX5","CRED_TX5","OWEMONEY","OWEM_NEY"
"20091",1908105,20,0,"1","130","D",1000,"D",1000,"D"
"20091",1908115,25,0,"1","130","D",4500,"D",4000,"D"
"20091",1908185,27,0,"1","130","D",15000,"D",10000,"D"
"20091",1908185,28,0,"1","110","D",5000,"D",5000,"D"
"20091",1908195,25,0,"1","130","D",2000,"D",.,"C"
"20091",1908205,23,0,"1","130","D",51,"D",50,"D"
"20091",1908205,24,0,"1","800","D",4500,"D",4900,"D"
"20091",1908235,24,0,"1","130","D",9000,"D",5000,"D"
"20091",1908315,24,0,"1","130","D",8000,"D",11000,"D"
"20091",1908315,25,0,"1","130","D",11000,"D",12000,"D"
"20091",1908325,31,0,"1","800","D",100,"D",0,"D"
"20091",1908355,26,0,"1","130","D",7000,"D",.,"C"
"20091",1908355,27,0,"1","130","D",15000,"D",15000,"D"
"20091",1908465,20,0,"1","130","D",700,"D",0,"D"
"20091",1908515,43,0,"1","130","D",6000,"D",6000,"D"
"20091",1908535,26,0,"1","130","D",38000,"D",38000,"D"
"20091",1908615,36,0,"1","120","D",2100,"D",0,"D"
"20091",1908615,37,0,"1","120","D",110,"D",0,"D"
"20091",1908615,38,0,"1","130","D",4800,"D",5600,"D"
"20091",1908655,27,0,"1","130","D",24000,"D",18000,"D"
"20091",1908675,16,0,"1","130","D",1700,"D",0,"D"
"20091",1908675,17,0,"1","130","D",2300,"D",0,"D"
"20091",1908685,23,0,"1","130","D",200,"D",0,"D"
"20091",1908685,24,0,"1","800","D",1200,"D",1700,"D"
"20091",1908745,18,0,"1","130","D",310,"D",.,"C"
"20091",1908755,21,0,"1","700","D",1000,"D",0,"D"
"20091",1908775,24,0,"1","130","D",6000,"F",.,"C"
"20091",1908815,26,0,"1","130","D",1800,"F",.,"C"
"20091",1908845,23,0,"1","510","D",4000,"D",7200,"D"
"20091",1908875,18,0,"1","130","D",30000,"D",30000,"D"
"20091",1908895,17,0,"1","130","D",250,"D",.,"C"
"20091",1908905,22,0,"1","130","D",900,"D",900,"D"
"20091",1908905,23,0,"1","130","D",900,"D",900,"D"
"20091",1908915,30,0,"1","130","D",11000,"D",2000,"D"
"20091",1908915,31,0,"1","800","D",5000,"D",6500,"D"
"20091",1908965,28,0,"1","120","D",900,"D",0,"D"
"20091",1908965,29,0,"1","130","D",9000,"D",1300,"D"
"20091",1908965,30,0,"1","800","D",30000,"D",35000,"D"
"20091",1909075,32,0,"1","510","D",1120,"D",3380,"D"
"20091",1909105,22,0,"1","130","D",11351,"D",13000,"D"
"20091",1909105,23,0,"1","510","D",3200,"D",0,"D"
"20091",1909235,20,0,"1","130","D",200,"D",.,"C"
"20091",1909325,28,0,"1","800","D",12000,"D",12000,"D"
"20091",1909325,29,0,"1","130","D",6000,"D",.,"C"
"20091",1909365,26,0,"1","120","D",200,"D",0,"D"
"20091",1909365,27,0,"1","130","D",3000,"D",4000,"D"
"20091",1909395,20,0,"1","800","D",11000,"D",13000,"D"
"20091",1909435,22,0,"1","120","D",58,"D",59,"D"
"20091",1909435,23,0,"1","130","D",82,"D",110,"D"
"20091",1909435,24,0,"1","130","D",800,"D",1200,"D"
"20091",1909495,23,0,"1","200","D",400,"D",0,"D"
"20091",1909545,21,0,"1","700","D",4000,"D",4800,"D"
"20091",1909555,23,0,"1","130","D",263,"F",.,"C"
"20091",1909565,22,0,"1","800","D",8000,"F",.,"C"
"20091",1909575,22,0,"1","120","D",800,"D",1000,"D"
"20091",1909575,23,0,"1","130","D",9000,"D",14000,"D"
"20091",1909585,23,0,"1","130","D",75,"D",75,"D"
"20091",1909595,18,0,"1","130","D",565,"D",400,"D"
"20091",1909645,59,0,"1","130","D",1982,"D",4391,"D"
"20091",1909645,60,0,"1","130","D",5298,"D",7938,"D"
"20091",1909645,61,0,"1","130","D",4084,"D",5104,"D"
"20091",1909645,62,0,"1","130","D",22521,"D",23112,"D"
"20091",1909645,63,0,"1","130","D",9543,"D",0,"D"
"20091",1909645,64,0,"1","800","D",13202,"D",14702,"D"
"20091",1909665,41,0,"1","130","D",3000,"F",.,"C"
"20091",1909675,36,0,"1","130","D",2000,"D",2000,"D"
"20091",1909675,37,0,"1","800","D",34000,"F",.,"C"
"20091",1909725,24,0,"1","130","D",2000,"D",.,"C"
"20091",1909735,33,0,"1","130","D",800,"D",400,"D"
"20091",1909735,34,0,"1","120","D",400,"D",0,"D"
"20091",1909745,19,0,"1","130","D",3000,"D",0,"D"
"20091",1909755,23,0,"1","510","D",1235,"D",2200,"D"
"20091",1909775,36,0,"1","120","D",1400,"D",0,"D"
"20091",1909775,37,0,"1","120","D",200,"D",0,"D"
"20091",1909775,38,0,"1","130","D",16000,"D",8000,"D"
"20091",1909775,39,0,"1","130","D",10000,"D",0,"D"
"20091",1909775,40,0,"1","130","D",1000,"D",0,"D"
"20091",1909775,41,0,"1","800","D",53,"D",600,"D"
"20091",1909785,30,0,"1","130","D",200,"D",1000,"D"
"20091",1909785,31,0,"1","700","D",2300,"D",4000,"D"
"20091",1909815,29,0,"1","130","D",266,"D",827,"D"
"20091",1909845,22,0,"1","800","D",9000,"D",9000,"D"
"20091",1909865,16,0,"1","130","D",20000,"D",15000,"D"
"20091",1909905,25,0,"1","130","D",7100,"D",.,"C"
"20091",1909905,26,0,"1","700","D",150,"D",0,"D"
"20091",1909905,27,0,"1","800","D",2300,"D",2300,"D"
"20091",1909975,16,0,"1","130","D",2100,"D",1200,"D"
"20091",1910025,31,0,"1","130","D",50,"D",50,"D"
"20091",1910025,32,0,"1","130","D",100,"D",100,"D"
"20091",1910055,28,0,"1","120","D",777,"D",0,"D"
"20091",1910055,29,0,"1","120","D",91,"D",150,"D"
"20091",1910055,30,0,"1","120","D",125,"D",0,"D"
"20091",1910055,31,0,"1","130","D",3000,"D",100,"D"
"20091",1910055,32,0,"1","700","D",300,"D",500,"D"
"20091",1910115,27,0,"1","130","D",300,"D",800,"D"
"20091",1910135,24,0,"1","130","D",2100,"D",.,"C"
"20091",1910135,25,0,"1","200","D",600,"D",1100,"D"
"20091",1910155,17,0,"1","120","D",1460,"D",1220,"D"
"20091",1910155,18,0,"1","130","D",2400,"D",1700,"D"
"20091",1910155,19,0,"1","130","D",3637,"D",3000,"D"
"20091",1910155,20,0,"1","130","D",425,"D",300,"D"
"20091",1910155,21,0,"1","130","D",400,"D",150,"D"
"20091",1910155,22,0,"1","130","D",300,"D",100,"D"
"20091",1910155,23,0,"1","700","D",400,"D",400,"D"
"20091",1910155,24,0,"1","800","D",750,"D",1911,"D"
"20091",1910155,25,0,"1","800","D",3000,"D",2500,"D"
"20091",1910315,18,0,"1","130","D",3000,"D",.,"C"
"20091",1910315,19,0,"1","130","D",2500,"D",.,"C"
"20091",1910325,24,0,"1","130","D",3000,"D",2000,"D"
"20091",1910345,34,0,"1","130","D",2500,"F",.,"C"
"20091",1910375,20,0,"1","130","D",2970,"F",.,"C"
"20091",1910425,17,0,"1","130","D",350,"D",350,"D"
"20091",1910425,18,0,"1","800","D",8000,"D",8500,"D"
"20091",1910435,24,0,"1","130","D",12000,"D",12000,"D"
"20091",1910435,25,0,"1","130","D",1500,"D",0,"D"
"20091",1910455,47,0,"1","120","D",829,"D",.,"C"
"20091",1910455,48,0,"1","120","D",1078,"D",2000,"D"
"20091",1910455,49,0,"1","120","D",144,"D",0,"D"
"20091",1910455,50,0,"1","120","D",1700,"D",500,"D"
"20091",1910455,51,0,"1","130","D",4425,"D",3000,"D"
"20091",1910475,22,0,"1","120","D",35,"D",0,"D"
"20091",1910475,23,0,"1","130","D",7225,"F",73,"D"
"20091",1910515,21,0,"1","120","D",200,"D",1000,"D"
"20091",1910535,25,0,"1","130","D",300,"D",300,"D"
"20091",1910615,23,0,"1","130","D",40,"F",.,"C"
"20091",1910765,30,0,"1","120","D",533,"D",0,"D"
"20091",1910765,31,0,"1","120","D",1148,"D",500,"D"
"20091",1910805,18,0,"1","130","D",1,"D",0,"D"
"20091",1910825,27,0,"1","120","D",1000,"D",0,"D"
"20091",1910895,23,0,"1","510","D",800,"D",1400,"D"
"20091",1910895,24,0,"1","700","D",2000,"D",2000,"D"
"20091",1910945,37,0,"1","130","D",3600,"D",188,"D"
"20091",1910945,38,0,"1","130","D",15049,"D",17934,"D"
"20091",1910945,39,0,"1","130","D",282,"D",178,"D"
"20091",1910945,40,0,"1","120","D",2345,"D",1800,"D"
"20091",1910975,19,0,"1","130","D",700,"D",0,"D"
"20091",1910985,11,0,"1","130","D",10000,"D",3000,"D"
"20091",1910985,12,0,"1","510","D",1880,"D",0,"D"
"20091",1911035,30,0,"1","120","D",83,"D",221,"D"
"20091",1911035,31,0,"1","130","D",350,"D",192,"D"
"20091",1911105,21,0,"1","120","D",2000,"D",0,"D"
"20091",1911145,22,0,"1","130","D",700,"D",200,"D"
"20091",1911165,19,0,"1","130","D",310,"F",500,"D"
"20091",1911175,19,0,"1","130","D",6000,"D",1200,"D"
"20091",1911175,20,0,"1","130","D",8000,"D",1800,"D"
"20091",1911175,21,0,"1","510","D",800,"D",0,"D"
"20091",1911185,23,0,"1","130","D",5000,"D",15000,"D"
"20091",1911215,27,0,"1","130","D",887,"D",.,"C"
"20091",1911215,28,0,"1","130","D",82,"D",.,"C"
"20091",1911245,22,0,"1","130","D",2000,"D",.,"C"
"20091",1911245,23,0,"1","130","D",900,"D",.,"C"
"20091",1911245,24,0,"1","120","D",1500,"D",.,"C"
"20091",1911255,61,0,"1","130","D",1250,"D",3000,"D"
"20091",1911255,62,0,"1","130","D",1250,"D",3000,"D"
"20091",1911305,48,0,"1","130","D",658,"D",4000,"D"
"20091",1911305,49,0,"1","120","D",362,"D",0,"D"
"20091",1911345,23,0,"1","700","D",600,"D",0,"D"
"20091",1911355,22,0,"1","130","D",3000,"D",0,"D"
"20091",1911365,17,0,"1","120","D",400,"D",400,"D"
"20091",1911385,43,0,"1","130","D",783,"D",0,"D"
"20091",1911395,22,0,"1","120","D",200,"D",200,"D"
"20091",1911395,23,0,"1","130","D",2500,"D",1800,"D"
"20091",1911395,24,0,"1","130","D",5000,"D",5000,"D"
"20091",1911405,19,0,"1","130","D",300,"D",0,"D"
"20091",1911505,26,0,"1","130","D",14000,"D",15000,"D"
"20091",1911505,27,0,"1","800","D",31000,"D",31000,"D"
"20091",1911515,30,0,"1","120","D",769,"D",0,"D"
"20091",1911515,31,0,"1","130","D",2000,"D",3000,"D"
"20091",1911515,32,0,"1","800","D",100000,"D",80000,"D"
"20091",1911575,41,0,"1","130","D",15000,"D",16300,"D"
"20091",1911665,22,0,"1","130","D",5005,"D",0,"D"
"20091",1911665,23,0,"1","130","D",1000,"D",0,"D"
"20091",1911665,24,0,"1","510","D",24000,"D",0,"D"
"20091",1911685,37,0,"1","120","D",200,"D",0,"D"
"20091",1911685,38,0,"1","120","D",70,"D",.,"C"
"20091",1911685,39,0,"1","130","D",9000,"D",.,"C"
"20091",1911685,40,0,"1","130","D",16000,"D",.,"C"
"20091",1911685,41,0,"1","130","D",10000,"D",.,"C"
"20091",1911685,42,0,"1","130","D",9000,"D",.,"C"
"20091",1911685,43,0,"1","130","D",2200,"D",.,"C"
"20091",1911685,44,0,"1","700","D",800,"D",.,"C"
"20091",1911685,45,0,"1","700","D",100,"D",0,"D"
"20091",1911685,46,0,"1","700","D",200,"D",0,"D"
"20091",1911725,32,0,"1","120","D",1000,"D",2000,"D"
"20091",1911725,33,0,"1","130","D",20000,"D",30000,"D"
"20091",1911735,32,0,"1","700","D",140,"D",380,"D"
"20091",1911735,33,0,"1","700","D",10000,"D",.,"C"
"20091",1911755,19,0,"1","130","D",10000,"D",.,"C"
"20091",1911865,26,0,"1","130","D",642,"D",680,"D"
"20091",1911945,24,0,"1","200","D",6000,"D",6000,"D"
"20091",1912055,24,0,"1","130","D",17000,"D",6000,"D"
"20091",1912055,25,0,"1","800","D",35000,"D",0,"D"
"20091",1912155,15,0,"1","120","D",500,"D",500,"D"
"20091",1912155,16,0,"1","130","D",1900,"F",.,"C"
"20091",1912165,28,0,"1","120","D",1,"D",0,"D"
"20091",1912165,29,0,"1","130","D",350,"D",0,"D"
"20091",1912185,20,0,"1","130","D",6500,"D",.,"C"
"20091",1912195,31,0,"1","130","D",6400,"D",9000,"D"
"20091",1912195,32,0,"1","800","D",32000,"D",33000,"D"
"20091",1912325,26,0,"1","700","D",400,"D",0,"D"
"20091",1912325,27,0,"1","800","D",7000,"D",7000,"D"
"20091",1912395,21,0,"1","110","D",80,"D",80,"D"
"20091",1912395,22,0,"1","130","D",45000,"D",35000,"D"
"20091",1912445,41,0,"1","120","D",183,"D",700,"D"
"20091",1912445,42,0,"1","120","D",48,"D",300,"D"
"20091",1912445,43,0,"1","130","D",6200,"D",300,"D"
"20091",1912455,18,0,"1","130","D",20000,"D",7000,"D"
"20091",1912535,23,0,"1","800","D",15000,"D",5000,"D"
"20091",1912555,18,0,"1","130","D",80,"D",40,"D"
"20091",1912585,16,0,"1","130","D",120,"D",.,"C"
"20091",1912585,17,0,"1","130","D",1600,"D",.,"C"
"20091",1912585,18,0,"1","800","D",7000,"D",.,"C"
"20091",1912635,17,0,"1","130","D",4000,"D",3000,"D"
"20091",1912705,23,0,"1","120","D",1200,"D",2000,"D"
"20091",1912705,24,0,"1","130","D",7000,"D",10000,"D"
"20091",1912855,22,0,"1","130","D",1800,"D",1800,"D"
"20091",1912905,18,0,"1","130","D",500,"D",.,"C"
"20091",1912985,18,0,"1","130","D",483,"D",0,"D"
"20091",1913015,26,0,"1","130","D",5600,"D",.,"C"
"20091",1913015,27,0,"1","200","D",800,"D",0,"D"
"20091",1913025,21,0,"1","130","D",35000,"D",20000,"D"
"20091",1913035,18,0,"1","130","D",1500,"F",.,"C"
"20091",1913045,15,0,"1","130","D",2000,"D",1000,"D"
"20091",1913075,22,0,"1","130","D",3500,"D",5000,"D"
"20091",1913095,21,0,"1","800","D",20000,"D",20000,"D"
"20091",1913125,22,0,"1","110","D",300,"D",300,"D"
"20091",1913125,23,0,"1","120","D",300,"D",300,"D"
"20091",1913125,24,0,"1","130","D",600,"D",600,"D"
"20091",1913135,22,0,"1","110","D",1200,"D",500,"D"
"20091",1913135,23,0,"1","130","D",500,"D",500,"D"
"20091",1913165,19,0,"1","130","D",1400,"D",0,"D"
"20091",1913165,20,0,"1","800","D",5,"F",.,"C"
"20091",1913175,23,0,"1","130","D",3000,"D",.,"C"
"20091",1913235,27,0,"1","130","D",30000,"D",30000,"D"
"20091",1913245,18,0,"1","130","D",4000,"D",.,"C"
"20091",1913305,36,0,"1","120","D",120,"D",.,"C"
"20091",1913305,37,0,"1","120","D",25,"D",.,"C"
"20091",1913305,38,0,"1","130","D",1600,"D",.,"C"
"20091",1913375,32,0,"1","120","D",700,"D",1200,"D"
"20091",1913375,33,0,"1","130","D",6000,"D",8000,"D"
"20091",1913385,23,0,"1","130","D",1100,"F",.,"C"
"20091",1913395,20,0,"1","130","D",300,"D",0,"D"
"20091",1913415,15,0,"1","130","D",400,"D",0,"D"
"20091",1913435,27,0,"1","110","D",500,"D",0,"D"
"20091",1913435,28,0,"1","130","D",550,"D",0,"D"
"20091",1913445,16,0,"1","120","D",53,"D",0,"D"
"20091",1913445,17,0,"1","130","D",301,"D",185,"D"
"20091",1913455,21,0,"1","700","D",800,"D",0,"D"
"20091",1913455,22,0,"1","700","D",1400,"D",1700,"D"
"20091",1913455,23,0,"1","700","D",1400,"D",1700,"D"
"20091",1913495,32,0,"1","120","D",100,"D",300,"D"
"20091",1913495,33,0,"1","120","D",250,"D",100,"D"
"20091",1913495,34,0,"1","130","D",5000,"D",3000,"D"
"20091",1913495,35,0,"1","130","D",2400,"D",3300,"D"
"20091",1913525,51,0,"1","130","D",2600,"D",.,"C"
"20091",1913525,52,0,"1","800","D",900,"D",2000,"D"
"20091",1913565,24,0,"1","130","D",400,"D",900,"D"
"20091",1913615,31,0,"1","130","D",7500,"D",7500,"D"
"20091",1913615,32,0,"1","800","D",75000,"D",78000,"D"
"20091",1913625,18,0,"1","130","D",1200,"D",1500,"D"
"20091",1913655,22,0,"1","130","D",1200,"D",1100,"D"
"20091",1913685,33,0,"1","130","D",50,"D",50,"D"
"20091",1913735,31,0,"1","130","D",320,"D",0,"D"
"20091",1913755,80,0,"1","120","D",2400,"D",2400,"D"
"20091",1913755,81,0,"1","130","D",600,"D",600,"D"
"20091",1913755,82,0,"1","110","D",1300,"D",300,"D"
"20091",1913755,83,0,"1","700","D",2000,"D",1000,"D"
"20091",1913755,84,0,"1","800","D",525,"D",1200,"D"
"20091",1913835,21,0,"1","130","D",6000,"D",2000,"D"
"20091",1913835,22,0,"1","130","D",5000,"D",7000,"D"
"20091",1913885,21,0,"1","130","D",3000,"D",6000,"D"
"20091",1913915,16,0,"1","130","D",125,"F",.,"C"
"20091",1913985,18,0,"1","130","D",17000,"D",15000,"D"
"20091",1914015,14,0,"1","110","D",90,"D",90,"D"
"20091",1914025,52,0,"1","130","D",4000,"D",1500,"D"
"20091",1914035,21,0,"1","130","D",200,"D",200,"D"
"20091",1914055,25,0,"1","120","D",400,"D",400,"D"
"20091",1914055,26,0,"1","130","D",40000,"D",30000,"D"
"20091",1914115,22,0,"1","130","D",4000,"D",4000,"D"
"20091",1914205,29,0,"1","130","D",12500,"D",10000,"D"
"20091",1914215,20,0,"1","130","D",2300,"D",.,"C"
"20091",1914235,26,0,"1","130","D",2300,"D",1800,"D"
"20091",1914235,27,0,"1","130","D",3200,"D",2500,"D"
"20091",1914255,21,0,"1","130","D",29,"D",0,"D"
"20091",1914335,42,0,"1","130","D",9200,"D",9500,"D"
"20091",1914335,43,0,"1","130","D",900,"D",500,"D"
"20091",1914385,28,0,"1","120","D",320,"D",100,"D"
"20091",1914385,29,0,"1","130","D",4025,"D",918,"D"
"20091",1914385,30,0,"1","130","D",2170,"D",0,"D"
"20091",1914385,31,0,"1","130","D",8461,"D",93,"D"
"20091",1914395,20,0,"1","130","D",330,"D",0,"D"
"20091",1914395,21,0,"1","800","D",10500,"D",9000,"D"
"20091",1914425,29,0,"1","120","D",200,"D",200,"D"
"20091",1914495,25,0,"1","130","D",4483,"D",2000,"D"
"20091",1914495,26,0,"1","700","D",15800,"D",0,"D"
"20091",1914495,27,0,"1","800","D",3000,"D",3000,"D"
"20091",1914555,18,0,"1","120","D",500,"D",500,"D"
"20091",1914555,19,0,"1","130","D",11000,"D",8000,"D"
"20091",1914555,20,0,"1","700","D",500,"D",1200,"D"
"20091",1914565,40,0,"1","120","D",1700,"D",1700,"D"
"20091",1914565,41,0,"1","120","D",1700,"D",1700,"D"
"20091",1914565,42,0,"1","130","D",1,"D",1,"D"
"20091",1914565,43,0,"1","130","D",600,"D",600,"D"
"20091",1914575,27,0,"1","130","D",350,"D",.,"C"
"20091",1914615,23,0,"1","130","D",3000,"D",4000,"D"
"20091",1914645,19,0,"1","130","D",400,"D",400,"D"
"20091",1914685,29,0,"1","130","D",2200,"D",.,"C"
"20091",1914725,49,0,"1","130","D",3000,"D",.,"C"
"20091",1914725,50,0,"1","130","D",7500,"D",13000,"D"
"20091",1914725,51,0,"1","130","D",4000,"D",7000,"D"
"20091",1914885,25,0,"1","130","D",3000,"D",0,"D"
"20091",1914895,34,0,"1","130","D",1000,"D",1000,"D"
"20091",1914895,35,0,"1","130","D",400,"D",0,"D"
"20091",1914965,22,0,"1","130","D",2700,"F",.,"C"
"20091",1914975,32,0,"1","130","D",15000,"D",7000,"D"
"20091",1914975,33,0,"1","800","D",8000,"D",9000,"D"
"20091",1915005,20,0,"1","130","D",300,"D",400,"D"
"20091",1915035,30,0,"1","120","D",3000,"F",0,"D"
"20091",1915035,31,0,"1","130","D",2400,"D",0,"D"
"20091",1915085,23,0,"1","120","D",313,"D",0,"D"
"20091",1915085,24,0,"1","130","D",431,"D",0,"D"
"20091",1915195,36,0,"1","510","D",1700,"D",1000,"D"
"20091",1915215,18,0,"1","120","D",82,"D",.,"C"
"20091",1915215,19,0,"1","120","D",24,"D",.,"C"
"20091",1915215,20,0,"1","130","D",2500,"D",.,"C"
"20091",1915235,22,0,"1","130","D",4000,"D",4500,"D"
"20091",1915275,22,0,"1","130","D",1300,"D",0,"D"
"20091",1915365,35,0,"1","130","D",27500,"D",20000,"D"
"20091",1915385,28,0,"1","120","D",125,"D",125,"D"
"20091",1915385,29,0,"1","120","D",1600,"D",500,"D"
"20091",1915385,30,0,"1","130","D",950,"D",950,"D"
"20091",1915385,31,0,"1","130","D",1200,"D",600,"D"
