"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20091",1906895,73,8,"1",.,"A",5,"E","190","D"
"20091",1911395,57,0,"1",1,"D",.,"H",,"A"
"20091",1911395,57,1,"1",.,"A",10,"E","120","D"
"20091",1911395,57,2,"1",.,"A",1,"E","140","D"
"20091",1911395,57,3,"1",.,"A",51,"E","150","D"
"20091",1911395,57,4,"1",.,"A",14,"E","160","D"
"20091",1911395,57,5,"1",.,"A",4,"E","170","D"
"20091",1911395,57,6,"1",.,"A",192,"E","180","D"
"20091",1911395,57,7,"1",.,"A",8,"E","190","D"
"20091",1911675,83,0,"1",2,"D",.,"H",,"A"
"20091",1911675,83,1,"1",.,"A",29,"E","120","D"
"20091",1911675,83,2,"1",.,"A",4,"E","140","D"
"20091",1911675,83,3,"1",.,"A",245,"E","150","D"
"20091",1911675,83,4,"1",.,"A",30,"E","160","D"
"20091",1911675,83,5,"1",.,"A",35,"E","170","D"
"20091",1911675,83,6,"1",.,"A",301,"E","180","D"
"20091",1911675,83,7,"1",.,"A",56,"E","190","D"
"20091",1915985,61,0,"1",1,"D",.,"H",,"A"
"20091",1915985,61,1,"1",.,"A",14,"E","200","D"
"20091",1915985,61,2,"1",.,"A",72,"E","210","D"
"20091",1915985,61,3,"1",.,"A",14,"E","220","D"
"20091",1916045,95,0,"1",1,"D",.,"H",,"A"
"20091",1916045,95,1,"1",.,"A",2,"E","120","D"
"20091",1916045,95,2,"1",.,"A",18,"E","150","D"
"20091",1916045,95,3,"1",.,"A",4,"E","160","D"
"20091",1916045,95,4,"1",.,"A",1,"E","170","D"
"20091",1916045,95,5,"1",.,"A",58,"E","180","D"
"20091",1916045,95,6,"1",.,"A",2,"E","190","D"
"20091",1916565,49,0,"1",1,"D",.,"H",,"A"
"20091",1916565,49,1,"1",.,"A",630,"E","100","D"
"20091",1916565,49,2,"1",.,"A",170,"E","110","D"
"20091",1916815,63,0,"1",1,"D",.,"H",,"A"
"20091",1916815,63,1,"1",.,"A",15,"E","120","D"
"20091",1916815,63,2,"1",.,"A",1,"E","140","D"
"20091",1916815,63,3,"1",.,"A",104,"E","150","D"
"20091",1916815,63,4,"1",.,"A",12,"E","160","D"
"20091",1916815,63,5,"1",.,"A",15,"E","170","D"
"20091",1916815,63,6,"1",.,"A",129,"E","180","D"
"20091",1916815,63,7,"1",.,"A",24,"E","190","D"
"20091",1919805,50,0,"1",1,"D",.,"H",,"A"
"20091",1919805,50,1,"1",.,"A",8,"E","130","D"
"20091",1919805,50,2,"1",.,"A",4,"E","150","D"
"20091",1919805,50,3,"1",.,"A",23,"E","180","D"
"20091",1919805,50,4,"1",.,"A",14,"E","190","D"
"20091",1919805,50,5,"1",.,"A",1,"E","210","D"
"20091",1920945,63,0,"1",1,"D",.,"H",,"A"
"20091",1920945,63,1,"1",.,"A",39,"E","120","D"
"20091",1920945,63,2,"1",.,"A",7,"E","140","D"
"20091",1920945,63,3,"1",.,"A",280,"E","150","D"
"20091",1920945,63,4,"1",.,"A",28,"E","160","D"
"20091",1920945,63,5,"1",.,"A",20,"E","170","D"
"20091",1920945,63,6,"1",.,"A",26,"E","190","D"
"20091",1921325,62,0,"1",1,"D",.,"H",,"A"
"20091",1921325,62,1,"1",.,"A",29,"E","120","D"
"20091",1921325,62,2,"1",.,"A",3,"E","140","D"
"20091",1921325,62,3,"1",.,"A",218,"E","150","D"
"20091",1921325,62,4,"1",.,"A",27,"E","160","D"
"20091",1921325,62,5,"1",.,"A",31,"E","170","D"
"20091",1921325,62,6,"1",.,"A",271,"E","180","D"
"20091",1921325,62,7,"1",.,"A",51,"E","190","D"
"20091",1921595,42,0,"1",1,"D",.,"H",,"A"
"20091",1921595,42,1,"1",.,"A",11,"E","120","D"
"20091",1921595,42,2,"1",.,"A",1,"E","140","D"
"20091",1921595,42,3,"1",.,"A",57,"E","150","D"
"20091",1921595,42,4,"1",.,"A",2,"E","160","D"
"20091",1921595,42,5,"1",.,"A",11,"E","170","D"
"20091",1921595,42,6,"1",.,"A",276,"E","180","D"
"20091",1921595,42,7,"1",.,"A",167,"E","190","D"
"20091",1922505,48,0,"1",1,"D",.,"H",,"A"
"20091",1922505,48,1,"1",.,"A",10,"E","120","D"
"20091",1922505,48,2,"1",.,"A",1,"E","140","D"
"20091",1922505,48,3,"1",.,"A",42,"E","150","D"
"20091",1922505,48,4,"1",.,"A",11,"E","160","D"
"20091",1922505,48,5,"1",.,"A",3,"E","170","D"
"20091",1922505,48,6,"1",.,"A",157,"E","180","D"
"20091",1922505,48,7,"1",.,"A",6,"E","190","D"
"20091",1923515,93,0,"1",2,"D",.,"H",,"A"
"20091",1923515,93,1,"1",.,"A",23,"E","120","D"
"20091",1923515,93,2,"1",.,"A",3,"E","140","D"
"20091",1923515,93,3,"1",.,"A",197,"E","150","D"
"20091",1923515,93,4,"1",.,"A",24,"E","160","D"
"20091",1923515,93,5,"1",.,"A",28,"E","170","D"
"20091",1923515,93,6,"1",.,"A",244,"E","180","D"
"20091",1923515,93,7,"1",.,"A",46,"E","190","D"
"20091",1923515,93,8,"1",.,"A",35,"E","200","D"
"20091",1923515,93,9,"1",.,"A",45,"E","210","D"
"20091",1923515,93,10,"1",.,"A",55,"E","220","D"
"20091",1925015,85,0,"1",1,"D",.,"H",,"A"
"20091",1925015,85,1,"1",.,"A",12,"E","120","D"
"20091",1925015,85,2,"1",.,"A",1,"E","140","D"
"20091",1925015,85,3,"1",.,"A",76,"E","150","D"
"20091",1925015,85,4,"1",.,"A",9,"E","160","D"
"20091",1925015,85,5,"1",.,"A",11,"E","170","D"
"20091",1925015,85,6,"1",.,"A",94,"E","180","D"
"20091",1925015,85,7,"1",.,"A",17,"E","190","D"
"20091",1926165,81,0,"1",1,"D",.,"H",,"A"
"20091",1926165,81,1,"1",.,"A",141,"E","100","D"
"20091",1926165,81,2,"1",.,"A",37,"E","110","D"
"20091",1926165,81,3,"1",.,"A",49,"E","120","D"
"20091",1926165,81,4,"1",.,"A",239,"E","130","D"
"20091",1926165,81,5,"1",.,"A",7,"E","140","D"
"20091",1926165,81,6,"1",.,"A",411,"E","150","D"
"20091",1926165,81,7,"1",.,"A",51,"E","160","D"
"20091",1926165,81,8,"1",.,"A",59,"E","170","D"
"20091",1926165,81,9,"1",.,"A",510,"E","180","D"
"20091",1926165,81,10,"1",.,"A",96,"E","190","D"
"20091",1927025,50,0,"1",1,"D",.,"H",,"A"
"20091",1927025,50,1,"1",.,"A",28,"E","120","D"
"20091",1927025,50,2,"1",.,"A",5,"E","140","D"
"20091",1927025,50,3,"1",.,"A",205,"E","150","D"
"20091",1927025,50,4,"1",.,"A",18,"E","160","D"
"20091",1927025,50,5,"1",.,"A",15,"E","170","D"
"20091",1927025,50,6,"1",.,"A",18,"E","190","D"
"20091",1927605,85,0,"1",1,"D",.,"H",,"A"
"20091",1927605,85,1,"1",.,"A",6,"E","150","D"
"20091",1927605,85,2,"1",.,"A",1,"E","160","D"
"20091",1927605,85,3,"1",.,"A",13,"E","180","D"
"20091",1929724,53,0,"1",1,"D",.,"H",,"A"
"20091",1929724,53,1,"1",.,"A",13,"E","100","D"
"20091",1929724,53,2,"1",.,"A",4,"E","110","D"
"20091",1929724,53,3,"1",.,"A",11,"E","120","D"
"20091",1929724,53,4,"1",.,"A",1,"E","140","D"
"20091",1929724,53,5,"1",.,"A",57,"E","150","D"
"20091",1929724,53,6,"1",.,"A",5,"E","160","D"
"20091",1929724,53,7,"1",.,"A",4,"E","170","D"
"20091",1929724,53,8,"1",.,"A",5,"E","190","D"
"20091",1929884,46,0,"1",2,"D",.,"H",,"A"
"20091",1929884,46,1,"1",.,"A",4,"E","120","D"
"20091",1929884,46,2,"1",.,"A",11,"E","150","D"
"20091",1929884,46,3,"1",.,"A",2,"E","160","D"
"20091",1929884,46,4,"1",.,"A",1,"E","170","D"
"20091",1929884,46,5,"1",.,"A",2,"E","190","D"
"20091",1930234,54,0,"1",1,"D",.,"H",,"A"
"20091",1930234,54,1,"1",.,"A",3,"E","120","D"
"20091",1930234,54,2,"1",.,"A",31,"E","150","D"
"20091",1930234,54,3,"1",.,"A",7,"E","160","D"
"20091",1930234,54,4,"1",.,"A",3,"E","170","D"
"20091",1930234,54,5,"1",.,"A",6,"E","190","D"
"20091",1932224,38,0,"1",1,"D",.,"H",,"A"
"20091",1932224,38,1,"1",.,"A",81,"E","120","D"
"20091",1932224,38,2,"1",.,"A",14,"E","140","D"
"20091",1932224,38,3,"1",.,"A",561,"E","150","D"
"20091",1932224,38,4,"1",.,"A",51,"E","160","D"
"20091",1932224,38,5,"1",.,"A",41,"E","170","D"
"20091",1932224,38,6,"1",.,"A",52,"E","190","D"
"20091",1932394,114,0,"1",2,"D",.,"H",,"A"
"20091",1932394,114,1,"1",.,"A",155,"E","100","D"
"20091",1932394,114,2,"1",.,"A",42,"E","110","D"
"20091",1932394,114,3,"1",.,"A",59,"E","120","D"
"20091",1932394,114,4,"1",.,"A",271,"E","130","D"
"20091",1932394,114,5,"1",.,"A",8,"E","140","D"
"20091",1932394,114,6,"1",.,"A",466,"E","150","D"
"20091",1932394,114,7,"1",.,"A",57,"E","160","D"
"20091",1932394,114,8,"1",.,"A",67,"E","170","D"
"20091",1932394,114,9,"1",.,"A",578,"E","180","D"
"20091",1932394,114,10,"1",.,"A",109,"E","190","D"
"20091",1933064,82,0,"1",3,"D",.,"H",,"A"
"20091",1933064,82,1,"1",.,"A",8,"E","120","D"
"20091",1933064,82,2,"1",.,"A",1,"E","140","D"
"20091",1933064,82,3,"1",.,"A",42,"E","150","D"
"20091",1933064,82,4,"1",.,"A",3,"E","160","D"
"20091",1933064,82,5,"1",.,"A",3,"E","170","D"
"20091",1933064,82,6,"1",.,"A",3,"E","190","D"
"20091",1934274,23,0,"1",1,"D",134,"F","210","D"
"20091",1934694,28,0,"1",1,"D",.,"H",,"A"
"20091",1934694,28,1,"1",.,"A",62,"E","100","D"
"20091",1934694,28,2,"1",.,"A",20,"E","110","D"
"20091",1934694,28,3,"1",.,"A",44,"E","120","D"
"20091",1934694,28,4,"1",.,"A",117,"E","130","D"
"20091",1934694,28,5,"1",.,"A",7,"E","140","D"
"20091",1934694,28,6,"1",.,"A",279,"E","150","D"
"20091",1934694,28,7,"1",.,"A",25,"E","160","D"
"20091",1934694,28,8,"1",.,"A",20,"E","170","D"
"20091",1934694,28,9,"1",.,"A",26,"E","190","D"
"20091",1936134,102,0,"1",1,"D",.,"H",,"A"
"20091",1936134,102,1,"1",.,"A",25,"E","120","D"
"20091",1936134,102,2,"1",.,"A",3,"E","140","D"
"20091",1936134,102,3,"1",.,"A",208,"E","150","D"
"20091",1936134,102,4,"1",.,"A",25,"E","160","D"
"20091",1936134,102,5,"1",.,"A",30,"E","170","D"
"20091",1936134,102,6,"1",.,"A",258,"E","180","D"
"20091",1936134,102,7,"1",.,"A",51,"E","190","D"
"20091",1939374,55,0,"1",1,"D",.,"H",,"A"
"20091",1939374,55,1,"1",.,"A",399,"E","100","D"
"20091",1939374,55,2,"1",.,"A",108,"E","110","D"
"20091",1939374,55,3,"1",.,"A",693,"E","130","D"
"20091",1939914,87,0,"1",2,"D",.,"H",,"A"
"20091",1939914,87,1,"1",.,"A",66,"E","120","D"
"20091",1939914,87,2,"1",.,"A",9,"E","140","D"
"20091",1939914,87,3,"1",.,"A",555,"E","150","D"
"20091",1939914,87,4,"1",.,"A",69,"E","160","D"
"20091",1939914,87,5,"1",.,"A",80,"E","170","D"
"20091",1939914,87,6,"1",.,"A",688,"E","180","D"
"20091",1939914,87,7,"1",.,"A",133,"E","190","D"
"20091",1940795,48,0,"1",1,"D",46,"F","100","D"
"20091",1942095,66,0,"1",1,"D",.,"H",,"A"
"20091",1942095,66,1,"1",.,"A",21,"E","120","D"
"20091",1942095,66,2,"1",.,"A",4,"E","140","D"
"20091",1942095,66,3,"1",.,"A",189,"E","150","D"
"20091",1942095,66,4,"1",.,"A",50,"E","160","D"
"20091",1942095,66,5,"1",.,"A",21,"E","170","D"
"20091",1942095,66,6,"1",.,"A",45,"E","190","D"
"20091",1942164,80,0,"1",1,"D",.,"H",,"A"
"20091",1942164,80,1,"1",.,"A",14,"E","120","D"
"20091",1942164,80,2,"1",.,"A",2,"E","140","D"
"20091",1942164,80,3,"1",.,"A",70,"E","150","D"
"20091",1942164,80,4,"1",.,"A",19,"E","160","D"
"20091",1942164,80,5,"1",.,"A",6,"E","170","D"
"20091",1942164,80,6,"1",.,"A",262,"E","180","D"
"20091",1942164,80,7,"1",.,"A",11,"E","190","D"
"20091",1942164,80,8,"1",.,"A",12,"E","200","D"
"20091",1942164,80,9,"1",.,"A",18,"E","210","D"
"20091",1942164,80,10,"1",.,"A",19,"E","220","D"
"20091",1942954,99,0,"1",1,"D",.,"H",,"A"
"20091",1942954,99,1,"1",.,"A",1,"E","120","D"
"20091",1942954,99,2,"1",.,"A",15,"E","150","D"
"20091",1942954,99,3,"1",.,"A",3,"E","160","D"
"20091",1942954,99,4,"1",.,"A",1,"E","170","D"
"20091",1942954,99,5,"1",.,"A",48,"E","180","D"
"20091",1942954,99,6,"1",.,"A",2,"E","190","D"
"20091",1943074,71,0,"1",1,"D",.,"H",,"A"
"20091",1943074,71,1,"1",.,"A",49,"E","100","D"
"20091",1943074,71,2,"1",.,"A",20,"E","110","D"
"20091",1943074,71,3,"1",.,"A",17,"E","120","D"
"20091",1943074,71,4,"1",.,"A",86,"E","130","D"
"20091",1943074,71,5,"1",.,"A",2,"E","140","D"
"20091",1943074,71,6,"1",.,"A",148,"E","150","D"
"20091",1943074,71,7,"1",.,"A",18,"E","160","D"
"20091",1943074,71,8,"1",.,"A",21,"E","170","D"
"20091",1943074,71,9,"1",.,"A",183,"E","180","D"
"20091",1943074,71,10,"1",.,"A",34,"E","190","D"
"20091",1943074,71,11,"1",.,"A",26,"E","200","D"
"20091",1943074,71,12,"1",.,"A",30,"E","210","D"
"20091",1943074,71,13,"1",.,"A",41,"E","220","D"
"20091",1946804,36,0,"1",1,"D",.,"H",,"A"
"20091",1946804,36,1,"1",.,"A",13,"E","120","D"
"20091",1946804,36,2,"1",.,"A",2,"E","140","D"
"20091",1946804,36,3,"1",.,"A",80,"E","150","D"
"20091",1946804,36,4,"1",.,"A",12,"E","160","D"
"20091",1946804,36,5,"1",.,"A",9,"E","170","D"
"20091",1946804,36,6,"1",.,"A",120,"E","180","D"
"20091",1946804,36,7,"1",.,"A",14,"E","190","D"
"20091",1947484,82,0,"1",1,"D",.,"H",,"A"
"20091",1947484,82,1,"1",.,"A",33,"E","120","D"
"20091",1947484,82,2,"1",.,"A",7,"E","140","D"
"20091",1947484,82,3,"1",.,"A",296,"E","150","D"
"20091",1947484,82,4,"1",.,"A",71,"E","160","D"
"20091",1947484,82,5,"1",.,"A",33,"E","170","D"
"20091",1947484,82,6,"1",.,"A",70,"E","190","D"
"20091",1948384,50,0,"1",1,"D",.,"H",,"A"
"20091",1948384,50,1,"1",.,"A",14,"E","100","D"
"20091",1948384,50,2,"1",.,"A",4,"E","110","D"
"20091",1948384,50,3,"1",.,"A",11,"E","120","D"
"20091",1948384,50,4,"1",.,"A",24,"E","130","D"
"20091",1948384,50,5,"1",.,"A",1,"E","140","D"
"20091",1948384,50,6,"1",.,"A",52,"E","150","D"
"20091",1948384,50,7,"1",.,"A",2,"E","160","D"
"20091",1948384,50,8,"1",.,"A",15,"E","170","D"
"20091",1948384,50,9,"1",.,"A",67,"E","180","D"
"20091",1948384,50,10,"1",.,"A",10,"E","190","D"
"20091",1948405,42,0,"1",1,"D",.,"H",,"A"
"20091",1948405,42,1,"1",.,"A",15,"E","120","D"
"20091",1948405,42,2,"1",.,"A",1,"E","140","D"
"20091",1948405,42,3,"1",.,"A",104,"E","150","D"
"20091",1948405,42,4,"1",.,"A",12,"E","160","D"
"20091",1948405,42,5,"1",.,"A",15,"E","170","D"
"20091",1948405,42,6,"1",.,"A",129,"E","180","D"
"20091",1948405,42,7,"1",.,"A",24,"E","190","D"
"20091",1949294,42,0,"1",1,"D",.,"H",,"A"
"20091",1949294,42,1,"1",.,"A",29,"E","120","D"
"20091",1949294,42,2,"1",.,"A",6,"E","140","D"
"20091",1949294,42,3,"1",.,"A",193,"E","150","D"
"20091",1949294,42,4,"1",.,"A",28,"E","160","D"
"20091",1949294,42,5,"1",.,"A",22,"E","170","D"
"20091",1949294,42,6,"1",.,"A",288,"E","180","D"
"20091",1949294,42,7,"1",.,"A",34,"E","190","D"
"20091",1951193,72,0,"1",1,"D",.,"H",,"A"
"20091",1951193,72,1,"1",.,"A",139,"G","100","D"
"20091",1951193,72,2,"1",.,"A",40,"G","110","D"
"20091",1951193,72,3,"1",.,"A",81,"G","120","D"
"20091",1951193,72,4,"1",.,"A",15,"G","140","D"
"20091",1951193,72,5,"1",.,"A",522,"G","150","D"
"20091",1951193,72,6,"1",.,"A",141,"G","160","D"
"20091",1951193,72,7,"1",.,"A",46,"G","170","D"
"20091",1951193,72,8,"1",.,"A",1939,"G","180","D"
"20091",1951193,72,9,"1",.,"A",84,"G","190","D"
"20091",1951303,61,0,"1",4,"D",.,"H",,"A"
"20091",1951303,61,1,"1",.,"A",68,"E","100","D"
"20091",1951303,61,2,"1",.,"A",42,"E","110","D"
"20091",1952843,39,0,"1",1,"D",.,"H",,"A"
"20091",1952843,39,1,"1",.,"A",105,"E","100","D"
"20091",1952843,39,2,"1",.,"A",67,"E","110","D"
"20091",1952843,39,3,"1",.,"A",77,"E","120","D"
"20091",1952843,39,4,"1",.,"A",233,"E","130","D"
"20091",1952843,39,5,"1",.,"A",17,"E","140","D"
"20091",1952843,39,6,"1",.,"A",570,"E","150","D"
"20091",1952843,39,7,"1",.,"A",21,"E","160","D"
"20091",1952843,39,8,"1",.,"A",111,"E","170","D"
"20091",1952843,39,9,"1",.,"A",2739,"E","180","D"
"20091",1952843,39,10,"1",.,"A",1660,"E","190","D"
"20091",1952923,94,0,"1",1,"D",.,"H",,"A"
"20091",1952923,94,1,"1",.,"A",44,"E","100","D"
"20091",1952923,94,2,"1",.,"A",16,"E","110","D"
"20091",1953643,50,0,"1",1,"D",.,"H",,"A"
"20091",1953643,50,1,"1",.,"A",88,"E","130","D"
"20091",1954903,46,0,"1",2,"D",.,"H",,"A"
"20091",1954903,46,1,"1",.,"A",24,"E","120","D"
"20091",1954903,46,2,"1",.,"A",2,"E","140","D"
"20091",1954903,46,3,"1",.,"A",173,"E","150","D"
"20091",1954903,46,4,"1",.,"A",21,"E","160","D"
"20091",1954903,46,5,"1",.,"A",25,"E","170","D"
"20091",1954903,46,6,"1",.,"A",215,"E","180","D"
"20091",1954903,46,7,"1",.,"A",40,"E","190","D"
"20091",1956393,70,0,"1",1,"D",.,"H",,"A"
"20091",1956393,70,1,"1",.,"A",11,"E","120","D"
"20091",1956393,70,2,"1",.,"A",1,"E","140","D"
"20091",1956393,70,3,"1",.,"A",100,"E","150","D"
"20091",1956393,70,4,"1",.,"A",12,"E","160","D"
"20091",1956393,70,5,"1",.,"A",13,"E","170","D"
"20091",1956393,70,6,"1",.,"A",120,"E","180","D"
"20091",1956393,70,7,"1",.,"A",22,"E","190","D"
"20091",1956584,29,0,"1",1,"D",.,"H",,"A"
"20091",1956584,29,1,"1",.,"A",34,"E","120","D"
"20091",1956584,29,2,"1",.,"A",4,"E","140","D"
"20091",1956584,29,3,"1",.,"A",256,"E","150","D"
"20091",1956584,29,4,"1",.,"A",31,"E","160","D"
"20091",1956584,29,5,"1",.,"A",37,"E","170","D"
"20091",1956584,29,6,"1",.,"A",318,"E","180","D"
"20091",1956584,29,7,"1",.,"A",60,"E","190","D"
"20091",1957213,59,0,"1",1,"D",.,"H",,"A"
"20091",1957213,59,1,"1",.,"A",5,"E","120","D"
"20091",1957213,59,2,"1",.,"A",1,"E","140","D"
"20091",1957213,59,3,"1",.,"A",36,"E","150","D"
"20091",1957213,59,4,"1",.,"A",10,"E","160","D"
"20091",1957213,59,5,"1",.,"A",3,"E","170","D"
"20091",1957213,59,6,"1",.,"A",139,"E","180","D"
"20091",1957213,59,7,"1",.,"A",6,"E","190","D"
"20091",1959953,36,0,"1",1,"D",.,"H",,"A"
"20091",1959953,36,1,"1",.,"A",13,"E","120","D"
"20091",1959953,36,2,"1",.,"A",2,"E","140","D"
"20091",1959953,36,3,"1",.,"A",76,"E","150","D"
"20091",1959953,36,4,"1",.,"A",11,"E","160","D"
"20091",1959953,36,5,"1",.,"A",9,"E","170","D"
"20091",1959953,36,6,"1",.,"A",113,"E","180","D"
"20091",1959953,36,7,"1",.,"A",13,"E","190","D"
"20091",1961054,122,0,"1",7,"D",.,"H",,"A"
"20091",1961054,122,1,"1",.,"A",41,"E","100","D"
"20091",1961054,122,2,"1",.,"A",11,"E","110","D"
"20091",1961054,122,3,"1",.,"A",32,"E","120","D"
"20091",1961054,122,4,"1",.,"A",4,"E","140","D"
"20091",1961054,122,5,"1",.,"A",146,"E","150","D"
"20091",1961054,122,6,"1",.,"A",7,"E","160","D"
"20091",1961054,122,7,"1",.,"A",42,"E","170","D"
"20091",1961054,122,8,"1",.,"A",189,"E","180","D"
"20091",1961054,122,9,"1",.,"A",18,"E","190","D"
"20091",1961273,55,0,"1",1,"D",.,"H",,"A"
"20091",1961273,55,1,"1",.,"A",157,"E","100","D"
"20091",1961273,55,2,"1",.,"A",52,"E","110","D"
"20091",1961273,55,3,"1",.,"A",98,"E","120","D"
"20091",1961273,55,4,"1",.,"A",297,"E","130","D"
"20091",1961273,55,5,"1",.,"A",17,"E","140","D"
"20091",1961273,55,6,"1",.,"A",699,"E","150","D"
"20091",1961273,55,7,"1",.,"A",63,"E","160","D"
"20091",1961273,55,8,"1",.,"A",52,"E","170","D"
"20091",1961273,55,9,"1",.,"A",65,"E","190","D"
"20091",1963024,33,0,"1",1,"D",.,"H",,"A"
"20091",1963024,33,1,"1",.,"A",12,"E","100","D"
"20091",1963024,33,2,"1",.,"A",3,"E","110","D"
"20091",1963024,33,3,"1",.,"A",5,"E","120","D"
"20091",1963024,33,4,"1",.,"A",1,"E","140","D"
"20091",1963024,33,5,"1",.,"A",41,"E","150","D"
"20091",1963024,33,6,"1",.,"A",6,"E","160","D"
"20091",1963024,33,7,"1",.,"A",4,"E","170","D"
"20091",1963024,33,8,"1",.,"A",61,"E","180","D"
"20091",1963024,33,9,"1",.,"A",7,"E","190","D"
"20091",1963953,49,0,"1",2,"D",.,"H",,"A"
"20091",1963953,49,1,"1",.,"A",144,"E","100","D"
"20091",1963953,49,2,"1",.,"A",40,"E","110","D"
"20091",1963953,49,3,"1",.,"A",76,"E","120","D"
"20091",1963953,49,4,"1",.,"A",15,"E","140","D"
"20091",1963953,49,5,"1",.,"A",522,"E","150","D"
"20091",1963953,49,6,"1",.,"A",141,"E","160","D"
"20091",1963953,49,7,"1",.,"A",46,"E","170","D"
"20091",1963953,49,8,"1",.,"A",1939,"E","180","D"
"20091",1963953,49,9,"1",.,"A",84,"E","190","D"
"20091",1964013,51,0,"1",8,"D",.,"H",,"A"
"20091",1964013,51,1,"1",.,"A",24,"E","120","D"
"20091",1964013,51,2,"1",.,"A",4,"E","140","D"
"20091",1964013,51,3,"1",.,"A",183,"E","150","D"
"20091",1964013,51,4,"1",.,"A",44,"E","160","D"
"20091",1964013,51,5,"1",.,"A",21,"E","170","D"
"20091",1964013,51,6,"1",.,"A",44,"E","190","D"
"20091",1966153,66,0,"1",1,"D",.,"H",,"A"
"20091",1966153,66,1,"1",.,"A",107,"E","100","D"
"20091",1966153,66,2,"1",.,"A",41,"E","110","D"
"20091",1966153,66,3,"1",.,"A",192,"E","130","D"
"20091",1968103,55,0,"1",1,"D",.,"H",,"A"
"20091",1968103,55,1,"1",.,"A",8,"E","120","D"
"20091",1968103,55,2,"1",.,"A",27,"E","150","D"
"20091",1968103,55,3,"1",.,"A",7,"E","160","D"
"20091",1968103,55,4,"1",.,"A",2,"E","170","D"
"20091",1968103,55,5,"1",.,"A",102,"E","180","D"
"20091",1968103,55,6,"1",.,"A",4,"E","190","D"
"20091",1970123,82,0,"1",1,"D",.,"H",,"A"
"20091",1970123,82,1,"1",.,"A",14,"E","120","D"
"20091",1970123,82,2,"1",.,"A",5,"E","140","D"
"20091",1970123,82,3,"1",.,"A",121,"E","150","D"
"20091",1970123,82,4,"1",.,"A",15,"E","160","D"
"20091",1970123,82,5,"1",.,"A",17,"E","170","D"
"20091",1970123,82,6,"1",.,"A",150,"E","180","D"
"20091",1970123,82,7,"1",.,"A",28,"E","190","D"
"20091",1970525,53,0,"1",1,"D",.,"H",,"A"
"20091",1970525,53,1,"1",.,"A",28,"E","200","D"
"20091",1970525,53,2,"1",.,"A",30,"E","210","D"
"20091",1970525,53,3,"1",.,"A",42,"E","220","D"
"20091",1971633,65,0,"1",1,"D",.,"H",,"A"
"20091",1971633,65,1,"1",.,"A",56,"E","100","D"
"20091",1971633,65,2,"1",.,"A",18,"E","110","D"
"20091",1971633,65,3,"1",.,"A",46,"E","200","D"
"20091",1971633,65,4,"1",.,"A",48,"E","210","D"
"20091",1971633,65,5,"1",.,"A",32,"E","220","D"
"20091",1971884,37,0,"1",1,"D",.,"H",,"A"
"20091",1971884,37,1,"1",.,"A",3,"E","100","D"
"20091",1971884,37,2,"1",.,"A",1,"E","110","D"
