"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20091",1906535,17,0,"1","150","D","13","D",125,"D"
"20091",1906535,18,0,"1","150","D","13","D",50,"D"
"20091",1906535,19,0,"1","150","D","13","D",50,"D"
"20091",1906535,20,0,"1","150","D","13","D",50,"D"
"20091",1906535,21,0,"1","150","D","13","D",50,"D"
"20091",1906555,20,0,"1","170","D","12","D",350,"D"
"20091",1906555,21,0,"2","160","D","11","D",93,"D"
"20091",1906565,19,0,"1","150","D","01","D",45,"D"
"20091",1906565,20,0,"1","150","D","02","D",50,"D"
"20091",1906565,21,0,"1","150","D","12","D",45,"D"
"20091",1906565,22,0,"2","150","D","12","D",38,"D"
"20091",1906575,23,0,"1","110","D","10","D",476,"D"
"20091",1906575,24,0,"1","110","D","11","D",476,"D"
"20091",1906575,25,0,"1","110","D","12","D",476,"D"
"20091",1906575,26,0,"1","150","D","10","D",200,"D"
"20091",1906575,27,0,"1","150","D","11","D",250,"D"
"20091",1906575,28,0,"1","150","D","12","D",500,"D"
"20091",1906585,15,0,"1","150","D","13","D",20,"D"
"20091",1906615,20,0,"1","160","D","01","D",120,"D"
"20091",1906635,42,0,"1","170","D","12","D",350,"D"
"20091",1906715,13,0,"1","170","D","12","D",100,"D"
"20091",1906715,14,0,"2","160","D","12","D",3,"D"
"20091",1906725,15,0,"1","150","D","13","D",200,"D"
"20091",1906745,20,0,"1","150","D","13","D",120,"D"
"20091",1906745,21,0,"1","160","D","11","D",50,"D"
"20091",1906745,22,0,"1","160","D","11","D",33,"D"
"20091",1906745,23,0,"1","180","D","11","D",5000,"D"
"20091",1906775,18,0,"1","170","D","13","D",300,"D"
"20091",1906835,14,0,"1","170","D","11","D",25,"D"
"20091",1906835,15,0,"1","170","D","12","D",100,"D"
"20091",1906835,16,0,"1","160","D","11","D",10,"D"
"20091",1906875,15,0,"1","150","D","13","D",25,"D"
"20091",1906875,16,0,"1","150","D","12","D",100,"D"
"20091",1906875,17,0,"1","160","D","12","D",20,"D"
"20091",1906895,21,0,"1","170","D","01","D",1517,"D"
"20091",1906895,22,0,"1","150","D","11","D",800,"D"
"20091",1906895,23,0,"1","150","D","12","D",2400,"D"
"20091",1906895,24,0,"1","150","D","01","D",1000,"D"
"20091",1906905,14,0,"1","150","D","13","D",45,"D"
"20091",1906925,22,0,"2","170","D","11","D",5,"D"
"20091",1906945,25,0,"1","160","D","13","D",25,"D"
"20091",1906945,26,0,"1","160","D","13","D",25,"D"
"20091",1906945,27,0,"1","160","D","01","D",20,"D"
"20091",1906945,28,0,"1","160","D","01","D",20,"D"
"20091",1906985,14,0,"1","170","D","12","D",400,"D"
"20091",1907015,17,0,"1","150","D","13","D",90,"D"
"20091",1907065,15,0,"1","150","D","13","D",120,"D"
"20091",1907065,16,0,"1","160","D","12","D",250,"D"
"20091",1907065,17,0,"1","160","D","12","D",250,"D"
"20091",1907065,18,0,"1","160","D","12","D",100,"D"
"20091",1907075,13,0,"1","170","D","12","D",125,"D"
"20091",1907075,14,0,"1","160","D","12","D",2,"D"
"20091",1907125,19,0,"1","170","D","12","D",1700,"D"
"20091",1907185,23,0,"1","160","D","12","D",7000,"D"
"20091",1907205,14,0,"1","170","D","12","D",700,"D"
"20091",1907255,16,0,"2","160","D","12","D",20,"D"
"20091",1907255,17,0,"2","160","D","12","D",25,"D"
"20091",1907285,15,0,"1","110","D","13","D",180,"D"
"20091",1907285,16,0,"1","150","D","13","D",100,"D"
"20091",1907315,15,0,"1","150","D","13","D",10,"D"
"20091",1907355,16,0,"1","150","D","13","D",100,"D"
"20091",1907365,33,0,"1","170","D","12","D",300,"D"
"20091",1907385,17,0,"1","170","D","12","D",150,"D"
"20091",1907415,16,0,"1","150","D","13","D",30,"D"
"20091",1907445,32,0,"1","170","D","10","D",200,"D"
"20091",1907445,33,0,"1","170","D","12","D",125,"D"
"20091",1907455,16,0,"1","150","D","01","D",25,"D"
"20091",1907455,17,0,"1","150","D","02","D",40,"D"
"20091",1907455,18,0,"2","150","D","12","D",25,"D"
"20091",1907465,17,0,"1","150","D","10","D",100,"D"
"20091",1907465,18,0,"1","150","D","11","D",62,"D"
"20091",1907465,19,0,"1","150","D","12","D",57,"D"
"20091",1907475,16,0,"1","150","D","13","D",20,"D"
"20091",1907475,17,0,"2","150","D","10","D",20,"D"
"20091",1907485,17,0,"1","170","D","12","D",1500,"D"
"20091",1907495,17,0,"1","160","D","02","D",285,"D"
"20091",1907505,21,0,"1","170","D","12","D",400,"D"
"20091",1907505,22,0,"1","150","D","10","D",750,"D"
"20091",1907505,23,0,"1","150","D","11","D",750,"D"
"20091",1907505,24,0,"1","150","D","12","D",1000,"D"
"20091",1907515,14,0,"1","160","D","12","D",20,"D"
"20091",1907545,24,0,"1","140","D","12","D",100,"D"
"20091",1907545,25,0,"1","150","D","11","D",670,"D"
"20091",1907545,26,0,"1","150","D","12","D",473,"D"
"20091",1907545,27,0,"1","150","D","01","D",288,"D"
"20091",1907545,28,0,"1","160","D","11","D",280,"D"
"20091",1907555,23,0,"1","130","D","12","D",100,"D"
"20091",1907585,21,0,"2","170","D","12","D",155,"D"
"20091",1907615,17,0,"1","150","D","12","D",195,"D"
"20091",1907615,18,0,"1","150","D","01","D",155,"D"
"20091",1907615,19,0,"1","150","D","02","D",75,"D"
"20091",1907645,21,0,"1","170","D","01","D",120,"D"
"20091",1907645,22,0,"1","150","D","13","D",275,"D"
"20091",1907645,23,0,"1","160","D","12","D",100,"D"
"20091",1907655,16,0,"1","170","D","02","D",25,"D"
"20091",1907665,24,0,"1","150","D","12","D",140,"D"
"20091",1907665,25,0,"1","150","D","01","D",70,"D"
"20091",1907665,26,0,"1","150","D","02","D",90,"D"
"20091",1907685,14,0,"1","170","D","12","D",400,"D"
"20091",1907685,15,0,"1","160","D","12","D",5000,"D"
"20091",1907705,14,0,"1","150","D","13","D",15,"D"
"20091",1907715,21,0,"1","150","D","13","D",460,"D"
"20091",1907715,22,0,"1","160","D","01","D",25,"D"
"20091",1907725,17,0,"1","150","D","13","D",50,"D"
"20091",1907725,18,0,"1","160","D","13","D",50,"D"
"20091",1907745,18,0,"1","150","D","13","D",270,"D"
"20091",1907765,21,0,"1","170","D","13","D",150,"D"
"20091",1907765,22,0,"1","150","D","13","D",40,"D"
"20091",1907795,18,0,"1","160","D","13","D",60,"D"
"20091",1907795,19,0,"1","160","D","10","D",20,"D"
"20091",1907795,20,0,"1","160","D","10","D",50,"D"
"20091",1907795,21,0,"1","160","D","12","D",18,"D"
"20091",1907795,22,0,"1","160","D","12","D",20,"D"
"20091",1907805,15,0,"1","150","D","01","D",35,"D"
"20091",1907815,22,0,"1","150","D","12","D",100,"D"
"20091",1907815,23,0,"1","160","D","12","D",425,"D"
"20091",1907855,15,0,"1","110","D","13","D",240,"D"
"20091",1907885,13,0,"1","150","D","13","D",40,"D"
"20091",1907895,19,0,"1","150","D","11","D",5,"D"
"20091",1907895,20,0,"1","150","D","12","D",5,"D"
"20091",1907895,21,0,"2","150","D","10","D",5,"D"
"20091",1907915,16,0,"1","150","D","11","D",200,"D"
"20091",1907915,17,0,"1","150","D","12","D",200,"D"
"20091",1907915,18,0,"1","160","D","11","D",100,"D"
"20091",1907915,19,0,"1","160","D","12","D",50,"D"
"20091",1907915,20,0,"2","130","D","11","D",100,"D"
"20091",1907925,24,0,"1","170","D","13","D",5,"D"
"20091",1907985,16,0,"1","170","D","13","D",450,"D"
"20091",1907995,18,0,"1","160","D","11","D",100,"D"
"20091",1907995,19,0,"1","160","D","12","D",50,"D"
"20091",1907995,20,0,"1","160","D","12","D",50,"D"
"20091",1908005,18,0,"2","170","D","12","D",100,"D"
"20091",1908025,23,0,"1","170","D","12","D",50,"D"
"20091",1908025,24,0,"1","160","D","13","D",16,"D"
"20091",1908085,21,0,"1","170","D","13","D",600,"D"
"20091",1908085,22,0,"1","150","D","13","D",250,"D"
"20091",1908085,23,0,"1","160","D","13","D",60,"D"
"20091",1908105,16,0,"1","170","D","12","D",200,"D"
"20091",1908105,17,0,"1","150","D","13","D",35,"D"
"20091",1908115,20,0,"1","160","D","13","D",20,"D"
"20091",1908115,21,0,"1","160","D","12","D",15,"D"
"20091",1908125,18,0,"1","150","D","13","D",1200,"D"
"20091",1908185,20,0,"2","160","D","11","D",100,"D"
"20091",1908195,20,0,"1","150","D","13","D",100,"D"
"20091",1908195,21,0,"1","160","D","13","D",10,"D"
"20091",1908205,17,0,"1","170","D","12","D",100,"D"
"20091",1908205,18,0,"1","150","D","11","D",25,"D"
"20091",1908205,19,0,"1","150","D","12","D",25,"D"
"20091",1908235,14,0,"1","170","D","12","D",25,"D"
"20091",1908235,15,0,"1","160","D","13","D",100,"D"
"20091",1908235,16,0,"2","130","D","12","D",20,"D"
"20091",1908255,23,0,"1","170","D","01","D",200,"D"
"20091",1908255,24,0,"1","160","D","02","D",175,"D"
"20091",1908255,25,0,"1","150","D","13","D",1800,"D"
"20091",1908265,16,0,"1","110","D","13","D",200,"D"
"20091",1908275,33,0,"2","170","D","11","D",10,"D"
"20091",1908305,20,0,"1","100","D","12","D",150,"D"
"20091",1908305,21,0,"1","150","D","13","D",100,"D"
"20091",1908305,22,0,"1","160","D","13","D",50,"D"
"20091",1908305,23,0,"5","800","D","01","D",400,"D"
"20091",1908315,15,0,"1","160","D","12","D",50,"D"
"20091",1908325,26,0,"1","170","D","12","D",45,"D"
"20091",1908325,27,0,"1","150","D","13","D",300,"D"
"20091",1908355,17,0,"1","170","D","13","D",2,"D"
"20091",1908355,18,0,"1","150","D","13","D",150,"D"
"20091",1908375,15,0,"1","160","D","12","D",50,"D"
"20091",1908375,16,0,"1","150","D","11","D",500,"D"
"20091",1908375,17,0,"1","150","D","12","D",500,"D"
"20091",1908375,18,0,"1","150","D","01","D",500,"D"
"20091",1908415,13,0,"1","150","D","13","D",150,"D"
"20091",1908465,14,0,"1","170","D","12","D",70,"D"
"20091",1908465,15,0,"1","150","D","12","D",280,"D"
"20091",1908465,16,0,"1","150","D","01","D",280,"D"
"20091",1908465,17,0,"1","150","D","02","D",280,"D"
"20091",1908475,13,0,"1","150","D","13","D",20,"D"
"20091",1908485,16,0,"1","170","D","12","D",500,"D"
"20091",1908485,17,0,"1","150","D","13","D",25,"D"
"20091",1908515,34,0,"1","150","D","12","D",100,"D"
"20091",1908515,35,0,"1","150","D","10","D",40,"D"
"20091",1908515,36,0,"1","150","D","11","D",40,"D"
"20091",1908525,13,0,"1","160","D","13","D",50,"D"
"20091",1908605,13,0,"1","160","D","13","D",20,"D"
"20091",1908615,28,0,"1","160","D","13","D",40,"D"
"20091",1908725,15,0,"1","150","D","01","D",3200,"D"
"20091",1908725,16,0,"1","160","D","11","D",600,"D"
"20091",1908725,17,0,"1","130","D","01","D",200,"D"
"20091",1908735,16,0,"1","170","D","12","D",50,"D"
"20091",1908735,17,0,"1","160","D","13","D",50,"D"
"20091",1908745,13,0,"1","150","D","12","D",100,"D"
"20091",1908745,14,0,"2","160","D","12","D",75,"D"
"20091",1908815,18,0,"1","150","D","12","D",325,"D"
"20091",1908815,19,0,"1","150","D","01","D",395,"D"
"20091",1908815,20,0,"1","150","D","02","D",395,"D"
"20091",1908815,21,0,"1","130","D","01","D",20,"D"
"20091",1908815,22,0,"1","150","D","13","D",600,"D"
"20091",1908825,13,0,"1","170","D","12","D",500,"D"
"20091",1908825,14,0,"1","150","D","11","D",160,"D"
"20091",1908825,15,0,"1","150","D","12","D",80,"D"
"20091",1908825,16,0,"1","150","D","01","D",200,"D"
"20091",1908825,17,0,"1","160","D","01","D",10,"D"
"20091",1908825,18,0,"1","160","D","01","D",20,"D"
"20091",1908845,17,0,"1","140","D","11","D",20,"D"
"20091",1908865,23,0,"1","150","D","12","D",100,"D"
"20091",1908915,24,0,"1","150","D","13","D",20,"D"
"20091",1908965,23,0,"1","100","D","12","D",100,"D"
"20091",1908965,24,0,"1","160","D","02","D",5,"D"
"20091",1908995,13,0,"1","150","D","13","D",50,"D"
"20091",1909055,15,0,"1","150","D","13","D",25,"D"
"20091",1909065,14,0,"1","100","D","10","D",100,"D"
"20091",1909075,26,0,"1","170","D","12","D",150,"D"
"20091",1909075,27,0,"1","110","D","13","D",445,"D"
"20091",1909085,16,0,"1","170","D","12","D",50,"D"
"20091",1909085,17,0,"1","150","D","13","D",50,"D"
"20091",1909085,18,0,"1","160","D","12","D",10,"D"
"20091",1909145,17,0,"1","100","D","13","D",100,"D"
"20091",1909145,18,0,"1","150","D","13","D",60,"D"
"20091",1909175,22,0,"1","170","D","12","D",100,"D"
"20091",1909175,23,0,"1","150","D","13","D",200,"D"
"20091",1909175,24,0,"1","160","D","13","D",70,"D"
"20091",1909265,27,0,"1","100","D","13","D",100,"D"
"20091",1909265,28,0,"1","150","D","12","D",100,"D"
"20091",1909265,29,0,"1","160","D","12","D",375,"D"
"20091",1909325,20,0,"1","150","D","13","D",30,"D"
"20091",1909325,21,0,"1","150","D","12","D",400,"D"
"20091",1909325,22,0,"1","160","D","12","D",100,"D"
"20091",1909365,20,0,"1","160","D","13","D",18,"D"
"20091",1909365,21,0,"1","160","D","01","D",120,"D"
"20091",1909375,14,0,"1","150","D","13","D",120,"D"
"20091",1909375,15,0,"1","160","D","12","D",150,"D"
"20091",1909415,17,0,"1","150","D","13","D",50,"D"
"20091",1909415,18,0,"1","150","D","12","D",75,"D"
"20091",1909435,13,0,"1","140","D","02","D",25,"D"
"20091",1909435,14,0,"1","160","D","02","D",25,"D"
"20091",1909515,22,0,"1","170","D","12","D",250,"D"
"20091",1909515,23,0,"1","150","D","12","D",250,"D"
"20091",1909515,24,0,"1","150","D","11","D",50,"D"
"20091",1909525,21,0,"1","170","D","12","D",29,"D"
"20091",1909545,16,0,"1","170","D","12","D",100,"D"
"20091",1909555,18,0,"1","150","D","13","D",2000,"D"
"20091",1909565,16,0,"1","170","D","12","D",100,"D"
"20091",1909565,17,0,"1","150","D","13","D",30,"D"
"20091",1909565,18,0,"1","160","D","01","D",10,"D"
"20091",1909575,17,0,"1","170","D","12","D",20,"D"
"20091",1909595,15,0,"1","150","D","13","D",180,"D"
"20091",1909645,43,0,"1","170","D","12","D",100,"D"
"20091",1909655,18,0,"1","170","D","11","D",10,"D"
"20091",1909655,19,0,"1","150","D","11","D",115,"D"
"20091",1909655,20,0,"1","150","D","12","D",30,"D"
"20091",1909655,21,0,"1","150","D","12","D",135,"D"
"20091",1909655,22,0,"1","150","D","01","D",122,"D"
"20091",1909655,23,0,"1","150","D","01","D",30,"D"
"20091",1909655,24,0,"1","150","D","11","D",30,"D"
"20091",1909655,25,0,"2","170","D","11","D",10,"D"
"20091",1909665,21,0,"1","100","D","13","D",150,"D"
"20091",1909665,22,0,"1","170","D","13","D",150,"D"
"20091",1909675,26,0,"1","170","D","12","D",25,"D"
"20091",1909675,27,0,"1","150","D","13","D",500,"D"
"20091",1909675,28,0,"1","160","D","12","D",30,"D"
"20091",1909685,25,0,"1","170","D","01","D",3000,"D"
"20091",1909725,17,0,"1","150","D","13","D",50,"D"
"20091",1909735,21,0,"1","170","D","12","D",1,"D"
"20091",1909755,17,0,"1","170","D","12","D",25,"D"
"20091",1909755,18,0,"1","160","D","12","D",10,"D"
"20091",1909765,13,0,"1","150","D","13","D",120,"D"
"20091",1909785,23,0,"1","170","D","12","D",100,"D"
"20091",1909785,24,0,"1","150","D","13","D",20,"D"
"20091",1909815,21,0,"1","170","D","12","D",300,"D"
"20091",1909815,22,0,"1","150","D","10","D",1000,"D"
"20091",1909815,23,0,"1","160","D","10","D",100,"D"
"20091",1909815,24,0,"1","150","D","11","D",1000,"D"
"20091",1909905,17,0,"1","150","D","13","D",30,"D"
"20091",1909925,16,0,"1","150","D","13","D",120,"D"
"20091",1909925,17,0,"1","160","D","12","D",200,"D"
"20091",1909955,22,0,"1","150","D","13","D",750,"D"
"20091",1909955,23,0,"1","150","D","13","D",40,"D"
"20091",1909985,29,0,"1","160","D","01","D",100,"D"
"20091",1910005,16,0,"1","150","D","13","D",120,"D"
"20091",1910015,14,0,"1","150","D","13","D",249,"F"
"20091",1910025,25,0,"1","170","D","12","D",20,"D"
"20091",1910035,15,0,"1","160","D","13","D",5,"D"
"20091",1910035,16,0,"1","160","D","13","D",5,"D"
"20091",1910055,21,0,"1","170","D","12","D",350,"D"
"20091",1910105,17,0,"1","170","D","12","D",150,"D"
"20091",1910105,18,0,"1","150","D","13","D",300,"D"
"20091",1910105,19,0,"1","160","D","12","D",175,"D"
"20091",1910195,14,0,"1","150","D","13","D",10,"D"
"20091",1910195,15,0,"1","150","D","13","D",20,"D"
"20091",1910235,23,0,"1","100","D","02","D",75,"D"
"20091",1910265,13,0,"1","150","D","13","D",40,"D"
"20091",1910315,13,0,"1","150","D","13","D",275,"D"
"20091",1910325,19,0,"1","110","D","13","D",2033,"D"
"20091",1910335,15,0,"1","150","D","13","D",100,"D"
"20091",1910345,24,0,"1","170","D","13","D",3,"D"
"20091",1910345,25,0,"1","150","D","11","D",50,"D"
"20091",1910345,26,0,"2","160","D","10","D",65,"D"
"20091",1910375,13,0,"1","160","D","13","D",20,"D"
"20091",1910375,14,0,"1","160","D","13","D",20,"D"
"20091",1910375,15,0,"1","160","D","11","D",20,"D"
"20091",1910385,21,0,"1","160","D","01","D",50,"D"
"20091",1910385,22,0,"1","160","D","01","D",50,"D"
"20091",1910385,23,0,"1","160","D","01","D",125,"D"
"20091",1910465,16,0,"1","100","D","13","D",100,"D"
"20091",1910465,17,0,"1","150","D","13","D",100,"D"
"20091",1910485,15,0,"1","170","D","12","D",100,"D"
"20091",1910485,16,0,"1","160","D","11","D",22,"D"
"20091",1910495,22,0,"1","150","D","13","D",200,"D"
"20091",1910505,19,0,"1","170","D","12","D",1575,"D"
"20091",1910505,20,0,"1","160","D","13","D",50,"D"
"20091",1910535,18,0,"1","170","D","02","D",50,"D"
"20091",1910545,30,0,"1","170","D","12","D",2800,"D"
"20091",1910545,31,0,"1","160","D","11","D",586,"D"
"20091",1910545,32,0,"1","160","D","12","D",4800,"D"
"20091",1910595,16,0,"1","170","D","12","D",100,"D"
"20091",1910595,17,0,"1","160","D","11","D",15,"D"
"20091",1910615,20,0,"1","160","D","02","D",40,"D"
"20091",1910655,13,0,"1","170","D","12","D",300,"D"
"20091",1910655,14,0,"1","150","D","12","D",626,"D"
"20091",1910655,15,0,"1","150","D","01","D",260,"D"
"20091",1910655,16,0,"1","150","D","02","D",260,"D"
"20091",1910655,17,0,"1","160","D","12","D",75,"D"
"20091",1910655,18,0,"1","160","D","02","D",100,"D"
"20091",1910685,20,0,"1","170","D","12","D",45,"D"
"20091",1910685,21,0,"1","150","D","12","D",15,"D"
"20091",1910685,22,0,"1","150","D","01","D",15,"D"
"20091",1910685,23,0,"1","150","D","02","D",15,"D"
"20091",1910695,15,0,"1","170","D","12","D",500,"D"
"20091",1910695,16,0,"1","170","D","01","D",100,"D"
"20091",1910695,17,0,"1","150","D","13","D",40,"D"
"20091",1910695,18,0,"1","160","D","12","D",10,"D"
"20091",1910695,19,0,"1","160","D","01","D",10,"D"
"20091",1910705,16,0,"1","160","D","01","D",25,"D"
"20091",1910705,17,0,"2","160","D","12","D",20,"D"
"20091",1910765,25,0,"1","170","D","12","D",35,"D"
"20091",1910765,26,0,"2","160","D","11","D",15,"D"
"20091",1910795,13,0,"1","150","D","13","D",80,"D"
"20091",1910805,13,0,"1","150","D","13","D",20,"D"
"20091",1910825,15,0,"1","170","D","01","D",25,"D"
"20091",1910825,16,0,"1","160","D","01","D",10,"D"
"20091",1910825,17,0,"1","160","D","02","D",15,"D"
"20091",1910825,18,0,"1","160","D","02","D",25,"D"
"20091",1910825,19,0,"1","160","D","02","D",10,"D"
"20091",1910825,20,0,"1","160","D","02","D",10,"D"
"20091",1910835,17,0,"1","170","D","12","D",200,"D"
"20091",1910835,18,0,"1","150","D","13","D",250,"D"
"20091",1910835,19,0,"1","160","D","12","D",300,"D"
"20091",1910845,24,0,"1","150","D","13","D",40,"D"
"20091",1910845,25,0,"1","160","D","12","D",100,"D"
"20091",1910845,26,0,"1","160","D","10","D",75,"D"
"20091",1910845,27,0,"1","160","D","11","D",75,"D"
"20091",1910875,16,0,"1","130","D","12","D",20,"D"
"20091",1910915,18,0,"1","170","D","12","D",275,"D"
"20091",1910915,19,0,"1","150","D","13","D",260,"D"
"20091",1910945,28,0,"1","110","D","13","D",500,"D"
"20091",1910945,29,0,"2","150","D","10","D",20,"D"
"20091",1910975,14,0,"1","160","D","12","D",50,"D"
"20091",1910985,6,0,"1","170","D","13","D",10,"D"
"20091",1911035,21,0,"1","170","D","11","D",600,"D"
"20091",1911035,22,0,"1","160","D","11","D",752,"D"
"20091",1911085,22,0,"1","170","D","12","D",500,"D"
"20091",1911105,18,0,"1","150","D","13","D",180,"D"
"20091",1911145,15,0,"1","170","D","12","D",300,"D"
"20091",1911145,16,0,"1","150","D","13","D",200,"D"
"20091",1911145,17,0,"2","150","D","12","D",60,"D"
"20091",1911165,15,0,"1","160","D","01","D",25,"D"
"20091",1911185,18,0,"1","170","D","12","D",3700,"D"
"20091",1911215,16,0,"1","170","D","12","D",100,"D"
"20091",1911215,17,0,"1","150","D","12","D",50,"D"
"20091",1911215,18,0,"1","160","D","11","D",50,"D"
"20091",1911215,19,0,"1","160","D","12","D",250,"D"
"20091",1911245,19,0,"1","150","D","13","D",150,"D"
"20091",1911255,50,0,"1","150","D","13","D",550,"D"
"20091",1911255,51,0,"1","160","D","01","D",35,"D"
"20091",1911305,37,0,"1","170","D","10","D",130,"D"
"20091",1911305,38,0,"1","170","D","12","D",234,"D"
"20091",1911305,39,0,"1","170","D","12","D",1450,"D"
"20091",1911305,40,0,"1","150","D","12","D",30,"D"
"20091",1911305,41,0,"2","150","D","10","D",24,"D"
"20091",1911315,13,0,"1","150","D","13","D",800,"D"
"20091",1911315,14,0,"1","150","D","12","D",1000,"D"
"20091",1911345,19,0,"1","170","D","11","D",100,"D"
"20091",1911345,20,0,"1","160","D","01","D",200,"D"
"20091",1911355,15,0,"1","170","D","12","D",25,"D"
"20091",1911355,16,0,"1","150","D","13","D",100,"D"
"20091",1911355,17,0,"1","160","D","11","D",50,"D"
"20091",1911355,18,0,"1","160","D","12","D",50,"D"
"20091",1911385,29,0,"1","170","D","11","D",25,"D"
"20091",1911385,30,0,"1","170","D","12","D",93,"D"
"20091",1911385,31,0,"1","150","D","10","D",203,"D"
"20091",1911385,32,0,"1","150","D","11","D",1220,"D"
"20091",1911385,33,0,"1","150","D","12","D",711,"D"
"20091",1911385,34,0,"2","160","D","10","D",26,"D"
"20091",1911385,35,0,"2","150","D","10","D",190,"D"
"20091",1911395,18,0,"1","150","D","13","D",200,"D"
"20091",1911405,15,0,"1","150","D","13","D",80,"D"
"20091",1911455,14,0,"1","110","D","13","D",100,"D"
"20091",1911475,16,0,"1","150","D","13","D",40,"D"
"20091",1911505,17,0,"1","150","D","13","D",40,"D"
"20091",1911515,21,0,"1","170","D","12","D",150,"D"
"20091",1911555,19,0,"1","100","D","01","D",300,"D"
"20091",1911555,20,0,"1","170","D","12","D",400,"D"
"20091",1911555,21,0,"1","150","D","13","D",400,"D"
"20091",1911575,29,0,"1","170","D","12","D",50,"D"
"20091",1911575,30,0,"1","170","D","12","D",50,"D"
"20091",1911575,31,0,"1","170","D","12","D",50,"D"
"20091",1911575,32,0,"1","170","D","12","D",50,"D"
"20091",1911575,33,0,"1","170","D","12","D",50,"D"
"20091",1911665,15,0,"1","150","D","13","D",50,"D"
"20091",1911665,16,0,"2","170","D","12","D",800,"D"
"20091",1911675,15,0,"1","170","D","12","D",1200,"D"
"20091",1911675,16,0,"1","170","D","02","D",200,"D"
"20091",1911685,24,0,"1","100","D","12","D",500,"D"
"20091",1911685,25,0,"1","150","D","13","D",120,"D"
"20091",1911685,26,0,"1","150","D","12","D",100,"D"
"20091",1911685,27,0,"1","160","D","12","D",100,"D"
"20091",1911685,28,0,"1","160","D","12","D",5,"D"
"20091",1911685,29,0,"2","160","D","10","D",50,"D"
"20091",1911725,21,0,"1","170","D","11","D",50,"D"
"20091",1911725,22,0,"1","150","D","13","D",50,"D"
"20091",1911735,23,0,"1","170","D","12","D",40,"D"
"20091",1911735,24,0,"1","170","D","12","D",10,"D"
"20091",1911735,25,0,"2","170","D","11","D",20,"D"
"20091",1911745,27,0,"1","170","D","02","D",200,"D"
