"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20091",1907385,76,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20091",1907435,44,0,"1","420","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1907435,45,0,"1","410","D","02","D",12,"D",,"A",,"A",,"A",,"A"
"20091",1907445,87,0,"1","420","D","10","D",72,"D",,"A",,"A",,"A",,"A"
"20091",1907445,88,0,"1","420","D","11","D",85,"D",,"A",,"A",,"A",,"A"
"20091",1907455,50,0,"1","420","D","01","D",136,"D",,"A",,"A",,"A",,"A"
"20091",1907495,61,0,"1","400","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1907645,116,0,"1","420","D","01","D",56,"D",,"A",,"A",,"A",,"A"
"20091",1907655,98,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1907685,86,0,"1","420","D","10","D",162,"D",,"A",,"A",,"A",,"A"
"20091",1907705,43,0,"1","420","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20091",1907745,61,0,"1","420","D","12","D",91,"D",,"A",,"A",,"A",,"A"
"20091",1907765,59,0,"1","420","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1907795,91,0,"1","420","D","10","D",63,"D",,"A",,"A",,"A",,"A"
"20091",1907795,92,0,"1","410","D","10","D",15,"D",,"A",,"A",,"A",,"A"
"20091",1907795,93,0,"1","420","D","11","D",70,"D",,"A",,"A",,"A",,"A"
"20091",1907795,94,0,"1","420","D","12","D",52,"D",,"A",,"A",,"A",,"A"
"20091",1907815,68,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1907865,28,0,"1","420","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20091",1907935,53,0,"1","420","D","01","D",185,"D",,"A",,"A",,"A",,"A"
"20091",1908005,57,0,"1","400","D","02","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1908025,71,0,"1","420","D","01","D",112,"D",,"A",,"A",,"A",,"A"
"20091",1908025,72,0,"1","400","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1908075,45,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20091",1908085,65,0,"1","410","D","10","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1908185,65,0,"1","410","D","11","D",10,"D",,"A",,"A",,"A",,"A"
"20091",1908195,75,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20091",1908205,53,0,"1","420","D","12","D",308,"D",,"A",,"A",,"A",,"A"
"20091",1908205,54,0,"1","410","D","12","D",5,"D",,"A",,"A",,"A",,"A"
"20091",1908215,35,0,"1","420","D","12","D",110,"D",,"A",,"A",,"A",,"A"
"20091",1908235,72,0,"1","400","D","02","D",130,"D",,"A",,"A",,"A",,"A"
"20091",1908275,85,0,"1","400","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20091",1908275,86,0,"1","410","D","01","D",28,"D",,"A",,"A",,"A",,"A"
"20091",1908315,55,0,"2","410","D","10","D",21,"D",,"A",,"A",,"A",,"A"
"20091",1908315,56,0,"2","420","D","10","D",164,"D",,"A",,"A",,"A",,"A"
"20091",1908535,61,0,"1","430","D","12","D",.,"H","415","D","400","D",,"A",,"A"
"20091",1908535,61,1,"1","420","D","12","D",89,"E",,"A",,"A",,"A",,"A"
"20091",1908535,61,2,"1","400","D","12","D",26,"E",,"A",,"A",,"A",,"A"
"20091",1908685,71,0,"1","430","D","12","D",.,"H","400","D","415","D",,"A",,"A"
"20091",1908685,71,1,"1","400","D","12","D",32,"E",,"A",,"A",,"A",,"A"
"20091",1908685,71,2,"1","420","D","12","D",108,"E",,"A",,"A",,"A",,"A"
"20091",1908755,56,0,"1","420","D","01","D",56,"D",,"A",,"A",,"A",,"A"
"20091",1908825,53,0,"1","430","D","01","D",.,"H","425","D","415","D",,"A",,"A"
"20091",1908825,53,1,"1","420","D","01","D",17,"E",,"A",,"A",,"A",,"A"
"20091",1908825,53,2,"1","420","D","01","D",18,"E",,"A",,"A",,"A",,"A"
"20091",1908865,62,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1908865,63,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20091",1908905,57,0,"1","420","D","10","D",98,"D",,"A",,"A",,"A",,"A"
"20091",1908905,58,0,"1","420","D","11","D",98,"D",,"A",,"A",,"A",,"A"
"20091",1908915,64,0,"1","420","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1908965,75,0,"1","420","D","02","D",55,"D",,"A",,"A",,"A",,"A"
"20091",1908965,76,0,"1","420","D","02","D",45,"D",,"A",,"A",,"A",,"A"
"20091",1909145,66,0,"1","420","D","12","D",78,"D",,"A",,"A",,"A",,"A"
"20091",1909325,60,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20091",1909485,49,0,"1","420","D","10","D",25,"D",,"A",,"A",,"A",,"A"
"20091",1909515,73,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1909545,46,0,"1","420","D","12","D",379,"D",,"A",,"A",,"A",,"A"
"20091",1909575,50,0,"1","420","D","11","D",37,"D",,"A",,"A",,"A",,"A"
"20091",1909585,54,0,"1","420","D","01","D",47,"D",,"A",,"A",,"A",,"A"
"20091",1909595,48,0,"2","410","D","11","D",13,"D",,"A",,"A",,"A",,"A"
"20091",1909645,136,0,"1","430","D","10","D",.,"H","425","D","415","D",,"A",,"A"
"20091",1909645,136,1,"1","420","D","10","D",38,"E",,"A",,"A",,"A",,"A"
"20091",1909645,136,2,"1","420","D","10","D",42,"E",,"A",,"A",,"A",,"A"
"20091",1909665,109,0,"1","410","D","11","D",69,"D",,"A",,"A",,"A",,"A"
"20091",1909665,110,0,"1","420","D","11","D",26,"D",,"A",,"A",,"A",,"A"
"20091",1909675,104,0,"1","420","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1909765,48,0,"1","420","D","11","D",57,"D",,"A",,"A",,"A",,"A"
"20091",1909765,49,0,"1","420","D","12","D",57,"D",,"A",,"A",,"A",,"A"
"20091",1909775,80,0,"1","400","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20091",1909815,62,0,"1","420","D","11","D",102,"D",,"A",,"A",,"A",,"A"
"20091",1909815,63,0,"1","410","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20091",1909845,45,0,"2","420","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1909855,45,0,"1","420","D","11","D",254,"D",,"A",,"A",,"A",,"A"
"20091",1910035,42,0,"1","420","D","11","D",108,"D",,"A",,"A",,"A",,"A"
"20091",1910055,81,0,"1","420","D","11","D",114,"D",,"A",,"A",,"A",,"A"
"20091",1910135,39,0,"1","400","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20091",1910235,74,0,"1","420","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1910385,86,0,"1","420","D","02","D",156,"D",,"A",,"A",,"A",,"A"
"20091",1910445,45,0,"1","420","D","11","D",54,"D",,"A",,"A",,"A",,"A"
"20091",1910455,94,0,"1","410","D","10","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1910485,49,0,"1","420","D","12","D",55,"D",,"A",,"A",,"A",,"A"
"20091",1910505,76,0,"1","400","D","02","D",24,"D",,"A",,"A",,"A",,"A"
"20091",1910515,48,0,"1","420","D","12","D",49,"D",,"A",,"A",,"A",,"A"
"20091",1910545,79,0,"1","400","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1910705,50,0,"2","410","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20091",1910825,75,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1910835,75,0,"1","420","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20091",1910835,76,0,"1","420","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20091",1910875,51,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1910945,94,0,"2","430","D","10","D",.,"H","415","D","410","D",,"A",,"A"
"20091",1910945,94,1,"2","420","D","10","D",227,"E",,"A",,"A",,"A",,"A"
"20091",1910945,94,2,"2","410","D","10","D",147,"E",,"A",,"A",,"A",,"A"
"20091",1911165,39,0,"1","420","D","01","D",104,"D",,"A",,"A",,"A",,"A"
"20091",1911195,45,0,"1","420","D","02","D",31,"D",,"A",,"A",,"A",,"A"
"20091",1911255,107,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20091",1911315,41,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20091",1911345,66,0,"1","420","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20091",1911355,64,0,"1","420","D","11","D",78,"D",,"A",,"A",,"A",,"A"
"20091",1911395,67,0,"1","420","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1911525,60,0,"2","410","D","10","D",18,"D",,"A",,"A",,"A",,"A"
"20091",1911545,34,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20091",1911555,84,0,"1","420","D","01","D",10,"D",,"A",,"A",,"A",,"A"
"20091",1911555,85,0,"2","430","D","11","D",.,"H","425","D","415","D",,"A",,"A"
"20091",1911555,85,1,"2","420","D","11","D",25,"E",,"A",,"A",,"A",,"A"
"20091",1911555,85,2,"2","420","D","11","D",24,"E",,"A",,"A",,"A",,"A"
"20091",1911685,105,0,"1","400","D","11","D",29,"D",,"A",,"A",,"A",,"A"
"20091",1911685,106,0,"1","420","D","11","D",55,"D",,"A",,"A",,"A",,"A"
"20091",1911685,107,0,"2","400","D","10","D",29,"D",,"A",,"A",,"A",,"A"
"20091",1911685,108,0,"2","420","D","10","D",55,"D",,"A",,"A",,"A",,"A"
"20091",1911735,83,0,"1","420","D","01","D",24,"D",,"A",,"A",,"A",,"A"
"20091",1911745,94,0,"2","420","D","12","D",74,"D",,"A",,"A",,"A",,"A"
"20091",1911865,62,0,"1","410","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20091",1911865,63,0,"1","420","D","01","D",28,"D",,"A",,"A",,"A",,"A"
"20091",1911865,64,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1911895,39,0,"1","400","D","11","D",24,"D",,"A",,"A",,"A",,"A"
"20091",1912005,35,0,"2","420","D","12","D",34,"D",,"A",,"A",,"A",,"A"
"20091",1912055,68,0,"1","420","D","10","D",700,"D",,"A",,"A",,"A",,"A"
"20091",1912085,40,0,"1","410","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20091",1912085,41,0,"1","420","D","11","D",96,"D",,"A",,"A",,"A",,"A"
"20091",1912165,74,0,"1","420","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20091",1912415,91,0,"1","400","D","11","D",27,"D",,"A",,"A",,"A",,"A"
"20091",1912415,92,0,"1","400","D","11","D",27,"D",,"A",,"A",,"A",,"A"
"20091",1912445,94,0,"1","420","D","02","D",78,"D",,"A",,"A",,"A",,"A"
"20091",1912465,53,0,"1","400","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1912505,32,0,"1","420","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20091",1912545,49,0,"1","420","D","12","D",156,"D",,"A",,"A",,"A",,"A"
"20091",1912555,39,0,"1","420","D","02","D",159,"D",,"A",,"A",,"A",,"A"
"20091",1912695,76,0,"1","420","D","12","D",108,"D",,"A",,"A",,"A",,"A"
"20091",1912755,53,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20091",1912875,74,0,"1","410","D","01","D",5,"D",,"A",,"A",,"A",,"A"
"20091",1912945,40,0,"1","400","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20091",1913025,70,0,"1","420","D","12","D",72,"D",,"A",,"A",,"A",,"A"
"20091",1913025,71,0,"1","410","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1913095,61,0,"1","420","D","01","D",522,"D",,"A",,"A",,"A",,"A"
"20091",1913095,62,0,"1","410","D","01","D",13,"D",,"A",,"A",,"A",,"A"
"20091",1913255,72,0,"1","420","D","02","D",200,"D",,"A",,"A",,"A",,"A"
"20091",1913285,84,0,"1","420","D","12","D",187,"D",,"A",,"A",,"A",,"A"
"20091",1913435,68,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1913435,69,0,"1","420","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20091",1913435,70,0,"1","410","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1913445,50,0,"1","410","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1913495,78,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1913495,79,0,"2","420","D","12","D",73,"D",,"A",,"A",,"A",,"A"
"20091",1913565,66,0,"1","420","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20091",1913565,67,0,"1","410","D","01","D",32,"D",,"A",,"A",,"A",,"A"
"20091",1913615,82,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20091",1913625,56,0,"2","410","D","12","D",90,"D",,"A",,"A",,"A",,"A"
"20091",1913755,136,0,"1","400","D","02","D",24,"D",,"A",,"A",,"A",,"A"
"20091",1913755,137,0,"1","420","D","01","D",72,"D",,"A",,"A",,"A",,"A"
"20091",1914025,96,0,"1","420","D","12","D",12,"D",,"A",,"A",,"A",,"A"
"20091",1914185,59,0,"2","410","D","10","D",29,"D",,"A",,"A",,"A",,"A"
"20091",1914195,70,0,"1","410","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1914195,71,0,"1","420","D","01","D",172,"D",,"A",,"A",,"A",,"A"
"20091",1914205,79,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20091",1914215,46,0,"1","420","D","11","D",85,"D",,"A",,"A",,"A",,"A"
"20091",1914275,69,0,"1","430","D","12","D",.,"H","410","D","415","D",,"A",,"A"
"20091",1914275,69,1,"1","410","D","12","D",21,"E",,"A",,"A",,"A",,"A"
"20091",1914275,69,2,"1","420","D","12","D",54,"E",,"A",,"A",,"A",,"A"
"20091",1914385,89,0,"1","420","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1914395,41,0,"1","400","D","12","D",8,"D",,"A",,"A",,"A",,"A"
"20091",1914435,59,0,"1","420","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1914525,22,0,"1","400","D","11","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1914555,53,0,"2","410","D","12","D",14,"D",,"A",,"A",,"A",,"A"
"20091",1914575,62,0,"1","420","D","02","D",62,"D",,"A",,"A",,"A",,"A"
"20091",1914735,67,0,"1","420","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20091",1914785,63,0,"1","410","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20091",1914855,73,0,"1","420","D","11","D",150,"D",,"A",,"A",,"A",,"A"
"20091",1914905,37,0,"1","420","D","12","D",77,"D",,"A",,"A",,"A",,"A"
"20091",1914915,61,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20091",1914935,46,0,"2","400","D","12","D",42,"D",,"A",,"A",,"A",,"A"
"20091",1914975,99,0,"1","420","D","11","D",110,"D",,"A",,"A",,"A",,"A"
"20091",1914995,68,0,"1","410","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1914995,69,0,"1","410","D","02","D",67,"D",,"A",,"A",,"A",,"A"
"20091",1915155,74,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1915275,62,0,"1","400","D","01","D",12,"D",,"A",,"A",,"A",,"A"
"20091",1915275,63,0,"1","420","D","01","D",56,"D",,"A",,"A",,"A",,"A"
"20091",1915365,91,0,"1","410","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20091",1915385,79,0,"1","420","D","12","D",293,"D",,"A",,"A",,"A",,"A"
"20091",1915385,80,0,"1","410","D","12","D",13,"D",,"A",,"A",,"A",,"A"
"20091",1915445,55,0,"1","410","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20091",1915725,57,0,"1","430","D","01","D",.,"H","410","D","415","D",,"A",,"A"
"20091",1915725,57,1,"1","410","D","01","D",32,"E",,"A",,"A",,"A",,"A"
"20091",1915725,57,2,"1","420","D","01","D",68,"E",,"A",,"A",,"A",,"A"
"20091",1915735,112,0,"1","420","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1915735,113,0,"1","410","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1915745,48,0,"1","410","D","12","D",14,"D",,"A",,"A",,"A",,"A"
"20091",1915745,49,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1915765,42,0,"1","400","D","02","D",24,"D",,"A",,"A",,"A",,"A"
"20091",1915805,68,0,"1","400","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1915805,69,0,"2","420","D","11","D",43,"D",,"A",,"A",,"A",,"A"
"20091",1915945,89,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20091",1915955,60,0,"1","410","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20091",1915955,61,0,"1","420","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20091",1916045,105,0,"1","410","D","11","D",54,"D",,"A",,"A",,"A",,"A"
"20091",1916075,48,0,"1","400","D","01","D",56,"D",,"A",,"A",,"A",,"A"
"20091",1916205,54,0,"2","420","D","11","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1916205,55,0,"2","410","D","11","D",12,"D",,"A",,"A",,"A",,"A"
"20091",1916215,59,0,"1","430","D","12","D",.,"H","400","D","415","D",,"A",,"A"
"20091",1916215,59,1,"1","400","D","12","D",31,"E",,"A",,"A",,"A",,"A"
"20091",1916215,59,2,"1","420","D","12","D",69,"E",,"A",,"A",,"A",,"A"
"20091",1916295,59,0,"1","420","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1916405,55,0,"1","420","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20091",1916475,71,0,"1","420","D","12","D",64,"D",,"A",,"A",,"A",,"A"
"20091",1916645,65,0,"1","420","D","10","D",70,"D",,"A",,"A",,"A",,"A"
"20091",1916825,49,0,"2","420","D","10","D",156,"D",,"A",,"A",,"A",,"A"
"20091",1916915,61,0,"1","420","D","11","D",12,"D",,"A",,"A",,"A",,"A"
"20091",1916955,39,0,"1","420","D","02","D",150,"D",,"A",,"A",,"A",,"A"
"20091",1916985,85,0,"1","420","D","11","D",118,"D",,"A",,"A",,"A",,"A"
"20091",1916985,86,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1916985,87,0,"2","410","D","10","D",65,"D",,"A",,"A",,"A",,"A"
"20091",1917195,75,0,"1","420","D","01","D",87,"D",,"A",,"A",,"A",,"A"
"20091",1917195,76,0,"1","420","D","02","D",197,"D",,"A",,"A",,"A",,"A"
"20091",1917215,40,0,"2","420","D","10","D",50,"D",,"A",,"A",,"A",,"A"
"20091",1917235,48,0,"2","400","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1917435,54,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1917505,78,0,"2","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20091",1917515,96,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1917515,97,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20091",1917565,86,0,"1","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20091",1917565,87,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1917585,60,0,"1","420","D","01","D",170,"D",,"A",,"A",,"A",,"A"
"20091",1917665,45,0,"1","400","D","11","D",28,"D",,"A",,"A",,"A",,"A"
"20091",1917665,46,0,"1","430","D","12","D",.,"H","425","D","415","D",,"A",,"A"
"20091",1917665,46,1,"1","420","D","12","D",51,"E",,"A",,"A",,"A",,"A"
"20091",1917665,46,2,"1","420","D","12","D",47,"E",,"A",,"A",,"A",,"A"
"20091",1917805,71,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1917805,72,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20091",1917815,43,0,"2","400","D","10","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1917815,44,0,"2","420","D","10","D",30,"D",,"A",,"A",,"A",,"A"
"20091",1917875,37,0,"1","400","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20091",1917875,38,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1917875,39,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20091",1917985,70,0,"1","420","D","02","D",44,"D",,"A",,"A",,"A",,"A"
"20091",1918045,43,0,"2","420","D","11","D",44,"D",,"A",,"A",,"A",,"A"
"20091",1918135,88,0,"1","420","D","01","D",42,"D",,"A",,"A",,"A",,"A"
"20091",1918495,51,0,"1","420","D","02","D",45,"D",,"A",,"A",,"A",,"A"
"20091",1918545,38,0,"1","400","D","01","D",28,"D",,"A",,"A",,"A",,"A"
"20091",1918585,52,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20091",1918935,57,0,"1","400","D","11","D",77,"D",,"A",,"A",,"A",,"A"
"20091",1918935,58,0,"1","410","D","12","D",48,"D",,"A",,"A",,"A",,"A"
"20091",1919075,58,0,"1","420","D","10","D",60,"D",,"A",,"A",,"A",,"A"
"20091",1919095,65,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1919215,52,0,"1","410","D","12","D",14,"D",,"A",,"A",,"A",,"A"
"20091",1919315,61,0,"1","420","D","10","D",78,"D",,"A",,"A",,"A",,"A"
"20091",1919345,55,0,"1","420","D","11","D",240,"D",,"A",,"A",,"A",,"A"
"20091",1919415,58,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20091",1919495,40,0,"1","410","D","02","D",29,"D",,"A",,"A",,"A",,"A"
"20091",1919655,32,0,"1","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20091",1919695,64,0,"1","410","D","02","D",198,"D",,"A",,"A",,"A",,"A"
"20091",1919695,65,0,"1","420","D","01","D",78,"D",,"A",,"A",,"A",,"A"
"20091",1919805,56,0,"1","400","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20091",1919935,62,0,"1","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1919955,56,0,"1","410","D","11","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1919965,65,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20091",1919965,66,0,"1","400","D","11","D",16,"D",,"A",,"A",,"A",,"A"
"20091",1919995,89,0,"1","410","D","12","D",44,"D",,"A",,"A",,"A",,"A"
"20091",1920055,71,0,"1","420","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1920055,72,0,"1","420","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20091",1920145,43,0,"1","400","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20091",1920185,36,0,"1","420","D","01","D",114,"D",,"A",,"A",,"A",,"A"
"20091",1920185,37,0,"1","410","D","01","D",18,"D",,"A",,"A",,"A",,"A"
