"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20092",1971415,30,0,"1","100","D","1","D","04","D",250,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1971534,34,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","04","D"
"20092",1971554,73,0,"1","100","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1971874,66,0,"1","100","D","1","D","02","D",7500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1971964,38,0,"2","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1972204,44,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1972364,59,0,"1","110","D","1","D","02","D",2000,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1972414,60,0,"1","110","D","4","D","01","D",.,"A",8900,"D",.,"A","1","D",8900,"D","01","D"
"20092",1972414,61,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1972444,74,0,"1","100","D","1","D","04","D",11750,"D",.,"A",.,"A","1","D",11750,"D","01","D"
"20092",1972574,49,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1972574,50,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1972664,43,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1972704,51,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1972824,41,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1972854,52,0,"1","100","D","4","D","03","D",.,"A",6493,"D",.,"A","1","D",4924,"D","03","D"
"20092",1973054,54,0,"1","110","D","1","D","04","D",6000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1973313,53,0,"1","100","D","1","D","01","D",1050,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1974083,66,0,"1","100","D","1","D","01","D",12000,"D",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1975033,28,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1975143,81,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1975783,39,0,"2","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1976273,53,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1976303,26,0,"1","110","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1976353,59,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1976903,45,0,"1","100","D","4","D","03","D",.,"A",8700,"D",.,"A","2","D",.,"A","02","D"
"20092",1976993,44,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1976993,45,0,"1","180","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1977293,48,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20092",1977313,51,0,"1","150","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",15000,"D","03","D"
"20092",1977325,49,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1978003,43,0,"1","150","D","1","D","04","D",1600,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1978043,82,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1979063,70,0,"1","120","D","1","D","03","D",5500,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20092",1979253,30,0,"1","110","D","1","D","02","D",220,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1979473,67,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1979473,68,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1979693,46,0,"1","100","D","4","D","02","D",.,"A",4000,"D",.,"A","1","D",1000,"D","04","D"
"20092",1979733,115,0,"1","150","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","09","D"
"20092",1979733,116,0,"1","140","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","11","D"
"20092",1979783,37,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1979783,38,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1979783,39,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1980293,45,0,"1","110","D","1","D","02","D",5700,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1981473,30,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1981473,31,0,"1","110","D","1","D","04","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1981473,32,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1981533,36,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1981823,35,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1982223,43,0,"1","100","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1982403,21,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1982443,34,0,"1","110","D","4","D","05","D",.,"A",6600,"D",.,"A","1","D",6600,"D","01","D"
"20092",1982443,35,0,"1","130","D","1","D","04","D",350,"F",.,"A",.,"A","1","D",.,"A","04","D"
"20092",1983083,52,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1983153,55,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1983613,57,0,"1","160","D","1","D","04","D",450,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1983713,41,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",8900,"F","04","D"
"20092",1983793,39,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1983915,43,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1983915,44,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1984133,43,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",13600,"D","03","D"
"20092",1984413,41,0,"2","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1984853,39,0,"1","110","D","1","D","02","D",4800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1985063,48,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1985195,54,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1985253,36,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1985583,69,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1985713,66,0,"2","110","D","1","D","03","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1985793,36,0,"1","100","D","4","D","02","D",.,"A",2027,"D",.,"A","2","D",.,"A","01","D"
"20092",1985945,50,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1986343,47,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1986583,40,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1986653,30,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1986773,30,0,"1","110","D","1","D","03","D",600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1986993,52,0,"1","100","D","1","D","04","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1987173,49,0,"1","100","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1987193,67,0,"1","150","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","07","D"
"20092",1987193,68,0,"1","150","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20092",1987533,76,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1987543,89,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1987583,39,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1987803,38,0,"1","110","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1987833,32,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1987873,39,0,"1","110","D","1","D","03","D",1000,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1988173,41,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1988173,42,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1988463,53,0,"1","110","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1988644,30,0,"1","100","D","1","D","04","D",7900,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1988763,28,0,"1","110","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1989725,52,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20092",1989793,31,0,"1","100","D","4","D","05","D",.,"A",7100,"D",.,"A","2","D",.,"A","01","D"
"20092",1989804,21,0,"1","110","D","1","D","02","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1989813,40,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20092",1989843,44,0,"1","110","D","1","D","03","D",5000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1990233,32,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1990403,49,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1990403,50,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1990473,37,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1990943,38,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20092",1990943,39,0,"1","150","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","04","D"
"20092",1991393,35,0,"1","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1991523,45,0,"1","100","D","4","D","01","D",.,"A",.,"A",8200,"F","1","D",9000,"D","02","D"
"20092",1991673,35,0,"1","200","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1991853,35,0,"1","100","D","1","D","01","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1991883,79,0,"1","150","D","1","D","03","D",4500,"D",.,"A",.,"A","1","D",1100,"D","08","D"
"20092",1991883,80,0,"1","170","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","09","D"
"20092",1992263,32,0,"1","110","D","1","D","04","D",75,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1993053,45,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1993273,33,0,"1","110","D","4","D","05","D",.,"A",6600,"F",.,"A","2","D",.,"A","01","D"
"20092",1993313,33,0,"1","170","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1993533,70,0,"1","110","D","1","D","04","D",9000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1993533,71,0,"1","160","D","1","D","04","D",14333,"T",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1993573,55,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1993983,78,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1994853,62,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1995003,49,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1995183,46,0,"1","100","D","4","D","01","D",.,"A",3000,"D",.,"A","2","D",.,"A","02","D"
"20092",1995293,87,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1995423,34,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1995582,48,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20092",1996022,65,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1996284,52,0,"1","110","D","4","D","04","D",.,"A",7000,"D",.,"A","2","D",.,"A","01","D"
"20092",1996432,64,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1996502,62,0,"1","100","D","1","D","03","D",7500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1996522,52,0,"1","130","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20092",1996582,45,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1996642,48,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1997002,62,0,"1","200","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1997052,31,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1997432,39,0,"1","110","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1997602,77,0,"1","100","D","1","D","04","D",350,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1997602,78,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1997672,62,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1997702,75,0,"1","200","D","1","D","03","D",2000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20092",1997702,76,0,"1","160","D","1","D","04","D",2200,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20092",1997792,98,0,"1","150","D","1","D","02","D",6500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1997912,30,0,"1","110","D","1","D","02","D",100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1998122,55,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1998352,62,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",1998442,47,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",15800,"D","01","D"
"20092",1998442,48,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1998652,35,0,"1","130","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","09","D"
"20092",1998812,39,0,"1","160","D","1","D","04","D",550,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",1999202,27,0,"1","100","D","1","D","03","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",1999274,50,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",1999422,38,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2000153,44,0,"1","110","D","1","D","01","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2000402,58,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2000482,44,0,"1","100","D","5","D","01","D",.,"A",7100,"F",.,"A","2","D",.,"A","02","D"
"20092",2000505,45,0,"1","100","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2000583,22,0,"1","180","D","5","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",2000872,68,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2000884,22,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20092",2000892,43,0,"1","100","D","1","D","05","D",250,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2001103,33,0,"1","100","D",,"C","04","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20092",2001112,30,0,"1","100","D","1","D","04","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2001192,67,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",1000,"D","02","D"
"20092",2001292,20,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2001823,26,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2001962,62,0,"2","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",22726,"D","02","D"
"20092",2002283,21,0,"1","100","D","1","D","04","D",7900,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2002322,34,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2002372,44,0,"1","100","D","1","D","05","D",250,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2002512,36,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2002594,53,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2002773,30,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2003122,22,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2003405,56,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20092",2003853,31,0,"1","100","D","1","D","04","D",3000,"D",.,"A",.,"A","1","D",2500,"D","02","D"
"20092",2003902,37,0,"1","100","D","4","D","01","D",.,"A",3200,"D",.,"A","1","D",325,"D","01","D"
"20092",2004382,41,0,"1","150","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",8000,"D","02","D"
"20092",2004792,60,0,"1","110","D","1","D","03","D",13000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2004792,61,0,"1","110","D","1","D","03","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2004792,62,0,"1","110","D","1","D","03","D",6500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2005212,51,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2005523,40,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2005532,47,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2005672,59,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2006002,57,0,"1","100","D","1","D","03","D",800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2006332,44,0,"1","100","D","1","D","04","D",1100,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2006742,43,0,"1","100","D","1","D","02","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2007342,36,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2007342,37,0,"1","150","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2007792,45,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2007962,30,0,"1","110","D","5","D","02","D",.,"A",.,"A",18000,"F","1","D",.,"A","01","D"
"20092",2008902,46,0,"1","100","D","1","D","04","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2008922,46,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2009102,58,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20092",2009102,59,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2009102,60,0,"1","180","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",2009262,36,0,"1","110","D","1","D","05","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2009312,39,0,"1","110","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2009392,28,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20092",2009472,51,0,"1","200","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2009872,36,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",9671,"D","01","D"
"20092",2009942,26,0,"1","100","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2010262,49,0,"1","100","D","1","D","02","D",100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2010342,46,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","04","D"
"20092",2010542,52,0,"1","100","D","1","D","03","D",2700,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2010712,24,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2010842,46,0,"1","100","D","1","D","01","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2011232,51,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2011252,54,0,"2","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2011312,50,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2011482,48,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",2011692,45,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2011702,62,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2011782,57,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2012062,43,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20092",2012224,30,0,"1","110","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2012224,31,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2012482,52,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2012594,27,0,"1","110","D","1","D","04","D",100,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2012682,68,0,"1","110","D","1","D","04","D",600,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2012702,33,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2012762,32,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2013062,59,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A",,"C",.,"A","03","D"
"20092",2013062,60,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A",,"C",.,"A","04","D"
"20092",2013092,49,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20092",2013163,22,0,"1","100","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2013432,36,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",2013762,51,0,"1","110","D","1","D","04","D",7000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2013762,52,0,"1","130","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2013882,73,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20092",2013902,62,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2014093,36,0,"1","120","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20092",2014093,37,0,"1","100","D","1","D","05","D",2009,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20092",2014272,44,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",2900,"D","02","D"
"20092",2014414,41,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20092",2014642,54,0,"1","100","D","4","D","01","D",.,"A",7000,"D",.,"A","1","D",1200,"D","02","D"
"20092",2014692,39,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20092",2014782,49,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2014832,77,0,"2","100","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","07","D"
"20092",2015074,32,0,"1","100","D","1","D","05","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20092",2015254,39,0,"1","110","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2015572,44,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2015612,63,0,"1","120","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20092",2015872,55,0,"1","100","D","1","D","02","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2016114,31,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2016222,27,0,"1","100","D","1","D","02","D",12000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20092",2016282,52,0,"1","100","D","4","D","05","D",.,"A",3500,"D",.,"A","2","D",.,"A","03","D"
"20092",2016312,47,0,"1","100","D","1","D","02","D",100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2016462,76,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2016512,43,0,"1","170","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20092",2016522,68,0,"2","100","D","1","D","01","D",250,"D",.,"A",.,"A","2","D",.,"A","06","D"
