"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20091",1906375,53,0,"5","02","D","300","D",0.085,"F",68214,"V",15,"F",700,"F",,"B",,"B",,"B",,"B",11,"F",232,"F",234,"F",235,"F",457,"F",455,"F",454,"F",,"A","10","F","2006","F","1","F",,"A",64507,"F",64275,"F",64041,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1906595,41,0,"5","01","D","100","D",0.0859,"D",45000,"D",5,"D",925,"D",,"A",,"A",,"A",,"A",0,"D",666,"D",671,"D",676,"D",259,"D",254,"D",249,"D",,"A","10","D","2007","D","1","D",,"A",36156,"D",35489,"D",34818,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1906895,60,0,"5","01","D","100","D",0.065,"D",50000,"D",10,"D",574,"D",,"B",,"B",,"B",,"B",6,"D",297,"D",299,"D",300,"D",271,"D",269,"D",268,"D",,"A","11","D","2008","D","1","D",,"A",50000,"D",49703,"D",49404,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1907145,26,0,"5","01","D","100","D",0.06,"F",26000,"F",15,"F",270,"F",,"B",,"B",,"B",,"B",51,"F",177,"F",178,"F",179,"F",42,"F",41,"F",40,"F",,"A","06","F","1997","F","1","F",,"A",8373,"F",8196,"F",8018,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1907145,27,0,"5","01","D","100","D",0.086,"F",121905,"F",12,"F",1360,"F",,"A",,"A",,"A",,"A",0,"F",1282,"V",1281,"V",1314,"V",395,"F",388,"F",381,"F",,"A","10","F","2000","F","1","F",,"A",55070,"F",54105,"F",53133,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1907455,54,0,"5","01","D","100","D",0.0859,"D",32000,"D",10,"D",398,"D",,"A",,"A",,"A",,"A",0,"D",488,"D",492,"D",495,"D",75,"D",71,"D",68,"D",,"A","08","D","2000","D","2","D",,"A",7397,"D",7052,"D",6704,"D","01","D","1","D",,"A",,"A",563,"D",563,"D",563,"D","1","D","2","D"
"20091",1907495,43,0,"5","01","D","100","D",0.0785,"D",20000,"D",15,"D",269,"D",,"B",,"B",,"B",,"B",80,"D",72,"D",73,"D",73,"D",117,"D",116,"D",116,"D",,"A","03","D","2006","D","1","D",,"A",17865,"D",17793,"D",17721,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1907505,56,0,"5","01","D","100","D",0.102,"F",16700,"F",10,"F",223,"F",,"A",,"A",,"A",,"A",0,"F",67,"F",67,"F",68,"F",68,"F",68,"F",67,"F",,"A","10","F","2005","F","2","F",,"A",13213,"F",13103,"F",12992,"F","01","D",,"A",,"A",,"A",135,"F",135,"F",135,"F","1","D","2","D"
"20091",1907595,37,0,"5","01","D","100","D",0.07,"D",20000,"D",16,"D",176,"D",,"B",,"B",,"B",,"B",3,"D",74,"D",75,"D",75,"D",99,"D",98,"D",98,"D",,"A","10","D","2004","D","1","D",,"A",16890,"D",16815,"D",16740,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1907795,67,0,"5","01","D","100","D",0.057,"D",90000,"D",15,"D",760,"D",,"B",,"B",,"B",,"B",15,"D",406,"D",408,"D",410,"D",339,"D",337,"D",335,"D",,"A","06","D","2004","D","1","D",,"A",71322,"D",70916,"D",70508,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1908355,46,0,"5","01","D","100","D",0.071,"D",74598,"D",10,"D",870,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",870,"D",870,"D",870,"D",,"A","06","D","2007","D","1","D",,"A",74598,"D",74598,"D",74598,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20091",1908745,29,0,"5","01","D","100","D",0.0525,"D",52670,"D",5,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",1282,"T",1281,"T",1314,"T",72,"D",67,"D",63,"D",,"A","05","D","2005","D","1","D",,"A",16348,"D",15420,"D",14487,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1909255,39,0,"5","01","D","100","D",0.0625,"D",15000,"D",5,"D",316,"D",,"B",,"B",,"B",,"B",24,"D",257,"D",258,"D",259,"D",35,"D",34,"D",33,"D",,"A","12","D","2005","D","1","D",,"A",6812,"D",6555,"D",6298,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1909655,76,0,"5","01","D","100","D",0.056,"D",5087,"D",5,"D",119,"D",,"B",,"B",,"B",,"B",22,"D",74,"D",75,"D",75,"D",23,"D",22,"D",22,"D",,"A","08","D","2008","D","1","D",,"A",4866,"D",4792,"D",4717,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1909665,76,0,"5","01","D","100","D",0.07,"D",24000,"D",15,"D",400,"D",,"B",,"B",,"B",,"B",184,"D",101,"D",102,"D",102,"D",115,"D",114,"D",114,"D",,"A","10","D","2004","D","1","D",,"A",19704,"D",19603,"D",19501,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1909675,79,0,"5","01","D","100","D",0.08,"D",15000,"D",15,"D",200,"D",,"B",,"B",,"B",,"B",57,"D",47,"D",48,"D",48,"D",96,"D",95,"D",95,"D",,"A","09","D","2007","D","1","D",,"A",14371,"D",14324,"D",14277,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1910305,37,0,"5","01","D","100","D",0.065,"D",17000,"D",10,"D",193,"D",,"A",,"A",,"A",,"A",0,"D",116,"D",116,"D",117,"D",77,"D",77,"D",76,"D",,"A","11","D","2006","D","1","D",,"A",14306,"D",14191,"D",14074,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1910455,76,0,"5","01","D","100","D",0.07,"D",29425,"D",9,"D",368,"D",,"A",,"A",,"A",,"A",0,"D",238,"D",239,"D",241,"D",130,"D",129,"D",127,"D",,"A","01","D","2006","D","1","D",,"A",22302,"D",22065,"D",21825,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1910455,77,0,"5","01","D","100","D",0.07,"D",29425,"D",9,"D",368,"D",,"A",,"A",,"A",,"A",0,"D",226,"D",227,"D",228,"D",142,"D",141,"D",140,"D",,"A","10","D","2006","D","1","D",,"A",24382,"D",24157,"D",23930,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1910625,38,0,"5","01","D","100","D",0.071,"F",20000,"F",15,"F",181,"F","3","F","4","F",,"A",,"A",0,"F",.,"A",93,"F",94,"F",.,"A",88,"F",87,"F",,"A","04","F","2003","F","1","F","112008","F",.,"A",14866,"F",14773,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1910625,58,0,"5","01","D","100","D",0.0859,"D",16000,"D",10,"D",219,"D",,"B",,"B",,"B",,"B",20,"D",118,"D",.,"A",.,"A",81,"D",.,"A",.,"A","012009","D","01","D","2005","D","1","D",,"A",11300,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1910805,42,0,"5","01","D","100","D",0.055,"D",232394,"T",5,"D",2689,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",6685,"D",6685,"D",6685,"D",,"A","01","D","2004","D","1","D",,"A",177302,"T",176197,"T",183223,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20091",1911505,49,0,"5","01","D","100","D",0.0859,"D",30000,"D",5,"D",233,"D",,"A",,"A",,"A",,"A",0,"D",26,"D",27,"D",27,"D",165,"D",165,"D",165,"D",,"A","03","D","2004","D","1","D","112008","D",28776,"D",28750,"D",28723,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20091",1911505,67,0,"5","01","D","100","D",0.071,"F",20000,"F",15,"F",200,"F",,"B",,"B",,"B",,"B",19,"F",89,"F",.,"A",.,"A",92,"F",.,"A",.,"A","112008","F","11","F","2003","F","1","F",,"A",15591,"F",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1911665,53,0,"5","01","D","100","D",0.075,"D",10952,"D",10,"D",130,"D",,"A",,"A",,"A",,"A",0,"D",82,"D",82,"D",83,"D",48,"D",48,"D",47,"D",,"A","02","D","2005","D","1","D",,"A",7683,"D",7601,"D",7519,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1912985,31,0,"5","01","D","100","D",0.0859,"F",111109,"F",15,"F",1100,"F",,"A",,"A",,"A",,"A",0,"F",481,"F",484,"F",488,"F",619,"F",616,"F",612,"F",,"A","07","F","2003","F","1","F",,"A",86487,"F",86007,"F",85522,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1913035,32,0,"5","01","D","100","D",0.055,"D",50000,"D",10,"D",660,"D",,"B",,"B",,"B",,"B",117,"D",450,"D",452,"D",455,"D",93,"D",91,"D",88,"D",,"A","05","D","2002","D","1","D",,"A",20205,"D",19755,"D",19303,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1913175,45,0,"5","01","D","100","D",0.06,"D",50000,"D",15,"D",750,"D",,"B",,"B",,"B",,"B",328,"D",222,"D",223,"D",224,"D",200,"D",199,"D",198,"D",,"A","08","D","2004","D","1","D",,"A",40036,"D",39814,"D",39592,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1913395,41,0,"5","01","D","100","D",0.065,"F",78000,"F",15,"F",720,"F",,"B",,"B",,"B",,"B",41,"F",387,"F",389,"F",391,"F",277,"F",276,"F",274,"F",,"A","06","F","2002","F","1","F",,"A",53961,"F",53574,"F",53185,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1914555,38,0,"5","01","D","100","D",0.05,"D",18000,"D",15,"D",198,"D",,"B",,"B",,"B",,"B",56,"D",68,"D",68,"D",69,"D",74,"D",74,"D",73,"D",,"A","08","D","2008","D","1","D",,"A",17730,"D",17662,"D",17594,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1914595,35,0,"5","01","D","100","D",0.0859,"F",16000,"F",15,"F",158,"F",,"C",,"C",,"C",,"C",0,"F",94,"F",95,"F",95,"F",64,"F",63,"F",63,"F",,"A","10","F","1999","F","2","F",,"A",8953,"F",8859,"F",8765,"F","01","D",,"C",,"C",,"C",100,"F",100,"F",100,"F",,"C",,"A"
"20091",1914885,52,0,"5","01","D","100","D",0.0625,"D",40000,"D",15,"D",700,"D",,"B",,"B",,"B",,"B",357,"D",164,"D",165,"D",166,"D",179,"D",178,"D",177,"D",,"A","08","D","2005","D","1","D",,"A",34357,"D",34193,"D",34028,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1914965,47,0,"5","01","D","100","D",0.09,"D",23000,"D",10,"D",362,"D",,"B",,"B",,"B",,"B",71,"D",153,"D",154,"D",155,"D",138,"D",137,"D",136,"D",,"A","02","D","2006","D","1","D",,"A",18430,"D",18277,"D",18123,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1915275,48,0,"5","01","D","100","D",0.0475,"D",26000,"D",10,"D",300,"D",,"B",,"B",,"B",,"B",27,"D",222,"D",222,"D",223,"D",51,"D",51,"D",50,"D",,"A","05","D","2003","D","1","D",,"A",12980,"D",12758,"D",12536,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1915365,69,0,"5","01","D","100","D",0.0859,"F",30000,"F",5,"F",233,"F",,"A",,"A",,"A",,"A",0,"F",26,"F",27,"F",27,"F",165,"F",165,"F",165,"F",,"A","03","F","2004","F","1","F","112008","F",28776,"F",28750,"F",28723,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20091",1915535,68,0,"5","01","D","100","D",0.072,"D",25000,"D",20,"D",296,"D",,"B",,"B",,"B",,"B",99,"D",51,"D",51,"D",52,"D",146,"D",146,"D",145,"D",,"A","08","D","2007","D","1","D",,"A",24316,"D",24265,"D",24213,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1915585,41,0,"5","01","D","100","D",0.0859,"D",20000,"D",10,"D",249,"D",,"A",,"A",,"A",,"A",0,"D",132,"D",133,"D",134,"D",75,"D",74,"D",73,"D",,"A","01","D","2004","D","2","D",,"A",12588,"D",12429,"D",12269,"D","01","D","1","D",,"A",,"A",207,"D",207,"D",207,"D","1","D","2","D"
"20091",1915615,47,0,"5","01","D","100","D",0.0859,"F",15000,"F",8,"F",539,"F",,"B",,"B",,"B",,"B",322,"F",201,"F",202,"F",204,"F",12,"F",11,"F",10,"F",,"A","10","F","2001","F","1","F",,"A",2234,"F",2033,"F",1830,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1915975,65,0,"5","01","D","100","D",0.062,"F",100000,"F",10,"F",657,"F",,"A",,"A",,"A",,"A",0,"F",237,"F",238,"F",239,"F",4,"F",4,"F",4,"F",,"A","03","F","2000","F","1","F",,"A",80799,"F",80561,"F",80322,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1916345,102,0,"5","01","D","100","D",0.102,"D",16700,"D",10,"D",223,"D",,"A",,"A",,"A",,"A",0,"D",67,"D",67,"D",68,"D",68,"D",68,"D",67,"D",,"A","10","D","2005","D","2","D",,"A",13213,"D",13103,"D",12992,"D","01","D","1","D",,"A",,"A",135,"D",135,"D",135,"D","1","D","2","D"
"20091",1916915,42,0,"5","01","D","100","D",0.105,"D",99699,"D",16,"D",1074,"D",,"A",,"A",,"A",,"A",0,"D",244,"D",246,"D",249,"D",830,"D",828,"D",825,"D",,"A","12","D","2006","D","1","D",,"A",94831,"D",94586,"D",94340,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1917005,48,0,"5","01","D","100","D",0.0859,"F",40000,"F",15,"F",782,"F",,"B",,"B",,"B",,"B",386,"F",164,"F",165,"F",166,"F",232,"F",231,"F",230,"F",,"A","04","F","2004","F","1","F",,"A",32478,"F",32314,"F",32150,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1917015,78,0,"5","01","D","100","D",0.098,"D",21178,"D",15,"D",225,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",225,"D",225,"D",225,"D",,"A","10","D","2007","D","1","D",,"A",21178,"D",21178,"D",21178,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20091",1917415,27,0,"5","01","D","100","D",0.0859,"D",11248,"D",10,"D",140,"D",,"A",,"A",,"A",,"A",0,"D",68,"D",68,"D",69,"D",72,"D",72,"D",71,"D",,"A","04","D","2007","D","1","D",,"A",10110,"D",10042,"D",9974,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1917465,59,0,"5","01","D","100","D",0.0625,"F",232394,"V",15,"F",2689,"V",,"B",,"B",,"B",,"B",156,"F",1282,"V",1281,"V",1314,"V",800,"F",793,"F",786,"F",,"A","05","F","2001","F","1","F",,"A",177302,"V",176197,"V",183223,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1917565,68,0,"5","01","D","100","D",0.055,"D",12000,"D",10,"D",130,"D",,"A",,"A",,"A",,"A",0,"D",77,"D",78,"D",78,"D",53,"D",52,"D",52,"D",,"A","05","D","2008","D","1","D",,"A",11468,"D",11390,"D",11312,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1917655,30,0,"5","01","D","100","D",0.065,"D",22000,"D",7,"D",440,"D",,"B",,"B",,"B",,"B",113,"D",298,"D",300,"D",302,"D",29,"D",27,"D",25,"D",,"A","04","D","2003","D","1","D",,"A",5267,"D",4968,"D",4668,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1917925,64,0,"5","01","D","100","D",0.06,"D",106573,"D",18,"D",808,"D",,"A",,"A",,"A",,"A",0,"D",304,"D",306,"D",307,"D",504,"D",502,"D",501,"D",,"A","03","D","2007","D","1","D",,"A",100801,"D",100497,"D",100191,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1918225,54,0,"5","01","D","100","D",0.075,"F",39913,"F",15,"F",370,"F",,"A",,"A",,"A",,"A",0,"F",203,"F",205,"F",206,"F",167,"F",165,"F",164,"F",,"A","11","F","2001","F","1","F",,"A",26649,"F",26446,"F",26241,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1918915,49,0,"5","01","D","100","D",0.065,"F",30000,"F",15,"F",360,"F",,"B",,"B",,"B",,"B",99,"F",114,"F",115,"F",115,"F",147,"F",146,"F",146,"F",,"A","08","F","2006","F","1","F",,"A",27144,"F",27031,"F",26916,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1920195,48,0,"5","01","D","100","D",0.0449,"F",3270,"F",15,"F",25,"F",,"A",,"A",,"A",,"A",0,"F",21,"F",21,"F",21,"F",4,"F",4,"F",4,"F",,"A","12","F","1997","F","1","F",,"A",1117,"F",1096,"F",1075,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1920665,66,0,"5","01","D","100","D",0.0525,"F",15000,"F",4,"F",351,"F",,"B",,"B",,"B",,"B",4,"F",294,"F",295,"F",297,"F",53,"F",52,"F",50,"F",,"A","02","F","2008","F","1","F",,"A",12130,"F",11836,"F",11541,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20091",1920835,44,0,"5","02","D","400","D",0.072,"D",5000,"D",10,"D",117,"D",,"B",,"B",,"B",,"B",58,"D",58,"D",59,"D",.,"A",1,"D",0,"D",.,"A","022009","D","03","D","1999","D","1","D",,"A",101,"D",43,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1920895,40,0,"5","01","D","100","D",0.07,"D",65000,"D",15,"D",650,"D",,"B",,"B",,"B",,"B",66,"D",439,"D",441,"D",444,"D",145,"D",143,"D",140,"D",,"A","11","D","1997","D","1","D",,"A",24884,"D",24445,"D",24004,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1920935,41,0,"5","01","D","100","D",0.0859,"F",24626,"F",11,"F",289,"F",,"A",,"A",,"A",,"A",0,"F",260,"F",262,"F",263,"F",29,"F",27,"F",26,"F",,"A","03","F","1999","F","1","F",,"A",4096,"F",3837,"F",3575,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1921005,43,0,"5","01","D","100","D",0.0475,"F",26000,"F",10,"F",300,"F",,"B",,"B",,"B",,"B",27,"F",222,"F",222,"F",223,"F",51,"F",51,"F",50,"F",,"A","05","F","2003","F","1","F",,"A",12980,"F",12758,"F",12536,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1921635,29,0,"5","02","D","400","D",0.11,"D",14626,"D",5,"D",318,"D",,"A",,"A",,"A",,"A",0,"D",263,"D",265,"D",267,"D",55,"D",53,"D",51,"D",,"A","09","D","2005","D","1","D",,"A",6050,"D",5787,"D",5522,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1921895,41,0,"5","01","D","100","D",0.11,"D",8639,"D",10,"D",119,"D",,"A",,"A",,"A",,"A",0,"D",105,"D",106,"D",107,"D",14,"D",13,"D",12,"D",,"A","02","D","2000","D","1","D",,"A",1557,"D",1453,"D",1347,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1922035,42,0,"5","01","D","100","D",0.065,"F",45000,"F",10,"F",600,"F",,"B",,"B",,"B",,"B",89,"F",287,"F",288,"F",290,"F",224,"F",223,"F",221,"F",,"A","09","F","2007","F","1","F",,"A",41411,"F",41124,"F",40836,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1922415,43,0,"5","01","D","100","D",0.045,"D",7719,"D",10,"D",80,"D",,"A",,"A",,"A",,"A",0,"D",52,"D",52,"D",53,"D",25,"D",25,"D",24,"D",,"A","06","D","2008","D","1","D",,"A",7410,"D",7358,"D",7305,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1923125,35,0,"5","01","D","100","D",0.045,"D",232394,"T",5,"D",2689,"T",,"A",,"A",,"A",,"A",0,"D",2,"D",2,"D",2,"D",0,"D",0,"D",0,"D",,"A","07","D","2005","D","2","D",,"A",85319,"D",80978,"D",76621,"D","01","D","1","D",,"A",,"A",2,"D",2,"D",2,"D","1","D","2","D"
"20091",1923295,41,0,"5","01","D","100","D",0.07,"D",100000,"D",20,"D",775,"D",,"A",,"A",,"A",,"A",0,"D",210,"D",212,"D",213,"D",565,"D",563,"D",562,"D",,"A","06","D","2007","D","1","D",,"A",96795,"D",96585,"D",96373,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1924435,48,0,"5","01","D","100","D",0.08,"D",60000,"D",10,"D",757,"D",,"B",,"B",,"B",,"B",29,"D",411,"D",414,"D",417,"D",317,"D",314,"D",311,"D",,"A","01","D","2006","D","1","D",,"A",47529,"D",47118,"D",46704,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1924475,72,0,"5","01","D","100","D",0.0625,"F",56288,"F",10,"F",632,"F","3","F","4","F",,"A",,"A",0,"F",456,"F",458,"F",460,"F",176,"F",174,"F",172,"F",,"A","01","F","2004","F","1","F",,"A",33869,"F",33413,"F",32955,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1924575,65,0,"5","01","D","100","D",0.0675,"D",40000,"D",20,"D",304,"D",,"A",,"A",,"A",,"A",0,"D",87,"D",87,"D",88,"D",217,"D",217,"D",216,"D",,"A","06","D","2007","D","1","D",,"A",38595,"D",38508,"D",38421,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1926865,54,0,"5","01","D","100","D",0.069,"D",28000,"D",15,"D",250,"D",,"A",,"A",,"A",,"A",0,"D",118,"D",119,"D",119,"D",132,"D",131,"D",131,"D",,"A","10","D","2004","D","1","D",,"A",22979,"D",22861,"D",22743,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927025,43,0,"5","01","D","100","D",0.0525,"D",232394,"T",1,"D",2689,"T",,"A",,"A",,"A",,"A",0,"D",429,"D",431,"D",433,"D",.,"A",.,"A",.,"A",,"A","04","D","2002","D","1","D",,"A",177302,"T",176197,"T",183223,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927095,59,0,"5","01","D","100","D",0.0625,"D",17000,"D",10,"D",263,"D",,"B",,"B",,"B",,"B",72,"D",152,"D",153,"D",154,"D",39,"D",38,"D",37,"D",,"A","07","D","2002","D","1","D",,"A",7477,"D",7325,"D",7172,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927215,41,0,"5","01","D","100","D",0.06,"D",20000,"D",10,"D",254,"D",,"B",,"B",,"B",,"B",32,"D",140,"D",141,"D",142,"D",82,"D",81,"D",80,"D",,"A","08","D","2006","D","1","D",,"A",16343,"D",16203,"D",16062,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927255,34,0,"5","01","D","100","D",0.0859,"D",20000,"D",15,"D",475,"D",,"B",,"B",,"B",,"B",277,"D",137,"D",138,"D",.,"A",61,"D",60,"D",.,"A","022009","D","04","D","1998","D","1","D",,"A",8573,"D",8436,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927275,63,0,"5","01","D","100","D",0.09,"D",55212,"D",15,"D",560,"D",,"A",,"A",,"A",,"A",0,"D",164,"D",166,"D",167,"D",396,"D",394,"D",393,"D",,"A","07","D","2007","D","1","D",,"A",52741,"D",52577,"D",52411,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927285,66,0,"5","01","D","100","D",0.0825,"D",232394,"T",15,"D",1265,"D",,"B",,"B",,"B",,"B",14,"D",387,"D",390,"D",393,"D",864,"D",861,"D",858,"D",,"A","01","D","2008","D","1","D",,"A",177302,"T",176197,"T",183223,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927385,60,0,"5","01","D","100","D",0.07,"D",45000,"D",15,"D",404,"D",,"A",,"A",,"A",,"A",0,"D",357,"D",359,"D",361,"D",129,"D",127,"D",125,"D",,"A","09","D","1998","D","2","D",,"A",19854,"D",19566,"D",19275,"D","01","D","1","D",,"A",,"A",500,"D",500,"D",500,"D","1","D","2","D"
"20091",1927445,103,0,"5","01","D","100","D",0.0675,"F",15000,"F",10,"F",175,"F",,"B",,"B",,"B",,"B",3,"F",130,"F",130,"F",131,"F",32,"F",32,"F",31,"F",,"A","02","F","2003","F","1","F",,"A",7509,"F",7379,"F",7248,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20091",1927635,36,0,"5","01","D","100","D",0.07,"F",20000,"F",16,"F",176,"F",,"B",,"B",,"B",,"B",3,"F",74,"F",75,"F",75,"F",99,"F",98,"F",98,"F",,"A","10","F","2004","F","1","F",,"A",16890,"F",16815,"F",16740,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
